osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,width,tunnel
"[14223155, 1105200093, 368065925, 153100205]",False,2,N75,Cathedral Street,primary,True,61.553999999999995,"LINESTRING (-7.8094426 52.6794359, -7.8097055 52.6793904, -7.8101186 52.6793454, -7.810272 52.6793287, -7.8103351 52.6793219)",50,yes,,
30590458,False,2,R660,West Gate,secondary,True,33.553,"LINESTRING (-7.8150912 52.6785887, -7.8146173 52.6786809)",,,,
108228623,False,2,,Croke Street,residential,False,139.087,"LINESTRING (-7.8150912 52.6785887, -7.8150246 52.6784445, -7.8149673 52.6782738, -7.8149282 52.6780943, -7.8149385 52.6779198, -7.8149899 52.6777977, -7.8149755 52.677688, -7.8148717 52.6773588)",,,,
368467444,False,2,R660,Friar Street,secondary,False,48.945,"LINESTRING (-7.8150912 52.6785887, -7.8155167 52.6785044, -7.8157916 52.6784778)",,,,
"[1105200093, 14223155, 153100205, 368065925]",False,2,N75,Cathedral Street,primary,False,61.554,"LINESTRING (-7.8103351 52.6793219, -7.810272 52.6793287, -7.8101186 52.6793454, -7.8097055 52.6793904, -7.8094426 52.6794359)",50,yes,,
14223155,False,2,N75,,primary,True,57.266999999999996,"LINESTRING (-7.8103351 52.6793219, -7.8105398 52.6793024, -7.8107469 52.6792932, -7.8111813 52.679285)",50,,,
108228625,False,2,,Emmett Street,residential,True,337.16499999999996,"LINESTRING (-7.8103351 52.6793219, -7.8103028 52.6791834, -7.8102952 52.6790954, -7.8103187 52.6790065, -7.8103659 52.6788516, -7.8104128 52.6787459, -7.8104494 52.6786878, -7.8105222 52.6786016, -7.8106111 52.6785208, -7.8107024 52.6784453, -7.810829 52.6783573, -7.8109265 52.6782896, -7.81104 52.6782069, -7.8111293 52.6781303, -7.8111622 52.6780903, -7.8111934 52.6780524, -7.8112433 52.6779736, -7.8112649 52.6779336, -7.8112752 52.6778965, -7.811281 52.6778644, -7.8112836 52.6778218, -7.8112776 52.6777071, -7.8112587 52.6776087, -7.8111908 52.6774616, -7.811437 52.6774017, -7.8119245 52.6773276, -7.8120562 52.6773061, -7.8127704 52.6771895)",50,,,
108228623,False,2,,Croke Street,residential,True,46.982,"LINESTRING (-7.8147408 52.6769438, -7.8147514 52.6769775, -7.8148717 52.6773588)",,,,
368467443,False,2,R659,,secondary,False,14.674,"LINESTRING (-7.8147408 52.6769438, -7.8146389 52.6769411, -7.8145284 52.6769204)",50,,,
108228625,False,2,,Emmett Street,residential,False,337.165,"LINESTRING (-7.8127704 52.6771895, -7.8120562 52.6773061, -7.8119245 52.6773276, -7.811437 52.6774017, -7.8111908 52.6774616, -7.8112587 52.6776087, -7.8112776 52.6777071, -7.8112836 52.6778218, -7.811281 52.6778644, -7.8112752 52.6778965, -7.8112649 52.6779336, -7.8112433 52.6779736, -7.8111934 52.6780524, -7.8111622 52.6780903, -7.8111293 52.6781303, -7.81104 52.6782069, -7.8109265 52.6782896, -7.810829 52.6783573, -7.8107024 52.6784453, -7.8106111 52.6785208, -7.8105222 52.6786016, -7.8104494 52.6786878, -7.8104128 52.6787459, -7.8103659 52.6788516, -7.8103187 52.6790065, -7.8102952 52.6790954, -7.8103028 52.6791834, -7.8103351 52.6793219)",50,,,
181519642,False,2,N62,Slievenamon Road,primary,False,197.309,"LINESTRING (-7.8127704 52.6771895, -7.8130238 52.6778855, -7.8130772 52.6780235, -7.8130873 52.6780511, -7.8133601 52.6786867, -7.8134081 52.6788034, -7.8134539 52.6789146)",50,,,
181519642,False,2,N62,Slievenamon Road,primary,True,142.716,"LINESTRING (-7.8127704 52.6771895, -7.812576 52.6767216, -7.8122534 52.6759449)",50,,,
368467441,False,2,R659,Fianna Road,secondary,True,122.253,"LINESTRING (-7.8127704 52.6771895, -7.8141748 52.6769793, -7.8143135 52.6769585, -7.8145284 52.6769204)",50,,,
176534918,False,1,,,residential,True,189.12599999999995,"LINESTRING (-7.8095665 52.6764112, -7.8097067 52.6763569, -7.8098334 52.6763279, -7.8099571 52.6763111, -7.8109888 52.6761399, -7.8111736 52.6761195, -7.8113366 52.676105, -7.8115394 52.6760761, -7.8118137 52.6760279, -7.8121734 52.6759592, -7.8122534 52.6759449)",,,,
122915668,False,2,,Butler Avenue,residential,True,77.955,"LINESTRING (-7.8195104 52.6776413, -7.8198731 52.677582, -7.8202743 52.6775015, -7.8206142 52.6774333)",50,,7,
856054723,False,2,,Butler Avenue,residential,False,15.237,"LINESTRING (-7.8195104 52.6776413, -7.8195387 52.6777295, -7.8195432 52.6777766)",50,,7,
122915668,False,2,,Butler Avenue,residential,False,77.95500000000001,"LINESTRING (-7.8206142 52.6774333, -7.8202743 52.6775015, -7.8198731 52.677582, -7.8195104 52.6776413)",50,,7,
181519644,False,,,,residential,True,99.181,"LINESTRING (-7.8145284 52.6769204, -7.8141774 52.6766699, -7.8138464 52.6764376, -7.813706 52.676339, -7.8135674 52.6762451)",,,,
368467441,False,2,R659,Fianna Road,secondary,False,122.25300000000001,"LINESTRING (-7.8145284 52.6769204, -7.8143135 52.6769585, -7.8141748 52.6769793, -7.8127704 52.6771895)",50,,,
368467443,False,2,R659,,secondary,True,14.674,"LINESTRING (-7.8145284 52.6769204, -7.8146389 52.6769411, -7.8147408 52.6769438)",50,,,
174906417,False,,,,residential,False,10.097,"LINESTRING (-7.8222912 52.6779592, -7.8224391 52.6779449)",,,,
25544747,False,2,L4027,,residential,True,28.945,"LINESTRING (-7.8222912 52.6779592, -7.8223614 52.6781833, -7.8223657 52.6782154)",,,,
368467399,False,,L4027,,residential,False,76.739,"LINESTRING (-7.8222912 52.6779592, -7.8222412 52.6777465, -7.8221909 52.6775255, -7.8220877 52.6772812)",,,,
25544747,False,2,L4027,,residential,True,32.233,"LINESTRING (-7.8223009 52.680223, -7.8223421 52.6805118)",,,,
153102940,False,1,,St Ailbe Terrace,residential,True,39.557,"LINESTRING (-7.8223009 52.680223, -7.8217169 52.6802576)",50,,,
25544747,False,2,L4027,,residential,False,224.122,"LINESTRING (-7.8223009 52.680223, -7.8222784 52.6800854, -7.8222571 52.6797499, -7.8222428 52.6794755, -7.8222385 52.6793942, -7.8222658 52.6792224, -7.8223439 52.6789214, -7.8223859 52.6787202, -7.8223952 52.6784383, -7.8223657 52.6782154)",,,,
153102940,False,1,,St Ailbe Terrace,residential,False,39.557,"LINESTRING (-7.8217169 52.6802576, -7.8223009 52.680223)",50,,,
153102942,False,1,,Coloumbus Terrace,residential,True,52.757,"LINESTRING (-7.8224012 52.6809798, -7.8216234 52.6810323)",,,,
25544747,False,2,L4027,,residential,False,52.19200000000001,"LINESTRING (-7.8224012 52.6809798, -7.8223845 52.6808523, -7.8223597 52.6806633, -7.8223421 52.6805118)",,,,
25544747,False,2,L4027,,residential,True,54.107,"LINESTRING (-7.8224012 52.6809798, -7.8224427 52.6812964, -7.8224744 52.6814643)",,,,
153102942,False,1,,Coloumbus Terrace,residential,False,52.757,"LINESTRING (-7.8216234 52.6810323, -7.8224012 52.6809798)",,,,
181519644,False,,,,residential,False,99.181,"LINESTRING (-7.8135674 52.6762451, -7.813706 52.676339, -7.8138464 52.6764376, -7.8141774 52.6766699, -7.8145284 52.6769204)",,,,
174723288,False,,,,residential,False,37.72,"LINESTRING (-7.8172109 52.6768033, -7.8173201 52.677136)",,,,
174723288,False,,,,residential,True,139.799,"LINESTRING (-7.817437 52.6783582, -7.8172681 52.6780124, -7.8172538 52.6779546, -7.8172586 52.6778852, -7.8174303 52.6774715, -7.8173201 52.677136)",,,,
368467444,False,2,R660,Friar Street,secondary,False,105.55199999999999,"LINESTRING (-7.817437 52.6783582, -7.8176134 52.6783138, -7.8181751 52.6781672, -7.8186081 52.6780649, -7.8188848 52.6779971)",,,,
368467444,False,2,R660,Friar Street,secondary,True,113.804,"LINESTRING (-7.817437 52.6783582, -7.8171207 52.6784378, -7.8170368 52.6784567, -7.8169542 52.678471, -7.8167979 52.6784879, -7.8167011 52.6784966, -7.816608 52.678491, -7.8163703 52.67847, -7.8158801 52.6784692, -7.8157916 52.6784778)",,,,
174723277,False,,,Castle Park,residential,True,165.947,"LINESTRING (-7.8173339 52.6798023, -7.8184168 52.6795037, -7.8188937 52.6802186)",,,,
37111830,False,,,Matthew Avenue,residential,True,309.221,"LINESTRING (-7.8188937 52.6802186, -7.8191198 52.6801575, -7.8196027 52.6800271, -7.8198102 52.6799324, -7.8199435 52.6798336, -7.820063 52.6796606, -7.8200964 52.6795736, -7.8200973 52.6794575, -7.8200804 52.6793525, -7.819846 52.6786377, -7.8195647 52.6778582)",50,,,
174723277,False,,,Castle Park,residential,False,165.947,"LINESTRING (-7.8188937 52.6802186, -7.8184168 52.6795037, -7.8173339 52.6798023)",,,,
575141058,False,,,Castle Avenue,residential,False,133.929,"LINESTRING (-7.8188937 52.6802186, -7.8187281 52.680255, -7.8170561 52.6806761)",50,,,
174723250,False,2,,Gortataggart,residential,False,178.759,"LINESTRING (-7.8141505 52.6831793, -7.8153862 52.6834724, -7.8154984 52.683499, -7.815818 52.6835655, -7.8160565 52.683606, -7.8162426 52.6836292, -7.8164096 52.6836378, -7.8165622 52.6836378, -7.8166685 52.683624)",,,,
368065920,False,2,N62,,primary,True,120.386,"LINESTRING (-7.8141505 52.6831793, -7.8142853 52.682952, -7.8143515 52.6828404, -7.8144761 52.6826199, -7.814589 52.68242, -7.8146599 52.6822946, -7.8147027 52.6822185, -7.8147374 52.6821568)",50,,,
174723250,False,2,,Gortataggart,residential,True,16.741,"LINESTRING (-7.8177253 52.6833383, -7.8175362 52.6834359)",,,,
174723250,False,2,,Gortataggart,residential,False,16.741,"LINESTRING (-7.8175362 52.6834359, -7.8177253 52.6833383)",,,,
174723250,False,2,,Gortataggart,residential,True,63.114000000000004,"LINESTRING (-7.8175362 52.6834359, -7.817483 52.6834643, -7.8173256 52.6835135, -7.8171491 52.6835684, -7.8169535 52.6835973, -7.8167626 52.6836118, -7.8166685 52.683624)",,,,
174723294,False,2,,Gortataggart,residential,False,113.37599999999999,"LINESTRING (-7.8175362 52.6834359, -7.8176881 52.6835568, -7.8178456 52.6835973, -7.8182845 52.6836581, -7.8185803 52.6836841, -7.818795 52.6836841, -7.8189953 52.6836725, -7.8190881 52.6836598)",,,,
174723294,False,2,,Gortataggart,residential,True,15.528,"LINESTRING (-7.8193085 52.6836196, -7.8191432 52.6836523, -7.8190881 52.6836598)",,,,
174723250,False,2,,Gortataggart,residential,False,63.114,"LINESTRING (-7.8166685 52.683624, -7.8167626 52.6836118, -7.8169535 52.6835973, -7.8171491 52.6835684, -7.8173256 52.6835135, -7.817483 52.6834643, -7.8175362 52.6834359)",,,,
174723250,False,2,,Gortataggart,residential,True,178.75900000000001,"LINESTRING (-7.8166685 52.683624, -7.8165622 52.6836378, -7.8164096 52.6836378, -7.8162426 52.6836292, -7.8160565 52.683606, -7.815818 52.6835655, -7.8154984 52.683499, -7.8153862 52.6834724, -7.8141505 52.6831793)",,,,
174723253,False,2,,Gortataggart,residential,False,215.573,"LINESTRING (-7.8166685 52.683624, -7.8166199 52.6837648, -7.8166132 52.6837995, -7.8166368 52.68382, -7.816711 52.6838404, -7.8179929 52.6841247, -7.8181919 52.6841635, -7.818283 52.6841819, -7.8184078 52.6842004, -7.8185529 52.6842249, -7.8186676 52.6842392, -7.8188093 52.6842453, -7.8189712 52.6842351, -7.8191095 52.6842188, -7.8192478 52.6841983, -7.8193653 52.6841706)",,,,
174723253,False,2,,Gortataggart,residential,True,15.911,"LINESTRING (-7.8195852 52.6841186, -7.8193653 52.6841706)",,,,
174906417,False,,,,residential,True,10.097,"LINESTRING (-7.8224391 52.6779449, -7.8222912 52.6779592)",,,,
153100209,False,2,R498,,secondary,True,11.361,"LINESTRING (-7.8223715 52.6829513, -7.8222331 52.682893)",,,,
174984462,False,,,,residential,True,37.92700000000001,"LINESTRING (-7.8131224 52.6811363, -7.813351 52.6812085, -7.8134021 52.6812277, -7.8134458 52.6812512, -7.8134653 52.6812734, -7.8134774 52.681319, -7.8134969 52.6813589)",,,,
174984479,False,,,,residential,True,64.86800000000001,"LINESTRING (-7.812666 52.6813393, -7.8131103 52.6814783, -7.8131759 52.6814871, -7.8132245 52.6814871, -7.8132683 52.6814753, -7.813351 52.6814311, -7.8134969 52.6813589)",,,,
174984462,False,,,,residential,False,37.92700000000001,"LINESTRING (-7.8134969 52.6813589, -7.8134774 52.681319, -7.8134653 52.6812734, -7.8134458 52.6812512, -7.8134021 52.6812277, -7.813351 52.6812085, -7.8131224 52.6811363)",,,,
174984462,False,,,,residential,True,108.805,"LINESTRING (-7.8134969 52.6813589, -7.8135236 52.6813765, -7.8135674 52.6813987, -7.8136331 52.6814281, -7.8136987 52.6814473, -7.8137863 52.6814665, -7.8147638 52.6816729, -7.8149884 52.6817143)",,,,
174984479,False,,,,residential,False,64.868,"LINESTRING (-7.8134969 52.6813589, -7.813351 52.6814311, -7.8132683 52.6814753, -7.8132245 52.6814871, -7.8131759 52.6814871, -7.8131103 52.6814783, -7.812666 52.6813393)",,,,
"[433316408, 174984466]",False,,,,residential,True,55.942,"LINESTRING (-7.8123401 52.6814979, -7.8123664 52.681476, -7.8123791 52.68145, -7.8123769 52.681423, -7.81236 52.6813979, -7.8123303 52.6813776, -7.8122912 52.6813645, -7.8122471 52.68136, -7.8122031 52.6813646, -7.8121655 52.6813771, -7.8121364 52.6813963, -7.812119 52.6814201, -7.812115 52.681446, -7.8121249 52.6814713, -7.8121476 52.6814934, -7.8121807 52.68151, -7.8122209 52.6815192, -7.8122638 52.6815202, -7.812305 52.6815129, -7.8123401 52.6814979)",,,,
"[433316408, 174984466]",False,,,,residential,False,55.94200000000001,"LINESTRING (-7.8123401 52.6814979, -7.812305 52.6815129, -7.8122638 52.6815202, -7.8122209 52.6815192, -7.8121807 52.68151, -7.8121476 52.6814934, -7.8121249 52.6814713, -7.812115 52.681446, -7.812119 52.6814201, -7.8121364 52.6813963, -7.8121655 52.6813771, -7.8122031 52.6813646, -7.8122471 52.68136, -7.8122912 52.6813645, -7.8123303 52.6813776, -7.81236 52.6813979, -7.8123769 52.681423, -7.8123791 52.68145, -7.8123664 52.681476, -7.8123401 52.6814979)",,,,
174984477,False,,,,residential,True,177.82500000000002,"LINESTRING (-7.8123401 52.6814979, -7.8124642 52.6815407, -7.8126028 52.6815864, -7.8130453 52.6816999, -7.8133444 52.6817515, -7.8136313 52.6818355, -7.8144873 52.6820964, -7.8147374 52.6821568)",,,,
14222023,False,2,N62,Brittas Road,primary,False,52.032,"LINESTRING (-7.8149884 52.6817143, -7.8149027 52.6818627, -7.8147374 52.6821568)",50,,,
14222023,False,2,N62,Brittas Road,primary,True,88.40599999999999,"LINESTRING (-7.8149884 52.6817143, -7.8150466 52.6816134, -7.8152943 52.6811192, -7.815331 52.680949)",50,,,
174984462,False,,,,residential,False,108.805,"LINESTRING (-7.8149884 52.6817143, -7.8147638 52.6816729, -7.8137863 52.6814665, -7.8136987 52.6814473, -7.8136331 52.6814281, -7.8135674 52.6813987, -7.8135236 52.6813765, -7.8134969 52.6813589)",,,,
14222023,False,2,N62,Brittas Road,primary,True,52.032,"LINESTRING (-7.8147374 52.6821568, -7.8149027 52.6818627, -7.8149884 52.6817143)",50,,,
174984477,False,,,,residential,False,177.825,"LINESTRING (-7.8147374 52.6821568, -7.8144873 52.6820964, -7.8136313 52.6818355, -7.8133444 52.6817515, -7.8130453 52.6816999, -7.8126028 52.6815864, -7.8124642 52.6815407, -7.8123401 52.6814979)",,,,
368065920,False,2,N62,,primary,False,120.38600000000001,"LINESTRING (-7.8147374 52.6821568, -7.8147027 52.6822185, -7.8146599 52.6822946, -7.814589 52.68242, -7.8144761 52.6826199, -7.8143515 52.6828404, -7.8142853 52.682952, -7.8141505 52.6831793)",50,,,
153100209,False,2,R498,,secondary,False,11.361,"LINESTRING (-7.8222331 52.682893, -7.8223715 52.6829513)",,,,
"[25544874, 368065931, 368065932, 153100209, 153100210]",False,2,R498,Parnell Street,secondary,True,427.299,"LINESTRING (-7.8222331 52.682893, -7.8209205 52.6823401, -7.8206162 52.6822106, -7.8200395 52.6819591, -7.8191749 52.6815822, -7.8189327 52.6814766, -7.8180998 52.681107, -7.8170561 52.6806761)",,yes,,
174984475,False,,,,residential,False,101.88399999999999,"LINESTRING (-7.8222331 52.682893, -7.8218184 52.6832142, -7.8217198 52.6832547, -7.821564 52.6833472, -7.8213732 52.6834667, -7.8212142 52.683565)",,,,
174984474,False,,,,residential,True,25.384999999999998,"LINESTRING (-7.8208422 52.683565, -7.8211506 52.6835515, -7.8212142 52.683565)",,,,
174984470,False,,,,residential,False,12.661,"LINESTRING (-7.8212142 52.683565, -7.8213605 52.6836364)",,,,
174984474,False,,,,residential,False,25.384999999999998,"LINESTRING (-7.8212142 52.683565, -7.8211506 52.6835515, -7.8208422 52.683565)",,,,
174984475,False,,,,residential,True,101.884,"LINESTRING (-7.8212142 52.683565, -7.8213732 52.6834667, -7.821564 52.6833472, -7.8217198 52.6832547, -7.8218184 52.6832142, -7.8222331 52.682893)",,,,
174984470,False,,,,residential,True,12.661,"LINESTRING (-7.8213605 52.6836364, -7.8212142 52.683565)",,,,
176534918,False,1,,,residential,False,189.12599999999998,"LINESTRING (-7.8122534 52.6759449, -7.8121734 52.6759592, -7.8118137 52.6760279, -7.8115394 52.6760761, -7.8113366 52.676105, -7.8111736 52.6761195, -7.8109888 52.6761399, -7.8099571 52.6763111, -7.8098334 52.6763279, -7.8097067 52.6763569, -7.8095665 52.6764112)",,,,
181519642,False,2,N62,Slievenamon Road,primary,False,142.716,"LINESTRING (-7.8122534 52.6759449, -7.812576 52.6767216, -7.8127704 52.6771895)",50,,,
832670966,True,2,N75,Liberty Square,primary,False,80.81299999999999,"LINESTRING (-7.8122937 52.6790974, -7.8133058 52.6789382, -7.8134539 52.6789146)",,,,
108228623,False,2,,Croke Street,residential,False,46.982,"LINESTRING (-7.8148717 52.6773588, -7.8147514 52.6769775, -7.8147408 52.6769438)",,,,
108228623,False,2,,Croke Street,residential,True,139.08700000000002,"LINESTRING (-7.8148717 52.6773588, -7.8149755 52.677688, -7.8149899 52.6777977, -7.8149385 52.6779198, -7.8149282 52.6780943, -7.8149673 52.6782738, -7.8150246 52.6784445, -7.8150912 52.6785887)",,,,
"[775581032, 775581033, 241115498]",False,2,,Croke Gardens,residential,False,88.53,"LINESTRING (-7.8148717 52.6773588, -7.8149252 52.6773575, -7.8150347 52.6773548, -7.8161845 52.677341)",,,,building_passage
241115500,True,,,,residential,False,68.395,"LINESTRING (-7.8161845 52.677341, -7.8162207 52.6771533, -7.8167113 52.6771021, -7.8167832 52.6771237, -7.8168064 52.677198)",,,,
"[775581032, 775581033, 241115498]",False,2,,Croke Gardens,residential,True,88.53,"LINESTRING (-7.8161845 52.677341, -7.8150347 52.6773548, -7.8149252 52.6773575, -7.8148717 52.6773588)",,,,building_passage
"[241115499, 775581030, 775581031]",False,1,,,residential,False,35.313,"LINESTRING (-7.8168064 52.677198, -7.8169976 52.6771748, -7.8171425 52.6771574, -7.8173201 52.677136)",,,,building_passage
241115501,True,,,,residential,False,52.08,"LINESTRING (-7.8168064 52.677198, -7.8168073 52.6772505, -7.8167501 52.6773134, -7.8161845 52.677341)",,,,
174723288,False,,,,residential,True,37.72,"LINESTRING (-7.8173201 52.677136, -7.8172109 52.6768033)",,,,
174723288,False,,,,residential,False,139.799,"LINESTRING (-7.8173201 52.677136, -7.8174303 52.6774715, -7.8172586 52.6778852, -7.8172538 52.6779546, -7.8172681 52.6780124, -7.817437 52.6783582)",,,,
"[241115499, 775581030, 775581031]",False,1,,,residential,True,35.313,"LINESTRING (-7.8173201 52.677136, -7.8171425 52.6771574, -7.8169976 52.6771748, -7.8168064 52.677198)",,,,building_passage
25544747,False,2,L4027,,residential,False,28.945,"LINESTRING (-7.8223657 52.6782154, -7.8223614 52.6781833, -7.8222912 52.6779592)",,,,
25544747,False,2,L4027,,residential,True,224.122,"LINESTRING (-7.8223657 52.6782154, -7.8223952 52.6784383, -7.8223859 52.6787202, -7.8223439 52.6789214, -7.8222658 52.6792224, -7.8222385 52.6793942, -7.8222428 52.6794755, -7.8222571 52.6797499, -7.8222784 52.6800854, -7.8223009 52.680223)",,,,
509378663,False,2,,Gortataggart,residential,False,13.814,"LINESTRING (-7.8190521 52.6835375, -7.8190881 52.6836598)",,,,
509378663,False,2,,Gortataggart,residential,True,13.814,"LINESTRING (-7.8190881 52.6836598, -7.8190521 52.6835375)",,,,
174723294,False,2,,Gortataggart,residential,False,15.528,"LINESTRING (-7.8190881 52.6836598, -7.8191432 52.6836523, -7.8193085 52.6836196)",,,,
174723294,False,2,,Gortataggart,residential,True,113.37599999999999,"LINESTRING (-7.8190881 52.6836598, -7.8189953 52.6836725, -7.818795 52.6836841, -7.8185803 52.6836841, -7.8182845 52.6836581, -7.8178456 52.6835973, -7.8176881 52.6835568, -7.8175362 52.6834359)",,,,
509378664,False,2,,Gortataggart,residential,False,13.309,"LINESTRING (-7.8194177 52.684286, -7.8193653 52.6841706)",,,,
174723253,False,2,,Gortataggart,residential,False,15.911,"LINESTRING (-7.8193653 52.6841706, -7.8195852 52.6841186)",,,,
509378664,False,2,,Gortataggart,residential,True,13.309,"LINESTRING (-7.8193653 52.6841706, -7.8194177 52.684286)",,,,
