osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
121120215,2,L1910,Abbeyquarter,tertiary,50,False,False,261.769,"LINESTRING (-8.7605007 53.7611165, -8.7606215 53.7610668, -8.7608162 53.760992, -8.7609514 53.7609079, -8.761082 53.7607636, -8.7615856 53.7599605, -8.7617888 53.7595187, -8.7619917 53.7590154, -8.7619985 53.7589974)",,
198969270,2,N60,Abbey Street,primary,50,False,True,33.462,"LINESTRING (-8.7605007 53.7611165, -8.7606143 53.7611685, -8.7607609 53.7612747, -8.7608733 53.7613173)",,
23858596,,R929,Upper Main Street,secondary,50,False,True,12.005,"LINESTRING (-8.7712992 53.7646825, -8.7714818 53.7646849)",,
"[386013913, 23858596]",,R929,Upper Main Street,secondary,50,False,False,128.137,"LINESTRING (-8.7712992 53.7646825, -8.7708771 53.7646801, -8.7706288 53.7646787, -8.7702923 53.7646665, -8.7699553 53.7646279, -8.7693753 53.7645402)",,
177921624,,,Ashling Drive,residential,30,False,False,84.312,"LINESTRING (-8.7712992 53.7646825, -8.7713099 53.7644223, -8.7712715 53.7643763, -8.7713695 53.7640198, -8.7714357 53.7639438)",,
132723782,,,Barrack Street,residential,,False,True,45.831,"LINESTRING (-8.7668917 53.7639536, -8.7671675 53.7636561, -8.7671891 53.7635843)",,
"[386013906, 132723786]",2,R929,Main Street,secondary,50,False,False,145.366,"LINESTRING (-8.7668917 53.7639536, -8.7662318 53.7637118, -8.7657594 53.7634913, -8.7653063 53.7632873, -8.7650943 53.7631946)",,
132723786,,R929,Main Street,secondary,50,False,True,54.82599999999999,"LINESTRING (-8.7668917 53.7639536, -8.7673676 53.7640928, -8.7676427 53.7641681)",,
1076717617,2,N83,Bridge Street,primary,50,False,False,15.187,"LINESTRING (-8.7650943 53.7631946, -8.7649373 53.7630944)",,
24478305,2,N83,Knox Street,primary,50,False,False,216.39100000000002,"LINESTRING (-8.7650943 53.7631946, -8.7650447 53.7632378, -8.7650118 53.7633056, -8.7649796 53.7634233, -8.7649545 53.7644695, -8.7649701 53.7647904, -8.7649864 53.765127)",,
"[386013906, 132723786]",2,R929,Main Street,secondary,50,False,True,145.36599999999999,"LINESTRING (-8.7650943 53.7631946, -8.7653063 53.7632873, -8.7657594 53.7634913, -8.7662318 53.7637118, -8.7668917 53.7639536)",,
"[23984024, 216264499, 180176724, 216264501]",2,N60,"['Bridge Street', 'Abbey Street']",primary,50,False,False,69.039,"LINESTRING (-8.7642357 53.7625142, -8.7642145 53.7624931, -8.7641166 53.7623954, -8.7641038 53.7623827, -8.7639291 53.7621969, -8.7637193 53.7619736)",yes,
23984024,2,N60,Bridge Street,primary,50,False,True,79.466,"LINESTRING (-8.7642357 53.7625142, -8.7643189 53.7626066, -8.7643691 53.7626489, -8.764464 53.7627221, -8.7646085 53.7628503, -8.7649373 53.7630944)",,
