osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,width,maxspeed,access
24961925,2,R600,Eastern Road,secondary,False,True,283.42400000000004,"LINESTRING (-8.5207842 51.7056353, -8.5205821 51.7056493, -8.5203713 51.7056677, -8.5201251 51.7056894, -8.51969 51.7057308, -8.5194321 51.7057645, -8.519316 51.7057796, -8.518914 51.7058522, -8.518709 51.7059046, -8.5185705 51.7059445, -8.5184317 51.705996, -8.5180723 51.7061543, -8.517709 51.7063417, -8.5175256 51.7064393, -8.5173801 51.7065168, -8.5171502 51.7066579)",,,
393171047,2,R600,Long Quay,secondary,False,False,90.696,"LINESTRING (-8.5207842 51.7056353, -8.5209452 51.7056405, -8.5212027 51.7056741, -8.5214214 51.7057079, -8.5216563 51.7057494, -8.5220417 51.7058562)",,,
"[1160983854, 393171050, 393286814, 29452943]",2,,The Low Road,tertiary,False,False,593.8959999999998,"LINESTRING (-8.5207842 51.7056353, -8.5207215 51.7056094, -8.5206673 51.7056019, -8.520591 51.7055943, -8.520247 51.7055761, -8.5198666 51.7055707, -8.5195116 51.7055686, -8.5187927 51.7055865, -8.5183512 51.70566, -8.517818 51.7057674, -8.517424 51.7059044, -8.51702 51.7061451, -8.5166458 51.7064257, -8.5163206 51.7066556, -8.5162681 51.7066821, -8.5162101 51.7066938, -8.5161577 51.7066977, -8.516077 51.7066884, -8.5160429 51.7066789, -8.5160077 51.7066572, -8.5159853 51.7066241, -8.5159735 51.7065862, -8.5159768 51.7065625, -8.5159813 51.7065303, -8.5161681 51.706052, -8.5162584 51.7058562, -8.5164293 51.7054996, -8.5164782 51.7054254, -8.5165113 51.7053753, -8.5166197 51.7052656, -8.5168462 51.7051313, -8.5170358 51.705042, -8.5170746 51.7050273, -8.5171218 51.7049911, -8.5171312 51.7049567, -8.517141 51.7049185)",,,
29611423,2,R605,Pearse Street,secondary,False,True,110.079,"LINESTRING (-8.5220417 51.7058562, -8.5220839 51.7058722, -8.5222058 51.7059188, -8.5224869 51.7060252, -8.5226899 51.7061257, -8.5231339 51.7063369, -8.5232886 51.7064632)",4.2,,
165992764,2,R600,Emmet Place,secondary,False,True,46.692,"LINESTRING (-8.5220417 51.7058562, -8.5224284 51.7055303, -8.5224431 51.7055179)",,50,
393171047,2,R600,Long Quay,secondary,False,True,90.69599999999998,"LINESTRING (-8.5220417 51.7058562, -8.5216563 51.7057494, -8.5214214 51.7057079, -8.5212027 51.7056741, -8.5209452 51.7056405, -8.5207842 51.7056353)",,,
126433409,1,,Market Quay,unclassified,True,False,131.63,"LINESTRING (-8.5224431 51.7055179, -8.5228891 51.7057183, -8.523188 51.7058585, -8.5239517 51.7062435)",,,
165992764,2,R600,Emmet Place,secondary,False,False,46.692,"LINESTRING (-8.5224431 51.7055179, -8.5224284 51.7055303, -8.5220417 51.7058562)",,50,
165992764,2,R600,Emmet Place,secondary,False,True,18.942,"LINESTRING (-8.5224431 51.7055179, -8.5225331 51.7054208, -8.52254 51.7053869, -8.5225387 51.7053627)",,50,
165987637,2,,Emmet Place,unclassified,False,False,46.013,"LINESTRING (-8.5225387 51.7053627, -8.522612 51.7053315, -8.5226398 51.7053107, -8.5227534 51.7052258, -8.5229813 51.7050553)",,50,
165992764,2,R600,Emmet Place,secondary,False,False,18.942,"LINESTRING (-8.5225387 51.7053627, -8.52254 51.7053869, -8.5225331 51.7054208, -8.5224431 51.7055179)",,50,
"[294699938, 165993062]",2,R600,Pier Road,secondary,False,False,177.858,"LINESTRING (-8.5225387 51.7053627, -8.5225276 51.705341, -8.522495 51.7053116, -8.5223469 51.7052417, -8.5221536 51.7051477, -8.5217493 51.7049416, -8.5212878 51.7046533, -8.5209175 51.7044288, -8.5206836 51.7042608)",,50,
29611423,2,R605,Pearse Street,secondary,False,False,110.07900000000001,"LINESTRING (-8.5232886 51.7064632, -8.5231339 51.7063369, -8.5226899 51.7061257, -8.5224869 51.7060252, -8.5222058 51.7059188, -8.5220839 51.7058722, -8.5220417 51.7058562)",4.2,,
34289553,1,L3234,Market Street,unclassified,False,False,52.291000000000004,"LINESTRING (-8.5232886 51.7064632, -8.5233969 51.7064015, -8.5234201 51.7063934, -8.5235761 51.7063401, -8.5237702 51.7062848, -8.5239517 51.7062435)",3.9,,
166010531,2,R605,The Glen,secondary,False,True,132.06,"LINESTRING (-8.5232886 51.7064632, -8.5232483 51.706534, -8.5231057 51.7067307, -8.5230222 51.706829, -8.5228342 51.707014, -8.5226289 51.7071866, -8.5225003 51.7072897, -8.5223214 51.7074221, -8.5222795 51.7074646)",4.2,,
24961925,2,R600,Eastern Road,secondary,False,False,283.424,"LINESTRING (-8.5171502 51.7066579, -8.5173801 51.7065168, -8.5175256 51.7064393, -8.517709 51.7063417, -8.5180723 51.7061543, -8.5184317 51.705996, -8.5185705 51.7059445, -8.518709 51.7059046, -8.518914 51.7058522, -8.519316 51.7057796, -8.5194321 51.7057645, -8.51969 51.7057308, -8.5201251 51.7056894, -8.5203713 51.7056677, -8.5205821 51.7056493, -8.5207842 51.7056353)",,,
34290145,,,Featherbed Lane,residential,False,True,43.147,"LINESTRING (-8.5171502 51.7066579, -8.5174884 51.7067584, -8.5177148 51.7068257)",,,
166010531,2,R605,The Glen,secondary,False,False,132.06000000000003,"LINESTRING (-8.5222795 51.7074646, -8.5223214 51.7074221, -8.5225003 51.7072897, -8.5226289 51.7071866, -8.5228342 51.707014, -8.5230222 51.706829, -8.5231057 51.7067307, -8.5232483 51.706534, -8.5232886 51.7064632)",4.2,,
393171052,2,,Barrack Hill,unclassified,False,False,29.002,"LINESTRING (-8.5222795 51.7074646, -8.5222034 51.707488, -8.5219011 51.7075788)",,,
877873515,2,R605,New Road,secondary,False,True,15.769,"LINESTRING (-8.5222795 51.7074646, -8.5222852 51.7074918, -8.5223352 51.7075425, -8.522384 51.7075884)",4.2,,
393173898,,L3231,,tertiary,False,False,37.78,"LINESTRING (-8.5168429 51.7089432, -8.5168448 51.7088899, -8.5165895 51.7086511)",3.6,,
"[29452940, 393523598]",2,,Barrack Hill,unclassified,False,True,192.58,"LINESTRING (-8.5168429 51.7089432, -8.5169898 51.7089467, -8.5172596 51.7088627, -8.5176272 51.7087483, -8.5179318 51.7086544, -8.5183686 51.7085228, -8.5194028 51.7082752)",,,
209670363,,,High Road,tertiary,False,False,35.407,"LINESTRING (-8.5168692 51.7049176, -8.5164673 51.705116)",,,
48825785,1,,,unclassified,False,True,54.419,"LINESTRING (-8.5168692 51.7049176, -8.5167237 51.7048352, -8.5166023 51.7047928, -8.5164937 51.7047688, -8.5163851 51.7047631, -8.5161572 51.7047493)",,,
209670363,,,High Road,tertiary,False,True,21.275,"LINESTRING (-8.5168692 51.7049176, -8.5169862 51.7048783, -8.5170466 51.7048815, -8.5170994 51.7048921, -8.517141 51.7049185)",,,
"[393171050, 393286814, 1160983854, 29452943]",2,,The Low Road,tertiary,False,True,593.8960000000001,"LINESTRING (-8.517141 51.7049185, -8.5171312 51.7049567, -8.5171218 51.7049911, -8.5170746 51.7050273, -8.5170358 51.705042, -8.5168462 51.7051313, -8.5166197 51.7052656, -8.5165113 51.7053753, -8.5164782 51.7054254, -8.5164293 51.7054996, -8.5162584 51.7058562, -8.5161681 51.706052, -8.5159813 51.7065303, -8.5159768 51.7065625, -8.5159735 51.7065862, -8.5159853 51.7066241, -8.5160077 51.7066572, -8.5160429 51.7066789, -8.516077 51.7066884, -8.5161577 51.7066977, -8.5162101 51.7066938, -8.5162681 51.7066821, -8.5163206 51.7066556, -8.5166458 51.7064257, -8.51702 51.7061451, -8.517424 51.7059044, -8.517818 51.7057674, -8.5183512 51.70566, -8.5187927 51.7055865, -8.5195116 51.7055686, -8.5198666 51.7055707, -8.520247 51.7055761, -8.520591 51.7055943, -8.5206673 51.7056019, -8.5207215 51.7056094, -8.5207842 51.7056353)",,,
209670363,,,High Road,tertiary,False,False,21.275,"LINESTRING (-8.517141 51.7049185, -8.5170994 51.7048921, -8.5170466 51.7048815, -8.5169862 51.7048783, -8.5168692 51.7049176)",,,
34589969,,,,residential,False,False,40.058,"LINESTRING (-8.521026 51.7099894, -8.5215635 51.7101267)",,,
181579603,,,Barrack Street,residential,False,True,214.545,"LINESTRING (-8.521026 51.7099894, -8.5211084 51.7098083, -8.5213185 51.7095737, -8.5214908 51.7094092, -8.521567 51.7093404, -8.5217523 51.7091731, -8.5221716 51.7088546, -8.5226505 51.7085414, -8.5228015 51.7084267)",,,
727977992,1,L3234,Market Place,unclassified,False,True,13.135,"LINESTRING (-8.5252906 51.7061944, -8.5251 51.706193)",3.9,,
34290803,,,Cork Street,residential,True,False,19.841,"LINESTRING (-8.5252906 51.7061944, -8.5252535 51.7062711, -8.5252073 51.7063652)",,,
209650915,2,L3234,Church Street,residential,False,True,72.673,"LINESTRING (-8.5252906 51.7061944, -8.525508 51.7061934, -8.5256765 51.7061782, -8.5258055 51.7061665, -8.5258321 51.7061641, -8.5261752 51.7061127, -8.5263258 51.7060858)",3.9,,
165980875,2,,Winter's Hill,unclassified,False,True,76.37100000000001,"LINESTRING (-8.5249163 51.7022837, -8.5245205 51.702432, -8.5242667 51.70252, -8.5239506 51.70262)",,,
393253537,,,,residential,False,True,111.88400000000001,"LINESTRING (-8.5249163 51.7022837, -8.5250216 51.7023438, -8.5251034 51.7024167, -8.5252273 51.7026345, -8.5253391 51.7028268, -8.5253479 51.7028431, -8.5255514 51.7031975)",,,
209660306,2,L3235,Abbey View,unclassified,False,True,24.292,"LINESTRING (-8.5300443 51.7054693, -8.5302225 51.7052808)",6,,
34589966,2,,Roseabbey Park,residential,False,False,181.46799999999996,"LINESTRING (-8.5300443 51.7054693, -8.5299271 51.7054387, -8.5292097 51.7054211, -8.5287519 51.7054122, -8.5286586 51.7054104, -8.5279239 51.7053999, -8.527847 51.7054279, -8.527491 51.7055575)",,,
209660306,2,L3235,Abbey View,unclassified,False,False,62.219,"LINESTRING (-8.5300443 51.7054693, -8.5298871 51.7056432, -8.5297067 51.705867, -8.5296726 51.705975)",6,,
34289550,2,,Abbey View,residential,False,False,52.147,"LINESTRING (-8.5296726 51.705975, -8.5296759 51.7062035, -8.5296617 51.7064438)",,50,
34589964,,L7346,Abbey View,residential,False,False,38.374,"LINESTRING (-8.5296726 51.705975, -8.529495 51.7059967, -8.5292541 51.7060418, -8.5291471 51.7060809)",6,,
209660306,2,L3235,Abbey View,unclassified,False,True,62.219,"LINESTRING (-8.5296726 51.705975, -8.5297067 51.705867, -8.5298871 51.7056432, -8.5300443 51.7054693)",6,,
759856439,,,,residential,False,True,13.562,"LINESTRING (-8.5296617 51.7064438, -8.5298585 51.706442)",,,
34289550,2,,Abbey View,residential,False,False,45.592,"LINESTRING (-8.5296617 51.7064438, -8.5296293 51.7066574, -8.5295629 51.7068485)",,50,
34289550,2,,Abbey View,residential,False,True,52.147,"LINESTRING (-8.5296617 51.7064438, -8.5296759 51.7062035, -8.5296726 51.705975)",,50,
34289550,2,,Abbey View,residential,False,False,117.965,"LINESTRING (-8.5295629 51.7068485, -8.5295076 51.7070174, -8.5294961 51.7073414, -8.5295094 51.7079058)",,50,
34289550,2,,Abbey View,residential,False,True,45.592,"LINESTRING (-8.5295629 51.7068485, -8.5296293 51.7066574, -8.5296617 51.7064438)",,50,
34289550,2,,Abbey View,residential,False,True,117.965,"LINESTRING (-8.5295094 51.7079058, -8.5294961 51.7073414, -8.5295076 51.7070174, -8.5295629 51.7068485)",,50,
"[393161184, 393161185, 393154805]",,L3234,Bandon Road,"['unclassified', 'residential']",False,False,112.68,"LINESTRING (-8.5295094 51.7079058, -8.5291971 51.7079195, -8.5290247 51.7079255, -8.5286452 51.7079211, -8.528414 51.7078896, -8.5282474 51.70785, -8.527964 51.7077177)",3.9,,
393154805,,L3234,Bandon Road,unclassified,False,True,30.063,"LINESTRING (-8.5295094 51.7079058, -8.5295778 51.7079065, -8.5299049 51.7079209, -8.5299448 51.7079223)",3.9,,
209650916,2,L3234,Friar's Gate,residential,False,False,62.185,"LINESTRING (-8.5274431 51.7076152, -8.5274262 51.707555, -8.5274132 51.7074223, -8.5274055 51.7072315, -8.5273781 51.707058)",3.9,,
393158859,2,,Friar's Gate,residential,False,True,38.247,"LINESTRING (-8.5274431 51.7076152, -8.5273473 51.707793, -8.5273572 51.7079494)",,,
393162421,,L3234,Bandon Road,residential,False,True,12.248,"LINESTRING (-8.5274431 51.7076152, -8.5275319 51.7076475, -8.527605 51.7076573)",3.9,,
760489704,,,,residential,False,True,15.649,"LINESTRING (-8.5272844 51.7087834, -8.5272646 51.7086432)",,,
34589968,,,Catholic Walk,residential,False,False,203.91600000000003,"LINESTRING (-8.5272844 51.7087834, -8.5269818 51.7087849, -8.5266106 51.7088315, -8.5261527 51.7089309, -8.5259652 51.7089933, -8.5258247 51.7090412, -8.5255454 51.7091363, -8.5250704 51.7093052, -8.5245905 51.709476)",,,
35574254,2,,Friar's Gate,residential,False,False,21.342,"LINESTRING (-8.5272844 51.7087834, -8.527397 51.7087495, -8.5274871 51.7086497)",,,
"[393161187, 35574254]",2,L7250,"['Inishannon Road', ""Friar's Gate""]","['residential', 'unclassified']",False,True,119.21000000000001,"LINESTRING (-8.5272844 51.7087834, -8.5273072 51.7089477, -8.5273503 51.7090966, -8.5274343 51.7092886, -8.5276392 51.7098309)",,,
34290143,,,The Rock,residential,False,False,141.47899999999998,"LINESTRING (-8.5274871 51.7086497, -8.5287132 51.7087619, -8.528876 51.7087768, -8.529376 51.7088199, -8.5294692 51.7088269, -8.5295195 51.7088306)",,,
35574254,2,,Friar's Gate,residential,False,False,78.393,"LINESTRING (-8.5274871 51.7086497, -8.527424 51.7083315, -8.527375 51.708085, -8.5273572 51.7079494)",,,
35574254,2,,Friar's Gate,residential,False,True,21.342,"LINESTRING (-8.5274871 51.7086497, -8.527397 51.7087495, -8.5272844 51.7087834)",,,
34639719,,,Lower Catholic Walk,residential,False,True,152.106,"LINESTRING (-8.5273572 51.7079494, -8.5262846 51.7080013, -8.5261195 51.7080122, -8.5254775 51.7080546, -8.5253366 51.7080712, -8.5251751 51.7081154)",,,
35574254,2,,Friar's Gate,residential,False,True,78.393,"LINESTRING (-8.5273572 51.7079494, -8.527375 51.708085, -8.527424 51.7083315, -8.5274871 51.7086497)",,,
393158859,2,,Friar's Gate,residential,False,False,38.247,"LINESTRING (-8.5273572 51.7079494, -8.5273473 51.707793, -8.5274431 51.7076152)",,,
393253536,,,,residential,False,False,21.253,"LINESTRING (-8.5267311 51.7055806, -8.5265619 51.7054208)",,,
"[393253536, 393162429]",1,,Butcher's Row,residential,False,True,98.115,"LINESTRING (-8.5267311 51.7055806, -8.5268322 51.7056676, -8.5270283 51.7059129, -8.5271948 51.7061546, -8.5272651 51.7063892)",,,
115536971,1,,Rampart Lane,residential,False,False,36.678,"LINESTRING (-8.5262031 51.7044001, -8.5256896 51.7044869)",,50,destination
209650917,,,Blind Gate,residential,False,False,79.34899999999999,"LINESTRING (-8.5262031 51.7044001, -8.5259189 51.703851, -8.5258514 51.7037206)",,,
209650917,,,Blind Gate,residential,False,True,74.428,"LINESTRING (-8.5262031 51.7044001, -8.5262863 51.7045899, -8.5263385 51.7048273, -8.5263702 51.7049712, -8.5263801 51.7050162, -8.5263908 51.7050581)",,,
115536969,,,,residential,False,True,50.035,"LINESTRING (-8.5258514 51.7037206, -8.5261373 51.7037318, -8.5265741 51.7037626)",,,
"[393253537, 209650917, 393253535]",,,Blind Gate,residential,False,False,47.229,"LINESTRING (-8.5258514 51.7037206, -8.5258279 51.7036823, -8.5256713 51.7034244, -8.5256158 51.7033218)",,,
209650917,,,Blind Gate,residential,False,True,79.34899999999999,"LINESTRING (-8.5258514 51.7037206, -8.5259189 51.703851, -8.5262031 51.7044001)",,,
271707417,,,,residential,False,True,48.684000000000005,"LINESTRING (-8.5255514 51.7031975, -8.52564 51.7031877, -8.5257167 51.703159, -8.5258482 51.7030593, -8.5259796 51.702903, -8.5259906 51.7028826)",,,
393253537,,,,residential,False,False,111.88400000000001,"LINESTRING (-8.5255514 51.7031975, -8.5253479 51.7028431, -8.5253391 51.7028268, -8.5252273 51.7026345, -8.5251034 51.7024167, -8.5250216 51.7023438, -8.5249163 51.7022837)",,,
393253537,,,,residential,False,True,14.516,"LINESTRING (-8.5255514 51.7031975, -8.5256027 51.7032964, -8.5256158 51.7033218)",,,
34290145,,,Featherbed Lane,residential,False,False,53.443,"LINESTRING (-8.518398 51.7070531, -8.5180595 51.7069368, -8.5177148 51.7068257)",,,
34290145,,,Featherbed Lane,residential,False,True,35.141,"LINESTRING (-8.518398 51.7070531, -8.5185939 51.7071022, -8.5187365 51.707138, -8.5188707 51.7071717)",,,
34290145,,,Featherbed Lane,residential,False,False,43.147,"LINESTRING (-8.5177148 51.7068257, -8.5174884 51.7067584, -8.5171502 51.7066579)",,,
34290145,,,Featherbed Lane,residential,False,True,53.443,"LINESTRING (-8.5177148 51.7068257, -8.5180595 51.7069368, -8.518398 51.7070531)",,,
34290146,,,Sleaveen Park,residential,False,False,63.813,"LINESTRING (-8.5177148 51.7068257, -8.5178436 51.7067078, -8.5180172 51.7066141, -8.5184613 51.7065264)",,,
34290147,,,Sleaveen Heights,residential,False,False,136.318,"LINESTRING (-8.5184613 51.7065264, -8.5203551 51.7068809)",,,
34290146,,,Sleaveen Park,residential,False,False,140.18,"LINESTRING (-8.5184613 51.7065264, -8.5188291 51.7064892, -8.5193723 51.7064788, -8.5196829 51.7064921, -8.5199916 51.7065364, -8.5204559 51.7066335)",,,
34290146,,,Sleaveen Park,residential,False,True,63.813,"LINESTRING (-8.5184613 51.7065264, -8.5180172 51.7066141, -8.5178436 51.7067078, -8.5177148 51.7068257)",,,
34290146,,,Sleaveen Park,residential,False,True,140.18,"LINESTRING (-8.5204559 51.7066335, -8.5199916 51.7065364, -8.5196829 51.7064921, -8.5193723 51.7064788, -8.5188291 51.7064892, -8.5184613 51.7065264)",,,
34290147,,,Sleaveen Heights,residential,False,True,136.318,"LINESTRING (-8.5203551 51.7068809, -8.5184613 51.7065264)",,,
34589964,,L7346,Abbey View,residential,False,False,94.686,"LINESTRING (-8.528667 51.7062774, -8.5286044 51.7063454, -8.5286186 51.7067457, -8.5286849 51.7068184, -8.528829 51.7068701, -8.5291293 51.7068647)",6,,
34589964,,L7346,Abbey View,residential,False,True,39.679,"LINESTRING (-8.528667 51.7062774, -8.5288699 51.7062029, -8.5291471 51.7060809)",6,,
34589965,,,Abbey View,residential,False,False,75.99000000000001,"LINESTRING (-8.528667 51.7062774, -8.5284521 51.7061534, -8.5281469 51.7060513, -8.5279533 51.7059754, -8.5277694 51.7058865)",,,
34589964,,L7346,Abbey View,residential,False,True,4.791,"LINESTRING (-8.5291988 51.7068634, -8.5291293 51.7068647)",6,,
34589965,,,Abbey View,residential,False,True,75.99,"LINESTRING (-8.5277694 51.7058865, -8.5279533 51.7059754, -8.5281469 51.7060513, -8.5284521 51.7061534, -8.528667 51.7062774)",,,
136737755,1,,Abbey Lane,residential,False,True,163.562,"LINESTRING (-8.5277694 51.7058865, -8.5278067 51.7060546, -8.5278905 51.7064159, -8.5279656 51.706728, -8.5280074 51.7069903, -8.5280193 51.7071613, -8.5280299 51.7073131, -8.5280236 51.7073469)",,50,
"[393162428, 393162431]",1,,,residential,False,False,41.308,"LINESTRING (-8.5277694 51.7058865, -8.5276963 51.705799, -8.527491 51.7055575)",,,
34589966,2,,Roseabbey Park,residential,False,True,181.46800000000002,"LINESTRING (-8.527491 51.7055575, -8.527847 51.7054279, -8.5279239 51.7053999, -8.5286586 51.7054104, -8.5287519 51.7054122, -8.5292097 51.7054211, -8.5299271 51.7054387, -8.5300443 51.7054693)",,,
73922039,1,,The Crescent,residential,False,False,87.40200000000002,"LINESTRING (-8.527491 51.7055575, -8.5274025 51.7054879, -8.5272977 51.7053819, -8.5272325 51.7052931, -8.5270892 51.7052674, -8.526691 51.7052593, -8.5264724 51.7052733)",,,
"[393162428, 393162431]",1,,,residential,False,True,41.308,"LINESTRING (-8.527491 51.7055575, -8.5276963 51.705799, -8.5277694 51.7058865)",,,
393158861,,,,residential,False,False,46.738,"LINESTRING (-8.5245905 51.709476, -8.5241403 51.7091616)",,,
34589968,,,Catholic Walk,residential,False,True,203.916,"LINESTRING (-8.5245905 51.709476, -8.5250704 51.7093052, -8.5255454 51.7091363, -8.5258247 51.7090412, -8.5259652 51.7089933, -8.5261527 51.7089309, -8.5266106 51.7088315, -8.5269818 51.7087849, -8.5272844 51.7087834)",,,
34589969,,,,residential,False,True,40.058,"LINESTRING (-8.5215635 51.7101267, -8.521026 51.7099894)",,,
185778689,,,,residential,False,True,60.655,"LINESTRING (-8.5241403 51.7091616, -8.523517 51.7095468)",,,
393158861,,,,residential,False,True,46.738,"LINESTRING (-8.5241403 51.7091616, -8.5245905 51.709476)",,,
393158861,,,,residential,False,False,79.04199999999999,"LINESTRING (-8.5241403 51.7091616, -8.5236502 51.7088878, -8.5234896 51.7087615, -8.5235016 51.7087115, -8.523619 51.7086575)",,,
