osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
222396078,2,L3014,tertiary,50,False,False,27.249,"LINESTRING (-6.6653974 53.2521684, -6.6655563 53.2523131, -6.6656285 53.2523706)",,
222396078,2,L3014,tertiary,50,False,True,140.542,"LINESTRING (-6.6653974 53.2521684, -6.6653082 53.2519551, -6.6652697 53.2517931, -6.6652715 53.2516038, -6.6652769 53.2509127)",,
233586520,,,residential,,False,True,36.248000000000005,"LINESTRING (-6.6653974 53.2521684, -6.665276 53.2522056, -6.6651214 53.2522258, -6.6648738 53.2522474)",Sallins Bridge,
330293985,2,L3014,tertiary,50,False,True,42.264,"LINESTRING (-6.6655687 53.2461631, -6.665723 53.2457944)",,
"[25422924, 510273686, 510273687]",2,L3014,tertiary,50,False,False,148.83100000000002,"LINESTRING (-6.6655687 53.2461631, -6.6655243 53.2464117, -6.6655135 53.2465104, -6.6655246 53.2466751, -6.665552 53.2468116, -6.6655601 53.2469116, -6.6655629 53.2470084, -6.6655442 53.2471891, -6.6654926 53.2474968)",,yes
372056764,,,unclassified,,False,False,30.327,"LINESTRING (-6.6655687 53.2461631, -6.6657239 53.246172, -6.6657111 53.2463057, -6.6657306 53.2463497)",Railway Terrace,
25422922,2,L3014,tertiary,50,False,True,66.637,"LINESTRING (-6.6653006 53.2490563, -6.665302 53.2490232, -6.6653257 53.2488442, -6.665341 53.2487289, -6.6653498 53.2485678, -6.6653559 53.2484581)",,
"[25422929, 147068946, 147068945]",2,L3014,tertiary,50,False,False,30.151,"LINESTRING (-6.6653006 53.2490563, -6.6653001 53.2491225, -6.6652832 53.2492833, -6.66528 53.2493271)",,yes
65970694,1,L2005,unclassified,,True,False,33.914,"LINESTRING (-6.6653006 53.2490563, -6.6649125 53.2490284, -6.6648523 53.2490241, -6.6648106 53.2489998)",,
222396078,2,L3014,tertiary,50,False,False,39.301,"LINESTRING (-6.6660831 53.2527323, -6.6664479 53.2530103)",,
