osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
1225857943,2,R178,Pearse Avenue,secondary,50,False,True,10.363,"LINESTRING (-6.7139964 53.9762944, -6.7138615 53.9762455)",,
"[1225857948, 1225857957]",1,R178,Farney Street,secondary,50,True,False,113.96200000000002,"LINESTRING (-6.7139964 53.9762944, -6.7142366 53.9762107, -6.7148705 53.9759862, -6.7154261 53.9757475, -6.7154547 53.9757352)",,
1225253219,2,R179,Donaghmoyne Road,secondary,50,False,False,13.413,"LINESTRING (-6.713718 53.9763142, -6.7135187 53.9763427)",,
1225253219,2,R179,Donaghmoyne Road,secondary,50,False,True,12.24,"LINESTRING (-6.713718 53.9763142, -6.7138045 53.9762832, -6.7138306 53.9762676, -6.7138615 53.9762455)",,
1234767695,,,,residential,,False,False,43.292,"LINESTRING (-6.713718 53.9763142, -6.7137368 53.976406, -6.7137082 53.9767024)",,
1225253219,2,R179,Donaghmoyne Road,secondary,50,False,True,13.413,"LINESTRING (-6.7135187 53.9763427, -6.713718 53.9763142)",,
"[1225253219, 1225253223]",2,R179,Donaghmoyne Road,secondary,50,False,False,66.304,"LINESTRING (-6.7135187 53.9763427, -6.7128919 53.9764029, -6.7125211 53.9764484)",,
1225253223,2,R179,Donaghmoyne Road,secondary,50,False,False,15.653,"LINESTRING (-6.7125211 53.9764484, -6.712284 53.9764677)",,
264312972,2,L85101,,residential,30,False,True,35.216,"LINESTRING (-6.7125211 53.9764484, -6.7124914 53.9763843, -6.7124476 53.9762862, -6.7124211 53.9762268, -6.7123398 53.9761536)",,
"[1225253219, 1225253223]",2,R179,Donaghmoyne Road,secondary,50,False,True,66.304,"LINESTRING (-6.7125211 53.9764484, -6.7128919 53.9764029, -6.7135187 53.9763427)",,
195302536,2,R927,Main Street,secondary,50,False,True,111.396,"LINESTRING (-6.7187402 53.9745992, -6.7187917 53.9747878, -6.7188118 53.9748611, -6.7188374 53.9749511, -6.7188498 53.975004, -6.7189244 53.9752748, -6.7189943 53.9755287, -6.7190143 53.9755879)",,
"[1237610561, 195302538, 195322203]",2,R927,"['Ardee Road', 'Main Street', 'Castle Street']",secondary,50,False,True,178.861,"LINESTRING (-6.7187402 53.9745992, -6.7187246 53.9744923, -6.7187152 53.9744284, -6.7186851 53.9742223, -6.7186809 53.9741936, -6.7186605 53.9740537, -6.7186479 53.9738927, -6.7186415 53.9737414, -6.7186479 53.9736206, -6.7186726 53.9735236, -6.7186825 53.9734846, -6.7187517 53.9733307, -6.718823 53.9731934, -6.7188666 53.973066, -6.7188787 53.973009)",,
195328655,2,R178,Parnell Street,secondary,50,False,True,14.434,"LINESTRING (-6.7208687 53.9765457, -6.7210887 53.9765352)",,
1225274157,1,R178,Bridewell Lane,secondary,50,True,False,33.444,"LINESTRING (-6.7208687 53.9765457, -6.7208973 53.976846)",,
188976825,2,R927,Main Street,secondary,50,False,False,43.324,"LINESTRING (-6.719299 53.9766504, -6.7194268 53.9770327)",,
195302536,2,R927,Main Street,secondary,50,False,False,36.529,"LINESTRING (-6.719299 53.9766504, -6.7192897 53.9766098, -6.7192685 53.9765165, -6.7192248 53.9763248)",,
195324817,1,R178,Parnell Street,secondary,50,True,False,103.32000000000001,"LINESTRING (-6.719299 53.9766504, -6.719452 53.9766362, -6.7196603 53.9766229, -6.7208687 53.9765457)",,
264788259,1,L8511,Chapel Lane,residential,50,True,False,110.929,"LINESTRING (-6.719299 53.9766504, -6.7190982 53.9766951, -6.7189988 53.9767113, -6.7185175 53.9767852, -6.7179009 53.9768766, -6.7176676 53.9769208)",,
195328655,2,R178,Parnell Street,secondary,50,False,False,72.347,"LINESTRING (-6.7231577 53.9769117, -6.7230622 53.9768571, -6.7229526 53.9768049, -6.722864 53.9767627, -6.7227799 53.9767304, -6.7225887 53.9766571, -6.7223161 53.9765725, -6.7222426 53.9765523)",,
263900972,2,R178,Shercock Road,secondary,50,False,True,32.394000000000005,"LINESTRING (-6.7231577 53.9769117, -6.723228 53.9770027, -6.7233017 53.9771891)",,
1222748659,2,L40008,Mullinary Street,residential,50,False,True,30.281,"LINESTRING (-6.7231577 53.9769117, -6.7232475 53.9769175, -6.7232736 53.9769241, -6.7235901 53.9770038)",,
263900972,2,R178,Shercock Road,secondary,50,False,False,32.394000000000005,"LINESTRING (-6.7233017 53.9771891, -6.723228 53.9770027, -6.7231577 53.9769117)",,
263900972,2,R178,Shercock Road,secondary,50,False,True,60.987,"LINESTRING (-6.7233017 53.9771891, -6.7234644 53.9775741, -6.7234611 53.9776346, -6.7234452 53.9776635, -6.7234134 53.9777214)",,
1225872289,2,,,residential,50,False,True,28.750999999999998,"LINESTRING (-6.7233017 53.9771891, -6.723366 53.9771713, -6.7234615 53.9771297, -6.7234707 53.9771207, -6.7235901 53.9770038)",,
195302536,2,R927,Main Street,secondary,50,False,False,111.396,"LINESTRING (-6.7190143 53.9755879, -6.7189943 53.9755287, -6.7189244 53.9752748, -6.7188498 53.975004, -6.7188374 53.9749511, -6.7188118 53.9748611, -6.7187917 53.9747878, -6.7187402 53.9745992)",,
