osmid,ref,highway,oneway,reversed,length,geometry,name,lanes
29414713,R610,secondary,False,False,162.752,"LINESTRING (-8.3328015 51.8682777, -8.3317744 51.8673467, -8.3316507 51.8671878, -8.3315877 51.8670317)",,
29414713,R610,secondary,False,True,278.891,"LINESTRING (-8.3328015 51.8682777, -8.3335809 51.868986, -8.3339868 51.8693494, -8.3342943 51.8696923, -8.334596 51.870014, -8.3347151 51.870141, -8.3349282 51.8704105)",,
29473157,,residential,False,False,345.10699999999997,"LINESTRING (-8.3328015 51.8682777, -8.3328898 51.8682886, -8.3333445 51.8685818, -8.3337034 51.8687686, -8.3337386 51.868787, -8.3344395 51.8694309, -8.3349055 51.8699183, -8.3353318 51.8704328, -8.3354698 51.870763, -8.3354953 51.870824)",Beach Road,
29414712,R610,secondary,True,False,19.372,"LINESTRING (-8.3356793 51.8715643, -8.3355358 51.8714143)",,
"[239237723, 239237607, 1204073527]",R610,secondary,False,"[False, True]",532.4,"LINESTRING (-8.3356793 51.8715643, -8.3356941 51.8715773, -8.3360157 51.8718592, -8.3362659 51.872066, -8.3365706 51.8723168, -8.3376496 51.8731309, -8.3378025 51.8732174, -8.3384318 51.8735736, -8.3393154 51.8740114, -8.3395108 51.874118, -8.3407499 51.8747623, -8.340763 51.8747688, -8.340805 51.8747895, -8.3408432 51.8748074, -8.3411202 51.8749373)",Cork Street,2
28720462,,residential,False,False,93.649,"LINESTRING (-8.3362119 51.8708487, -8.3354652 51.8701439)",,
29571782,,tertiary,False,False,34.003,"LINESTRING (-8.3362119 51.8708487, -8.3362954 51.8708568, -8.3367011 51.8708964)",Church Hill,
39779892,,tertiary,False,True,49.311,"LINESTRING (-8.3362119 51.8708487, -8.335836 51.8708273, -8.3355783 51.8708248, -8.3354953 51.870824)",,
28720463,,residential,False,False,143.01000000000002,"LINESTRING (-8.3367011 51.8708964, -8.3367106 51.8707993, -8.3357913 51.869973, -8.3357531 51.8698305, -8.3357638 51.8697891)",,
29571782,,tertiary,False,False,65.05799999999999,"LINESTRING (-8.3367011 51.8708964, -8.336741 51.8708998, -8.3368911 51.8709125, -8.3371628 51.8709356, -8.3373878 51.8709123, -8.3376109 51.8708381)",Church Hill,
29571782,,tertiary,False,True,34.003,"LINESTRING (-8.3367011 51.8708964, -8.3362954 51.8708568, -8.3362119 51.8708487)",Church Hill,
29571782,,tertiary,False,False,9.992,"LINESTRING (-8.3376109 51.8708381, -8.3377129 51.870774)",Church Hill,
29571782,,tertiary,False,True,65.05799999999999,"LINESTRING (-8.3376109 51.8708381, -8.3373878 51.8709123, -8.3371628 51.8709356, -8.3368911 51.8709125, -8.336741 51.8708998, -8.3367011 51.8708964)",Church Hill,
