osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
5322269,L2982,Church Hill,tertiary,50,False,False,209.349,"LINESTRING (-8.4027546 51.9187308, -8.4023074 51.9186886, -8.4021429 51.9186611, -8.4018575 51.9186134, -8.4014317 51.9185626, -8.4013447 51.9185533, -8.4012191 51.9185439, -8.4011205 51.9185353, -8.4008275 51.9185099, -8.4006465 51.9184951, -8.4004346 51.9184777, -8.3997574 51.9183851)",,
102361833,,Cúl na Gréine,residential,50,False,True,294.02599999999995,"LINESTRING (-8.4027546 51.9187308, -8.4027391 51.9188155, -8.4026328 51.9189694, -8.4024923 51.9191728, -8.4024065 51.9192787, -8.4023133 51.9193606, -8.4021798 51.9194441, -8.4018164 51.919636, -8.401634 51.9198014, -8.4015589 51.9199603, -8.4015696 51.9201125, -8.4016877 51.9202693, -8.4017091 51.9202977, -8.4018492 51.9204451, -8.401994 51.920555, -8.402047 51.9205952, -8.4021421 51.9206428, -8.4023474 51.9207457, -8.4023857 51.9207614, -8.4026372 51.9208648)",,
5322269,L2982,Church Hill,tertiary,50,False,True,209.349,"LINESTRING (-8.3997574 51.9183851, -8.4004346 51.9184777, -8.4006465 51.9184951, -8.4008275 51.9185099, -8.4011205 51.9185353, -8.4012191 51.9185439, -8.4013447 51.9185533, -8.4014317 51.9185626, -8.4018575 51.9186134, -8.4021429 51.9186611, -8.4023074 51.9186886, -8.4027546 51.9187308)",,
5322270,L2983,,tertiary,50,False,True,106.23500000000001,"LINESTRING (-8.3997574 51.9183851, -8.3998005 51.9184426, -8.3999372 51.918625, -8.4000173 51.918732, -8.4002479 51.919062, -8.4003032 51.9191651, -8.400329 51.9192692)",,
1001885687,L2983,,tertiary,50,False,False,96.19,"LINESTRING (-8.3997574 51.9183851, -8.3996619 51.9183357, -8.3994784 51.9182336, -8.3994252 51.9181596, -8.3994063 51.9180709, -8.3993965 51.9178611, -8.3994043 51.9177884, -8.3994238 51.9176062)",,
"[931186120, 740842700]",R639,,secondary,50,False,True,310.035,"LINESTRING (-8.3994238 51.9176062, -8.399244 51.9175733, -8.3988394 51.9174991, -8.3984913 51.9174817, -8.3980678 51.9174968, -8.3977663 51.917549, -8.397668 51.9175779, -8.3973863 51.9177468, -8.3970361 51.9180397, -8.3970114 51.9180604, -8.3969824 51.9180814, -8.3968887 51.9181493, -8.3966626 51.9183661, -8.3965477 51.918503, -8.3964934 51.9186451, -8.3964017 51.9190089)",2,
1001885687,L2983,,tertiary,50,False,True,96.19,"LINESTRING (-8.3994238 51.9176062, -8.3994043 51.9177884, -8.3993965 51.9178611, -8.3994063 51.9180709, -8.3994252 51.9181596, -8.3994784 51.9182336, -8.3996619 51.9183357, -8.3997574 51.9183851)",,
"[931186120, 740842700]",R639,,secondary,50,False,False,310.03499999999997,"LINESTRING (-8.3964017 51.9190089, -8.3964934 51.9186451, -8.3965477 51.918503, -8.3966626 51.9183661, -8.3968887 51.9181493, -8.3969824 51.9180814, -8.3970114 51.9180604, -8.3970361 51.9180397, -8.3973863 51.9177468, -8.397668 51.9175779, -8.3977663 51.917549, -8.3980678 51.9174968, -8.3984913 51.9174817, -8.3988394 51.9174991, -8.399244 51.9175733, -8.3994238 51.9176062)",2,
"[34612608, 1011076526, 1011076527]",L2998,,tertiary,50,False,False,52.242000000000004,"LINESTRING (-8.3964017 51.9190089, -8.3963615 51.9190084, -8.3963455 51.9190082, -8.3963014 51.9190077, -8.3962458 51.919007, -8.3959419 51.9190314, -8.3958938 51.9190381, -8.3958796 51.9190401, -8.3957105 51.9190638, -8.3956492 51.9190579)",,yes
177042324,,East Cliff Road,unclassified,50,False,False,38.928,"LINESTRING (-8.3956492 51.9190579, -8.3956297 51.919103, -8.3956301 51.9191443, -8.3956329 51.9194033, -8.3956324 51.9194064)",2,
"[1147680168, 380492331, 751663012, 380492332]",L2998,Dunkettle Road,tertiary,50,False,True,474.3160000000001,"LINESTRING (-8.3956492 51.9190579, -8.3955771 51.9189997, -8.3954156 51.9186609, -8.3952113 51.9183497, -8.3950226 51.9181921, -8.3947988 51.9180575, -8.394481 51.9180193, -8.3935419 51.9180493, -8.3931783 51.9180468, -8.3927286 51.9180692, -8.3922692 51.9180589, -8.3920298 51.9180326, -8.3918313 51.9179841, -8.3915484 51.9179191, -8.3912955 51.9177995, -8.3909843 51.9175441, -8.3908022 51.917409, -8.3907028 51.9173532, -8.3907003 51.9173522, -8.3904821 51.9172676, -8.3904359 51.91725, -8.3902818 51.9171904)",,
"[34612608, 1011076526, 1011076527]",L2998,,tertiary,50,False,True,52.242,"LINESTRING (-8.3956492 51.9190579, -8.3957105 51.9190638, -8.3958796 51.9190401, -8.3958938 51.9190381, -8.3959419 51.9190314, -8.3962458 51.919007, -8.3963014 51.9190077, -8.3963455 51.9190082, -8.3963615 51.9190084, -8.3964017 51.9190089)",,yes
380492332,L2998,Dunkettle Road,tertiary,50,False,False,95.71899999999998,"LINESTRING (-8.3906503 51.916371, -8.3906056 51.9165554, -8.3905824 51.9167539, -8.3905096 51.9168956, -8.3904148 51.9170268, -8.3903919 51.9170586, -8.3902818 51.9171904)",,
34242161,,Glanmire Drive,residential,50,False,True,107.581,"LINESTRING (-8.3981885 51.9235013, -8.398934 51.9233479, -8.398951 51.9230925, -8.3989558 51.9230202, -8.398974 51.9229843, -8.3991599 51.9229598)",,
