osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
24278066,2,L50192,Castle Street,tertiary,50,False,False,116.09500000000003,"LINESTRING (-6.3961575 53.509099, -6.3963565 53.5090856, -6.396448 53.5090795, -6.3966289 53.5090867, -6.3969089 53.5091122, -6.3971758 53.5091473, -6.3972851 53.5091663, -6.3974228 53.5091902, -6.3978711 53.5092702)",,,
"[888654105, 1138877011, 25815383]",2,R135,"['Bridge Street', 'Ashbourne Bridge']",secondary,50,False,True,179.53400000000002,"LINESTRING (-6.3961575 53.509099, -6.3962209 53.5092074, -6.3962475 53.5092546, -6.3962807 53.5093134, -6.3964349 53.5096655, -6.3965698 53.5099644, -6.3967376 53.510294, -6.3968825 53.5105239, -6.3969636 53.510639)",yes,,
"[25815384, 1137853820]",2,R135,Dublin Road,secondary,50,False,True,111.70400000000001,"LINESTRING (-6.3961575 53.509099, -6.3961151 53.5090371, -6.3959573 53.5088065, -6.3956573 53.5085167, -6.395543 53.5084268, -6.3954923 53.5083914, -6.395404 53.5083298, -6.3952796 53.5082507)",,,
25770536,2,L50192,Castle Street,tertiary,50,False,False,236.7,"LINESTRING (-6.4047061 53.5111549, -6.404752 53.5112924, -6.4047974 53.5114521, -6.4048062 53.5115878, -6.4047875 53.5117123, -6.4047468 53.5118023, -6.4046732 53.5119712, -6.4045684 53.5121259, -6.4044676 53.512277, -6.4044046 53.5123874, -6.4043815 53.5124823, -6.4043229 53.51279, -6.4042263 53.5132329)",,,
25770537,2,,Declan Street,tertiary,50,False,False,291.41499999999996,"LINESTRING (-6.4047061 53.5111549, -6.4046323 53.5111656, -6.404511 53.511176, -6.4043896 53.5111864, -6.4040967 53.5112032, -6.4037905 53.5111941, -6.403205 53.5110926, -6.402845 53.5110431, -6.4026228 53.5110348, -6.4024798 53.5110565, -6.4023368 53.511091, -6.4022098 53.5111553, -6.4021171 53.5112245, -6.4020631 53.5113198, -6.4020145 53.5114774, -6.4019723 53.5115555, -6.4018493 53.5117195, -6.4016997 53.5118632, -6.4015397 53.512017, -6.401411 53.5121071)",,,
1137897370,2,L50192,Castle Street,tertiary,50,False,True,103.956,"LINESTRING (-6.4047061 53.5111549, -6.4046005 53.5109222, -6.4044737 53.5106456, -6.4044106 53.5105079, -6.404391 53.5104327, -6.4044037 53.5103546, -6.4044051 53.5103472, -6.4044243 53.5102454)",,,
24278066,2,L50192,Castle Street,tertiary,50,False,False,91.309,"LINESTRING (-6.3989588 53.5096195, -6.3992806 53.5097144, -6.3995126 53.5097614, -6.3997326 53.5097957, -6.3999418 53.5098173, -6.4002127 53.5098308, -6.4002776 53.5098296)",,,
24278066,2,L50192,Castle Street,tertiary,50,False,True,81.783,"LINESTRING (-6.3989588 53.5096195, -6.398314 53.5094098, -6.3982393 53.509384, -6.3980555 53.5093204, -6.3978711 53.5092702)",,,
"[25819746, 25819747, 25646406]",2,,Broadmeadow Castle,unclassified,50,False,False,50.735,"LINESTRING (-6.3989588 53.5096195, -6.3989264 53.5096585, -6.3989063 53.5096827, -6.3988964 53.5096947, -6.3987894 53.5098393, -6.3987833 53.5098481, -6.3986946 53.5099646, -6.3986292 53.5100311)",yes,,
25819747,2,,Broadmeadow Castle,unclassified,50,False,False,43.108,"LINESTRING (-6.3986292 53.5100311, -6.3985625 53.5100798, -6.3984533 53.5101329, -6.3982947 53.5101953, -6.3981088 53.5102596)",,,
"[25819746, 25819747, 25646406]",2,,Broadmeadow Castle,unclassified,50,False,True,50.735,"LINESTRING (-6.3986292 53.5100311, -6.3986946 53.5099646, -6.3987833 53.5098481, -6.3987894 53.5098393, -6.3988964 53.5096947, -6.3989063 53.5096827, -6.3989264 53.5096585, -6.3989588 53.5096195)",yes,,
"[1138258113, 1138258115, 137709879]",2,L50199,Killegland Street,unclassified,30,False,True,296.39,"LINESTRING (-6.3986292 53.5100311, -6.3986993 53.5100631, -6.3989582 53.510199, -6.3991889 53.5103368, -6.3992662 53.5103856, -6.3997473 53.5107781, -6.400159 53.511114, -6.4003417 53.511263, -6.4006933 53.5115498, -6.4010111 53.5118091, -6.4013526 53.5120877, -6.401411 53.5121071)",,,
1138258121,2,,Broadmeadow Castle,residential,50,False,False,10.763,"LINESTRING (-6.3981088 53.5102596, -6.3980341 53.5101736)",,,
25819747,2,,Broadmeadow Castle,unclassified,50,False,False,86.742,"LINESTRING (-6.3981088 53.5102596, -6.3979895 53.5102959, -6.3976529 53.5103998, -6.3970892 53.5105881, -6.3969636 53.510639)",,,
25819747,2,,Broadmeadow Castle,unclassified,50,False,True,43.108,"LINESTRING (-6.3981088 53.5102596, -6.3982947 53.5101953, -6.3984533 53.5101329, -6.3985625 53.5100798, -6.3986292 53.5100311)",,,
