osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction
370109065,2,N24,O'Mahony Avenue,trunk,50,False,False,57.464,"LINESTRING (-7.4167621 52.3475037, -7.4167084 52.3475943, -7.4163394 52.3479492)",,,
"[992351980, 99897854]",2,N24,Clonmel Road,trunk,50,False,True,191.37000000000003,"LINESTRING (-7.4167621 52.3475037, -7.4171062 52.3475535, -7.4176517 52.34763, -7.4177821 52.3476423, -7.418216 52.3476567, -7.4188703 52.3476262, -7.4190212 52.3476205, -7.4195513 52.3476152)",,,
"[852542416, 1133943301]",,R885,"['Greystone Street', ""O'Mahony Avenue""]",secondary,50,False,True,76.637,"LINESTRING (-7.4167621 52.3475037, -7.4166271 52.347447, -7.4161859 52.3472901, -7.4161693 52.3472842, -7.4159056 52.3471903, -7.4157943 52.3471499)",,,
1105751494,2,N24,O'Mahony Avenue,trunk,50,False,True,112.095,"LINESTRING (-7.4148459 52.3493188, -7.4157608 52.3484798)",,,
54836028,2,N24,John Street,trunk,50,False,False,83.935,"LINESTRING (-7.4148459 52.3493188, -7.4145057 52.3491721, -7.4142154 52.3490263, -7.4140534 52.3489456, -7.4138498 52.3488746)",,,
1134160004,2,R696,John Street,secondary,50,False,False,29.338,"LINESTRING (-7.4148459 52.3493188, -7.4149873 52.3494406, -7.4150583 52.3495466)",,,
"[33755280, 370109078]",2,R697,Fair Green,secondary,50,False,True,132.114,"LINESTRING (-7.409878 52.3478264, -7.4097084 52.3479345, -7.4094073 52.3485202, -7.4093858 52.3485619, -7.4091991 52.3489252)",,,
268152775,2,N24,,trunk,50,False,False,255.58999999999997,"LINESTRING (-7.409878 52.3478264, -7.4095921 52.347844, -7.4093806 52.3478571, -7.4090956 52.3478888, -7.4085452 52.3479502, -7.4077523 52.3480386, -7.4068517 52.3481146, -7.4061597 52.348173)",,,
268403320,2,R676,New Street,secondary,50,False,False,107.394,"LINESTRING (-7.409878 52.3478264, -7.4099305 52.3475477, -7.4099933 52.3468635)",,,
"[1105724109, 1105724110, 852548199]",2,N24,Greenside South,trunk,50,False,True,149.466,"LINESTRING (-7.409878 52.3478264, -7.4100271 52.3478363, -7.4106715 52.3479269, -7.410857 52.3479754, -7.4111882 52.3480619, -7.4112349 52.3480756, -7.4114711 52.348145, -7.4119307 52.3482847)",,,
42715698,,,Castle Park,residential,,False,False,163.489,"LINESTRING (-7.4061597 52.348173, -7.4062477 52.3479072, -7.4062938 52.347768, -7.4066369 52.3467319)",,,
268152775,2,N24,,trunk,50,False,True,255.59,"LINESTRING (-7.4061597 52.348173, -7.4068517 52.3481146, -7.4077523 52.3480386, -7.4085452 52.3479502, -7.4090956 52.3478888, -7.4093806 52.3478571, -7.4095921 52.347844, -7.409878 52.3478264)",,,
34921968,,R885,Main Street,secondary,50,True,False,8.063,"LINESTRING (-7.4109366 52.3452602, -7.4110486 52.3452842)",,,
"[149629394, 25197403, 149629405, 268403326]",,,North Quay,tertiary,,False,False,425.485,"LINESTRING (-7.4195513 52.3476152, -7.4196127 52.3474688, -7.4197094 52.3473429, -7.4197413 52.3472998, -7.4198047 52.3472141, -7.4198557 52.347152, -7.4198328 52.3470806, -7.4198025 52.347045, -7.4197263 52.3470149, -7.4195857 52.3469784, -7.417277 52.3463796, -7.4169932 52.3462784, -7.4159863 52.3459193, -7.4151118 52.3456074)",yes,,
