osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,junction,access
"[23993097, 1059066090]",unclassified,False,False,399.3889999999999,"LINESTRING (-9.2979959 53.8555466, -9.2978546 53.8556788, -9.2975968 53.8557991, -9.2974138 53.8558845, -9.2974003 53.8558923, -9.2972571 53.8559751, -9.2972412 53.8559894, -9.2971106 53.8561064, -9.2969832 53.8562206, -9.2968401 53.8563488, -9.2967103 53.8564652, -9.2965746 53.8565868, -9.2964998 53.8566538, -9.2964415 53.8567061, -9.2963202 53.8568148, -9.2962947 53.856827, -9.2962403 53.8568511, -9.2962186 53.856853, -9.2961497 53.8568592, -9.2960591 53.8568465, -9.2958564 53.8567958, -9.2956813 53.8567732, -9.2954893 53.8567849, -9.2954032 53.8568103, -9.2952866 53.8568447, -9.2948903 53.8570431, -9.2943911 53.857313, -9.2941485 53.8574824, -9.293877 53.8576246, -9.2937946 53.8576677, -9.2936498 53.8577385)",,,,,,,
103645226,tertiary,False,False,111.94400000000002,"LINESTRING (-9.3014722 53.8554498, -9.3014533 53.8554693, -9.3013851 53.8555399, -9.3013675 53.855558, -9.3005183 53.8562242, -9.3004687 53.8562631)",2,,Hopkins Road,30,,,
103645226,tertiary,False,True,61.43000000000001,"LINESTRING (-9.3014722 53.8554498, -9.3017029 53.8552116, -9.3017911 53.8551206, -9.3018708 53.8550494, -9.3019553 53.8549769)",2,,Hopkins Road,30,,,
702554492,tertiary,True,False,18.894,"LINESTRING (-9.3004687 53.8562631, -9.3003057 53.8564032)",,,Hopkins Road,30,,,
103645226,tertiary,False,True,111.944,"LINESTRING (-9.3004687 53.8562631, -9.3005183 53.8562242, -9.3013675 53.855558, -9.3013851 53.8555399, -9.3014533 53.8554693, -9.3014722 53.8554498)",2,,Hopkins Road,30,,,
"[23936296, 1059066095, 1059066097, 23936594, 446123955, 23936596]",secondary,False,True,159.87900000000002,"LINESTRING (-9.3003057 53.8564032, -9.3004406 53.856452, -9.3007035 53.8565452, -9.3007931 53.8565874, -9.3010135 53.8566912, -9.3010389 53.8567032, -9.3012292 53.8567861, -9.3013075 53.8568223, -9.3013764 53.8568541, -9.3013941 53.8568623, -9.3014757 53.8569, -9.3021499 53.8572608, -9.302221 53.8572866)",2,R311,"['Market Square', 'Newtown']",30,yes,,
24064388,secondary,True,False,86.52300000000001,"LINESTRING (-9.3003057 53.8564032, -9.2998936 53.8562329, -9.299337 53.8560029, -9.2992074 53.8559777)",1,R311,Shamble Street,30,,,
24064400,tertiary,False,False,37.088,"LINESTRING (-9.2982536 53.8537283, -9.2982428 53.8536322, -9.2982316 53.8534938, -9.2982415 53.8533953)",,L1730,John Moore Road,50,,,
139586489,secondary,False,True,106.10700000000001,"LINESTRING (-9.2982536 53.8537283, -9.2981168 53.853777, -9.2980927 53.8537914, -9.2977013 53.8540252, -9.2975172 53.8541373, -9.2971684 53.8543495, -9.2970839 53.8543821)",2,R917,The Mall,50,,,
252050514,secondary,False,False,173.89,"LINESTRING (-9.2982536 53.8537283, -9.2984035 53.8537232, -9.2985534 53.8537591, -9.2991811 53.8540538, -9.2993201 53.854178, -9.2994808 53.8543997, -9.2995764 53.8544881, -9.2997263 53.8545713, -9.2999487 53.8546546, -9.3001656 53.8546978)",2,R917,The Mall,50,,,
24064400,tertiary,False,True,37.087999999999994,"LINESTRING (-9.2982415 53.8533953, -9.2982316 53.8534938, -9.2982428 53.8536322, -9.2982536 53.8537283)",,L1730,John Moore Road,50,,,
24064413,tertiary,True,False,77.674,"LINESTRING (-9.2965806 53.8584057, -9.2964608 53.858362, -9.2954271 53.8582777)",,,Charles Street Upper,50,,,
24064415,tertiary,False,False,100.524,"LINESTRING (-9.2965806 53.8584057, -9.296534 53.8584527, -9.2958383 53.8591554, -9.2958089 53.8591868)",2,,Thomas Street,50,,,
24480127,residential,False,False,130.889,"LINESTRING (-9.3036956 53.8601118, -9.3040112 53.8589495)",,,Marian Row,50,,,
24064417,tertiary,False,False,158.007,"LINESTRING (-9.3036956 53.8601118, -9.3032393 53.8601928, -9.3031561 53.8602076, -9.3027104 53.8602725, -9.3022448 53.8603295, -9.3015888 53.8604053, -9.3014428 53.8604222, -9.3013504 53.8604329)",2,,Pound Road,50,,,
24064417,tertiary,False,True,80.352,"LINESTRING (-9.3036956 53.8601118, -9.3044421 53.8599046, -9.3048019 53.8598012)",2,,Pound Road,50,,,
24064417,tertiary,False,True,158.007,"LINESTRING (-9.3013504 53.8604329, -9.3014428 53.8604222, -9.3015888 53.8604053, -9.3022448 53.8603295, -9.3027104 53.8602725, -9.3031561 53.8602076, -9.3032393 53.8601928, -9.3036956 53.8601118)",2,,Pound Road,50,,,
270496488,tertiary,False,False,187.695,"LINESTRING (-9.3013504 53.8604329, -9.3012214 53.8603119, -9.300826 53.8600006, -9.3004837 53.8597311, -9.2996508 53.8590753)",2,,Rathbawn Road,50,,,
23916968,secondary,False,False,18.999,"LINESTRING (-9.3042702 53.8578841, -9.3039805 53.8578844)",2,R311,Newport Road,50,,,
23916968,secondary,False,True,75.581,"LINESTRING (-9.3042702 53.8578841, -9.3051676 53.8578697, -9.3054222 53.8578648)",2,R311,Newport Road,50,,,
"[448828294, 24480127]",residential,False,True,119.68300000000002,"LINESTRING (-9.3042702 53.8578841, -9.3041344 53.8584174, -9.3041025 53.8585425, -9.3040112 53.8589495)",,,"['Riverside', 'Marian Row']",50,,,
23937040,secondary,False,False,28.387,"LINESTRING (-9.3049055 53.8524172, -9.3046062 53.8526016)",2,R310,Westport Road,50,,,
24480127,residential,False,True,130.889,"LINESTRING (-9.3040112 53.8589495, -9.3036956 53.8601118)",,,Marian Row,50,,,
"[448828294, 24480127]",residential,False,False,119.683,"LINESTRING (-9.3040112 53.8589495, -9.3041025 53.8585425, -9.3041344 53.8584174, -9.3042702 53.8578841)",,,"['Riverside', 'Marian Row']",50,,,
29025819,residential,False,True,129.322,"LINESTRING (-9.3040112 53.8589495, -9.3043612 53.8590042, -9.3045963 53.8590457, -9.3046972 53.8590635, -9.3050192 53.8591644, -9.3052469 53.8593095, -9.3053569 53.8593992, -9.3054621 53.8595048, -9.3055377 53.8595906)",,,Saint Brigids Crescent,50,,,
24064417,tertiary,False,False,53.635,"LINESTRING (-9.3055377 53.8595906, -9.3048019 53.8598012)",2,,Pound Road,50,,,
29025819,residential,False,False,129.322,"LINESTRING (-9.3055377 53.8595906, -9.3054621 53.8595048, -9.3053569 53.8593992, -9.3052469 53.8593095, -9.3050192 53.8591644, -9.3046972 53.8590635, -9.3045963 53.8590457, -9.3043612 53.8590042, -9.3040112 53.8589495)",,,Saint Brigids Crescent,50,,,
37480402,residential,False,True,316.83899999999994,"LINESTRING (-9.2927116 53.855964, -9.2927822 53.8560337, -9.2927853 53.8560781, -9.29273 53.85611, -9.2923506 53.8562104, -9.2920542 53.8563653, -9.2919943 53.8564224, -9.2919667 53.8564849, -9.2920005 53.8565356, -9.2923936 53.8567702, -9.2924459 53.8568318, -9.2924566 53.8569333, -9.292415 53.857, -9.2923476 53.8570628, -9.2921769 53.8571212, -9.291654 53.8573, -9.291483 53.85738, -9.290899 53.857714, -9.2907595 53.8577938, -9.2906627 53.8578727, -9.2906258 53.8579433)",2,,Lawn View,30,,,
23936347,tertiary,True,False,82.051,"LINESTRING (-9.2976649 53.8550356, -9.2970839 53.8543821)",,,The Mall,50,,,
37480403,unclassified,False,False,42.298,"LINESTRING (-9.2976649 53.8550356, -9.2976405 53.8550465, -9.2973817 53.8551442, -9.2972823 53.8551868, -9.2971999 53.8552214, -9.2971287 53.8552466)",,,Rock Square,,,,
37480403,unclassified,False,True,42.297999999999995,"LINESTRING (-9.2971287 53.8552466, -9.2971999 53.8552214, -9.2972823 53.8551868, -9.2973817 53.8551442, -9.2976405 53.8550465, -9.2976649 53.8550356)",,,Rock Square,,,,
37480410,residential,False,False,87.811,"LINESTRING (-9.2956282 53.8530602, -9.2949171 53.8523911)",,,Spencer Court,30,,,
37480412,residential,False,True,104.381,"LINESTRING (-9.2953711 53.8533708, -9.2953077 53.8533125, -9.2945123 53.8525805)",,,Hazel Grove,30,,,
37480402,residential,False,False,316.83899999999994,"LINESTRING (-9.2906258 53.8579433, -9.2906627 53.8578727, -9.2907595 53.8577938, -9.290899 53.857714, -9.291483 53.85738, -9.291654 53.8573, -9.2921769 53.8571212, -9.2923476 53.8570628, -9.292415 53.857, -9.2924566 53.8569333, -9.2924459 53.8568318, -9.2923936 53.8567702, -9.2920005 53.8565356, -9.2919667 53.8564849, -9.2919943 53.8564224, -9.2920542 53.8563653, -9.2923506 53.8562104, -9.29273 53.85611, -9.2927853 53.8560781, -9.2927822 53.8560337, -9.2927116 53.855964)",2,,Lawn View,30,,,
"[250019888, 445880112]",secondary,False,False,205.82,"LINESTRING (-9.2906258 53.8579433, -9.2909144 53.8579805, -9.2913893 53.8580416, -9.2917488 53.8580678, -9.2918178 53.8580655, -9.2920105 53.858059, -9.2922431 53.8580354, -9.2935064 53.8577529, -9.2936498 53.8577385)",2,R373,Charles Street Lower,50,,,
37480411,unclassified,False,False,45.17,"LINESTRING (-9.2937806 53.8528723, -9.2943393 53.8526348)",,,Hazel Grove,30,,,
23936343,secondary,False,True,289.15700000000004,"LINESTRING (-9.2937806 53.8528723, -9.2942671 53.8534844, -9.29435 53.8535577, -9.2944545 53.8536275, -9.2954647 53.8539547, -9.2957255 53.8540397, -9.2966262 53.8543332, -9.2968781 53.8543867, -9.2969918 53.854393, -9.2970839 53.8543821)",,R917,Spencer Street,50,,,
37480410,residential,False,True,87.811,"LINESTRING (-9.2949171 53.8523911, -9.2956282 53.8530602)",,,Spencer Court,30,,,
446327167,residential,False,True,33.889,"LINESTRING (-9.2949171 53.8523911, -9.2945123 53.8525805)",,,Spencer Court,30,,,
37480411,unclassified,False,True,12.853,"LINESTRING (-9.2945123 53.8525805, -9.2943393 53.8526348)",,,Hazel Grove,30,,,
446327167,residential,False,False,33.889,"LINESTRING (-9.2945123 53.8525805, -9.2949171 53.8523911)",,,Spencer Court,30,,,
37480412,residential,False,False,104.381,"LINESTRING (-9.2945123 53.8525805, -9.2953077 53.8533125, -9.2953711 53.8533708)",,,Hazel Grove,30,,,
37480411,unclassified,False,False,12.853,"LINESTRING (-9.2943393 53.8526348, -9.2945123 53.8525805)",,,Hazel Grove,30,,,
37480411,unclassified,False,True,45.17,"LINESTRING (-9.2943393 53.8526348, -9.2937806 53.8528723)",,,Hazel Grove,30,,,
24064389,unclassified,True,False,108.39300000000001,"LINESTRING (-9.2999983 53.8550088, -9.3006856 53.8552145, -9.3013962 53.8554271, -9.3014722 53.8554498)",1,,Cavendish Lane,,,,
445754368,secondary,False,False,36.303,"LINESTRING (-9.2999983 53.8550088, -9.3000908 53.8548541, -9.3001005 53.8548378, -9.3001656 53.8546978)",2,R310,Ellison Street,30,,,
445754368,secondary,False,True,86.29500000000002,"LINESTRING (-9.2999983 53.8550088, -9.2998363 53.8552219, -9.2997298 53.8553623, -9.299681 53.8554266, -9.2994606 53.8557171)",2,R310,Ellison Street,30,,,
1030506198,tertiary,True,False,32.353,"LINESTRING (-9.3035655 53.8542554, -9.3035009 53.8541775, -9.3034403 53.8541204, -9.303365 53.8540475, -9.3033196 53.8540035)",,,Stephen Garvey Way,50,,,
1150561653,tertiary,True,False,13.381,"LINESTRING (-9.3035655 53.8542554, -9.3035941 53.8542305, -9.3036328 53.8542109, -9.3036789 53.8541981, -9.3037292 53.8541929)",,,,50,,roundabout,
179364934,tertiary,True,False,18.976,"LINESTRING (-9.3037292 53.8541929, -9.3037799 53.8541957, -9.3038276 53.8542064, -9.3038688 53.8542241, -9.3038977 53.8542448, -9.3039174 53.854269, -9.3039269 53.8542952)",,,,50,,roundabout,
24064384,tertiary,True,False,79.038,"LINESTRING (-9.3039269 53.8542952, -9.3040681 53.8543557, -9.3041497 53.8543853, -9.3044457 53.8545067, -9.3046905 53.8546073, -9.3048032 53.8546315, -9.3048702 53.8546373, -9.3049576 53.8546445)",2,,Hopkins Road,50,,,
1150561652,tertiary,True,False,12.875,"LINESTRING (-9.3039269 53.8542952, -9.3039217 53.8543337, -9.3038948 53.8543688, -9.3038493 53.8543966)",,,,50,,roundabout,
103645226,tertiary,False,False,130.939,"LINESTRING (-9.3035694 53.8543601, -9.3034555 53.8543806, -9.303442 53.8543832, -9.30331 53.8544081, -9.3030462 53.8544421, -9.3028648 53.8544746, -9.3027414 53.8545015, -9.3026255 53.8545416, -9.3025268 53.8545901, -9.3024503 53.8546382, -9.3023626 53.8546937, -9.3022637 53.8547576, -9.3021869 53.8548047, -9.3019553 53.8549769)",2,,Hopkins Road,30,,,
1150559198,tertiary,True,False,12.059,"LINESTRING (-9.3035694 53.8543601, -9.3035487 53.8543261, -9.3035474 53.8542899, -9.3035655 53.8542554)",,,,50,,roundabout,
1150559198,tertiary,True,False,21.198999999999998,"LINESTRING (-9.3038493 53.8543966, -9.303821 53.8544068, -9.3037995 53.854412, -9.3037441 53.8544182, -9.3036882 53.8544146, -9.3036364 53.8544015, -9.3035984 53.8543834, -9.3035694 53.8543601)",,,,50,,roundabout,
179364931,secondary,True,False,27.722,"LINESTRING (-9.3051579 53.8546351, -9.3052327 53.8546584, -9.3052907 53.8546947, -9.3053257 53.8547401, -9.3053339 53.8547897, -9.3053145 53.8548382)",2,,,50,,roundabout,
1150561651,secondary,True,False,13.495000000000001,"LINESTRING (-9.3049576 53.8546445, -9.3050221 53.8546308, -9.3050905 53.8546276, -9.3051579 53.8546351)",2,,,50,,roundabout,
179364931,secondary,True,False,12.357,"LINESTRING (-9.3053145 53.8548382, -9.3052834 53.8548704, -9.3052401 53.8548972, -9.305187 53.854917)",2,,,50,,roundabout,
179364931,secondary,True,False,2.308,"LINESTRING (-9.3048413 53.854842, -9.3048319 53.854822)",2,,,50,,roundabout,
23912810,secondary,True,False,49.21,"LINESTRING (-9.305187 53.854917, -9.3050851 53.8549885, -9.3050127 53.8550344, -9.3049148 53.8551135, -9.3047519 53.8552757)",1,R310,,50,,,
179364931,secondary,True,False,26.792,"LINESTRING (-9.305187 53.854917, -9.3051086 53.8549305, -9.3050269 53.8549288, -9.3049503 53.8549122, -9.3048863 53.8548823, -9.3048413 53.854842)",2,,,50,,roundabout,
250031882,secondary,False,False,6.342,"LINESTRING (-9.2943507 53.8579975, -9.2944397 53.8580198)",2,R373,Charles Street Lower,50,,,
189070864,residential,False,False,36.959,"LINESTRING (-9.2943507 53.8579975, -9.294268 53.8581074, -9.2941103 53.8582224, -9.2940181 53.8582566)",,,The Grove,,,,
"[23936440, 1088868632, 250031882]",secondary,False,True,55.01499999999999,"LINESTRING (-9.2943507 53.8579975, -9.2940252 53.8579106, -9.29373 53.8578007, -9.2936851 53.8577661, -9.2936498 53.8577385)",2,R373,Charles Street Lower,50,,,
250031882,secondary,False,True,6.342,"LINESTRING (-9.2944397 53.8580198, -9.2943507 53.8579975)",2,R373,Charles Street Lower,50,,,
189070914,residential,False,False,81.841,"LINESTRING (-9.2944397 53.8580198, -9.2944916 53.8579572, -9.2947179 53.8576844, -9.2948147 53.8576249, -9.2951103 53.8575267, -9.2952286 53.8574874)",,,McCormack Estate,30,,,
250031882,secondary,False,False,57.993,"LINESTRING (-9.2944397 53.8580198, -9.2945658 53.8580513, -9.2948131 53.8581132, -9.2950282 53.8581501, -9.2951269 53.8581635, -9.2952764 53.8581838)",2,R373,Charles Street Lower,50,,,
189070864,residential,False,False,91.186,"LINESTRING (-9.2940181 53.8582566, -9.293734 53.8582662, -9.2936195 53.8582803, -9.2929144 53.85859, -9.2928549 53.8586444)",,,The Grove,,,,
189070928,residential,False,True,129.208,"LINESTRING (-9.2940181 53.8582566, -9.2939437 53.8583619, -9.2933889 53.858876, -9.2933249 53.858897, -9.2932357 53.85889, -9.2930349 53.8588146, -9.2929382 53.8587444, -9.2928549 53.8586444)",,,The Grove,,,,
189070864,residential,False,True,36.959,"LINESTRING (-9.2940181 53.8582566, -9.2941103 53.8582224, -9.294268 53.8581074, -9.2943507 53.8579975)",,,The Grove,,,,
