osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,junction
106581498,2,Sea Road,unclassified,False,True,15.095,"LINESTRING (-8.273176 54.482641, -8.272972 54.4827072)",,,,
106581498,2,Sea Road,unclassified,False,False,266.663,"LINESTRING (-8.273176 54.482641, -8.2732885 54.4826168, -8.2734145 54.4826028, -8.2734794 54.4825888, -8.2735875 54.482588, -8.2739521 54.4826298, -8.2741307 54.4826503, -8.2749653 54.4827421, -8.2750052 54.4827458, -8.2750089 54.4827159, -8.2749884 54.4826355, -8.2749367 54.4824937, -8.274849 54.4822933, -8.2748361 54.4822639, -8.2747583 54.4820971, -8.2747114 54.4820215, -8.2746725 54.4819701, -8.2746101 54.4818942, -8.2742944 54.4815102)",,,,
6250888,,Atlantic Way,unclassified,False,False,111.322,"LINESTRING (-8.2742944 54.4815102, -8.2743867 54.4814851, -8.2758552 54.4810859)",,,,
106581498,2,Sea Road,unclassified,False,False,111.24199999999999,"LINESTRING (-8.2742944 54.4815102, -8.2739843 54.4810971, -8.273606 54.4805932)",,,,
106581498,2,Sea Road,unclassified,False,True,266.663,"LINESTRING (-8.2742944 54.4815102, -8.2746101 54.4818942, -8.2746725 54.4819701, -8.2747114 54.4820215, -8.2747583 54.4820971, -8.2748361 54.4822639, -8.274849 54.4822933, -8.2749367 54.4824937, -8.2749884 54.4826355, -8.2750089 54.4827159, -8.2750052 54.4827458, -8.2749653 54.4827421, -8.2741307 54.4826503, -8.2739521 54.4826298, -8.2735875 54.482588, -8.2734794 54.4825888, -8.2734145 54.4826028, -8.2732885 54.4826168, -8.273176 54.482641)",,,,
78552033,,Main Street,secondary,False,False,70.17399999999999,"LINESTRING (-8.2799929 54.4779514, -8.2797916 54.4780405, -8.2795303 54.4782006, -8.2792236 54.4783946)",R267,50,,
"[6250888, 122735082]",,"['Promenade Road', 'Atlantic Way']",unclassified,False,True,204.887,"LINESTRING (-8.2799929 54.4779514, -8.2800345 54.4780004, -8.2801789 54.4781495, -8.2803665 54.4783405, -8.2806278 54.4785992, -8.2807594 54.47874, -8.2810212 54.4790034, -8.2810328 54.4790408, -8.2810348 54.4790814, -8.2810262 54.4791122, -8.2809903 54.4791464, -8.2802738 54.4793908)",,,,
"[777287063, 122735077, 777287064, 722495903]",2,Main Street,secondary,False,True,111.292,"LINESTRING (-8.2799929 54.4779514, -8.2800589 54.4779269, -8.2802745 54.477847, -8.2805284 54.477767, -8.2807494 54.4776994, -8.2808729 54.4776616, -8.2811955 54.477563, -8.2815102 54.4774796)",R267,50,yes,
78552033,,Main Street,secondary,False,False,66.249,"LINESTRING (-8.2749893 54.4801688, -8.2740794 54.4804436)",R267,50,,
78552033,,Main Street,secondary,False,True,120.864,"LINESTRING (-8.2749893 54.4801688, -8.2751781 54.4801068, -8.2757212 54.4799283, -8.2759789 54.4798436, -8.2766214 54.4796375)",R267,50,,
