osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,name
241874414,residential,30,False,False,34.797,,,"LINESTRING (-7.7236006 53.1766719, -7.7238072 53.1769593)",,
311478572,primary,50,False,False,66.077,2,N52,"LINESTRING (-7.7236006 53.1766719, -7.724199 53.1765106, -7.7243391 53.176486, -7.7245265 53.1764697)",,
"[311478566, 146651271, 311478572, 123458040, 266324476]",primary,50,False,True,116.836,2,N52,"LINESTRING (-7.7236006 53.1766719, -7.7230524 53.1768308, -7.7226265 53.1769575, -7.7225381 53.1769838, -7.7224248 53.1770169, -7.7222395 53.1770691, -7.7220273 53.1771353)",yes,
29427400,tertiary,50,False,False,26.75,2,L6041,"LINESTRING (-7.7245265 53.1764697, -7.7245261 53.1764299, -7.7245465 53.1763398, -7.7245939 53.1762337)",,
123458042,primary,50,False,False,65.414,2,N52,"LINESTRING (-7.7245265 53.1764697, -7.7249487 53.1764667, -7.725337 53.176459, -7.7255077 53.1764557)",,Main Street
311478572,primary,50,False,True,66.077,2,N52,"LINESTRING (-7.7245265 53.1764697, -7.7243391 53.176486, -7.724199 53.1765106, -7.7236006 53.1766719)",,
307659314,tertiary,50,False,False,51.768,2,,"LINESTRING (-7.7260179 53.1715468, -7.7262429 53.1719924)",,
241874411,unclassified,50,False,False,101.352,2,L6041,"LINESTRING (-7.7268812 53.172988, -7.7269319 53.1728917, -7.7269477 53.1728568, -7.7273552 53.172122)",,
307659314,tertiary,50,False,True,120.729,2,,"LINESTRING (-7.7268812 53.172988, -7.7268077 53.1729673, -7.7267389 53.1729204, -7.7264985 53.1724985, -7.7262429 53.1719924)",,
1028232526,tertiary,50,False,True,32.512,2,L6041,"LINESTRING (-7.7268812 53.172988, -7.726791 53.1731895, -7.7267518 53.1732699)",,
56078827,tertiary,50,False,False,262.002,2,,"LINESTRING (-7.7285585 53.176332, -7.7285203 53.1762948, -7.7284367 53.1760848, -7.7277815 53.1748119, -7.7273871 53.1740848)",,
"[311478569, 123458043]",primary,50,False,False,166.099,2,N52,"LINESTRING (-7.7285585 53.176332, -7.729244 53.176294, -7.7299325 53.1762517, -7.7302628 53.176218, -7.7304353 53.1761824, -7.7306738 53.1761083, -7.7308655 53.1760396, -7.7309533 53.1760082)",,Main Street
123458043,primary,50,False,True,100.99099999999999,2,N52,"LINESTRING (-7.7285585 53.176332, -7.728028 53.1763524, -7.7272113 53.1763919, -7.7270471 53.1763968)",,Main Street
307659068,secondary,50,False,True,342.73,,R437,"LINESTRING (-7.7285585 53.176332, -7.7285959 53.1763892, -7.7286472 53.1766647, -7.7288932 53.177643, -7.7290048 53.1779053, -7.7291593 53.17807, -7.7305068 53.1789907, -7.7305683 53.1790501)",,
56078830,residential,30,False,False,62.574000000000005,,,"LINESTRING (-7.7253728 53.1725071, -7.7252875 53.1726696, -7.7252351 53.172811, -7.7251936 53.1729372, -7.7251771 53.1730557)",,
56078830,residential,30,False,True,85.367,,,"LINESTRING (-7.7253728 53.1725071, -7.7254457 53.172397, -7.7255476 53.1723134, -7.7256549 53.1722362, -7.7258266 53.1721398, -7.7259607 53.1720562, -7.7260787 53.1720015, -7.7262429 53.1719924)",,
56078832,residential,30,False,True,68.334,2,,"LINESTRING (-7.7253728 53.1725071, -7.7249616 53.1723849, -7.7244542 53.1722342)",,
56078832,residential,30,False,False,68.00999999999999,2,,"LINESTRING (-7.7243569 53.1738326, -7.7235914 53.1740347, -7.7234846 53.1740501, -7.7234121 53.1740409)",,
56078832,residential,30,False,True,71.94,2,,"LINESTRING (-7.7243569 53.1738326, -7.7248711 53.1737, -7.7253484 53.1735769)",,
56078834,residential,30,False,False,128.695,2,,"LINESTRING (-7.7243569 53.1738326, -7.7245177 53.1740465, -7.7247215 53.1742105, -7.7248288 53.1742941, -7.7249951 53.1743906, -7.7251292 53.1744742, -7.7252419 53.1745192, -7.7253706 53.1745674, -7.7254833 53.174606, -7.7256441 53.1746551)",,
56078834,residential,30,False,True,91.18700000000001,2,,"LINESTRING (-7.7243569 53.1738326, -7.724289 53.1737242, -7.7242226 53.1736029, -7.7241571 53.1733898, -7.7241179 53.1731617, -7.724122 53.1730311)",,
1215364875,residential,30,False,True,14.497,2,,"LINESTRING (-7.7234121 53.1740409, -7.7233236 53.17416)",,
56078832,residential,30,False,False,119.059,2,,"LINESTRING (-7.7234121 53.1740409, -7.7233029 53.1739822, -7.7231306 53.1736685, -7.7230317 53.1733681, -7.7230203 53.1730956, -7.7230255 53.1730219)",,
56078832,residential,30,False,True,68.01,2,,"LINESTRING (-7.7234121 53.1740409, -7.7234846 53.1740501, -7.7235914 53.1740347, -7.7243569 53.1738326)",,
1215364876,residential,30,False,False,12.549,2,,"LINESTRING (-7.7235139 53.1719998, -7.7234711 53.1718899)",,
56078832,residential,30,False,False,68.999,2,,"LINESTRING (-7.7235139 53.1719998, -7.7235741 53.171994, -7.7236367 53.1719947, -7.7236968 53.172003, -7.7244542 53.1722342)",,
56078832,residential,30,False,True,121.08600000000001,2,,"LINESTRING (-7.7235139 53.1719998, -7.7234501 53.1720187, -7.7234102 53.1720587, -7.7233667 53.1721105, -7.7232183 53.1723164, -7.7231119 53.1725545, -7.7230688 53.1726901, -7.7230307 53.172947, -7.7230255 53.1730219)",,
56150701,residential,30,False,False,37.032,2,,"LINESTRING (-7.7283077 53.1737967, -7.7281849 53.1734719)",,
56150699,residential,30,False,False,51.977,2,,"LINESTRING (-7.7283077 53.1737967, -7.7284705 53.1742227, -7.7284222 53.174232)",,
56150699,residential,30,False,True,69.657,2,,"LINESTRING (-7.7283077 53.1737967, -7.7280639 53.1738575, -7.7277103 53.1740072, -7.7273871 53.1740848)",,
56150699,residential,30,False,True,51.977,2,,"LINESTRING (-7.7284222 53.174232, -7.7284705 53.1742227, -7.7283077 53.1737967)",,
56150701,residential,30,False,True,37.032,2,,"LINESTRING (-7.7281849 53.1734719, -7.7283077 53.1737967)",,
56150760,residential,,False,False,48.251,,,"LINESTRING (-7.7215162 53.1784539, -7.7213179 53.1788012, -7.7212145 53.1787761)",,
56150760,residential,,False,True,102.918,,,"LINESTRING (-7.7215162 53.1784539, -7.7211574 53.178271, -7.7205699 53.1779718, -7.7203925 53.1779226, -7.7202949 53.1778965)",,
56150761,residential,,False,False,48.204,,,"LINESTRING (-7.7215162 53.1784539, -7.7217188 53.1780982, -7.7216322 53.1780731)",,
56150760,residential,,False,True,48.251,,,"LINESTRING (-7.7212145 53.1787761, -7.7213179 53.1788012, -7.7215162 53.1784539)",,
56150761,residential,,False,True,48.204,,,"LINESTRING (-7.7216322 53.1780731, -7.7217188 53.1780982, -7.7215162 53.1784539)",,
56212677,unclassified,50,False,True,85.64,,,"LINESTRING (-7.725721 53.177215, -7.7255815 53.1767685, -7.7255077 53.1764557)",,
56212667,unclassified,,False,True,97.726,,,"LINESTRING (-7.7259193 53.1776316, -7.7260279 53.1774341, -7.7265743 53.177534, -7.7271124 53.1775967)",,
123458042,primary,50,False,True,53.753,2,N52,"LINESTRING (-7.7270471 53.1763968, -7.7262426 53.1764313)",,Main Street
56212669,residential,50,False,False,68.61,2,,"LINESTRING (-7.7270471 53.1763968, -7.7269693 53.1763551, -7.7263114 53.1759653)",,
123458043,primary,50,False,False,100.991,2,N52,"LINESTRING (-7.7270471 53.1763968, -7.7272113 53.1763919, -7.728028 53.1763524, -7.7285585 53.176332)",,Main Street
307659313,unclassified,50,False,True,133.762,,,"LINESTRING (-7.7270471 53.1763968, -7.7270806 53.1764665, -7.7270996 53.1769136, -7.7271093 53.1771433, -7.7271124 53.1775967)",,
56212671,unclassified,50,False,False,364.18,,,"LINESTRING (-7.7270458 53.1782046, -7.7269459 53.1781938, -7.7256924 53.1779549, -7.7253372 53.1778293, -7.7238488 53.1777798, -7.7231959 53.1774644, -7.7229039 53.1773334, -7.7222127 53.1771976, -7.7221151 53.1771732, -7.7220273 53.1771353)",,
"[307659313, 146651274, 148238525]",unclassified,50,False,"[False, True]",67.745,2,,"LINESTRING (-7.7270458 53.1782046, -7.7270801 53.177944, -7.7271053 53.1776664, -7.7271124 53.1775967)",yes,
123458042,primary,50,False,False,49.053,2,N52,"LINESTRING (-7.7255077 53.1764557, -7.7262426 53.1764313)",,Main Street
56212677,unclassified,50,False,False,85.64,,,"LINESTRING (-7.7255077 53.1764557, -7.7255815 53.1767685, -7.725721 53.177215)",,
123458042,primary,50,False,True,65.414,2,N52,"LINESTRING (-7.7255077 53.1764557, -7.725337 53.176459, -7.7249487 53.1764667, -7.7245265 53.1764697)",,Main Street
123458042,primary,50,False,False,53.753,2,N52,"LINESTRING (-7.7262426 53.1764313, -7.7270471 53.1763968)",,Main Street
123458042,primary,50,False,True,49.053,2,N52,"LINESTRING (-7.7262426 53.1764313, -7.7255077 53.1764557)",,Main Street
56212670,residential,50,False,True,52.025999999999996,,,"LINESTRING (-7.7262426 53.1764313, -7.7262468 53.1763742, -7.7263114 53.1759653)",,
56212667,unclassified,,False,False,97.726,,,"LINESTRING (-7.7271124 53.1775967, -7.7265743 53.177534, -7.7260279 53.1774341, -7.7259193 53.1776316)",,
307659313,unclassified,50,False,False,133.762,,,"LINESTRING (-7.7271124 53.1775967, -7.7271093 53.1771433, -7.7270996 53.1769136, -7.7270806 53.1764665, -7.7270471 53.1763968)",,
"[307659313, 146651274, 148238525]",unclassified,50,False,"[False, True]",67.745,2,,"LINESTRING (-7.7271124 53.1775967, -7.7271053 53.1776664, -7.7270801 53.177944, -7.7270458 53.1782046)",yes,
"[311478569, 123458043]",primary,50,False,True,166.099,2,N52,"LINESTRING (-7.7309533 53.1760082, -7.7308655 53.1760396, -7.7306738 53.1761083, -7.7304353 53.1761824, -7.7302628 53.176218, -7.7299325 53.1762517, -7.729244 53.176294, -7.7285585 53.176332)",,Main Street
56212669,residential,50,False,True,108.965,2,,"LINESTRING (-7.7250657 53.1753496, -7.725298 53.1754023, -7.7254804 53.1754698, -7.725626 53.1755567, -7.7256478 53.1755697, -7.7256938 53.1755976, -7.7259377 53.1757455, -7.7263114 53.1759653)",,
123458074,residential,50,False,False,86.31299999999999,2,L6041,"LINESTRING (-7.7250657 53.1753496, -7.7253913 53.1749628, -7.7255364 53.1747862, -7.7256441 53.1746551)",,
123458074,residential,50,False,True,103.59200000000001,2,L6041,"LINESTRING (-7.7250657 53.1753496, -7.7249107 53.1755338, -7.7246789 53.1760226, -7.7245939 53.1762337)",,
123458074,residential,50,False,False,65.939,2,L6041,"LINESTRING (-7.7261202 53.1741286, -7.7265653 53.173599)",,
56078830,residential,30,False,True,80.925,,,"LINESTRING (-7.7261202 53.1741286, -7.7258845 53.1739976, -7.7257309 53.1739212, -7.7255708 53.1738102, -7.7254725 53.1737025, -7.7253484 53.1735769)",,
123458074,residential,50,False,True,66.591,2,L6041,"LINESTRING (-7.7261202 53.1741286, -7.7258724 53.1744027, -7.7256441 53.1746551)",,
56078834,residential,30,False,True,128.69500000000002,2,,"LINESTRING (-7.7256441 53.1746551, -7.7254833 53.174606, -7.7253706 53.1745674, -7.7252419 53.1745192, -7.7251292 53.1744742, -7.7249951 53.1743906, -7.7248288 53.1742941, -7.7247215 53.1742105, -7.7245177 53.1740465, -7.7243569 53.1738326)",,
123458074,residential,50,False,False,66.591,2,L6041,"LINESTRING (-7.7256441 53.1746551, -7.7258724 53.1744027, -7.7261202 53.1741286)",,
123458074,residential,50,False,True,86.31299999999999,2,L6041,"LINESTRING (-7.7256441 53.1746551, -7.7255364 53.1747862, -7.7253913 53.1749628, -7.7250657 53.1753496)",,
56212669,residential,50,False,False,108.96500000000002,2,,"LINESTRING (-7.7263114 53.1759653, -7.7259377 53.1757455, -7.7256938 53.1755976, -7.7256478 53.1755697, -7.725626 53.1755567, -7.7254804 53.1754698, -7.725298 53.1754023, -7.7250657 53.1753496)",,
56212669,residential,50,False,True,68.61,2,,"LINESTRING (-7.7263114 53.1759653, -7.7269693 53.1763551, -7.7270471 53.1763968)",,
56212670,residential,50,False,False,52.025999999999996,,,"LINESTRING (-7.7263114 53.1759653, -7.7262468 53.1763742, -7.7262426 53.1764313)",,
29427400,tertiary,50,False,True,26.75,2,L6041,"LINESTRING (-7.7245939 53.1762337, -7.7245465 53.1763398, -7.7245261 53.1764299, -7.7245265 53.1764697)",,
56078843,tertiary,50,False,False,197.79,,L2021,"LINESTRING (-7.7245939 53.1762337, -7.7232838 53.1758889, -7.7223558 53.1756156, -7.7221081 53.1755471, -7.7218992 53.1754892)",,
123458074,residential,50,False,False,103.592,2,L6041,"LINESTRING (-7.7245939 53.1762337, -7.7246789 53.1760226, -7.7249107 53.1755338, -7.7250657 53.1753496)",,
1205723855,residential,,False,True,24.744,2,,"LINESTRING (-7.7245939 53.1762337, -7.7247824 53.1762957, -7.7249353 53.176315)",,
56078832,residential,30,False,False,68.334,2,,"LINESTRING (-7.7244542 53.1722342, -7.7249616 53.1723849, -7.7253728 53.1725071)",,
56078832,residential,30,False,True,68.999,2,,"LINESTRING (-7.7244542 53.1722342, -7.7236968 53.172003, -7.7236367 53.1719947, -7.7235741 53.171994, -7.7235139 53.1719998)",,
56078834,residential,30,False,False,91.943,2,,"LINESTRING (-7.7244542 53.1722342, -7.7243118 53.172442, -7.7241946 53.1726778, -7.724154 53.1728297, -7.7241222 53.1730251, -7.724122 53.1730311)",,
307659314,tertiary,50,False,True,51.768,2,,"LINESTRING (-7.7262429 53.1719924, -7.7260179 53.1715468)",,
56078830,residential,30,False,False,85.367,,,"LINESTRING (-7.7262429 53.1719924, -7.7260787 53.1720015, -7.7259607 53.1720562, -7.7258266 53.1721398, -7.7256549 53.1722362, -7.7255476 53.1723134, -7.7254457 53.172397, -7.7253728 53.1725071)",,
307659314,tertiary,50,False,False,120.729,2,,"LINESTRING (-7.7262429 53.1719924, -7.7264985 53.1724985, -7.7267389 53.1729204, -7.7268077 53.1729673, -7.7268812 53.172988)",,
56078827,tertiary,50,False,False,56.876,2,,"LINESTRING (-7.7273871 53.1740848, -7.7270851 53.1736064)",,
56078827,tertiary,50,False,True,262.002,2,,"LINESTRING (-7.7273871 53.1740848, -7.7277815 53.1748119, -7.7284367 53.1760848, -7.7285203 53.1762948, -7.7285585 53.176332)",,
56150699,residential,30,False,False,69.657,2,,"LINESTRING (-7.7273871 53.1740848, -7.7277103 53.1740072, -7.7280639 53.1738575, -7.7283077 53.1737967)",,
