osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
72930505,2,R723,New Ross Ring Road,secondary,50,False,True,88.66,"LINESTRING (-6.9477466 52.3933793, -6.9479086 52.3932638, -6.9486067 52.3927791)",,,
941928022,,R723,Quay,secondary,50,False,False,111.932,"LINESTRING (-6.9477466 52.3933793, -6.9474279 52.3936145, -6.9473701 52.3936572, -6.9472521 52.3937443, -6.9472105 52.3937756, -6.9468376 52.394062, -6.9468179 52.3940771, -6.9467082 52.3941614)",,,
"[23796280, 73580727]",1,L4508,"['North Quay', 'Bridge Street']",tertiary,50,True,False,172.382,"LINESTRING (-6.9439438 52.3965854, -6.9447338 52.3967594, -6.9447998 52.3967739, -6.9450711 52.3964549, -6.9450898 52.3964308, -6.9451757 52.3963201, -6.9453124 52.3961763, -6.9454561 52.3959122, -6.9454687 52.395871)",,,
73580740,2,L4508,John Street,tertiary,50,False,True,130.919,"LINESTRING (-6.9439438 52.3965854, -6.9439311 52.3966495, -6.9439095 52.3967582, -6.9438907 52.3968526, -6.9438044 52.3971377, -6.9437778 52.3972255, -6.9437156 52.3974078, -6.9437022 52.3974418, -6.9436635 52.3975401, -6.9436353 52.3975944, -6.9435567 52.3977363)",,,
"[1098276363, 26815932]",2,R723,"['Waterford Road', ""O'Hanrahan Bridge""]",secondary,50,False,False,220.668,"LINESTRING (-6.945658 52.3959092, -6.9482696 52.3964347, -6.9482863 52.3964386, -6.9484987 52.39648, -6.9487558 52.396509)",yes,,
505088905,1,R723,Quay,secondary,50,True,False,10.283,"LINESTRING (-6.945658 52.3959092, -6.9455832 52.3958953, -6.945513 52.3958823)",,,
26815936,,,South Street,tertiary,50,True,False,76.229,"LINESTRING (-6.944499 52.3949336, -6.9443511 52.3951489, -6.9442527 52.3953684, -6.9441624 52.3955568, -6.944144 52.3955827)",,,
29393373,,,South Street,tertiary,50,True,False,129.68800000000002,"LINESTRING (-6.944499 52.3949336, -6.9446702 52.3946249, -6.9447762 52.3944296, -6.9448105 52.3943659, -6.9448845 52.3942286, -6.9449111 52.3941842, -6.945082 52.3938734, -6.945107 52.3938279)",,,
29393381,,,Fair Gate,tertiary,50,False,False,34.173,"LINESTRING (-6.9395291 52.3974975, -6.9396183 52.3974793, -6.9396658 52.3974696, -6.9399981 52.3973859)",,,
73580805,,L4007,Fair Gate,tertiary,50,False,False,19.308999999999997,"LINESTRING (-6.9395291 52.3974975, -6.9394282 52.3975381, -6.9392914 52.397593)",,,
239642143,,,Haughton Place,tertiary,50,False,True,87.748,"LINESTRING (-6.9395291 52.3974975, -6.9394938 52.3974606, -6.9388765 52.3968162)",,,
26815935,,,Mary Street,tertiary,50,False,True,38.868,"LINESTRING (-6.944144 52.3955827, -6.9436308 52.3954274)",,,
26815935,,,Mary Street,tertiary,50,False,False,16.088,"LINESTRING (-6.944144 52.3955827, -6.9442299 52.3955944, -6.9442944 52.3956291, -6.94433 52.3956609)",,,
73580740,2,L4508,John Street,tertiary,50,False,False,130.91899999999998,"LINESTRING (-6.9435567 52.3977363, -6.9436353 52.3975944, -6.9436635 52.3975401, -6.9437022 52.3974418, -6.9437156 52.3974078, -6.9437778 52.3972255, -6.9438044 52.3971377, -6.9438907 52.3968526, -6.9439095 52.3967582, -6.9439311 52.3966495, -6.9439438 52.3965854)",,,
448940648,2,L4508,Craywell Road,tertiary,50,False,True,115.59899999999999,"LINESTRING (-6.9435567 52.3977363, -6.9435177 52.3978064, -6.9433851 52.3979332, -6.9431603 52.3981134, -6.9427663 52.3984481, -6.9425901 52.3985882)",,,
505088897,,,High Hill,tertiary,50,True,False,14.416,"LINESTRING (-6.9423216 52.3964056, -6.9425237 52.3964456)",,,
73580812,,,Chapel Lane,residential,50,True,False,127.677,"LINESTRING (-6.9423216 52.3964056, -6.9423001 52.3962898, -6.9422874 52.3961836, -6.9422676 52.3960606, -6.9422071 52.395929, -6.9421607 52.39578, -6.9421107 52.3953071, -6.9421066 52.3952678)",,,
29393373,,,South Street,tertiary,50,True,False,83.465,"LINESTRING (-6.9451419 52.3937454, -6.9451628 52.3936898, -6.9453335 52.3931862, -6.945393 52.3930106)",,,
29393415,,,Sugarhouse Lane,tertiary,50,True,False,117.174,"LINESTRING (-6.9451419 52.3937454, -6.9455275 52.3938343, -6.9463912 52.3940067, -6.9466174 52.3941171, -6.9467082 52.3941614)",,,
73580725,,,Town Wall,tertiary,50,False,False,102.88,"LINESTRING (-6.9389785 52.3926599, -6.939117 52.3925312, -6.9395152 52.3922707, -6.9397827 52.3921129, -6.9398951 52.39205, -6.9399086 52.3920359, -6.9399736 52.3919681)",,,
73580725,,,Town Wall,tertiary,50,False,True,130.35399999999998,"LINESTRING (-6.9389785 52.3926599, -6.9388368 52.3928158, -6.9387656 52.3929918, -6.9386411 52.3933478, -6.9386223 52.3934127, -6.9385707 52.3935913, -6.9384923 52.393787)",,,
87212199,,,Castle View Court,residential,,False,False,53.977,"LINESTRING (-6.9389785 52.3926599, -6.9389261 52.3926407, -6.9388411 52.3926096, -6.9387285 52.3925409, -6.9386427 52.3924557, -6.9386266 52.3923805, -6.9386319 52.3922659)",,,
39582427,,,Nunnery Lane,tertiary,50,False,False,185.907,"LINESTRING (-6.9384923 52.393787, -6.9381938 52.3939406, -6.9381268 52.3939909, -6.93808 52.3940455, -6.9380452 52.3941775, -6.9380718 52.3942886, -6.9380998 52.3944198, -6.9381985 52.3948567, -6.9382186 52.3949865, -6.9382737 52.3953424)",,,
73580725,,,Town Wall,tertiary,50,False,False,130.35399999999998,"LINESTRING (-6.9384923 52.393787, -6.9385707 52.3935913, -6.9386223 52.3934127, -6.9386411 52.3933478, -6.9387656 52.3929918, -6.9388368 52.3928158, -6.9389785 52.3926599)",,,
73580744,,,Windmill Lane,tertiary,50,False,True,34.289,"LINESTRING (-6.9384923 52.393787, -6.9385309 52.3937985, -6.9385943 52.3938173, -6.9387067 52.3938282, -6.9388412 52.3938378, -6.9389836 52.3938327)",,,
577616653,,,Árd na Greine,residential,,False,True,83.0,"LINESTRING (-6.9384923 52.393787, -6.93843 52.3937367, -6.938392 52.3937059, -6.9382288 52.393623, -6.9375798 52.3932934)",,,
26815935,,,Mary Street,tertiary,50,False,False,38.868,"LINESTRING (-6.9436308 52.3954274, -6.944144 52.3955827)",,,
26815935,,,Mary Street,tertiary,50,False,True,106.85799999999999,"LINESTRING (-6.9436308 52.3954274, -6.9433279 52.3953506, -6.9431972 52.3953217, -6.9430868 52.3952972, -6.9428747 52.3952753, -6.9427513 52.3952626, -6.9424548 52.3952397, -6.9422547 52.3952559, -6.9421066 52.3952678)",,,
