osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
60271221,2,Trafalgar Road,residential,50,False,False,124.919,"LINESTRING (-6.0648329 53.1489647, -6.0645152 53.1485193, -6.0643695 53.1483189, -6.0642526 53.1481491, -6.064201 53.1480709, -6.0641719 53.1480354, -6.0640916 53.1479332)",,
60271221,2,Trafalgar Road,residential,50,False,True,7.362,"LINESTRING (-6.0640491 53.1478721, -6.0640916 53.1479332)",,
29335757,,Marine Terrace,residential,50,False,True,90.607,"LINESTRING (-6.0640491 53.1478721, -6.0637368 53.1479567, -6.0629732 53.1481634, -6.0628108 53.1482074)",,
60271221,2,Trafalgar Road,residential,50,False,False,143.35300000000004,"LINESTRING (-6.0640491 53.1478721, -6.0639605 53.1477292, -6.0638006 53.1474714, -6.0637579 53.1473828, -6.0637295 53.1473237, -6.0635489 53.1469677, -6.0635417 53.1469535, -6.0634661 53.1467952, -6.0634561 53.146717, -6.0635069 53.1466453)",,
29335693,2,Bellvue Road,unclassified,50,False,False,130.692,"LINESTRING (-6.0657097 53.1460543, -6.0658763 53.1459439, -6.0663683 53.1456182, -6.0664474 53.1455884, -6.0664855 53.1455741, -6.0667459 53.1455191, -6.0672818 53.1454134)",,
158744036,2,Church Road,secondary,50,False,False,166.33300000000003,"LINESTRING (-6.0657097 53.1460543, -6.0663558 53.1464013, -6.0667612 53.1465985, -6.0668608 53.146647, -6.0670579 53.1467428, -6.0671531 53.1467858, -6.0672034 53.1468075, -6.0673241 53.146863, -6.0675167 53.14695, -6.0676353 53.1470036)",R762,
"[847552169, 571725987]",2,Church Road,secondary,50,False,True,57.43299999999999,"LINESTRING (-6.0657097 53.1460543, -6.0653804 53.1459024, -6.0650808 53.1457625, -6.0650307 53.1457367)",R762,
29335756,,Kimberley Road,residential,50,True,False,299.059,"LINESTRING (-6.060812 53.1450816, -6.0613888 53.1459785, -6.0614988 53.1461495, -6.0618762 53.1467364, -6.0620956 53.1470776, -6.0624097 53.1475661, -6.0624257 53.1475909)",L5207,
"[113496226, 24394324]",2,"['La Touche Road', 'Marine Road']","['unclassified', 'residential']",50,False,False,274.74,"LINESTRING (-6.060812 53.1450816, -6.0613477 53.1449738, -6.0614065 53.1449708, -6.0615037 53.1450502, -6.0617379 53.1452623, -6.0619494 53.1454262, -6.0621401 53.145574, -6.0624064 53.1457804, -6.0632178 53.1464093, -6.0634617 53.1465983, -6.0635069 53.1466453)",,
"[113496226, 24394324]",2,"['La Touche Road', 'Marine Road']","['residential', 'unclassified']",50,False,True,274.74,"LINESTRING (-6.0635069 53.1466453, -6.0634617 53.1465983, -6.0632178 53.1464093, -6.0624064 53.1457804, -6.0621401 53.145574, -6.0619494 53.1454262, -6.0617379 53.1452623, -6.0615037 53.1450502, -6.0614065 53.1449708, -6.0613477 53.1449738, -6.060812 53.1450816)",,
"[37032811, 60271221, 37032815]",2,"['Trafalgar Road', 'La Touche Place']",residential,50,False,False,40.695,"LINESTRING (-6.0635069 53.1466453, -6.063625 53.1465775, -6.0636991 53.146535, -6.0638553 53.1464454, -6.0639478 53.1463923)",,yes
60271221,2,Trafalgar Road,residential,50,False,True,143.353,"LINESTRING (-6.0635069 53.1466453, -6.0634561 53.146717, -6.0634661 53.1467952, -6.0635417 53.1469535, -6.0635489 53.1469677, -6.0637295 53.1473237, -6.0637579 53.1473828, -6.0638006 53.1474714, -6.0639605 53.1477292, -6.0640491 53.1478721)",,
37032811,2,La Touche Place,residential,50,False,True,86.977,"LINESTRING (-6.0650307 53.1457367, -6.064358 53.1461486, -6.0642341 53.1462245, -6.0642113 53.1462396, -6.0641227 53.1462981)",,
"[847552169, 571725987]",2,Church Road,secondary,50,False,False,57.433,"LINESTRING (-6.0650307 53.1457367, -6.0650808 53.1457625, -6.0653804 53.1459024, -6.0657097 53.1460543)",R762,
"[847552169, 37368886]",2,Church Road,secondary,"['40', '50']",False,True,88.445,"LINESTRING (-6.0650307 53.1457367, -6.0648604 53.1456505, -6.0641931 53.1453128, -6.0640171 53.1452238)",R762,
37032811,2,La Touche Place,residential,50,False,False,15.677,"LINESTRING (-6.0639478 53.1463923, -6.0641227 53.1462981)",,
24394326,,Eden Road,residential,50,False,False,136.999,"LINESTRING (-6.0639478 53.1463923, -6.0634093 53.1460401, -6.0633649 53.1460111, -6.06313 53.1458484, -6.0625846 53.1454708)",,
"[37032811, 60271221, 37032815]",2,"['Trafalgar Road', 'La Touche Place']",residential,50,False,True,40.695,"LINESTRING (-6.0639478 53.1463923, -6.0638553 53.1464454, -6.0636991 53.146535, -6.063625 53.1465775, -6.0635069 53.1466453)",,yes
24394326,,Eden Road,residential,50,False,True,136.999,"LINESTRING (-6.0625846 53.1454708, -6.06313 53.1458484, -6.0633649 53.1460111, -6.0634093 53.1460401, -6.0639478 53.1463923)",,
29335757,,Marine Terrace,residential,50,False,False,90.607,"LINESTRING (-6.0628108 53.1482074, -6.0629732 53.1481634, -6.0637368 53.1479567, -6.0640491 53.1478721)",,
60269511,1,Marine Road,residential,50,True,False,109.974,"LINESTRING (-6.0628108 53.1482074, -6.06257 53.148265, -6.0623726 53.1482936, -6.0621458 53.1483036, -6.0619793 53.1482976, -6.0618118 53.1482611, -6.0615874 53.1481739, -6.061313 53.1480466)",,
158744036,2,Church Road,secondary,50,False,False,75.91,"LINESTRING (-6.0693827 53.1476365, -6.0694628 53.1477033, -6.0695913 53.1478104, -6.0700035 53.1482083)",R762,
158744036,2,Church Road,secondary,50,False,True,136.389,"LINESTRING (-6.0693827 53.1476365, -6.0689601 53.1474503, -6.0688733 53.1474192, -6.0687894 53.1473892, -6.0682512 53.1471965, -6.0681242 53.147151, -6.0676353 53.1470036)",R762,
158744036,2,Church Road,secondary,50,False,True,76.15,"LINESTRING (-6.0706088 53.148789, -6.0700035 53.1482083)",R762,
29335693,2,Bellvue Road,unclassified,50,False,False,47.959999999999994,"LINESTRING (-6.0695898 53.1449263, -6.0699683 53.1448615, -6.0702899 53.1448314)",,
29335693,2,Bellvue Road,unclassified,50,False,True,67.989,"LINESTRING (-6.0695898 53.1449263, -6.0693074 53.1449763, -6.0690764 53.1450282, -6.0686267 53.1451259)",,
29335778,,Heathervue,residential,30,False,True,69.755,"LINESTRING (-6.0695898 53.1449263, -6.069336 53.1444891, -6.0693452 53.1443985, -6.0693691 53.1443263)",,
29335697,,Hillside,residential,30,False,False,41.482,"LINESTRING (-6.0705274 53.1451724, -6.0703542 53.1449845, -6.0703089 53.1449015, -6.0702899 53.1448314)",,
29335693,2,Bellvue Road,unclassified,50,False,True,47.959999999999994,"LINESTRING (-6.0702899 53.1448314, -6.0699683 53.1448615, -6.0695898 53.1449263)",,
29335697,,Hillside,residential,30,False,True,41.482,"LINESTRING (-6.0702899 53.1448314, -6.0703089 53.1449015, -6.0703542 53.1449845, -6.0705274 53.1451724)",,
29335709,,Bellevue Park,residential,30,False,False,118.501,"LINESTRING (-6.0688874 53.1462072, -6.0682027 53.1452238)",,
29335693,2,Bellvue Road,unclassified,50,False,False,30.301,"LINESTRING (-6.0682027 53.1452238, -6.0686267 53.1451259)",,
29335693,2,Bellvue Road,unclassified,50,False,True,64.936,"LINESTRING (-6.0682027 53.1452238, -6.0672818 53.1454134)",,
29335709,,Bellevue Park,residential,30,False,True,118.501,"LINESTRING (-6.0682027 53.1452238, -6.0688874 53.1462072)",,
29335711,,Bellevue Park,residential,30,False,False,92.342,"LINESTRING (-6.0677758 53.1461892, -6.0672818 53.1454134)",,
29335693,2,Bellvue Road,unclassified,50,False,False,64.936,"LINESTRING (-6.0672818 53.1454134, -6.0682027 53.1452238)",,
29335711,,Bellevue Park,residential,30,False,True,92.342,"LINESTRING (-6.0672818 53.1454134, -6.0677758 53.1461892)",,
29335693,2,Bellvue Road,unclassified,50,False,True,130.69199999999998,"LINESTRING (-6.0672818 53.1454134, -6.0667459 53.1455191, -6.0664855 53.1455741, -6.0664474 53.1455884, -6.0663683 53.1456182, -6.0658763 53.1459439, -6.0657097 53.1460543)",,
29335721,,La Touche Close,residential,,False,False,172.735,"LINESTRING (-6.0660521 53.1473248, -6.0650792 53.1467513, -6.0649807 53.1467101, -6.064734 53.1466273, -6.0646255 53.1465839, -6.0641227 53.1462981)",,
37032811,2,La Touche Place,residential,50,False,True,15.677,"LINESTRING (-6.0641227 53.1462981, -6.0639478 53.1463923)",,
29335721,,La Touche Close,residential,,False,True,172.735,"LINESTRING (-6.0641227 53.1462981, -6.0646255 53.1465839, -6.064734 53.1466273, -6.0649807 53.1467101, -6.0650792 53.1467513, -6.0660521 53.1473248)",,
37032811,2,La Touche Place,residential,50,False,False,86.977,"LINESTRING (-6.0641227 53.1462981, -6.0642113 53.1462396, -6.0642341 53.1462245, -6.064358 53.1461486, -6.0650307 53.1457367)",,
29335723,,Church Gate,residential,30,False,False,190.005,"LINESTRING (-6.0675006 53.1490094, -6.0688065 53.1485329, -6.0693859 53.1484183, -6.0696635 53.1483147, -6.0700035 53.1482083)",,
158744036,2,Church Road,secondary,50,False,False,76.15,"LINESTRING (-6.0700035 53.1482083, -6.0706088 53.148789)",R762,
29335723,,Church Gate,residential,30,False,True,190.005,"LINESTRING (-6.0700035 53.1482083, -6.0696635 53.1483147, -6.0693859 53.1484183, -6.0688065 53.1485329, -6.0675006 53.1490094)",,
158744036,2,Church Road,secondary,50,False,True,75.91,"LINESTRING (-6.0700035 53.1482083, -6.0695913 53.1478104, -6.0694628 53.1477033, -6.0693827 53.1476365)",R762,
29335772,,Heathervue,residential,30,False,False,144.51999999999998,"LINESTRING (-6.0699492 53.1431198, -6.0696805 53.1431283, -6.0694958 53.1431895, -6.0687745 53.143837, -6.0686651 53.1439628, -6.0686668 53.1440539)",,
29335772,,Heathervue,residential,30,False,False,55.78,"LINESTRING (-6.0686668 53.1440539, -6.0693691 53.1443263)",,
