osmid,ref,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,bridge
25492522,,tertiary,50,False,True,113.305,Drogheda Street,"LINESTRING (-7.0662319 53.1441621, -7.0653228 53.1433013)",2,
26673484,,tertiary,50,False,True,204.873,Canal Harbour,"LINESTRING (-7.0662319 53.1441621, -7.0673757 53.1427098, -7.0675221 53.1425515, -7.0675911 53.1425149)",,
24834642,R424,secondary,50,False,True,82.581,,"LINESTRING (-7.0675911 53.1425149, -7.067443 53.1423733, -7.0669759 53.1418706)",,
26673484,,tertiary,50,False,False,204.873,Canal Harbour,"LINESTRING (-7.0675911 53.1425149, -7.0675221 53.1425515, -7.0673757 53.1427098, -7.0662319 53.1441621)",,
"[103461849, 103461813, 86072063]",R424,secondary,60,False,False,202.76999999999998,Bell Harbour,"LINESTRING (-7.0675911 53.1425149, -7.0676998 53.1426478, -7.0678368 53.1427975, -7.0678597 53.1428438, -7.0679069 53.1429393, -7.067931 53.1429882, -7.0679717 53.1431212, -7.0681704 53.1437695, -7.0683222 53.1442728)",2,movable
"[26673491, 26673492, 103461813]",R424,secondary,60,False,False,130.509,"['Pass Bridge', 'Bell Harbour']","LINESTRING (-7.0690824 53.146328, -7.0691934 53.146348, -7.0694182 53.1463467, -7.069842 53.1463038, -7.0701179 53.1462379, -7.0707117 53.1460335, -7.0709008 53.1459864)","['1', '2']",yes
103461813,R424,secondary,60,False,True,234.92200000000003,Bell Harbour,"LINESTRING (-7.0690824 53.146328, -7.0690112 53.1462739, -7.0689243 53.1460548, -7.0688374 53.1457761, -7.0686937 53.1452876, -7.0685642 53.1449271, -7.0685135 53.1447859, -7.0683222 53.1442728)",2,
"[26673491, 26673492, 103461813]",R424,secondary,60,False,True,130.509,"['Pass Bridge', 'Bell Harbour']","LINESTRING (-7.0709008 53.1459864, -7.0707117 53.1460335, -7.0701179 53.1462379, -7.069842 53.1463038, -7.0694182 53.1463467, -7.0691934 53.146348, -7.0690824 53.146328)","['1', '2']",yes
370165194,R445,secondary,50,False,False,149.212,,"LINESTRING (-7.0628001 53.1381594, -7.0607252 53.1386608)",,
24834642,R424,secondary,50,False,False,408.14900000000006,,"LINESTRING (-7.0628001 53.1381594, -7.0628315 53.138196, -7.0630721 53.1383923, -7.0631555 53.138449, -7.0632312 53.1385034, -7.0633071 53.1385699, -7.0637404 53.138816, -7.0640138 53.1390017, -7.0646897 53.1396289, -7.0647077 53.1396465, -7.0649152 53.1398492, -7.0655908 53.1405091, -7.0657906 53.1407043, -7.0658336 53.1407463, -7.0662653 53.141168)",,
118527352,,tertiary,50,False,False,98.50800000000001,Tougher Road,"LINESTRING (-7.0579096 53.1419668, -7.0582771 53.1420471, -7.059102 53.142253, -7.0592802 53.1422964)",,
"[370158637, 370157454]",R414,secondary,50,False,False,120.331,,"LINESTRING (-7.0579096 53.1419668, -7.0575398 53.1422048, -7.0570285 53.142566, -7.0569031 53.142726, -7.0568545 53.1428281)",2,
"[86072065, 370157454]",R414,secondary,50,False,True,74.42,,"LINESTRING (-7.0579096 53.1419668, -7.0581775 53.141812, -7.0586015 53.1415846, -7.0587298 53.1415132)",2,
118527326,,unclassified,,False,False,175.45,Whelan Street,"LINESTRING (-7.0662653 53.141168, -7.0640104 53.1419805)",,
24834642,R424,secondary,50,False,False,91.38499999999999,,"LINESTRING (-7.0662653 53.141168, -7.0668517 53.1417408, -7.0669393 53.1418313, -7.0669759 53.1418706)",,
24834642,R424,secondary,50,False,True,408.149,,"LINESTRING (-7.0662653 53.141168, -7.0658336 53.1407463, -7.0657906 53.1407043, -7.0655908 53.1405091, -7.0649152 53.1398492, -7.0647077 53.1396465, -7.0646897 53.1396289, -7.0640138 53.1390017, -7.0637404 53.138816, -7.0633071 53.1385699, -7.0632312 53.1385034, -7.0631555 53.138449, -7.0630721 53.1383923, -7.0628315 53.138196, -7.0628001 53.1381594)",,
118527338,,residential,,False,False,7.046,The Glebe,"LINESTRING (-7.0612037 53.1418115, -7.0611272 53.1417678)",,
118527355,,residential,,False,True,6.268,The Glebe,"LINESTRING (-7.061201 53.1417329, -7.0611272 53.1417678)",,
118527341,,residential,,False,True,148.73499999999996,Togher Woods,"LINESTRING (-7.0610111 53.1437851, -7.0609656 53.1437322, -7.0607465 53.143394, -7.0607385 53.1433459, -7.0607492 53.143301, -7.0607706 53.1432673, -7.0608293 53.1432257, -7.0609282 53.1431664, -7.0609924 53.1431263, -7.0610298 53.1430862, -7.0610565 53.1430301, -7.0610699 53.142942, -7.0610725 53.1428522, -7.0610912 53.1427833, -7.0611287 53.1427111, -7.0611393 53.142671, -7.061134 53.1426198, -7.0611228 53.1425485)",,
118527342,,residential,50,False,False,189.65699999999998,Mary's Lane,"LINESTRING (-7.0634098 53.1443004, -7.063297 53.144181, -7.063273 53.1441458, -7.0632703 53.1441089, -7.0632703 53.144072, -7.0633157 53.1440336, -7.0639811 53.1437739, -7.0653228 53.1433013)",,
25492522,,tertiary,50,False,False,170.974,Drogheda Street,"LINESTRING (-7.0640104 53.1419805, -7.0653228 53.1433013)",2,
25492522,,tertiary,50,False,True,32.504,Drogheda Street,"LINESTRING (-7.0640104 53.1419805, -7.0637609 53.1417294)",2,
118527326,,unclassified,,False,True,175.45,Whelan Street,"LINESTRING (-7.0640104 53.1419805, -7.0662653 53.141168)",,
118527354,,residential,,False,True,133.781,Togher Grove,"LINESTRING (-7.0579218 53.1428313, -7.0583093 53.1430958, -7.0583467 53.1431119, -7.0583841 53.1431151, -7.0584295 53.1431022, -7.0585231 53.143083, -7.0589613 53.1429371, -7.0595545 53.1427321)",,
118527340,,residential,,False,True,40.864,Togher Grove,"LINESTRING (-7.0600116 53.1428955, -7.0600517 53.1428602, -7.060025 53.1428506, -7.059886 53.1428137, -7.0596027 53.1427448, -7.0595545 53.1427321)",,
25492522,,tertiary,50,False,False,32.504,Drogheda Street,"LINESTRING (-7.0637609 53.1417294, -7.0640104 53.1419805)",2,
25492522,,tertiary,50,False,True,328.57099999999997,Drogheda Street,"LINESTRING (-7.0637609 53.1417294, -7.0637152 53.1416834, -7.0636629 53.1416308, -7.0632534 53.1412215, -7.0630672 53.1410244, -7.0625189 53.1404439, -7.062288 53.1402012, -7.0622277 53.1401405, -7.0619471 53.1398583, -7.0614262 53.1393345, -7.0612516 53.1391876)",2,
118527352,,tertiary,50,False,True,125.53899999999999,Tougher Road,"LINESTRING (-7.0637609 53.1417294, -7.0633455 53.1418838, -7.0628666 53.1420377, -7.0621061 53.1422657)",,
24834642,R424,secondary,50,False,False,82.581,,"LINESTRING (-7.0669759 53.1418706, -7.067443 53.1423733, -7.0675911 53.1425149)",,
24834642,R424,secondary,50,False,True,91.38499999999999,,"LINESTRING (-7.0669759 53.1418706, -7.0669393 53.1418313, -7.0668517 53.1417408, -7.0662653 53.141168)",,
118527350,,unclassified,50,False,False,250.47000000000003,Hopkins Lane,"LINESTRING (-7.0669759 53.1418706, -7.0668524 53.1419128, -7.0663907 53.1420707, -7.0659444 53.1422229, -7.0658793 53.1422451, -7.065816 53.1422697, -7.0657938 53.142284, -7.0657767 53.1422994, -7.0657699 53.1423158, -7.0657699 53.1423312, -7.0661769 53.1427254, -7.0662795 53.1428247, -7.0663018 53.1428555, -7.0663069 53.1428832, -7.0663001 53.1429109, -7.0662812 53.1429365, -7.066247 53.1429591, -7.0661974 53.1429806, -7.0659599 53.1430677, -7.0653228 53.1433013)",,
118527340,,residential,,False,False,40.864,Togher Grove,"LINESTRING (-7.0595545 53.1427321, -7.0596027 53.1427448, -7.059886 53.1428137, -7.060025 53.1428506, -7.0600517 53.1428602, -7.0600116 53.1428955)",,
118527340,,residential,,False,True,34.461,Togher Grove,"LINESTRING (-7.0595545 53.1427321, -7.0593221 53.142671, -7.0590869 53.1426005)",,
118527354,,residential,,False,False,133.78099999999998,Togher Grove,"LINESTRING (-7.0595545 53.1427321, -7.0589613 53.1429371, -7.0585231 53.143083, -7.0584295 53.1431022, -7.0583841 53.1431151, -7.0583467 53.1431119, -7.0583093 53.1430958, -7.0579218 53.1428313)",,
118527347,,residential,,False,False,36.189,Togher Grove,"LINESTRING (-7.0592802 53.1422964, -7.0590869 53.1426005)",,
118527352,,tertiary,50,False,False,130.85399999999998,Tougher Road,"LINESTRING (-7.0592802 53.1422964, -7.0593812 53.142321, -7.0596345 53.1423815, -7.0597574 53.1424108, -7.060068 53.1424876, -7.0603256 53.1425555, -7.060594 53.1426019, -7.0607073 53.1426173, -7.0608377 53.1426122, -7.0609232 53.1425968, -7.0611228 53.1425485)",,
118527352,,tertiary,50,False,True,98.50800000000001,Tougher Road,"LINESTRING (-7.0592802 53.1422964, -7.059102 53.142253, -7.0582771 53.1420471, -7.0579096 53.1419668)",,
118527341,,residential,,False,False,148.735,Togher Woods,"LINESTRING (-7.0611228 53.1425485, -7.061134 53.1426198, -7.0611393 53.142671, -7.0611287 53.1427111, -7.0610912 53.1427833, -7.0610725 53.1428522, -7.0610699 53.142942, -7.0610565 53.1430301, -7.0610298 53.1430862, -7.0609924 53.1431263, -7.0609282 53.1431664, -7.0608293 53.1432257, -7.0607706 53.1432673, -7.0607492 53.143301, -7.0607385 53.1433459, -7.0607465 53.143394, -7.0609656 53.1437322, -7.0610111 53.1437851)",,
118527352,,tertiary,50,False,False,72.738,Tougher Road,"LINESTRING (-7.0611228 53.1425485, -7.0611562 53.1425404, -7.0620713 53.1422762, -7.0621061 53.1422657)",,
118527352,,tertiary,50,False,True,130.85399999999998,Tougher Road,"LINESTRING (-7.0611228 53.1425485, -7.0609232 53.1425968, -7.0608377 53.1426122, -7.0607073 53.1426173, -7.060594 53.1426019, -7.0603256 53.1425555, -7.060068 53.1424876, -7.0597574 53.1424108, -7.0596345 53.1423815, -7.0593812 53.142321, -7.0592802 53.1422964)",,
118527352,,tertiary,50,False,False,125.539,Tougher Road,"LINESTRING (-7.0621061 53.1422657, -7.0628666 53.1420377, -7.0633455 53.1418838, -7.0637609 53.1417294)",,
118527352,,tertiary,50,False,True,72.738,Tougher Road,"LINESTRING (-7.0621061 53.1422657, -7.0620713 53.1422762, -7.0611562 53.1425404, -7.0611228 53.1425485)",,
118527355,,residential,,False,False,137.22699999999998,The Glebe,"LINESTRING (-7.0621061 53.1422657, -7.0619787 53.1421272, -7.0619092 53.1420695, -7.0618584 53.1420359, -7.0617756 53.142007, -7.061682 53.1419974, -7.0615912 53.1420102, -7.0612037 53.1421224, -7.0611288 53.1421272, -7.0610968 53.1421144, -7.060875 53.1419541, -7.060875 53.1419124, -7.0609124 53.1418692, -7.0611272 53.1417678)",,
118527338,,residential,,False,True,7.046,The Glebe,"LINESTRING (-7.0611272 53.1417678, -7.0612037 53.1418115)",,
118527355,,residential,,False,False,6.268,The Glebe,"LINESTRING (-7.0611272 53.1417678, -7.061201 53.1417329)",,
118527355,,residential,,False,True,137.227,The Glebe,"LINESTRING (-7.0611272 53.1417678, -7.0609124 53.1418692, -7.060875 53.1419124, -7.060875 53.1419541, -7.0610968 53.1421144, -7.0611288 53.1421272, -7.0612037 53.1421224, -7.0615912 53.1420102, -7.061682 53.1419974, -7.0617756 53.142007, -7.0618584 53.1420359, -7.0619092 53.1420695, -7.0619787 53.1421272, -7.0621061 53.1422657)",,
118527347,,residential,,False,True,36.189,Togher Grove,"LINESTRING (-7.0590869 53.1426005, -7.0592802 53.1422964)",,
118527340,,residential,,False,False,34.461,Togher Grove,"LINESTRING (-7.0590869 53.1426005, -7.0593221 53.142671, -7.0595545 53.1427321)",,
118527340,,residential,,False,True,32.153,Togher Grove,"LINESTRING (-7.0590869 53.1426005, -7.0586834 53.1424931, -7.0586674 53.1424707)",,
118527340,,residential,,False,False,32.153,Togher Grove,"LINESTRING (-7.0586674 53.1424707, -7.0586834 53.1424931, -7.0590869 53.1426005)",,
118660612,,residential,,False,False,30.109,,"LINESTRING (-7.0669607 53.1444299, -7.0669608 53.1444724, -7.0669495 53.1445124, -7.0667903 53.144674)",,
118660616,,residential,,False,False,134.379,,"LINESTRING (-7.0669607 53.1444299, -7.0669398 53.1444201, -7.0668995 53.1443772, -7.0668951 53.1443262, -7.0676804 53.1433407)",,
118660616,,residential,,False,True,94.017,,"LINESTRING (-7.0669607 53.1444299, -7.0669801 53.1444389, -7.0671054 53.144455, -7.0672531 53.1444497, -7.0674232 53.1444228, -7.0683222 53.1442728)",,
370158637,R414,secondary,50,False,False,94.486,,"LINESTRING (-7.0565252 53.1435995, -7.0562179 53.144429)",2,
370158637,R414,secondary,50,False,True,72.285,,"LINESTRING (-7.0565252 53.1435995, -7.0566309 53.1433141, -7.0567764 53.1429672)",2,
118660612,,residential,,False,True,30.108999999999998,,"LINESTRING (-7.0667903 53.144674, -7.0669495 53.1445124, -7.0669608 53.1444724, -7.0669607 53.1444299)",,
370158637,R414,secondary,50,False,False,61.409,,"LINESTRING (-7.0562179 53.144429, -7.0560329 53.14497)",2,
370158637,R414,secondary,50,False,True,94.486,,"LINESTRING (-7.0562179 53.144429, -7.0565252 53.1435995)",2,
103461813,R424,secondary,60,False,False,234.92199999999997,Bell Harbour,"LINESTRING (-7.0683222 53.1442728, -7.0685135 53.1447859, -7.0685642 53.1449271, -7.0686937 53.1452876, -7.0688374 53.1457761, -7.0689243 53.1460548, -7.0690112 53.1462739, -7.0690824 53.146328)",2,
"[103461849, 103461813, 86072063]",R424,secondary,60,False,True,202.77,Bell Harbour,"LINESTRING (-7.0683222 53.1442728, -7.0681704 53.1437695, -7.0679717 53.1431212, -7.067931 53.1429882, -7.0679069 53.1429393, -7.0678597 53.1428438, -7.0678368 53.1427975, -7.0676998 53.1426478, -7.0675911 53.1425149)",2,movable
118660616,,residential,,False,False,94.017,,"LINESTRING (-7.0683222 53.1442728, -7.0674232 53.1444228, -7.0672531 53.1444497, -7.0671054 53.144455, -7.0669801 53.1444389, -7.0669607 53.1444299)",,
118660616,,residential,,False,True,134.37900000000002,,"LINESTRING (-7.0676804 53.1433407, -7.0668951 53.1443262, -7.0668995 53.1443772, -7.0669398 53.1444201, -7.0669607 53.1444299)",,
119403211,,residential,,False,False,56.583,Abbeygate,"LINESTRING (-7.0581166 53.1393001, -7.0589113 53.1394781)",,
119403211,,residential,,False,True,25.028,Abbeygate,"LINESTRING (-7.0581166 53.1393001, -7.0577673 53.1392179)",,
119403219,,residential,,False,False,67.684,Abbeygate,"LINESTRING (-7.0581166 53.1393001, -7.0577696 53.1398721)",,
119403216,,residential,,False,True,47.732,Abbeygate,"LINESTRING (-7.0580016 53.1388123, -7.0577673 53.1392179)",,
119403210,,residential,,False,True,48.443,Abbeygate,"LINESTRING (-7.0591655 53.13907, -7.0589113 53.1394781)",,
119403205,,residential,,False,False,26.658,St Evin's Park,"LINESTRING (-7.0570133 53.1450969, -7.057404 53.1451475)",,
119403199,,residential,,False,False,38.322,St Evin's Park,"LINESTRING (-7.0570133 53.1450969, -7.0570639 53.144967, -7.0570899 53.1449004, -7.0571501 53.1447622)",,
119403205,,residential,,False,True,66.892,St Evin's Park,"LINESTRING (-7.0570133 53.1450969, -7.056274 53.1450004, -7.0560329 53.14497)",,
119403199,,residential,,False,True,46.59,St Evin's Park,"LINESTRING (-7.0576699 53.1439616, -7.0576003 53.143937, -7.0575361 53.143967, -7.0574682 53.1440162, -7.0574111 53.1440751, -7.0573808 53.144134, -7.0573612 53.1442068, -7.0573412 53.1442598)",,
119403198,,residential,,False,False,151.627,St Evin's Park,"LINESTRING (-7.0580358 53.1452289, -7.0580411 53.1451412, -7.0580429 53.1449989, -7.0580536 53.1449207, -7.0580643 53.1448619, -7.058075 53.1448051, -7.0580946 53.144727, -7.0581321 53.1446253, -7.0581714 53.1445054, -7.0582089 53.1444037, -7.0582588 53.1443352, -7.0583052 53.1442838, -7.0583677 53.1442228, -7.0584551 53.1441565, -7.058564 53.144074, -7.0586729 53.1440087, -7.0586247 53.1439777)",,
119403205,,residential,,False,False,71.649,St Evin's Park,"LINESTRING (-7.0580358 53.1452289, -7.0584233 53.1452782, -7.0587675 53.1453461, -7.0590617 53.145415)",,
119403205,,residential,,False,True,43.098,St Evin's Park,"LINESTRING (-7.0580358 53.1452289, -7.0578481 53.145205, -7.057404 53.1451475)",,
119403189,,residential,,False,False,26.697,Distillery Court,"LINESTRING (-7.0600066 53.139656, -7.0603722 53.1397537)",,
119403203,,residential,,False,False,20.093,Distillery Court,"LINESTRING (-7.0600066 53.139656, -7.0600974 53.1394837)",,
119403203,,residential,,False,True,34.862,Distillery Court,"LINESTRING (-7.0600066 53.139656, -7.0599449 53.1397668, -7.0599249 53.1398813, -7.0599194 53.1399628)",,
119403198,,residential,,False,True,151.627,St Evin's Park,"LINESTRING (-7.0586247 53.1439777, -7.0586729 53.1440087, -7.058564 53.144074, -7.0584551 53.1441565, -7.0583677 53.1442228, -7.0583052 53.1442838, -7.0582588 53.1443352, -7.0582089 53.1444037, -7.0581714 53.1445054, -7.0581321 53.1446253, -7.0580946 53.144727, -7.058075 53.1448051, -7.0580643 53.1448619, -7.0580536 53.1449207, -7.0580429 53.1449989, -7.0580411 53.1451412, -7.0580358 53.1452289)",,
119403219,,residential,,False,True,67.684,Abbeygate,"LINESTRING (-7.0577696 53.1398721, -7.0581166 53.1393001)",,
119403186,,residential,,False,False,86.066,Abbeygate,"LINESTRING (-7.0574598 53.138284, -7.0570698 53.1390218)",,
"[370157457, 370157459]",R445,secondary,,False,False,222.71,,"LINESTRING (-7.0574598 53.138284, -7.0582867 53.1383938, -7.0593561 53.1385342, -7.0600785 53.1386291, -7.060433 53.1386765, -7.0605853 53.1386758, -7.0607252 53.1386608)",,
119403208,,residential,,False,False,56.556,St Evin's Park,"LINESTRING (-7.0596631 53.1455004, -7.0597193 53.1449929)",,
119403205,,residential,,False,False,33.915,St Evin's Park,"LINESTRING (-7.0596631 53.1455004, -7.0599024 53.145525, -7.0600878 53.1455389, -7.0601664 53.145543)",,
119403205,,residential,,False,True,41.569,St Evin's Park,"LINESTRING (-7.0596631 53.1455004, -7.0595805 53.1454969, -7.0594733 53.1454951, -7.0592249 53.1454533, -7.0590617 53.145415)",,
370158637,R414,secondary,50,False,True,16.321,,"LINESTRING (-7.0567764 53.1429672, -7.0568545 53.1428281)",2,
119403201,,residential,,False,False,127.93100000000001,St Evin's Place,"LINESTRING (-7.0567764 53.1429672, -7.0568789 53.1429885, -7.0569548 53.1429982, -7.0571144 53.1430185, -7.0572304 53.1430217, -7.0573214 53.1430345, -7.0573964 53.1430506, -7.0574714 53.1430763, -7.057632 53.1431833, -7.0577208 53.1432461, -7.0577807 53.1433033, -7.0578709 53.1434064, -7.0578709 53.1434643, -7.0578361 53.1435142, -7.0576108 53.1436526)",,
370158637,R414,secondary,50,False,False,72.285,,"LINESTRING (-7.0567764 53.1429672, -7.0566309 53.1433141, -7.0565252 53.1435995)",2,
119403204,,residential,,False,False,44.296,St Evin's Park,"LINESTRING (-7.0601664 53.145543, -7.0602985 53.1451526)",,
119403205,,residential,,False,False,26.162,St Evin's Park,"LINESTRING (-7.0601664 53.145543, -7.0602968 53.1455668, -7.0604056 53.1455893, -7.0604627 53.1456075, -7.060477 53.1456524)",,
119403205,,residential,,False,True,33.915,St Evin's Park,"LINESTRING (-7.0601664 53.145543, -7.0600878 53.1455389, -7.0599024 53.145525, -7.0596631 53.1455004)",,
119403205,,residential,,False,True,26.658,St Evin's Park,"LINESTRING (-7.057404 53.1451475, -7.0570133 53.1450969)",,
119403205,,residential,,False,False,43.098,St Evin's Park,"LINESTRING (-7.057404 53.1451475, -7.0578481 53.145205, -7.0580358 53.1452289)",,
119403217,,residential,,False,False,91.203,St Evin's Park,"LINESTRING (-7.057404 53.1451475, -7.0573474 53.1453539, -7.0573038 53.1454558, -7.0572384 53.1455708, -7.0571828 53.1456442, -7.0571359 53.1457164, -7.0571025 53.1457887, -7.0570846 53.1458449, -7.0570601 53.1458984, -7.0570378 53.1459345)",,
370158637,R414,secondary,50,False,True,61.409,,"LINESTRING (-7.0560329 53.14497, -7.0562179 53.144429)",2,
119403205,,residential,,False,False,66.892,St Evin's Park,"LINESTRING (-7.0560329 53.14497, -7.056274 53.1450004, -7.0570133 53.1450969)",,
119403189,,residential,,False,True,26.697,Distillery Court,"LINESTRING (-7.0603722 53.1397537, -7.0600066 53.139656)",,
119403184,,residential,,False,True,75.22200000000001,St Evin's Park,"LINESTRING (-7.0590387 53.1442812, -7.0587708 53.1444899, -7.0587457 53.144539, -7.0586425 53.1448954)",,
119403205,,residential,,False,False,41.569,St Evin's Park,"LINESTRING (-7.0590617 53.145415, -7.0592249 53.1454533, -7.0594733 53.1454951, -7.0595805 53.1454969, -7.0596631 53.1455004)",,
119403205,,residential,,False,True,71.649,St Evin's Park,"LINESTRING (-7.0590617 53.145415, -7.0587675 53.1453461, -7.0584233 53.1452782, -7.0580358 53.1452289)",,
119403215,,residential,,False,False,50.71399999999999,St Evin's Park,"LINESTRING (-7.0590617 53.145415, -7.0591041 53.1452571, -7.0591464 53.1450979, -7.0591961 53.1449663)",,
119403202,,residential,,False,False,42.461000000000006,St Evin's Park,"LINESTRING (-7.0570378 53.1459345, -7.0571738 53.1459533, -7.057423 53.146011, -7.0575317 53.146002, -7.0575646 53.145995, -7.0576451 53.145978)",,
119403217,,residential,,False,True,91.20299999999999,St Evin's Park,"LINESTRING (-7.0570378 53.1459345, -7.0570601 53.1458984, -7.0570846 53.1458449, -7.0571025 53.1457887, -7.0571359 53.1457164, -7.0571828 53.1456442, -7.0572384 53.1455708, -7.0573038 53.1454558, -7.0573474 53.1453539, -7.057404 53.1451475)",,
119403224,,residential,,False,False,17.692,,"LINESTRING (-7.0596582 53.1409085, -7.0598847 53.1409913)",,
86072065,R414,secondary,50,False,False,91.685,,"LINESTRING (-7.0596582 53.1409085, -7.0595749 53.1409873, -7.0592986 53.1411819, -7.0592508 53.1412102, -7.0588923 53.1414227, -7.0587298 53.1415132)",,
86072065,R414,secondary,50,False,True,94.304,,"LINESTRING (-7.0596582 53.1409085, -7.0598846 53.1406481, -7.0600494 53.1404546, -7.0603051 53.1401544)",,
119403203,,residential,,False,True,20.093,Distillery Court,"LINESTRING (-7.0600974 53.1394837, -7.0600066 53.139656)",,
119403215,,residential,,False,True,58.31299999999999,St Evin's Park,"LINESTRING (-7.0595614 53.1445587, -7.0594766 53.1445399, -7.0594565 53.1445493, -7.0593673 53.1446042, -7.0593048 53.1446804, -7.0592602 53.1448022, -7.0592067 53.1449467, -7.0591961 53.1449663)",,
119403214,,residential,,False,False,37.754,St Evin's Park,"LINESTRING (-7.0591961 53.1449663, -7.0586425 53.1448954)",,
119403215,,residential,,False,False,58.313,St Evin's Park,"LINESTRING (-7.0591961 53.1449663, -7.0592067 53.1449467, -7.0592602 53.1448022, -7.0593048 53.1446804, -7.0593673 53.1446042, -7.0594565 53.1445493, -7.0594766 53.1445399, -7.0595614 53.1445587)",,
119403215,,residential,,False,True,50.714,St Evin's Park,"LINESTRING (-7.0591961 53.1449663, -7.0591464 53.1450979, -7.0591041 53.1452571, -7.0590617 53.145415)",,
119403197,,residential,,False,False,10.039,Distillery Court,"LINESTRING (-7.0599194 53.1399628, -7.0597806 53.1399977)",,
119403203,,residential,,False,False,34.862,Distillery Court,"LINESTRING (-7.0599194 53.1399628, -7.0599249 53.1398813, -7.0599449 53.1397668, -7.0600066 53.139656)",,
119403203,,residential,,False,True,34.921,Distillery Court,"LINESTRING (-7.0599194 53.1399628, -7.0600031 53.1400583, -7.0600816 53.1400929, -7.0601576 53.140118, -7.0603051 53.1401544)",,
119403186,,residential,,False,True,86.066,Abbeygate,"LINESTRING (-7.0570698 53.1390218, -7.0574598 53.138284)",,
119403186,,residential,,False,False,71.54499999999999,Abbeygate,"LINESTRING (-7.0570698 53.1390218, -7.0569866 53.1390435, -7.0566509 53.139597)",,
119403211,,residential,,False,False,51.721000000000004,Abbeygate,"LINESTRING (-7.0570698 53.1390218, -7.0572432 53.1390964, -7.0575016 53.1391602, -7.0577673 53.1392179)",,
119403204,,residential,,False,True,44.296,St Evin's Park,"LINESTRING (-7.0602985 53.1451526, -7.0601664 53.145543)",,
86072065,R414,secondary,50,False,True,51.783,,"LINESTRING (-7.0603051 53.1401544, -7.0606812 53.139747)",,
86072065,R414,secondary,50,False,False,94.304,,"LINESTRING (-7.0603051 53.1401544, -7.0600494 53.1404546, -7.0598846 53.1406481, -7.0596582 53.1409085)",,
119403203,,residential,,False,False,34.921,Distillery Court,"LINESTRING (-7.0603051 53.1401544, -7.0601576 53.140118, -7.0600816 53.1400929, -7.0600031 53.1400583, -7.0599194 53.1399628)",,
119403214,,residential,,False,False,15.159,St Evin's Park,"LINESTRING (-7.0586425 53.1448954, -7.0586016 53.1450295)",,
119403214,,residential,,False,True,37.754,St Evin's Park,"LINESTRING (-7.0586425 53.1448954, -7.0591961 53.1449663)",,
119403184,,residential,,False,False,75.222,St Evin's Park,"LINESTRING (-7.0586425 53.1448954, -7.0587457 53.144539, -7.0587708 53.1444899, -7.0590387 53.1442812)",,
119403224,,residential,,False,True,17.692,,"LINESTRING (-7.0598847 53.1409913, -7.0596582 53.1409085)",,
370158637,R414,secondary,50,False,False,16.321,,"LINESTRING (-7.0568545 53.1428281, -7.0567764 53.1429672)",2,
