osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel
"[239239817, 239239898]",2,R624,"['Westbourne Place', 'High Road']",secondary,False,False,157.53799999999998,"LINESTRING (-8.2990754 51.8493752, -8.2990119 51.8493652, -8.2989296 51.8493522, -8.2988547 51.849332, -8.2985942 51.8492744, -8.2983685 51.8492451, -8.2981504 51.8492404, -8.2979433 51.8492525, -8.2977494 51.8492694, -8.2974713 51.8493072, -8.2972022 51.8493655, -8.2968684 51.849452)",
1154992624,2,L2978,Joseph Mary Plunkett Way,tertiary,False,False,96.696,"LINESTRING (-8.2990754 51.8493752, -8.2990517 51.8494364, -8.2989836 51.8495, -8.2987142 51.8495501, -8.2983311 51.8496018, -8.2980317 51.8496754, -8.2978769 51.8497399)",
239240719,2,R624,Harbour Row,secondary,False,True,95.955,"LINESTRING (-8.2898161 51.8509134, -8.2900515 51.8508281, -8.2907006 51.8505634, -8.2909772 51.8504347)",
28718706,,,,residential,False,False,111.577,"LINESTRING (-8.2991329 51.8535527, -8.2994567 51.854536)",
378103720,2,,Norwood Park,unclassified,False,False,101.196,"LINESTRING (-8.2991329 51.8535527, -8.2988518 51.8535827, -8.298735 51.8535952, -8.2986332 51.8535809, -8.2985748 51.8535284, -8.2984154 51.8530947, -8.2983553 51.8530152)",
378103720,2,,Norwood Park,unclassified,False,True,62.025,"LINESTRING (-8.2991329 51.8535527, -8.2999634 51.8534229, -8.300007 51.8534131)",
191706855,,,,residential,False,False,69.107,"LINESTRING (-8.2983553 51.8530152, -8.2984225 51.8529723, -8.2988999 51.8528878, -8.2992701 51.8528198, -8.2992961 51.8528161)",
378103720,2,,Norwood Park,unclassified,False,False,52.513,"LINESTRING (-8.2983553 51.8530152, -8.29831 51.8530053, -8.2982064 51.8529862, -8.2976011 51.8529483)",
378103720,2,,Norwood Park,unclassified,False,True,101.196,"LINESTRING (-8.2983553 51.8530152, -8.2984154 51.8530947, -8.2985748 51.8535284, -8.2986332 51.8535809, -8.298735 51.8535952, -8.2988518 51.8535827, -8.2991329 51.8535527)",
378103718,,,Lake Road,unclassified,False,True,406.548,"LINESTRING (-8.296915 51.8529268, -8.2980082 51.8513367, -8.2981665 51.8511825, -8.2983336 51.8511107, -8.2985295 51.8510613, -8.2994009 51.8509339, -8.2998221 51.8508504, -8.3003574 51.8507442, -8.3004842 51.8507036, -8.3008115 51.8505989)",
1052773082,2,,Norwood Park,tertiary,False,False,68.89699999999999,"LINESTRING (-8.296915 51.8529268, -8.29613 51.8529022, -8.296063 51.8529009, -8.2959143 51.8529134)",
1052773082,2,,Norwood Park,tertiary,False,True,47.184,"LINESTRING (-8.296915 51.8529268, -8.2969596 51.8529282, -8.2976011 51.8529483)",
239316337,,,Park Lane,tertiary,True,False,3.277,"LINESTRING (-8.2957043 51.8529317, -8.2956572 51.8529364)",
378103718,,,Lake Road,unclassified,False,False,406.548,"LINESTRING (-8.3008115 51.8505989, -8.3004842 51.8507036, -8.3003574 51.8507442, -8.2998221 51.8508504, -8.2994009 51.8509339, -8.2985295 51.8510613, -8.2983336 51.8511107, -8.2981665 51.8511825, -8.2980082 51.8513367, -8.296915 51.8529268)",
239239817,2,R624,Westbourne Place,secondary,False,False,17.893,"LINESTRING (-8.2951056 51.8500877, -8.2949032 51.850189)",
30611163,,L9618,Casement Square,tertiary,True,False,46.122,"LINESTRING (-8.2951056 51.8500877, -8.2952269 51.8504034, -8.2951656 51.8504854)",
239239817,2,R624,Westbourne Place,secondary,False,True,140.86100000000002,"LINESTRING (-8.2951056 51.8500877, -8.2951804 51.8500472, -8.2954051 51.8499255, -8.2959015 51.8497579, -8.2963131 51.849619, -8.2966106 51.8495268, -8.29669 51.8495022, -8.2968684 51.849452)",
28718582,2,L2978,Spy Hill,tertiary,False,False,360.291,"LINESTRING (-8.2978769 51.8497399, -8.2975898 51.8500746, -8.2975245 51.8501786, -8.2972987 51.8504683, -8.2970167 51.8508558, -8.2969071 51.851003, -8.296494 51.8515367, -8.2958414 51.8524377, -8.2957229 51.8526081, -8.2956886 51.8526424, -8.2956441 51.8526672)",
28718584,2,,The Crescent,residential,False,False,211.373,"LINESTRING (-8.2978769 51.8497399, -8.2976787 51.8497918, -8.2975683 51.8498703, -8.2973081 51.8501495, -8.2970442 51.8504553, -8.2967967 51.8507023, -8.2966304 51.8508241, -8.2964185 51.8509447, -8.2959076 51.8511329)",
1154992624,2,L2978,Joseph Mary Plunkett Way,tertiary,False,True,96.696,"LINESTRING (-8.2978769 51.8497399, -8.2980317 51.8496754, -8.2983311 51.8496018, -8.2987142 51.8495501, -8.2989836 51.8495, -8.2990517 51.8494364, -8.2990754 51.8493752)",
435402710,2,L9618,West View,tertiary,True,False,140.667,"LINESTRING (-8.2955761 51.8525936, -8.295567 51.8525424, -8.2955648 51.8525307, -8.2953186 51.8513386)",
1006310979,2,L2990,Park View,tertiary,True,False,9.914,"LINESTRING (-8.2955761 51.8525936, -8.295613 51.8526111, -8.2956346 51.8526324, -8.2956441 51.8526672)",
28718584,2,,The Crescent,residential,False,True,211.373,"LINESTRING (-8.2959076 51.8511329, -8.2964185 51.8509447, -8.2966304 51.8508241, -8.2967967 51.8507023, -8.2970442 51.8504553, -8.2973081 51.8501495, -8.2975683 51.8498703, -8.2976787 51.8497918, -8.2978769 51.8497399)",
28718678,2,,Lower Road,unclassified,False,True,149.512,"LINESTRING (-8.2968684 51.849452, -8.2970556 51.8493086, -8.2974682 51.8491975, -8.2977183 51.8491683, -8.2978873 51.8491486, -8.2986021 51.8490811, -8.2987319 51.8490926, -8.2988794 51.8490889)",
239239817,2,R624,Westbourne Place,secondary,False,False,140.861,"LINESTRING (-8.2968684 51.849452, -8.29669 51.8495022, -8.2966106 51.8495268, -8.2963131 51.849619, -8.2959015 51.8497579, -8.2954051 51.8499255, -8.2951804 51.8500472, -8.2951056 51.8500877)",
"[239239817, 239239898]",2,R624,"['Westbourne Place', 'High Road']",secondary,False,True,157.538,"LINESTRING (-8.2968684 51.849452, -8.2972022 51.8493655, -8.2974713 51.8493072, -8.2977494 51.8492694, -8.2979433 51.8492525, -8.2981504 51.8492404, -8.2983685 51.8492451, -8.2985942 51.8492744, -8.2988547 51.849332, -8.2989296 51.8493522, -8.2990119 51.8493652, -8.2990754 51.8493752)",
28718698,,,,residential,False,False,87.213,"LINESTRING (-8.3013284 51.8517924, -8.3008358 51.8510695)",
28718696,,,,residential,False,False,218.938,"LINESTRING (-8.3013284 51.8517924, -8.3005108 51.8519763, -8.3005033 51.851978, -8.2991582 51.8522805, -8.2992823 51.8527607, -8.2992961 51.8528161)",
28718698,,,,residential,False,True,87.213,"LINESTRING (-8.3008358 51.8510695, -8.3013284 51.8517924)",
470846191,,,,residential,False,True,51.093,"LINESTRING (-8.3011739 51.853643, -8.3007933 51.8532482)",
"[28718701, 470846191]",,,,residential,False,False,73.988,"LINESTRING (-8.3011739 51.853643, -8.3013851 51.8540278, -8.3013422 51.8541656, -8.3013033 51.8542819)",
470846191,,,,residential,False,False,51.093,"LINESTRING (-8.3007933 51.8532482, -8.3011739 51.853643)",
378103720,2,,Norwood Park,unclassified,False,False,57.06099999999999,"LINESTRING (-8.3007933 51.8532482, -8.300555 51.8532903, -8.300007 51.8534131)",
28718701,,,,residential,False,False,55.796,"LINESTRING (-8.3013033 51.8542819, -8.3009077 51.8543855, -8.3005327 51.8544327)",
"[28718701, 470846191]",,,,residential,False,True,73.988,"LINESTRING (-8.3013033 51.8542819, -8.3013422 51.8541656, -8.3013851 51.8540278, -8.3011739 51.853643)",
28718701,,,,residential,False,True,74.788,"LINESTRING (-8.2994567 51.854536, -8.3005327 51.8544327)",
28718706,,,,residential,False,True,111.577,"LINESTRING (-8.2994567 51.854536, -8.2991329 51.8535527)",
28718712,,L2989,Park Road,tertiary,True,False,64.082,"LINESTRING (-8.2976011 51.8529483, -8.2976488 51.8532463, -8.2976929 51.8535218)",
378103720,2,,Norwood Park,unclassified,False,True,52.513,"LINESTRING (-8.2976011 51.8529483, -8.2982064 51.8529862, -8.29831 51.8530053, -8.2983553 51.8530152)",
1052773082,2,,Norwood Park,tertiary,False,False,47.184,"LINESTRING (-8.2976011 51.8529483, -8.2969596 51.8529282, -8.296915 51.8529268)",
28718701,,,,residential,False,False,74.788,"LINESTRING (-8.3005327 51.8544327, -8.2994567 51.854536)",
28718701,,,,residential,False,True,55.796,"LINESTRING (-8.3005327 51.8544327, -8.3009077 51.8543855, -8.3013033 51.8542819)",
239316164,,,Midleton Street,tertiary,True,False,46.625,"LINESTRING (-8.2952076 51.8534615, -8.2950424 51.8530548)",
