osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
27548039,2,N80,primary,50,False,False,80.693,"LINESTRING (-7.1521193 53.0176353, -7.151223 53.0171496)",,
27548039,2,N80,primary,50,False,True,89.614,"LINESTRING (-7.1521193 53.0176353, -7.1524383 53.0178462, -7.1530371 53.0182223)",,
232930536,2,N80,primary,50,False,True,27.31,"LINESTRING (-7.1448213 53.0129229, -7.1451632 53.0130571)",,
330551868,,L3837,tertiary,,False,True,100.413,"LINESTRING (-7.1448213 53.0129229, -7.1457139 53.0121969)",,
232930536,2,N80,primary,50,False,False,27.31,"LINESTRING (-7.1451632 53.0130571, -7.1448213 53.0129229)",,
68455359,,,residential,,False,True,120.99500000000002,"LINESTRING (-7.1451632 53.0130571, -7.1455042 53.0128075, -7.1458475 53.0125493, -7.1459548 53.0124783, -7.1459763 53.0123944, -7.1458153 53.0122588, -7.1457139 53.0121969)",,
232930536,2,N80,primary,50,False,True,132.809,"LINESTRING (-7.1451632 53.0130571, -7.14533 53.013127, -7.1455735 53.0132291, -7.1466932 53.0138161)",,
68455358,2,,residential,,False,False,7.996,"LINESTRING (-7.1446392 53.0102626, -7.1447251 53.0103126)",Oakglen,
68455358,2,,residential,,False,True,7.996,"LINESTRING (-7.1447251 53.0103126, -7.1446392 53.0102626)",Oakglen,
867987480,2,,residential,,False,True,11.362,"LINESTRING (-7.1447251 53.0103126, -7.1448388 53.0102367)",,
68455358,2,,residential,,False,False,239.562,"LINESTRING (-7.1447251 53.0103126, -7.1450643 53.0105289, -7.1452722 53.0106104, -7.145374 53.0105819, -7.1454627 53.0105402, -7.1456447 53.0104412, -7.1457832 53.0103659, -7.1458878 53.0103239, -7.1460085 53.0103029, -7.1462077 53.0103258, -7.1462338 53.0103288, -7.1463919 53.0103697, -7.1465744 53.0104498, -7.1466292 53.0104964, -7.1466737 53.0105611, -7.147337 53.0110826)",Oakglen,
330551868,,L3837,tertiary,,False,False,65.149,"LINESTRING (-7.147337 53.0110826, -7.1466695 53.0115092)",,
68455358,2,,residential,,False,True,239.562,"LINESTRING (-7.147337 53.0110826, -7.1466737 53.0105611, -7.1466292 53.0104964, -7.1465744 53.0104498, -7.1463919 53.0103697, -7.1462338 53.0103288, -7.1462077 53.0103258, -7.1460085 53.0103029, -7.1458878 53.0103239, -7.1457832 53.0103659, -7.1456447 53.0104412, -7.1454627 53.0105402, -7.145374 53.0105819, -7.1452722 53.0106104, -7.1450643 53.0105289, -7.1447251 53.0103126)",Oakglen,
330551868,,L3837,tertiary,,False,False,100.413,"LINESTRING (-7.1457139 53.0121969, -7.1448213 53.0129229)",,
