osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access,lanes,junction,bridge,width,ref
6065798,False,Mitteldorf,unclassified,30,True,164.695,"LINESTRING (9.5224538 47.1428017, 9.5222872 47.1428331, 9.5217627 47.1429326, 9.5214964 47.142995, 9.5213156 47.1430468, 9.5211104 47.1431166, 9.5209066 47.1432275, 9.5207007 47.1433188, 9.5206284 47.1433848, 9.5205518 47.1434521)",,,,,,
"[297716066, 6065799]",False,"['Mitteldorf', 'Altenbach']","['unclassified', 'residential']",30,False,79.005,"LINESTRING (9.5224538 47.1428017, 9.5225646 47.1427786, 9.5226531 47.1427472, 9.5227016 47.1427165, 9.5227244 47.1426654, 9.5227338 47.1426242, 9.5227285 47.1425797, 9.5226386 47.142316, 9.522606 47.14221)",,,,,,
27345654,False,Abtswingertweg,residential,30,True,62.047,"LINESTRING (9.5225981 47.143351, 9.5224538 47.1428017)",,,,,,
27406664,False,Am Schrägen Weg,residential,30,False,122.202,"LINESTRING (9.5185496 47.1401881, 9.5185482 47.1401359, 9.5185362 47.1401021, 9.5183766 47.1398567, 9.5182568 47.1396692, 9.5181673 47.1395219, 9.5179535 47.139171)",,,,,,
75786133,False,Lettstrasse,unclassified,50,True,75.351,"LINESTRING (9.5185496 47.1401881, 9.518449 47.1401866, 9.5182505 47.1401933, 9.5175543 47.1401725)",,,,,,
"[28712165, 28712166, 907570215]",False,Lettstrasse,unclassified,50,False,119.357,"LINESTRING (9.5185496 47.1401881, 9.5187194 47.1402146, 9.5188263 47.1402336, 9.518896 47.140246, 9.5190872 47.1402988, 9.5192189 47.1403488, 9.5192578 47.140363, 9.5193101 47.1403871, 9.5193561 47.1404091, 9.5193842 47.1404227, 9.5195438 47.1405086, 9.5196473 47.1405724, 9.5197307 47.1406245, 9.5198864 47.14072)",,,,yes,,
28712144,True,Rathausgasse,residential,50,False,84.30700000000002,"LINESTRING (9.5212517 47.1403755, 9.5212863 47.1403981, 9.5214089 47.1404695, 9.5215572 47.1405558, 9.5216357 47.1406263, 9.5216661 47.1406574, 9.5217302 47.140723, 9.5217946 47.1408206, 9.5218193 47.1408667, 9.5218371 47.1408999, 9.5218429 47.1409192, 9.521841 47.1409397, 9.5218298 47.1409565, 9.5217993 47.1409759)",permit,,,,,
571067343,False,Äulestrasse,primary,50,False,177.11699999999996,"LINESTRING (9.5212517 47.1403755, 9.5212748 47.1403503, 9.5213235 47.1402955, 9.5214005 47.1401901, 9.5214317 47.1401409, 9.5214844 47.1400402, 9.5215145 47.1399535, 9.5215293 47.1399018, 9.5215486 47.1398069, 9.521578 47.1394756, 9.5215819 47.1393636, 9.5215857 47.1392673, 9.5215881 47.1391911, 9.521591 47.1391327, 9.5216115 47.1389831, 9.5216467 47.1388267)",,2,,,,
571067343,False,Äulestrasse,primary,50,True,46.205,"LINESTRING (9.5212517 47.1403755, 9.5212242 47.1404048, 9.5211128 47.1405299, 9.5209978 47.1406694, 9.5209762 47.1407009, 9.5209515 47.140737)",,2,,,,
571067337,False,Städtle,residential,20,True,36.377,"LINESTRING (9.5217993 47.1409759, 9.5217226 47.1410075, 9.5214451 47.1410711, 9.5213518 47.1410925)",permit,,,,,
27406664,False,Am Schrägen Weg,residential,30,False,32.511,"LINESTRING (9.5179535 47.139171, 9.517808 47.1389424, 9.5177903 47.1389146, 9.5177834 47.1389025)",,,,,,
27406664,False,Am Schrägen Weg,residential,30,True,122.202,"LINESTRING (9.5179535 47.139171, 9.5181673 47.1395219, 9.5182568 47.1396692, 9.5183766 47.1398567, 9.5185362 47.1401021, 9.5185482 47.1401359, 9.5185496 47.1401881)",,,,,,
28712163,False,Toniäulestrasse,residential,50,False,142.632,"LINESTRING (9.5179535 47.139171, 9.518348 47.1391113, 9.5197508 47.1394356)",,,,,,
28712163,False,Toniäulestrasse,residential,50,True,142.632,"LINESTRING (9.5197508 47.1394356, 9.518348 47.1391113, 9.5179535 47.139171)",,,,,,
27406664,False,Am Schrägen Weg,residential,30,False,213.762,"LINESTRING (9.5177834 47.1389025, 9.5172561 47.1380751, 9.5171057 47.1378392, 9.5166431 47.1371436)",,,,,,
27406664,False,Am Schrägen Weg,residential,30,True,32.511,"LINESTRING (9.5177834 47.1389025, 9.5177903 47.1389146, 9.517808 47.1389424, 9.5179535 47.139171)",,,,,,
28712168,False,Doktor Grass-Strasse,residential,50,False,242.208,"LINESTRING (9.5177834 47.1389025, 9.5181701 47.1388246, 9.5183752 47.1385723, 9.5185509 47.1383615, 9.5186743 47.1382174, 9.5192431 47.1375434, 9.5194215 47.1373516, 9.5195398 47.137236, 9.5195668 47.1371773)",,,,,,
28712168,False,Doktor Grass-Strasse,residential,50,True,242.208,"LINESTRING (9.5195668 47.1371773, 9.5195398 47.137236, 9.5194215 47.1373516, 9.5192431 47.1375434, 9.5186743 47.1382174, 9.5185509 47.1383615, 9.5183752 47.1385723, 9.5181701 47.1388246, 9.5177834 47.1389025)",,,,,,
"[28712171, 28712172]",False,"['Kornweg', 'Auring']",residential,50,False,111.467,"LINESTRING (9.5163131 47.1362846, 9.5163155 47.1360982, 9.5163261 47.1360038, 9.5163534 47.1359075, 9.5164204 47.1357702, 9.5165065 47.1356635, 9.5166541 47.1355239, 9.5167209 47.1354951, 9.5168374 47.1354693, 9.5169003 47.135448)",,,,,,
"[28712171, 28712172]",False,"['Kornweg', 'Auring']",residential,50,True,111.46700000000001,"LINESTRING (9.5169003 47.135448, 9.5168374 47.1354693, 9.5167209 47.1354951, 9.5166541 47.1355239, 9.5165065 47.1356635, 9.5164204 47.1357702, 9.5163534 47.1359075, 9.5163261 47.1360038, 9.5163155 47.1360982, 9.5163131 47.1362846)",,,,,,
780611254,False,Auring,residential,,False,157.5,"LINESTRING (9.5169003 47.135448, 9.5169747 47.1355064, 9.5170523 47.1355416, 9.5171874 47.1355754, 9.5173097 47.1355875, 9.5175314 47.1355889, 9.5189171 47.1355671)",,,,,,
28712175,False,Rätikonstrasse,residential,50,False,128.05,"LINESTRING (9.5189171 47.1355671, 9.5188915 47.1363822, 9.5188849 47.1366145, 9.5188929 47.136651, 9.5189033 47.1366801, 9.5189241 47.1367144)",,,,,,
780611254,False,Auring,residential,,True,157.5,"LINESTRING (9.5189171 47.1355671, 9.5175314 47.1355889, 9.5173097 47.1355875, 9.5171874 47.1355754, 9.5170523 47.1355416, 9.5169747 47.1355064, 9.5169003 47.135448)",,,,,,
28712182,False,Gerberweg,residential,30,False,153.131,"LINESTRING (9.5206257 47.1354664, 9.5205989 47.135582, 9.5205515 47.1356319, 9.5205174 47.1358622, 9.5205117 47.1359635, 9.5204732 47.136275, 9.5204058 47.136761, 9.5203964 47.1368278)",,,,,,
"[297716066, 6065799]",False,"['Mitteldorf', 'Altenbach']","['residential', 'unclassified']",30,True,79.00500000000001,"LINESTRING (9.522606 47.14221, 9.5226386 47.142316, 9.5227285 47.1425797, 9.5227338 47.1426242, 9.5227244 47.1426654, 9.5227016 47.1427165, 9.5226531 47.1427472, 9.5225646 47.1427786, 9.5224538 47.1428017)",,,,,,
80183975,False,Beckagässli,residential,30,True,130.287,"LINESTRING (9.522606 47.14221, 9.5226474 47.1421435, 9.5226691 47.1420206, 9.5226926 47.1419147, 9.5227187 47.1418565, 9.522807 47.1417008, 9.5229283 47.1415447, 9.5229923 47.141423, 9.5230053 47.1413478, 9.5230081 47.1412588, 9.5230075 47.1411506, 9.522997 47.1410889)",,,,,4,
907570219,False,Altenbach,residential,30,False,42.182,"LINESTRING (9.522606 47.14221, 9.5225289 47.1420986, 9.5224094 47.1420079, 9.522251 47.1419275)",,,,,,
119053572,False,Heiligkreuz,residential,50,False,54.664,"LINESTRING (9.5220828 47.1355877, 9.5213632 47.1356329)",,,,,,
571087535,False,Heiligkreuz,primary,50,True,101.96700000000001,"LINESTRING (9.5220828 47.1355877, 9.5220945 47.135657, 9.5221384 47.1358683, 9.5222314 47.1362081, 9.5222726 47.1363419, 9.5222989 47.1364292, 9.5223153 47.1364906)",,2,,,,
28712184,False,Beckagässli,residential,50,True,55.799,"LINESTRING (9.522997 47.1410889, 9.5229728 47.1409938, 9.5229422 47.1409027, 9.5228606 47.140753, 9.5227952 47.1406732, 9.522746 47.1406224)",,,,,4,
"[297699602, 29596053]",False,Haldenweg,residential,50,False,166.55100000000002,"LINESTRING (9.522997 47.1410889, 9.523112 47.1410891, 9.5231605 47.141122, 9.5231877 47.1411907, 9.523237 47.1413349, 9.5233 47.1415825, 9.5233142 47.1416606, 9.523337 47.1417667, 9.5233417 47.1418742, 9.523352 47.1419639, 9.5233454 47.1420116, 9.5233339 47.1420537, 9.5233531 47.1420841, 9.5233845 47.1420812, 9.5234146 47.142072, 9.5234445 47.1420275, 9.5234946 47.1419642, 9.5236752 47.1417692)",,,,,4,
80183975,False,Beckagässli,residential,30,False,130.287,"LINESTRING (9.522997 47.1410889, 9.5230075 47.1411506, 9.5230081 47.1412588, 9.5230053 47.1413478, 9.5229923 47.141423, 9.5229283 47.1415447, 9.522807 47.1417008, 9.5227187 47.1418565, 9.5226926 47.1419147, 9.5226691 47.1420206, 9.5226474 47.1421435, 9.522606 47.14221)",,,,,4,
"[297699602, 29596053]",False,Haldenweg,residential,50,True,166.55100000000002,"LINESTRING (9.5236752 47.1417692, 9.5234946 47.1419642, 9.5234445 47.1420275, 9.5234146 47.142072, 9.5233845 47.1420812, 9.5233531 47.1420841, 9.5233339 47.1420537, 9.5233454 47.1420116, 9.523352 47.1419639, 9.5233417 47.1418742, 9.523337 47.1417667, 9.5233142 47.1416606, 9.5233 47.1415825, 9.523237 47.1413349, 9.5231877 47.1411907, 9.5231605 47.141122, 9.523112 47.1410891, 9.522997 47.1410889)",,,,,4,
29596080,False,Hintergass,residential,30,False,36.394000000000005,"LINESTRING (9.5189888 47.1432684, 9.5189613 47.1432629, 9.5189311 47.143251, 9.5187225 47.1430569, 9.5186747 47.1430278)",,,,,,
29596081,False,Egertastrasse,residential,30,False,290.096,"LINESTRING (9.5189888 47.1432684, 9.5190465 47.1432424, 9.5191204 47.143207, 9.5200222 47.1428054, 9.5203321 47.1426617, 9.520382 47.1426397, 9.52068 47.1425081, 9.5208375 47.1424319, 9.5210534 47.1423416, 9.521117 47.1423255, 9.5211795 47.1423096, 9.5213632 47.1422595, 9.5218017 47.1421349, 9.5218986 47.1420983, 9.5221534 47.1419988, 9.5222223 47.141966, 9.522237 47.1419551, 9.5222468 47.1419419, 9.522251 47.1419275)",,,,,,
29596080,False,Hintergass,residential,30,True,36.394,"LINESTRING (9.5186747 47.1430278, 9.5187225 47.1430569, 9.5189311 47.143251, 9.5189613 47.1432629, 9.5189888 47.1432684)",,,,,,
"[907570200, 384912006]",False,"['Landstrasse', 'Herrengasse']",primary,50,False,256.39799999999997,"LINESTRING (9.5186747 47.1430278, 9.5187006 47.1430101, 9.5187835 47.1429493, 9.5188433 47.1429058, 9.5192625 47.1425603, 9.5197644 47.1421966, 9.5201647 47.1419096, 9.520376 47.141715, 9.5203974 47.1416965, 9.5204876 47.1416196, 9.520753 47.1413846, 9.5208086 47.1413374, 9.5208788 47.1412791)",,2,,,,
29596081,False,Egertastrasse,residential,30,True,290.096,"LINESTRING (9.522251 47.1419275, 9.5222468 47.1419419, 9.522237 47.1419551, 9.5222223 47.141966, 9.5221534 47.1419988, 9.5218986 47.1420983, 9.5218017 47.1421349, 9.5213632 47.1422595, 9.5211795 47.1423096, 9.521117 47.1423255, 9.5210534 47.1423416, 9.5208375 47.1424319, 9.52068 47.1425081, 9.520382 47.1426397, 9.5203321 47.1426617, 9.5200222 47.1428054, 9.5191204 47.143207, 9.5190465 47.1432424, 9.5189888 47.1432684)",,,,,,
297716036,False,Altenbach,residential,30,False,116.531,"LINESTRING (9.522251 47.1419275, 9.5222493 47.1419126, 9.5222417 47.1418987, 9.5222287 47.1418867, 9.522094 47.141775, 9.5220545 47.1417422, 9.521835 47.1415584, 9.5217119 47.1414554, 9.5216234 47.1413642, 9.5215651 47.1413067, 9.5215362 47.1412657, 9.5214584 47.1411575, 9.5214256 47.1411197, 9.5214065 47.1411083, 9.5213847 47.1410996, 9.5213518 47.1410925)",,,,,,
907570219,False,Altenbach,residential,30,True,42.182,"LINESTRING (9.522251 47.1419275, 9.5224094 47.1420079, 9.5225289 47.1420986, 9.522606 47.14221)",,,,,,
238694670,False,Schmedgass,residential,50,False,76.299,"LINESTRING (9.5203076 47.1412398, 9.5202236 47.141256, 9.5200685 47.1412929, 9.5199076 47.1413228, 9.5197251 47.1413496, 9.5195798 47.1413383, 9.5193526 47.141256)",,,,,,
30488068,False,Bangarten,residential,30,True,72.438,"LINESTRING (9.5193526 47.141256, 9.5194189 47.1411673, 9.5195378 47.1410081, 9.5195445 47.1409992, 9.5198864 47.14072)",,,,,,
238694670,False,Schmedgass,residential,50,True,76.299,"LINESTRING (9.5193526 47.141256, 9.5195798 47.1413383, 9.5197251 47.1413496, 9.5199076 47.1413228, 9.5200685 47.1412929, 9.5202236 47.141256, 9.5203076 47.1412398)",,,,,,
"[571809377, 300026625, 571067339, 28712166]",False,Lettstrasse,unclassified,50,False,69.255,"LINESTRING (9.5198864 47.14072, 9.5200341 47.1407946, 9.520096 47.1408187, 9.520506 47.1409684, 9.520609 47.1410005, 9.5206639 47.1410144, 9.5206869 47.1410163)",,,,,,
"[28712165, 28712166, 907570215]",False,Lettstrasse,unclassified,50,True,119.357,"LINESTRING (9.5198864 47.14072, 9.5197307 47.1406245, 9.5196473 47.1405724, 9.5195438 47.1405086, 9.5193842 47.1404227, 9.5193561 47.1404091, 9.5193101 47.1403871, 9.5192578 47.140363, 9.5192189 47.1403488, 9.5190872 47.1402988, 9.518896 47.140246, 9.5188263 47.1402336, 9.5187194 47.1402146, 9.5185496 47.1401881)",,,,yes,,
30488068,False,Bangarten,residential,30,False,72.438,"LINESTRING (9.5198864 47.14072, 9.5195445 47.1409992, 9.5195378 47.1410081, 9.5194189 47.1411673, 9.5193526 47.141256)",,,,,,
"[907570200, 384912006]",False,"['Landstrasse', 'Herrengasse']",primary,50,True,256.398,"LINESTRING (9.5208788 47.1412791, 9.5208086 47.1413374, 9.520753 47.1413846, 9.5204876 47.1416196, 9.5203974 47.1416965, 9.520376 47.141715, 9.5201647 47.1419096, 9.5197644 47.1421966, 9.5192625 47.1425603, 9.5188433 47.1429058, 9.5187835 47.1429493, 9.5187006 47.1430101, 9.5186747 47.1430278)",,2,,,,
571067444,True,Herrengasse,primary,50,False,17.333,"LINESTRING (9.5208788 47.1412791, 9.5208934 47.1412308, 9.520897 47.1411991, 9.5208881 47.1411606, 9.5208785 47.1411254)",,,,,,
571067338,True,Äulestrasse,primary,50,False,22.865,"LINESTRING (9.5209515 47.140737, 9.5209377 47.1408085, 9.5209404 47.1408559, 9.5209485 47.140897, 9.5209578 47.1409216, 9.5209664 47.1409399)",,,,,,
571067343,False,Äulestrasse,primary,50,False,46.205000000000005,"LINESTRING (9.5209515 47.140737, 9.5209762 47.1407009, 9.5209978 47.1406694, 9.5211128 47.1405299, 9.5212242 47.1404048, 9.5212517 47.1403755)",,2,,,,
938744544,True,Adlerkreisel,primary,50,False,6.599,"LINESTRING (9.5207774 47.1410007, 9.5207884 47.140973, 9.5208153 47.1409484)",,,roundabout,,,
938744541,True,Adlerkreisel,primary,50,False,9.225999999999999,"LINESTRING (9.5208785 47.1411254, 9.5208527 47.1411097, 9.5208382 47.1410976, 9.5207974 47.1410637)",,,roundabout,,,
119053572,False,Heiligkreuz,residential,50,True,54.664,"LINESTRING (9.5213632 47.1356329, 9.5220828 47.1355877)",,,,,,
75786133,False,Lettstrasse,unclassified,50,True,25.123,"LINESTRING (9.5175543 47.1401725, 9.5172222 47.1401685)",,,,,,
75786133,False,Lettstrasse,unclassified,50,False,75.351,"LINESTRING (9.5175543 47.1401725, 9.5182505 47.1401933, 9.518449 47.1401866, 9.5185496 47.1401881)",,,,,,
571067336,True,Äulestrasse,primary,50,False,26.023000000000003,"LINESTRING (9.5208153 47.1409484, 9.5208506 47.1408997, 9.5208666 47.1408586, 9.5208881 47.1408021, 9.5209096 47.1407702, 9.5209515 47.140737)",,,,,,
938744543,True,Adlerkreisel,primary,50,False,12.215000000000002,"LINESTRING (9.5208153 47.1409484, 9.5208525 47.1409349, 9.5208936 47.1409267, 9.5209473 47.1409322, 9.5209664 47.1409399)",,,roundabout,,,
27406664,False,Am Schrägen Weg,residential,30,False,50.196000000000005,"LINESTRING (9.5166431 47.1371436, 9.516427 47.136806, 9.5164071 47.1367239)",,,,,,
27406664,False,Am Schrägen Weg,residential,30,True,213.762,"LINESTRING (9.5166431 47.1371436, 9.5171057 47.1378392, 9.5172561 47.1380751, 9.5177834 47.1389025)",,,,,,
75786133,False,Lettstrasse,unclassified,50,True,6.636,"LINESTRING (9.5165778 47.1401446, 9.5164902 47.1401413)",,,,,,
75786133,False,Lettstrasse,unclassified,50,False,48.812,"LINESTRING (9.5165778 47.1401446, 9.517036 47.1401616, 9.5172222 47.1401685)",,,,,,
75786133,False,Lettstrasse,unclassified,50,False,25.123,"LINESTRING (9.5172222 47.1401685, 9.5175543 47.1401725)",,,,,,
75786133,False,Lettstrasse,unclassified,50,True,48.812,"LINESTRING (9.5172222 47.1401685, 9.517036 47.1401616, 9.5165778 47.1401446)",,,,,,
123655292,False,Drescheweg,residential,20,False,179.376,"LINESTRING (9.5172222 47.1401685, 9.5173941 47.1407242, 9.5174631 47.1409472, 9.5174239 47.1410043, 9.5173666 47.1410138, 9.5169644 47.1410805, 9.5169028 47.1411072, 9.5170268 47.1414808)",,,,,,
123655292,False,Drescheweg,residential,20,True,179.376,"LINESTRING (9.5170268 47.1414808, 9.5169028 47.1411072, 9.5169644 47.1410805, 9.5173666 47.1410138, 9.5174239 47.1410043, 9.5174631 47.1409472, 9.5173941 47.1407242, 9.5172222 47.1401685)",,,,,,
28712175,False,Rätikonstrasse,residential,50,True,128.05,"LINESTRING (9.5189241 47.1367144, 9.5189033 47.1366801, 9.5188929 47.136651, 9.5188849 47.1366145, 9.5188915 47.1363822, 9.5189171 47.1355671)",,,,,,
134211432,False,Kirchstrasse,residential,50,False,113.363,"LINESTRING (9.5189241 47.1367144, 9.5189555 47.1367384, 9.5190038 47.1367542, 9.5190855 47.1367671, 9.5193661 47.1367833, 9.5196232 47.1367922, 9.5203964 47.1368278)",,,,,,
907570217,False,Kirchstrasse,residential,50,True,193.16199999999998,"LINESTRING (9.5189241 47.1367144, 9.518885 47.136733, 9.5188459 47.1367493, 9.5187935 47.1367613, 9.5187192 47.1367697, 9.518641 47.1367643, 9.5184127 47.1367539, 9.5181794 47.1367449, 9.517516 47.1367189, 9.5169526 47.1366943, 9.5166224 47.1366784, 9.5165674 47.1366802, 9.5165218 47.136688, 9.5164071 47.1367239)",,,,,,
27406664,False,Am Schrägen Weg,residential,30,True,50.196000000000005,"LINESTRING (9.5164071 47.1367239, 9.516427 47.136806, 9.5166431 47.1371436)",,,,,,
907570217,False,Kirchstrasse,residential,50,False,193.162,"LINESTRING (9.5164071 47.1367239, 9.5165218 47.136688, 9.5165674 47.1366802, 9.5166224 47.1366784, 9.5169526 47.1366943, 9.517516 47.1367189, 9.5181794 47.1367449, 9.5184127 47.1367539, 9.518641 47.1367643, 9.5187192 47.1367697, 9.5187935 47.1367613, 9.5188459 47.1367493, 9.518885 47.136733, 9.5189241 47.1367144)",,,,,,
134211432,False,Kirchstrasse,residential,50,True,88.124,"LINESTRING (9.5219096 47.1367772, 9.5218849 47.1367791, 9.5215908 47.1368059, 9.5213156 47.1368286, 9.5211201 47.136839, 9.5209806 47.1368445, 9.5207503 47.13684)",,,,,,
571087538,True,Kirchstrasse,residential,50,False,17.17,"LINESTRING (9.5219096 47.1367772, 9.5219889 47.1367669, 9.5220753 47.1367607, 9.5221341 47.1367663)",,,,,,
28712182,False,Gerberweg,residential,30,True,153.131,"LINESTRING (9.5203964 47.1368278, 9.5204058 47.136761, 9.5204732 47.136275, 9.5205117 47.1359635, 9.5205174 47.1358622, 9.5205515 47.1356319, 9.5205989 47.135582, 9.5206257 47.1354664)",,,,,,
134211432,False,Kirchstrasse,residential,50,False,26.811,"LINESTRING (9.5203964 47.1368278, 9.5205877 47.1368363, 9.5207126 47.1368403, 9.5207503 47.13684)",,,,,,
134211432,False,Kirchstrasse,residential,50,True,113.363,"LINESTRING (9.5203964 47.1368278, 9.5196232 47.1367922, 9.5193661 47.1367833, 9.5190855 47.1367671, 9.5190038 47.1367542, 9.5189555 47.1367384, 9.5189241 47.1367144)",,,,,,
134211432,False,Kirchstrasse,residential,50,False,88.124,"LINESTRING (9.5207503 47.13684, 9.5209806 47.1368445, 9.5211201 47.136839, 9.5213156 47.1368286, 9.5215908 47.1368059, 9.5218849 47.1367791, 9.5219096 47.1367772)",,,,,,
134211432,False,Kirchstrasse,residential,50,True,26.811,"LINESTRING (9.5207503 47.13684, 9.5207126 47.1368403, 9.5205877 47.1368363, 9.5203964 47.1368278)",,,,,,
529570137,False,Giessenstrasse,residential,50,False,129.103,"LINESTRING (9.5207503 47.13684, 9.5207327 47.1369269, 9.5205808 47.1373821, 9.5205606 47.1374514, 9.520535 47.1374908, 9.5204408 47.1377341, 9.5204087 47.1377684, 9.5203416 47.1379637)",,,,,,
571087537,True,Heiligkreuz,primary,50,False,29.752,"LINESTRING (9.5222119 47.1367463, 9.5222382 47.1367084, 9.5222613 47.1366692, 9.5222808 47.1366106, 9.5222878 47.1365441, 9.5223153 47.1364906)",,,,,,28
614495523,True,Kreisel Landtag,primary,50,False,9.258,"LINESTRING (9.5222119 47.1367463, 9.5222525 47.1367493, 9.5222897 47.1367606, 9.52232 47.1367792)",,,roundabout,,,28
614495523,True,Kreisel Landtag,primary,50,False,6.425,"LINESTRING (9.5221341 47.1367663, 9.5221662 47.1367518, 9.5222119 47.1367463)",,,roundabout,,,28
614495523,True,Kreisel Landtag,primary,50,False,3.092,"LINESTRING (9.52232 47.1367792, 9.5223404 47.1368033)",,,roundabout,,,28
614495523,True,Kreisel Landtag,primary,50,False,16.025,"LINESTRING (9.5223404 47.1368033, 9.5223488 47.1368306, 9.5223441 47.1368591, 9.5223262 47.1368851, 9.5222962 47.1369063, 9.5222577 47.1369197)",,,roundabout,,,28
571087534,True,Kirchstrasse,residential,50,False,15.693000000000001,"LINESTRING (9.5220892 47.1368475, 9.5220354 47.1368228, 9.5220037 47.136811, 9.5219641 47.1367971, 9.5219096 47.1367772)",,,,,,
614495523,True,Kreisel Landtag,primary,50,False,10.002,"LINESTRING (9.5220892 47.1368475, 9.5220901 47.1368187, 9.5221045 47.1367916, 9.5221341 47.1367663)",,,roundabout,,,28
614495523,True,Kreisel Landtag,primary,50,False,5.584,"LINESTRING (9.5221193 47.1368928, 9.5220995 47.1368716, 9.5220892 47.1368475)",,,roundabout,,,28
571087536,True,Äulestrasse,primary,50,False,23.523000000000003,"LINESTRING (9.5222577 47.1369197, 9.5222082 47.1369564, 9.5221573 47.1370175, 9.5221078 47.1370632, 9.5220731 47.1370887)",,,,,,
614495523,True,Kreisel Landtag,primary,50,False,11.492,"LINESTRING (9.5222577 47.1369197, 9.5222202 47.1369238, 9.5221826 47.1369204, 9.5221479 47.1369098, 9.5221193 47.1368928)",,,roundabout,,,28
75786133,False,Lettstrasse,unclassified,50,False,6.636,"LINESTRING (9.5164902 47.1401413, 9.5165778 47.1401446)",,,,,,
"[34242977, 1085453865]",False,Weiherweg,residential,50,False,92.264,"LINESTRING (9.5164902 47.1401413, 9.5166442 47.1406698, 9.5166398 47.1407816, 9.5166768 47.1408911, 9.5166973 47.1409564)",,,,,,
571067333,True,Lettstrasse,unclassified,50,False,9.899999999999999,"LINESTRING (9.5207974 47.1410637, 9.5207392 47.141042, 9.5206869 47.1410163)",,,,,,
938744545,True,Adlerkreisel,primary,50,False,7.241,"LINESTRING (9.5207974 47.1410637, 9.5207858 47.1410457, 9.5207802 47.1410276, 9.5207774 47.1410007)",,,roundabout,,,
28712184,False,Beckagässli,residential,50,False,55.799,"LINESTRING (9.522746 47.1406224, 9.5227952 47.1406732, 9.5228606 47.140753, 9.5229422 47.1409027, 9.5229728 47.1409938, 9.522997 47.1410889)",,,,,4,
29596052,False,Postgass,residential,50,False,61.025000000000006,"LINESTRING (9.5224527 47.1388512, 9.5221258 47.1388412, 9.5219487 47.1388358, 9.5218405 47.1388326, 9.5216467 47.1388267)",,,,,,
