osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,geometry,name
235159286,2,residential,30,False,True,185.225,,"LINESTRING (0.3596704 12.0632838, 0.3607316 12.0645868)",
38887875,2,primary,,False,False,146.187,N 18,"LINESTRING (0.3596704 12.0632838, 0.3596098 12.0639211, 0.35955 12.0645932)",
104367481,2,trunk,,False,False,52.327,N 4,"LINESTRING (0.3546947 12.0637469, 0.3550804 12.0634655)",
931262656,,residential,,False,True,130.369,,"LINESTRING (0.3616689 12.0595599, 0.3610063 12.0585828)",
235148002,2,residential,30,False,False,262.108,,"LINESTRING (0.3616689 12.0595599, 0.363007 12.0614174, 0.3630607 12.0614843)",
339879073,2,trunk,,False,False,106.137,N 4,"LINESTRING (0.3616689 12.0595599, 0.36229 12.0591172, 0.3623772 12.0590713, 0.3624802 12.0590381)",
339879073,2,trunk,,False,True,110.155,N 4,"LINESTRING (0.3616689 12.0595599, 0.3612178 12.0598549, 0.3608287 12.0601133)",
235148000,2,residential,30,False,True,126.915,,"LINESTRING (0.3608287 12.0601133, 0.3601378 12.0591934)",
235148000,2,residential,30,False,False,265.392,,"LINESTRING (0.3608287 12.0601133, 0.36102 12.0603755, 0.3622219 12.0620729)",
339879073,2,trunk,,False,False,110.155,N 4,"LINESTRING (0.3608287 12.0601133, 0.3612178 12.0598549, 0.3616689 12.0595599)",
339879073,2,trunk,,False,True,106.958,N 4,"LINESTRING (0.3608287 12.0601133, 0.3604624 12.0603844, 0.3600379 12.0606852)",
1054293383,2,tertiary,50,False,False,133.431,,"LINESTRING (0.3600379 12.0606852, 0.3593119 12.0597178)",
339870576,2,residential,30,False,True,155.127,,"LINESTRING (0.3600379 12.0606852, 0.360534 12.0613573, 0.3605669 12.0613997, 0.3606896 12.0615576, 0.3608039 12.0617046, 0.3608843 12.0618081)",
339879073,2,trunk,,False,False,106.958,N 4,"LINESTRING (0.3600379 12.0606852, 0.3604624 12.0603844, 0.3608287 12.0601133)",
"[339879073, 314282052]",2,trunk,,False,True,194.74200000000002,N 4,"LINESTRING (0.3600379 12.0606852, 0.359366 12.0611496, 0.3588313 12.061527, 0.358757 12.0615645, 0.3586963 12.061585, 0.3586194 12.0615968, 0.3585366 12.0615909)",
104367481,2,trunk,,False,False,21.146,N 4,"LINESTRING (0.3583507 12.0615351, 0.3585366 12.0615909)",
542566787,,residential,,False,True,39.913,,"LINESTRING (0.3583507 12.0615351, 0.3581204 12.0612556)",
104367481,2,trunk,,False,True,67.26500000000001,N 4,"LINESTRING (0.3583507 12.0615351, 0.3581889 12.0614987, 0.3580478 12.0614872, 0.3579243 12.0614964, 0.3577424 12.0615393)",
235159296,2,residential,30,False,False,112.264,,"LINESTRING (0.3622219 12.0620729, 0.3630607 12.0614843)",
235159296,2,residential,30,False,True,98.341,,"LINESTRING (0.3622219 12.0620729, 0.3615504 12.0626653)",
235148000,2,residential,30,False,True,265.392,,"LINESTRING (0.3622219 12.0620729, 0.36102 12.0603755, 0.3608287 12.0601133)",
235148002,2,residential,30,False,True,117.844,,"LINESTRING (0.3637303 12.0623176, 0.3630607 12.0614843)",
235159322,2,residential,30,False,True,212.192,,"LINESTRING (0.3637303 12.0623176, 0.3622067 12.0635099)",
235159322,2,residential,30,False,False,212.192,,"LINESTRING (0.3622067 12.0635099, 0.3637303 12.0623176)",
235159322,2,residential,30,False,True,200.169,,"LINESTRING (0.3622067 12.0635099, 0.3607316 12.0645868)",
339870576,2,residential,30,False,False,117.954,,"LINESTRING (0.3622067 12.0635099, 0.3615504 12.0626653)",
235159284,2,residential,30,False,True,186.843,,"LINESTRING (0.359065 12.0564233, 0.3588805 12.0580939)",
235159326,2,unclassified,30,False,True,189.239,,"LINESTRING (0.359065 12.0564233, 0.3576737 12.0574456)",
235159326,2,unclassified,30,False,False,189.239,,"LINESTRING (0.3576737 12.0574456, 0.359065 12.0564233)",
235159326,2,unclassified,30,False,True,219.225,,"LINESTRING (0.3576737 12.0574456, 0.3560528 12.0586179)",
1054293383,2,tertiary,50,False,True,135.627,,"LINESTRING (0.3576737 12.0574456, 0.3582369 12.0582372, 0.3583881 12.0584454)",
235159326,2,unclassified,30,False,False,219.225,,"LINESTRING (0.3560528 12.0586179, 0.3576737 12.0574456)",
542566785,2,residential,30,False,True,131.156,,"LINESTRING (0.3560528 12.0586179, 0.3567882 12.0595528)",
235148000,2,residential,30,False,False,126.915,,"LINESTRING (0.3601378 12.0591934, 0.3608287 12.0601133)",
235159271,2,residential,30,False,False,107.079,,"LINESTRING (0.3601378 12.0591934, 0.3593119 12.0597178)",
235159271,2,residential,30,False,True,116.315,,"LINESTRING (0.3601378 12.0591934, 0.3610063 12.0585828)",
235148000,2,residential,30,False,True,196.76399999999998,,"LINESTRING (0.3601378 12.0591934, 0.3594549 12.0582083, 0.3594301 12.0581856, 0.3594039 12.0581756, 0.3589252 12.0580955, 0.3588805 12.0580939)",
235159271,2,residential,30,False,False,206.234,,"LINESTRING (0.3593119 12.0597178, 0.3577849 12.0608178)",
235159271,2,residential,30,False,True,107.079,,"LINESTRING (0.3593119 12.0597178, 0.3601378 12.0591934)",
1054293383,2,tertiary,50,False,False,173.52,,"LINESTRING (0.3593119 12.0597178, 0.3583881 12.0584454)",
1054293383,2,tertiary,50,False,True,133.431,,"LINESTRING (0.3593119 12.0597178, 0.3600379 12.0606852)",
235159269,2,residential,30,False,False,130.166,,"LINESTRING (0.3571105 12.0599619, 0.3559135 12.0599701)",
542566785,2,residential,30,False,False,57.425,,"LINESTRING (0.3571105 12.0599619, 0.3567882 12.0595528)",
542566785,2,residential,30,False,True,120.149,,"LINESTRING (0.3571105 12.0599619, 0.3577849 12.0608178)",
235159269,2,residential,30,False,True,130.166,,"LINESTRING (0.3559135 12.0599701, 0.3571105 12.0599619)",
235159314,2,residential,30,False,False,196.67,,"LINESTRING (0.3559135 12.0599701, 0.3570185 12.0613703)",
235159269,2,residential,30,False,False,67.453,,"LINESTRING (0.3559135 12.0599701, 0.3558071 12.0599708, 0.3552932 12.0599743)",
235159269,2,residential,30,False,True,32.112,,"LINESTRING (0.3546207 12.0599789, 0.354916 12.0599769)",
235159306,2,residential,30,False,False,150.8,,"LINESTRING (0.3546207 12.0599789, 0.3552303 12.0607865, 0.3554488 12.0610667)",
235147995,2,residential,30,False,False,226.281,,"LINESTRING (0.3636939 12.0606911, 0.3624802 12.0590381)",
235159271,2,residential,30,False,True,206.234,,"LINESTRING (0.3577849 12.0608178, 0.3593119 12.0597178)",
542566785,2,residential,30,False,False,120.149,,"LINESTRING (0.3577849 12.0608178, 0.3571105 12.0599619)",
542566787,,residential,,False,False,60.835,,"LINESTRING (0.3577849 12.0608178, 0.3580605 12.0611775, 0.3581204 12.0612556)",
235159314,2,residential,30,False,True,196.67,,"LINESTRING (0.3570185 12.0613703, 0.3559135 12.0599701)",
542611977,2,residential,30,False,False,61.049,,"LINESTRING (0.3570185 12.0613703, 0.3573605 12.0618057)",
542611978,2,residential,30,False,False,54.524,,"LINESTRING (0.3570185 12.0613703, 0.3566147 12.061661)",
235148002,2,residential,30,False,False,117.844,,"LINESTRING (0.3630607 12.0614843, 0.3637303 12.0623176)",
235159296,2,residential,30,False,True,112.264,,"LINESTRING (0.3630607 12.0614843, 0.3622219 12.0620729)",
235148002,2,residential,30,False,True,262.108,,"LINESTRING (0.3630607 12.0614843, 0.363007 12.0614174, 0.3616689 12.0595599)",
339870576,2,residential,30,False,True,53.991,,"LINESTRING (0.3608843 12.0618081, 0.3611847 12.0621947)",
235159290,2,residential,30,False,True,203.178,,"LINESTRING (0.3608843 12.0618081, 0.3602189 12.0622495, 0.3593509 12.062852)",
339870576,2,residential,30,False,False,155.127,,"LINESTRING (0.3608843 12.0618081, 0.3608039 12.0617046, 0.3606896 12.0615576, 0.3605669 12.0613997, 0.360534 12.0613573, 0.3600379 12.0606852)",
104367481,2,trunk,,False,False,51.01,N 4,"LINESTRING (0.3573605 12.0618057, 0.3577424 12.0615393)",
104367481,2,trunk,,False,True,59.281,N 4,"LINESTRING (0.3573605 12.0618057, 0.3569215 12.0621218)",
542611977,2,residential,30,False,False,67.119,,"LINESTRING (0.3573605 12.0618057, 0.3577365 12.0622844)",
542611977,2,residential,30,False,True,61.049,,"LINESTRING (0.3573605 12.0618057, 0.3570185 12.0613703)",
235159306,2,residential,30,False,False,61.4,,"LINESTRING (0.3561645 12.0619853, 0.356507 12.0624243)",
235159306,2,residential,30,False,True,128.414,,"LINESTRING (0.3561645 12.0619853, 0.3554488 12.0610667)",
542611978,2,residential,30,False,False,74.273,,"LINESTRING (0.3561645 12.0619853, 0.3556146 12.0623815)",
542611978,2,residential,30,False,True,60.802,,"LINESTRING (0.3561645 12.0619853, 0.3566147 12.061661)",
235159276,2,residential,30,False,False,204.402,,"LINESTRING (0.3611847 12.0621947, 0.3596704 12.0632838)",
339870576,2,residential,30,False,False,53.991,,"LINESTRING (0.3611847 12.0621947, 0.3608843 12.0618081)",
339870576,2,residential,30,False,True,65.724,,"LINESTRING (0.3611847 12.0621947, 0.3615504 12.0626653)",
235159287,2,residential,30,False,True,127.137,,"LINESTRING (0.3556146 12.0623815, 0.3549518 12.0614396)",
542611978,2,residential,30,False,False,55.164,,"LINESTRING (0.3556146 12.0623815, 0.3552062 12.0626758)",
542611978,2,residential,30,False,True,74.273,,"LINESTRING (0.3556146 12.0623815, 0.3561645 12.0619853)",
104367481,2,trunk,,False,True,131.212,N 4,"LINESTRING (0.356507 12.0624243, 0.3555399 12.06313)",
235159306,2,residential,30,False,True,61.4,,"LINESTRING (0.356507 12.0624243, 0.3561645 12.0619853)",
104367481,2,trunk,,False,False,56.239999999999995,N 4,"LINESTRING (0.356507 12.0624243, 0.3567268 12.0622633, 0.3569215 12.0621218)",
235159296,2,residential,30,False,False,98.341,,"LINESTRING (0.3615504 12.0626653, 0.3622219 12.0620729)",
339870576,2,residential,30,False,False,65.724,,"LINESTRING (0.3615504 12.0626653, 0.3611847 12.0621947)",
339870576,2,residential,30,False,True,117.954,,"LINESTRING (0.3615504 12.0626653, 0.3622067 12.0635099)",
235159320,2,residential,30,False,False,62.189,,"LINESTRING (0.3552062 12.0626758, 0.3555399 12.06313)",
542611978,2,residential,30,False,False,63.251,,"LINESTRING (0.3552062 12.0626758, 0.3547379 12.0630132)",
542611978,2,residential,30,False,True,55.164,,"LINESTRING (0.3552062 12.0626758, 0.3556146 12.0623815)",
38887875,2,primary,,False,False,59.265,N 18,"LINESTRING (0.3593509 12.062852, 0.3596704 12.0632838)",
38887875,2,primary,,False,True,79.463,N 18,"LINESTRING (0.3593509 12.062852, 0.359323 12.0628187, 0.3591112 12.0625658, 0.3589065 12.0622852)",
235159290,2,residential,30,False,False,203.178,,"LINESTRING (0.3593509 12.062852, 0.3602189 12.0622495, 0.3608843 12.0618081)",
235159299,2,residential,30,False,True,62.582,,"LINESTRING (0.3547379 12.0630132, 0.3550804 12.0634655)",
542611978,2,residential,30,False,True,63.251,,"LINESTRING (0.3547379 12.0630132, 0.3552062 12.0626758)",
104367481,2,trunk,,False,False,131.212,N 4,"LINESTRING (0.3555399 12.06313, 0.356507 12.0624243)",
104367481,2,trunk,,False,True,62.356,N 4,"LINESTRING (0.3555399 12.06313, 0.3550804 12.0634655)",
235159320,2,residential,30,False,True,62.189,,"LINESTRING (0.3555399 12.06313, 0.3552062 12.0626758)",
104367481,2,trunk,,False,False,62.356,N 4,"LINESTRING (0.3550804 12.0634655, 0.3555399 12.06313)",
104367481,2,trunk,,False,True,52.327,N 4,"LINESTRING (0.3550804 12.0634655, 0.3546947 12.0637469)",
235159299,2,residential,30,False,False,62.582,,"LINESTRING (0.3550804 12.0634655, 0.3547379 12.0630132)",
235159286,2,residential,30,False,False,185.225,,"LINESTRING (0.3607316 12.0645868, 0.3596704 12.0632838)",
235159322,2,residential,30,False,False,200.169,,"LINESTRING (0.3607316 12.0645868, 0.3622067 12.0635099)",
235159322,2,residential,30,False,True,89.27699999999999,,"LINESTRING (0.3607316 12.0645868, 0.36016 12.0650247, 0.3600774 12.0650704)",
38887875,2,primary,,False,True,146.187,N 18,"LINESTRING (0.35955 12.0645932, 0.3596098 12.0639211, 0.3596704 12.0632838)",
542611977,2,residential,30,False,True,249.53300000000002,,"LINESTRING (0.35955 12.0645932, 0.3587325 12.0636507, 0.3581541 12.0628161)",
235159287,2,residential,30,False,False,127.137,,"LINESTRING (0.3549518 12.0614396, 0.3556146 12.0623815)",
339866649,2,residential,30,False,False,68.118,,"LINESTRING (0.3549518 12.0614396, 0.3554488 12.0610667)",
339866625,2,residential,30,False,False,106.679,,"LINESTRING (0.3558968 12.0607306, 0.3552932 12.0599743)",
339866625,2,residential,30,False,True,129.604,,"LINESTRING (0.3558968 12.0607306, 0.3566147 12.061661)",
339866649,2,residential,30,False,True,61.4,,"LINESTRING (0.3558968 12.0607306, 0.3554488 12.0610667)",
339866625,2,residential,30,False,False,129.604,,"LINESTRING (0.3566147 12.061661, 0.3558968 12.0607306)",
542611978,2,residential,30,False,False,60.802,,"LINESTRING (0.3566147 12.061661, 0.3561645 12.0619853)",
542611978,2,residential,30,False,True,54.524,,"LINESTRING (0.3566147 12.061661, 0.3570185 12.0613703)",
235159306,2,residential,30,False,False,128.414,,"LINESTRING (0.3554488 12.0610667, 0.3561645 12.0619853)",
339866649,2,residential,30,False,False,61.4,,"LINESTRING (0.3554488 12.0610667, 0.3558968 12.0607306)",
339866649,2,residential,30,False,True,68.118,,"LINESTRING (0.3554488 12.0610667, 0.3549518 12.0614396)",
235159306,2,residential,30,False,True,150.8,,"LINESTRING (0.3554488 12.0610667, 0.3552303 12.0607865, 0.3546207 12.0599789)",
235159269,2,residential,30,False,False,41.018,,"LINESTRING (0.3552932 12.0599743, 0.354916 12.0599769)",
339866625,2,residential,30,False,True,106.679,,"LINESTRING (0.3552932 12.0599743, 0.3558968 12.0607306)",
235159269,2,residential,30,False,True,67.453,,"LINESTRING (0.3552932 12.0599743, 0.3558071 12.0599708, 0.3559135 12.0599701)",
104367481,2,trunk,,False,False,59.281,N 4,"LINESTRING (0.3569215 12.0621218, 0.3573605 12.0618057)",
339870571,2,residential,30,False,True,229.496,,"LINESTRING (0.3569215 12.0621218, 0.3582051 12.0637601)",
104367481,2,trunk,,False,True,56.239999999999995,N 4,"LINESTRING (0.3569215 12.0621218, 0.3567268 12.0622633, 0.356507 12.0624243)",
339870571,2,residential,30,False,False,229.496,,"LINESTRING (0.3582051 12.0637601, 0.3569215 12.0621218)",
542611977,2,residential,30,False,False,74.549,,"LINESTRING (0.3577365 12.0622844, 0.3581541 12.0628161)",
542611977,2,residential,30,False,True,67.119,,"LINESTRING (0.3577365 12.0622844, 0.3573605 12.0618057)",
542566784,,residential,,False,False,108.075,,"LINESTRING (0.3577365 12.0622844, 0.3584609 12.0617911, 0.3585569 12.0617363)",
339873197,2,residential,30,False,False,100.89,,"LINESTRING (0.3581541 12.0628161, 0.3589065 12.0622852)",
542611977,2,residential,30,False,True,74.549,,"LINESTRING (0.3581541 12.0628161, 0.3577365 12.0622844)",
542611977,2,residential,30,False,False,249.53300000000002,,"LINESTRING (0.3581541 12.0628161, 0.3587325 12.0636507, 0.35955 12.0645932)",
235159284,2,residential,30,False,False,186.843,,"LINESTRING (0.3588805 12.0580939, 0.359065 12.0564233)",
235148000,2,residential,30,False,False,196.76399999999998,,"LINESTRING (0.3588805 12.0580939, 0.3589252 12.0580955, 0.3594039 12.0581756, 0.3594301 12.0581856, 0.3594549 12.0582083, 0.3601378 12.0591934)",
235159284,2,residential,30,False,True,66.429,,"LINESTRING (0.3588805 12.0580939, 0.3588434 12.0581087, 0.3583881 12.0584454)",
431770514,,residential,,False,True,213.144,,"LINESTRING (0.3583881 12.0584454, 0.3567882 12.0595528)",
1054293383,2,tertiary,50,False,True,173.52,,"LINESTRING (0.3583881 12.0584454, 0.3593119 12.0597178)",
235159284,2,residential,30,False,False,66.429,,"LINESTRING (0.3583881 12.0584454, 0.3588434 12.0581087, 0.3588805 12.0580939)",
1054293383,2,tertiary,50,False,False,135.627,,"LINESTRING (0.3583881 12.0584454, 0.3582369 12.0582372, 0.3576737 12.0574456)",
431770514,,residential,,False,False,213.144,,"LINESTRING (0.3567882 12.0595528, 0.3583881 12.0584454)",
542566785,2,residential,30,False,False,131.156,,"LINESTRING (0.3567882 12.0595528, 0.3560528 12.0586179)",
542566785,2,residential,30,False,True,57.425,,"LINESTRING (0.3567882 12.0595528, 0.3571105 12.0599619)",
38887875,2,primary,,False,False,72.27199999999999,N 18,"LINESTRING (0.3585569 12.0617363, 0.3585873 12.0618184, 0.3586267 12.061899, 0.3589065 12.0622852)",
38887875,2,primary,,False,True,16.364,N 18,"LINESTRING (0.3585569 12.0617363, 0.3585397 12.0616532, 0.3585366 12.0615909)",
542566784,,residential,,False,True,108.075,,"LINESTRING (0.3585569 12.0617363, 0.3584609 12.0617911, 0.3577365 12.0622844)",
542566787,,residential,,False,False,39.913,,"LINESTRING (0.3581204 12.0612556, 0.3583507 12.0615351)",
542566788,,residential,,False,True,51.814,,"LINESTRING (0.3581204 12.0612556, 0.3577424 12.0615393)",
542566787,,residential,,False,True,60.835,,"LINESTRING (0.3581204 12.0612556, 0.3580605 12.0611775, 0.3577849 12.0608178)",
542566788,,residential,,False,False,77.084,,"LINESTRING (0.3581204 12.0612556, 0.3582159 12.0611803, 0.3586781 12.0608277)",
542566788,,residential,,False,True,77.084,,"LINESTRING (0.3586781 12.0608277, 0.3582159 12.0611803, 0.3581204 12.0612556)",
542566789,,residential,,False,False,36.485,,"LINESTRING (0.3600774 12.0650704, 0.3602814 12.0653309)",
235159322,2,residential,30,False,False,89.27699999999999,,"LINESTRING (0.3600774 12.0650704, 0.36016 12.0650247, 0.3607316 12.0645868)",
542566789,,residential,,False,True,36.485,,"LINESTRING (0.3602814 12.0653309, 0.3600774 12.0650704)",
235159269,2,residential,30,False,False,32.112,,"LINESTRING (0.354916 12.0599769, 0.3546207 12.0599789)",
235159269,2,residential,30,False,True,41.018,,"LINESTRING (0.354916 12.0599769, 0.3552932 12.0599743)",
546770602,,residential,,False,False,49.238,,"LINESTRING (0.354916 12.0599769, 0.3548898 12.0599078, 0.3549853 12.0595507)",
546770602,,residential,,False,True,49.238,,"LINESTRING (0.3549853 12.0595507, 0.3548898 12.0599078, 0.354916 12.0599769)",
235159271,2,residential,30,False,False,116.315,,"LINESTRING (0.3610063 12.0585828, 0.3601378 12.0591934)",
339879151,2,trunk,,False,True,103.546,N 18,"LINESTRING (0.3610063 12.0585828, 0.3617382 12.0579871)",Route de Pama
931262656,,residential,,False,False,130.369,,"LINESTRING (0.3610063 12.0585828, 0.3616689 12.0595599)",
339879151,2,trunk,,False,False,103.546,N 18,"LINESTRING (0.3617382 12.0579871, 0.3610063 12.0585828)",Route de Pama
339879089,2,trunk,,False,False,142.024,N 18,"LINESTRING (0.3617382 12.0579871, 0.362129 12.0585272, 0.3624802 12.0590381)",
