osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
236683419,residential,False,False,107.051,,,,"LINESTRING (-1.0694316 12.8236254, -1.0703475 12.823985)"
338610221,primary,False,True,87.886,2,N 3,80,"LINESTRING (-1.0694316 12.8236254, -1.0698494 12.8229481)"
1066145133,secondary,False,True,40.738,2,R 2,,"LINESTRING (-1.0694316 12.8236254, -1.0690598 12.8235725)"
338610221,primary,False,False,89.285,2,N 3,80,"LINESTRING (-1.0694316 12.8236254, -1.0692626 12.8239732, -1.0691741 12.8241772, -1.0690883 12.8243551)"
190930799,residential,False,True,228.592,,,,"LINESTRING (-1.0690883 12.8243551, -1.0669801 12.8243289)"
236683426,residential,False,False,118.46100000000001,,,,"LINESTRING (-1.0690883 12.8243551, -1.069171 12.8243655, -1.0692193 12.8243707, -1.0692675 12.8243864, -1.0693319 12.8244231, -1.0693802 12.8244492, -1.0694446 12.8244754, -1.0701237 12.8246781)"
338610221,primary,False,False,68.587,2,N 3,80,"LINESTRING (-1.0690883 12.8243551, -1.0690454 12.8244597, -1.0689917 12.8245905, -1.0689247 12.8247605, -1.0688683 12.8249331)"
338610221,primary,False,True,89.285,2,N 3,80,"LINESTRING (-1.0690883 12.8243551, -1.0691741 12.8241772, -1.0692626 12.8239732, -1.0694316 12.8236254)"
236683427,residential,False,False,52.362,,,,"LINESTRING (-1.0668864 12.827627, -1.0664036 12.8276151)"
236683427,residential,False,True,32.56,,,,"LINESTRING (-1.0668864 12.827627, -1.0671864 12.8276404)"
338618743,residential,False,True,84.129,,,,"LINESTRING (-1.0668864 12.827627, -1.0668931 12.8274978, -1.0669101 12.8268708)"
190930799,residential,False,False,139.948,,,,"LINESTRING (-1.063657 12.8241928, -1.0649472 12.8242305)"
236683440,residential,False,False,71.452,,,,"LINESTRING (-1.063657 12.8241928, -1.0636244 12.8248346)"
236683440,residential,False,True,86.893,,,,"LINESTRING (-1.063657 12.8241928, -1.0636897 12.823412)"
190930799,residential,False,True,95.949,,,,"LINESTRING (-1.063657 12.8241928, -1.0635974 12.8242818, -1.0635598 12.8243132, -1.0635067 12.8243344, -1.0634364 12.8243446, -1.0633297 12.8243449, -1.06304 12.8243344, -1.0629965 12.8243184, -1.0629488 12.8242821, -1.0628917 12.8242088)"
236683423,residential,False,False,155.622,,,,"LINESTRING (-1.0644872 12.8212157, -1.0644405 12.8226145)"
236683434,residential,False,True,48.177,,,,"LINESTRING (-1.0644872 12.8212157, -1.0649315 12.8212099)"
236683434,residential,False,False,48.177,,,,"LINESTRING (-1.0649315 12.8212099, -1.0644872 12.8212157)"
236683434,residential,False,True,62.36,,,,"LINESTRING (-1.0649315 12.8212099, -1.0655065 12.8212229)"
236683431,residential,False,False,100.418,,,,"LINESTRING (-1.0655065 12.8212229, -1.0654881 12.8221258)"
236683434,residential,False,False,62.36,,,,"LINESTRING (-1.0655065 12.8212229, -1.0649315 12.8212099)"
236683434,residential,False,True,82.533,,,,"LINESTRING (-1.0655065 12.8212229, -1.0662672 12.8212503)"
236683434,residential,False,False,82.533,,,,"LINESTRING (-1.0662672 12.8212503, -1.0655065 12.8212229)"
236683436,residential,False,True,99.037,,,,"LINESTRING (-1.0662672 12.8212503, -1.0662564 12.8221409)"
236683420,residential,False,False,83.318,,,,"LINESTRING (-1.0654881 12.8221258, -1.0662564 12.8221409)"
236683431,residential,False,False,58.974,,,,"LINESTRING (-1.0654881 12.8221258, -1.0654746 12.822656)"
236683431,residential,False,True,100.418,,,,"LINESTRING (-1.0654881 12.8221258, -1.0655065 12.8212229)"
236683420,residential,False,True,83.318,,,,"LINESTRING (-1.0662564 12.8221409, -1.0654881 12.8221258)"
236683436,residential,False,False,99.037,,,,"LINESTRING (-1.0662564 12.8221409, -1.0662672 12.8212503)"
236683436,residential,False,True,60.735,,,,"LINESTRING (-1.0662564 12.8221409, -1.0662456 12.822687)"
236683435,residential,False,True,77.804,,,,"LINESTRING (-1.0637235 12.8225858, -1.0644405 12.8226145)"
236683440,residential,False,False,91.942,,,,"LINESTRING (-1.0637235 12.8225858, -1.0636897 12.823412)"
236683440,residential,False,True,123.171,,,,"LINESTRING (-1.0637235 12.8225858, -1.0637454 12.8214783)"
236683423,residential,False,True,155.622,,,,"LINESTRING (-1.0644405 12.8226145, -1.0644872 12.8212157)"
236683435,residential,False,False,77.804,,,,"LINESTRING (-1.0644405 12.8226145, -1.0637235 12.8225858)"
236683435,residential,False,True,60.214,,,,"LINESTRING (-1.0644405 12.8226145, -1.0649954 12.8226368)"
