osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry
404269837,False,2,N 7,trunk,90,True,26.705,"LINESTRING (-4.9167632 10.2818764, -4.9168377 10.2816477)"
383650612,False,2,,secondary,,True,241.726,"LINESTRING (-4.9167632 10.2818764, -4.9168525 10.2820069, -4.917094 10.2824939, -4.9172348 10.2827974, -4.9175891 10.2836065, -4.9177109 10.2838373)"
404269837,False,2,N 7,trunk,90,False,170.154,"LINESTRING (-4.9167632 10.2818764, -4.9166957 10.2819872, -4.9166179 10.2820875, -4.9165066 10.2821825, -4.9162973 10.2823184, -4.9161811 10.2823831, -4.9154913 10.2827064)"
404269837,False,2,N 7,trunk,90,False,20.466,"LINESTRING (-4.9184117 10.2778501, -4.9183254 10.2780134)"
507255327,False,,,residential,,False,50.772999999999996,"LINESTRING (-4.9184117 10.2778501, -4.918311 10.2778068, -4.9182735 10.2777982, -4.9182212 10.2778042, -4.9179704 10.2778821)"
504181833,False,,,residential,,False,192.424,"LINESTRING (-4.9201115 10.2780895, -4.919698 10.2797715)"
543104074,False,,,unclassified,,True,97.673,"LINESTRING (-4.9201115 10.2780895, -4.9192823 10.2784149)"
543104074,False,,,unclassified,,False,77.344,"LINESTRING (-4.9201115 10.2780895, -4.9202997 10.2780793, -4.9208055 10.2781912)"
504181831,False,,,residential,,False,199.697,"LINESTRING (-4.9208055 10.2781912, -4.9204121 10.2799449)"
543104074,False,,,unclassified,,True,77.344,"LINESTRING (-4.9208055 10.2781912, -4.9202997 10.2780793, -4.9201115 10.2780895)"
504181830,False,,,residential,,False,135.554,"LINESTRING (-4.9192823 10.2784149, -4.918997 10.2796012)"
543104074,False,,,unclassified,,False,97.673,"LINESTRING (-4.9192823 10.2784149, -4.9201115 10.2780895)"
543104074,False,,,unclassified,,True,96.692,"LINESTRING (-4.9192823 10.2784149, -4.9184481 10.278702)"
404269837,False,2,N 7,trunk,90,False,37.869,"LINESTRING (-4.9178436 10.2789101, -4.917689 10.2792148)"
543104074,False,,,unclassified,,False,70.07,"LINESTRING (-4.9178436 10.2789101, -4.9184481 10.278702)"
404269837,False,2,N 7,trunk,90,True,112.785,"LINESTRING (-4.9178436 10.2789101, -4.9180878 10.2784557, -4.9183254 10.2780134)"
404269837,False,2,N 7,trunk,90,False,99.584,"LINESTRING (-4.917658 10.279276, -4.9172902 10.2800952)"
404269837,False,2,N 7,trunk,90,True,7.604,"LINESTRING (-4.917658 10.279276, -4.917689 10.2792148)"
504186350,False,,,residential,,True,69.69,"LINESTRING (-4.917658 10.279276, -4.9182764 10.2794262)"
504186350,False,,,residential,,False,69.69,"LINESTRING (-4.9182764 10.2794262, -4.917658 10.279276)"
504186350,False,,,residential,,True,81.207,"LINESTRING (-4.9182764 10.2794262, -4.918997 10.2796012)"
525847945,False,,,residential,,False,82.69,"LINESTRING (-4.9182764 10.2794262, -4.9184481 10.278702)"
525847945,False,,,residential,,True,140.232,"LINESTRING (-4.9182764 10.2794262, -4.9179656 10.2806497)"
504181830,False,,,residential,,False,139.703,"LINESTRING (-4.918997 10.2796012, -4.9187029 10.2808238)"
504181830,False,,,residential,,True,135.554,"LINESTRING (-4.918997 10.2796012, -4.9192823 10.2784149)"
504186350,False,,,residential,,False,81.207,"LINESTRING (-4.918997 10.2796012, -4.9182764 10.2794262)"
504186350,False,,,residential,,True,79.0,"LINESTRING (-4.918997 10.2796012, -4.919698 10.2797715)"
504181833,False,,,residential,,False,139.183,"LINESTRING (-4.919698 10.2797715, -4.9193845 10.2809846)"
504181833,False,,,residential,,True,192.424,"LINESTRING (-4.919698 10.2797715, -4.9201115 10.2780895)"
504186350,False,,,residential,,False,79.0,"LINESTRING (-4.919698 10.2797715, -4.918997 10.2796012)"
504186350,False,,,residential,,True,80.474,"LINESTRING (-4.919698 10.2797715, -4.9204121 10.2799449)"
504181831,False,,,residential,,True,199.697,"LINESTRING (-4.9204121 10.2799449, -4.9208055 10.2781912)"
504186350,False,,,residential,,False,80.474,"LINESTRING (-4.9204121 10.2799449, -4.919698 10.2797715)"
504186350,False,,,residential,,True,99.082,"LINESTRING (-4.9204121 10.2799449, -4.9211545 10.2800813, -4.921284 10.2800061)"
404269837,False,2,N 7,trunk,90,False,53.637,"LINESTRING (-4.9171608 10.280437, -4.9170202 10.2808991)"
404269837,False,2,N 7,trunk,90,True,40.558,"LINESTRING (-4.9171608 10.280437, -4.9172902 10.2800952)"
504186349,False,,,residential,,True,91.185,"LINESTRING (-4.9171608 10.280437, -4.9173738 10.2804991, -4.9179656 10.2806497)"
504186349,False,,,residential,,True,82.958,"LINESTRING (-4.9179656 10.2806497, -4.9187029 10.2808238)"
525847945,False,,,residential,,False,140.232,"LINESTRING (-4.9179656 10.2806497, -4.9182764 10.2794262)"
525847945,False,,,residential,,True,131.549,"LINESTRING (-4.9179656 10.2806497, -4.9176468 10.2817904)"
504186349,False,,,residential,,False,91.185,"LINESTRING (-4.9179656 10.2806497, -4.9173738 10.2804991, -4.9171608 10.280437)"
504181830,False,,,residential,,False,133.67,"LINESTRING (-4.9187029 10.2808238, -4.9184215 10.2819936)"
504181830,False,,,residential,,True,139.703,"LINESTRING (-4.9187029 10.2808238, -4.918997 10.2796012)"
504186349,False,,,residential,,False,82.958,"LINESTRING (-4.9187029 10.2808238, -4.9179656 10.2806497)"
504186349,False,,,residential,,True,76.687,"LINESTRING (-4.9187029 10.2808238, -4.9193845 10.2809846)"
504181833,False,,,residential,,False,132.906,"LINESTRING (-4.9193845 10.2809846, -4.9190852 10.282143)"
504181833,False,,,residential,,True,139.183,"LINESTRING (-4.9193845 10.2809846, -4.919698 10.2797715)"
504186349,False,,,residential,,False,76.687,"LINESTRING (-4.9193845 10.2809846, -4.9187029 10.2808238)"
504186349,False,,,residential,,True,197.35399999999998,"LINESTRING (-4.9193845 10.2809846, -4.9198848 10.2811031, -4.920191 10.281305, -4.9202442 10.2815029, -4.9205711 10.2821259)"
404269837,False,2,N 7,trunk,90,False,26.705,"LINESTRING (-4.9168377 10.2816477, -4.9167632 10.2818764)"
404269837,False,2,N 7,trunk,90,True,85.602,"LINESTRING (-4.9168377 10.2816477, -4.9170202 10.2808991)"
542974976,False,,,residential,,True,89.934,"LINESTRING (-4.9168377 10.2816477, -4.9176468 10.2817904)"
525847945,False,,,residential,,False,131.549,"LINESTRING (-4.9176468 10.2817904, -4.9179656 10.2806497)"
542974976,False,,,residential,,False,89.934,"LINESTRING (-4.9176468 10.2817904, -4.9168377 10.2816477)"
542974976,False,,,residential,,True,87.719,"LINESTRING (-4.9176468 10.2817904, -4.9184215 10.2819936)"
525847945,False,,,residential,,True,190.289,"LINESTRING (-4.9176468 10.2817904, -4.9180059 10.2828331, -4.9180133 10.2828839, -4.9179932 10.282998, -4.9179945 10.2830561, -4.9180052 10.2831155, -4.9180904 10.2834293)"
504181830,False,,,residential,,True,133.67,"LINESTRING (-4.9184215 10.2819936, -4.9187029 10.2808238)"
542974976,False,,,residential,,False,87.719,"LINESTRING (-4.9184215 10.2819936, -4.9176468 10.2817904)"
542974976,False,,,residential,,True,74.491,"LINESTRING (-4.9184215 10.2819936, -4.9190852 10.282143)"
504181833,False,,,residential,,True,132.906,"LINESTRING (-4.9190852 10.282143, -4.9193845 10.2809846)"
542974976,False,,,residential,,False,74.491,"LINESTRING (-4.9190852 10.282143, -4.9184215 10.2819936)"
542974976,False,,,residential,,True,163.01299999999998,"LINESTRING (-4.9190852 10.282143, -4.9193286 10.2821518, -4.9194172 10.2820303, -4.9196212 10.2820258, -4.9198373 10.2819584, -4.920122 10.2819689, -4.9204538 10.2821486)"
404269837,False,2,N 7,trunk,90,True,22.566,"LINESTRING (-4.9153054 10.2827943, -4.9154913 10.2827064)"
404269837,False,2,N 7,trunk,90,False,87.217,"LINESTRING (-4.9153054 10.2827943, -4.9150933 10.2828938, -4.9145858 10.2831318)"
506967729,False,,,residential,,False,151.023,"LINESTRING (-4.9153054 10.2827943, -4.9154719 10.2831356, -4.9159028 10.2840187)"
525182407,False,,,residential,,False,61.499,"LINESTRING (-4.9180904 10.2834293, -4.9177109 10.2838373)"
"[542974971, 525182407]",False,,,residential,,True,303.77000000000004,"LINESTRING (-4.9180904 10.2834293, -4.9185155 10.2831009, -4.9186322 10.2830383, -4.9187455 10.2830119, -4.918828 10.2830165, -4.9190069 10.2830186, -4.9192085 10.2829583, -4.9193912 10.2828938, -4.9194782 10.2828343, -4.9195991 10.2826985, -4.9197149 10.282571, -4.919915 10.2824242, -4.9200626 10.2823433, -4.9202925 10.2822235, -4.9204538 10.2821486)"
525847945,False,,,residential,,False,190.289,"LINESTRING (-4.9180904 10.2834293, -4.9180052 10.2831155, -4.9179945 10.2830561, -4.9179932 10.282998, -4.9180133 10.2828839, -4.9180059 10.2828331, -4.9176468 10.2817904)"
512346634,False,,,residential,,False,68.451,"LINESTRING (-4.9160487 10.2799565, -4.9154932 10.2802397)"
