osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,access,width,junction
197352301,True,شارع إبراهيم الهاجري,secondary,False,113.866,"LINESTRING (48.0318096 29.321709, 48.0322311 29.3207532)",2,102,45,yes,,
197352297,True,شارع إبراهيم الهاجري,secondary,False,66.258,"LINESTRING (48.0315461 29.3222588, 48.0318096 29.321709)",2,102,45,yes,,
93627580,True,شارع حمد بن مبارك المناعي,tertiary,False,60.175,"LINESTRING (48.0315461 29.3222588, 48.0315414 29.3221504, 48.0315341 29.322107, 48.0315278 29.3220869, 48.0315144 29.3220568, 48.0314917 29.3220262, 48.0314678 29.3220027, 48.0314422 29.321984, 48.031416 29.3219692, 48.0313848 29.3219556, 48.0311944 29.3218832)",2,111,45,yes,,
197352292,True,شارع عبدالله علي دشتي,secondary,False,76.55,"LINESTRING (48.0311509 29.314965, 48.0319 29.3151825)",2,101,45,yes,,
94665367,True,شارع محمد عبدالحي البناي,tertiary,False,54.03500000000001,"LINESTRING (48.0311509 29.314965, 48.0312473 29.3149787, 48.0312887 29.3149819, 48.0313206 29.3149838, 48.0313604 29.3149842, 48.0313955 29.3149838, 48.0314348 29.3149806, 48.0314647 29.3149746, 48.0314898 29.314966, 48.0315118 29.3149559, 48.0315307 29.3149413, 48.0315454 29.3149226, 48.0315595 29.3148974, 48.0315721 29.3148673, 48.0315922 29.3148097)",2,,45,yes,,
94665398,False,شارع 2,residential,False,74.544,"LINESTRING (48.0294824 29.3207082, 48.0287623 29.3204732)",,,,,,
94665398,False,شارع 2,residential,True,78.064,"LINESTRING (48.0294824 29.3207082, 48.0302353 29.3209571)",,,,,,
94665390,False,شارع 3,residential,False,115.76100000000001,"LINESTRING (48.0294824 29.3207082, 48.0298854 29.3197726, 48.0299022 29.3197336)",,,,,,
94665390,False,شارع 3,residential,False,75.073,"LINESTRING (48.0299022 29.3197336, 48.0301761 29.3191021)",,,,,,
94665396,False,شارع 5,residential,True,71.907,"LINESTRING (48.0299022 29.3197336, 48.0292102 29.3195009)",,,,,,
94665390,False,شارع 3,residential,True,115.76100000000001,"LINESTRING (48.0299022 29.3197336, 48.0298854 29.3197726, 48.0294824 29.3207082)",,,,,,
94665390,False,شارع 3,residential,False,75.291,"LINESTRING (48.0301761 29.3191021, 48.0304542 29.3184699)",,,,,,
"[507629140, 507629141, 94665397]",False,شارع 6,residential,False,357.0539999999999,"LINESTRING (48.0301761 29.3191021, 48.0292977 29.3188278, 48.0289178 29.3187091, 48.0288763 29.3186927, 48.0288514 29.3186781, 48.0288347 29.3186641, 48.0288193 29.3186436, 48.0288105 29.3186261, 48.0288065 29.3186027, 48.0288058 29.3185828, 48.0288092 29.3185571, 48.0288206 29.3185258, 48.0289889 29.3181288, 48.0289963 29.318116, 48.029005 29.3181021, 48.0290231 29.318081, 48.0290439 29.3180658, 48.0290674 29.3180536, 48.0290949 29.318046, 48.0291277 29.3180448, 48.0291559 29.3180495, 48.0292156 29.318067, 48.0293238 29.3181022, 48.0299797 29.3183155, 48.0304542 29.3184699)",,,,,,
94665390,False,شارع 3,residential,True,75.073,"LINESTRING (48.0301761 29.3191021, 48.0299022 29.3197336)",,,,,,
94665390,False,شارع 3,residential,True,75.291,"LINESTRING (48.0304542 29.3184699, 48.0301761 29.3191021)",,,,,,
"[507629141, 507629140, 94665397]",False,شارع 6,residential,True,357.0539999999999,"LINESTRING (48.0304542 29.3184699, 48.0299797 29.3183155, 48.0293238 29.3181022, 48.0292156 29.318067, 48.0291559 29.3180495, 48.0291277 29.3180448, 48.0290949 29.318046, 48.0290674 29.3180536, 48.0290439 29.3180658, 48.0290231 29.318081, 48.029005 29.3181021, 48.0289963 29.318116, 48.0289889 29.3181288, 48.0288206 29.3185258, 48.0288092 29.3185571, 48.0288058 29.3185828, 48.0288065 29.3186027, 48.0288105 29.3186261, 48.0288193 29.3186436, 48.0288347 29.3186641, 48.0288514 29.3186781, 48.0288763 29.3186927, 48.0289178 29.3187091, 48.0292977 29.3188278, 48.0301761 29.3191021)",,,,,,
507629140,False,شارع 6,residential,False,77.627,"LINESTRING (48.0304542 29.3184699, 48.0312062 29.3187096)",,,,,,
446138064,False,شارع 12,residential,False,49.217,"LINESTRING (48.0312939 29.3197624, 48.0308178 29.3196088)",,,,,,
"[94665392, 507629116, 507629117, 507629118]",False,شارع 12,residential,True,378.783,"LINESTRING (48.0312939 29.3197624, 48.031876 29.3199552, 48.0319092 29.319963, 48.031937 29.3199656, 48.0319558 29.3199646, 48.0319826 29.3199576, 48.0320047 29.3199465, 48.0320295 29.3199213, 48.0320449 29.3198981, 48.0323883 29.3190877, 48.0323956 29.3190575, 48.032397 29.3190359, 48.032397 29.319009, 48.032391 29.3189821, 48.0323789 29.3189587, 48.0323614 29.3189347, 48.0323353 29.3189166, 48.0323038 29.318903, 48.0318733 29.3187697, 48.0318361 29.3187599, 48.0318052 29.3187555, 48.0317781 29.3187555, 48.0317522 29.3187584, 48.0317234 29.3187681, 48.0317087 29.3187763, 48.0316942 29.3187891, 48.0316802 29.3188045, 48.0316654 29.3188279, 48.0316446 29.3188711, 48.0312939 29.3197624)",,,,,,
"[94665392, 507629116, 507629117, 507629118]",False,شارع 12,residential,False,378.783,"LINESTRING (48.0312939 29.3197624, 48.0316446 29.3188711, 48.0316654 29.3188279, 48.0316802 29.3188045, 48.0316942 29.3187891, 48.0317087 29.3187763, 48.0317234 29.3187681, 48.0317522 29.3187584, 48.0317781 29.3187555, 48.0318052 29.3187555, 48.0318361 29.3187599, 48.0318733 29.3187697, 48.0323038 29.318903, 48.0323353 29.3189166, 48.0323614 29.3189347, 48.0323789 29.3189587, 48.032391 29.3189821, 48.032397 29.319009, 48.032397 29.3190359, 48.0323956 29.3190575, 48.0323883 29.3190877, 48.0320449 29.3198981, 48.0320295 29.3199213, 48.0320047 29.3199465, 48.0319826 29.3199576, 48.0319558 29.3199646, 48.031937 29.3199656, 48.0319092 29.319963, 48.031876 29.3199552, 48.0312939 29.3197624)",,,,,,
94665407,False,شارع 1,residential,False,106.842,"LINESTRING (48.0308178 29.3196088, 48.0312062 29.3187096)",2,,,yes,12,
446138064,False,شارع 12,residential,True,49.217,"LINESTRING (48.0308178 29.3196088, 48.0312939 29.3197624)",,,,,,
94665407,False,شارع 1,residential,True,68.94200000000001,"LINESTRING (48.0308178 29.3196088, 48.0306375 29.320026, 48.0305671 29.320189)",2,,,yes,12,
446138066,False,شارع 13,residential,False,47.018,"LINESTRING (48.0310193 29.3203418, 48.0305671 29.320189)",,,,,,
"[507629115, 507629113, 507629114, 94665393]",False,شارع 13,residential,True,324.411,"LINESTRING (48.0310193 29.3203418, 48.031649 29.3205485, 48.0316812 29.3205655, 48.0317006 29.3205877, 48.0317127 29.3206152, 48.0317167 29.320645, 48.0317147 29.3206672, 48.03171 29.3206903, 48.0314606 29.3212773, 48.0314418 29.3213018, 48.0314223 29.3213204, 48.0314049 29.3213306, 48.0313915 29.3213356, 48.0313697 29.3213403, 48.0313489 29.3213411, 48.0313281 29.3213397, 48.0313 29.3213353, 48.0312795 29.3213305, 48.0308209 29.3211814, 48.030792 29.3211703, 48.0307712 29.321158, 48.0307525 29.3211422, 48.030735 29.3211194, 48.0307236 29.321096, 48.0307189 29.3210726, 48.0307196 29.321044, 48.030725 29.3210153, 48.0310193 29.3203418)",,,,,,
"[94665393, 507629114, 507629115, 507629113]",False,شارع 13,residential,False,324.411,"LINESTRING (48.0310193 29.3203418, 48.030725 29.3210153, 48.0307196 29.321044, 48.0307189 29.3210726, 48.0307236 29.321096, 48.030735 29.3211194, 48.0307525 29.3211422, 48.0307712 29.321158, 48.030792 29.3211703, 48.0308209 29.3211814, 48.0312795 29.3213305, 48.0313 29.3213353, 48.0313281 29.3213397, 48.0313489 29.3213411, 48.0313697 29.3213403, 48.0313915 29.3213356, 48.0314049 29.3213306, 48.0314223 29.3213204, 48.0314418 29.3213018, 48.0314606 29.3212773, 48.03171 29.3206903, 48.0317147 29.3206672, 48.0317167 29.320645, 48.0317127 29.3206152, 48.0317006 29.3205877, 48.0316812 29.3205655, 48.031649 29.3205485, 48.0310193 29.3203418)",,,,,,
94665407,False,شارع 1,residential,True,91.266,"LINESTRING (48.0305671 29.320189, 48.0302353 29.3209571)",2,,,yes,12,
446138066,False,شارع 13,residential,True,47.018,"LINESTRING (48.0305671 29.320189, 48.0310193 29.3203418)",,,,,,
94665407,False,شارع 1,residential,False,68.94200000000001,"LINESTRING (48.0305671 29.320189, 48.0306375 29.320026, 48.0308178 29.3196088)",2,,,yes,12,
94665394,False,شارع 9,residential,False,131.753,"LINESTRING (48.0304279 29.3180362, 48.0306438 29.3181028, 48.0306767 29.3181107, 48.0307162 29.3181183, 48.0307531 29.3181189, 48.0307887 29.3181119, 48.0308148 29.3181002, 48.0308349 29.3180838, 48.0308544 29.3180537, 48.031185 29.3173375)",,,,,,
94665400,False,شارع 8,residential,False,55.702,"LINESTRING (48.031185 29.3173375, 48.0317229 29.3175135)",,,,,,
94665400,False,شارع 8,residential,True,95.945,"LINESTRING (48.031185 29.3173375, 48.0302652 29.3170192)",,,,,,
94665394,False,شارع 9,residential,True,131.753,"LINESTRING (48.031185 29.3173375, 48.0308544 29.3180537, 48.0308349 29.3180838, 48.0308148 29.3181002, 48.0307887 29.3181119, 48.0307531 29.3181189, 48.0307162 29.3181183, 48.0306767 29.3181107, 48.0306438 29.3181028, 48.0304279 29.3180362)",,,,,,
94665396,False,شارع 5,residential,False,110.261,"LINESTRING (48.028148 29.3191466, 48.0290249 29.3194391, 48.0292102 29.3195009)",,,,,,
94665398,False,شارع 2,residential,True,221.06799999999998,"LINESTRING (48.028148 29.3191466, 48.0277631 29.3200066, 48.0277517 29.3200472, 48.0277484 29.3200788, 48.0277524 29.320101, 48.0277651 29.3201268, 48.0277806 29.320146, 48.0278027 29.3201607, 48.0278369 29.3201732, 48.0287623 29.3204732)",,,,,,
94665396,False,شارع 5,residential,False,71.907,"LINESTRING (48.0292102 29.3195009, 48.0299022 29.3197336)",,,,,,
94665399,False,شارع 4,residential,True,116.51,"LINESTRING (48.0292102 29.3195009, 48.0287623 29.3204732)",,,,,,
94665396,False,شارع 5,residential,True,110.261,"LINESTRING (48.0292102 29.3195009, 48.0290249 29.3194391, 48.028148 29.3191466)",,,,,,
94665407,False,شارع 1,residential,True,106.842,"LINESTRING (48.0312062 29.3187096, 48.0308178 29.3196088)",2,,,yes,12,
507629140,False,شارع 6,residential,True,77.627,"LINESTRING (48.0312062 29.3187096, 48.0304542 29.3184699)",,,,,,
94665407,False,شارع 1,residential,False,142.122,"LINESTRING (48.0312062 29.3187096, 48.0314087 29.3182408, 48.0317229 29.3175135)",2,,,yes,12,
94665398,False,شارع 2,residential,False,78.064,"LINESTRING (48.0302353 29.3209571, 48.0294824 29.3207082)",,,,,,
94665407,False,شارع 1,residential,False,91.266,"LINESTRING (48.0302353 29.3209571, 48.0305671 29.320189)",2,,,yes,12,
94665407,False,شارع 1,residential,True,33.531,"LINESTRING (48.0302353 29.3209571, 48.0301134 29.3212393)",2,,,yes,12,
94665398,False,شارع 2,residential,True,74.544,"LINESTRING (48.0287623 29.3204732, 48.0294824 29.3207082)",,,,,,
94665399,False,شارع 4,residential,False,116.51,"LINESTRING (48.0287623 29.3204732, 48.0292102 29.3195009)",,,,,,
94665398,False,شارع 2,residential,False,221.06799999999998,"LINESTRING (48.0287623 29.3204732, 48.0278369 29.3201732, 48.0278027 29.3201607, 48.0277806 29.320146, 48.0277651 29.3201268, 48.0277524 29.320101, 48.0277484 29.3200788, 48.0277517 29.3200472, 48.0277631 29.3200066, 48.028148 29.3191466)",,,,,,
94665400,False,شارع 8,residential,False,100.25,"LINESTRING (48.0293005 29.3166947, 48.0302652 29.3170192)",,,,,,
446134582,False,شارع 10,residential,True,45.757,"LINESTRING (48.0293005 29.3166947, 48.0294606 29.3163076)",,,,,,
94665400,False,شارع 8,residential,False,95.945,"LINESTRING (48.0302652 29.3170192, 48.031185 29.3173375)",,,,,,
94665400,False,شارع 8,residential,True,100.25,"LINESTRING (48.0302652 29.3170192, 48.0293005 29.3166947)",,,,,,
94665403,False,شارع 11,residential,False,45.624,"LINESTRING (48.0302652 29.3170192, 48.0304384 29.3166377)",,,,,,
94665400,False,شارع 8,residential,True,55.702,"LINESTRING (48.0317229 29.3175135, 48.031185 29.3173375)",,,,,,
94665407,False,شارع 1,residential,False,174.823,"LINESTRING (48.0317229 29.3175135, 48.0320617 29.3167293, 48.0321297 29.3165718, 48.0323585 29.3160422)",2,,,yes,12,
94665407,False,شارع 1,residential,True,142.122,"LINESTRING (48.0317229 29.3175135, 48.0314087 29.3182408, 48.0312062 29.3187096)",2,,,yes,12,
446134582,False,شارع 10,residential,False,45.757,"LINESTRING (48.0294606 29.3163076, 48.0293005 29.3166947)",,,,,,
507629139,False,شارع 10,residential,False,72.901,"LINESTRING (48.0294606 29.3163076, 48.0287552 29.3160806)",,,,,,
446134581,False,شارع 10,residential,True,175.47299999999998,"LINESTRING (48.0294606 29.3163076, 48.0298053 29.3155177, 48.0298124 29.3154973, 48.0298157 29.3154808, 48.0298168 29.3154644, 48.0298157 29.3154425, 48.0298086 29.3154233, 48.0297971 29.3154061, 48.0297801 29.3153927, 48.0297554 29.3153803, 48.0291437 29.3151748)",,,,,,
94665402,False,شارع 10,residential,False,107.533,"LINESTRING (48.0287552 29.3160806, 48.0291437 29.3151748)",,,,,,
"[94665401, 507629139]",False,شارع 10,residential,False,261.932,"LINESTRING (48.0287552 29.3160806, 48.0281219 29.3158892, 48.0280737 29.3158706, 48.0280353 29.3158512, 48.0280112 29.3158264, 48.027998 29.3158015, 48.0279926 29.3157748, 48.0279959 29.3157365, 48.0280063 29.3157009, 48.0283001 29.3150318, 48.0283127 29.3150119, 48.028333 29.314989, 48.0283516 29.3149737, 48.0283713 29.3149646, 48.0283966 29.314956, 48.0284179 29.3149531, 48.028447 29.3149541, 48.0284821 29.314961, 48.0291437 29.3151748)",,,,,,
507629139,False,شارع 10,residential,True,72.901,"LINESTRING (48.0287552 29.3160806, 48.0294606 29.3163076)",,,,,,
94665402,False,شارع 10,residential,True,107.533,"LINESTRING (48.0291437 29.3151748, 48.0287552 29.3160806)",,,,,,
"[94665401, 507629139]",False,شارع 10,residential,True,261.932,"LINESTRING (48.0291437 29.3151748, 48.0284821 29.314961, 48.028447 29.3149541, 48.0284179 29.3149531, 48.0283966 29.314956, 48.0283713 29.3149646, 48.0283516 29.3149737, 48.028333 29.314989, 48.0283127 29.3150119, 48.0283001 29.3150318, 48.0280063 29.3157009, 48.0279959 29.3157365, 48.0279926 29.3157748, 48.027998 29.3158015, 48.0280112 29.3158264, 48.0280353 29.3158512, 48.0280737 29.3158706, 48.0281219 29.3158892, 48.0287552 29.3160806)",,,,,,
446134581,False,شارع 10,residential,False,175.47299999999998,"LINESTRING (48.0291437 29.3151748, 48.0297554 29.3153803, 48.0297801 29.3153927, 48.0297971 29.3154061, 48.0298086 29.3154233, 48.0298157 29.3154425, 48.0298168 29.3154644, 48.0298157 29.3154808, 48.0298124 29.3154973, 48.0298053 29.3155177, 48.0294606 29.3163076)",,,,,,
94665403,False,شارع 11,residential,True,45.624,"LINESTRING (48.0304384 29.3166377, 48.0302652 29.3170192)",,,,,,
94665403,False,شارع 11,residential,False,194.432,"LINESTRING (48.0304384 29.3166377, 48.030832 29.3157105, 48.0308397 29.315693, 48.0308501 29.3156744, 48.0308687 29.3156476, 48.0308934 29.3156232, 48.0309181 29.315606, 48.0309433 29.3155946, 48.030974 29.3155888, 48.0310113 29.3155903, 48.031071 29.3156048, 48.031595 29.3157826)",,,,,,
94665404,False,شارع 11,residential,False,194.49099999999999,"LINESTRING (48.0304384 29.3166377, 48.0309756 29.3168205, 48.0310091 29.3168298, 48.0310409 29.3168351, 48.0310661 29.3168346, 48.0310847 29.3168317, 48.0311044 29.3168251, 48.0311187 29.316816, 48.0311288 29.3168068, 48.031139 29.3167936, 48.0311499 29.3167749, 48.031595 29.3157826)",,,,,,
94665403,False,شارع 11,residential,False,79.454,"LINESTRING (48.031595 29.3157826, 48.0323585 29.3160422)",,,,,,
94665403,False,شارع 11,residential,True,194.43200000000002,"LINESTRING (48.031595 29.3157826, 48.031071 29.3156048, 48.0310113 29.3155903, 48.030974 29.3155888, 48.0309433 29.3155946, 48.0309181 29.315606, 48.0308934 29.3156232, 48.0308687 29.3156476, 48.0308501 29.3156744, 48.0308397 29.315693, 48.030832 29.3157105, 48.0304384 29.3166377)",,,,,,
94665404,False,شارع 11,residential,True,194.49099999999996,"LINESTRING (48.031595 29.3157826, 48.0311499 29.3167749, 48.031139 29.3167936, 48.0311288 29.3168068, 48.0311187 29.316816, 48.0311044 29.3168251, 48.0310847 29.3168317, 48.0310661 29.3168346, 48.0310409 29.3168351, 48.0310091 29.3168298, 48.0309756 29.3168205, 48.0304384 29.3166377)",,,,,,
94665403,False,شارع 11,residential,True,79.454,"LINESTRING (48.0323585 29.3160422, 48.031595 29.3157826)",,,,,,
94665407,False,شارع 1,residential,False,60.682,"LINESTRING (48.0323585 29.3160422, 48.0325791 29.3155315)",2,,,yes,12,
94665407,False,شارع 1,residential,True,174.82299999999998,"LINESTRING (48.0323585 29.3160422, 48.0321297 29.3165718, 48.0320617 29.3167293, 48.0317229 29.3175135)",2,,,yes,12,
94665407,False,شارع 1,residential,True,60.682,"LINESTRING (48.0325791 29.3155315, 48.0323585 29.3160422)",2,,,yes,12,
186897697,True,شارع عبدالله علي دشتي,secondary,False,213.467,"LINESTRING (48.0325791 29.3155315, 48.0304869 29.3149336)",2,101,45,yes,,
113102261,False,شارع 1,residential,False,47.718,"LINESTRING (48.0333019 29.3151428, 48.0331658 29.3155552)",,,,,,
172862424,False,شارع 19,residential,False,140.318,"LINESTRING (48.0333019 29.3151428, 48.0346729 29.315547)",,,,,,
113102261,False,شارع 1,residential,True,47.718,"LINESTRING (48.0331658 29.3155552, 48.0333019 29.3151428)",,,,,,
197352296,True,شارع عبدالله علي دشتي,secondary,False,92.07600000000001,"LINESTRING (48.0331658 29.3155552, 48.0333791 29.3156212, 48.0336766 29.3157522, 48.0339011 29.3158525, 48.0340379 29.315867)",2,101,45,yes,,
172862518,False,شارع 17,residential,False,52.114,"LINESTRING (48.0357899 29.3150976, 48.0362842 29.3152817)",,,,,,
113102731,False,شارع 18,residential,False,85.71300000000001,"LINESTRING (48.0357899 29.3150976, 48.0355654 29.3153765, 48.0353707 29.3157139, 48.0353437 29.3157607)",2,,,,,
129161949,False,شارع 12,residential,True,133.48,"LINESTRING (48.0342731 29.3179484, 48.033787 29.3190715)",2,,45,,,
132869445,False,شارع 1,residential,False,59.567,"LINESTRING (48.0342731 29.3179484, 48.0337705 29.3177814, 48.033699 29.3177576)",2,,45,yes,,
132869445,False,شارع 1,residential,True,346.422,"LINESTRING (48.0342731 29.3179484, 48.0348051 29.3181252, 48.0350008 29.3181902, 48.0350166 29.3181955, 48.0354287 29.3183324, 48.0354797 29.3183494, 48.036235 29.3186004, 48.0366837 29.3187495, 48.0373083 29.3189571, 48.0376119 29.319058)",2,,45,yes,,
132869445,False,شارع 1,residential,True,59.567,"LINESTRING (48.033699 29.3177576, 48.0337705 29.3177814, 48.0342731 29.3179484)",2,,45,yes,,
186897698,True,شارع إبراهيم الهاجري,secondary,False,186.71800000000002,"LINESTRING (48.033699 29.3177576, 48.0331352 29.3190204, 48.0330012 29.3193227)",2,102,45,yes,,
507029463,False,شارع 2,residential,False,56.556,"LINESTRING (48.0376119 29.319058, 48.0378249 29.3185845)",2,,45,yes,,
132869445,False,شارع 1,residential,False,346.42199999999997,"LINESTRING (48.0376119 29.319058, 48.0373083 29.3189571, 48.0366837 29.3187495, 48.036235 29.3186004, 48.0354797 29.3183494, 48.0354287 29.3183324, 48.0350166 29.3181955, 48.0350008 29.3181902, 48.0348051 29.3181252, 48.0342731 29.3179484)",2,,45,yes,,
507029463,False,شارع 2,residential,True,56.556,"LINESTRING (48.0378249 29.3185845, 48.0376119 29.319058)",2,,45,yes,,
"[133980617, 507029462]",False,شارع 2,residential,False,433.01399999999995,"LINESTRING (48.0378249 29.3185845, 48.0380928 29.31802, 48.0381538 29.3179765, 48.0382332 29.3179836, 48.0394207 29.3183887, 48.0394741 29.3184385, 48.0395013 29.3184971, 48.0392642 29.3190095, 48.0392382 29.3190374, 48.0391951 29.3190295, 48.0378249 29.3185845)",2,,45,yes,,
"[133980617, 507029462]",False,شارع 2,residential,True,433.01399999999995,"LINESTRING (48.0378249 29.3185845, 48.0391951 29.3190295, 48.0392382 29.3190374, 48.0392642 29.3190095, 48.0395013 29.3184971, 48.0394741 29.3184385, 48.0394207 29.3183887, 48.0382332 29.3179836, 48.0381538 29.3179765, 48.0380928 29.31802, 48.0378249 29.3185845)",2,,45,yes,,
134688615,False,شارع 5,residential,False,79.184,"LINESTRING (48.0345501 29.3193253, 48.033787 29.3190715)",2,,45,yes,,
134688615,False,شارع 5,residential,True,117.504,"LINESTRING (48.0345501 29.3193253, 48.0356861 29.3196936)",2,,45,yes,,
134688619,False,شارع 4,residential,False,487.11799999999994,"LINESTRING (48.0345501 29.3193253, 48.0347553 29.3187617, 48.0348224 29.3186997, 48.0348975 29.3186903, 48.036486 29.3192141, 48.0379579 29.3196994, 48.0380451 29.3197708, 48.0380518 29.3198643, 48.0378077 29.3204116)",2,,45,yes,,
134688615,False,شارع 5,residential,False,120.519,"LINESTRING (48.0378077 29.3204116, 48.0366476 29.3200222)",2,,45,yes,,
134688619,False,شارع 4,residential,True,487.118,"LINESTRING (48.0378077 29.3204116, 48.0380518 29.3198643, 48.0380451 29.3197708, 48.0379579 29.3196994, 48.036486 29.3192141, 48.0348975 29.3186903, 48.0348224 29.3186997, 48.0347553 29.3187617, 48.0345501 29.3193253)",2,,45,yes,,
129161949,False,شارع 12,residential,False,133.48,"LINESTRING (48.033787 29.3190715, 48.0342731 29.3179484)",2,,45,,,
134688615,False,شارع 5,residential,True,79.184,"LINESTRING (48.033787 29.3190715, 48.0345501 29.3193253)",2,,45,yes,,
129161949,False,شارع 12,residential,True,153.147,"LINESTRING (48.033787 29.3190715, 48.0337278 29.3192057, 48.0333943 29.3199614, 48.0332197 29.3203569)",2,,45,,,
172862407,False,شارع 21,residential,False,69.919,"LINESTRING (48.034239 29.3147835, 48.0349187 29.3149936)",,,,,,
172862009,False,شارع 15,residential,True,74.514,"LINESTRING (48.037058 29.314835, 48.0367723 29.3154571)",,,,,,
172862407,False,شارع 21,residential,True,69.919,"LINESTRING (48.0349187 29.3149936, 48.034239 29.3147835)",,,,,,
365075125,False,شارع 20,residential,False,66.107,"LINESTRING (48.0349187 29.3149936, 48.0348826 29.3150452, 48.0348538 29.3151156, 48.0346729 29.315547)",,,,,,
172862518,False,شارع 17,residential,False,51.185,"LINESTRING (48.0362842 29.3152817, 48.0367723 29.3154571)",,,,,,
172862518,False,شارع 17,residential,True,52.114,"LINESTRING (48.0362842 29.3152817, 48.0357899 29.3150976)",,,,,,
172862009,False,شارع 15,residential,False,74.514,"LINESTRING (48.0367723 29.3154571, 48.037058 29.314835)",,,,,,
172862518,False,شارع 17,residential,True,51.185,"LINESTRING (48.0367723 29.3154571, 48.0362842 29.3152817)",,,,,,
172862424,False,شارع 19,residential,False,69.242,"LINESTRING (48.0346729 29.315547, 48.0353437 29.3157607)",,,,,,
172862424,False,شارع 19,residential,True,140.318,"LINESTRING (48.0346729 29.315547, 48.0333019 29.3151428)",,,,,,
365075125,False,شارع 20,residential,True,66.107,"LINESTRING (48.0346729 29.315547, 48.0348538 29.3151156, 48.0348826 29.3150452, 48.0349187 29.3149936)",,,,,,
113102731,False,شارع 18,residential,False,34.584,"LINESTRING (48.0353437 29.3157607, 48.0352187 29.316052)",2,,,,,
172862424,False,شارع 19,residential,True,69.242,"LINESTRING (48.0353437 29.3157607, 48.0346729 29.315547)",,,,,,
113102731,False,شارع 18,residential,True,85.71300000000001,"LINESTRING (48.0353437 29.3157607, 48.0353707 29.3157139, 48.0355654 29.3153765, 48.0357899 29.3150976)",2,,,,,
134688615,False,شارع 5,residential,False,117.504,"LINESTRING (48.0356861 29.3196936, 48.0345501 29.3193253)",2,,45,yes,,
172862692,False,شارع 11,residential,False,77.695,"LINESTRING (48.0356861 29.3196936, 48.0354352 29.3203572)",2,,45,yes,,
134688615,False,شارع 5,residential,True,100.124,"LINESTRING (48.0356861 29.3196936, 48.0362064 29.3198714, 48.0366476 29.3200222)",2,,45,yes,,
134688615,False,شارع 5,residential,True,120.519,"LINESTRING (48.0366476 29.3200222, 48.0378077 29.3204116)",2,,45,yes,,
134688615,False,شارع 5,residential,False,100.124,"LINESTRING (48.0366476 29.3200222, 48.0362064 29.3198714, 48.0356861 29.3196936)",2,,45,yes,,
172862704,False,شارع 6,residential,True,77.919,"LINESTRING (48.0366476 29.3200222, 48.0365031 29.3203906, 48.0363874 29.3206852)",2,,45,yes,,
129161949,False,شارع 12,residential,True,75.007,"LINESTRING (48.0332197 29.3203569, 48.032945 29.3209875)",2,,45,,,
172862692,False,شارع 11,residential,True,49.249,"LINESTRING (48.0332197 29.3203569, 48.0336943 29.3205148)",2,,45,yes,,
129161949,False,شارع 12,residential,False,153.147,"LINESTRING (48.0332197 29.3203569, 48.0333943 29.3199614, 48.0337278 29.3192057, 48.033787 29.3190715)",2,,45,,,
