osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed
159213874,2,tertiary,roundabout,True,False,11.989,"LINESTRING (47.996759 29.2977934, 47.9967158 29.2977549, 47.996681 29.2977103)",,,
159213874,2,tertiary,roundabout,True,False,34.629000000000005,"LINESTRING (47.996681 29.2977103, 47.9966477 29.2976381, 47.9966365 29.2975608, 47.9966481 29.2974836, 47.9966817 29.2974115)",,,
159214160,2,tertiary,,True,False,173.974,"LINESTRING (47.996681 29.2977103, 47.9965791 29.2976803, 47.9964768 29.2976562, 47.9963726 29.2976393, 47.9962672 29.2976297, 47.9957432 29.2976008, 47.9954608 29.2975784, 47.9951931 29.2975483, 47.9949174 29.2974697)",10,شارع عبد العزيز أحمد التويجري,45
159213874,2,tertiary,roundabout,True,False,17.984,"LINESTRING (47.9966817 29.2974115, 47.9967375 29.2973469, 47.9968109 29.2972975)",,,
159213952,2,tertiary,roundabout,True,False,19.854999999999997,"LINESTRING (47.9932063 29.2901354, 47.9931636 29.2901815, 47.9931117 29.2902204, 47.9930523 29.2902499)",,,
159213952,2,tertiary,roundabout,True,False,35.577000000000005,"LINESTRING (47.9930523 29.2902499, 47.9929825 29.2902698, 47.9929096 29.2902767, 47.9928366 29.2902704, 47.9927666 29.2902511, 47.9927028 29.2902196)",,,
159214234,2,tertiary,,True,False,142.989,"LINESTRING (47.9930523 29.2902499, 47.9930057 29.2903131, 47.992966 29.2903906, 47.9929333 29.2904706, 47.992908 29.2905526, 47.9928477 29.2907966, 47.9927783 29.2910658, 47.9926811 29.2914879)",10,شارع عبد العزيز أحمد التويجري,
159213980,2,tertiary,roundabout,True,False,33.322,"LINESTRING (47.9921602 29.2945688, 47.992112 29.2946308, 47.992046 29.2946787, 47.9919673 29.2947088, 47.9918821 29.2947185)",,,
159214189,2,tertiary,,True,False,74.77199999999999,"LINESTRING (47.9921602 29.2945688, 47.9921907 29.2946847, 47.9922125 29.2947751, 47.9922633 29.2948975, 47.992416 29.2952005)",10,شارع عبد العزيز أحمد التويجري,45
159213980,2,tertiary,roundabout,True,False,26.378,"LINESTRING (47.9918821 29.2947185, 47.9918075 29.2947098, 47.9917376 29.2946855, 47.9916875 29.2946555, 47.9916452 29.2946175)",,,
159213980,2,tertiary,roundabout,True,False,39.831,"LINESTRING (47.9916452 29.2946175, 47.9915958 29.294539, 47.9915789 29.2944507, 47.9915964 29.2943624, 47.9916464 29.2942842)",,,
159214145,2,tertiary,,True,False,166.256,"LINESTRING (47.9916452 29.2946175, 47.9915579 29.2945595, 47.9914144 29.2945069, 47.9911843 29.2944643, 47.9909846 29.2944458, 47.9906266 29.294409, 47.9901119 29.2943805, 47.9899754 29.2943734)",,الشارع غصاب محمد زمان,
159213980,2,tertiary,roundabout,True,False,12.916,"LINESTRING (47.9916464 29.2942842, 47.9916935 29.2942431, 47.9917497 29.294212)",,,
159213980,2,tertiary,roundabout,True,False,34.922,"LINESTRING (47.9917497 29.294212, 47.9918354 29.294188, 47.9919254 29.2941867, 47.9920119 29.2942084, 47.9920875 29.2942511)",,,
159214225,2,tertiary,,True,False,458.69500000000005,"LINESTRING (47.9917497 29.294212, 47.9918114 29.2941232, 47.9918824 29.2940484, 47.9919374 29.2939314, 47.9919857 29.2937782, 47.9920286 29.2935969, 47.9921905 29.2929152, 47.9923076 29.2924179, 47.9923924 29.2920405, 47.9926214 29.2910764, 47.9926451 29.29097, 47.9926762 29.290825, 47.9926952 29.290736, 47.992765 29.2904806, 47.9927695 29.2904264, 47.9927654 29.2903722, 47.9927527 29.2903189, 47.9927317 29.2902677, 47.9927028 29.2902196)",10,شارع عبد العزيز أحمد التويجري,
159213980,2,tertiary,roundabout,True,False,38.537,"LINESTRING (47.9920875 29.2942511, 47.9921504 29.2943181, 47.9921854 29.2943992, 47.9921888 29.2944858, 47.9921602 29.2945688)",,,
159214125,2,tertiary,,True,False,28.377,"LINESTRING (47.9934915 29.2900962, 47.9934185 29.2900922, 47.9933456 29.2900974, 47.9932744 29.290112, 47.9932063 29.2901354)",50,شارع علي حسين العسعوسي,45
455117814,1,tertiary_link,,True,False,16.342,"LINESTRING (47.9934915 29.2900962, 47.9934688 29.2900747, 47.9934606 29.2900465, 47.9934692 29.2900183, 47.9934924 29.2899974, 47.9935252 29.2899872)",,,
159214160,2,tertiary,,True,False,46.260000000000005,"LINESTRING (47.9949174 29.2974697, 47.9946233 29.2973612, 47.9944762 29.2973116)",10,شارع عبد العزيز أحمد التويجري,45
444016763,,residential,,True,False,51.045,"LINESTRING (47.9949174 29.2974697, 47.9947212 29.2974665, 47.9946206 29.2975074, 47.9944852 29.2976577)",,شارع 201,
159214189,2,tertiary,,True,False,524.545,"LINESTRING (47.992416 29.2952005, 47.992561 29.2954554, 47.9927045 29.295701, 47.9928158 29.2958577, 47.9929822 29.2960724, 47.9931686 29.29628, 47.9934073 29.2965127, 47.9937224 29.2967536, 47.9939558 29.2969033, 47.9942039 29.2970367, 47.99446 29.297156, 47.9946773 29.2972413, 47.9949911 29.2973419, 47.9952191 29.2973981, 47.9955934 29.2974576, 47.9957623 29.2974764, 47.9961727 29.2974975, 47.996398 29.2975056, 47.9964751 29.2975009, 47.9965496 29.2974829, 47.9966184 29.2974522, 47.9966817 29.2974115)",10,شارع عبد العزيز أحمد التويجري,45
