osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes
27627626,True,A666,Bolton Road,primary,30 mph,False,49.772000000000006,"LINESTRING (-2.385431 53.5433658, -2.3853541 53.543268, -2.3852677 53.5431529, -2.3852076 53.5430825, -2.3850697 53.5429756)",,
121166447,False,,Roscow Road,residential,,True,124.968,"LINESTRING (-2.3757163 53.53999, -2.3756155 53.540093, -2.3756138 53.5401379, -2.3756355 53.5401967, -2.3757031 53.540319, -2.3757958 53.5404429, -2.3762312 53.5410231)",,
121169457,False,A666,Bolton Road,primary,30 mph,False,98.633,"LINESTRING (-2.3757163 53.53999, -2.3759089 53.5400593, -2.3761856 53.5401457, -2.3770294 53.5404114)",,
217296358,False,A666,Manchester Road,primary,30 mph,True,68.173,"LINESTRING (-2.3757163 53.53999, -2.3754743 53.5398832, -2.3752661 53.5397685, -2.3749557 53.5395779)",,
554321812,False,A666,Bolton Road,primary,30 mph,True,131.302,"LINESTRING (-2.3850697 53.5429756, -2.3849496 53.5429316, -2.3833405 53.5423939)",,
4975751,False,A667,Stoneclough Road,primary,30 mph,False,48.788,"LINESTRING (-2.3822453 53.542038, -2.3820873 53.5421234, -2.3819386 53.5421638, -2.3818851 53.5421783, -2.381602 53.5422416)",,
554321812,False,A666,Bolton Road,primary,30 mph,False,54.760999999999996,"LINESTRING (-2.3822453 53.542038, -2.3826206 53.5421584, -2.3826765 53.5421764, -2.382974 53.5422726)",,
"[554321811, 554321812, 217297014, 507031283]",False,A666,Bolton Road,primary,30 mph,True,125.67299999999999,"LINESTRING (-2.3822453 53.542038, -2.3818233 53.5419195, -2.3817707 53.5419047, -2.3815276 53.5418358, -2.3812169 53.5417389, -2.3809046 53.5416307, -2.3805532 53.5415232)",yes,
"[166457452, 4975751]",False,A667,Stoneclough Road,primary,30 mph,False,389.38300000000004,"LINESTRING (-2.381602 53.5422416, -2.3799781 53.5425629, -2.379848 53.5425892, -2.3783774 53.5428861, -2.3783038 53.5428984, -2.3770861 53.5431014, -2.3760216 53.5433596)",,2
4975751,False,A667,Stoneclough Road,primary,30 mph,True,48.788000000000004,"LINESTRING (-2.381602 53.5422416, -2.3818851 53.5421783, -2.3819386 53.5421638, -2.3820873 53.5421234, -2.3822453 53.542038)",,
62183209,False,,Station Road,residential,20 mph,True,42.818,"LINESTRING (-2.381602 53.5422416, -2.38162 53.5422887, -2.3816203 53.5423285, -2.381589 53.5423563, -2.3815354 53.5423797, -2.3811921 53.5424722)",,
121166123,False,,Hazlemere,residential,,True,26.256999999999998,"LINESTRING (-2.3760216 53.5433596, -2.375927 53.543193, -2.3758509 53.5431531)",,
"[166457452, 4975751]",False,A667,Stoneclough Road,primary,30 mph,True,389.383,"LINESTRING (-2.3760216 53.5433596, -2.3770861 53.5431014, -2.3783038 53.5428984, -2.3783774 53.5428861, -2.379848 53.5425892, -2.3799781 53.5425629, -2.381602 53.5422416)",,2
39695434,False,,Ruskin Avenue,residential,20 mph,True,72.787,"LINESTRING (-2.3844621 53.5434706, -2.3835166 53.5431347)",,
39695451,False,,Clough Street,residential,20 mph,False,55.373999999999995,"LINESTRING (-2.3844621 53.5434706, -2.3847005 53.5432071, -2.384859 53.543032)",,
39695451,False,,Clough Street,residential,20 mph,True,54.301,"LINESTRING (-2.3844621 53.5434706, -2.3842264 53.543731, -2.3840729 53.5439007)",,
39695434,False,,Ruskin Avenue,residential,20 mph,False,72.787,"LINESTRING (-2.3835166 53.5431347, -2.3844621 53.5434706)",,
39695437,False,,Howard Avenue,residential,20 mph,True,3.272,"LINESTRING (-2.3838706 53.5439325, -2.3838873 53.5439602)",,
39695445,False,,Halshaw Lane,residential,20 mph,False,13.826,"LINESTRING (-2.3838706 53.5439325, -2.3840729 53.5439007)",,
39695448,False,,Oakes Street,residential,20 mph,True,120.018,"LINESTRING (-2.3838706 53.5439325, -2.3838283 53.5438855, -2.3837716 53.5438456, -2.3835727 53.5437663, -2.3828003 53.5434583, -2.3823957 53.5433172)",,
39695444,False,,Clifton Street,residential,20 mph,True,35.604,"LINESTRING (-2.3773775 53.5441194, -2.3768491 53.5440566)",,
39695444,False,,Clifton Street,residential,20 mph,False,37.861,"LINESTRING (-2.3773775 53.5441194, -2.37755 53.5441326, -2.3778756 53.5441576, -2.3779458 53.544163)",,
39695444,False,,Clifton Street,residential,20 mph,False,35.604,"LINESTRING (-2.3768491 53.5440566, -2.3773775 53.5441194)",,
39695445,False,,Halshaw Lane,residential,20 mph,False,38.233,"LINESTRING (-2.3840729 53.5439007, -2.3846469 53.5438572)",,
39695445,False,,Halshaw Lane,residential,20 mph,True,13.826,"LINESTRING (-2.3840729 53.5439007, -2.3838706 53.5439325)",,
39695451,False,,Clough Street,residential,20 mph,False,54.301,"LINESTRING (-2.3840729 53.5439007, -2.3842264 53.543731, -2.3844621 53.5434706)",,
39695445,False,,Halshaw Lane,residential,20 mph,True,38.233,"LINESTRING (-2.3846469 53.5438572, -2.3840729 53.5439007)",,
39695450,False,,Rose Grove,residential,20 mph,False,50.518,"LINESTRING (-2.3846469 53.5438572, -2.38485 53.5442952)",,
39695445,False,,Halshaw Lane,residential,20 mph,False,39.586,"LINESTRING (-2.3846469 53.5438572, -2.3849493 53.5438225, -2.3852291 53.5437747)",,
39695445,False,,Halshaw Lane,residential,20 mph,False,4.973,"LINESTRING (-2.3852291 53.5437747, -2.3853029 53.5437659)",,
39695449,False,,Ivy Grove,residential,20 mph,False,51.225,"LINESTRING (-2.3852291 53.5437747, -2.385437 53.5442185)",,
39695445,False,,Halshaw Lane,residential,20 mph,True,39.586,"LINESTRING (-2.3852291 53.5437747, -2.3849493 53.5438225, -2.3846469 53.5438572)",,
39695445,False,,Halshaw Lane,residential,20 mph,True,4.973,"LINESTRING (-2.3853029 53.5437659, -2.3852291 53.5437747)",,
554321812,False,A666,Bolton Road,primary,30 mph,True,27.719,"LINESTRING (-2.3833405 53.5423939, -2.382974 53.5422726)",,
39695446,False,,Jackson Street,residential,20 mph,False,120.15700000000001,"LINESTRING (-2.3833405 53.5423939, -2.3830644 53.542662, -2.3823957 53.5433172)",,
554321812,False,A666,Bolton Road,primary,30 mph,False,131.302,"LINESTRING (-2.3833405 53.5423939, -2.3849496 53.5429316, -2.3850697 53.5429756)",,
