osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge
33306916,unclassified,False,False,135.633,"LINESTRING (-4.733928 56.0028513, -4.7339505 56.0027882, -4.7341373 56.0024956, -4.7341859 56.0024359, -4.7342577 56.0024025, -4.7343537 56.0023721, -4.7345774 56.0023064, -4.7351882 56.0021054, -4.7353259 56.0020036)",,,,,
59230144,primary,False,True,122.53200000000001,"LINESTRING (-4.733928 56.0028513, -4.733867 56.0029703, -4.7334376 56.0038079, -4.733385 56.0039106)",2,A818,Sinclair Street,30 mph,
69747518,primary,False,True,116.00399999999999,"LINESTRING (-4.733928 56.0028513, -4.7337517 56.0028468, -4.7326552 56.002677, -4.7321262 56.0025898)",2,A814,East Clyde Street,30 mph,
101291543,primary,False,False,130.766,"LINESTRING (-4.733928 56.0028513, -4.7340649 56.0028738, -4.734323 56.0029161, -4.735934 56.0032045)",2,A814,West Clyde Street,30 mph,
8013637,residential,False,False,126.509,"LINESTRING (-4.7411465 56.0040515, -4.7406142 56.0051496)",2,,William Street,30 mph,
267288532,primary,False,True,105.396,"LINESTRING (-4.7411465 56.0040515, -4.7406912 56.0039983, -4.7403487 56.0039426, -4.7395101 56.0038062)",2,A814,West Clyde Street,30 mph,
8013637,residential,False,True,126.509,"LINESTRING (-4.7406142 56.0051496, -4.7411465 56.0040515)",2,,William Street,30 mph,
373697898,residential,False,False,95.764,"LINESTRING (-4.7406142 56.0051496, -4.7420887 56.0053987)",,,West Princes Street,20 mph,
373697898,residential,False,True,102.787,"LINESTRING (-4.7406142 56.0051496, -4.7390316 56.0048822)",,,West Princes Street,20 mph,
8013637,residential,False,False,120.052,"LINESTRING (-4.7406142 56.0051496, -4.7401475 56.006129, -4.7401173 56.0061929)",2,,William Street,30 mph,
373697898,residential,False,True,95.764,"LINESTRING (-4.7420887 56.0053987, -4.7406142 56.0051496)",,,West Princes Street,20 mph,
32345945,residential,False,False,120.00500000000001,"LINESTRING (-4.7420887 56.0053987, -4.7420507 56.0054732, -4.7415931 56.0063706, -4.7415764 56.0064036, -4.7415596 56.0064366)",2,,Campbell Street,30 mph,
59230144,primary,False,False,119.512,"LINESTRING (-4.7318049 56.0069985, -4.7323589 56.0059693)",2,A818,Sinclair Street,30 mph,
33306918,tertiary,False,False,131.898,"LINESTRING (-4.7318049 56.0069985, -4.73248 56.007123, -4.7331961 56.007255, -4.7338198 56.00737)",,,West Montrose Street,,
59230144,primary,False,False,58.177,"LINESTRING (-4.7323589 56.0059693, -4.7326088 56.0054651)",2,A818,Sinclair Street,30 mph,
