osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,tunnel
1149889708,True,,,Town Centre West Roundabout,primary,40 mph,False,36.563,"LINESTRING (-3.9934617 55.9446646, -3.9935101 55.9446047, -3.9935806 55.9445521, -3.99367 55.9445094, -3.9937738 55.9444786, -3.993887 55.9444613)",roundabout,,
33839499,True,,,,unclassified,40 mph,False,39.303,"LINESTRING (-3.9944885 55.9448341, -3.9945374 55.9451865)",,,
1149889704,True,,,Town Centre West Roundabout,primary,40 mph,False,30.286,"LINESTRING (-3.9944885 55.9448341, -3.9944442 55.9448975, -3.9943756 55.9449537, -3.9942861 55.9449998, -3.9941803 55.9450334)",roundabout,,
1149889705,True,,,Town Centre West Roundabout,primary,40 mph,False,17.659,"LINESTRING (-3.9944865 55.9446767, -3.9944923 55.9446997, -3.9945063 55.9447553, -3.9944885 55.9448341)",roundabout,,
26281655,True,2,A8011,Central Way,primary,40 mph,False,120.69,"LINESTRING (-3.9939396 55.9444581, -3.9940525 55.9444224, -3.9941572 55.9443687, -3.9943873 55.9442361, -3.9946465 55.9440823, -3.9947966 55.9439815, -3.9949274 55.9438709, -3.9951513 55.9436284)",,,
1149889706,True,,,Town Centre West Roundabout,primary,40 mph,False,45.087,"LINESTRING (-3.9939396 55.9444581, -3.994084 55.9444644, -3.9942201 55.9444921, -3.994338 55.9445392, -3.994429 55.9446023, -3.9944865 55.9446767)",roundabout,,
1149889709,True,,,Town Centre West Roundabout,primary,40 mph,False,14.888,"LINESTRING (-3.9934401 55.9447971, -3.9934376 55.9447302, -3.9934617 55.9446646)",roundabout,,
33839519,False,,,,unclassified,30 mph,True,52.165000000000006,"LINESTRING (-3.9859682 55.9495033, -3.9862237 55.9496077, -3.986325 55.9496696, -3.9864853 55.9497539, -3.9865914 55.9498146)",,,
1149889713,True,,,Town Centre East Roundabout,primary,40 mph,False,13.859000000000002,"LINESTRING (-3.9859682 55.9495033, -3.9859421 55.9495235, -3.985911 55.9495413, -3.9858756 55.9495564, -3.9858366 55.9495685, -3.9857949 55.9495772)",roundabout,,
230360163,True,2,A8011,Central Way,primary,50 mph,False,104.16700000000002,"LINESTRING (-3.9843597 55.9501173, -3.9849423 55.9497888, -3.9850612 55.9497262, -3.985202 55.9496248, -3.9852409 55.9495903, -3.9852798 55.9495505, -3.9853234 55.9495072, -3.9854073 55.9493988)",,,
30625638,False,,,Bron Way,unclassified,30 mph,True,103.992,"LINESTRING (-3.9843734 55.9465055, -3.9848825 55.946747, -3.9849423 55.9467902, -3.9850012 55.94683, -3.9850599 55.946858, -3.9854384 55.9470725, -3.9855832 55.9471476)",,,
"[30796813, 161718375]",False,2,,North Carbrain Road,tertiary,30 mph,False,87.44400000000002,"LINESTRING (-3.9843734 55.9465055, -3.9850533 55.9461978, -3.9851979 55.9461331, -3.9852827 55.9460912, -3.9853643 55.9460367, -3.9854201 55.9459869)",,,
161718375,False,2,,North Carbrain Road,tertiary,30 mph,True,128.881,"LINESTRING (-3.9843734 55.9465055, -3.9842192 55.9465995, -3.9840108 55.9467532, -3.9838308 55.9468927, -3.9837382 55.9469644, -3.9836226 55.9470563, -3.9835246 55.9471415, -3.9834606 55.9472057, -3.9833642 55.9472985, -3.9832912 55.9474006, -3.9832517 55.9474704)",,,
30625638,False,,,Bron Way,unclassified,30 mph,False,103.992,"LINESTRING (-3.9855832 55.9471476, -3.9854384 55.9470725, -3.9850599 55.946858, -3.9850012 55.94683, -3.9849423 55.9467902, -3.9848825 55.946747, -3.9843734 55.9465055)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,81.961,"LINESTRING (-3.9828098 55.945053, -3.9837058 55.9446917, -3.9838348 55.944786)",,,
30796822,False,,,Stonylee Road,residential,30 mph,False,74.988,"LINESTRING (-3.9861131 55.9454038, -3.9851343 55.9457967)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,35.57,"LINESTRING (-3.9851343 55.9457967, -3.984802 55.9455365)",,,
30796822,False,,,Stonylee Road,residential,30 mph,True,74.988,"LINESTRING (-3.9851343 55.9457967, -3.9861131 55.9454038)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,27.648,"LINESTRING (-3.9851343 55.9457967, -3.9852738 55.945885, -3.9854201 55.9459869)",,,
30796822,False,,,Stonylee Road,residential,30 mph,False,83.371,"LINESTRING (-3.9851343 55.9457967, -3.9848142 55.9459232, -3.9840402 55.9462289)",,,
30796822,False,,,Stonylee Road,residential,30 mph,True,83.371,"LINESTRING (-3.9840402 55.9462289, -3.9848142 55.9459232, -3.9851343 55.9457967)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,23.109,"LINESTRING (-3.984802 55.9455365, -3.984578 55.9453708)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,35.57,"LINESTRING (-3.984802 55.9455365, -3.9851343 55.9457967)",,,
30796823,False,,,Stonylee Road,residential,30 mph,False,123.632,"LINESTRING (-3.984802 55.9455365, -3.9863948 55.9448727)",,,
30796823,False,,,Stonylee Road,residential,30 mph,True,123.632,"LINESTRING (-3.9863948 55.9448727, -3.984802 55.9455365)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,41.927,"LINESTRING (-3.984578 55.9453708, -3.9841911 55.9450622)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,23.109,"LINESTRING (-3.984578 55.9453708, -3.984802 55.9455365)",,,
30796824,False,,,Stonylee Road,residential,30 mph,False,81.848,"LINESTRING (-3.984578 55.9453708, -3.9835054 55.9457963)",,,
30796824,False,,,Stonylee Road,residential,30 mph,True,81.848,"LINESTRING (-3.9835054 55.9457963, -3.984578 55.9453708)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,12.989,"LINESTRING (-3.9841911 55.9450622, -3.9840628 55.9449701)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,41.927,"LINESTRING (-3.9841911 55.9450622, -3.984578 55.9453708)",,,
30796825,False,,,Stonylee Road,residential,30 mph,False,53.036,"LINESTRING (-3.9841911 55.9450622, -3.984875 55.9447779)",,,
30796825,False,,,Stonylee Road,residential,30 mph,True,53.036,"LINESTRING (-3.984875 55.9447779, -3.9841911 55.9450622)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,24.912,"LINESTRING (-3.9840628 55.9449701, -3.9838348 55.944786)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,12.989,"LINESTRING (-3.9840628 55.9449701, -3.9841911 55.9450622)",,,
30796826,False,,,Stonylee Road,residential,30 mph,False,99.896,"LINESTRING (-3.9840628 55.9449701, -3.9827724 55.9455039)",,,
30796826,False,,,Stonylee Road,residential,30 mph,True,99.896,"LINESTRING (-3.9827724 55.9455039, -3.9840628 55.9449701)",,,
30796821,False,,,Stonylee Road,residential,30 mph,True,24.912,"LINESTRING (-3.9838348 55.944786, -3.9840628 55.9449701)",,,
30796827,False,,,Stonylee Road,residential,30 mph,False,93.849,"LINESTRING (-3.9838348 55.944786, -3.9850594 55.944294)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,81.961,"LINESTRING (-3.9838348 55.944786, -3.9837058 55.9446917, -3.9828098 55.945053)",,,
30796827,False,,,Stonylee Road,residential,30 mph,True,93.849,"LINESTRING (-3.9850594 55.944294, -3.9838348 55.944786)",,,
31253739,False,2,,North Carbrain Road,tertiary,30 mph,False,237.19399999999996,"LINESTRING (-3.9813722 55.9495229, -3.9814771 55.9493297, -3.9820407 55.9487092, -3.9826312 55.9480318, -3.9828783 55.9478313, -3.9831128 55.9476332)",,,
228120307,True,,,North Carbrain Road,tertiary,30 mph,False,32.876,"LINESTRING (-3.9813722 55.9495229, -3.9814063 55.9495457, -3.9814271 55.9495731, -3.9814329 55.9496027, -3.9814233 55.949632, -3.9813989 55.9496585, -3.9813626 55.9496796, -3.981317 55.9496941, -3.9812659 55.9497007, -3.9812135 55.9496989, -3.9811643 55.9496888)",roundabout,,
31253741,False,,,Glenhove Road,residential,20 mph,False,27.1,"LINESTRING (-3.981088 55.9495531, -3.9806808 55.949467)",,,
31253738,True,,,North Carbrain Road,tertiary,30 mph,False,20.720999999999997,"LINESTRING (-3.981088 55.9495531, -3.9811203 55.9495278, -3.9811645 55.9495091, -3.9812168 55.9494987, -3.9812723 55.9494977, -3.9813257 55.949506, -3.9813722 55.9495229)",roundabout,,
31253741,False,,,Glenhove Road,residential,20 mph,True,24.92,"LINESTRING (-3.9803187 55.9493715, -3.9806808 55.949467)",,,
31253741,False,,,Glenhove Road,residential,20 mph,False,24.92,"LINESTRING (-3.9806808 55.949467, -3.9803187 55.9493715)",,,
31253741,False,,,Glenhove Road,residential,20 mph,True,27.1,"LINESTRING (-3.9806808 55.949467, -3.981088 55.9495531)",,,
31253746,False,,,Glenhove Road,residential,20 mph,False,89.571,"LINESTRING (-3.9806808 55.949467, -3.9813533 55.9487549)",,,
31253746,False,,,Glenhove Road,residential,20 mph,True,89.571,"LINESTRING (-3.9813533 55.9487549, -3.9806808 55.949467)",,,
31253933,False,,,Torbrex Road,residential,20 mph,True,40.765,"LINESTRING (-3.9807093 55.9468821, -3.9812843 55.9470574)",,,
31253934,False,,,Torbrex Road,residential,20 mph,False,120.554,"LINESTRING (-3.9807093 55.9468821, -3.9816178 55.9459247)",,,
31253934,False,,,Torbrex Road,residential,20 mph,True,120.554,"LINESTRING (-3.9816178 55.9459247, -3.9807093 55.9468821)",,,
31253935,False,,,Torbrex Road,residential,20 mph,False,45.547,"LINESTRING (-3.9816326 55.9466972, -3.9812843 55.9470574)",,,
31253933,False,,,Torbrex Road,residential,20 mph,False,40.765,"LINESTRING (-3.9812843 55.9470574, -3.9807093 55.9468821)",,,
31253933,False,,,Torbrex Road,residential,20 mph,True,35.476,"LINESTRING (-3.9812843 55.9470574, -3.9817807 55.947214)",,,
31253935,False,,,Torbrex Road,residential,20 mph,False,91.616,"LINESTRING (-3.9812843 55.9470574, -3.9805632 55.9477756)",,,
31253935,False,,,Torbrex Road,residential,20 mph,True,45.547,"LINESTRING (-3.9812843 55.9470574, -3.9816326 55.9466972)",,,
31253935,False,,,Torbrex Road,residential,20 mph,True,91.616,"LINESTRING (-3.9805632 55.9477756, -3.9812843 55.9470574)",,,
31253936,False,,,Torbrex Road,residential,20 mph,False,99.581,"LINESTRING (-3.9825406 55.946426, -3.9817807 55.947214)",,,
31253933,False,,,Torbrex Road,residential,20 mph,False,35.476,"LINESTRING (-3.9817807 55.947214, -3.9812843 55.9470574)",,,
31253933,False,,,Torbrex Road,residential,20 mph,True,57.253,"LINESTRING (-3.9817807 55.947214, -3.9825906 55.9474578)",,,
31253936,False,,,Torbrex Road,residential,20 mph,False,77.137,"LINESTRING (-3.9817807 55.947214, -3.9811787 55.9478203)",,,
31253936,False,,,Torbrex Road,residential,20 mph,True,99.581,"LINESTRING (-3.9817807 55.947214, -3.9825406 55.946426)",,,
31253936,False,,,Torbrex Road,residential,20 mph,True,77.137,"LINESTRING (-3.9811787 55.9478203, -3.9817807 55.947214)",,,
31253937,False,,,Torbrex Road,residential,20 mph,False,99.808,"LINESTRING (-3.9833509 55.9466676, -3.9825906 55.9474578)",,,
31253933,False,,,Torbrex Road,residential,20 mph,False,57.253,"LINESTRING (-3.9825906 55.9474578, -3.9817807 55.947214)",,,
31253933,False,,,Torbrex Road,residential,20 mph,True,26.36,"LINESTRING (-3.9825906 55.9474578, -3.9829931 55.9475313)",,,
31253937,False,,,Torbrex Road,residential,20 mph,False,102.887,"LINESTRING (-3.9825906 55.9474578, -3.9818271 55.9482784)",,,
31253937,False,,,Torbrex Road,residential,20 mph,True,99.808,"LINESTRING (-3.9825906 55.9474578, -3.9833509 55.9466676)",,,
31253937,False,,,Torbrex Road,residential,20 mph,True,102.887,"LINESTRING (-3.9818271 55.9482784, -3.9825906 55.9474578)",,,
"[32015045, 228118613, 32015046]",False,2,,North Carbrain Road,tertiary,30 mph,False,76.448,"LINESTRING (-3.9914094 55.943376, -3.990886 55.9436895, -3.9907604 55.9437686, -3.9906815 55.9438255, -3.990615 55.9438968)",,yes,
33839500,True,,,,unclassified,40 mph,False,28.047,"LINESTRING (-3.9945374 55.9451865, -3.9943711 55.9451174, -3.9942235 55.9450579, -3.9941803 55.9450334)",,,
33839501,False,,,St Mungo's Road,unclassified,30 mph,False,31.551,"LINESTRING (-3.9945374 55.9451865, -3.9946071 55.9452766, -3.9946299 55.9453187, -3.9946179 55.9453877, -3.9945803 55.9454568)",,,
"[239134184, 239134185, 239134189, 33839501, 1081107930, 1081107932]",False,,,St Mungo's Road,unclassified,30 mph,False,341.961,"LINESTRING (-3.9945803 55.9454568, -3.9939379 55.9458023, -3.9937394 55.9459089, -3.9930689 55.9462754, -3.9928846 55.9463838, -3.9923715 55.9466854, -3.9920497 55.9468416, -3.9917804 55.9469913, -3.9916177 55.9470833, -3.9914381 55.9471848, -3.9909955 55.9474274, -3.990771 55.9475502, -3.9906871 55.9476061, -3.9906725 55.9476159)",,,yes
33839501,False,,,St Mungo's Road,unclassified,30 mph,True,31.551,"LINESTRING (-3.9945803 55.9454568, -3.9946179 55.9453877, -3.9946299 55.9453187, -3.9946071 55.9452766, -3.9945374 55.9451865)",,,
26301350,False,,,South Muirhead Road,unclassified,30 mph,False,309.959,"LINESTRING (-3.9831732 55.9518009, -3.9835519 55.9516019, -3.9835891 55.9515833, -3.9836507 55.9515525, -3.9838102 55.9514728, -3.9840241 55.9513267, -3.9843472 55.9511523, -3.9844303 55.9511081, -3.984509 55.9510655, -3.9850621 55.9507628, -3.9853591 55.950608, -3.9853859 55.9505938, -3.9854973 55.9505346, -3.9857181 55.9504172, -3.986032 55.9502504, -3.9864254 55.9500498, -3.9865492 55.9499518, -3.9865659 55.9499214, -3.9865914 55.9498146)",,,
"[1081107928, 26604621, 1081107926]",False,,,Tryst Road,unclassified,,False,317.06300000000005,"LINESTRING (-3.9893821 55.9463999, -3.988375 55.9469675, -3.9882786 55.9470219, -3.9869694 55.9477724, -3.986868 55.9478309, -3.9868215 55.9478565, -3.9867085 55.9479187, -3.9865081 55.948029, -3.9857737 55.9484112)",,,yes
142433443,True,,,,primary_link,50 mph,False,313.59000000000003,"LINESTRING (-3.980234 55.9507385, -3.9805181 55.950841, -3.9808645 55.9509725, -3.9812266 55.9511061, -3.9814873 55.9511733, -3.9817796 55.9511988, -3.9820473 55.9511737, -3.982396 55.9510611, -3.9828014 55.9508864, -3.9831524 55.9507337, -3.9843597 55.9501173)",,,
"[148255751, 30796813, 228118615]",False,2,,North Carbrain Road,tertiary,30 mph,False,377.746,"LINESTRING (-3.9854201 55.9459869, -3.9855856 55.9459369, -3.9857431 55.9458951, -3.9859126 55.9458383, -3.9864441 55.9456156, -3.9870423 55.9453529, -3.9879515 55.9449761, -3.9886534 55.9447234, -3.9888497 55.9446274, -3.9889754 55.9445065, -3.9891576 55.9444669, -3.9892554 55.9444456, -3.9893997 55.9443985, -3.9899101 55.9441532, -3.9900729 55.9440902, -3.9902097 55.9440584, -3.9903252 55.944039)",,,
"[30796813, 161718375]",False,2,,North Carbrain Road,tertiary,30 mph,True,87.444,"LINESTRING (-3.9854201 55.9459869, -3.9853643 55.9460367, -3.9852827 55.9460912, -3.9851979 55.9461331, -3.9850533 55.9461978, -3.9843734 55.9465055)",,,
30796821,False,,,Stonylee Road,residential,30 mph,False,27.648,"LINESTRING (-3.9854201 55.9459869, -3.9852738 55.945885, -3.9851343 55.9457967)",,,
26301350,False,,,South Muirhead Road,unclassified,30 mph,True,309.959,"LINESTRING (-3.9865914 55.9498146, -3.9865659 55.9499214, -3.9865492 55.9499518, -3.9864254 55.9500498, -3.986032 55.9502504, -3.9857181 55.9504172, -3.9854973 55.9505346, -3.9853859 55.9505938, -3.9853591 55.950608, -3.9850621 55.9507628, -3.984509 55.9510655, -3.9844303 55.9511081, -3.9843472 55.9511523, -3.9840241 55.9513267, -3.9838102 55.9514728, -3.9836507 55.9515525, -3.9835891 55.9515833, -3.9835519 55.9516019, -3.9831732 55.9518009)",,,
33839519,False,,,,unclassified,30 mph,False,52.165000000000006,"LINESTRING (-3.9865914 55.9498146, -3.9864853 55.9497539, -3.986325 55.9496696, -3.9862237 55.9496077, -3.9859682 55.9495033)",,,
"[1081107930, 239134175, 239134174, 33839519]",False,,,St Mungo's Road,unclassified,30 mph,True,373.97700000000003,"LINESTRING (-3.9865914 55.9498146, -3.9869602 55.9497692, -3.9871995 55.9496837, -3.987445 55.949643, -3.9876853 55.9496349, -3.9878775 55.9496097, -3.9880698 55.9495365, -3.9891153 55.9489567, -3.9891937 55.9489106, -3.9893278 55.9488349, -3.989583 55.9487059, -3.9896974 55.9486079, -3.9897215 55.9485358, -3.9897081 55.9484171, -3.9897939 55.9483105, -3.9899012 55.9481648, -3.9899388 55.9481153, -3.990046 55.9480056, -3.9902097 55.947902, -3.990494 55.9477353, -3.9906725 55.9476159)",,,
"[1081107928, 26604621, 1081107926]",False,,,Tryst Road,unclassified,,True,317.063,"LINESTRING (-3.9857737 55.9484112, -3.9865081 55.948029, -3.9867085 55.9479187, -3.9868215 55.9478565, -3.986868 55.9478309, -3.9869694 55.9477724, -3.9882786 55.9470219, -3.988375 55.9469675, -3.9893821 55.9463999)",,,yes
148378200,True,,,Tryst Road,unclassified,,False,31.909,"LINESTRING (-3.9857737 55.9484112, -3.9855972 55.9485343, -3.985436 55.9486266)",,,
148379697,False,2,,,tertiary,30 mph,True,13.889,"LINESTRING (-3.9854757 55.9490579, -3.9854247 55.9489363)",,,
148378712,True,3,,,tertiary,30 mph,False,26.876,"LINESTRING (-3.9854757 55.9490579, -3.985584 55.9491615, -3.9856734 55.9492222, -3.9857388 55.9492447)",,,
148378201,True,2,,,tertiary,30 mph,False,26.812,"LINESTRING (-3.9854247 55.9489363, -3.9851997 55.9487307)",,,
148379697,False,2,,,tertiary,30 mph,False,13.889,"LINESTRING (-3.9854247 55.9489363, -3.9854757 55.9490579)",,,
26604637,False,2,,North Carbrain Road,tertiary,30 mph,True,39.425,"LINESTRING (-3.9811643 55.9496888, -3.9811045 55.9497544, -3.9808918 55.9498876, -3.9807689 55.9499632)",,,
228120315,True,,,North Carbrain Road,tertiary,30 mph,False,17.435,"LINESTRING (-3.9811643 55.9496888, -3.9811197 55.9496699, -3.9810874 55.9496442, -3.9810706 55.9496143, -3.9810708 55.9495829, -3.981088 55.9495531)",roundabout,,
26604606,False,2,,Yule Way,tertiary,30 mph,True,156.554,"LINESTRING (-3.983321 55.947553, -3.9834507 55.9475747, -3.9836558 55.9476393, -3.9838898 55.9477245, -3.9839865 55.9477673, -3.9844523 55.9479734, -3.9847014 55.9481224, -3.9847313 55.9481416, -3.9847596 55.9481651, -3.9849863 55.9483985, -3.9851222 55.94849)",,,
161718374,True,,,,tertiary,30 mph,False,17.924,"LINESTRING (-3.983321 55.947553, -3.98331 55.9475792, -3.9832859 55.9476024, -3.9832508 55.9476207, -3.9832077 55.9476325, -3.9831603 55.9476368, -3.9831128 55.9476332)",roundabout,,
31253933,False,,,Torbrex Road,residential,20 mph,False,26.36,"LINESTRING (-3.9829931 55.9475313, -3.9825906 55.9474578)",,,
161718374,True,,,,tertiary,30 mph,False,20.588,"LINESTRING (-3.9829931 55.9475313, -3.9830197 55.9474969, -3.9830545 55.9474747, -3.9831002 55.9474599, -3.9831518 55.947454, -3.9832042 55.9474576, -3.9832517 55.9474704)",roundabout,,
31253739,False,2,,North Carbrain Road,tertiary,30 mph,True,237.19400000000002,"LINESTRING (-3.9831128 55.9476332, -3.9828783 55.9478313, -3.9826312 55.9480318, -3.9820407 55.9487092, -3.9814771 55.9493297, -3.9813722 55.9495229)",,,
161718374,True,,,,tertiary,30 mph,False,14.625,"LINESTRING (-3.9831128 55.9476332, -3.9830678 55.9476215, -3.9830312 55.9476028, -3.9830062 55.9475788, -3.9829953 55.9475518, -3.9829931 55.9475313)",roundabout,,
161718374,True,,,,tertiary,30 mph,False,10.573,"LINESTRING (-3.9832517 55.9474704, -3.9832918 55.9474927, -3.9833159 55.9475214, -3.983321 55.947553)",roundabout,,
161718375,False,2,,North Carbrain Road,tertiary,30 mph,False,128.881,"LINESTRING (-3.9832517 55.9474704, -3.9832912 55.9474006, -3.9833642 55.9472985, -3.9834606 55.9472057, -3.9835246 55.9471415, -3.9836226 55.9470563, -3.9837382 55.9469644, -3.9838308 55.9468927, -3.9840108 55.9467532, -3.9842192 55.9465995, -3.9843734 55.9465055)",,,
161718747,True,2,,,tertiary,30 mph,False,31.591,"LINESTRING (-3.9854229 55.9486522, -3.9854247 55.9489363)",,,
161718750,True,,,,tertiary,30 mph,False,17.489,"LINESTRING (-3.9854229 55.9486522, -3.9853955 55.9486797, -3.9853568 55.9487025, -3.9853093 55.9487192, -3.9852558 55.9487288, -3.9851997 55.9487307)",roundabout,,
161718749,True,,,Tryst Road,unclassified,,False,33.841,"LINESTRING (-3.9852618 55.9484819, -3.9854595 55.9484907, -3.9855331 55.9484764, -3.9857737 55.9484112)",,,
161718750,True,,,,tertiary,30 mph,False,21.355,"LINESTRING (-3.9852618 55.9484819, -3.9853259 55.9484956, -3.9853796 55.9485195, -3.9854179 55.9485514, -3.9854373 55.9485882, -3.985436 55.9486266)",roundabout,,
26604606,False,2,,Yule Way,tertiary,30 mph,False,156.55399999999997,"LINESTRING (-3.9851222 55.94849, -3.9849863 55.9483985, -3.9847596 55.9481651, -3.9847313 55.9481416, -3.9847014 55.9481224, -3.9844523 55.9479734, -3.9839865 55.9477673, -3.9838898 55.9477245, -3.9836558 55.9476393, -3.9834507 55.9475747, -3.983321 55.947553)",,,
161718750,True,,,,tertiary,30 mph,False,8.849,"LINESTRING (-3.9851222 55.94849, -3.9851908 55.9484797, -3.9852618 55.9484819)",roundabout,,
26604637,False,2,,North Carbrain Road,tertiary,30 mph,False,39.425,"LINESTRING (-3.9807689 55.9499632, -3.9808918 55.9498876, -3.9811045 55.9497544, -3.9811643 55.9496888)",,,
163028656,True,2,A8011,Central Way,primary,50 mph,False,130.243,"LINESTRING (-3.9857949 55.9495772, -3.9854904 55.9496346, -3.9854421 55.9496444, -3.9853764 55.9496684, -3.9853214 55.9496939, -3.985253 55.9497277, -3.9850425 55.9498428, -3.9848801 55.9499328, -3.9842158 55.9503173)",,,
230360332,True,,,Town Centre East Roundabout,primary,40 mph,False,36.714,"LINESTRING (-3.9857949 55.9495772, -3.9857423 55.949583, -3.9856887 55.9495836, -3.9856358 55.9495789, -3.9855851 55.949569, -3.9855384 55.9495543, -3.9854969 55.9495353, -3.9854622 55.9495124, -3.9854351 55.9494865, -3.9854166 55.9494584, -3.9854072 55.9494288, -3.9854073 55.9493988)",roundabout,,
1149889710,True,,,Town Centre East Roundabout,primary,40 mph,False,3.472,"LINESTRING (-3.9857388 55.9492447, -3.9857936 55.9492505)",roundabout,,
1149889712,True,,,Town Centre East Roundabout,primary,40 mph,False,8.559000000000001,"LINESTRING (-3.9854073 55.9493988, -3.9854211 55.9493611, -3.9854497 55.9493261)",roundabout,,
1149889714,True,,,Town Centre East Roundabout,primary,40 mph,False,8.386,"LINESTRING (-3.9860116 55.9494324, -3.985997 55.9494692, -3.9859682 55.9495033)",roundabout,,
163028687,True,2,,,tertiary,30 mph,False,29.926000000000002,"LINESTRING (-3.9854497 55.9493261, -3.9854726 55.9492369, -3.9854757 55.9490579)",,,
1149889711,True,,,Town Centre East Roundabout,primary,40 mph,False,21.201999999999998,"LINESTRING (-3.9854497 55.9493261, -3.9854912 55.9492959, -3.9855437 55.9492716, -3.9856046 55.9492545, -3.9856707 55.9492453, -3.9857388 55.9492447)",roundabout,,
