osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
4872634,2,Waverley Court,residential,30 mph,False,False,26.042,,"LINESTRING (-3.0995979 55.8744659, -3.0998637 55.8742853)",
4872637,2,Cockpen Road,secondary,30 mph,False,False,31.483,B704,"LINESTRING (-3.1011602 55.8729168, -3.100729 55.8727697)",
4872634,2,Waverley Court,residential,30 mph,False,True,174.0,,"LINESTRING (-3.1011602 55.8729168, -3.1011222 55.8729521, -3.100712 55.8733333, -3.1005095 55.8737131, -3.1003433 55.8739273, -3.1001123 55.874116, -3.0998637 55.8742853)",
"[33180251, 33200805]",2,Dundas Street,secondary,30 mph,False,True,38.013999999999996,B704,"LINESTRING (-3.1011602 55.8729168, -3.1012647 55.8729524, -3.1014124 55.8730027, -3.1016867 55.8730888)",
5367012,2,Moorfoot View,residential,,False,False,150.75300000000001,,"LINESTRING (-3.1092422 55.8726009, -3.109176 55.8725666, -3.1086763 55.8724082, -3.1085804 55.8723778, -3.1082647 55.8722778, -3.1079839 55.872187, -3.1076812 55.8720892, -3.1073305 55.8719759, -3.1071557 55.8719195)",
33180387,2,Polton Street,primary,30 mph,False,False,117.275,A6094,"LINESTRING (-3.1092422 55.8726009, -3.1095975 55.8723673, -3.1104624 55.8717986)",
33180387,2,Polton Street,primary,30 mph,False,True,36.319,A6094,"LINESTRING (-3.1092422 55.8726009, -3.1090766 55.8727101, -3.1088644 55.8728494)",
22934372,2,Lothian Street,primary,30 mph,False,True,78.791,A6094,"LINESTRING (-3.105628 55.8748426, -3.1054732 55.874917, -3.105394 55.874955, -3.1049803 55.8751371, -3.1046422 55.8752854)",
33180093,,High Street,secondary,30 mph,False,True,218.951,B704,"LINESTRING (-3.105628 55.8748426, -3.1057659 55.874947, -3.10642 55.8754418, -3.10649 55.8755054, -3.1065385 55.8755644, -3.1066225 55.8756976, -3.1066795 55.8758028, -3.106782 55.8759773, -3.1069154 55.8762046, -3.1071181 55.8765976)",
33180251,2,Dundas Street,secondary,30 mph,False,False,213.23399999999998,B704,"LINESTRING (-3.105628 55.8748426, -3.1054657 55.8747308, -3.1052255 55.8745654, -3.1051072 55.874484, -3.1049115 55.8743628, -3.1044719 55.8741387, -3.1040822 55.8739525, -3.1038046 55.8738191, -3.103513 55.8736955, -3.1031694 55.873574, -3.103119 55.8735566)",
33180387,2,Polton Street,primary,30 mph,False,False,85.612,A6094,"LINESTRING (-3.105628 55.8748426, -3.1058818 55.8747247, -3.1059122 55.8747105, -3.1066047 55.8743032)",
22934372,2,Lothian Street,primary,30 mph,False,False,78.791,A6094,"LINESTRING (-3.1046422 55.8752854, -3.1049803 55.8751371, -3.105394 55.874955, -3.1054732 55.874917, -3.105628 55.8748426)",
22934372,2,Lothian Street,primary,30 mph,False,True,80.104,A6094,"LINESTRING (-3.1046422 55.8752854, -3.1044088 55.8753936, -3.1042903 55.8754558, -3.1041312 55.8755448, -3.1037463 55.8757989)",
70091002,,Douglas Crescent,residential,,False,False,252.82300000000004,,"LINESTRING (-3.1046422 55.8752854, -3.1046895 55.8753214, -3.104948 55.8755185, -3.105007 55.8755869, -3.1050443 55.8756656, -3.1050606 55.8757194, -3.1050687 55.8757893, -3.1050601 55.8759262, -3.1050526 55.8760466, -3.1050606 55.8761294, -3.1050673 55.8761888, -3.1051075 55.8762746, -3.1051531 55.8763528, -3.1052363 55.8764582, -3.1053811 55.8766101, -3.1055099 55.876723, -3.105644 55.8768434, -3.1058009 55.8769517, -3.1059001 55.8770156, -3.1060409 55.8770795, -3.1062178 55.8771526, -3.1062922 55.8772023, -3.1063415 55.8772484)",
22934372,2,Lothian Street,primary,30 mph,False,True,10.929,A6094,"LINESTRING (-3.1037463 55.8757989, -3.1036312 55.875873)",
22934372,2,Lothian Street,primary,30 mph,False,False,80.104,A6094,"LINESTRING (-3.1037463 55.8757989, -3.1041312 55.8755448, -3.1042903 55.8754558, -3.1044088 55.8753936, -3.1046422 55.8752854)",
70090996,1,Quarryfoot Gardens,residential,,False,True,122.09099999999998,,"LINESTRING (-3.1037463 55.8757989, -3.1037993 55.8758272, -3.1041782 55.8760301, -3.1042559 55.876085, -3.1043109 55.8761482, -3.1043471 55.8762039, -3.1043632 55.8762723, -3.104319 55.8765176, -3.104315 55.8766071, -3.104327 55.8767012, -3.1043619 55.8767621)",
