osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,access,junction
32565942,2,,tertiary,20 mph,False,True,34.722,"LINESTRING (-2.4347299 55.5998017, -2.4348419 55.5998526, -2.4351606 55.5999974)",Bowmont Street,,,
32565942,2,,tertiary,20 mph,False,True,63.583,"LINESTRING (-2.4339021 55.5994793, -2.4339743 55.5994897, -2.4340408 55.5995093, -2.4342862 55.5996011, -2.4347299 55.5998017)",Bowmont Street,,,
32565968,2,,tertiary,20 mph,False,False,97.346,"LINESTRING (-2.4339021 55.5994793, -2.4338197 55.5994866, -2.4337473 55.5995056, -2.433598 55.5995671, -2.4333731 55.5996596, -2.4331973 55.599732, -2.4327225 55.5999242, -2.4326235 55.5999642)",East Bowmont Street,,,
33894906,,,unclassified,20 mph,False,False,10.015,"LINESTRING (-2.4339021 55.5994793, -2.4339137 55.5994414, -2.4339675 55.5993997)",Jamieson's Entry,,,
32565968,2,,tertiary,20 mph,False,False,64.98,"LINESTRING (-2.4320912 55.6001932, -2.4320846 55.6001955, -2.4320473 55.6002094, -2.43201 55.6002233, -2.4319399 55.6002459, -2.4319008 55.6002538, -2.4318665 55.6002589, -2.4318322 55.6002602, -2.4317934 55.6002592, -2.4316985 55.6002505, -2.4315963 55.6002378, -2.4314928 55.600223, -2.4314115 55.6002091, -2.4313555 55.6001997, -2.4312603 55.6001835, -2.4312182 55.6001748, -2.4311265 55.6001393)",East Bowmont Street,,,
32565968,2,,tertiary,20 mph,False,True,42.031000000000006,"LINESTRING (-2.4320912 55.6001932, -2.4322507 55.600125, -2.4323134 55.600098, -2.4326235 55.5999642)",East Bowmont Street,,,
34929668,,,residential,20 mph,False,False,240.167,"LINESTRING (-2.4320912 55.6001932, -2.432247 55.6002477, -2.4323148 55.6002714, -2.4326423 55.6003861, -2.4334409 55.6006658, -2.4339929 55.6008591, -2.4343344 55.6009786, -2.4346637 55.6010939, -2.4346832 55.6011008, -2.4350229 55.6012197, -2.4350948 55.6012445, -2.4353472 55.6013249)",Grovehill,,,
32565933,2,,tertiary,20 mph,False,True,150.76899999999998,"LINESTRING (-2.4311265 55.6001393, -2.4310275 55.6000871, -2.4309723 55.6000547, -2.4308997 55.6000104, -2.4308397 55.5999677, -2.4308162 55.5999489, -2.4307882 55.5999261, -2.4307676 55.5999086, -2.43075 55.5998937, -2.4307184 55.5998668, -2.4307162 55.5998651, -2.4303465 55.5995757, -2.4303191 55.5995543, -2.4301443 55.599413, -2.4301273 55.5993989, -2.4301022 55.5993781, -2.4300788 55.5993588, -2.4300241 55.5993135, -2.4299999 55.5992771, -2.4299485 55.5991999, -2.4299442 55.5991935, -2.4299126 55.599102, -2.4298962 55.5990046)",Rose Lane,,,
32565968,2,,tertiary,20 mph,False,True,64.97999999999999,"LINESTRING (-2.4311265 55.6001393, -2.4312182 55.6001748, -2.4312603 55.6001835, -2.4313555 55.6001997, -2.4314115 55.6002091, -2.4314928 55.600223, -2.4315963 55.6002378, -2.4316985 55.6002505, -2.4317934 55.6002592, -2.4318322 55.6002602, -2.4318665 55.6002589, -2.4319008 55.6002538, -2.4319399 55.6002459, -2.43201 55.6002233, -2.4320473 55.6002094, -2.4320846 55.6001955, -2.4320912 55.6001932)",East Bowmont Street,,,
32566001,1,B6461,secondary,20 mph,True,False,53.71999999999999,"LINESTRING (-2.4311265 55.6001393, -2.4312291 55.6000587, -2.4312818 55.6000037, -2.4313215 55.599963, -2.4313784 55.5998982, -2.431412 55.5998561, -2.4314421 55.5998116, -2.4314797 55.5997673, -2.4314935 55.5997468, -2.4315033 55.5997318, -2.4315127 55.5997173, -2.4315165 55.5997115)",Horsemarket,,,
155919914,2,B6461,secondary,20 mph,False,True,124.04799999999997,"LINESTRING (-2.4311265 55.6001393, -2.4311169 55.6002167, -2.4311022 55.6002745, -2.4310904 55.6002993, -2.4309717 55.600465, -2.4308853 55.6005856, -2.4307058 55.600836, -2.4306849 55.6008651, -2.4306553 55.6009126, -2.430532 55.6011102, -2.4304971 55.6011663, -2.430483 55.6011891)",Edenside Road,,,
44979336,2,A699,primary,20 mph,False,True,35.433,"LINESTRING (-2.4349868 55.5948359, -2.4347778 55.5947036, -2.4346848 55.5946593, -2.4345759 55.5946208)",Kelso Bridge Approach,,,
44979337,2,B6352,secondary,20 mph,False,False,60.503,"LINESTRING (-2.4349868 55.5948359, -2.4350228 55.594809, -2.4350457 55.594761, -2.4350585 55.5947106, -2.4350514 55.5944304, -2.4350308 55.594362, -2.4349758 55.5943105)",,,,
32642001,,,unclassified,20 mph,True,False,32.493,"LINESTRING (-2.4312929 55.5986619, -2.4313402 55.5986391, -2.4313822 55.5986223, -2.4314219 55.5986062, -2.4314713 55.5985875, -2.4315494 55.5985605, -2.4316703 55.5985231, -2.4317267 55.5985039)",Abbey Row,,,
"[32642002, 115715162]",,,unclassified,20 mph,False,False,158.18899999999996,"LINESTRING (-2.4312929 55.5986619, -2.4312108 55.5986067, -2.4309989 55.5984419, -2.4308292 55.5982762, -2.4306899 55.5981212, -2.4305362 55.5979836, -2.4304881 55.5979435, -2.4304653 55.5979244, -2.4304039 55.597873, -2.4303797 55.5978543, -2.4302434 55.5977539, -2.4299757 55.5975623, -2.4299373 55.5975298, -2.4299191 55.5975134, -2.4299021 55.5974817)","['The Butts', 'The Knowes']",,,
32678403,,,unclassified,20 mph,False,True,46.159,"LINESTRING (-2.4312929 55.5986619, -2.4312322 55.5986924, -2.4311771 55.5987226, -2.4311445 55.598741, -2.4311182 55.5987614, -2.4310965 55.5987826, -2.4310788 55.5988128, -2.4310576 55.5988885, -2.431036 55.5989709, -2.4310292 55.5989869, -2.4310189 55.5990016, -2.4310108 55.5990098, -2.4310032 55.5990166, -2.4309933 55.5990232)",Simon Square,,,
32642001,,,unclassified,20 mph,True,False,35.643,"LINESTRING (-2.4326098 55.5973995, -2.4326116 55.5973856, -2.432661 55.5973049, -2.4327587 55.5972075, -2.4328299 55.5971515, -2.4328693 55.5971179)",Abbey Row,,,
71331419,,,unclassified,20 mph,False,False,48.085,"LINESTRING (-2.4326098 55.5973995, -2.4325662 55.5973893, -2.4324825 55.5973823, -2.4323932 55.5973778, -2.4322751 55.5973731, -2.4321231 55.5973638, -2.4320515 55.597357, -2.4319978 55.5973467, -2.4318576 55.5973635)",,,,
32678403,,,unclassified,20 mph,False,False,46.159,"LINESTRING (-2.4309933 55.5990232, -2.4310032 55.5990166, -2.4310108 55.5990098, -2.4310189 55.5990016, -2.4310292 55.5989869, -2.431036 55.5989709, -2.4310576 55.5988885, -2.4310788 55.5988128, -2.4310965 55.5987826, -2.4311182 55.5987614, -2.4311445 55.598741, -2.4311771 55.5987226, -2.4312322 55.5986924, -2.4312929 55.5986619)",Simon Square,,,
39982931,2,A6089,primary,20 mph,False,False,70.20499999999998,"LINESTRING (-2.4309933 55.5990232, -2.4309682 55.5990193, -2.4309496 55.5990173, -2.4309037 55.5990125, -2.4307827 55.5989996, -2.4306488 55.5989896, -2.4304272 55.5989741, -2.4303433 55.5989696, -2.4302831 55.5989684, -2.4301804 55.5989672, -2.4300978 55.5989671, -2.4300231 55.5989734, -2.4299713 55.5989833, -2.4299292 55.598993, -2.4298962 55.5990046)",Coalmarket,,,
"[115715162, 32678399]",,,unclassified,20 mph,False,False,205.20999999999998,"LINESTRING (-2.4299021 55.5974817, -2.4299012 55.5974648, -2.4299035 55.5974416, -2.4299116 55.5974211, -2.4299222 55.597403, -2.4299377 55.5973824, -2.4299611 55.5973573, -2.4299756 55.5973418, -2.4300054 55.5973185, -2.4300364 55.5973007, -2.430068 55.5972825, -2.4301111 55.5972603, -2.430161 55.5972422, -2.4302169 55.5972256, -2.4302757 55.597213, -2.4303639 55.597203, -2.4304001 55.597199, -2.4304477 55.59719, -2.4304695 55.5971826, -2.4304934 55.5971682, -2.4305082 55.5971573, -2.430522 55.5971398, -2.4305291 55.5971263, -2.4305314 55.5971118, -2.4305274 55.5970972, -2.4305186 55.5970817, -2.430247 55.5968813, -2.4299735 55.5966878, -2.429958 55.5966768, -2.4297833 55.5965532, -2.4296244 55.5964408, -2.4295185 55.5963693, -2.4294586 55.5963277, -2.4294437 55.5963173, -2.4294074 55.5962916, -2.4292285 55.5961647, -2.4291366 55.5961014)","['Mayfield Lane', 'The Knowes']",,,
"[32642002, 115715162]",,,unclassified,20 mph,False,True,158.189,"LINESTRING (-2.4299021 55.5974817, -2.4299191 55.5975134, -2.4299373 55.5975298, -2.4299757 55.5975623, -2.4302434 55.5977539, -2.4303797 55.5978543, -2.4304039 55.597873, -2.4304653 55.5979244, -2.4304881 55.5979435, -2.4305362 55.5979836, -2.4306899 55.5981212, -2.4308292 55.5982762, -2.4309989 55.5984419, -2.4312108 55.5986067, -2.4312929 55.5986619)","['The Butts', 'The Knowes']",,,
32678401,,,residential,20 mph,False,False,47.986000000000004,"LINESTRING (-2.4295742 55.5989768, -2.4295089 55.5989155, -2.4294317 55.5988593, -2.4292582 55.598782, -2.4291933 55.5987576, -2.4291644 55.5987482, -2.4291084 55.5987307, -2.4290641 55.5987162, -2.4290076 55.5986994)",Abbotsford Grove,,,
"[71324282, 155907211]",2,"['A6089', 'A699']",primary,20 mph,False,"[False, True]",20.885999999999996,"LINESTRING (-2.4295742 55.5989768, -2.4296119 55.5989731, -2.4296681 55.5989711, -2.4297149 55.5989724, -2.4297592 55.598976, -2.4298335 55.5989892, -2.4298962 55.5990046)","['Shedden Park Road', 'Coalmarket']",,,
155907211,2,A6089,primary,20 mph,False,True,90.103,"LINESTRING (-2.4295742 55.5989768, -2.4295308 55.5989858, -2.4294849 55.5989986, -2.4294717 55.599003, -2.429413 55.5990226, -2.4293146 55.5990619, -2.4291822 55.5991193, -2.4290848 55.5991635, -2.4289531 55.5992267, -2.4287287 55.5993294, -2.4287088 55.5993396, -2.4286911 55.5993487, -2.4285308 55.5994246, -2.4284457 55.599472)",Shedden Park Road,,,
32641998,,,unclassified,20 mph,False,False,19.958,"LINESTRING (-2.4315165 55.5997115, -2.4313378 55.5995631)",Cross Street,,,
115675988,1,B6461,secondary,20 mph,True,False,61.263000000000005,"LINESTRING (-2.4315165 55.5997115, -2.4315255 55.5996979, -2.4315378 55.599683, -2.4315533 55.5996671, -2.4316082 55.5996226, -2.4316639 55.5995777, -2.4317313 55.5995267, -2.431805 55.5994727, -2.4318646 55.5994332, -2.4319936 55.599358, -2.4320906 55.5993082, -2.4321303 55.5992879)",Horsemarket,,,
1124805386,1,,primary,20 mph,True,False,5.348000000000001,"LINESTRING (-2.4259671 55.6007625, -2.4259621 55.6007534, -2.4259578 55.60074, -2.4259574 55.6007213, -2.4259588 55.6007151)",,,,roundabout
300823277,,,tertiary,20 mph,True,False,11.693,"LINESTRING (-2.4378055 55.6008489, -2.4378909 55.6008867, -2.437924 55.6009034, -2.4379493 55.6009156)",Roxburgh Street,,,
32565942,2,,tertiary,20 mph,False,False,2.636,"LINESTRING (-2.4370521 55.601318, -2.437024 55.6013004)",Bowmont Street,,,
32565942,2,,tertiary,20 mph,False,True,64.124,"LINESTRING (-2.4370521 55.601318, -2.4373033 55.6014905, -2.4374104 55.6015641, -2.4374437 55.6015882, -2.437457 55.6015971, -2.4375172 55.6016372, -2.4376987 55.6017642)",Bowmont Street,,,
33894895,,,residential,20 mph,True,False,46.721000000000004,"LINESTRING (-2.4370521 55.601318, -2.4371445 55.6012678, -2.4372427 55.6012118, -2.43731 55.6011707, -2.4375546 55.6010087)",Winchester Row,,,
33894896,,,unclassified,20 mph,True,False,54.988,"LINESTRING (-2.4356772 55.5993629, -2.435506 55.5994418, -2.4353454 55.5995153, -2.4349984 55.5996751)",Union Street,,,
300823277,,,tertiary,20 mph,True,False,47.659,"LINESTRING (-2.4356772 55.5993629, -2.4358194 55.5994888, -2.4359743 55.5996041, -2.4359811 55.5996089, -2.4359984 55.5996212, -2.4361171 55.5997117)",Roxburgh Street,,,
33894905,,,unclassified,20 mph,False,False,21.97,"LINESTRING (-2.4349984 55.5996751, -2.4347299 55.5998017)",Union Street,,,
33894897,,,unclassified,20 mph,True,False,63.07300000000001,"LINESTRING (-2.4349984 55.5996751, -2.4348112 55.5995339, -2.4347781 55.5995089, -2.434766 55.5995, -2.4347264 55.5994706, -2.4347005 55.5994514, -2.4345829 55.5993644, -2.4345803 55.5993626, -2.4343793 55.5992288)",Crawford Street,,,
234806938,,,unclassified,20 mph,False,False,21.479,"LINESTRING (-2.4343793 55.5992288, -2.4346264 55.5990953)",Jamieson's Entry,,,
234806938,,,unclassified,20 mph,False,True,32.101,"LINESTRING (-2.4343793 55.5992288, -2.4340204 55.5993769, -2.4339675 55.5993997)",Jamieson's Entry,,,
33894898,,,residential,20 mph,True,False,27.815,"LINESTRING (-2.4344652 55.6024803, -2.4340946 55.6023434)",Forestfield,,,
136557821,,,tertiary,20 mph,False,False,47.421,"LINESTRING (-2.4344652 55.6024803, -2.4344113 55.6025101, -2.4341085 55.6026845, -2.4339408 55.6027776, -2.4339321 55.6027822)",Inch Road,,,
136557821,,,tertiary,20 mph,False,True,28.783,"LINESTRING (-2.4344652 55.6024803, -2.4345305 55.6024441, -2.4347995 55.6023033)",Inch Road,,,
155919914,2,B6461,secondary,20 mph,False,False,124.04799999999999,"LINESTRING (-2.430483 55.6011891, -2.4304971 55.6011663, -2.430532 55.6011102, -2.4306553 55.6009126, -2.4306849 55.6008651, -2.4307058 55.600836, -2.4308853 55.6005856, -2.4309717 55.600465, -2.4310904 55.6002993, -2.4311022 55.6002745, -2.4311169 55.6002167, -2.4311265 55.6001393)",Edenside Road,,,
155919914,2,B6461,secondary,20 mph,False,True,110.666,"LINESTRING (-2.430483 55.6011891, -2.4303237 55.6013798, -2.4302541 55.6014578, -2.4301967 55.6015221, -2.4296953 55.6019782, -2.4296115 55.6020525)",Edenside Road,,,
33894899,,,residential,20 mph,False,True,107.351,"LINESTRING (-2.4296115 55.6020525, -2.4297312 55.6020896, -2.4299086 55.602142, -2.4299933 55.6021601, -2.4300832 55.6021721, -2.4301472 55.602181, -2.4302153 55.6021943, -2.4303875 55.6022474, -2.4304346 55.6022637, -2.4306984 55.602346, -2.4307415 55.6023607, -2.430839 55.6023914, -2.4309899 55.6024406, -2.4309148 55.6025219)",Edenside Gardens,,,
155919914,2,B6461,secondary,20 mph,False,False,110.666,"LINESTRING (-2.4296115 55.6020525, -2.4296953 55.6019782, -2.4301967 55.6015221, -2.4302541 55.6014578, -2.4303237 55.6013798, -2.430483 55.6011891)",Edenside Road,,,
"[33894903, 32678399]",,,unclassified,20 mph,False,False,43.514,"LINESTRING (-2.4291366 55.5961014, -2.4290238 55.5960187, -2.4289897 55.5959851, -2.4288645 55.5958616, -2.4288305 55.5958284, -2.4287706 55.59577)","['Mayfield Lane', 'Mayfield Riverside Walk']",,,
"[115715162, 32678399]",,,unclassified,20 mph,False,True,205.20999999999998,"LINESTRING (-2.4291366 55.5961014, -2.4292285 55.5961647, -2.4294074 55.5962916, -2.4294437 55.5963173, -2.4294586 55.5963277, -2.4295185 55.5963693, -2.4296244 55.5964408, -2.4297833 55.5965532, -2.429958 55.5966768, -2.4299735 55.5966878, -2.430247 55.5968813, -2.4305186 55.5970817, -2.4305274 55.5970972, -2.4305314 55.5971118, -2.4305291 55.5971263, -2.430522 55.5971398, -2.4305082 55.5971573, -2.4304934 55.5971682, -2.4304695 55.5971826, -2.4304477 55.59719, -2.4304001 55.597199, -2.4303639 55.597203, -2.4302757 55.597213, -2.4302169 55.5972256, -2.430161 55.5972422, -2.4301111 55.5972603, -2.430068 55.5972825, -2.4300364 55.5973007, -2.4300054 55.5973185, -2.4299756 55.5973418, -2.4299611 55.5973573, -2.4299377 55.5973824, -2.4299222 55.597403, -2.4299116 55.5974211, -2.4299035 55.5974416, -2.4299012 55.5974648, -2.4299021 55.5974817)","['Mayfield Lane', 'The Knowes']",,,
33894992,,,residential,20 mph,False,False,22.461,"LINESTRING (-2.4291366 55.5961014, -2.4290398 55.596137, -2.4289454 55.5961695, -2.4288684 55.5961961, -2.4288332 55.5962082)",Mayfield Gardens,,,
"[32678399, 33894903]",,,unclassified,20 mph,False,True,43.514,"LINESTRING (-2.4287706 55.59577, -2.4288305 55.5958284, -2.4288645 55.5958616, -2.4289897 55.5959851, -2.4290238 55.5960187, -2.4291366 55.5961014)","['Mayfield Lane', 'Mayfield Riverside Walk']",,,
71331442,,,unclassified,20 mph,False,False,23.620000000000005,"LINESTRING (-2.4287706 55.59577, -2.428883 55.5957333, -2.4290203 55.5956895, -2.4290822 55.5956698, -2.4290974 55.595665)",Mayfield Riverside Walk,,,
34929668,,,residential,20 mph,False,True,240.16699999999997,"LINESTRING (-2.4353472 55.6013249, -2.4350948 55.6012445, -2.4350229 55.6012197, -2.4346832 55.6011008, -2.4346637 55.6010939, -2.4343344 55.6009786, -2.4339929 55.6008591, -2.4334409 55.6006658, -2.4326423 55.6003861, -2.4323148 55.6002714, -2.432247 55.6002477, -2.4320912 55.6001932)",Grovehill,,,
32678401,,,residential,20 mph,False,False,24.301000000000002,"LINESTRING (-2.4283384 55.5984669, -2.4282733 55.5984416, -2.4282384 55.5984279, -2.4280642 55.5983532, -2.4280497 55.598347, -2.4280258 55.5983383)",Abbotsford Grove,,,
32678401,,,residential,20 mph,False,True,49.374,"LINESTRING (-2.4283384 55.5984669, -2.428457 55.5985127, -2.428496 55.5985278, -2.4285141 55.5985343, -2.4285401 55.5985437, -2.4290076 55.5986994)",Abbotsford Grove,,,
34929669,,,residential,20 mph,False,False,40.75,"LINESTRING (-2.4283384 55.5984669, -2.428609 55.5983377, -2.4286104 55.5983188, -2.428601 55.5983019, -2.4284639 55.5981979)",Abbotsford Court,,,
44979367,2,A699,primary,20 mph,False,True,18.628,"LINESTRING (-2.4338851 55.5979995, -2.4337327 55.5978558)",Bridge Street,,,
"[34929792, 35166687]",,,residential,20 mph,False,False,156.921,"LINESTRING (-2.4338851 55.5979995, -2.4339524 55.5979779, -2.4339903 55.5979657, -2.4343816 55.5978492, -2.4347023 55.5977562, -2.4351916 55.5976134, -2.435225 55.5976666, -2.4352244 55.5976944, -2.435224 55.5977171, -2.4352063 55.5978189, -2.4352074 55.5978747, -2.4352083 55.5978896, -2.4352235 55.5979212, -2.4352569 55.5979705, -2.4352717 55.5980195, -2.4352691 55.5980429, -2.4352509 55.5980626, -2.4351968 55.5980939, -2.4350849 55.5981314)","['Oven Wynd', 'Vault Square']",,,
44979367,2,A699,primary,20 mph,False,False,16.775000000000002,"LINESTRING (-2.4338851 55.5979995, -2.4339363 55.5980504, -2.4339407 55.5980545, -2.4339473 55.5980605, -2.4339751 55.5980877, -2.4340184 55.5981302)",Bridge Street,,,
35166686,,,unclassified,20 mph,False,False,39.177,"LINESTRING (-2.4351501 55.5988291, -2.4353225 55.5987649, -2.4354272 55.5987253, -2.4356029 55.5986674, -2.4356837 55.5986481)",Dunn's Wynd,,,
300823277,,,tertiary,20 mph,True,False,68.023,"LINESTRING (-2.4351501 55.5988291, -2.4351847 55.5988635, -2.4353123 55.5990092, -2.4355452 55.5992474, -2.4356772 55.5993629)",Roxburgh Street,,,
35166689,,,residential,20 mph,False,True,14.229,"LINESTRING (-2.4356837 55.5986481, -2.4355639 55.5985395)",Peat Wynd,,,
35166686,,,unclassified,20 mph,False,True,39.177,"LINESTRING (-2.4356837 55.5986481, -2.4356029 55.5986674, -2.4354272 55.5987253, -2.4353225 55.5987649, -2.4351501 55.5988291)",Dunn's Wynd,,,
143542716,,,unclassified,20 mph,False,False,30.379,"LINESTRING (-2.4356837 55.5986481, -2.4358638 55.5985968, -2.4360667 55.5985348, -2.4361116 55.5985209)",Pier Head,,,
"[34929792, 35166687]",,,residential,20 mph,False,True,156.92100000000002,"LINESTRING (-2.4350849 55.5981314, -2.4351968 55.5980939, -2.4352509 55.5980626, -2.4352691 55.5980429, -2.4352717 55.5980195, -2.4352569 55.5979705, -2.4352235 55.5979212, -2.4352083 55.5978896, -2.4352074 55.5978747, -2.4352063 55.5978189, -2.435224 55.5977171, -2.4352244 55.5976944, -2.435225 55.5976666, -2.4351916 55.5976134, -2.4347023 55.5977562, -2.4343816 55.5978492, -2.4339903 55.5979657, -2.4339524 55.5979779, -2.4338851 55.5979995)","['Oven Wynd', 'Vault Square']",,,
35166688,,,unclassified,20 mph,False,False,58.393,"LINESTRING (-2.4350849 55.5981314, -2.4348776 55.5981886, -2.4348111 55.5982072, -2.4347561 55.5982225, -2.4346157 55.5982615, -2.4343989 55.5983257, -2.4343485 55.598342, -2.4343324 55.5983472, -2.4342582 55.5983711)",Mill Wynd,,,
35166689,,,residential,20 mph,False,False,54.647,"LINESTRING (-2.4350849 55.5981314, -2.4351392 55.5981582, -2.4352114 55.5982266, -2.4352274 55.5982417, -2.435244 55.5982573, -2.4353141 55.598323, -2.4353753 55.5983803, -2.4354562 55.5984526, -2.4355162 55.5985, -2.4355639 55.5985395)",Peat Wynd,,,
35166688,,,unclassified,20 mph,False,True,58.393,"LINESTRING (-2.4342582 55.5983711, -2.4343324 55.5983472, -2.4343485 55.598342, -2.4343989 55.5983257, -2.4346157 55.5982615, -2.4347561 55.5982225, -2.4348111 55.5982072, -2.4348776 55.5981886, -2.4350849 55.5981314)",Mill Wynd,,,
