osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access
734109351,A673,St Georges Road,primary,30 mph,False,True,46.958,"LINESTRING (-2.4363501 53.5813796, -2.4369984 53.5815534)",,,
97470162,A673,St Georges Road,primary,30 mph,True,False,47.301,"LINESTRING (-2.4363501 53.5813796, -2.4360047 53.5813102, -2.4358119 53.5812798, -2.4356646 53.5812566)",,,
542549981,A673,St Georges Road,primary_link,30 mph,True,False,49.694,"LINESTRING (-2.4363501 53.5813796, -2.4360063 53.5813579, -2.4358948 53.5813561, -2.4357998 53.5813657, -2.4356095 53.5814005)",,,
4813675,A579,Trinity Street,primary,30 mph,True,False,10.097,"LINESTRING (-2.4241746 53.5748561, -2.4243079 53.5748116)",,,
"[1234015518, 148263471]",B6536,Manchester Road,secondary,30 mph,True,False,68.68100000000001,"LINESTRING (-2.4241746 53.5748561, -2.4241383 53.5748142, -2.4241186 53.5747915, -2.4240969 53.5747664, -2.4239411 53.5745865, -2.4238605 53.5744935, -2.4236989 53.5743068)",,,
580938843,A579,Trinity Street,primary,30 mph,True,False,9.346,"LINESTRING (-2.4274036 53.5740002, -2.4275435 53.5739874)",,,
1069087486,A676,Moor Lane,primary,30 mph,False,False,8.766,"LINESTRING (-2.434997 53.5748073, -2.434893 53.5748563)",,,
"[507010805, 507010807]",A676,Deane Road,primary,30 mph,False,True,88.43599999999999,"LINESTRING (-2.434997 53.5748073, -2.4350562 53.5747809, -2.4352028 53.5747155, -2.4352702 53.5746883, -2.4353537 53.5746639, -2.4359142 53.5745207, -2.4361906 53.5744557)",,,
4834905,A666,St. Peter's Way,trunk_link,40 mph,True,False,155.82299999999998,"LINESTRING (-2.4248179 53.5821543, -2.4261231 53.5825286, -2.4262436 53.582554, -2.4263128 53.5825586, -2.42638 53.5825538, -2.4264571 53.5825409, -2.4265124 53.5825139, -2.4265523 53.5824585, -2.4265614 53.5824134, -2.4265195 53.5822274)",,,
26658967,B6206,St. Georges Street,secondary,30 mph,True,False,70.026,"LINESTRING (-2.4288011 53.5822237, -2.4277738 53.5823807)",,,
"[172186401, 154193095]",B6205,"['Bridge Street', 'Bow Street']",secondary,30 mph,False,"[False, True]",222.12400000000005,"LINESTRING (-2.4288011 53.5822237, -2.42878 53.5820315, -2.4287521 53.5817769, -2.4287478 53.5817381, -2.4287446 53.5817089, -2.42874 53.5816674, -2.4287232 53.5812896, -2.4287184 53.5812351, -2.4287111 53.581194, -2.4286989 53.581169, -2.428669 53.5811456, -2.4286343 53.581132, -2.4285941 53.5811258, -2.4285358 53.5811231, -2.4284762 53.581126, -2.4281579 53.581152, -2.4276432 53.5812008, -2.4275967 53.5812055, -2.4274215 53.5812231, -2.4271597 53.5812495)",,,
586704170,B6205,St Georges Road,secondary,30 mph,True,False,6.781,"LINESTRING (-2.4310155 53.5818679, -2.4309162 53.5818835)",,,
26658967,B6206,St. Georges Street,secondary,30 mph,True,False,106.994,"LINESTRING (-2.4277738 53.5823807, -2.4269051 53.5825245, -2.4268354 53.5825341, -2.4267925 53.5825332, -2.4267556 53.5825265, -2.4267245 53.582516, -2.4267008 53.5825009, -2.4266687 53.5824617, -2.4265195 53.5822274)",,,
154193082,,All Saints Street,unclassified,,False,False,132.156,"LINESTRING (-2.4277738 53.5823807, -2.4276363 53.582127, -2.4275038 53.5818826, -2.4273461 53.5815943, -2.4272981 53.5815056, -2.4271597 53.5812495)",,,
683692335,,Vernon Street,tertiary,20 mph,False,True,91.39399999999999,"LINESTRING (-2.437363 53.5816496, -2.437185 53.5818518, -2.4371278 53.5819179, -2.4368314 53.5821884, -2.4366707 53.5823605)",,,
734109351,A673,St Georges Road,primary,30 mph,False,False,26.339000000000002,"LINESTRING (-2.437363 53.5816496, -2.4371488 53.5815937, -2.4370584 53.5815695, -2.4369984 53.5815534)",,,
246359207,A676,Marsden Road,primary,30 mph,True,False,9.305,"LINESTRING (-2.4347248 53.5785597, -2.4347012 53.5786422)",,,
733243774,B6203,Spa Road,secondary,,True,False,19.364,"LINESTRING (-2.4347248 53.5785597, -2.4348975 53.5785503, -2.4349615 53.5785513, -2.4350173 53.5785528)",,,
44129841,A575,Manor Street,primary,30 mph,True,False,48.56,"LINESTRING (-2.4263578 53.5807288, -2.4263436 53.5809011, -2.4263355 53.5809528, -2.4263119 53.5810484, -2.4262848 53.5811374, -2.4262772 53.5811622)",,,
"[740419843, 26658972, 631669734, 631669735]",A575,Bank Street,primary,30 mph,False,True,128.18200000000002,"LINESTRING (-2.4263578 53.5807288, -2.4263949 53.5805966, -2.4264069 53.5804628, -2.426494 53.5802345, -2.4267575 53.5797884, -2.426799 53.5797182, -2.4268567 53.5796205)",yes,,
"[740419843, 26658972, 631669734, 631669735]",A575,Bank Street,primary,30 mph,False,False,128.182,"LINESTRING (-2.4268567 53.5796205, -2.426799 53.5797182, -2.4267575 53.5797884, -2.426494 53.5802345, -2.4264069 53.5804628, -2.4263949 53.5805966, -2.4263578 53.5807288)",yes,,
185170919,A575,Bradshawgate,primary,30 mph,False,False,81.332,"LINESTRING (-2.4268567 53.5796205, -2.4268576 53.5795637, -2.4268485 53.5794579, -2.4268454 53.5794215, -2.4268118 53.5790285, -2.4267933 53.5788902)",,,
44047807,,Breightmet Street,unclassified,,False,False,54.411,"LINESTRING (-2.4226144 53.5771924, -2.4229938 53.5771197, -2.4233987 53.5770421)",,,
44047807,,Breightmet Street,unclassified,,False,False,71.852,"LINESTRING (-2.4233987 53.5770421, -2.4244344 53.5768436)",,,
44047830,,Salop Street,unclassified,,False,True,106.22,"LINESTRING (-2.4233987 53.5770421, -2.422926 53.576129)",,,
44047807,,Breightmet Street,unclassified,,False,True,54.411,"LINESTRING (-2.4233987 53.5770421, -2.4229938 53.5771197, -2.4226144 53.5771924)",,,
44047807,,Breightmet Street,unclassified,,False,False,25.779,"LINESTRING (-2.4244344 53.5768436, -2.424806 53.5767724)",,,
44047807,,Breightmet Street,unclassified,,False,True,71.852,"LINESTRING (-2.4244344 53.5768436, -2.4233987 53.5770421)",,,
44129868,,Carlton Street,unclassified,,False,True,105.906,"LINESTRING (-2.4244344 53.5768436, -2.4238909 53.5759475)",,,
506574835,A575,Bradshawgate,primary,30 mph,False,False,9.917,"LINESTRING (-2.425629 53.5766494, -2.4255606 53.57657)",,,
52253766,,Bollings Yard,unclassified,,False,False,92.855,"LINESTRING (-2.425629 53.5766494, -2.426088 53.5765205, -2.4262093 53.5764879, -2.4265074 53.5764078, -2.4269068 53.5763006)",,,
185170916,A575,Bradshawgate,primary,30 mph,False,True,43.955000000000005,"LINESTRING (-2.425629 53.5766494, -2.4256858 53.5767097, -2.4257886 53.576864, -2.4257997 53.5768838, -2.4258772 53.5770154)",,,
185170916,A575,Bradshawgate,primary,30 mph,False,False,43.955,"LINESTRING (-2.4258772 53.5770154, -2.4257997 53.5768838, -2.4257886 53.576864, -2.4256858 53.5767097, -2.425629 53.5766494)",,,
185170919,A575,Bradshawgate,primary,30 mph,False,True,83.968,"LINESTRING (-2.4258772 53.5770154, -2.4259545 53.5771366, -2.4259747 53.5771718, -2.4261561 53.5774629, -2.4262303 53.5775872, -2.4263125 53.5777249)",,,
511690538,B6204,Great Moor Street,secondary,30 mph,True,False,120.31299999999999,"LINESTRING (-2.4258772 53.5770154, -2.4260521 53.5769781, -2.4261838 53.5769501, -2.4263357 53.5769177, -2.4272015 53.5767176, -2.4273833 53.5766763, -2.4274151 53.5766686, -2.4275804 53.5766308)",,2,
586865864,B6205,St Georges Road,secondary,30 mph,True,False,83.769,"LINESTRING (-2.4300242 53.5820232, -2.4296533 53.5820795, -2.429137 53.5821669, -2.4288011 53.5822237)",,,
44047822,,Silverwell Street,unclassified,,False,False,71.926,"LINESTRING (-2.4247143 53.5784271, -2.4247813 53.5784583, -2.4248273 53.5785079, -2.4248538 53.578565, -2.4249187 53.5790439)",,,
"[44047832, 815470107]",,"['Institute Street', 'Clive Street']",unclassified,,False,True,229.41700000000003,"LINESTRING (-2.4247143 53.5784271, -2.4246475 53.5783992, -2.4245711 53.5783769, -2.4238952 53.578294, -2.4237499 53.5782695, -2.4236218 53.57824, -2.4235026 53.5781848, -2.4239195 53.5779523, -2.4244258 53.57767, -2.424692 53.5775215, -2.4250904 53.5772993)",,,
49749593,,Silverwell Street,unclassified,,False,True,126.497,"LINESTRING (-2.4247143 53.5784271, -2.4247759 53.5783759, -2.4247992 53.5783645, -2.4257665 53.5781042, -2.4264203 53.5779282)",,,
44047830,,Salop Street,unclassified,,False,False,9.256,"LINESTRING (-2.4226217 53.5754498, -2.4226733 53.5755272)",,,
44047830,,Salop Street,unclassified,,False,False,106.22,"LINESTRING (-2.422926 53.576129, -2.4233987 53.5770421)",,,
44129877,,Shiffnall Street,unclassified,,False,False,66.826,"LINESTRING (-2.422926 53.576129, -2.4238909 53.5759475)",,,
44047830,,Salop Street,unclassified,,False,True,69.011,"LINESTRING (-2.422926 53.576129, -2.4227692 53.5758022, -2.4227435 53.5757285, -2.4226733 53.5755272)",,,
343005594,,Black Horse Street,tertiary,,True,False,7.286,"LINESTRING (-2.4307271 53.5740129, -2.4307301 53.5740784)",,,
343005601,A579,Trinity Street,primary,30 mph,True,False,24.106,"LINESTRING (-2.4307271 53.5740129, -2.4308198 53.5740126, -2.4310921 53.5740167)",,,
44129843,,Princess Street,unclassified,,True,False,124.93299999999999,"LINESTRING (-2.4267933 53.5788902, -2.4252122 53.5790212, -2.4249187 53.5790439)",,,
185170919,A575,Bradshawgate,primary,30 mph,False,False,32.433,"LINESTRING (-2.4267933 53.5788902, -2.4267668 53.578749, -2.4267228 53.5786017)",,,
185170919,A575,Bradshawgate,primary,30 mph,False,True,81.332,"LINESTRING (-2.4267933 53.5788902, -2.4268118 53.5790285, -2.4268454 53.5794215, -2.4268485 53.5794579, -2.4268576 53.5795637, -2.4268567 53.5796205)",,,
1058166038,A676,Moor Lane,primary,30 mph,False,True,11.365,"LINESTRING (-2.4341558 53.5757382, -2.4341583 53.575636)",,,
55952845,,Ormrod Street,tertiary,20 mph,True,False,40.96,"LINESTRING (-2.4341558 53.5757382, -2.4338847 53.5756904, -2.4335611 53.5756333)",,,
586865860,A676,Moor Lane,primary,30 mph,False,False,157.662,"LINESTRING (-2.4341558 53.5757382, -2.4341807 53.5758542, -2.4342861 53.57641, -2.4343049 53.5764409, -2.4343116 53.5764795, -2.4343184 53.5765189, -2.4343382 53.5766341, -2.434362 53.5767718, -2.4344264 53.577146)",,,
44129868,,Carlton Street,unclassified,,False,False,105.906,"LINESTRING (-2.4238909 53.5759475, -2.4244344 53.5768436)",,,
44129877,,Shiffnall Street,unclassified,,False,True,66.826,"LINESTRING (-2.4238909 53.5759475, -2.422926 53.576129)",,,
44129877,,Shiffnall Street,unclassified,,False,False,75.289,"LINESTRING (-2.4238909 53.5759475, -2.4241725 53.5759072, -2.4249444 53.5756949)",,,
305028623,,Soho Street,unclassified,,False,True,65.875,"LINESTRING (-2.4296095 53.5762107, -2.4294654 53.5759818, -2.4294403 53.575942, -2.4293893 53.575861, -2.4292601 53.5756558)",,,
