osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,ref
70258780,Durham Street,residential,False,True,93.03,"LINESTRING (-2.1476625 53.4779372, -2.1466039 53.4773867)",,,,
70258781,Egerton Mews,residential,False,True,17.058,"LINESTRING (-2.1471813 53.476927, -2.1470595 53.4770622)",,,,
70258800,Egerton Mews,residential,False,False,28.992,"LINESTRING (-2.1464269 53.4767888, -2.1466976 53.4765838)",,,,
70258806,Gorseyfields,residential,False,False,51.738,"LINESTRING (-2.1464269 53.4767888, -2.1470595 53.4770622)",30 mph,,,
70258806,Gorseyfields,residential,False,True,136.803,"LINESTRING (-2.1464269 53.4767888, -2.1447997 53.47603)",30 mph,,,
167788780,Market Street,tertiary,False,False,71.035,"LINESTRING (-2.1475751 53.4771153, -2.1471419 53.4772467, -2.1466039 53.4773867)",30 mph,,,
"[42729673, 167788780, 362041471]","['Fairfield Road', 'Market Street']",tertiary,False,True,86.105,"LINESTRING (-2.1475751 53.4771153, -2.1481429 53.4769127, -2.1482015 53.4768899, -2.1483888 53.4768169, -2.1484926 53.4767788, -2.1486845 53.4767109)",30 mph,yes,,
362038002,Droylsden Wharf Road,residential,False,False,108.337,"LINESTRING (-2.1475751 53.4771153, -2.147806 53.4774107, -2.1479227 53.4774806, -2.1480067 53.477531, -2.1481736 53.4776206, -2.1486182 53.4778423)",30 mph,,,
165548180,Market Street,tertiary,False,True,30.383,"LINESTRING (-2.1443171 53.4811584, -2.1445539 53.4809243)",30 mph,,,
165548180,Market Street,tertiary,False,False,52.361000000000004,"LINESTRING (-2.1443171 53.4811584, -2.1440999 53.4813614, -2.1438742 53.4815484)",30 mph,,,
78446446,Cemetery Road,residential,False,False,67.991,"LINESTRING (-2.1532191 53.4826413, -2.1532055 53.4820299)",,,,
78446448,The Quadrant,residential,False,True,148.881,"LINESTRING (-2.1532191 53.4826413, -2.1529911 53.482577, -2.1527915 53.4825047, -2.1525428 53.482393, -2.1523662 53.4822896, -2.1521786 53.4821194, -2.152074 53.4819879, -2.1519882 53.4818033, -2.1519735 53.4816272)",,,,
84528537,Ashdale Crescent,residential,False,False,279.776,"LINESTRING (-2.1532191 53.4826413, -2.153487 53.482672, -2.1537222 53.4826804, -2.1540777 53.4826588, -2.1543902 53.4826012, -2.1546731 53.4825032, -2.1547721 53.4824561, -2.1551022 53.4822989, -2.1554348 53.481986, -2.1555528 53.4816285, -2.1554885 53.4812965, -2.1553147 53.4811073)",,,,
78446446,Cemetery Road,residential,False,False,44.673,"LINESTRING (-2.1531883 53.4811762, -2.1532068 53.4807746)",,,,
78446446,Cemetery Road,residential,False,True,94.935,"LINESTRING (-2.1531883 53.4811762, -2.1532007 53.4816151, -2.1532055 53.4820299)",,,,
78446450,The Crescent,residential,False,False,109.694,"LINESTRING (-2.1531883 53.4811762, -2.1530714 53.481248, -2.1530168 53.4812913, -2.1529396 53.4813597, -2.1528889 53.4814353, -2.1528562 53.4815124, -2.1528379 53.4816148, -2.1528566 53.4817185, -2.1529154 53.4818167, -2.1529723 53.4818829, -2.1530576 53.4819514, -2.1532055 53.4820299)",,,,
78446449,West Drive,residential,False,True,101.467,"LINESTRING (-2.1531883 53.4811762, -2.1534029 53.4811197, -2.153561 53.4810923, -2.1537049 53.4810865, -2.1538754 53.4810897, -2.1540295 53.4811089, -2.1541536 53.4811416, -2.1542985 53.4812007, -2.1544339 53.4812878, -2.1545213 53.4813611)",,,,
78446446,Cemetery Road,residential,False,False,23.531,"LINESTRING (-2.153206 53.4805432, -2.153211 53.4803316)",,,,
78446446,Cemetery Road,residential,False,True,25.731,"LINESTRING (-2.153206 53.4805432, -2.1532068 53.4807746)",,,,
84528537,Ashdale Crescent,residential,False,True,166.488,"LINESTRING (-2.153206 53.4805432, -2.1536109 53.4805112, -2.1540294 53.4805176, -2.1543941 53.4805814, -2.1547804 53.4807091, -2.1550808 53.4808687, -2.1553147 53.4811073)",,,,
78446446,Cemetery Road,residential,False,True,23.531,"LINESTRING (-2.153211 53.4803316, -2.153206 53.4805432)",,,,
78446446,Cemetery Road,residential,False,False,49.829,"LINESTRING (-2.153211 53.4803316, -2.1532233 53.4802716, -2.1532898 53.4799108, -2.1532952 53.4798863)",,,,
78447694,Water Lane,residential,False,False,148.975,"LINESTRING (-2.153211 53.4803316, -2.1527823 53.4802512, -2.1515266 53.4800156, -2.1514676 53.4799821, -2.1514437 53.4799366, -2.1514784 53.4797636, -2.1514831 53.4797455)",,,,
78446448,The Quadrant,residential,False,False,148.881,"LINESTRING (-2.1519735 53.4816272, -2.1519882 53.4818033, -2.152074 53.4819879, -2.1521786 53.4821194, -2.1523662 53.4822896, -2.1525428 53.482393, -2.1527915 53.4825047, -2.1529911 53.482577, -2.1532191 53.4826413)",,,,
78446451,Oakfield Avenue,residential,False,True,59.604,"LINESTRING (-2.1553147 53.4811073, -2.1545213 53.4813611)",,,,
84528537,Ashdale Crescent,residential,False,False,166.488,"LINESTRING (-2.1553147 53.4811073, -2.1550808 53.4808687, -2.1547804 53.4807091, -2.1543941 53.4805814, -2.1540294 53.4805176, -2.1536109 53.4805112, -2.153206 53.4805432)",,,,
84528537,Ashdale Crescent,residential,False,True,279.776,"LINESTRING (-2.1553147 53.4811073, -2.1554885 53.4812965, -2.1555528 53.4816285, -2.1554348 53.481986, -2.1551022 53.4822989, -2.1547721 53.4824561, -2.1546731 53.4825032, -2.1543902 53.4826012, -2.1540777 53.4826588, -2.1537222 53.4826804, -2.153487 53.482672, -2.1532191 53.4826413)",,,,
78446446,Cemetery Road,residential,False,True,67.991,"LINESTRING (-2.1532055 53.4820299, -2.1532191 53.4826413)",,,,
78446446,Cemetery Road,residential,False,False,94.935,"LINESTRING (-2.1532055 53.4820299, -2.1532007 53.4816151, -2.1531883 53.4811762)",,,,
78446450,The Crescent,residential,False,True,109.69400000000002,"LINESTRING (-2.1532055 53.4820299, -2.1530576 53.4819514, -2.1529723 53.4818829, -2.1529154 53.4818167, -2.1528566 53.4817185, -2.1528379 53.4816148, -2.1528562 53.4815124, -2.1528889 53.4814353, -2.1529396 53.4813597, -2.1530168 53.4812913, -2.1530714 53.481248, -2.1531883 53.4811762)",,,,
78446449,West Drive,residential,False,False,158.16400000000002,"LINESTRING (-2.1532055 53.4820299, -2.1533221 53.4820643, -2.1534382 53.4820941, -2.1535398 53.4821121, -2.1536459 53.4821257, -2.1537387 53.4821315, -2.1538419 53.482132, -2.1539358 53.4821221, -2.1539974 53.4821121, -2.1540298 53.4821068, -2.154154 53.4820742, -2.1542808 53.4820237, -2.1544038 53.4819519, -2.1544852 53.4818886, -2.1545405 53.4818264, -2.1545873 53.4817626, -2.154618 53.4816829, -2.1546336 53.4816019, -2.1546314 53.4815351, -2.154608 53.4814802, -2.1545706 53.4814255, -2.1545213 53.4813611)",,,,
78446451,Oakfield Avenue,residential,False,False,59.604,"LINESTRING (-2.1545213 53.4813611, -2.1553147 53.4811073)",,,,
78446449,West Drive,residential,False,False,101.46700000000001,"LINESTRING (-2.1545213 53.4813611, -2.1544339 53.4812878, -2.1542985 53.4812007, -2.1541536 53.4811416, -2.1540295 53.4811089, -2.1538754 53.4810897, -2.1537049 53.4810865, -2.153561 53.4810923, -2.1534029 53.4811197, -2.1531883 53.4811762)",,,,
78446449,West Drive,residential,False,True,158.16400000000002,"LINESTRING (-2.1545213 53.4813611, -2.1545706 53.4814255, -2.154608 53.4814802, -2.1546314 53.4815351, -2.1546336 53.4816019, -2.154618 53.4816829, -2.1545873 53.4817626, -2.1545405 53.4818264, -2.1544852 53.4818886, -2.1544038 53.4819519, -2.1542808 53.4820237, -2.154154 53.4820742, -2.1540298 53.4821068, -2.1539974 53.4821121, -2.1539358 53.4821221, -2.1538419 53.482132, -2.1537387 53.4821315, -2.1536459 53.4821257, -2.1535398 53.4821121, -2.1534382 53.4820941, -2.1533221 53.4820643, -2.1532055 53.4820299)",,,,
78448551,Hart Street,residential,False,False,38.909,"LINESTRING (-2.1439922 53.4829445, -2.1435154 53.4827397)",,,,
165548180,Market Street,tertiary,False,True,40.144000000000005,"LINESTRING (-2.1426723 53.4828199, -2.1428284 53.4826883, -2.1429808 53.4825101)",30 mph,,,
78448551,Hart Street,residential,False,True,43.625,"LINESTRING (-2.1429808 53.4825101, -2.1435154 53.4827397)",,,,
165548180,Market Street,tertiary,False,True,23.169,"LINESTRING (-2.1429808 53.4825101, -2.1431396 53.4823244)",30 mph,,,
165548180,Market Street,tertiary,False,False,40.144000000000005,"LINESTRING (-2.1429808 53.4825101, -2.1428284 53.4826883, -2.1426723 53.4828199)",30 mph,,,
78540199,Masefield Road,residential,False,False,69.968,"LINESTRING (-2.1512477 53.4801356, -2.1511764 53.4807634)",,,,
78540199,Masefield Road,residential,False,False,45.546,"LINESTRING (-2.1511764 53.4807634, -2.1511236 53.4811718)",,,,
78540199,Masefield Road,residential,False,True,69.968,"LINESTRING (-2.1511764 53.4807634, -2.1512477 53.4801356)",,,,
78540215,Taylor Street,residential,False,False,48.28,"LINESTRING (-2.1511764 53.4807634, -2.1504468 53.4807666)",,,,
78540215,Taylor Street,residential,False,True,44.368,"LINESTRING (-2.1511764 53.4807634, -2.1518469 53.480765)",,,,
78540199,Masefield Road,residential,False,False,40.035,"LINESTRING (-2.1511236 53.4811718, -2.1510188 53.4815264)",,,,
78540199,Masefield Road,residential,False,True,45.546,"LINESTRING (-2.1511236 53.4811718, -2.1511764 53.4807634)",,,,
84528912,Stephenson Avenue,residential,False,True,36.563,"LINESTRING (-2.1511236 53.4811718, -2.1516706 53.4812183)",,,,
78540199,Masefield Road,residential,False,True,40.035,"LINESTRING (-2.1510188 53.4815264, -2.1511236 53.4811718)",,,,
84528906,Milton Avenue,residential,False,True,35.825,"LINESTRING (-2.1510188 53.4815264, -2.1515472 53.4815966)",,,,
78540199,Masefield Road,residential,False,False,38.46,"LINESTRING (-2.1510188 53.4815264, -2.1508936 53.4817126, -2.1507596 53.4818341)",,,,
78540212,Scott Road,tertiary,False,False,14.205,"LINESTRING (-2.1493395 53.482459, -2.1493594 53.4823318)",,,,
78540212,Scott Road,tertiary,False,True,16.461,"LINESTRING (-2.1493395 53.482459, -2.1493165 53.4826064)",,,,
78540199,Masefield Road,residential,False,True,94.792,"LINESTRING (-2.1493395 53.482459, -2.149675 53.4824745, -2.1499754 53.4824505, -2.1500961 53.4824186, -2.1501927 53.4823691, -2.1504691 53.4820976)",,,,
78540218,Shelley Grove,residential,False,True,57.932,"LINESTRING (-2.1480979 53.4822638, -2.1481274 53.4817431)",20 mph,,1,
78540202,Arnold Drive,residential,False,False,64.069,"LINESTRING (-2.1480979 53.4822638, -2.1484975 53.4822734, -2.148814 53.4823069, -2.14905 53.48235)",,,,
78540203,,residential,False,False,33.523,"LINESTRING (-2.14905 53.48235, -2.1493165 53.4826064)",,,,
78540202,Arnold Drive,residential,False,False,21.791,"LINESTRING (-2.14905 53.48235, -2.1491734 53.4823739, -2.1492646 53.482358, -2.1493594 53.4823318)",,,,
78540202,Arnold Drive,residential,False,True,64.069,"LINESTRING (-2.14905 53.48235, -2.148814 53.4823069, -2.1484975 53.4822734, -2.1480979 53.4822638)",,,,
78540212,Scott Road,tertiary,False,True,14.205,"LINESTRING (-2.1493594 53.4823318, -2.1493395 53.482459)",,,,
78540202,Arnold Drive,residential,False,True,21.791,"LINESTRING (-2.1493594 53.4823318, -2.1492646 53.482358, -2.1491734 53.4823739, -2.14905 53.48235)",,,,
78540212,Scott Road,tertiary,False,False,118.06700000000001,"LINESTRING (-2.1493594 53.4823318, -2.1494989 53.4821275, -2.1496003 53.4820069, -2.1497135 53.4818722, -2.1499066 53.4816998, -2.1501104 53.4815657, -2.1502839 53.4814334)",,,,
78540203,,residential,False,True,33.523,"LINESTRING (-2.1493165 53.4826064, -2.14905 53.48235)",,,,
78540212,Scott Road,tertiary,False,False,16.461,"LINESTRING (-2.1493165 53.4826064, -2.1493395 53.482459)",,,,
78540205,Browning Avenue,residential,False,False,49.597,"LINESTRING (-2.1519129 53.4803207, -2.1518469 53.480765)",,,,
78540205,Browning Avenue,residential,False,True,49.597,"LINESTRING (-2.1518469 53.480765, -2.1519129 53.4803207)",,,,
78540215,Taylor Street,residential,False,False,44.368,"LINESTRING (-2.1518469 53.480765, -2.1511764 53.4807634)",,,,
78540215,Taylor Street,residential,False,True,89.993,"LINESTRING (-2.1518469 53.480765, -2.1527933 53.4807717, -2.1532068 53.4807746)",,,,
78446446,Cemetery Road,residential,False,False,25.731,"LINESTRING (-2.1532068 53.4807746, -2.153206 53.4805432)",,,,
78446446,Cemetery Road,residential,False,True,44.673,"LINESTRING (-2.1532068 53.4807746, -2.1531883 53.4811762)",,,,
78540215,Taylor Street,residential,False,False,89.993,"LINESTRING (-2.1532068 53.4807746, -2.1527933 53.4807717, -2.1518469 53.480765)",,,,
78540212,Scott Road,tertiary,False,False,75.092,"LINESTRING (-2.1502839 53.4814334, -2.1503679 53.4812337, -2.1504468 53.4807666)",,,,
78540212,Scott Road,tertiary,False,True,118.06700000000001,"LINESTRING (-2.1502839 53.4814334, -2.1501104 53.4815657, -2.1499066 53.4816998, -2.1497135 53.4818722, -2.1496003 53.4820069, -2.1494989 53.4821275, -2.1493594 53.4823318)",,,,
78540218,Shelley Grove,residential,False,False,183.19899999999998,"LINESTRING (-2.1502839 53.4814334, -2.1483553 53.4813185, -2.1482222 53.4813423, -2.1481595 53.4814063, -2.1481274 53.4817431)",20 mph,,1,
78540215,Taylor Street,residential,False,True,48.28,"LINESTRING (-2.1504468 53.4807666, -2.1511764 53.4807634)",,,,
78540212,Scott Road,tertiary,False,False,122.51,"LINESTRING (-2.1504468 53.4807666, -2.1505822 53.4796912, -2.1505879 53.4796681)",,,,
78540212,Scott Road,tertiary,False,True,75.092,"LINESTRING (-2.1504468 53.4807666, -2.1503679 53.4812337, -2.1502839 53.4814334)",,,,
78540218,Shelley Grove,residential,False,False,57.932,"LINESTRING (-2.1481274 53.4817431, -2.1480979 53.4822638)",20 mph,,1,
78540219,Chaucer Avenue,residential,False,True,61.814,"LINESTRING (-2.1481274 53.4817431, -2.1490554 53.4818069)",,,,
78540218,Shelley Grove,residential,False,True,183.19899999999998,"LINESTRING (-2.1481274 53.4817431, -2.1481595 53.4814063, -2.1482222 53.4813423, -2.1483553 53.4813185, -2.1502839 53.4814334)",20 mph,,1,
78540219,Chaucer Avenue,residential,False,False,61.814,"LINESTRING (-2.1490554 53.4818069, -2.1481274 53.4817431)",,,,
78542048,Kershaw Street,residential,False,False,61.754,"LINESTRING (-2.1554713 53.4796257, -2.154547 53.4795491)",,,,
78542059,John Street,residential,False,False,15.868,"LINESTRING (-2.1554713 53.4796257, -2.1554415 53.4797673)",,,,
78542059,John Street,residential,False,True,44.052,"LINESTRING (-2.1554713 53.4796257, -2.1555617 53.4792332)",,,,
125611712,Carpenters Walk,residential,False,False,42.125,"LINESTRING (-2.1554713 53.4796257, -2.1561033 53.4796711)",,,,
78542048,Kershaw Street,residential,False,False,72.19,"LINESTRING (-2.154547 53.4795491, -2.1534672 53.4794566)",,,,
78542048,Kershaw Street,residential,False,True,61.754,"LINESTRING (-2.154547 53.4795491, -2.1554713 53.4796257)",,,,
125611394,Sidebottom Street,residential,False,True,43.84,"LINESTRING (-2.154547 53.4795491, -2.1546718 53.4791619)",,,,
78542048,Kershaw Street,residential,False,False,75.67,"LINESTRING (-2.1534672 53.4794566, -2.1523339 53.4793659)",,,,
78542048,Kershaw Street,residential,False,True,72.19,"LINESTRING (-2.1534672 53.4794566, -2.154547 53.4795491)",,,,
78542049,Clegg Street,residential,False,True,43.138,"LINESTRING (-2.1534672 53.4794566, -2.1535771 53.4790742)",,,,
78542049,Clegg Street,residential,False,False,48.738,"LINESTRING (-2.1534672 53.4794566, -2.1534254 53.4796327, -2.1533788 53.4798293, -2.1533684 53.479873, -2.1533642 53.4798906)",,,,
78542048,Kershaw Street,residential,False,True,75.67,"LINESTRING (-2.1523339 53.4793659, -2.1534672 53.4794566)",,,,
78542058,Mellor Street,residential,False,False,52.12,"LINESTRING (-2.1523339 53.4793659, -2.1528593 53.4790167)",,,,
78542058,Mellor Street,residential,False,True,56.068000000000005,"LINESTRING (-2.1523339 53.4793659, -2.1521925 53.4794288, -2.1520181 53.4795256, -2.1519788 53.4795761, -2.1519388 53.4797533, -2.1519337 53.4797759)",,,,
78542049,Clegg Street,residential,False,False,43.138,"LINESTRING (-2.1535771 53.4790742, -2.1534672 53.4794566)",,,,
78542056,Beech Avenue,residential,False,False,47.928,"LINESTRING (-2.1535771 53.4790742, -2.1528593 53.4790167)",,,,
78542056,Beech Avenue,residential,False,True,73.094,"LINESTRING (-2.1535771 53.4790742, -2.1546718 53.4791619)",,,,
78542051,Farrar Road,residential,False,False,91.597,"LINESTRING (-2.1534779 53.4773341, -2.1545351 53.4778658)",,,,
125611290,High Bank Road,residential,False,False,81.364,"LINESTRING (-2.1534779 53.4773341, -2.1546165 53.477058)",,,,
"[78542058, 125611290, 78542061]","['Mellor Street', 'Maddison Road', 'High Bank Road']",residential,False,True,310.379,"LINESTRING (-2.1534779 53.4773341, -2.1519672 53.4777452, -2.1516733 53.4779309, -2.1516497 53.4779838, -2.1517098 53.4780345, -2.1530968 53.4787156, -2.1531398 53.478774, -2.1530988 53.4788368, -2.1528593 53.4790167)",,,,
78542051,Farrar Road,residential,False,False,100.424,"LINESTRING (-2.1545351 53.4778658, -2.1556941 53.4784488)",,,,
78542051,Farrar Road,residential,False,True,91.597,"LINESTRING (-2.1545351 53.4778658, -2.1534779 53.4773341)",,,,
78542055,Short Avenue,residential,False,True,66.249,"LINESTRING (-2.1545351 53.4778658, -2.1538559 53.4783035)",,,,
78542051,Farrar Road,residential,False,True,100.424,"LINESTRING (-2.1556941 53.4784488, -2.1545351 53.4778658)",,,,
78542059,John Street,residential,False,False,59.652,"LINESTRING (-2.1556941 53.4784488, -2.155589 53.4789816)",,,,
"[78542059, 78542060]","['Cordingley Avenue', 'John Street']",residential,False,True,95.21,"LINESTRING (-2.1556941 53.4784488, -2.1558215 53.4777955, -2.1558396 53.4777029, -2.1557967 53.4776007)",,,,
78542052,Lyme Grove,residential,False,False,67.085,"LINESTRING (-2.1530823 53.4779136, -2.1538559 53.4783035)",,,,
78542052,Lyme Grove,residential,False,True,67.085,"LINESTRING (-2.1538559 53.4783035, -2.1530823 53.4779136)",,,,
