osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width
1244738361,,,residential,,,False,True,69.112,"LINESTRING (-6.5203881 55.0744195, -6.5210062 55.0739841, -6.5210406 55.0739592, -6.5210845 55.0739453)",St James's Park,
230209035,,,residential,,,False,True,18.235,"LINESTRING (-6.5213086 55.0744057, -6.5214105 55.0744605, -6.5215196 55.0745166)",St James's Park,
33127106,2,B62,secondary,30 mph,,False,False,16.142,"LINESTRING (-6.5162871 55.0675236, -6.5161173 55.0676314)",Castle Street,
245162667,,,unclassified,,,True,False,339.988,"LINESTRING (-6.5162871 55.0675236, -6.5164665 55.067626, -6.5168316 55.0678387, -6.5172202 55.0681421, -6.5172689 55.0681783, -6.5176897 55.0686896, -6.5177245 55.0687318, -6.5176735 55.0687702, -6.5175796 55.0687933, -6.5174807 55.0687955, -6.5170323 55.0682527, -6.5169815 55.0681943, -6.5165768 55.0678909, -6.5161173 55.0676314)",,
927294678,2,,tertiary,30 mph,,False,False,34.076,"LINESTRING (-6.5177571 55.0712123, -6.5175925 55.0709207)",High Street,
245170059,,,tertiary,30 mph,,True,False,27.023000000000003,"LINESTRING (-6.5177571 55.0712123, -6.5179215 55.0712861, -6.518116 55.0713393)",Townhead Street,
245170533,,,residential,,,False,True,82.615,"LINESTRING (-6.5207906 55.071298, -6.5219575 55.070973)",Eastermeade Gardens,
196329832,,,residential,,,False,False,79.842,"LINESTRING (-6.5207906 55.071298, -6.520653 55.0711845, -6.5205733 55.0711028, -6.520491 55.070989, -6.5203953 55.0708429, -6.5203496 55.0707553, -6.5202941 55.0706441)",Eastermeade Gardens,
196329832,,,residential,,,False,True,74.962,"LINESTRING (-6.5207906 55.071298, -6.5209818 55.0714594, -6.5211334 55.0715674, -6.521294 55.0716962, -6.5213729 55.0717562, -6.5214778 55.071845)",Eastermeade Gardens,
245170533,,,residential,,,False,False,82.615,"LINESTRING (-6.5219575 55.070973, -6.5207906 55.071298)",Eastermeade Gardens,
245170534,,,residential,,,False,True,52.935,"LINESTRING (-6.5202941 55.0706441, -6.5211025 55.0705328)",Eastermeade Gardens,
196329832,,,residential,,,False,False,59.870999999999995,"LINESTRING (-6.5202941 55.0706441, -6.5202387 55.0705384, -6.5201802 55.0704082, -6.5200916 55.0702299, -6.5200263 55.0701283)",Eastermeade Gardens,
196329832,,,residential,,,False,True,79.842,"LINESTRING (-6.5202941 55.0706441, -6.5203496 55.0707553, -6.5203953 55.0708429, -6.520491 55.070989, -6.5205733 55.0711028, -6.520653 55.0711845, -6.5207906 55.071298)",Eastermeade Gardens,
196329832,,,residential,,,False,False,42.037000000000006,"LINESTRING (-6.5200263 55.0701283, -6.5199636 55.0700715, -6.51986 55.0699749, -6.519746 55.0698687, -6.5196941 55.0698022)",Eastermeade Gardens,
196329832,,,residential,,,False,True,59.870999999999995,"LINESTRING (-6.5200263 55.0701283, -6.5200916 55.0702299, -6.5201802 55.0704082, -6.5202387 55.0705384, -6.5202941 55.0706441)",Eastermeade Gardens,
245170531,,,residential,,,False,True,101.983,"LINESTRING (-6.5200263 55.0701283, -6.5201344 55.0701062, -6.520246 55.0700597, -6.5202914 55.0700152, -6.5202994 55.0699743, -6.5203922 55.0699457, -6.5204772 55.0699068, -6.5206504 55.0698954, -6.5207767 55.069957, -6.5212829 55.0701743)",Eastermeade Park,
245170534,,,residential,,,False,False,52.935,"LINESTRING (-6.5211025 55.0705328, -6.5202941 55.0706441)",Eastermeade Gardens,
245170531,,,residential,,,False,False,101.983,"LINESTRING (-6.5212829 55.0701743, -6.5207767 55.069957, -6.5206504 55.0698954, -6.5204772 55.0699068, -6.5203922 55.0699457, -6.5202994 55.0699743, -6.5202914 55.0700152, -6.520246 55.0700597, -6.5201344 55.0701062, -6.5200263 55.0701283)",Eastermeade Park,
33073214,2,B62,secondary,30 mph,,False,False,64.804,"LINESTRING (-6.5109082 55.0706832, -6.511923 55.0707284)",Queen Street,
33073214,2,B62,secondary,30 mph,,False,True,70.435,"LINESTRING (-6.5109082 55.0706832, -6.510758 55.0706755, -6.5101876 55.0706548, -6.5100733 55.0706506, -6.5098056 55.0706331)",Queen Street,
"[308572739, 308572741, 449406203]",1,,"['residential', 'unclassified']",,,False,True,183.39700000000002,"LINESTRING (-6.5109082 55.0706832, -6.5109622 55.0702476, -6.510769 55.0698862, -6.5106618 55.0696855, -6.5107432 55.0696092, -6.5108449 55.0695457, -6.5109589 55.0695034, -6.5110266 55.0694736, -6.5112713 55.0693864, -6.511391 55.0693574, -6.5115269 55.0693282)",Edward Street,
308572734,,,residential,,,False,False,48.335,"LINESTRING (-6.5118312 55.0711599, -6.511923 55.0707284)",Rectory Avenue,
33073214,2,B62,secondary,30 mph,,False,True,64.804,"LINESTRING (-6.511923 55.0707284, -6.5109082 55.0706832)",Queen Street,
308572734,,,residential,,,False,True,48.335,"LINESTRING (-6.511923 55.0707284, -6.5118312 55.0711599)",Rectory Avenue,
33073214,2,B62,secondary,30 mph,,False,False,89.474,"LINESTRING (-6.511923 55.0707284, -6.5124007 55.0707556, -6.5129022 55.070781, -6.5133225 55.0708017)",Queen Street,
230091990,,,residential,,,False,False,160.15,"LINESTRING (-6.511923 55.0707284, -6.5119273 55.0706999, -6.5119852 55.0703207, -6.511979 55.0702939, -6.5119316 55.0700873, -6.5117492 55.0696511, -6.5116718 55.0695388, -6.5115883 55.0694177, -6.5115269 55.0693282)",Henry Street,
147219420,,,unclassified,30 mph,,False,False,90.761,"LINESTRING (-6.5147485 55.0673604, -6.5148985 55.0675251, -6.5152653 55.0679434, -6.5153888 55.0680896)",Seymour Street,
147219420,,,unclassified,30 mph,,False,True,69.582,"LINESTRING (-6.5147485 55.0673604, -6.5142848 55.0668993, -6.5142032 55.0668181)",Seymour Street,
405007671,,,residential,,,False,False,178.832,"LINESTRING (-6.5147485 55.0673604, -6.5147946 55.0673483, -6.5154569 55.0671401, -6.5155457 55.0670977, -6.5156222 55.0670539, -6.5156593 55.0670087, -6.5163873 55.0661345)",Seymour Drive,
405007671,,,residential,,,False,True,9.141,"LINESTRING (-6.5164491 55.0660603, -6.5163873 55.0661345)",Seymour Drive,
405007672,,,residential,,,False,False,12.563,"LINESTRING (-6.5162108 55.066084, -6.5163873 55.0661345)",Seymour Drive,
405007671,,,residential,,,False,False,9.141,"LINESTRING (-6.5163873 55.0661345, -6.5164491 55.0660603)",Seymour Drive,
405007672,,,residential,,,False,True,12.563,"LINESTRING (-6.5163873 55.0661345, -6.5162108 55.066084)",Seymour Drive,
405007671,,,residential,,,False,True,178.83200000000002,"LINESTRING (-6.5163873 55.0661345, -6.5156593 55.0670087, -6.5156222 55.0670539, -6.5155457 55.0670977, -6.5154569 55.0671401, -6.5147946 55.0673483, -6.5147485 55.0673604)",Seymour Drive,
449215051,,,residential,,,False,False,16.4,"LINESTRING (-6.5189512 55.0723715, -6.5188044 55.0722503)",Hanna Court,
449215051,,,residential,,,False,False,21.926,"LINESTRING (-6.5188044 55.0722503, -6.5187457 55.072056)",Hanna Court,
449215051,,,residential,,,False,True,16.4,"LINESTRING (-6.5188044 55.0722503, -6.5189512 55.0723715)",Hanna Court,
449215052,,,residential,,,False,False,20.025,"LINESTRING (-6.5188044 55.0722503, -6.518504 55.0723037)",Hanna Court,
449215051,,,residential,,,False,True,21.926,"LINESTRING (-6.5187457 55.072056, -6.5188044 55.0722503)",Hanna Court,
449215052,,,residential,,,False,True,20.025,"LINESTRING (-6.518504 55.0723037, -6.5188044 55.0722503)",Hanna Court,
"[69774361, 1124399843]","['1', '2']",,tertiary,30 mph,,True,False,100.85400000000001,"LINESTRING (-6.518504 55.0723037, -6.5180301 55.0716386, -6.5179056 55.0714639)",High Street,
129052034,2,,tertiary,30 mph,,False,False,103.89099999999999,"LINESTRING (-6.5189865 55.0730148, -6.5195939 55.0727326, -6.5199319 55.0725665, -6.5202461 55.0724209)",Model School Road,
449215789,1,B62,secondary,30 mph,roundabout,True,False,15.964,"LINESTRING (-6.5189865 55.0730148, -6.519015 55.0730323, -6.519032 55.0730542, -6.5190354 55.073078, -6.519025 55.0731012, -6.5190019 55.0731211, -6.5189686 55.0731356)",,
230451681,2,B62,secondary,30 mph,,False,True,174.70000000000002,"LINESTRING (-6.5189686 55.0731356, -6.5192118 55.0733317, -6.5194166 55.0736218, -6.5196356 55.0739264, -6.5198546 55.074231, -6.5201044 55.0745602)",Coleraine Road,
449215789,1,B62,secondary,30 mph,roundabout,True,False,18.891000000000002,"LINESTRING (-6.5189686 55.0731356, -6.5189282 55.073143, -6.5188859 55.0731424, -6.5188463 55.0731337, -6.518814 55.0731179, -6.5187928 55.0730969, -6.5187849 55.0730731, -6.5187914 55.0730491)",,
69774361,1,,tertiary,30 mph,,True,False,82.994,"LINESTRING (-6.5189185 55.0730002, -6.5189375 55.0729045, -6.5188595 55.0727913, -6.518504 55.0723037)",High Street,
449215789,1,B62,secondary,30 mph,roundabout,True,False,4.674,"LINESTRING (-6.5189185 55.0730002, -6.5189544 55.0730046, -6.5189865 55.0730148)",,
320031636,2,,tertiary,30 mph,,False,False,5.023,"LINESTRING (-6.515282 55.0706661, -6.5152413 55.0707048)",Church Street,
320031636,2,,tertiary,30 mph,,False,True,5.023,"LINESTRING (-6.5152413 55.0707048, -6.515282 55.0706661)",Church Street,
"[33073214, 320031623]",2,B62,secondary,30 mph,,False,True,124.50400000000002,"LINESTRING (-6.5152413 55.0707048, -6.5150901 55.0706916, -6.5148959 55.0707213, -6.5147621 55.0707416, -6.5144042 55.0708026, -6.5140684 55.0708361, -6.513663 55.0708261, -6.5133225 55.0708017)",Queen Street,
"[320031625, 449406204]",2,B62,secondary,30 mph,,False,False,93.29599999999999,"LINESTRING (-6.5152413 55.0707048, -6.515316 55.0707435, -6.5154236 55.070866, -6.5155339 55.0709758, -6.515621 55.0710626, -6.5156558 55.0710991, -6.5158785 55.0713329, -6.5159133 55.071363, -6.515979 55.0714261)",Victoria Street,
320031627,2,B62,secondary,30 mph,,False,True,29.537,"LINESTRING (-6.5162228 55.0716521, -6.515979 55.0714261)",Cameron Place,
449234193,1,,tertiary_link,30 mph,,True,False,24.36,"LINESTRING (-6.5162228 55.0716521, -6.5162692 55.0716529, -6.5163309 55.071658, -6.5163951 55.0716597, -6.5164872 55.0716525, -6.5166023 55.0716417)",Cameron Place,
449234195,2,B62,secondary,30 mph,,False,False,29.598,"LINESTRING (-6.5162228 55.0716521, -6.5163079 55.0717311, -6.5163931 55.0718101, -6.5164647 55.0718794)",Cameron Place,
114874498,2,,tertiary,30 mph,,False,True,27.846,"LINESTRING (-6.5166023 55.0716417, -6.5165217 55.0717794, -6.5164647 55.0718794)",Linenhall Street,
449234194,2,,tertiary,30 mph,,False,False,108.57,"LINESTRING (-6.5166023 55.0716417, -6.5167222 55.0714767, -6.5167934 55.0713718, -6.5169233 55.0712063, -6.5170413 55.0710692, -6.5171129 55.0710366, -6.51732 55.070978, -6.5175925 55.0709207)",Linenhall Street,
230091970,,,residential,,,False,False,138.28199999999998,"LINESTRING (-6.5143676 55.0734845, -6.5143053 55.0736593, -6.5142598 55.0737177, -6.5142083 55.0737785, -6.5127921 55.073628, -6.5126337 55.0735675)",Jubilee Court,
927294679,2,,tertiary,30 mph,,False,False,6.137,"LINESTRING (-6.5173032 55.0704485, -6.517269 55.0703969)",High Street,
386342045,1,,tertiary,30 mph,,True,False,52.327000000000005,"LINESTRING (-6.5173032 55.0704485, -6.5173857 55.0705224, -6.5175634 55.0707953, -6.5175768 55.0708866)",High Street,8
927294678,2,,tertiary,30 mph,,False,True,3.921,"LINESTRING (-6.5175768 55.0708866, -6.5175925 55.0709207)",High Street,
927294677,1,,tertiary,30 mph,,True,False,52.69700000000001,"LINESTRING (-6.5175768 55.0708866, -6.5174877 55.0708046, -6.5172981 55.0705372, -6.5173032 55.0704485)",High Street,8
386342046,1,,tertiary,30 mph,,True,False,245.675,"LINESTRING (-6.5170601 55.070081, -6.516875 55.0698565, -6.5166323 55.0695679, -6.515917 55.0687176, -6.5158256 55.0686089, -6.5153888 55.0680896)",Main Street,
1171071851,,,residential,,,False,False,18.773,"LINESTRING (-6.5170601 55.070081, -6.5169976 55.0700984, -6.5167949 55.0701548)",Taggart Mews,
1171071851,,,residential,,,False,True,18.773,"LINESTRING (-6.5167949 55.0701548, -6.5169976 55.0700984, -6.5170601 55.070081)",Taggart Mews,
