osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,lanes,junction
4603773,Back Hill,tertiary,False,False,83.305,"LINESTRING (0.2617936 52.3965962, 0.2618336 52.3965106, 0.2618992 52.396268, 0.2619799 52.3959395, 0.2619611 52.3958582)",,20 mph,,2,
944433675,Jubilee Terrace,residential,False,True,6.816,"LINESTRING (0.267336 52.3946356, 0.2672654 52.394592)",,,,,
4311147,Jubilee Terrace,residential,False,False,102.013,"LINESTRING (0.267336 52.3946356, 0.2666685 52.3950552, 0.2662042 52.3952295)",,,,,
944433675,Jubilee Terrace,residential,False,False,5.981999999999999,"LINESTRING (0.267336 52.3946356, 0.2673727 52.3946583, 0.2673979 52.3946739)",,,,,
3056595,Broad Street,tertiary,False,True,37.951,"LINESTRING (0.2662042 52.3952295, 0.2658286 52.3949766)",,,,,
4311147,Jubilee Terrace,residential,False,True,102.013,"LINESTRING (0.2662042 52.3952295, 0.2666685 52.3950552, 0.267336 52.3946356)",,,,,
"[10302139, 10302141]",Broad Street,tertiary,False,False,82.134,"LINESTRING (0.2662042 52.3952295, 0.2664044 52.3954076, 0.2666832 52.3957207, 0.266801 52.3958707)",,,,,
4697152,Woolpack Yard,residential,False,False,19.985,"LINESTRING (0.2656326 52.4004248, 0.2653622 52.4004961)",,,,,
"[675971183, 47263909, 47263911]","['Market Street', 'Newnham Street']","['residential', 'unclassified']",True,False,230.04400000000004,"LINESTRING (0.2656326 52.4004248, 0.2655729 52.4003513, 0.2654325 52.4001708, 0.265278 52.3999907, 0.2652222 52.3999641, 0.2651617 52.3999539, 0.2651095 52.3999535, 0.2650425 52.3999674, 0.2643971 52.4001353, 0.2642238 52.400179, 0.2640501 52.4002228, 0.2638767 52.4002564, 0.2638547 52.4002607, 0.2632701 52.4003521, 0.2630507 52.4003857, 0.2628732 52.4004108, 0.2628296 52.4004179)",,,,,
4593442,Barton Square,residential,False,False,50.015,"LINESTRING (0.2612678 52.3959508, 0.2614708 52.3963832)",,,,,
4033908,Barton Road,unclassified,False,True,170.69,"LINESTRING (0.2612678 52.3959508, 0.260113 52.3961274, 0.2594443 52.3962555, 0.2591935 52.3962986, 0.2590295 52.3963301, 0.258848 52.3963679)",,20 mph,,,
4593863,Barton Square,unclassified,False,False,48.473,"LINESTRING (0.2612678 52.3959508, 0.2614923 52.39591, 0.2617487 52.3958644, 0.2618547 52.3958571, 0.2619611 52.3958582)",,,,,
4593452,Parade Lane,residential,True,False,155.323,"LINESTRING (0.2587499 52.3977809, 0.2582699 52.3974249, 0.2578819 52.397109, 0.257471 52.3967253, 0.257433 52.3966459)",,,,,
146024312,Silver Street,tertiary,True,False,97.773,"LINESTRING (0.2587499 52.3977809, 0.258535 52.397958, 0.2584147 52.398096, 0.2581979 52.3985809)",,,4,,
4593431,The Range,residential,False,False,63.926,"LINESTRING (0.2591299 52.3976135, 0.2594042 52.3981635)",,,,,
146024312,Silver Street,tertiary,True,False,31.996000000000002,"LINESTRING (0.2591299 52.3976135, 0.2589776 52.3976634, 0.2588541 52.3977202, 0.2587499 52.3977809)",,,4,,
10302103,St Mary's Street,tertiary,False,True,11.393,"LINESTRING (0.2597421 52.3994533, 0.2596399 52.399372)",,,,2,
4593705,Downham Road,secondary,False,False,78.011,"LINESTRING (0.2597421 52.3994533, 0.2591185 52.3997897, 0.2590586 52.3998459, 0.2590236 52.3999077, 0.2590112 52.3999685)",B1411,,7.2,,
10302116,St Mary's Street,secondary,False,False,147.117,"LINESTRING (0.2597421 52.3994533, 0.2600653 52.399654, 0.2601622 52.3996958, 0.2603352 52.3997481, 0.2607099 52.3998438, 0.2608171 52.3998601, 0.2609012 52.3998659, 0.2609877 52.3998609, 0.261132 52.3998463, 0.2612926 52.3998202, 0.26168 52.3997736)",B1382,30 mph,,2,
4593431,The Range,residential,False,True,63.926,"LINESTRING (0.2594042 52.3981635, 0.2591299 52.3976135)",,,,,
4593438,Militia Way,residential,False,False,22.663,"LINESTRING (0.2598847 52.396773, 0.260209 52.3967242)",,,,,
4593439,Militia Way,residential,False,False,26.876,"LINESTRING (0.2598847 52.396773, 0.2599427 52.3970121)",,,,,
"[1059522166, 4593438]",Militia Way,residential,False,True,112.95,"LINESTRING (0.2598847 52.396773, 0.259333 52.396853, 0.2593017 52.3968501, 0.259273 52.3968439, 0.2592476 52.3968336, 0.2592241 52.3968149, 0.2591564 52.396672, 0.2590023 52.3966981, 0.2589713 52.3966271, 0.258848 52.3963679)",,,,2,
4593439,Militia Way,residential,False,False,16.537,"LINESTRING (0.2599427 52.3970121, 0.259947 52.3971608)",,,,,
4593439,Militia Way,residential,False,True,26.876,"LINESTRING (0.2599427 52.3970121, 0.2598847 52.396773)",,,,,
4593440,,residential,False,False,11.754,"LINESTRING (0.2599427 52.3970121, 0.2601159 52.3970141)",,,,,
4593439,Militia Way,residential,False,True,16.537,"LINESTRING (0.259947 52.3971608, 0.2599427 52.3970121)",,,,,
4593440,,residential,False,True,11.754,"LINESTRING (0.2601159 52.3970141, 0.2599427 52.3970121)",,,,,
4593438,Militia Way,residential,False,True,22.663,"LINESTRING (0.260209 52.3967242, 0.2598847 52.396773)",,,,,
4033908,Barton Road,unclassified,False,False,170.69,"LINESTRING (0.258848 52.3963679, 0.2590295 52.3963301, 0.2591935 52.3962986, 0.2594443 52.3962555, 0.260113 52.3961274, 0.2612678 52.3959508)",,20 mph,,,
4033908,Barton Road,unclassified,False,True,100.965,"LINESTRING (0.258848 52.3963679, 0.2587365 52.3963889, 0.2577777 52.3965959, 0.257433 52.3966459)",,20 mph,,,
"[1059522166, 4593438]",Militia Way,residential,False,False,112.95000000000002,"LINESTRING (0.258848 52.3963679, 0.2589713 52.3966271, 0.2590023 52.3966981, 0.2591564 52.396672, 0.2592241 52.3968149, 0.2592476 52.3968336, 0.259273 52.3968439, 0.2593017 52.3968501, 0.259333 52.396853, 0.2598847 52.396773)",,,,2,
4593442,Barton Square,residential,False,False,7.599,"LINESTRING (0.2614708 52.3963832, 0.2615016 52.3964489)",,,,,
4593442,Barton Square,residential,False,True,50.015,"LINESTRING (0.2614708 52.3963832, 0.2612678 52.3959508)",,,,,
4593445,Barton Mews,residential,False,False,50.073,"LINESTRING (0.2614708 52.3963832, 0.261297 52.3964202, 0.2610921 52.3964286, 0.2609654 52.3964315, 0.260758 52.3964794)",,,,,
4593442,Barton Square,residential,False,True,8.675,"LINESTRING (0.2615368 52.3965239, 0.2615016 52.3964489)",,,,,
4593810,Marriott Drive,residential,False,False,50.759,"LINESTRING (0.2559069 52.3975884, 0.255206 52.397748)",,,,,
146024296,Cambridge Road,tertiary,False,True,20.6,"LINESTRING (0.2559069 52.3975884, 0.2557391 52.397434)",,30 mph,,1,
146024296,Cambridge Road,tertiary,False,False,85.12199999999999,"LINESTRING (0.2559069 52.3975884, 0.2561345 52.3977894, 0.2561598 52.3978118, 0.2563211 52.3979516, 0.2564668 52.3980602, 0.2565592 52.398117, 0.2566851 52.3981851)",,30 mph,,1,
169614355,West End,tertiary,False,False,93.741,"LINESTRING (0.2562827 52.3984091, 0.2550469 52.3987861)",,,,,
169614355,West End,tertiary,False,True,14.404,"LINESTRING (0.2562827 52.3984091, 0.2564775 52.3983576)",,,,,
4593820,Vinces Court,residential,False,False,58.182,"LINESTRING (0.2562827 52.3984091, 0.2564145 52.3985882, 0.2565428 52.3989056)",,,,,
169614355,West End,tertiary,False,True,93.741,"LINESTRING (0.2550469 52.3987861, 0.2562827 52.3984091)",,,,,
4593804,Chiefs Street,residential,False,False,127.90100000000001,"LINESTRING (0.2550469 52.3987861, 0.2555377 52.3992975, 0.2557341 52.3995929, 0.2558813 52.3998142)",,,,,
4593828,Trinity Close,residential,False,False,31.765,"LINESTRING (0.2554184 52.4008965, 0.2556505 52.4011446)",,,,,
145974113,West Fen Road,tertiary,False,True,76.914,"LINESTRING (0.2554184 52.4008965, 0.2564188 52.4005711)",,,,2,
4593828,Trinity Close,residential,False,True,31.765,"LINESTRING (0.2556505 52.4011446, 0.2554184 52.4008965)",,,,,
4593804,Chiefs Street,residential,False,True,38.559,"LINESTRING (0.2564188 52.4005711, 0.2561808 52.4002562)",,,,,
145974113,West Fen Road,tertiary,False,False,76.914,"LINESTRING (0.2564188 52.4005711, 0.2554184 52.4008965)",,,,2,
145974113,West Fen Road,tertiary,False,True,15.98,"LINESTRING (0.2564188 52.4005711, 0.2566301 52.4005076)",,,,2,
145974113,West Fen Road,tertiary,False,False,15.98,"LINESTRING (0.2566301 52.4005076, 0.2564188 52.4005711)",,,,2,
4593707,St Catherine's,residential,False,False,105.503,"LINESTRING (0.2566301 52.4005076, 0.2567762 52.400836, 0.2568733 52.4010543, 0.25689 52.4013299, 0.2568185 52.4014271)",,,,,
145974113,West Fen Road,tertiary,False,True,173.70000000000002,"LINESTRING (0.2566301 52.4005076, 0.2578294 52.4002146, 0.2586611 52.4000012, 0.2587886 52.399966, 0.2589016 52.3999551, 0.2590112 52.3999685)",,,,2,
4593707,St Catherine's,residential,False,False,12.464,"LINESTRING (0.2568185 52.4014271, 0.2569117 52.4015237)",,,,,
4593707,St Catherine's,residential,False,True,105.50299999999999,"LINESTRING (0.2568185 52.4014271, 0.25689 52.4013299, 0.2568733 52.4010543, 0.2567762 52.400836, 0.2566301 52.4005076)",,,,,
4593708,St Catherine's,residential,False,False,78.08200000000001,"LINESTRING (0.2568185 52.4014271, 0.2567062 52.4014788, 0.2562249 52.401538, 0.256142 52.4015548, 0.2560947 52.4016151, 0.2561245 52.401727, 0.2561409 52.4018097)",,,,,
4593707,St Catherine's,residential,False,True,12.464,"LINESTRING (0.2569117 52.4015237, 0.2568185 52.4014271)",,,,,
4593702,Downham Road,secondary,False,False,50.614999999999995,"LINESTRING (0.2590112 52.3999685, 0.258976 52.4001693, 0.2589302 52.400421)",B1411,,,,
4593705,Downham Road,secondary,False,True,78.011,"LINESTRING (0.2590112 52.3999685, 0.2590236 52.3999077, 0.2590586 52.3998459, 0.2591185 52.3997897, 0.2597421 52.3994533)",B1411,,7.2,,
145974113,West Fen Road,tertiary,False,False,173.7,"LINESTRING (0.2590112 52.3999685, 0.2589016 52.3999551, 0.2587886 52.399966, 0.2586611 52.4000012, 0.2578294 52.4002146, 0.2566301 52.4005076)",,,,2,
4593710,Upherds Lane,residential,False,True,35.991,"LINESTRING (0.2579838 52.4023858, 0.2583047 52.4023794, 0.2584982 52.4024283)",,,,,
4593710,Upherds Lane,residential,False,False,35.991,"LINESTRING (0.2584982 52.4024283, 0.2583047 52.4023794, 0.2579838 52.4023858)",,,,,
62834311,Downham Road,secondary,False,True,64.345,"LINESTRING (0.2584982 52.4024283, 0.2588234 52.4021075, 0.2588992 52.4020169, 0.2589337 52.4019194)",B1411,,,,
4593698,Egremont Street,tertiary,False,False,305.27000000000004,"LINESTRING (0.2589337 52.4019194, 0.2593839 52.4019693, 0.2596768 52.4019836, 0.2600604 52.4019837, 0.2603427 52.4019615, 0.2606023 52.4019309, 0.2609274 52.4019086, 0.2612926 52.4018601, 0.2616473 52.4017878, 0.263067 52.4014208, 0.2632511 52.4013748)",,,,,
4593702,Downham Road,secondary,False,True,59.20400000000001,"LINESTRING (0.2589337 52.4019194, 0.2588907 52.4015475, 0.2588882 52.4013879)",B1411,,,,
62834311,Downham Road,secondary,False,False,64.345,"LINESTRING (0.2589337 52.4019194, 0.2588992 52.4020169, 0.2588234 52.4021075, 0.2584982 52.4024283)",B1411,,,,
4593699,Priests Meadow Court,residential,False,False,44.402,"LINESTRING (0.2588882 52.4013879, 0.2595405 52.4013553)",,,,,
4593702,Downham Road,secondary,False,False,59.20400000000001,"LINESTRING (0.2588882 52.4013879, 0.2588907 52.4015475, 0.2589337 52.4019194)",B1411,,,,
4593702,Downham Road,secondary,False,True,107.708,"LINESTRING (0.2588882 52.4013879, 0.258865 52.4010732, 0.2588692 52.4009116, 0.2588846 52.4007883, 0.2589302 52.400421)",B1411,,,,
4593693,Chapel Street,residential,False,True,279.46500000000003,"LINESTRING (0.2589302 52.400421, 0.2600461 52.4006298, 0.2606258 52.4007349, 0.2611727 52.4008083, 0.2616257 52.4008471, 0.2616744 52.4008497, 0.2618192 52.4008575, 0.2620638 52.4008602, 0.2624565 52.4008613, 0.2628136 52.4008529, 0.2629535 52.4008428)",,,,,
4593702,Downham Road,secondary,False,False,107.708,"LINESTRING (0.2589302 52.400421, 0.2588846 52.4007883, 0.2588692 52.4009116, 0.258865 52.4010732, 0.2588882 52.4013879)",B1411,,,,
4593702,Downham Road,secondary,False,True,50.614999999999995,"LINESTRING (0.2589302 52.400421, 0.258976 52.4001693, 0.2590112 52.3999685)",B1411,,,,
4593699,Priests Meadow Court,residential,False,True,44.402,"LINESTRING (0.2595405 52.4013553, 0.2588882 52.4013879)",,,,,
4593804,Chiefs Street,residential,False,False,43.799,"LINESTRING (0.2559333 52.3998924, 0.2561808 52.4002562)",,,,,
4593804,Chiefs Street,residential,False,True,9.384,"LINESTRING (0.2559333 52.3998924, 0.2558813 52.3998142)",,,,,
4593827,Bernard Street,residential,False,False,76.7,"LINESTRING (0.2559333 52.3998924, 0.2548953 52.4001657)",,,,,
4593804,Chiefs Street,residential,False,False,38.559,"LINESTRING (0.2561808 52.4002562, 0.2564188 52.4005711)",,,,,
4593804,Chiefs Street,residential,False,True,43.799,"LINESTRING (0.2561808 52.4002562, 0.2559333 52.3998924)",,,,,
4593818,Bakers Corner,residential,False,False,40.213,"LINESTRING (0.2561808 52.4002562, 0.2556494 52.4004164)",,,,,
4294464,St Mary's Street,tertiary,False,False,21.026,"LINESTRING (0.2579149 52.3985039, 0.2581379 52.3985658, 0.2581979 52.3985809)",,,,2,
4294464,St Mary's Street,tertiary,False,True,75.895,"LINESTRING (0.2579149 52.3985039, 0.2578835 52.3984956, 0.2576842 52.39844, 0.2575824 52.3984116, 0.2574141 52.3983708, 0.2572719 52.3983364, 0.2568811 52.3982438)",,,,2,
4593808,Cromwell Road,residential,False,True,217.816,"LINESTRING (0.2579149 52.3985039, 0.2577335 52.3987434, 0.2575611 52.3990723, 0.2574994 52.3991994, 0.2574273 52.3993297, 0.2573913 52.3993776, 0.257363 52.3994043, 0.2573231 52.3994286, 0.2566889 52.3996092, 0.2558813 52.3998142)",,,6,,
4593820,Vinces Court,residential,False,True,58.182,"LINESTRING (0.2565428 52.3989056, 0.2564145 52.3985882, 0.2562827 52.3984091)",,,,,
4593810,Marriott Drive,residential,False,True,50.759,"LINESTRING (0.255206 52.397748, 0.2559069 52.3975884)",,,,,
4593811,Samuels Way,residential,False,True,72.022,"LINESTRING (0.2548846 52.3974753, 0.2549759 52.3976132, 0.2557391 52.397434)",,,,,
4593827,Bernard Street,residential,False,True,76.7,"LINESTRING (0.2548953 52.4001657, 0.2559333 52.3998924)",,,,,
4593818,Bakers Corner,residential,False,True,40.213,"LINESTRING (0.2556494 52.4004164, 0.2561808 52.4002562)",,,,,
4697105,Ship Lane,residential,False,False,70.298,"LINESTRING (0.2672067 52.3963647, 0.2681124 52.3960577)",,,,,
10302141,Broad Street,tertiary,False,True,28.235,"LINESTRING (0.2672067 52.3963647, 0.2670135 52.3961398)",,,,,
10302141,Broad Street,tertiary,False,False,70.814,"LINESTRING (0.2672067 52.3963647, 0.2674959 52.3967425, 0.2676703 52.3969349)",,,,,
4697099,Cardinals Way,residential,False,False,26.087,"LINESTRING (0.2676703 52.3969349, 0.2680117 52.396827)",,,,,
10302141,Broad Street,tertiary,False,False,68.707,"LINESTRING (0.2676703 52.3969349, 0.2678556 52.3971641, 0.2680463 52.3973897, 0.268119 52.3974887)",,,,,
10302141,Broad Street,tertiary,False,True,70.814,"LINESTRING (0.2676703 52.3969349, 0.2674959 52.3967425, 0.2672067 52.3963647)",,,,,
10302141,Broad Street,tertiary,False,False,50.805,"LINESTRING (0.268119 52.3974887, 0.2683966 52.3978108, 0.2684194 52.3978562, 0.2684314 52.3979011)",,,,,
10302141,Broad Street,tertiary,False,True,68.707,"LINESTRING (0.268119 52.3974887, 0.2680463 52.3973897, 0.2678556 52.3971641, 0.2676703 52.3969349)",,,,,
3056601,Prickwillow Road,secondary,False,False,80.742,"LINESTRING (0.2679028 52.4012408, 0.2681104 52.4012405, 0.2681666 52.4012412, 0.269017 52.4013485, 0.2690725 52.4013586)",B1382,,,,
4696953,New Barns Road,residential,True,False,157.388,"LINESTRING (0.2679028 52.4012408, 0.2679171 52.4013435, 0.2693023 52.4023475)",,,,,
4697150,Newnham Street,secondary,False,False,123.514,"LINESTRING (0.2679028 52.4012408, 0.2673534 52.4011808, 0.2671948 52.4011627, 0.2666776 52.401129, 0.2664651 52.4011061, 0.2663235 52.401098, 0.2661011 52.4010886)",B1382,,,,
4697121,The Paddock,residential,False,False,110.229,"LINESTRING (0.2638225 52.4020192, 0.2634452 52.4021411, 0.2631032 52.4023186, 0.2628382 52.4024109, 0.2626795 52.402495, 0.2626647 52.4025768, 0.2627036 52.4026321)",,,,,
169614360,Lynn Road,tertiary,False,False,186.596,"LINESTRING (0.2638225 52.4020192, 0.2645079 52.4028119, 0.2648283 52.4031749, 0.2651155 52.4035003)",,,,,
169614360,Lynn Road,tertiary,False,True,71.749,"LINESTRING (0.2638225 52.4020192, 0.2633862 52.4015276, 0.2633192 52.4014517)",,,,,
169614360,Lynn Road,tertiary,False,True,186.596,"LINESTRING (0.2651155 52.4035003, 0.2648283 52.4031749, 0.2645079 52.4028119, 0.2638225 52.4020192)",,,,,
4697121,The Paddock,residential,False,True,6.177,"LINESTRING (0.2629271 52.4028903, 0.2628845 52.4028412)",,,,,
"[4697144, 345247014, 4696975]","['Market Place', 'The Vineyards']","['residential', 'unclassified']",False,True,63.19,"LINESTRING (0.2675854 52.399042, 0.2675045 52.3990535, 0.2673712 52.3990724, 0.2671561 52.3990402, 0.2670092 52.3991197, 0.2668801 52.3991808, 0.2668007 52.3992236, 0.2667923 52.3992375)",,,,,
1228673194,The Hoist,residential,False,False,22.761000000000003,"LINESTRING (0.2675854 52.399042, 0.2676028 52.3989604, 0.2674714 52.3988679)",,,,,
3056600,Brays Lane,unclassified,False,False,48.42100000000001,"LINESTRING (0.2682718 52.4002789, 0.2683639 52.4003441, 0.268407 52.4003858, 0.2686702 52.4006393)",,,,,
3056600,Brays Lane,unclassified,False,True,55.665000000000006,"LINESTRING (0.2682718 52.4002789, 0.2679435 52.4000735, 0.2677219 52.399908)",,,,,
4697000,Archery Crescent,residential,False,True,79.169,"LINESTRING (0.2682718 52.4002789, 0.2686522 52.4001103, 0.2687352 52.4001278, 0.2691096 52.4004208)",,,,,
3056600,Brays Lane,unclassified,False,True,41.898,"LINESTRING (0.2689497 52.4009753, 0.2686702 52.4006393)",,,,,
3056600,Brays Lane,unclassified,False,False,43.573,"LINESTRING (0.2689497 52.4009753, 0.2690385 52.4011691, 0.2690725 52.4013586)",,,,,
4697141,Market Place,unclassified,False,True,50.921,"LINESTRING (0.2667923 52.3992375, 0.2667645 52.3992109, 0.2667488 52.3991697, 0.2667122 52.3991197, 0.2664597 52.398916, 0.266435 52.398893, 0.2664336 52.3988736, 0.2664356 52.3988466)",,,,,
4697143,Brays Lane,unclassified,True,False,98.041,"LINESTRING (0.2667923 52.3992375, 0.2668932 52.3993152, 0.2675483 52.3997406, 0.2676325 52.3998058, 0.2677219 52.399908)",,,,,
"[4697144, 345247014, 4696975]","['Market Place', 'The Vineyards']","['unclassified', 'residential']",False,False,63.190000000000005,"LINESTRING (0.2667923 52.3992375, 0.2668007 52.3992236, 0.2668801 52.3991808, 0.2670092 52.3991197, 0.2671561 52.3990402, 0.2673712 52.3990724, 0.2675045 52.3990535, 0.2675854 52.399042)",,,,,
3056600,Brays Lane,unclassified,False,False,55.665000000000006,"LINESTRING (0.2677219 52.399908, 0.2679435 52.4000735, 0.2682718 52.4002789)",,,,,
4696994,Archery Crescent,residential,False,True,38.613,"LINESTRING (0.2691096 52.4004208, 0.26875 52.4006142, 0.2686702 52.4006393)",,,,,
4697000,Archery Crescent,residential,False,False,79.169,"LINESTRING (0.2691096 52.4004208, 0.2687352 52.4001278, 0.2686522 52.4001103, 0.2682718 52.4002789)",,,,,
4697101,Cardinals Way,residential,False,False,12.169,"LINESTRING (0.2689588 52.3968355, 0.2690501 52.3967413)",,,,,
4697103,Cardinals Way,residential,False,True,9.347000000000001,"LINESTRING (0.2689588 52.3968355, 0.268957 52.3967944, 0.2689265 52.3967557)",,,,,
850214693,Cardinals Way,residential,False,False,28.7,"LINESTRING (0.2689588 52.3968355, 0.2688207 52.3969161, 0.2687669 52.3969346, 0.2686187 52.3969856)",,,,,
850214693,Cardinals Way,residential,False,True,28.700000000000003,"LINESTRING (0.2686187 52.3969856, 0.2687669 52.3969346, 0.2688207 52.3969161, 0.2689588 52.3968355)",,,,,
4697105,Ship Lane,residential,False,True,41.693,"LINESTRING (0.2684346 52.3957836, 0.26844 52.3958892, 0.2684064 52.3959376, 0.2683645 52.3959633, 0.2681124 52.3960577)",,,,,
4697105,Ship Lane,residential,False,True,70.298,"LINESTRING (0.2681124 52.3960577, 0.2672067 52.3963647)",,,,,
