osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access
114666222,True,Northcote Lane,residential,False,166.748,"LINESTRING (-3.1973554 50.8014789, -3.1973405 50.8015983, -3.1974455 50.8019027, -3.1975406 50.8021144, -3.1975412 50.802167, -3.1974475 50.8021882, -3.1971595 50.8021525, -3.1963194 50.80202)",,30 mph,,,
28468966,False,Dunning Court,residential,False,71.661,"LINESTRING (-3.1930342 50.8000674, -3.1928426 50.8000984, -3.1926427 50.800081, -3.1924628 50.8000374, -3.1922859 50.7999826, -3.1920635 50.7999445)",,30 mph,,,
28468966,False,Dunning Court,residential,True,64.56700000000001,"LINESTRING (-3.1930342 50.8000674, -3.1931779 50.799995, -3.1932971 50.7998877, -3.1934971 50.7996339, -3.1935321 50.7995892)",,30 mph,,,
28468967,False,Dunning Court,residential,False,86.05099999999999,"LINESTRING (-3.1930342 50.8000674, -3.1930545 50.8000967, -3.1931028 50.8001628, -3.1932193 50.8002267, -3.1932785 50.8002522, -3.1934795 50.8003386, -3.1940266 50.8004776)",,30 mph,,,
28468966,False,Dunning Court,residential,True,71.661,"LINESTRING (-3.1920635 50.7999445, -3.1922859 50.7999826, -3.1924628 50.8000374, -3.1926427 50.800081, -3.1928426 50.8000984, -3.1930342 50.8000674)",,30 mph,,,
28468967,False,Dunning Court,residential,True,86.051,"LINESTRING (-3.1940266 50.8004776, -3.1934795 50.8003386, -3.1932785 50.8002522, -3.1932193 50.8002267, -3.1931028 50.8001628, -3.1930545 50.8000967, -3.1930342 50.8000674)",,30 mph,,,
23380581,False,High Street,primary,True,159.62399999999997,"LINESTRING (-3.1902288 50.7993107, -3.1904059 50.7992547, -3.190619 50.7991943, -3.1906463 50.7991866, -3.1908741 50.7991197, -3.1910466 50.7990735, -3.191152 50.7990453, -3.1916784 50.7989162, -3.1920596 50.7988132, -3.1922596 50.798758, -3.1923137 50.7987426)",A375,30 mph,,,
1215857598,True,High Street,primary,False,88.879,"LINESTRING (-3.1902288 50.7993107, -3.1898372 50.7994637, -3.1896543 50.7995211, -3.1895067 50.7995615, -3.1893141 50.7995999, -3.1892163 50.7996172, -3.1890869 50.7996431)",A375,30 mph,,,
31511434,False,New Street,tertiary,False,110.45400000000001,"LINESTRING (-3.1890869 50.7996431, -3.1886497 50.799251, -3.1882865 50.7987915)",,30 mph,,,
84159700,False,High Street,primary,False,34.506,"LINESTRING (-3.1890869 50.7996431, -3.1888185 50.7997361, -3.1886564 50.7997923)",A375,30 mph,2,,
1215857597,True,High Street,primary,False,89.35300000000001,"LINESTRING (-3.1890869 50.7996431, -3.1892783 50.7995391, -3.1897071 50.7994178, -3.1898157 50.7993881, -3.1902288 50.7993107)",A375,30 mph,,,
23380581,False,High Street,primary,False,159.624,"LINESTRING (-3.1923137 50.7987426, -3.1922596 50.798758, -3.1920596 50.7988132, -3.1916784 50.7989162, -3.191152 50.7990453, -3.1910466 50.7990735, -3.1908741 50.7991197, -3.1906463 50.7991866, -3.190619 50.7991943, -3.1904059 50.7992547, -3.1902288 50.7993107)",A375,30 mph,,,
27692583,False,Dowell Street,primary,True,128.98000000000002,"LINESTRING (-3.1923137 50.7987426, -3.1924401 50.798903, -3.1926051 50.7990097, -3.1928117 50.7991249, -3.192992 50.7992348, -3.19323 50.7994407, -3.1933509 50.7995208, -3.1935321 50.7995892)",A373,30 mph,,,
1215946647,False,High Street,primary,True,199.276,"LINESTRING (-3.1923137 50.7987426, -3.1925976 50.7986578, -3.1927693 50.7986109, -3.1928749 50.7985827, -3.1933875 50.7984294, -3.1936779 50.7983472, -3.193961 50.7982631, -3.1944093 50.7981194, -3.1944862 50.7980955, -3.1948748 50.7979744)",A375,30 mph,,,
12797208,True,Silver Street,tertiary,False,94.131,"LINESTRING (-3.1871394 50.8002209, -3.1873615 50.8002764, -3.1879484 50.8003611, -3.1881951 50.8003851, -3.1884407 50.8004109)",,,,,
84159700,False,High Street,primary,True,116.817,"LINESTRING (-3.1871394 50.8002209, -3.1872567 50.8001843, -3.1875267 50.8001076, -3.1879991 50.7999809, -3.188273 50.7999096, -3.188397 50.7998706, -3.1886564 50.7997923)",A375,30 mph,2,,
31531458,False,Marlpits Lane,residential,False,42.403999999999996,"LINESTRING (-3.188445 50.7943555, -3.1884699 50.7945927, -3.1884852 50.794736)",,,,,
85547588,False,Haydons Park,residential,False,52.092,"LINESTRING (-3.188445 50.7943555, -3.1883955 50.7943555, -3.1877103 50.794296)",,,,,
421664657,False,New Street,tertiary,True,52.391,"LINESTRING (-3.1876963 50.7980638, -3.1880568 50.7984762)",,30 mph,,,
31531858,False,Jerrard Close,residential,True,63.341,"LINESTRING (-3.1876963 50.7980638, -3.1878041 50.7979823, -3.1879454 50.7978514, -3.1879898 50.7978109, -3.1881002 50.7976864, -3.1881714 50.7975828)",,,,,
421664657,False,New Street,tertiary,False,178.47299999999998,"LINESTRING (-3.1876963 50.7980638, -3.1876198 50.7979934, -3.1873342 50.7977306, -3.1868506 50.7973273, -3.1866618 50.7971592, -3.186533 50.797047, -3.1863953 50.7968971, -3.1863703 50.7968501, -3.186359 50.7968252, -3.1863169 50.7967276)",,30 mph,,,
31531523,False,Queen Street,unclassified,False,92.713,"LINESTRING (-3.186762 50.7986054, -3.1869289 50.7986201, -3.1873615 50.7985627, -3.1880568 50.7984762)",,,,,
31531523,False,Queen Street,unclassified,True,48.85,"LINESTRING (-3.186762 50.7986054, -3.186669 50.7985667, -3.1866031 50.7985055, -3.1863546 50.7982559)",,,,,
638130130,False,Orchard Way,residential,True,83.695,"LINESTRING (-3.186762 50.7986054, -3.1867188 50.7986516, -3.1865521 50.7986749, -3.1860122 50.7987213, -3.1858375 50.7987351, -3.1856367 50.7987824)",,,,,
421664657,False,New Street,tertiary,False,5.088,"LINESTRING (-3.1880811 50.7985193, -3.1880568 50.7984762)",,30 mph,,,
31511434,False,New Street,tertiary,True,33.534,"LINESTRING (-3.1880811 50.7985193, -3.188249 50.7987419, -3.1882865 50.7987915)",,30 mph,,,
31531741,False,King Street,residential,False,196.221,"LINESTRING (-3.1880811 50.7985193, -3.1882194 50.7984934, -3.1883616 50.7984943, -3.188542 50.7985141, -3.18876 50.7985507, -3.1889697 50.7985681, -3.1891082 50.7985847, -3.189226 50.7985848, -3.1892676 50.7985843, -3.1893662 50.7985721, -3.1895052 50.7985387, -3.1897544 50.7984704, -3.1898521 50.7984359, -3.1898945 50.7984196, -3.1900093 50.7983657, -3.1901634 50.7983096, -3.1902254 50.798287, -3.190689 50.7981523)",,,,,
163932276,False,King Street,residential,True,35.661,"LINESTRING (-3.1943547 50.7970831, -3.1938802 50.7971967)",,,,,
31531739,False,Millhead Road,residential,False,43.505,"LINESTRING (-3.1943547 50.7970831, -3.1945634 50.7970366, -3.1947518 50.7969742, -3.1948962 50.7969011)",,,,,
31556349,False,Mill Street,residential,False,106.796,"LINESTRING (-3.1943547 50.7970831, -3.1943911 50.797113, -3.1945076 50.7972181, -3.194582 50.7973058, -3.1946944 50.7974965, -3.1947791 50.7977187, -3.1948597 50.7979412, -3.1948748 50.7979744)",,,,,
114570889,False,Ernsborough Gardens,residential,False,66.072,"LINESTRING (-3.1954419 50.7965467, -3.195566 50.7966065, -3.1957602 50.7967181, -3.1959761 50.7968403, -3.1961342 50.7969474)",,,,,
194338144,False,Millhead Road,residential,False,131.868,"LINESTRING (-3.1954419 50.7965467, -3.1956062 50.7964483, -3.1957203 50.796396, -3.1958095 50.7963736, -3.195924 50.7963411, -3.196021 50.7963136, -3.1961176 50.796284, -3.1967215 50.7961097, -3.1970932 50.7960005)",,,,,
311249691,False,Millhead Road,residential,True,55.372,"LINESTRING (-3.1954419 50.7965467, -3.1953328 50.7966249, -3.195191 50.7967441, -3.195084 50.7968147, -3.1948962 50.7969011)",,,,,
31531741,False,King Street,residential,True,196.22100000000003,"LINESTRING (-3.190689 50.7981523, -3.1902254 50.798287, -3.1901634 50.7983096, -3.1900093 50.7983657, -3.1898945 50.7984196, -3.1898521 50.7984359, -3.1897544 50.7984704, -3.1895052 50.7985387, -3.1893662 50.7985721, -3.1892676 50.7985843, -3.189226 50.7985848, -3.1891082 50.7985847, -3.1889697 50.7985681, -3.18876 50.7985507, -3.188542 50.7985141, -3.1883616 50.7984943, -3.1882194 50.7984934, -3.1880811 50.7985193)",,,,,
"[848352973, 31531837]",False,"['Ridgeleigh Court', ""Kerslake's Court""]",residential,"[False, True]",113.89999999999999,"LINESTRING (-3.190689 50.7981523, -3.1907661 50.7983573, -3.190831 50.7985467, -3.1908602 50.7986227, -3.1914525 50.7985511, -3.1914491 50.7984535, -3.1915477 50.7984454)",,,,,
163932275,False,King Street,residential,False,79.467,"LINESTRING (-3.190689 50.7981523, -3.1911591 50.7980324, -3.1914468 50.7979109, -3.191586 50.7978683, -3.1916873 50.7978241)",,,,,
421664342,False,Streamers Meadows,residential,True,103.948,"LINESTRING (-3.190689 50.7981523, -3.1906486 50.7980988, -3.1906282 50.7980491, -3.1906164 50.7979971, -3.1906203 50.797947, -3.1907346 50.7976431, -3.1908322 50.7973477, -3.1908611 50.7972419)",,,,,
31531858,False,Jerrard Close,residential,False,77.67399999999999,"LINESTRING (-3.1908611 50.7972419, -3.1903941 50.7972584, -3.1899636 50.797289, -3.1897609 50.7972732)",,,,,
421664342,False,Streamers Meadows,residential,False,103.94800000000001,"LINESTRING (-3.1908611 50.7972419, -3.1908322 50.7973477, -3.1907346 50.7976431, -3.1906203 50.797947, -3.1906164 50.7979971, -3.1906282 50.7980491, -3.1906486 50.7980988, -3.190689 50.7981523)",,,,,
421664342,False,Streamers Meadows,residential,True,52.467,"LINESTRING (-3.1908611 50.7972419, -3.1908758 50.7971783, -3.1908878 50.7970107, -3.1908514 50.796772)",,,,,
31531858,False,Jerrard Close,residential,False,19.673,"LINESTRING (-3.1888889 50.797354, -3.1886458 50.7974417)",,,,,
31531858,False,Jerrard Close,residential,True,27.487,"LINESTRING (-3.1888889 50.797354, -3.1892574 50.7972712)",,,,,
534967959,False,Jerrard Close,residential,False,68.556,"LINESTRING (-3.1888889 50.797354, -3.1886312 50.7972787, -3.1884702 50.7972583, -3.1882342 50.7972617, -3.1879431 50.7972676)",,,,,
31531858,False,Jerrard Close,residential,False,63.340999999999994,"LINESTRING (-3.1881714 50.7975828, -3.1881002 50.7976864, -3.1879898 50.7978109, -3.1879454 50.7978514, -3.1878041 50.7979823, -3.1876963 50.7980638)",,,,,
31531858,False,Jerrard Close,residential,True,37.493,"LINESTRING (-3.1881714 50.7975828, -3.1883221 50.7975062, -3.1884501 50.7974738, -3.1885518 50.7974571, -3.1886458 50.7974417)",,,,,
119925946,False,Jerrard Crescent,residential,False,39.396,"LINESTRING (-3.1881714 50.7975828, -3.188029 50.7974642, -3.1879646 50.7973625, -3.1879431 50.7972676)",,,,,
365406598,False,Ottery Moor Road,residential,True,9.888,"LINESTRING (-3.1994042 50.7970855, -3.1993197 50.7971566)",,,,,
31531965,False,Ottery Moor Lane,unclassified,False,41.562000000000005,"LINESTRING (-3.1994042 50.7970855, -3.1991902 50.7969718, -3.1990835 50.7968822, -3.1990296 50.7968044)",,,,,
31527865,False,,primary,True,5.752,"LINESTRING (-3.1990296 50.7968044, -3.1991029 50.7967814)",A375,30 mph,,,
31527865,False,,primary,False,212.13,"LINESTRING (-3.1990296 50.7968044, -3.1978967 50.7971113, -3.1967119 50.797457, -3.1962825 50.7975936)",A375,30 mph,,,
31531965,False,Ottery Moor Lane,unclassified,True,41.562,"LINESTRING (-3.1990296 50.7968044, -3.1990835 50.7968822, -3.1991902 50.7969718, -3.1994042 50.7970855)",,,,,
31527865,False,,primary,True,107.64199999999998,"LINESTRING (-3.1948748 50.7979744, -3.1957832 50.7977371, -3.1959095 50.7977045, -3.1962316 50.7976098, -3.1962825 50.7975936)",A375,30 mph,,,
31556349,False,Mill Street,residential,True,106.79599999999999,"LINESTRING (-3.1948748 50.7979744, -3.1948597 50.7979412, -3.1947791 50.7977187, -3.1946944 50.7974965, -3.194582 50.7973058, -3.1945076 50.7972181, -3.1943911 50.797113, -3.1943547 50.7970831)",,,,,
1215946647,False,High Street,primary,False,199.27599999999998,"LINESTRING (-3.1948748 50.7979744, -3.1944862 50.7980955, -3.1944093 50.7981194, -3.193961 50.7982631, -3.1936779 50.7983472, -3.1933875 50.7984294, -3.1928749 50.7985827, -3.1927693 50.7986109, -3.1925976 50.7986578, -3.1923137 50.7987426)",A375,30 mph,,,
31531739,False,Millhead Road,residential,True,43.504999999999995,"LINESTRING (-3.1948962 50.7969011, -3.1947518 50.7969742, -3.1945634 50.7970366, -3.1943547 50.7970831)",,,,,
31556366,False,Millers Way,residential,False,92.84700000000001,"LINESTRING (-3.1948962 50.7969011, -3.1948313 50.796841, -3.1947631 50.7967711, -3.1946409 50.7966256, -3.1946169 50.7965116, -3.1946327 50.7962242, -3.1946103 50.7961123)",,,,,
38291775,False,The Orchard,residential,False,48.81699999999999,"LINESTRING (-3.1948962 50.7969011, -3.194946 50.7969674, -3.1950259 50.7970605, -3.1950643 50.7971237, -3.1951734 50.7973029)",,,,,
311249691,False,Millhead Road,residential,False,55.372,"LINESTRING (-3.1948962 50.7969011, -3.195084 50.7968147, -3.195191 50.7967441, -3.1953328 50.7966249, -3.1954419 50.7965467)",,,,,
31556366,False,Millers Way,residential,False,74.927,"LINESTRING (-3.1946103 50.7961123, -3.1945294 50.7959641, -3.1943822 50.7957273, -3.1943338 50.7956103, -3.1942894 50.7954714)",,,,,
31556366,False,Millers Way,residential,True,92.847,"LINESTRING (-3.1946103 50.7961123, -3.1946327 50.7962242, -3.1946169 50.7965116, -3.1946409 50.7966256, -3.1947631 50.7967711, -3.1948313 50.796841, -3.1948962 50.7969011)",,,,,
85547733,False,Highfield,residential,False,120.662,"LINESTRING (-3.1946103 50.7961123, -3.194797 50.7960803, -3.1949256 50.7960417, -3.1950313 50.7959783, -3.1951272 50.7958756, -3.1952448 50.7957441, -3.1953392 50.7956732, -3.1954496 50.795614, -3.1958638 50.7954193)",,,,,
31556366,False,Millers Way,residential,True,74.927,"LINESTRING (-3.1942894 50.7954714, -3.1943338 50.7956103, -3.1943822 50.7957273, -3.1945294 50.7959641, -3.1946103 50.7961123)",,,,,
421664277,False,Millers Way,residential,False,188.57500000000002,"LINESTRING (-3.1942894 50.7954714, -3.1941575 50.7951306, -3.1941557 50.7950831, -3.1941594 50.7950301, -3.1942111 50.7949677, -3.1943452 50.7948723, -3.1945183 50.7947802, -3.194845 50.7946378, -3.1949512 50.794599, -3.1952379 50.7944944, -3.1954821 50.7944232, -3.1955696 50.7944082, -3.1956797 50.7944117, -3.1957814 50.7944362)",,,,,
421664278,False,Millers Way,residential,True,183.477,"LINESTRING (-3.1942894 50.7954714, -3.1944997 50.7954078, -3.1947011 50.795331, -3.1950668 50.7951352, -3.1953194 50.7950399, -3.1957283 50.7948915, -3.1958574 50.7948435, -3.1959328 50.7947952, -3.1959686 50.7947537, -3.195981 50.7946855, -3.1959558 50.7946005, -3.1959103 50.7945257, -3.1958684 50.7944853, -3.1957814 50.7944362)",,,,,
31556374,False,Millers Way,residential,False,31.071,"LINESTRING (-3.1957814 50.7944362, -3.1958486 50.7943857, -3.1959261 50.7943202, -3.1959589 50.7942626, -3.1959482 50.7941925)",,,,,
421664277,False,Millers Way,residential,True,188.575,"LINESTRING (-3.1957814 50.7944362, -3.1956797 50.7944117, -3.1955696 50.7944082, -3.1954821 50.7944232, -3.1952379 50.7944944, -3.1949512 50.794599, -3.194845 50.7946378, -3.1945183 50.7947802, -3.1943452 50.7948723, -3.1942111 50.7949677, -3.1941594 50.7950301, -3.1941557 50.7950831, -3.1941575 50.7951306, -3.1942894 50.7954714)",,,,,
421664278,False,Millers Way,residential,False,183.47700000000003,"LINESTRING (-3.1957814 50.7944362, -3.1958684 50.7944853, -3.1959103 50.7945257, -3.1959558 50.7946005, -3.195981 50.7946855, -3.1959686 50.7947537, -3.1959328 50.7947952, -3.1958574 50.7948435, -3.1957283 50.7948915, -3.1953194 50.7950399, -3.1950668 50.7951352, -3.1947011 50.795331, -3.1944997 50.7954078, -3.1942894 50.7954714)",,,,,
31556381,False,Millers Way,residential,True,9.869,"LINESTRING (-3.1959482 50.7941925, -3.1960499 50.7941313)",,,,,
638130138,False,Millers Way,residential,False,5.56,"LINESTRING (-3.1959482 50.7941925, -3.195871 50.7941816)",,,,,
31556374,False,Millers Way,residential,True,31.071000000000005,"LINESTRING (-3.1959482 50.7941925, -3.1959589 50.7942626, -3.1959261 50.7943202, -3.1958486 50.7943857, -3.1957814 50.7944362)",,,,,
638130138,False,Millers Way,residential,True,5.56,"LINESTRING (-3.195871 50.7941816, -3.1959482 50.7941925)",,,,,
31556381,False,Millers Way,residential,False,9.869,"LINESTRING (-3.1960499 50.7941313, -3.1959482 50.7941925)",,,,,
"[421664657, 31530294]",False,"['New Street', 'Church Hill']",tertiary,False,62.73500000000001,"LINESTRING (-3.1863169 50.7967276, -3.1862558 50.7965652, -3.1862233 50.7964607, -3.1862082 50.7963878, -3.1861167 50.7961784)",,30 mph,,,
421664657,False,New Street,tertiary,True,178.473,"LINESTRING (-3.1863169 50.7967276, -3.186359 50.7968252, -3.1863703 50.7968501, -3.1863953 50.7968971, -3.186533 50.797047, -3.1866618 50.7971592, -3.1868506 50.7973273, -3.1873342 50.7977306, -3.1876198 50.7979934, -3.1876963 50.7980638)",,30 mph,,,
194338144,False,Millhead Road,residential,False,81.665,"LINESTRING (-3.1981343 50.7956817, -3.1991996 50.7953885)",,,,,
194338144,False,Millhead Road,residential,True,81.308,"LINESTRING (-3.1981343 50.7956817, -3.1970932 50.7960005)",,,,,
35429337,False,Milldale Crescent,residential,False,185.925,"LINESTRING (-3.1981343 50.7956817, -3.1979339 50.7953911, -3.1978785 50.7952829, -3.1978342 50.7951786, -3.1978047 50.7950633, -3.1977879 50.7949484, -3.1977832 50.7948081, -3.1977926 50.794692, -3.1978111 50.7946, -3.197861 50.7944513, -3.1979388 50.79423, -3.1979844 50.7940901, -3.1979876 50.7940599)",,,,,
13699997,False,Rosemount Lane,residential,True,43.408,"LINESTRING (-3.1979876 50.7940599, -3.1982649 50.7940663, -3.1986 50.794103)",,,,,
35429337,False,Milldale Crescent,residential,True,185.925,"LINESTRING (-3.1979876 50.7940599, -3.1979844 50.7940901, -3.1979388 50.79423, -3.197861 50.7944513, -3.1978111 50.7946, -3.1977926 50.794692, -3.1977832 50.7948081, -3.1977879 50.7949484, -3.1978047 50.7950633, -3.1978342 50.7951786, -3.1978785 50.7952829, -3.1979339 50.7953911, -3.1981343 50.7956817)",,,,,
31531817,False,Streamers Meadows,residential,True,106.06899999999999,"LINESTRING (-3.1909027 50.7947368, -3.1907155 50.7944391, -3.1905717 50.7941269, -3.1905545 50.793916, -3.1905553 50.7938188)",,,,,
"[973301596, 973301597, 421664342]",False,Streamers Meadows,residential,False,170.743,"LINESTRING (-3.1909027 50.7947368, -3.1911097 50.7950922, -3.1911819 50.795214, -3.1912168 50.7952975, -3.1912074 50.7953941, -3.1911352 50.7958243, -3.1910853 50.7960971, -3.191055 50.7962321)",,,,,
35429353,False,Mead View Road,residential,False,66.442,"LINESTRING (-3.191055 50.7962321, -3.1906512 50.7962094, -3.1901114 50.7962169)",,,,,
421664342,False,Streamers Meadows,residential,False,61.731,"LINESTRING (-3.191055 50.7962321, -3.1909417 50.796558, -3.1908514 50.796772)",,,,,
"[973301596, 973301597, 421664342]",False,Streamers Meadows,residential,True,170.743,"LINESTRING (-3.191055 50.7962321, -3.1910853 50.7960971, -3.1911352 50.7958243, -3.1912074 50.7953941, -3.1912168 50.7952975, -3.1911819 50.795214, -3.1911097 50.7950922, -3.1909027 50.7947368)",,,,,
31531858,False,Jerrard Close,residential,False,35.599,"LINESTRING (-3.1897609 50.7972732, -3.1895517 50.7972613, -3.1893423 50.7972591, -3.1892574 50.7972712)",,,,,
31531858,False,Jerrard Close,residential,True,77.674,"LINESTRING (-3.1897609 50.7972732, -3.1899636 50.797289, -3.1903941 50.7972584, -3.1908611 50.7972419)",,,,,
35429352,False,Fair View Road,residential,False,120.191,"LINESTRING (-3.1897609 50.7972732, -3.1898157 50.7972246, -3.189843 50.7971733, -3.1898412 50.797071, -3.1898529 50.7968933, -3.1899303 50.7968242, -3.189969 50.7966167, -3.190019 50.7964713, -3.190029 50.7963467, -3.1900363 50.796227)",,30 mph,,,
35429353,False,Mead View Road,residential,False,53.156,"LINESTRING (-3.1900363 50.796227, -3.1892898 50.7963037)",,,,,
35429353,False,Mead View Road,residential,True,5.397,"LINESTRING (-3.1900363 50.796227, -3.1901114 50.7962169)",,,,,
35429352,False,Fair View Road,residential,True,120.191,"LINESTRING (-3.1900363 50.796227, -3.190029 50.7963467, -3.190019 50.7964713, -3.189969 50.7966167, -3.1899303 50.7968242, -3.1898529 50.7968933, -3.1898412 50.797071, -3.189843 50.7971733, -3.1898157 50.7972246, -3.1897609 50.7972732)",,30 mph,,,
35429353,False,Mead View Road,residential,True,53.156,"LINESTRING (-3.1892898 50.7963037, -3.1900363 50.796227)",,,,,
638130130,False,Orchard Way,residential,False,24.557,"LINESTRING (-3.1853924 50.7989403, -3.1856367 50.7987824)",,,,,
"[38285731, 638130131]",False,Orchard Way,residential,False,89.538,"LINESTRING (-3.1853924 50.7989403, -3.1853803 50.7987753, -3.1853742 50.7986454, -3.1854175 50.7984758, -3.185491 50.798319, -3.1855364 50.7982871, -3.1856426 50.7982889, -3.1857399 50.798309)",,,,,
35429389,False,Kings Mews,residential,False,71.923,"LINESTRING (-3.1930988 50.7974684, -3.1931315 50.7975666, -3.1931122 50.7976945, -3.1931403 50.7978064, -3.1931571 50.7978933, -3.1931839 50.7979929, -3.1932104 50.7981078)",,,,,
"[163932275, 163932276, 163932277]",False,King Street,residential,False,62.788,"LINESTRING (-3.1930988 50.7974684, -3.1932759 50.7974124, -3.1934979 50.7973315, -3.1936606 50.7972723, -3.1937399 50.7972435, -3.1938423 50.7972159, -3.1938802 50.7971967)",,,,yes,
163932275,False,King Street,residential,True,106.952,"LINESTRING (-3.1930988 50.7974684, -3.1930091 50.7975023, -3.1927918 50.7975523, -3.1925337 50.7976139, -3.1922607 50.7976888, -3.1919158 50.7977625, -3.1916873 50.7978241)",,,,,
35429389,False,Kings Mews,residential,True,71.923,"LINESTRING (-3.1932104 50.7981078, -3.1931839 50.7979929, -3.1931571 50.7978933, -3.1931403 50.7978064, -3.1931122 50.7976945, -3.1931315 50.7975666, -3.1930988 50.7974684)",,,,,
638130130,False,Orchard Way,residential,True,24.557,"LINESTRING (-3.1856367 50.7987824, -3.1853924 50.7989403)",,,,,
166345118,False,Knowle Close,residential,True,25.654,"LINESTRING (-3.1856367 50.7987824, -3.1857192 50.7988938, -3.1858326 50.7989742)",,,,,
638130130,False,Orchard Way,residential,False,83.695,"LINESTRING (-3.1856367 50.7987824, -3.1858375 50.7987351, -3.1860122 50.7987213, -3.1865521 50.7986749, -3.1867188 50.7986516, -3.186762 50.7986054)",,,,,
38291789,False,Hawthorn Close,residential,False,78.627,"LINESTRING (-3.1991996 50.7953885, -3.1987566 50.7947392)",,,,,
194338144,False,Millhead Road,residential,True,81.665,"LINESTRING (-3.1991996 50.7953885, -3.1981343 50.7956817)",,,,,
38291789,False,Hawthorn Close,residential,True,78.627,"LINESTRING (-3.1987566 50.7947392, -3.1991996 50.7953885)",,,,,
