osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel
63105854,,,St Domingo Street,primary,30 mph,roundabout,True,False,27.64,"LINESTRING (-2.1184835 53.5414519, -2.1187073 53.5416619)",,
1097059754,,A671,Rochdale Road,primary,30 mph,,False,True,6.938,"LINESTRING (-2.1192404 53.5439813, -2.1192168 53.5439205)",,
1194746614,,A671,Rochdale Road,primary,30 mph,,False,False,25.322000000000003,"LINESTRING (-2.1192404 53.5439813, -2.1192657 53.5440475, -2.1192787 53.5440816, -2.1193332 53.5442022)",,
1194746615,,B6477,St Mary's Way,secondary,30 mph,,True,False,19.541,"LINESTRING (-2.1192404 53.5439813, -2.1190682 53.5440012, -2.1189501 53.5440149)",,
63105900,,B6477,St Mary's Way,secondary,30 mph,,True,False,174.54299999999998,"LINESTRING (-2.1103555 53.5436916, -2.1105257 53.5437377, -2.1108005 53.5438905, -2.1110208 53.543963, -2.1111871 53.5439913, -2.1113298 53.5440076, -2.1115223 53.5440144, -2.1120991 53.5439868, -2.1125439 53.5439659, -2.1126001 53.5439627, -2.112833 53.5439492)",,
"[1096366620, 1097059759]",2,,Egerton Street,tertiary,,,False,True,159.538,"LINESTRING (-2.1103555 53.5436916, -2.110234 53.5437261, -2.1099736 53.5438385, -2.1098426 53.5438964, -2.1091622 53.5441964, -2.1089111 53.5443079, -2.1087092 53.5443975, -2.1085468 53.5444695, -2.1084952 53.5444923, -2.1084024 53.5445328)",,
1096366622,,B6477,St Mary's Way,secondary,30 mph,,True,False,55.197,"LINESTRING (-2.1103555 53.5436916, -2.1102206 53.5436135, -2.1101264 53.5434399, -2.110114 53.5434055, -2.1100146 53.5432494)",,
1122783994,,,,unclassified,,,False,False,11.602,"LINESTRING (-2.1097153 53.5426687, -2.1098107 53.5425811)",,
63565588,,,Old Church Street,unclassified,,,False,True,63.147,"LINESTRING (-2.1097153 53.5426687, -2.1096604 53.5426791, -2.1095774 53.5426842, -2.109554 53.5426805, -2.1094042 53.5426562, -2.1092314 53.5426265, -2.1089987 53.5425811, -2.1089531 53.5425726, -2.1088518 53.5425561, -2.1087943 53.5425566)",,
1096366622,,B6477,St Mary's Way,secondary,30 mph,,True,False,49.188,"LINESTRING (-2.1097153 53.5426687, -2.1096358 53.5424679, -2.1095873 53.5423464, -2.1095603 53.5423154, -2.1095356 53.542285, -2.1094917 53.5422514)",,
63110985,,,Retiro Street,unclassified,,,True,False,38.174,"LINESTRING (-2.1094917 53.5422514, -2.1094735 53.5422215, -2.109462 53.5421824, -2.1094377 53.5420992, -2.1093837 53.5419146)",,
1123944724,2,B6477,Yorkshire Street,secondary,30 mph,,True,False,42.513000000000005,"LINESTRING (-2.1094917 53.5422514, -2.1092935 53.5422578, -2.1092074 53.5422606, -2.1088488 53.542265)",,
128734406,,,King Street,primary,30 mph,roundabout,True,False,31.525,"LINESTRING (-2.1180794 53.5417809, -2.1181413 53.5416862, -2.1181753 53.5416105, -2.11819 53.5415073)",,
23716310,,,King Street,primary,30 mph,,True,False,43.86899999999999,"LINESTRING (-2.11819 53.5415073, -2.1181664 53.5414033, -2.1181611 53.5413662, -2.1181562 53.541335, -2.1181415 53.5412132, -2.1181116 53.5411159)",,
607978015,,,King Street,primary,30 mph,roundabout,True,False,20.875,"LINESTRING (-2.11819 53.5415073, -2.1182522 53.5414824, -2.1183056 53.5414643, -2.1183845 53.5414556, -2.1184835 53.5414519)",,
1097059754,,A671,Rochdale Road,primary,30 mph,,False,False,6.938,"LINESTRING (-2.1192168 53.5439205, -2.1192404 53.5439813)",,
63105861,4,A671,Rochdale Road,primary,30 mph,,False,True,19.298000000000002,"LINESTRING (-2.1192168 53.5439205, -2.1191991 53.5438767, -2.1191881 53.5438461, -2.1191704 53.5438103, -2.1191495 53.5437517)",,
1173930105,2,B6477,Yorkshire Street,secondary,30 mph,,True,False,12.161,"LINESTRING (-2.1096748 53.5422403, -2.1094917 53.5422514)",,
746107734,,,Plate Street,unclassified,,,False,True,47.879,"LINESTRING (-2.1096748 53.5422403, -2.109655 53.5422059, -2.1096382 53.5421602, -2.109535 53.5418182)",,
1096366621,,B6477,St Mary's Way,secondary,30 mph,,True,False,38.946999999999996,"LINESTRING (-2.1096748 53.5422403, -2.1096996 53.5423038, -2.1097798 53.5425098, -2.1098107 53.5425811)",,
498300573,,,Rhodes Bank,unclassified,,,False,False,13.722,"LINESTRING (-2.1082755 53.5398222, -2.1080774 53.5398592)",,
63105926,,,Southgate Street,unclassified,,,False,False,112.169,"LINESTRING (-2.1082755 53.5398222, -2.1082963 53.5398621, -2.1083513 53.5399504, -2.1085851 53.5404206, -2.1087739 53.5407863)",,
498300573,,,Rhodes Bank,unclassified,,,False,True,36.732,"LINESTRING (-2.1082755 53.5398222, -2.1084437 53.5397851, -2.1084649 53.5397804, -2.1085405 53.539757, -2.108608 53.5397287, -2.1087401 53.5396509)",,
746114825,,,Union Street,unclassified,,,True,False,25.284,"LINESTRING (-2.1089165 53.5409168, -2.1086667 53.5409593, -2.1085446 53.5409515)",,
63106064,,,Silver Street,unclassified,,,True,False,61.431,"LINESTRING (-2.1161811 53.5400083, -2.1160987 53.5400262, -2.1160917 53.5400275, -2.1159813 53.5400466, -2.1158568 53.5400682, -2.115706 53.5400943, -2.1152904 53.5401662)",,
"[210634704, 1092418641, 1092418642, 26207340]",,,"['Barn Street', 'George Street']",unclassified,,,True,False,159.667,"LINESTRING (-2.1161811 53.5400083, -2.11617 53.5400683, -2.1161161 53.5402219, -2.1159856 53.5405636, -2.1159957 53.540612, -2.1159917 53.5406504, -2.1159886 53.5406652, -2.115979 53.5407109, -2.1160666 53.5407068, -2.1161652 53.5407018, -2.1164613 53.5406785, -2.1167079 53.540647, -2.116872 53.5406261, -2.1169523 53.5406142, -2.1170139 53.5406008, -2.1170465 53.5405937, -2.1171605 53.5405662)",,
722503862,,,King Street,primary,30 mph,,True,False,67.908,"LINESTRING (-2.1163859 53.5393733, -2.11629 53.5391105, -2.1162457 53.5389341, -2.1162104 53.538772)",,
740423361,,,Peter Street,unclassified,,,True,False,43.428000000000004,"LINESTRING (-2.1136527 53.5404566, -2.1135401 53.5402253, -2.1135225 53.5401898, -2.1135083 53.5401609, -2.1135047 53.5401537, -2.1134805 53.5401077, -2.1134674 53.5400819)",,
"[100670593, 4907863]",,,"['Cavendish Street', 'Connaught Street']",unclassified,,,False,False,151.00599999999997,"LINESTRING (-2.1177217 53.5393085, -2.1177095 53.5392838, -2.117703 53.5392703, -2.1174493 53.538746, -2.1174146 53.5386717, -2.1173901 53.5386411, -2.1173514 53.5386238, -2.1173004 53.5386164, -2.1172453 53.5386208, -2.117042 53.5386556, -2.1167502 53.5387056, -2.1167087 53.5387124, -2.1166273 53.5387257, -2.1164993 53.5387445, -2.116397 53.5387563, -2.1163196 53.5387628)",,
"[63109000, 4907867, 1092434752]",,A627,"['Union Street West', 'John Street']",primary,30 mph,,True,False,110.062,"LINESTRING (-2.1177217 53.5393085, -2.1179668 53.5392621, -2.1181058 53.5392296, -2.1182422 53.5392066, -2.1183353 53.5392013, -2.1184233 53.5392069, -2.1184843 53.5392223, -2.118515 53.5392301, -2.1185884 53.5392726, -2.1189473 53.5395986, -2.1189877 53.5396379)",yes,
842459576,,A627,King Street Roundabout,trunk,30 mph,roundabout,True,False,43.132,"LINESTRING (-2.1164413 53.5382468, -2.1162676 53.5382856, -2.1161517 53.5383087, -2.1161117 53.5383151, -2.1160003 53.5383301, -2.1158125 53.5383441)",,
"[4907864, 1092692823]",,,King Street,primary,30 mph,,True,False,59.214,"LINESTRING (-2.1164413 53.5382468, -2.1163449 53.5384156, -2.1163206 53.5384497, -2.116299 53.5384867, -2.1162846 53.5385684, -2.1162908 53.5386632, -2.1163196 53.5387628)",,
4907864,,,King Street,primary,30 mph,,True,False,20.898000000000003,"LINESTRING (-2.1165316 53.5393229, -2.1165453 53.539406, -2.1165614 53.5394412, -2.1165713 53.5394629, -2.1165389 53.5395041)",,
64052514,,,King Street,primary,30 mph,,True,False,26.174,"LINESTRING (-2.1165316 53.5393229, -2.1166417 53.5393752, -2.116685 53.539407, -2.116759 53.5394393, -2.1168441 53.5394637)",,
63130335,,,Union Street West,tertiary,,,False,False,36.467,"LINESTRING (-2.121806 53.5374621, -2.1217536 53.5375665, -2.1217046 53.5376326, -2.1216502 53.5376976, -2.1215814 53.5377595)",,
"[63130382, 63126559]",,,"['Brunswick Street', 'Chaucer Street']",unclassified,,,True,False,274.041,"LINESTRING (-2.1146435 53.5388527, -2.114598 53.5387606, -2.1145632 53.5386902, -2.1145306 53.5386467, -2.1144604 53.5385058, -2.1144335 53.5384518, -2.114425 53.5384252, -2.114429 53.5383863, -2.1144493 53.5383578, -2.1144643 53.5383397, -2.1145078 53.5383165, -2.1145645 53.5382999, -2.1148476 53.5382528, -2.1149092 53.5382466, -2.1149651 53.5382488, -2.1150252 53.5382569, -2.1154348 53.5383775, -2.11548 53.5383998, -2.1155031 53.5384261, -2.115532 53.5384874, -2.1155901 53.5386777, -2.1156595 53.5389196, -2.1157243 53.5391767, -2.1157708 53.5393511, -2.1157911 53.5394297, -2.1158379 53.5395316, -2.1158686 53.5395825, -2.1158986 53.5396244, -2.115906 53.5396367)",,
613319545,,,University Way,unclassified,,,True,False,66.318,"LINESTRING (-2.1146435 53.5388527, -2.1145721 53.5388644, -2.1138931 53.5389828, -2.1136802 53.53902)",,
613319545,,,University Way,unclassified,,,True,False,14.798,"LINESTRING (-2.1132577 53.5390913, -2.1130964 53.5391174, -2.1130424 53.5391278)",,
1093346606,,,Hobson Street,unclassified,,,True,False,20.712,"LINESTRING (-2.1132577 53.5390913, -2.1131819 53.539139, -2.1130852 53.5392451)",,
63108963,,,Hobson Street,unclassified,,,True,False,24.775,"LINESTRING (-2.1130424 53.5391278, -2.1130227 53.5390775, -2.1129574 53.5389108)",,
613319537,,,Cromwell Street,unclassified,,,False,False,26.506,"LINESTRING (-2.1130424 53.5391278, -2.1129995 53.5391413, -2.1126624 53.5392027)",,
613319537,,,Cromwell Street,unclassified,,,False,True,26.506,"LINESTRING (-2.1126624 53.5392027, -2.1129995 53.5391413, -2.1130424 53.5391278)",,
63108963,,,Hobson Street,unclassified,,,True,False,13.346,"LINESTRING (-2.1130852 53.5392451, -2.1130424 53.5391278)",,
727598254,,,Hobson Street,unclassified,,,False,True,41.632999999999996,"LINESTRING (-2.1130852 53.5392451, -2.1130874 53.5392841, -2.1130968 53.5393316, -2.1132163 53.5395777, -2.1132303 53.539608)",,
1093346636,,,Emmott Way,unclassified,,,True,False,16.000999999999998,"LINESTRING (-2.1126897 53.5384046, -2.1125606 53.5384123, -2.1124539 53.5383913)",,
63108970,,,,unclassified,,roundabout,True,False,18.901,"LINESTRING (-2.1090817 53.5393346, -2.1091312 53.5393517, -2.1091701 53.5393766, -2.1091952 53.5394072, -2.1092042 53.5394407, -2.1091964 53.5394744)",,
1093460358,,,Emmott Way,unclassified,,,True,False,21.623,"LINESTRING (-2.1090817 53.5393346, -2.1091861 53.5393132, -2.1092608 53.5392871, -2.1093828 53.5392602)",,
63108970,,,,unclassified,,roundabout,True,False,17.551000000000002,"LINESTRING (-2.1091964 53.5394744, -2.1091884 53.5394877, -2.10917 53.5395074, -2.1091456 53.5395247, -2.1091161 53.5395388, -2.1090825 53.5395492, -2.1090461 53.5395555, -2.1089939 53.5395572)",,
63108970,,,,unclassified,,roundabout,True,False,14.405999999999999,"LINESTRING (-2.1089939 53.5395572, -2.1089407 53.53955, -2.1088929 53.5395344, -2.1088544 53.5395115, -2.108828 53.5394832)",,
63108988,,,Rhodes Bank,unclassified,,,True,False,20.169,"LINESTRING (-2.1089939 53.5395572, -2.108919 53.5396016, -2.1088331 53.539635, -2.1087401 53.5396509)",,
63108970,,,,unclassified,,roundabout,True,False,15.184000000000001,"LINESTRING (-2.1088183 53.5394214, -2.1088368 53.5393891, -2.1088703 53.5393614, -2.108916 53.5393407, -2.1089699 53.5393288)",,
63108979,,,,primary_link,,,True,False,64.738,"LINESTRING (-2.1088183 53.5394214, -2.1087509 53.5393788, -2.108698 53.5393417, -2.1086475 53.5393136, -2.1085966 53.5392937, -2.1085166 53.5392774, -2.1084223 53.5392707, -2.1083216 53.539271, -2.1082306 53.5392793, -2.108169 53.5392889, -2.1079998 53.539315, -2.1079436 53.5393248)",,
63108970,,,,unclassified,,roundabout,True,False,7.51,"LINESTRING (-2.1089699 53.5393288, -2.1090076 53.5393264, -2.1090453 53.5393283, -2.1090817 53.5393346)",,
63108989,,,Hobson Street,unclassified,,,True,False,35.774,"LINESTRING (-2.11292 53.5383787, -2.1130611 53.5386893)",,
1093346636,,,Emmott Way,unclassified,,,True,False,15.489,"LINESTRING (-2.11292 53.5383787, -2.1126897 53.5384046)",,
63110815,,,Chadderton Way,primary_link,30 mph,,True,False,40.733000000000004,"LINESTRING (-2.1197412 53.5453178, -2.1198635 53.5453867, -2.1199335 53.5454404, -2.1200018 53.5454927, -2.1200759 53.5455499, -2.1201057 53.5456071)",,
188824732,,A671,Rochdale Road,primary,30 mph,,False,False,25.675,"LINESTRING (-2.1197412 53.5453178, -2.1197685 53.5454008, -2.119786 53.5454707, -2.11981 53.545545)",,
188824732,,A671,Rochdale Road,primary,30 mph,,False,True,116.09400000000001,"LINESTRING (-2.1197412 53.5453178, -2.1195888 53.5448726, -2.1194334 53.5444289, -2.11938 53.5442961)",,
63110822,,,Chadderton Way,primary,30 mph,,False,False,20.720999999999997,"LINESTRING (-2.1201057 53.5456071, -2.1200116 53.5455878, -2.119925 53.5455694, -2.11981 53.545545)",,
63110834,2,A627,Chadderton Way,primary,30 mph,,False,True,95.70899999999999,"LINESTRING (-2.1201057 53.5456071, -2.1205208 53.545716, -2.12075 53.5457783, -2.121073 53.5458801, -2.1212419 53.5459442, -2.1213909 53.5460007)",,
63110822,,,Chadderton Way,primary,30 mph,,False,True,20.720999999999997,"LINESTRING (-2.11981 53.545545, -2.119925 53.5455694, -2.1200116 53.5455878, -2.1201057 53.5456071)",,
188824732,,A671,Rochdale Road,primary,30 mph,,False,True,25.675,"LINESTRING (-2.11981 53.545545, -2.119786 53.5454707, -2.1197685 53.5454008, -2.1197412 53.5453178)",,
63110880,,,Alderson Street,unclassified,,,False,False,135.427,"LINESTRING (-2.1214077 53.5441613, -2.1213425 53.5441863, -2.1208934 53.5442156, -2.1204746 53.5442323, -2.1201481 53.5442498, -2.1196313 53.544273, -2.119466 53.5442855, -2.11938 53.5442961)",,
188824732,,A671,Rochdale Road,primary,30 mph,,False,True,10.889,"LINESTRING (-2.11938 53.5442961, -2.1193332 53.5442022)",,
63110880,,,Alderson Street,unclassified,,,False,True,135.42700000000002,"LINESTRING (-2.11938 53.5442961, -2.119466 53.5442855, -2.1196313 53.544273, -2.1201481 53.5442498, -2.1204746 53.5442323, -2.1208934 53.5442156, -2.1213425 53.5441863, -2.1214077 53.5441613)",,
188824732,,A671,Rochdale Road,primary,30 mph,,False,False,116.094,"LINESTRING (-2.11938 53.5442961, -2.1194334 53.5444289, -2.1195888 53.5448726, -2.1197412 53.5453178)",,
63110949,,,Rock Street,unclassified,,,False,False,10.116,"LINESTRING (-2.1101589 53.543219, -2.1100146 53.5432494)",,
1096366621,,B6477,St Mary's Way,secondary,30 mph,,True,False,54.683,"LINESTRING (-2.1101589 53.543219, -2.1102156 53.5433137, -2.1102313 53.5433397, -2.1102602 53.5434017, -2.1103001 53.5434935, -2.1103616 53.5435962, -2.1103555 53.5436916)",,
63110949,,,Rock Street,unclassified,,,False,True,10.116,"LINESTRING (-2.1100146 53.5432494, -2.1101589 53.543219)",,
63110949,,,Rock Street,unclassified,,,False,False,68.09100000000001,"LINESTRING (-2.1100146 53.5432494, -2.1099728 53.5432573, -2.1099052 53.5432712, -2.1095231 53.5433525, -2.1090441 53.5434553)",,
1096366622,,B6477,St Mary's Way,secondary,30 mph,,True,False,67.533,"LINESTRING (-2.1100146 53.5432494, -2.1099741 53.5431666, -2.1097153 53.5426687)",,
1122783994,,,,unclassified,,,False,True,11.602,"LINESTRING (-2.1098107 53.5425811, -2.1097153 53.5426687)",,
1096366621,,B6477,St Mary's Way,secondary,30 mph,,True,False,75.17999999999999,"LINESTRING (-2.1098107 53.5425811, -2.1098746 53.5426743, -2.1100308 53.5429656, -2.1100201 53.5429967, -2.1100934 53.5431425, -2.1101589 53.543219)",,
893178252,,,Horsedge Street,unclassified,,,False,True,8.79,"LINESTRING (-2.1072659 53.5430155, -2.1073104 53.54309)",,
63126521,,,New Radcliffe Street,unclassified,30 mph,,False,True,28.826,"LINESTRING (-2.1151512 53.5436011, -2.1151984 53.5435837, -2.115248 53.5435731, -2.1153046 53.5435702, -2.1154243 53.5435849, -2.1155702 53.5436028)",,
128681569,,,Henshaw Street,unclassified,30 mph,,False,False,37.065,"LINESTRING (-2.1151512 53.5436011, -2.115125 53.5436266, -2.1151134 53.5436586, -2.1151101 53.5437196, -2.1151044 53.5438229, -2.1150991 53.5438552, -2.1150779 53.543928)",,
