osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge,width,access
"[4649568, 126623593, 109573098, 139322686, 4649567]",True,,trunk,False,552.461,"LINESTRING (-1.4225476 53.2311125, -1.4224237 53.2311666, -1.422328 53.2312249, -1.422244 53.2313119, -1.4221995 53.2314077, -1.4221877 53.231519, -1.4221825 53.2316231, -1.4222869 53.2323626, -1.4224301 53.2338072, -1.422431 53.2340584, -1.4223782 53.2344082, -1.4223099 53.2346361, -1.4221982 53.2349064, -1.4218366 53.2356131, -1.4217904 53.2357479, -1.4217378 53.2359463)",2,50 mph,A61,,yes,,
816931474,True,,trunk,False,40.303,"LINESTRING (-1.4225476 53.2311125, -1.4224331 53.2311184, -1.4223244 53.2311102, -1.4221954 53.2310967, -1.4220871 53.2310735, -1.4220308 53.231055, -1.4219779 53.2310268)",3,30 mph,,circular,,,
816931475,True,,trunk,False,3.286,"LINESTRING (-1.4219779 53.2310268, -1.4219524 53.2310015)",3,30 mph,,circular,,,
"[58458659, 58458660, 974428523, 267431342, 139322075]",True,,trunk,False,177.614,"LINESTRING (-1.423294 53.2308433, -1.4232507 53.2309285, -1.4232433 53.2310369, -1.4232688 53.2311477, -1.4233099 53.2312478, -1.4234015 53.231361, -1.4234487 53.2314224, -1.4235695 53.2316318, -1.4236232 53.2318019, -1.4236232 53.2318822, -1.4236058 53.2320927, -1.4235558 53.232397)","['2', '3']",30 mph,A617,,yes,,
816931472,True,,trunk,False,47.457,"LINESTRING (-1.423294 53.2308433, -1.4232056 53.2309073, -1.4231 53.2309537, -1.4229304 53.2310191, -1.422822 53.2310542, -1.4227159 53.2310855)",3,30 mph,,circular,,,
32147461,False,Durrant Road,unclassified,True,24.444,"LINESTRING (-1.4251891 53.2384897, -1.4248455 53.238412)",,30 mph,,,,,
26342516,False,Brewery Street,secondary,False,26.807000000000002,"LINESTRING (-1.4251891 53.2384897, -1.4249086 53.2386174, -1.4248649 53.2386324)",2,,B6543,,,,
1042217075,False,Durrant Road,secondary,True,54.291,"LINESTRING (-1.4251891 53.2384897, -1.4254678 53.2383411, -1.4256782 53.2382188, -1.4257883 53.2381585)",2,,B6543,,,,
"[4493724, 804344821]",False,Brewery Street,secondary,True,30.847,"LINESTRING (-1.4224956 53.2381851, -1.4225873 53.2382063, -1.4227461 53.2382437, -1.42278 53.2382517, -1.422924 53.2382908)",,,B6543,,,,
"[816842362, 816842363]",True,,secondary,False,20.035999999999998,"LINESTRING (-1.4224956 53.2381851, -1.4224803 53.2382166, -1.4224453 53.2382418, -1.4224033 53.2382555, -1.4223559 53.2382595, -1.4223091 53.2382534, -1.4222688 53.2382379)",1,,B6543,roundabout,,,
4966992,False,Corporation Street,secondary,False,27.707,"LINESTRING (-1.4214854 53.2378997, -1.4214467 53.2378668, -1.4214389 53.2378155, -1.4214574 53.2377653, -1.4214898 53.2377196, -1.421531 53.2376689)",,,B6543,,,,
"[186934001, 4371387, 816842373]",False,"['Corporation Street', 'Malkin Street']",secondary,True,57.647,"LINESTRING (-1.4214854 53.2378997, -1.4215647 53.2379402, -1.4217398 53.2379904, -1.421864 53.238026, -1.4219918 53.2380595, -1.4221457 53.2380951, -1.4222011 53.2381084, -1.422262 53.2381235)",,,B6543,,,,
816842372,True,,secondary,False,14.049999999999999,"LINESTRING (-1.4222688 53.2382379, -1.4222379 53.2382123, -1.4222258 53.2381816, -1.4222342 53.2381504, -1.422262 53.2381235)",1,,B6543,roundabout,,,
4966992,False,Corporation Street,secondary,True,27.706999999999997,"LINESTRING (-1.421531 53.2376689, -1.4214898 53.2377196, -1.4214574 53.2377653, -1.4214389 53.2378155, -1.4214467 53.2378668, -1.4214854 53.2378997)",,,B6543,,,,
"[186934002, 156178739]",True,Corporation Street,trunk_link,False,155.535,"LINESTRING (-1.421531 53.2376689, -1.4216199 53.2374786, -1.4216254 53.2374577, -1.4216456 53.2374026, -1.421656 53.2373426, -1.4216678 53.2372591, -1.4216627 53.2371508, -1.4216483 53.2370309, -1.4216066 53.2368444, -1.4215606 53.2366217, -1.4215393 53.2364785, -1.421548 53.2363827, -1.4215616 53.2362844)",1,50 mph,B6543,,,,
"[4649569, 541024837, 541024838, 126756552, 816931478]",True,,trunk,False,367.836,"LINESTRING (-1.4222332 53.2343245, -1.4222645 53.2341163, -1.422284 53.2338709, -1.4222521 53.2334676, -1.422143 53.2326493, -1.4221074 53.2323452, -1.4220589 53.2320175, -1.4220303 53.2316757, -1.4220405 53.2314231, -1.4220428 53.2312902, -1.4220388 53.2312188, -1.4220215 53.2311445, -1.4219779 53.2310268)","['2', '3']","['30 mph', '50 mph']",A61,,yes,,
"[4966920, 541024841, 541024840, 812630469]",True,,trunk_link,False,261.271,"LINESTRING (-1.4222332 53.2343245, -1.4221982 53.2341357, -1.4221724 53.2339201, -1.4221215 53.2336119, -1.4220647 53.2334579, -1.4220047 53.2333832, -1.4219405 53.2333252, -1.4218447 53.2332869, -1.4217296 53.2332612, -1.4216189 53.2332622, -1.4214852 53.2332823, -1.4213578 53.2333218, -1.421279 53.2333724, -1.4212236 53.2334331, -1.421204 53.2335083, -1.4212224 53.2335928, -1.4212722 53.2336681, -1.4214039 53.2337763, -1.4214921 53.2338394, -1.4216661 53.233965, -1.4218279 53.2341245)","['1', '2']",50 mph,,,yes,,
26194744,False,Spa Lane,unclassified,False,73.32499999999999,"LINESTRING (-1.4218279 53.2341245, -1.4218304 53.2342419, -1.4218363 53.2342957, -1.4218626 53.2345343, -1.4218861 53.2347512, -1.4218885 53.2347828)",2,,,,,,
62202778,False,Hollis Lane,primary,True,79.97200000000001,"LINESTRING (-1.4218279 53.2341245, -1.4220189 53.2340909, -1.4221449 53.2340519, -1.4223426 53.2339669, -1.4224987 53.2339032, -1.4226244 53.233835, -1.4227834 53.2337129)",3,30 mph,A632,,,,
"[812630470, 1122595212, 851614610, 120139349, 225631995]",False,Hollis Lane,primary,False,144.374,"LINESTRING (-1.4218279 53.2341245, -1.4215713 53.2341309, -1.4213511 53.2341283, -1.421163 53.2341054, -1.4208955 53.2340298, -1.4205677 53.233949, -1.4202417 53.233871, -1.4199651 53.2338112, -1.4197703 53.2337735)","['2', '3']",30 mph,A632,,,,
"[42624346, 817644012]",True,Markham Road,trunk,False,87.85099999999998,"LINESTRING (-1.4242891 53.2330111, -1.4247295 53.2330649, -1.4249504 53.2330932, -1.4250032 53.2331002, -1.4253165 53.2331465, -1.4254318 53.2331614, -1.4255593 53.2332085)",2,30 mph,A619,,,,
"[4849209, 801392254]",False,Markham Road,trunk,"[False, True]",128.78699999999998,"LINESTRING (-1.4297564 53.2335873, -1.4292226 53.2335418, -1.4287801 53.2334984, -1.4287501 53.2334953, -1.4286431 53.2334841, -1.4285883 53.2334783, -1.4285331 53.2334733, -1.4278422 53.2334188)",3,30 mph,A619,,,,
143487973,True,Markham Road,trunk,False,36.353,"LINESTRING (-1.4297564 53.2335873, -1.4299956 53.2335837, -1.4303002 53.2336063)",3,,A619,,,,
812630467,False,St Mary's Gate,secondary,False,32.142,"LINESTRING (-1.4244277 53.2342809, -1.4244116 53.2345698)",3,30 mph,B6543,,,,
"[812630468, 25941468]",False,Lordsmill Street,secondary,False,42.424,"LINESTRING (-1.4244277 53.2342809, -1.4243824 53.2340431, -1.4243617 53.2339634, -1.424344 53.2339028)",3,30 mph,B6543,,,,
"[156185960, 5293652]",False,Beetwell Street,tertiary,False,32.367000000000004,"LINESTRING (-1.4244277 53.2342809, -1.4246738 53.234278, -1.4249132 53.2342664)",2,,,,,,
5293652,False,Beetwell Street,tertiary,False,37.575,"LINESTRING (-1.4249132 53.2342664, -1.4254715 53.2342162)",2,,,,,,
"[156185960, 5293652]",False,Beetwell Street,tertiary,True,32.367000000000004,"LINESTRING (-1.4249132 53.2342664, -1.4246738 53.234278, -1.4244277 53.2342809)",2,,,,,,
8101044,True,Old Ship Lane,unclassified,False,64.67,"LINESTRING (-1.4249132 53.2342664, -1.4248988 53.2343469, -1.4248715 53.2344997, -1.4248099 53.2348447)",,,,,,,
5293652,False,Beetwell Street,tertiary,True,37.575,"LINESTRING (-1.4254715 53.2342162, -1.4249132 53.2342664)",2,,,,,,
6227574,True,Hipper Street,tertiary,False,113.777,"LINESTRING (-1.4254715 53.2342162, -1.4253877 53.234157, -1.4253454 53.2340538, -1.4253071 53.233281, -1.4253038 53.2332148)",2,,,,,,
"[870330793, 42624349]",False,Beetwell Street,tertiary,True,126.742,"LINESTRING (-1.4254715 53.2342162, -1.4255769 53.2342107, -1.4257311 53.2342061, -1.426132 53.2341911, -1.4264574 53.2341892, -1.4265449 53.2341909, -1.426624 53.2341925, -1.426768 53.2342015, -1.4268087 53.234205, -1.427022 53.2342264, -1.4272697 53.234251, -1.4273649 53.2342623)",,,,,,,
6226943,True,Rose Hill,unclassified,False,107.60799999999999,"LINESTRING (-1.4316309 53.2364473, -1.4316653 53.2364336, -1.4317203 53.2364252, -1.4317705 53.2364268, -1.4332209 53.2365645)",,,,,,,
17662259,False,Rose Hill,unclassified,True,104.917,"LINESTRING (-1.4316309 53.2364473, -1.4315868 53.23643, -1.4315294 53.23642, -1.4311122 53.2363756, -1.4309298 53.2363591, -1.4305529 53.2363246, -1.4300785 53.236329)",2,,,,,,
17662259,False,Rose Hill,unclassified,False,104.917,"LINESTRING (-1.4300785 53.236329, -1.4305529 53.2363246, -1.4309298 53.2363591, -1.4311122 53.2363756, -1.4315294 53.23642, -1.4315868 53.23643, -1.4316309 53.2364473)",2,,,,,,
17662259,False,Rose Hill,unclassified,True,57.92,"LINESTRING (-1.4300785 53.236329, -1.4296171 53.2363363, -1.4292089 53.2363488)",2,,,,,,
42257001,True,Soresby Street,unclassified,False,138.485,"LINESTRING (-1.4300785 53.236329, -1.4301069 53.2369593, -1.4301034 53.2372056, -1.4300956 53.2372713, -1.4300881 53.237508, -1.4301113 53.2375725)",1,,,,,,
"[42624336, 141249151]",False,West Bars,unclassified,True,62.885,"LINESTRING (-1.4312701 53.2353086, -1.4318469 53.235302, -1.4319281 53.2352926, -1.4319979 53.2352685, -1.4320538 53.2352381, -1.4320718 53.2352169, -1.4321078 53.2351679)",,,,,,,
19745245,False,Elton Street,residential,False,55.292,"LINESTRING (-1.4308938 53.2317276, -1.4306365 53.2322004)",,,,,,,
25556862,False,Clayton Street,unclassified,False,225.919,"LINESTRING (-1.4197703 53.2337735, -1.4201959 53.2317578)",,30 mph,,,,,
"[812630470, 1122595212, 851614610, 120139349, 225631995]",False,Hollis Lane,primary,True,144.374,"LINESTRING (-1.4197703 53.2337735, -1.4199651 53.2338112, -1.4202417 53.233871, -1.4205677 53.233949, -1.4208955 53.2340298, -1.421163 53.2341054, -1.4213511 53.2341283, -1.4215713 53.2341309, -1.4218279 53.2341245)","['2', '3']",30 mph,A632,,,,
25556862,False,Clayton Street,unclassified,True,225.919,"LINESTRING (-1.4201959 53.2317578, -1.4197703 53.2337735)",,30 mph,,,,,
26194735,False,Corporation Street,unclassified,False,10.21,"LINESTRING (-1.4222536 53.2368354, -1.4223517 53.2367648)",,,,,,,
26194735,False,Corporation Street,unclassified,True,7.522,"LINESTRING (-1.4222536 53.2368354, -1.422244 53.2369028)",,,,,,,
"[278440337, 27589447, 27917119]",False,"['Mill Street', 'Spa Lane']",unclassified,"[False, True]",260.051,"LINESTRING (-1.4222536 53.2368354, -1.4221391 53.2367853, -1.4220929 53.2367611, -1.4220589 53.2367184, -1.4220329 53.2366624, -1.4220149 53.2365874, -1.4220301 53.2365208, -1.4220897 53.2364184, -1.4221398 53.2363104, -1.4222368 53.2360399, -1.4223073 53.2358341, -1.4223395 53.2357827, -1.4226105 53.2354557, -1.4229799 53.2350516, -1.423034 53.2350308, -1.4231105 53.2350249, -1.4232097 53.2350451, -1.4232401 53.2350556, -1.42354 53.2351693)",,30 mph,,,,3,
851614612,False,Dixon's Road,unclassified,False,10.627,"LINESTRING (-1.4228838 53.2343402, -1.4228777 53.2344357)",,,,,,,
26194736,False,Hollis Lane,residential,True,104.839,"LINESTRING (-1.4228838 53.2343402, -1.422983 53.2343559, -1.4231573 53.2343816, -1.4244116 53.2345698)",,,,,,,
"[26194737, 82689243, 82688486]",False,Dixon's Road,"['unclassified', 'residential']",False,62.259,"LINESTRING (-1.4228838 53.2343402, -1.4228692 53.2342606, -1.4228608 53.234189, -1.4228338 53.2340447, -1.4228369 53.2340092, -1.4228598 53.2339828, -1.4228919 53.2339732, -1.4229527 53.2339643, -1.4230975 53.2339563, -1.4231833 53.2339515)",,,,,,,
26194744,False,Spa Lane,unclassified,True,73.32499999999999,"LINESTRING (-1.4218885 53.2347828, -1.4218861 53.2347512, -1.4218626 53.2345343, -1.4218363 53.2342957, -1.4218304 53.2342419, -1.4218279 53.2341245)",2,,,,,,
42256992,False,Holywell Street,secondary,True,27.958999999999996,"LINESTRING (-1.4241857 53.236948, -1.4240881 53.2369133, -1.4239754 53.2368571, -1.4238842 53.2367785)",,30 mph,B6543,,,,
142497508,True,,unclassified,False,27.554,"LINESTRING (-1.4241857 53.236948, -1.4243267 53.2369349, -1.4243964 53.2369259, -1.4244867 53.2369035, -1.4245813 53.2368802)",,,,,,,
814001460,False,Holywell Street,secondary,False,19.238,"LINESTRING (-1.4241857 53.236948, -1.4242282 53.2369646, -1.4243427 53.2370154, -1.4244233 53.2370464)",,30 mph,B6543,,,,
26194755,True,Stephenson Place,unclassified,False,21.485999999999997,"LINESTRING (-1.4245813 53.2368802, -1.4245576 53.2369296, -1.4245182 53.2369668, -1.4244233 53.2370464)",,,,,,,
806137947,False,Stephenson Place,unclassified,True,101.894,"LINESTRING (-1.4245813 53.2368802, -1.4247248 53.2367942, -1.4250215 53.2366411, -1.4251705 53.2365279, -1.425257 53.2364711, -1.42538 53.2363825, -1.4254249 53.2363502, -1.4254698 53.2363179, -1.4255563 53.2362779, -1.4256196 53.2362675, -1.4256787 53.2362653)",,,,,,,
44634491,False,Saltergate,tertiary,False,36.153,"LINESTRING (-1.4301113 53.2375725, -1.4295808 53.2375025)",,30 mph,,,,,
826467137,False,Saltergate,tertiary,True,24.887999999999998,"LINESTRING (-1.4301113 53.2375725, -1.4301968 53.2375818, -1.4302732 53.2375931, -1.4303376 53.2375995, -1.4304786 53.2376141)",,30 mph,,,,,
26329914,False,Marsden Street,residential,False,137.514,"LINESTRING (-1.4304786 53.2376141, -1.4303109 53.2381927, -1.4302322 53.2385003, -1.4301256 53.2388325)",,,,,,,
826467137,False,Saltergate,tertiary,False,24.887999999999998,"LINESTRING (-1.4304786 53.2376141, -1.4303376 53.2375995, -1.4302732 53.2375931, -1.4301968 53.2375818, -1.4301113 53.2375725)",,30 mph,,,,,
826467137,False,Saltergate,tertiary,True,55.67700000000001,"LINESTRING (-1.4304786 53.2376141, -1.430763 53.2376396, -1.4308083 53.2376437, -1.4308801 53.2376502, -1.431098 53.2376645, -1.4313094 53.2376643)",,30 mph,,,,,
26329914,False,Marsden Street,residential,True,137.514,"LINESTRING (-1.4301256 53.2388325, -1.4302322 53.2385003, -1.4303109 53.2381927, -1.4304786 53.2376141)",,,,,,,
43969861,True,Holywell Street,secondary,False,16.723,"LINESTRING (-1.4253967 53.2373282, -1.4255412 53.2373467, -1.4256412 53.2373627)",2,,B6543,,,,
804959152,True,Cavendish Street,unclassified,False,26.374000000000002,"LINESTRING (-1.4253967 53.2373282, -1.4253822 53.2372965, -1.4253774 53.237264, -1.4254079 53.2371904, -1.42548 53.2371048)",1,,,,,,
44634491,False,Saltergate,tertiary,True,36.153,"LINESTRING (-1.4295808 53.2375025, -1.4301113 53.2375725)",,30 mph,,,,,
26333081,False,Angel Yard,unclassified,False,67.55999999999999,"LINESTRING (-1.4295808 53.2375025, -1.4296257 53.2373595, -1.4296349 53.2372659, -1.4296617 53.2370396, -1.4296725 53.2368983)",,,,,,,
44634491,False,Saltergate,tertiary,False,31.416000000000004,"LINESTRING (-1.4295808 53.2375025, -1.4293398 53.2374799, -1.4292689 53.2374718, -1.4291148 53.2374575)",,30 mph,,,,,
26342515,True,Durrant Road,secondary,False,27.071,"LINESTRING (-1.4257883 53.2381585, -1.4259093 53.2380771, -1.4259998 53.2380354, -1.4260641 53.2379816)",2,,B6543,,,,
1042217075,False,Durrant Road,secondary,False,54.291,"LINESTRING (-1.4257883 53.2381585, -1.4256782 53.2382188, -1.4254678 53.2383411, -1.4251891 53.2384897)",2,,B6543,,,,
409880034,True,Holywell Street,secondary,False,30.646,"LINESTRING (-1.4260641 53.2379816, -1.4259507 53.2378785, -1.4258003 53.2377558)",2,,B6543,,,,
800473098,True,Markham Road,trunk,False,64.468,"LINESTRING (-1.4306794 53.2337618, -1.4305654 53.2337431, -1.4302279 53.2336855, -1.4299849 53.2336399, -1.4297564 53.2335873)",1,,A619,,,,
"[26435768, 800473100]",False,Park Road,residential,"[False, True]",109.181,"LINESTRING (-1.4307482 53.2347678, -1.4308368 53.2346483, -1.4309003 53.2342876, -1.4308858 53.2340658, -1.4308909 53.2339211, -1.4308935 53.2338807, -1.4308797 53.2337998)",2,,,,,,no
"[42195936, 43970974, 834352023]",False,New Beetwell Street,tertiary,False,233.65600000000006,"LINESTRING (-1.4307482 53.2347678, -1.4302606 53.234626, -1.430158 53.2345968, -1.4300018 53.2345603, -1.4297855 53.2345283, -1.4297185 53.2345185, -1.429661 53.2345128, -1.4293748 53.2344736, -1.4292155 53.2344504, -1.4289145 53.2344143, -1.4285145 53.2343842, -1.4284178 53.2343805, -1.4282525 53.2343726, -1.427979 53.2343447, -1.4276519 53.2343003, -1.4276265 53.2342977, -1.4275768 53.2342897, -1.4275172 53.234282, -1.4273649 53.2342623)",,,,,,,
141249152,False,New Beetwell Street,tertiary,True,100.853,"LINESTRING (-1.4307482 53.2347678, -1.4312057 53.2348945, -1.4313609 53.2349451, -1.4317122 53.2350513, -1.4321078 53.2351679)",,,,,,,
26194735,False,Corporation Street,unclassified,True,10.21,"LINESTRING (-1.4223517 53.2367648, -1.4222536 53.2368354)",,,,,,,
27589446,False,Station Road,unclassified,False,80.48,"LINESTRING (-1.4223517 53.2367648, -1.4223086 53.2367005, -1.4223901 53.236585, -1.4225117 53.2364777, -1.4226604 53.2363852, -1.4228391 53.2362875, -1.4229961 53.2362032)",,,,,,,
156178738,False,Corporation Street,unclassified,False,107.11099999999999,"LINESTRING (-1.4223517 53.2367648, -1.4224585 53.2367245, -1.4225595 53.2367011, -1.4226672 53.2366783, -1.4227863 53.2366646, -1.4229103 53.2366603, -1.4230033 53.2366653, -1.4234062 53.2367588, -1.423579 53.2367909, -1.4236803 53.2367985, -1.4237738 53.2367906, -1.4238842 53.2367785)",,,,,,,
27589446,False,Station Road,unclassified,False,122.20499999999998,"LINESTRING (-1.4229961 53.2362032, -1.4230436 53.2361553, -1.4230729 53.2360932, -1.4230798 53.2360125, -1.4230853 53.2359472, -1.4230835 53.2358685, -1.4231075 53.2357732, -1.4231437 53.2357103, -1.4232394 53.2355895, -1.4233412 53.2354585, -1.4233702 53.2354213, -1.4233966 53.2353825, -1.4234046 53.2353701, -1.4235023 53.2352201, -1.42354 53.2351693)",,,,,,,
27589446,False,Station Road,unclassified,True,80.48,"LINESTRING (-1.4229961 53.2362032, -1.4228391 53.2362875, -1.4226604 53.2363852, -1.4225117 53.2364777, -1.4223901 53.236585, -1.4223086 53.2367005, -1.4223517 53.2367648)",,,,,,,
28265855,False,Station Back Lane,unclassified,False,59.679,"LINESTRING (-1.4229961 53.2362032, -1.4232664 53.2363749, -1.4233415 53.2364285, -1.4234739 53.2364679, -1.4236887 53.236529)",,,,,,,
27589446,False,Station Road,unclassified,True,122.205,"LINESTRING (-1.42354 53.2351693, -1.4235023 53.2352201, -1.4234046 53.2353701, -1.4233966 53.2353825, -1.4233702 53.2354213, -1.4233412 53.2354585, -1.4232394 53.2355895, -1.4231437 53.2357103, -1.4231075 53.2357732, -1.4230835 53.2358685, -1.4230853 53.2359472, -1.4230798 53.2360125, -1.4230729 53.2360932, -1.4230436 53.2361553, -1.4229961 53.2362032)",,,,,,,
"[278440337, 27917119, 27589447]",False,"['Mill Street', 'Spa Lane']",unclassified,"[False, True]",260.05100000000004,"LINESTRING (-1.42354 53.2351693, -1.4232401 53.2350556, -1.4232097 53.2350451, -1.4231105 53.2350249, -1.423034 53.2350308, -1.4229799 53.2350516, -1.4226105 53.2354557, -1.4223395 53.2357827, -1.4223073 53.2358341, -1.4222368 53.2360399, -1.4221398 53.2363104, -1.4220897 53.2364184, -1.4220301 53.2365208, -1.4220149 53.2365874, -1.4220329 53.2366624, -1.4220589 53.2367184, -1.4220929 53.2367611, -1.4221391 53.2367853, -1.4222536 53.2368354)",,30 mph,,,,3,
851614620,False,Spa Lane,unclassified,True,43.25899999999999,"LINESTRING (-1.42354 53.2351693, -1.4236428 53.2351963, -1.4240445 53.2352754, -1.4241192 53.2352874, -1.4241559 53.235292)",2,,,,,,
28265855,False,Station Back Lane,unclassified,True,59.678999999999995,"LINESTRING (-1.4236887 53.236529, -1.4234739 53.2364679, -1.4233415 53.2364285, -1.4232664 53.2363749, -1.4229961 53.2362032)",,,,,,,
26342516,False,Brewery Street,secondary,True,9.058,"LINESTRING (-1.4247467 53.2386728, -1.4248649 53.2386324)",2,,B6543,,,,
