osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,tunnel
36920440,False,,,Lucas Street,residential,,,True,57.461,"LINESTRING (-2.9991934 51.5918114, -2.99897 51.591751, -2.9987092 51.5917061, -2.9985729 51.5917121, -2.9984494 51.5917242, -2.9983959 51.5917342)",,
36920441,False,,,Rose Street,residential,,,False,89.962,"LINESTRING (-2.9991934 51.5918114, -2.9991877 51.5916645, -2.9991469 51.5915478, -2.9989257 51.5910228)",,
"[36920442, 637021042]",False,,,Locke Street,residential,,,False,12.836,"LINESTRING (-2.9990937 51.5909735, -2.9990549 51.5909846, -2.9989257 51.5910228)",,
36920440,False,,,Lucas Street,residential,,,False,57.461,"LINESTRING (-2.9983959 51.5917342, -2.9984494 51.5917242, -2.9985729 51.5917121, -2.9987092 51.5917061, -2.99897 51.591751, -2.9991934 51.5918114)",,
36920446,False,,,Factory Road,unclassified,,,True,59.849,"LINESTRING (-2.9983959 51.5917342, -2.9983472 51.5916792, -2.9982776 51.5915998, -2.9981379 51.5914864, -2.9979873 51.5913958, -2.9978235 51.591349)",,
36920446,False,,,Factory Road,unclassified,,,False,59.849000000000004,"LINESTRING (-2.9978235 51.591349, -2.9979873 51.5913958, -2.9981379 51.5914864, -2.9982776 51.5915998, -2.9983472 51.5916792, -2.9983959 51.5917342)",,
36920446,False,,,Factory Road,unclassified,,,True,86.56299999999999,"LINESTRING (-2.9978235 51.591349, -2.9977362 51.591335, -2.9976484 51.5913209, -2.9974747 51.5912744, -2.9973717 51.5912094, -2.9972815 51.5911291, -2.997173 51.5910299, -2.9970758 51.5909455, -2.9969511 51.590834)",,
637021042,False,,,Locke Street,residential,,,True,84.406,"LINESTRING (-2.9978235 51.591349, -2.9980182 51.5912794, -2.9988285 51.5910471, -2.9989257 51.5910228)",,
36825748,False,,,St. Mark's Crescent,residential,,,False,162.863,"LINESTRING (-3.0025087 51.5902261, -3.0025923 51.5904405, -3.0026597 51.5905357, -3.0027598 51.5906193, -3.0028444 51.590684, -3.0029157 51.5907324, -3.0030008 51.5907744, -3.0030952 51.5908089, -3.0032043 51.5908285, -3.0033474 51.5908357, -3.0035653 51.5908313, -3.0042899 51.5907579)",,
36878736,False,,,Serpentine Road,residential,,,True,47.536,"LINESTRING (-3.0025087 51.5902261, -3.0024219 51.5899726, -3.00238 51.5898063)",,
947947169,False,,B4241,Fields Road,secondary,20 mph,,True,101.99000000000001,"LINESTRING (-3.0025087 51.5902261, -3.0014658 51.5903214, -3.0010467 51.5903532)",,
37780011,False,,,Clyffard Crescent,residential,,,False,40.66,"LINESTRING (-3.0041991 51.5848199, -3.0047054 51.5850063)",,
37780011,False,,,Clyffard Crescent,residential,,,True,40.081,"LINESTRING (-3.0041991 51.5848199, -3.004061 51.5847832, -3.003919 51.5847615, -3.0037623 51.5847507, -3.0036365 51.5847461)",,
37780011,False,,,Clyffard Crescent,residential,,,True,40.66,"LINESTRING (-3.0047054 51.5850063, -3.0041991 51.5848199)",,
37779364,True,,,Tunnel Terrace,residential,,,False,49.591,"LINESTRING (-3.0047054 51.5850063, -3.0042882 51.5851026, -3.0041744 51.5851413, -3.0040605 51.585195)",,
39042550,False,,,Ford Street,residential,,,False,65.288,"LINESTRING (-3.0025874 51.586579, -3.0034088 51.5868693)",,
45769420,True,,,Tunnel Terrace,residential,,,False,82.60000000000001,"LINESTRING (-3.0025874 51.586579, -3.0023835 51.5867993, -3.002286 51.5869452, -3.0022749 51.5870176, -3.0023479 51.5870848, -3.0024327 51.5871281, -3.0024911 51.5871642, -3.0025276 51.5872171)",,
39042553,False,,,Sidney Street,residential,,,False,47.18,"LINESTRING (-3.002934 51.5861959, -3.0035184 51.5864154)",,
45769420,True,,,Tunnel Terrace,residential,,,False,48.868,"LINESTRING (-3.002934 51.5861959, -3.0025874 51.586579)",,
36948397,False,,,Victoria Road,unclassified,,,False,40.542,"LINESTRING (-2.9960691 51.5838309, -2.9962843 51.5841701)",,
530664338,False,,,Rodney Road,residential,,,False,20.155,"LINESTRING (-2.9915626 51.5896342, -2.9916997 51.5897942)",,
530664338,False,,,Rodney Road,residential,,,True,25.467,"LINESTRING (-2.9915626 51.5896342, -2.9914747 51.5895242, -2.9913887 51.5894324)",,
530664338,False,,,Rodney Road,residential,,,False,42.65,"LINESTRING (-2.9910372 51.589118, -2.991157 51.5892091, -2.9912452 51.5892858, -2.9913459 51.5893842, -2.9913887 51.5894324)",,
530664338,False,,,Rodney Road,residential,,,True,38.12,"LINESTRING (-2.9910372 51.589118, -2.990942 51.5890461, -2.9908116 51.5889586, -2.990653 51.5888731)",,
621515083,False,,,Diocletian Mews,residential,,,True,36.396,"LINESTRING (-2.9910372 51.589118, -2.9912358 51.5890288, -2.9912896 51.5889945, -2.9913855 51.5889448, -2.9913375 51.5889052)",,
530664338,False,,,Rodney Road,residential,,,True,18.457,"LINESTRING (-2.9920091 51.5901551, -2.9918835 51.5900086)",,
"[530664338, 675913469]",False,,,Rodney Road,residential,,,False,72.944,"LINESTRING (-2.9920091 51.5901551, -2.9920586 51.5902146, -2.9923329 51.5905636, -2.9924152 51.5906745, -2.9924688 51.5907456)",,
"[1124719584, 46611821, 37740326]",False,4,B4591,"['Clarence Place', 'Newport Bridge']",secondary,"['20 mph', '30 mph']",,False,161.031,"LINESTRING (-2.9924688 51.5907456, -2.9928559 51.5906546, -2.9929534 51.5906336, -2.9946571 51.5903495, -2.9947053 51.5903415)",yes,
"[530664338, 675913469]",False,,,Rodney Road,residential,,,True,72.94399999999999,"LINESTRING (-2.9924688 51.5907456, -2.9924152 51.5906745, -2.9923329 51.5905636, -2.9920586 51.5902146, -2.9920091 51.5901551)",,
"[732780384, 22876525]",False,,B4591,Clarence Place,secondary,20 mph,,True,141.03900000000002,"LINESTRING (-2.9924688 51.5907456, -2.9923766 51.590769, -2.9921973 51.5908146, -2.9921048 51.590838, -2.9917539 51.590921, -2.9914307 51.5910051, -2.9913138 51.5910343, -2.9905758 51.5912205)",,
"[37721045, 1124719589]",True,3,B4591,Old Green Interchange,secondary,30 mph,circular,False,36.493,"LINESTRING (-2.9956876 51.5903359, -2.995568 51.5903893, -2.9955187 51.590404, -2.9954671 51.590415, -2.9954097 51.5904223, -2.9953565 51.5904227, -2.9952932 51.590418, -2.9952018 51.5903994)",yes,
41233732,True,,,Bridge Street,unclassified,20 mph,,False,71.305,"LINESTRING (-2.9997324 51.5875918, -2.9996542 51.5876027, -2.9993696 51.5876425, -2.9992547 51.5876586, -2.9987266 51.5877356)",,
970968571,False,,,Bridge Street,unclassified,20 mph,,True,29.468999999999998,"LINESTRING (-2.9997324 51.5875918, -3.0000067 51.5875473, -3.0001477 51.5875323)",,
"[122078850, 39026206]",True,,,"['Station Street', 'Railway Street']",residential,,,False,164.926,"LINESTRING (-2.9987266 51.5877356, -2.9988698 51.5881376, -2.9988961 51.5882115, -2.9989025 51.5882295, -2.9995786 51.5881222, -2.9999162 51.5880819, -3.0000056 51.5880712, -3.000072 51.5880613, -3.0001755 51.5880458, -3.0003179 51.5879987, -3.0004101 51.5879683)",,
"[41233732, 37780015]",True,,,"['Bridge Street', 'North Street']",unclassified,20 mph,,False,53.440999999999995,"LINESTRING (-2.9987266 51.5877356, -2.9985627 51.58776, -2.9984638 51.5877722, -2.9984241 51.5877722, -2.9983857 51.5877676, -2.9983544 51.5877557, -2.9983332 51.5877349, -2.9983224 51.5877074, -2.9983217 51.5876817, -2.9983349 51.5876559, -2.9983662 51.5876192, -2.998444 51.5875383)",,
37720996,True,,,Caxton Place,unclassified,20 mph,,False,57.23,"LINESTRING (-2.9996803 51.5870967, -2.9996554 51.5873048, -2.9996543 51.5873254, -2.9996446 51.5875057, -2.9996663 51.5875491, -2.9996674 51.5875515, -2.9997324 51.5875918)",,
37780013,False,,,West Street,residential,,,True,135.41000000000003,"LINESTRING (-2.9996803 51.5870967, -2.9996814 51.5870349, -2.9996413 51.5858792)",,
37780065,False,,,East Street,residential,,,False,14.711,"LINESTRING (-2.9996803 51.5870967, -2.9997523 51.5870967, -2.9998903 51.5871145)",,
37779543,True,2,A4042,Kingsway,primary,20 mph,,False,45.071000000000005,"LINESTRING (-2.9918789 51.5868821, -2.9918221 51.5867861, -2.9918144 51.5867624, -2.9918104 51.5867386, -2.9918137 51.5867149, -2.99183 51.5866888, -2.9918541 51.5866649, -2.9918866 51.5866477, -2.9919222 51.5866362, -2.9919497 51.5866314, -2.9919775 51.5866293, -2.9920057 51.5866302, -2.992032 51.5866332, -2.9920621 51.5866404, -2.9921078 51.5866594)",,
"[732789665, 45022402, 159005830]",True,2,A4042,Kingsway,primary,20 mph,,False,148.82600000000002,"LINESTRING (-2.9921078 51.5866594, -2.9922306 51.5867738, -2.9922749 51.5868056, -2.9923332 51.5868397, -2.9923715 51.586858, -2.9925431 51.586939, -2.9927018 51.5870315, -2.9928219 51.5871078, -2.993003 51.587239, -2.993083 51.5872996, -2.9933245 51.5874975, -2.9935198 51.5876611)",,
37780004,True,,,St Woolos Road,residential,,,False,61.591,"LINESTRING (-3.0006428 51.5852568, -3.0006722 51.5847032)",,
702841995,False,,,St. Mary Street,residential,,,False,69.884,"LINESTRING (-3.0006428 51.5852568, -2.9996322 51.5852306)",,
702841995,False,,,St. Mary Street,residential,,,True,33.469,"LINESTRING (-3.0006428 51.5852568, -3.001126 51.5852781)",,
37780008,False,,,St Edward Street,residential,,,True,177.24099999999999,"LINESTRING (-3.0026723 51.5840063, -3.001683 51.584812, -3.001126 51.5852781)",,
37779998,False,,,Graham Street,residential,,,True,147.94299999999998,"LINESTRING (-3.0006722 51.5847032, -3.0016786 51.5841217, -3.0022437 51.5837995)",,
37780003,True,,,Jones Street,residential,,,False,183.137,"LINESTRING (-3.0006722 51.5847032, -2.998673 51.584672, -2.9980226 51.5846577)",,
37780004,True,,,St Woolos Road,residential,,,False,61.3,"LINESTRING (-3.0006722 51.5847032, -3.0006936 51.5845498, -3.0006829 51.5843898, -3.0006525 51.5842904, -3.000573 51.5841637)",,
37779998,False,,,Graham Street,residential,,,False,147.94299999999998,"LINESTRING (-3.0022437 51.5837995, -3.0016786 51.5841217, -3.0006722 51.5847032)",,
37780011,False,,,Clyffard Crescent,residential,,,False,40.081,"LINESTRING (-3.0036365 51.5847461, -3.0037623 51.5847507, -3.003919 51.5847615, -3.004061 51.5847832, -3.0041991 51.5848199)",,
37780011,False,,,Clyffard Crescent,residential,,,True,22.784,"LINESTRING (-3.0036365 51.5847461, -3.0035184 51.5847539, -3.0033118 51.5847805)",,
669169640,False,,,York Place,residential,,,True,49.123999999999995,"LINESTRING (-3.0036365 51.5847461, -3.0036597 51.5845294, -3.003667 51.584443, -3.0036837 51.5843053)",,
37780009,False,,,William Lovett Gardens,residential,,,True,39.722,"LINESTRING (-3.0041383 51.5856869, -3.003692 51.5854617)",,
37790330,True,,,Skinner Street,tertiary,20 mph,,False,4.9,"LINESTRING (-2.9946522 51.5882524, -2.9945919 51.5882756)",,
37779992,False,,,Bailey Street,residential,,,True,47.244,"LINESTRING (-2.9989597 51.5854507, -2.9989471 51.5858755)",,
970968568,True,,,Baneswell Road,unclassified,20 mph,,False,42.727999999999994,"LINESTRING (-2.9990626 51.5871049, -2.9993152 51.58711, -2.9996803 51.5870967)",,
37779990,False,,,North Street,residential,,,False,103.041,"LINESTRING (-2.9980226 51.5846577, -2.9980151 51.5850044, -2.9980134 51.5851052, -2.998012 51.5851892, -2.9980113 51.5852322, -2.99799 51.585416, -2.9979687 51.5854432, -2.9979306 51.5854918, -2.9978416 51.5855544)",,
37779993,False,,,Scard Street,residential,,,False,30.055999999999997,"LINESTRING (-2.9979443 51.5863127, -2.9980249 51.5863123, -2.998207 51.5863113, -2.9983793 51.5863104)",,
37780509,False,,,North Street,residential,20 mph,,False,81.09700000000001,"LINESTRING (-2.9979443 51.5863127, -2.9979709 51.5865009, -2.9979991 51.5867007, -2.998009 51.5867581, -2.9980163 51.5868011, -2.9980326 51.5868957, -2.9980474 51.5869332, -2.998102 51.5870327)",,
37780509,False,,,North Street,residential,20 mph,,True,20.663,"LINESTRING (-2.9979443 51.5863127, -2.9979404 51.5862851, -2.9979179 51.5861276)",,
37779364,True,,,Tunnel Terrace,residential,,,False,23.645,"LINESTRING (-3.003692 51.5854617, -3.0034843 51.5856307)",,
