osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,junction,lanes,landuse
1998660,False,,tertiary,,True,24.402,"LINESTRING (-0.2944187 52.1328697, -0.2943683 52.1327565, -0.2943099 52.1326609)",St. Neots Road,,,
1998856,False,,residential,,False,149.219,"LINESTRING (-0.2944187 52.1328697, -0.2945547 52.1328383, -0.2962952 52.1321841)",West Road,,,
1998660,False,,tertiary,,False,147.048,"LINESTRING (-0.2929817 52.1316354, -0.2932157 52.1317772, -0.293313 52.1318389, -0.2934755 52.1319469, -0.2937555 52.1321251, -0.2939073 52.1322277, -0.2941251 52.1324122, -0.2941927 52.1324884, -0.2943099 52.1326609)",St. Neots Road,,,
1998660,False,,tertiary,,True,165.237,"LINESTRING (-0.2929817 52.1316354, -0.2928046 52.131514, -0.2921239 52.1310878, -0.2918193 52.1309217, -0.2912625 52.1305903)",St. Neots Road,,,
8123122,False,,residential,,False,110.265,"LINESTRING (-0.2929817 52.1316354, -0.2933264 52.1314325, -0.2942546 52.1310285)",Banks Drive,,,
1998856,False,,residential,,False,101.515,"LINESTRING (-0.2962952 52.1321841, -0.2975594 52.1317032)",West Road,,,
1998856,False,,residential,,True,149.219,"LINESTRING (-0.2962952 52.1321841, -0.2945547 52.1328383, -0.2944187 52.1328697)",West Road,,,
4942470,False,,residential,,True,47.686,"LINESTRING (-0.2962952 52.1321841, -0.2961803 52.1320606, -0.2960113 52.1317934)",South Road,,,
1998856,False,,residential,,True,101.515,"LINESTRING (-0.2975594 52.1317032, -0.2962952 52.1321841)",West Road,,,
1998856,False,,residential,,False,133.245,"LINESTRING (-0.2975594 52.1317032, -0.2978251 52.1315956, -0.2982059 52.1313671, -0.2989301 52.1311051, -0.2991847 52.1310708)",West Road,,,
1998857,False,,residential,,False,260.37699999999995,"LINESTRING (-0.2975594 52.1317032, -0.2972601 52.1313985, -0.2968913 52.1311537, -0.2962873 52.1302402, -0.2959236 52.1296122)",Queens Road,,,
148819075,False,,residential,,False,9.927,"LINESTRING (-0.2991847 52.1310708, -0.2991961 52.1311598)",London Road,,,
1998856,False,,residential,,True,133.245,"LINESTRING (-0.2991847 52.1310708, -0.2989301 52.1311051, -0.2982059 52.1313671, -0.2978251 52.1315956, -0.2975594 52.1317032)",West Road,,,
979582037,False,,residential,,True,111.381,"LINESTRING (-0.2991847 52.1310708, -0.2991276 52.1305985, -0.2989629 52.1300802)",London Road,,,
148819075,False,,residential,,False,23.598,"LINESTRING (-0.299685 52.1331222, -0.2996965 52.1333343)",London Road,,,
1998859,False,,residential,,True,77.31,"LINESTRING (-0.299685 52.1331222, -0.2994854 52.13314, -0.2985573 52.1331848)",Western Way,,,
148819075,False,,residential,,True,121.37200000000001,"LINESTRING (-0.299685 52.1331222, -0.2996022 52.1327235, -0.2995153 52.1324569, -0.2993818 52.1320473)",London Road,,,
148819075,False,,residential,,False,17.119,"LINESTRING (-0.299341 52.1318954, -0.2993818 52.1320473)",London Road,,,
4942510,False,,residential,,False,43.698,"LINESTRING (-0.299341 52.1318954, -0.298861 52.1319358, -0.2987291 52.1319866)",Allhallows,,,
148819075,False,,residential,,True,82.537,"LINESTRING (-0.299341 52.1318954, -0.2992326 52.1315288, -0.2991961 52.1311598)",London Road,,,
979582037,False,,residential,,True,34.094,"LINESTRING (-0.2989629 52.1300802, -0.2989086 52.1297754)",London Road,,,
4942483,False,,residential,,False,203.25800000000004,"LINESTRING (-0.2989629 52.1300802, -0.2984588 52.1301396, -0.2981457 52.1301765, -0.2976609 52.1302671, -0.2975568 52.1303543, -0.2975703 52.1304495, -0.297762 52.1308152, -0.2978623 52.1308688, -0.297975 52.1308696, -0.2982861 52.130816, -0.2982591 52.130749)",Girtford Crescent,,,
979582037,False,,residential,,False,111.381,"LINESTRING (-0.2989629 52.1300802, -0.2991276 52.1305985, -0.2991847 52.1310708)",London Road,,,
979582037,False,,residential,,False,23.626,"LINESTRING (-0.2989673 52.129566, -0.2989086 52.1297754)",London Road,,,
4942485,False,,residential,,False,63.906,"LINESTRING (-0.2989673 52.129566, -0.2988238 52.1295386, -0.298398 52.1296234, -0.2983497 52.1296008, -0.2983399 52.1295037, -0.2983176 52.1294319)",Church Path,,,
979582037,False,,residential,,True,96.946,"LINESTRING (-0.2989673 52.129566, -0.299279 52.1290446, -0.2994116 52.1287388)",London Road,,,
979582038,True,A1,trunk,50 mph,False,62.274,"LINESTRING (-0.2994985 52.1283189, -0.2993604 52.1280884, -0.2993018 52.1279943, -0.29924 52.1279279, -0.2991692 52.1278773, -0.2990824 52.1278311)",,,2,
1998857,False,,residential,,True,260.377,"LINESTRING (-0.2959236 52.1296122, -0.2962873 52.1302402, -0.2968913 52.1311537, -0.2972601 52.1313985, -0.2975594 52.1317032)",Queens Road,,,
4942470,False,,residential,,False,200.391,"LINESTRING (-0.2947265 52.1301882, -0.2949665 52.1303473, -0.2951705 52.13054, -0.2960113 52.1317934)",South Road,,,
1998858,False,,residential,,False,15.621,"LINESTRING (-0.2942546 52.1310285, -0.2941578 52.1309012)",Banks Drive,,,
1998858,False,,residential,,True,54.903,"LINESTRING (-0.2942546 52.1310285, -0.2947293 52.1314271)",Banks Drive,,,
8123122,False,,residential,,True,110.265,"LINESTRING (-0.2942546 52.1310285, -0.2933264 52.1314325, -0.2929817 52.1316354)",Banks Drive,,,
8123123,False,,residential,,True,57.459,"LINESTRING (-0.294406 52.1304749, -0.2944887 52.1305619, -0.2944861 52.1306165, -0.2944516 52.1306954, -0.2944227 52.1307473, -0.2943758 52.1307862, -0.2941578 52.1309012)",Banks Drive,,,
1998858,False,,residential,,False,54.903,"LINESTRING (-0.2947293 52.1314271, -0.2942546 52.1310285)",Banks Drive,,,
1998858,False,,residential,,True,15.621,"LINESTRING (-0.2941578 52.1309012, -0.2942546 52.1310285)",Banks Drive,,,
1998858,False,,residential,,False,160.77599999999998,"LINESTRING (-0.2941578 52.1309012, -0.2937203 52.1305145, -0.2935384 52.1303537, -0.2935086 52.1303419, -0.2934726 52.1303406, -0.2934362 52.1303433, -0.2933998 52.1303555, -0.2932244 52.1304285, -0.2931975 52.1304435, -0.2931845 52.1304633, -0.2931832 52.1304823, -0.2931912 52.1305013, -0.2933742 52.1306574, -0.2933841 52.1306751, -0.2933688 52.1306913, -0.2930398 52.1308305)",Banks Drive,,,
8123123,False,,residential,,False,57.458999999999996,"LINESTRING (-0.2941578 52.1309012, -0.2943758 52.1307862, -0.2944227 52.1307473, -0.2944516 52.1306954, -0.2944861 52.1306165, -0.2944887 52.1305619, -0.294406 52.1304749)",Banks Drive,,,
979582037,False,,residential,,False,34.094,"LINESTRING (-0.2989086 52.1297754, -0.2989629 52.1300802)",London Road,,,
979582037,False,,residential,,True,23.626,"LINESTRING (-0.2989086 52.1297754, -0.2989673 52.129566)",London Road,,,
4942484,False,,residential,,True,65.422,"LINESTRING (-0.2989086 52.1297754, -0.2991049 52.1297754, -0.2996333 52.1296944, -0.2996869 52.1298238)",Poplar Close,,,
4942483,False,,residential,,True,203.25799999999998,"LINESTRING (-0.2982591 52.130749, -0.2982861 52.130816, -0.297975 52.1308696, -0.2978623 52.1308688, -0.297762 52.1308152, -0.2975703 52.1304495, -0.2975568 52.1303543, -0.2976609 52.1302671, -0.2981457 52.1301765, -0.2984588 52.1301396, -0.2989629 52.1300802)",Girtford Crescent,,,
4942486,False,,residential,,True,88.888,"LINESTRING (-0.2970757 52.1296655, -0.2981812 52.1294394, -0.2983176 52.1294319)",Spring Grove,,,
4942485,False,,residential,,False,137.615,"LINESTRING (-0.2983176 52.1294319, -0.2983514 52.1291612, -0.2983975 52.1290169, -0.2983936 52.1288657, -0.2984095 52.1288242, -0.298554 52.1287873, -0.2989594 52.1287538, -0.2994116 52.1287388)",Church Path,,,
4942485,False,,residential,,True,63.90599999999999,"LINESTRING (-0.2983176 52.1294319, -0.2983399 52.1295037, -0.2983497 52.1296008, -0.298398 52.1296234, -0.2988238 52.1295386, -0.2989673 52.129566)",Church Path,,,
4942486,False,,residential,,False,88.888,"LINESTRING (-0.2983176 52.1294319, -0.2981812 52.1294394, -0.2970757 52.1296655)",Spring Grove,,,
4942510,False,,residential,,True,43.698,"LINESTRING (-0.2987291 52.1319866, -0.298861 52.1319358, -0.299341 52.1318954)",Allhallows,,,
1998859,False,,residential,,True,18.949,"LINESTRING (-0.2985573 52.1331848, -0.2982804 52.1331971)",Western Way,,,
4942513,False,,residential,,True,46.739,"LINESTRING (-0.2985573 52.1331848, -0.2986565 52.1336007)",Elmtree Road,,,
1998859,False,,residential,,False,77.31,"LINESTRING (-0.2985573 52.1331848, -0.2994854 52.13314, -0.299685 52.1331222)",Western Way,,,
1998859,False,,residential,,False,18.949,"LINESTRING (-0.2982804 52.1331971, -0.2985573 52.1331848)",Western Way,,,
1998859,False,,residential,,True,64.739,"LINESTRING (-0.2982804 52.1331971, -0.2975842 52.1332344, -0.2973474 52.1332829)",Western Way,,,
1998861,False,,residential,,False,85.43,"LINESTRING (-0.2982804 52.1331971, -0.2982488 52.1329162, -0.2981218 52.1326741, -0.2980049 52.1325553, -0.2979091 52.1324825)",All Saints Way,,,
1998859,False,,residential,,False,67.08,"LINESTRING (-0.2965838 52.1336452, -0.2967637 52.1334981, -0.2971228 52.1333467, -0.2973474 52.1332829)",Western Way,,,
1998861,False,,residential,,True,222.8,"LINESTRING (-0.2965838 52.1336452, -0.2963932 52.1335852, -0.2961941 52.1334292, -0.2960817 52.1333118, -0.2960461 52.1331637, -0.2961575 52.1329929, -0.2963469 52.1328905, -0.2965562 52.1328053, -0.2975844 52.1325216, -0.2979091 52.1324825)",All Saints Way,,,
1998861,False,,residential,,False,222.8,"LINESTRING (-0.2979091 52.1324825, -0.2975844 52.1325216, -0.2965562 52.1328053, -0.2963469 52.1328905, -0.2961575 52.1329929, -0.2960461 52.1331637, -0.2960817 52.1333118, -0.2961941 52.1334292, -0.2963932 52.1335852, -0.2965838 52.1336452)",All Saints Way,,,
1998861,False,,residential,,True,85.42999999999999,"LINESTRING (-0.2979091 52.1324825, -0.2980049 52.1325553, -0.2981218 52.1326741, -0.2982488 52.1329162, -0.2982804 52.1331971)",All Saints Way,,,
669858504,False,,residential,,False,28.771,"LINESTRING (-0.2979091 52.1324825, -0.2979891 52.1323943, -0.2980841 52.1323505, -0.298216 52.1323251)",All Saints Way,,,
4942513,False,,residential,,False,46.739,"LINESTRING (-0.2986565 52.1336007, -0.2985573 52.1331848)",Elmtree Road,,,
1999125,False,,residential,,False,9.675,"LINESTRING (-0.2939003 52.1293576, -0.2937902 52.1294124)",Laburnum Road,,,
1999125,False,,residential,,True,125.51,"LINESTRING (-0.2939003 52.1293576, -0.2955261 52.1288304)",Laburnum Road,,,
8123124,False,,residential,,False,83.004,"LINESTRING (-0.2939003 52.1293576, -0.2932961 52.1287098)",Laburnum Road,,,
889294017,False,,residential,,True,96.017,"LINESTRING (-0.2932382 52.1300207, -0.2930346 52.1298445, -0.2930443 52.1297924, -0.2934097 52.129607, -0.2937902 52.1294124)",Robert Hunt Gardens,,,
1999125,False,,residential,,False,11.33,"LINESTRING (-0.2956639 52.1287736, -0.2955261 52.1288304)",Laburnum Road,,,
1999130,False,,residential,,False,36.205,"LINESTRING (-0.2955159 52.1270537, -0.2952066 52.1271102, -0.294999 52.1271071)",Swan Lane,,,
1999130,False,,residential,,True,67.246,"LINESTRING (-0.2955159 52.1270537, -0.2959177 52.1269522, -0.2963278 52.1268163, -0.2963742 52.1267729)",Swan Lane,,,
8123125,False,,residential,,False,126.489,"LINESTRING (-0.2955159 52.1270537, -0.2957618 52.1274256, -0.2960178 52.1276312, -0.2962453 52.1280877)",Swan Lane,,,
1999130,False,,residential,,True,36.205,"LINESTRING (-0.294999 52.1271071, -0.2952066 52.1271102, -0.2955159 52.1270537)",Swan Lane,,,
1999131,False,,residential,,False,88.447,"LINESTRING (-0.294999 52.1271071, -0.2948955 52.1270345, -0.2948031 52.1266576, -0.294821 52.126576, -0.2949277 52.1265117, -0.2951443 52.1264573)",Birch Grove,,,
154293325,False,,residential,,True,89.375,"LINESTRING (-0.294999 52.1271071, -0.2949569 52.1272204, -0.2950485 52.1273623, -0.2954245 52.1277113, -0.2956107 52.1276888)",Mayfield Court,,,
1999131,False,,residential,,True,88.44699999999999,"LINESTRING (-0.2951443 52.1264573, -0.2949277 52.1265117, -0.294821 52.126576, -0.2948031 52.1266576, -0.2948955 52.1270345, -0.294999 52.1271071)",Birch Grove,,,
1999129,False,,residential,,False,43.457,"LINESTRING (-0.2963742 52.1267729, -0.2963806 52.1267194, -0.2962307 52.1265203, -0.2961736 52.1264078)",Mill Lane,,,
1999129,False,,residential,,True,19.248,"LINESTRING (-0.2963742 52.1267729, -0.2964962 52.1268435, -0.2965603 52.1269016)",Mill Lane,,,
1999130,False,,residential,,False,67.246,"LINESTRING (-0.2963742 52.1267729, -0.2963278 52.1268163, -0.2959177 52.1269522, -0.2955159 52.1270537)",Swan Lane,,,
"[1999129, 1197978181]",False,,residential,,False,171.796,"LINESTRING (-0.2961736 52.1264078, -0.2960444 52.1262132, -0.2957498 52.1259266, -0.2954 52.1256846, -0.2951776 52.1255645, -0.2944747 52.1253312)",Mill Lane,,,
1999129,False,,residential,,True,43.456999999999994,"LINESTRING (-0.2961736 52.1264078, -0.2962307 52.1265203, -0.2963806 52.1267194, -0.2963742 52.1267729)",Mill Lane,,,
4942471,False,,residential,,False,66.259,"LINESTRING (-0.2961736 52.1264078, -0.2963904 52.1263414, -0.2965512 52.1262524, -0.2966419 52.1261341, -0.2966449 52.126038, -0.2966048 52.1259765, -0.296592 52.1259569)",Coopers Close,,,
1999128,False,,residential,,True,128.274,"LINESTRING (-0.2944747 52.1253312, -0.2944052 52.1253861, -0.293416 52.125997, -0.2931426 52.1261433)",Swansholme Gardens,,,
"[1999129, 1197978181]",False,,residential,,True,171.796,"LINESTRING (-0.2944747 52.1253312, -0.2951776 52.1255645, -0.2954 52.1256846, -0.2957498 52.1259266, -0.2960444 52.1262132, -0.2961736 52.1264078)",Mill Lane,,,
1999128,False,,residential,,False,168.267,"LINESTRING (-0.2897861 52.1280286, -0.2898228 52.1279458, -0.2898293 52.1278668, -0.2899528 52.127617, -0.2901032 52.1273848, -0.2902011 52.1271556, -0.2903452 52.1265617)",Swansholme Gardens,,,
74217576,False,,residential,,True,161.043,"LINESTRING (-0.289766 52.1280867, -0.2897449 52.1283109, -0.2897734 52.1283895, -0.2904918 52.1294442)",Kings Road,,,
1999128,False,,residential,,False,47.054,"LINESTRING (-0.2925084 52.1262898, -0.2927118 52.126274, -0.292873 52.1262446, -0.2931426 52.1261433)",Swansholme Gardens,,,
1999128,False,,residential,,True,48.837,"LINESTRING (-0.2925084 52.1262898, -0.2922983 52.1262863, -0.2921069 52.1262694, -0.2918064 52.1262182)",Swansholme Gardens,,,
133637837,False,,residential,,False,64.84100000000001,"LINESTRING (-0.2925084 52.1262898, -0.2925375 52.1264703, -0.2925106 52.1265246, -0.2924354 52.1265679, -0.2920192 52.1266865)",Filland Court,,,
1055978811,False,,residential,,False,25.63,"LINESTRING (-0.2918064 52.1262182, -0.291902 52.1259953)",Swansholme Gardens,,,
1999128,False,,residential,,False,48.837,"LINESTRING (-0.2918064 52.1262182, -0.2921069 52.1262694, -0.2922983 52.1262863, -0.2925084 52.1262898)",Swansholme Gardens,,,
1999128,False,,residential,,True,140.813,"LINESTRING (-0.2918064 52.1262182, -0.2913092 52.1260911, -0.2910253 52.1260511, -0.2908475 52.1260586, -0.2907075 52.1260854, -0.2905305 52.1261551, -0.2904027 52.1263045, -0.2903452 52.1265617)",Swansholme Gardens,,,
1999128,False,,residential,,False,140.813,"LINESTRING (-0.2903452 52.1265617, -0.2904027 52.1263045, -0.2905305 52.1261551, -0.2907075 52.1260854, -0.2908475 52.1260586, -0.2910253 52.1260511, -0.2913092 52.1260911, -0.2918064 52.1262182)",Swansholme Gardens,,,
1999128,False,,residential,,True,168.267,"LINESTRING (-0.2903452 52.1265617, -0.2902011 52.1271556, -0.2901032 52.1273848, -0.2899528 52.127617, -0.2898293 52.1278668, -0.2898228 52.1279458, -0.2897861 52.1280286)",Swansholme Gardens,,,
4942472,False,,residential,,True,51.019000000000005,"LINESTRING (-0.2903452 52.1265617, -0.2908125 52.1266079, -0.2909226 52.1266301, -0.2910806 52.1266345)",Foster Grove,,,
4942472,False,,residential,,False,51.019,"LINESTRING (-0.2910806 52.1266345, -0.2909226 52.1266301, -0.2908125 52.1266079, -0.2903452 52.1265617)",Foster Grove,,,
4942471,False,,residential,,True,66.259,"LINESTRING (-0.296592 52.1259569, -0.2966048 52.1259765, -0.2966449 52.126038, -0.2966419 52.1261341, -0.2965512 52.1262524, -0.2963904 52.1263414, -0.2961736 52.1264078)",Coopers Close,,,
1999196,False,,residential,,True,177.292,"LINESTRING (-0.2936944 52.1268821, -0.2946936 52.1283538)",The Avenue,,,
1055978817,False,,residential,,False,27.629,"LINESTRING (-0.2936944 52.1268821, -0.2940707 52.1267906)",The Avenue,,,
1999196,False,,residential,,False,125.01899999999999,"LINESTRING (-0.2936944 52.1268821, -0.2925857 52.1271568, -0.2925234 52.1271978, -0.2925161 52.1272605, -0.2925841 52.1273621, -0.292658 52.1274189, -0.2926991 52.1275041)",The Avenue,,,
1055978816,False,,residential,,False,12.648,"LINESTRING (-0.2930837 52.1278069, -0.2932484 52.1277548)",Cedar Gardens,,,
1055978816,False,,residential,,True,10.852,"LINESTRING (-0.2930837 52.1278069, -0.2929329 52.1278378)",Cedar Gardens,,,
1999197,False,,residential,,False,99.99,"LINESTRING (-0.2930837 52.1278069, -0.293325 52.1281495, -0.2933248 52.1284048, -0.293487 52.1286565)",Cedar Gardens,,,
29311600,False,,residential,,False,18.365,"LINESTRING (-0.2871125 52.1314654, -0.2873227 52.1313623)",Windsor Way,,,
29311600,False,,residential,,True,18.365,"LINESTRING (-0.2873227 52.1313623, -0.2871125 52.1314654)",Windsor Way,,,
1998298,False,,residential,,True,223.37800000000001,"LINESTRING (-0.2873227 52.1313623, -0.2888421 52.1308946, -0.2893603 52.1307645, -0.289587 52.1307168, -0.2897836 52.1307259, -0.290042 52.1308941, -0.2902321 52.1309313)",Windsor Way,,,
29311600,False,,residential,,False,54.274,"LINESTRING (-0.2873227 52.1313623, -0.2871844 52.1311952, -0.2869223 52.1309412)",Windsor Way,,,
29311603,False,,residential,,True,4.587,"LINESTRING (-0.2869223 52.1309412, -0.2869816 52.1309218)",,,,
29311604,False,,residential,,False,4.489,"LINESTRING (-0.2869223 52.1309412, -0.2868649 52.1309609)",,,,
29311600,False,,residential,,True,54.274,"LINESTRING (-0.2869223 52.1309412, -0.2871844 52.1311952, -0.2873227 52.1313623)",Windsor Way,,,
