osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,bridge
16375895,A425,primary,40 mph,roundabout,True,False,25.713,"LINESTRING (-1.1560585 52.2613978, -1.1560725 52.2613047, -1.1561222 52.2612472, -1.1561837 52.261185)",,,
134927774,A425,primary,40 mph,roundabout,True,False,17.502000000000002,"LINESTRING (-1.1565084 52.2617195, -1.1563925 52.261706, -1.15634 52.2616921, -1.1562648 52.2616721)",,,
16375898,,primary,40 mph,,True,False,75.499,"LINESTRING (-1.1569448 52.261194, -1.1571769 52.2612135, -1.1573926 52.2612057, -1.1580485 52.2611668)",Eastern Way,,
134927794,,primary,40 mph,roundabout,True,False,24.527,"LINESTRING (-1.1569448 52.261194, -1.1569959 52.261243, -1.1570366 52.2612975, -1.1570776 52.2613969)",,,
59595703,B4036,secondary,40 mph,,True,False,62.454,"LINESTRING (-1.1562648 52.2616721, -1.1560372 52.2616747, -1.1558096 52.2616985, -1.155574 52.261724, -1.1553604 52.2617559)",Eastern Way,,
134927776,A425,primary,40 mph,roundabout,True,False,34.721,"LINESTRING (-1.1562648 52.2616721, -1.1561819 52.2616199, -1.1561182 52.2615542, -1.1560747 52.2614999, -1.1560585 52.2613978)",,,
16375895,A425,primary,40 mph,roundabout,True,False,21.545,"LINESTRING (-1.1566835 52.2610886, -1.156777 52.2611114, -1.1568414 52.261138, -1.1569032 52.2611688, -1.1569448 52.261194)",,,
4288555,A425,primary,40 mph,,True,False,47.262,"LINESTRING (-1.1569479 52.2616128, -1.1569027 52.261808, -1.1568841 52.2620356)",Northern Way,,
134927774,A425,primary,40 mph,roundabout,True,False,33.205,"LINESTRING (-1.1569479 52.2616128, -1.1568127 52.2616784, -1.1567405 52.2617007, -1.1566491 52.2617121, -1.1565084 52.2617195)",,,
16375895,A425,primary,40 mph,roundabout,True,False,36.829,"LINESTRING (-1.1561837 52.261185, -1.1563547 52.261116, -1.1564891 52.2610881, -1.1566835 52.2610886)",,,
1235700497,A425,primary,40 mph,,True,False,42.143,"LINESTRING (-1.1561837 52.261185, -1.156247 52.2610413, -1.1562687 52.2609312, -1.1562861 52.2608124)",,,
918040171,A4256,primary,40 mph,,False,True,5.215,"LINESTRING (-1.1635024 52.2601648, -1.1634331 52.2601848)",Eastern Way,,
16436132,A4256,primary,40 mph,,True,False,62.367000000000004,"LINESTRING (-1.1635024 52.2601648, -1.1638022 52.2600372, -1.163915 52.259993, -1.1640017 52.2599476, -1.1640833 52.2598691, -1.1641548 52.2597876)",Eastern Way,,
16375899,,primary,40 mph,roundabout,True,False,38.795,"LINESTRING (-1.1646098 52.2594263, -1.164799 52.2593982, -1.1649929 52.259402, -1.1651665 52.259434)",,,
16375917,,secondary,40 mph,,True,False,50.701,"LINESTRING (-1.1646098 52.2594263, -1.1648733 52.259244, -1.1650508 52.2590613)",,,
16375899,,primary,40 mph,roundabout,True,False,44.4,"LINESTRING (-1.1643609 52.2601539, -1.164286 52.260099, -1.1642247 52.2600343, -1.1641619 52.2599185, -1.1641548 52.2597876)",,,
16375901,A4256,primary,40 mph,,True,False,59.82,"LINESTRING (-1.1643609 52.2601539, -1.1642131 52.2601205, -1.1640324 52.2601076, -1.1638456 52.2601168, -1.1635024 52.2601648)",Eastern Way,,
