osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,tunnel
38457236,2,Beardall Street,tertiary,,False,True,26.4,"LINESTRING (-1.2007908 53.0347646, -1.2010146 53.0349602)",,,
38457236,2,Beardall Street,tertiary,,False,False,93.557,"LINESTRING (-1.2007908 53.0347646, -1.2007003 53.0346424, -1.200599 53.0344878, -1.2004837 53.0342863, -1.2003657 53.0340571, -1.2003283 53.0339716)",,,
96066381,,Woodstock Street,residential,,True,False,159.698,"LINESTRING (-1.2007908 53.0347646, -1.1999549 53.0352793, -1.1992009 53.0357427, -1.1991612 53.0357671, -1.1991124 53.0357849)",,,
27142723,2,Portland Road,tertiary,30 mph,False,False,6.993,"LINESTRING (-1.1991124 53.0357849, -1.199164 53.0358396)",,,
27142723,2,Portland Road,tertiary,30 mph,False,True,70.18700000000001,"LINESTRING (-1.1991124 53.0357849, -1.1987624 53.0353728, -1.1986781 53.0352739, -1.1986345 53.0352229)",,,
96066382,,Vine Terrace,residential,,False,True,173.55599999999995,"LINESTRING (-1.2022696 53.0360133, -1.2019384 53.0364531, -1.2018727 53.0365404, -1.201314 53.0372823, -1.2012227 53.0373516, -1.2012086 53.0373596, -1.2011716 53.0373806, -1.2011267 53.0374061)",,,
27142723,2,Portland Road,tertiary,30 mph,False,False,70.18700000000001,"LINESTRING (-1.1986345 53.0352229, -1.1986781 53.0352739, -1.1987624 53.0353728, -1.1991124 53.0357849)",,,
"[96066384, 1031038837, 1031038838, 1031038839, 1031038840, 1031038841, 1031038842]",,Lingford Street,residential,,False,False,120.11300000000001,"LINESTRING (-1.1986345 53.0352229, -1.1985584 53.0352468, -1.1984522 53.0352803, -1.1983203 53.0353219, -1.1982514 53.0353436, -1.1982209 53.0353532, -1.198196 53.035361, -1.1975796 53.0355552, -1.1975018 53.0355797, -1.1970432 53.0357241)",,,
"[96066384, 1031038837, 1031038838, 1031038839, 1031038840, 1031038841, 1031038842]",,Lingford Street,residential,,False,True,120.11300000000001,"LINESTRING (-1.1970432 53.0357241, -1.1975018 53.0355797, -1.1975796 53.0355552, -1.198196 53.035361, -1.1982209 53.0353532, -1.1982514 53.0353436, -1.1983203 53.0353219, -1.1984522 53.0352803, -1.1985584 53.0352468, -1.1986345 53.0352229)",,,
746573076,,Lingford Street,residential,,False,False,52.769,"LINESTRING (-1.1970432 53.0357241, -1.1969409 53.0356034, -1.1967099 53.0353309, -1.1966848 53.0353013)",,,
746573076,,Lingford Street,residential,,False,True,66.648,"LINESTRING (-1.1970432 53.0357241, -1.1971998 53.0359089, -1.1973204 53.0360511, -1.1973497 53.0360856, -1.1974959 53.0362581)",,,
31545023,2,Sandy Lane,tertiary,,False,False,147.879,"LINESTRING (-1.2100822 53.0354468, -1.2101685 53.0357151, -1.2103674 53.0362108, -1.2106117 53.0367374)",,,
96066852,2,Windmill Avenue,residential,,False,False,57.692,"LINESTRING (-1.2100822 53.0354468, -1.209813 53.0354893, -1.2095172 53.0355249, -1.2092363 53.0355447)",,,
96068615,,Windmill Grove,residential,,False,False,60.223,"LINESTRING (-1.2092363 53.0355447, -1.2093191 53.036084)",,,
96068616,,Windmill Grove,residential,,False,False,71.585,"LINESTRING (-1.2092363 53.0355447, -1.2091369 53.0349037)",,,
96066852,2,Windmill Avenue,residential,,False,False,52.786,"LINESTRING (-1.2092363 53.0355447, -1.2088696 53.0355484, -1.208447 53.0355425)",,,
96066852,2,Windmill Avenue,residential,,False,True,57.692,"LINESTRING (-1.2092363 53.0355447, -1.2095172 53.0355249, -1.209813 53.0354893, -1.2100822 53.0354468)",,,
96066852,2,Windmill Avenue,residential,,False,False,74.46900000000001,"LINESTRING (-1.208447 53.0355425, -1.2082971 53.0355344, -1.2081648 53.0355234, -1.2075017 53.0354606, -1.2074016 53.0354511, -1.2073464 53.0354424)",,,
96066852,2,Windmill Avenue,residential,,False,True,52.786,"LINESTRING (-1.208447 53.0355425, -1.2088696 53.0355484, -1.2092363 53.0355447)",,,
96066853,2,William Street,residential,,False,False,148.142,"LINESTRING (-1.208447 53.0355425, -1.2081996 53.0358842, -1.2080641 53.0361197, -1.2078887 53.0364661, -1.2077579 53.0368054)",,,
31545028,2,Derbyshire Lane,tertiary,,False,False,78.589,"LINESTRING (-1.2077579 53.0368054, -1.2075695 53.0367998, -1.2070897 53.0368038, -1.2068156 53.036792, -1.2067189 53.0367842, -1.2066512 53.0367748, -1.2065886 53.0367641)",,,
31545028,2,Derbyshire Lane,tertiary,,False,True,70.345,"LINESTRING (-1.2077579 53.0368054, -1.2079046 53.0368097, -1.2081269 53.0368039, -1.208809 53.0367864)",,,
96066853,2,William Street,residential,,False,True,148.142,"LINESTRING (-1.2077579 53.0368054, -1.2078887 53.0364661, -1.2080641 53.0361197, -1.2081996 53.0358842, -1.208447 53.0355425)",,,
96066860,,West Terrace,residential,,False,False,187.772,"LINESTRING (-1.2077579 53.0368054, -1.2073328 53.0379077, -1.2072278 53.0380966, -1.2070482 53.0383616, -1.2070221 53.0384002, -1.2070032 53.0384281)",,,
96066854,2,Mosley Street,residential,,False,True,52.268,"LINESTRING (-1.2066496 53.0352435, -1.206843 53.0353332, -1.207038 53.0353892, -1.2071668 53.035417, -1.2072955 53.0354344, -1.2073464 53.0354424)",,,
96066855,2,Belle Isle Road,residential,,False,False,52.954,"LINESTRING (-1.2066496 53.0352435, -1.2066127 53.0352812, -1.2064246 53.0354736, -1.2062969 53.0356683)",,,
343097285,2,Mosley Street,residential,,True,False,71.29,"LINESTRING (-1.2066496 53.0352435, -1.2064845 53.0351432, -1.2062938 53.0350298, -1.2059451 53.0348187, -1.2058968 53.0347895)",,,
837388931,2,Watnall Road,secondary,,False,False,76.063,"LINESTRING (-1.2058968 53.0347895, -1.2049498 53.0351685)",B6009,,
837388931,2,Watnall Road,secondary,,False,True,113.221,"LINESTRING (-1.2058968 53.0347895, -1.2061641 53.0346685, -1.2063387 53.0345695, -1.2065727 53.0344188, -1.2068915 53.0341916, -1.2070609 53.0340564)",B6009,,
96066855,2,Belle Isle Road,residential,,False,False,112.27100000000002,"LINESTRING (-1.2062969 53.0356683, -1.2059013 53.0362714, -1.2058901 53.0362956, -1.2057686 53.0365601, -1.2057412 53.0366197)",,,
96066855,2,Belle Isle Road,residential,,False,True,52.954,"LINESTRING (-1.2062969 53.0356683, -1.2064246 53.0354736, -1.2066127 53.0352812, -1.2066496 53.0352435)",,,
31545028,2,Derbyshire Lane,tertiary,,False,False,137.525,"LINESTRING (-1.2057412 53.0366197, -1.2049613 53.0364718, -1.2045726 53.0363982, -1.2040277 53.0362719, -1.2039208 53.0362471, -1.2038563 53.0362321, -1.2037968 53.0362182)",,,
31545028,2,Derbyshire Lane,tertiary,,False,True,58.922,"LINESTRING (-1.2057412 53.0366197, -1.2064499 53.0367458, -1.2065334 53.0367547, -1.2065886 53.0367641)",,,
96066855,2,Belle Isle Road,residential,,False,True,112.271,"LINESTRING (-1.2057412 53.0366197, -1.2057686 53.0365601, -1.2058901 53.0362956, -1.2059013 53.0362714, -1.2062969 53.0356683)",,,
96066857,,Linby Walk,residential,,False,True,10.047,"LINESTRING (-1.2043178 53.0427284, -1.2041696 53.0427134)",,,
38457211,2,Carlingford Road,residential,30 mph,False,False,328.786,"LINESTRING (-1.2043178 53.0427284, -1.2050467 53.0405014, -1.2051179 53.0402839, -1.205096 53.0398764, -1.2050949 53.0398559, -1.205103 53.039819)",,,
96066857,,Linby Walk,residential,,False,False,32.262,"LINESTRING (-1.2043178 53.0427284, -1.2046209 53.0427592, -1.2046552 53.0427982, -1.2046468 53.0428592)",,,
31545033,2,West Street,residential,,False,False,57.062000000000005,"LINESTRING (-1.2070032 53.0384281, -1.2072301 53.0384923, -1.2074104 53.0385315, -1.2077209 53.0385989, -1.2077969 53.0386155)",,,
31545033,2,West Street,residential,,False,True,96.928,"LINESTRING (-1.2070032 53.0384281, -1.2065888 53.0383083, -1.2062453 53.038216, -1.2059897 53.0381473, -1.2057889 53.0380986, -1.205774 53.0380945, -1.2056821 53.0380696)",,,
96066860,,West Terrace,residential,,False,True,187.772,"LINESTRING (-1.2070032 53.0384281, -1.2070221 53.0384002, -1.2070482 53.0383616, -1.2072278 53.0380966, -1.2073328 53.0379077, -1.2077579 53.0368054)",,,
96066863,2,Allen Street,residential,,False,True,90.056,"LINESTRING (-1.208014 53.0411861, -1.2080633 53.0411292, -1.2081589 53.0410782, -1.2081881 53.0410408, -1.208192 53.0409934, -1.2081971 53.0409319, -1.2082148 53.040717, -1.2082322 53.0405063, -1.208235 53.0404718, -1.2082398 53.040414)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,True,81.351,"LINESTRING (-1.2061869 53.0400149, -1.2073522 53.0402255)",,,
96066865,2,Magdalene Way,residential,,False,False,40.223,"LINESTRING (-1.2061869 53.0400149, -1.2061544 53.0400699, -1.2060823 53.0401918, -1.206022 53.0402915, -1.2059752 53.0403533)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,False,75.66999999999999,"LINESTRING (-1.2061869 53.0400149, -1.2052531 53.0398461, -1.205103 53.039819)",,,
96066865,2,Magdalene Way,residential,,False,False,43.125,"LINESTRING (-1.2059752 53.0403533, -1.2059016 53.0404245, -1.2058677 53.0404642, -1.2058004 53.0407204)",,,
96066865,2,Magdalene Way,residential,,False,True,40.223000000000006,"LINESTRING (-1.2059752 53.0403533, -1.206022 53.0402915, -1.2060823 53.0401918, -1.2061544 53.0400699, -1.2061869 53.0400149)",,,
152319378,2,Magdalene Way,residential,,False,True,36.197,"LINESTRING (-1.2059752 53.0403533, -1.206083 53.0403864, -1.2062152 53.0404179, -1.2063415 53.0404448, -1.2064212 53.0404588, -1.2064819 53.0404632)",,,
342727418,2,Magdalene Way,residential,,False,False,23.278,"LINESTRING (-1.2058004 53.0407204, -1.2054581 53.0406821)",,,
342727418,2,Magdalene Way,residential,,False,True,10.888,"LINESTRING (-1.2058004 53.0407204, -1.2059601 53.0407396)",,,
96066865,2,Magdalene Way,residential,,False,True,43.125,"LINESTRING (-1.2058004 53.0407204, -1.2058677 53.0404642, -1.2059016 53.0404245, -1.2059752 53.0403533)",,,
342727418,2,Magdalene Way,residential,,False,True,23.278,"LINESTRING (-1.2054581 53.0406821, -1.2058004 53.0407204)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,False,9.771,"LINESTRING (-1.2096297 53.0408262, -1.2095015 53.040784)",,,
96066872,2,Peveril Street,residential,,False,False,111.344,"LINESTRING (-1.2096297 53.0408262, -1.2096238 53.0408981, -1.2095779 53.0414523, -1.209547 53.0418263)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,True,61.058,"LINESTRING (-1.2096297 53.0408262, -1.2104001 53.0410794, -1.2104315 53.0410891)",,,
96066872,2,Peveril Street,residential,,False,True,111.344,"LINESTRING (-1.209547 53.0418263, -1.2095779 53.0414523, -1.2096238 53.0408981, -1.2096297 53.0408262)",,,
96068615,,Windmill Grove,residential,,False,True,60.223,"LINESTRING (-1.2093191 53.036084, -1.2092363 53.0355447)",,,
96068616,,Windmill Grove,residential,,False,True,71.585,"LINESTRING (-1.2091369 53.0349037, -1.2092363 53.0355447)",,,
38457236,2,Beardall Street,tertiary,,False,True,93.557,"LINESTRING (-1.2003283 53.0339716, -1.2003657 53.0340571, -1.2004837 53.0342863, -1.200599 53.0344878, -1.2007003 53.0346424, -1.2007908 53.0347646)",,,
96068617,,Oakfield Road,residential,,False,False,33.612,"LINESTRING (-1.2003283 53.0339716, -1.2000381 53.0340259, -1.1999338 53.0340406, -1.1998422 53.0340393)",,,
96068618,,Bamkin Close,residential,,False,False,51.125,"LINESTRING (-1.1998422 53.0340393, -1.19973 53.0344941)",,,
96068617,,Oakfield Road,residential,,False,True,33.611999999999995,"LINESTRING (-1.1998422 53.0340393, -1.1999338 53.0340406, -1.2000381 53.0340259, -1.2003283 53.0339716)",,,
96068618,,Bamkin Close,residential,,False,True,51.125,"LINESTRING (-1.19973 53.0344941, -1.1998422 53.0340393)",,,
24035192,2,Linby Road,tertiary,,False,False,218.578,"LINESTRING (-1.1988285 53.0401757, -1.1988589 53.0402659, -1.1989063 53.0403881, -1.1989469 53.0404688, -1.198986 53.0405413, -1.1990577 53.0406529, -1.1991749 53.0408211, -1.1994475 53.0411323, -1.1996445 53.0413498, -1.1997074 53.0414192, -1.1997904 53.0415108, -1.2001437 53.0419033, -1.2001886 53.0419531)",,,
24035192,2,Linby Road,tertiary,,False,True,81.013,"LINESTRING (-1.1988285 53.0401757, -1.1987632 53.0398352, -1.1987582 53.0394494)",,,
96068621,2,Linby Grove,residential,,False,False,71.477,"LINESTRING (-1.1988285 53.0401757, -1.1986765 53.0401951, -1.1977841 53.0403131)",,,
96068621,2,Linby Grove,residential,,False,True,71.477,"LINESTRING (-1.1977841 53.0403131, -1.1986765 53.0401951, -1.1988285 53.0401757)",,,
96068626,2,Linby Avenue,residential,,False,True,100.122,"LINESTRING (-1.1974274 53.0398407, -1.1985765 53.0394566, -1.198669 53.0394498, -1.1987061 53.0394471, -1.1987582 53.0394494)",,,
38457236,2,Beardall Street,tertiary,,False,False,69.045,"LINESTRING (-1.2027347 53.0356814, -1.2018534 53.0353578)",,,
"[1031863780, 1031863781, 1031863782, 1031863783, 1031863784, 1031863785, 1031863786, 1031863787, 96082102]",,King Edward Street,residential,,True,False,147.581,"LINESTRING (-1.2027347 53.0356814, -1.2028383 53.0355542, -1.2029923 53.0353651, -1.203045 53.0353004, -1.2031067 53.0352246, -1.2031337 53.0351914, -1.2033063 53.0352471, -1.2033736 53.0352689, -1.2034477 53.0352928, -1.2039395 53.0354516, -1.204033 53.0354818, -1.2042174 53.0355414, -1.2042789 53.0355612)",,,
96094032,2,Station Terrace,residential,,False,True,125.922,"LINESTRING (-1.1970893 53.0392808, -1.1973329 53.0390718, -1.1976684 53.038784, -1.1978824 53.0386005, -1.1979688 53.0385585, -1.1980984 53.0385042, -1.1981691 53.0384837, -1.1982229 53.0384681, -1.1983079 53.0384434)",,,
357275142,,Watnall Road,secondary,,False,True,18.922,"LINESTRING (-1.2037968 53.0362182, -1.2039023 53.0360603)",B6009,,
31545028,2,Derbyshire Lane,tertiary,,False,True,137.52499999999998,"LINESTRING (-1.2037968 53.0362182, -1.2038563 53.0362321, -1.2039208 53.0362471, -1.2040277 53.0362719, -1.2045726 53.0363982, -1.2049613 53.0364718, -1.2057412 53.0366197)",,,
357275142,,Watnall Road,secondary,,False,False,97.18799999999999,"LINESTRING (-1.2037968 53.0362182, -1.2035661 53.0365839, -1.203525 53.0366412, -1.2034514 53.036748, -1.2032574 53.0370297)",B6009,,
24035192,2,Linby Road,tertiary,,False,False,118.183,"LINESTRING (-1.1983079 53.0384434, -1.1985468 53.038685, -1.198641 53.0388326, -1.1987147 53.0390147, -1.1987549 53.0392015, -1.1987582 53.0394494)",,,
96094032,2,Station Terrace,residential,,False,False,125.92200000000001,"LINESTRING (-1.1983079 53.0384434, -1.1982229 53.0384681, -1.1981691 53.0384837, -1.1980984 53.0385042, -1.1979688 53.0385585, -1.1978824 53.0386005, -1.1976684 53.038784, -1.1973329 53.0390718, -1.1970893 53.0392808)",,,
942375108,1,Linby Road,tertiary,,True,False,18.927,"LINESTRING (-1.1983079 53.0384434, -1.1982591 53.0384262, -1.198208 53.0384082, -1.1981123 53.0383257)",,,
24035192,2,Linby Road,tertiary,,False,True,218.57799999999997,"LINESTRING (-1.2001886 53.0419531, -1.2001437 53.0419033, -1.1997904 53.0415108, -1.1997074 53.0414192, -1.1996445 53.0413498, -1.1994475 53.0411323, -1.1991749 53.0408211, -1.1990577 53.0406529, -1.198986 53.0405413, -1.1989469 53.0404688, -1.1989063 53.0403881, -1.1988589 53.0402659, -1.1988285 53.0401757)",,,
194523151,1,Blatherwick Close,residential,,False,True,66.061,"LINESTRING (-1.2001886 53.0419531, -1.2002605 53.0419309, -1.2003275 53.0419268, -1.200602 53.0420138, -1.2007398 53.0420427, -1.2010665 53.0421637)",,,
942375085,2,Station Road,tertiary,30 mph,True,False,7.707,"LINESTRING (-1.1980429 53.038256, -1.1981382 53.038217)",,,
942375109,1,Ashgate Road,tertiary,,True,False,59.382,"LINESTRING (-1.1980429 53.038256, -1.1979392 53.0381474, -1.1977155 53.037913, -1.1976405 53.037782)",,,
152319362,2,Baker Street,tertiary,30 mph,False,True,19.802999999999997,"LINESTRING (-1.2044932 53.0396248, -1.2045964 53.0396711, -1.2046424 53.0396918, -1.2047306 53.0397313)",,,
455406419,2,Torkard Way,tertiary,30 mph,False,False,76.667,"LINESTRING (-1.2044932 53.0396248, -1.2043454 53.0396189, -1.2041881 53.0396029, -1.2040085 53.0395674, -1.2036417 53.0394422, -1.2034454 53.0393722)",,,
474256122,2,Baker Street,tertiary,30 mph,False,False,28.625,"LINESTRING (-1.2044932 53.0396248, -1.204575 53.0395488, -1.2046042 53.0394874, -1.20465 53.0393881)",,,
152319378,2,Magdalene Way,residential,,False,True,7.87,"LINESTRING (-1.2064819 53.0404632, -1.2065996 53.040462)",,,
343203518,2,Magdalene Way,residential,,False,False,8.095,"LINESTRING (-1.2064819 53.0404632, -1.2064815 53.040536)",,,
152319378,2,Magdalene Way,residential,,False,False,36.197,"LINESTRING (-1.2064819 53.0404632, -1.2064212 53.0404588, -1.2063415 53.0404448, -1.2062152 53.0404179, -1.206083 53.0403864, -1.2059752 53.0403533)",,,
152319378,2,Magdalene Way,residential,,False,False,7.87,"LINESTRING (-1.2065996 53.040462, -1.2064819 53.0404632)",,,
95940785,1,The Connery,residential,,False,False,57.937,"LINESTRING (-1.2047306 53.0397313, -1.204689 53.0397746, -1.204669 53.0397954, -1.2046521 53.039825, -1.2046494 53.0398492, -1.2046603 53.0402406)",,,
152319362,2,Baker Street,tertiary,30 mph,False,False,19.802999999999997,"LINESTRING (-1.2047306 53.0397313, -1.2046424 53.0396918, -1.2045964 53.0396711, -1.2044932 53.0396248)",,,
152319362,2,Baker Street,tertiary,30 mph,False,True,26.931,"LINESTRING (-1.2047306 53.0397313, -1.2047695 53.039748, -1.2048341 53.0397691, -1.2049156 53.0397862, -1.205103 53.039819)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,False,41.491,"LINESTRING (-1.2088112 53.0405596, -1.2082398 53.040414)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,True,52.467,"LINESTRING (-1.2088112 53.0405596, -1.20892 53.0405929, -1.2095015 53.040784)",,,
181065431,2,Brook Street,residential,,False,False,24.217999999999996,"LINESTRING (-1.2088112 53.0405596, -1.208841 53.0405277, -1.2089883 53.0403696)",,,
181065431,2,Brook Street,residential,,False,True,24.217999999999996,"LINESTRING (-1.2089883 53.0403696, -1.208841 53.0405277, -1.2088112 53.0405596)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,True,9.771,"LINESTRING (-1.2095015 53.040784, -1.2096297 53.0408262)",,,
152319371,2,Annesley Road,tertiary,30 mph,False,False,52.467,"LINESTRING (-1.2095015 53.040784, -1.20892 53.0405929, -1.2088112 53.0405596)",,,
194521222,2,Eastwell Street,residential,,False,True,22.436,"LINESTRING (-1.2095015 53.040784, -1.209537 53.0407463, -1.2096668 53.0406084)",,,
194521205,,Hanson Crescent,residential,,False,False,46.581999999999994,"LINESTRING (-1.2038994 53.0371924, -1.2033147 53.0370442, -1.2032574 53.0370297)",,,
194521222,2,Eastwell Street,residential,,False,False,22.436,"LINESTRING (-1.2096668 53.0406084, -1.209537 53.0407463, -1.2095015 53.040784)",,,
194523152,,Dukes Court,residential,,False,False,50.888000000000005,"LINESTRING (-1.1983776 53.0358702, -1.1982739 53.0359005, -1.1984013 53.0360521, -1.1986501 53.0358929)",,,
27142723,2,Portland Road,tertiary,30 mph,False,False,16.189,"LINESTRING (-1.2003771 53.0368297, -1.2005004 53.036955)",,,
27142723,2,Portland Road,tertiary,30 mph,False,True,77.639,"LINESTRING (-1.2003771 53.0368297, -1.2002485 53.0367304, -1.2002153 53.0367032, -1.2000534 53.0365707, -1.2000069 53.0365369, -1.1999793 53.0365169, -1.1997926 53.0363811, -1.1996551 53.0362832)",,,
343031515,,Duke Street,residential,,True,False,23.265,"LINESTRING (-1.2003771 53.0368297, -1.2005047 53.0367818, -1.2006513 53.0367022)",,,
449139304,3,Station Road,tertiary,,False,True,39.370999999999995,"LINESTRING (-1.2000955 53.037212, -1.2001841 53.0371594, -1.2003164 53.037074, -1.2003584 53.0370468, -1.2005004 53.036955)",,,
942375081,1,Station Road,tertiary,,True,False,58.334,"LINESTRING (-1.2000955 53.037212, -1.2000398 53.0372796, -1.1999532 53.0373383, -1.1997428 53.0374682, -1.1997013 53.0374986, -1.1995325 53.0376091)",,,
194523152,,Dukes Court,residential,,False,True,50.888000000000005,"LINESTRING (-1.1986501 53.0358929, -1.1984013 53.0360521, -1.1982739 53.0359005, -1.1983776 53.0358702)",,,
"[1031038859, 1031038860, 342583998]",,Dukes Court,residential,,False,False,38.275,"LINESTRING (-1.1986501 53.0358929, -1.1986866 53.0359096, -1.1987486 53.0359304, -1.1988672 53.0359352, -1.1989896 53.0358958, -1.1990874 53.0358643, -1.199164 53.0358396)",,,building_passage
342583998,,Dukes Court,residential,,False,True,6.7989999999999995,"LINESTRING (-1.1986501 53.0358929, -1.1986156 53.0358702, -1.1985937 53.0358428)",,,
96066857,,Linby Walk,residential,,False,True,32.262,"LINESTRING (-1.2046468 53.0428592, -1.2046552 53.0427982, -1.2046209 53.0427592, -1.2043178 53.0427284)",,,
194523151,1,Blatherwick Close,residential,,False,False,66.061,"LINESTRING (-1.2010665 53.0421637, -1.2007398 53.0420427, -1.200602 53.0420138, -1.2003275 53.0419268, -1.2002605 53.0419309, -1.2001886 53.0419531)",,,
357275142,,Watnall Road,secondary,,False,False,18.922,"LINESTRING (-1.2039023 53.0360603, -1.2037968 53.0362182)",B6009,,
357275142,,Watnall Road,secondary,,False,True,60.97899999999999,"LINESTRING (-1.2039023 53.0360603, -1.2040442 53.0358618, -1.2041757 53.0356783, -1.2042381 53.0356075, -1.2042789 53.0355612)",B6009,,
"[1031863788, 1031863789, 1031863790, 1031863791, 266044720]",,Beardall Street,residential,,True,False,88.712,"LINESTRING (-1.2039023 53.0360603, -1.2038175 53.0360328, -1.2036558 53.0359803, -1.2033686 53.0358871, -1.2033061 53.0358668, -1.2032259 53.0358408, -1.2032025 53.0358332, -1.2028189 53.0357087, -1.2027754 53.0356946, -1.2027347 53.0356814)",,,
96066382,,Vine Terrace,residential,,False,False,173.55599999999998,"LINESTRING (-1.2011267 53.0374061, -1.2011716 53.0373806, -1.2012086 53.0373596, -1.2012227 53.0373516, -1.201314 53.0372823, -1.2018727 53.0365404, -1.2019384 53.0364531, -1.2022696 53.0360133)",,,
456799401,2,High Street,tertiary,30 mph,False,True,48.884,"LINESTRING (-1.2011267 53.0374061, -1.2011522 53.0374201, -1.2013805 53.0375314, -1.2014735 53.0375746, -1.2015505 53.0376104, -1.2017088 53.0376712)",,,
1069095079,3,High Street,tertiary,30 mph,False,False,65.54,"LINESTRING (-1.2011267 53.0374061, -1.200946 53.0372934, -1.2007809 53.0371887, -1.2006598 53.0370994, -1.2006237 53.0370699, -1.2005004 53.036955)",,,
449139306,2,Titchfield Street,residential,,False,False,103.372,"LINESTRING (-1.2034454 53.0393722, -1.203411 53.0394045, -1.2034025 53.0394174, -1.2033552 53.0394904, -1.2033292 53.0399029, -1.2033048 53.0402889)",,,
449139319,2,Torkard Way,tertiary,30 mph,False,False,69.871,"LINESTRING (-1.2034454 53.0393722, -1.202732 53.039118, -1.2025464 53.0390518)",,,
455406419,2,Torkard Way,tertiary,30 mph,False,True,76.667,"LINESTRING (-1.2034454 53.0393722, -1.2036417 53.0394422, -1.2040085 53.0395674, -1.2041881 53.0396029, -1.2043454 53.0396189, -1.2044932 53.0396248)",,,
27142723,2,Portland Road,tertiary,30 mph,False,False,59.256,"LINESTRING (-1.199164 53.0358396, -1.1996551 53.0362832)",,,
27142723,2,Portland Road,tertiary,30 mph,False,True,6.993,"LINESTRING (-1.199164 53.0358396, -1.1991124 53.0357849)",,,
"[1031038859, 1031038860, 342583998]",,Dukes Court,residential,,False,True,38.275,"LINESTRING (-1.199164 53.0358396, -1.1990874 53.0358643, -1.1989896 53.0358958, -1.1988672 53.0359352, -1.1987486 53.0359304, -1.1986866 53.0359096, -1.1986501 53.0358929)",,,building_passage
342583998,,Dukes Court,residential,,False,False,6.7989999999999995,"LINESTRING (-1.1985937 53.0358428, -1.1986156 53.0358702, -1.1986501 53.0358929)",,,
793589242,,Thoresby Dale,residential,,False,False,10.566,"LINESTRING (-1.1995373 53.037887, -1.1993873 53.0379169)",,,
95940816,2,Thoresby Dale,residential,,False,True,9.273,"LINESTRING (-1.1993873 53.0379169, -1.1993444 53.0378376)",,,
793589242,,Thoresby Dale,residential,,False,True,10.566,"LINESTRING (-1.1993873 53.0379169, -1.1995373 53.037887)",,,
95940816,2,Thoresby Dale,residential,,False,False,150.43400000000003,"LINESTRING (-1.1993873 53.0379169, -1.1994566 53.038126, -1.1997332 53.0391488, -1.1997808 53.0392482)",,,
942375080,1,Station Road,tertiary,30 mph,True,False,9.644,"LINESTRING (-1.1995325 53.0376091, -1.1994348 53.0376729)",,,
942375078,1,,tertiary,30 mph,True,False,66.021,"LINESTRING (-1.1995325 53.0376091, -1.1996086 53.0376518, -1.2000773 53.037915, -1.2002206 53.0380323)",,,
31545033,2,West Street,residential,,False,False,71.388,"LINESTRING (-1.2077969 53.0386155, -1.2082635 53.038667, -1.2083029 53.0386713, -1.2085562 53.0386993, -1.2087123 53.0387165, -1.2088471 53.0387314)",,,
31545033,2,West Street,residential,,False,True,57.062,"LINESTRING (-1.2077969 53.0386155, -1.2077209 53.0385989, -1.2074104 53.0385315, -1.2072301 53.0384923, -1.2070032 53.0384281)",,,
38457244,2,Turner Street,residential,,False,False,112.30600000000001,"LINESTRING (-1.2077969 53.0386155, -1.2078128 53.0385767, -1.2079984 53.0381235, -1.208775 53.0381053, -1.2088348 53.0381039)",,,
95940833,2,Church Drive,residential,,False,True,123.96000000000001,"LINESTRING (-1.2077969 53.0386155, -1.2077793 53.038654, -1.2077675 53.0386803, -1.2076741 53.0388886, -1.2073416 53.0396302, -1.2073307 53.0396544, -1.2073139 53.0396918)",,,
95940786,2,The Connery,residential,,False,False,20.581,"LINESTRING (-1.2021958 53.040302, -1.2025036 53.0402988)",,,
342727418,2,Magdalene Way,residential,,False,False,10.888,"LINESTRING (-1.2059601 53.0407396, -1.2058004 53.0407204)",,,
"[1025689504, 1025689505, 30890890, 1025689498, 1025689499, 1025689500, 1025689501, 1025689502, 1025689503]",5,Duke Street,residential,,False,True,169.738,"LINESTRING (-1.2006513 53.0367022, -1.2006909 53.036664, -1.2007343 53.0366152, -1.2008456 53.0364901, -1.2012164 53.0360736, -1.2012413 53.0360456, -1.2012827 53.035999, -1.201394 53.0358739, -1.2015813 53.0356635, -1.2015977 53.0356451, -1.2016601 53.035575, -1.2017523 53.0354714, -1.2017886 53.0354306, -1.2018534 53.0353578)",,,
343203518,2,Magdalene Way,residential,,False,True,8.095,"LINESTRING (-1.2064815 53.040536, -1.2064819 53.0404632)",,,
95940850,,Albert Street,residential,,False,True,21.337,"LINESTRING (-1.2024416 53.0388969, -1.2025287 53.0387123)",,,
96066857,,Linby Walk,residential,,False,False,10.047,"LINESTRING (-1.2041696 53.0427134, -1.2043178 53.0427284)",,,
942375076,,Station Road,tertiary,,True,False,7.238,"LINESTRING (-1.1994348 53.0376729, -1.1993569 53.0376277)",,,
942375077,1,Station Road,tertiary,30 mph,True,False,28.444,"LINESTRING (-1.1994348 53.0376729, -1.1992999 53.0377612, -1.1991783 53.0378045, -1.199095 53.0378137)",,,
