osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,junction,lanes,bridge,name
"[1171014888, 764181643]",False,,residential,,False,167.37099999999998,"LINESTRING (-0.5580212 50.8506673, -0.5581469 50.8505665, -0.5584724 50.8503679, -0.5585645 50.8503268, -0.5586742 50.850312, -0.5587977 50.8503287, -0.5589136 50.8503617, -0.5592755 50.8506889, -0.5596495 50.8509993)",,,,Fitzalan Road
965981853,True,,trunk,40 mph,False,5.403,"LINESTRING (-0.5616854 50.8524152, -0.5617311 50.8524543)",roundabout,,,
4662364,True,,tertiary,,False,43.366,"LINESTRING (-0.5612336 50.8523102, -0.5614152 50.8522645, -0.561541 50.85222, -0.5617876 50.8521389)",,,,Ford Road
965965532,True,,trunk,40 mph,False,35.117,"LINESTRING (-0.5612336 50.8523102, -0.5614003 50.8523118, -0.5615568 50.8523482, -0.5616854 50.8524152)",roundabout,,,
965965533,False,,tertiary,30 mph,False,36.155,"LINESTRING (-0.5617876 50.8521389, -0.5622145 50.851957)",,2,,Ford Road
"[4836886, 616321039]",True,,tertiary,,False,33.213,"LINESTRING (-0.5617876 50.8521389, -0.5616903 50.8522194, -0.5616737 50.8522809, -0.5616694 50.8523128, -0.561679 50.8523492, -0.5616854 50.8524152)",,,,Ford Road
965965533,False,,tertiary,30 mph,True,36.155,"LINESTRING (-0.5622145 50.851957, -0.5617876 50.8521389)",,2,,Ford Road
4981159,False,,tertiary,30 mph,False,194.89999999999998,"LINESTRING (-0.5622145 50.851957, -0.5624148 50.8518501, -0.5625486 50.8517622, -0.5626055 50.851722, -0.5628839 50.851509, -0.5630574 50.8513672, -0.5635993 50.8508401, -0.5639049 50.8505753)",,2,,Ford Road
18812073,False,,residential,,True,46.06,"LINESTRING (-0.5622145 50.851957, -0.562361 50.8520666, -0.5624374 50.8521274, -0.5624987 50.8522207, -0.5624998 50.8523129)",,,,Torton Hill Road
4694652,False,,residential,,False,74.549,"LINESTRING (-0.5639049 50.8505753, -0.5646516 50.851052)",,,,Kirdford Road
4981159,False,,tertiary,30 mph,False,30.523,"LINESTRING (-0.5639049 50.8505753, -0.5642226 50.8503879)",,2,,Ford Road
4981159,False,,tertiary,30 mph,True,194.9,"LINESTRING (-0.5639049 50.8505753, -0.5635993 50.8508401, -0.5630574 50.8513672, -0.5628839 50.851509, -0.5626055 50.851722, -0.5625486 50.8517622, -0.5624148 50.8518501, -0.5622145 50.851957)",,2,,Ford Road
18812073,False,,residential,,True,103.8,"LINESTRING (-0.5658951 50.8518652, -0.5671967 50.8514223)",,,,Torton Hill Road
4694652,False,,residential,,True,125.731,"LINESTRING (-0.5658951 50.8518652, -0.5653956 50.851517, -0.5646516 50.851052)",,,,Kirdford Road
18812073,False,,residential,,False,133.717,"LINESTRING (-0.5658951 50.8518652, -0.5653613 50.8520499, -0.5647727 50.8523219, -0.5646003 50.8523945, -0.5642756 50.8524918)",,,,Torton Hill Road
18812060,False,,residential,,False,29.783,"LINESTRING (-0.5642756 50.8524918, -0.5642792 50.8525674, -0.5642991 50.8527592)",,,,Canada Road
18812073,False,,residential,,False,55.375,"LINESTRING (-0.5642756 50.8524918, -0.563809 50.8526116, -0.5635383 50.8526681)",,,,Torton Hill Road
18812073,False,,residential,,True,133.717,"LINESTRING (-0.5642756 50.8524918, -0.5646003 50.8523945, -0.5647727 50.8523219, -0.5653613 50.8520499, -0.5658951 50.8518652)",,,,Torton Hill Road
5234617,False,,residential,,False,54.36,"LINESTRING (-0.5635383 50.8526681, -0.5640392 50.8527294, -0.5642991 50.8527592)",,,,Canada Road
18812073,False,,residential,,False,108.10000000000002,"LINESTRING (-0.5635383 50.8526681, -0.563318 50.8526855, -0.5626092 50.8526328, -0.5625203 50.852622, -0.5624764 50.8525985, -0.5624612 50.8525591, -0.5624998 50.8523129)",,,,Torton Hill Road
18812073,False,,residential,,True,55.375,"LINESTRING (-0.5635383 50.8526681, -0.563809 50.8526116, -0.5642756 50.8524918)",,,,Torton Hill Road
169423571,False,,residential,,False,54.904,"LINESTRING (-0.5624998 50.8523129, -0.5632819 50.8523151)",,,,
18812073,False,,residential,,False,46.06,"LINESTRING (-0.5624998 50.8523129, -0.5624987 50.8522207, -0.5624374 50.8521274, -0.562361 50.8520666, -0.5622145 50.851957)",,,,Torton Hill Road
18812073,False,,residential,,True,108.1,"LINESTRING (-0.5624998 50.8523129, -0.5624612 50.8525591, -0.5624764 50.8525985, -0.5625203 50.852622, -0.5626092 50.8526328, -0.563318 50.8526855, -0.5635383 50.8526681)",,,,Torton Hill Road
7248997,False,,residential,,False,34.955,"LINESTRING (-0.5578057 50.8553125, -0.5578192 50.8551431, -0.5578068 50.8550643, -0.5577653 50.8550042)",,,,Tower House Gardens
76025288,False,,tertiary,30 mph,True,37.854,"LINESTRING (-0.5578057 50.8553125, -0.5581244 50.855314, -0.5583444 50.8553239)",,,,London Road
4831745,False,,residential,30 mph,True,150.601,"LINESTRING (-0.5583444 50.8553239, -0.5583413 50.8551953, -0.5583126 50.8548442, -0.5582675 50.8542921, -0.5581871 50.8540748, -0.5581108 50.8539892)",,,,Parson's Hill
76025288,False,,tertiary,30 mph,False,37.854,"LINESTRING (-0.5583444 50.8553239, -0.5581244 50.855314, -0.5578057 50.8553125)",,,,London Road
76025288,False,,tertiary,30 mph,True,85.468,"LINESTRING (-0.5583444 50.8553239, -0.5586877 50.8553887, -0.5595173 50.85553)",,,,London Road
28584426,False,,residential,30 mph,True,102.221,"LINESTRING (-0.5601923 50.8557455, -0.5608599 50.8549285)",,,,Mount Pleasant
76025288,False,,tertiary,30 mph,False,53.657,"LINESTRING (-0.5601923 50.8557455, -0.5601408 50.8557186, -0.5599593 50.8556409, -0.5598797 50.8556076, -0.5598333 50.8555958, -0.5595173 50.85553)",,,,London Road
"[76025288, 626635509]",False,,tertiary,30 mph,True,215.078,"LINESTRING (-0.5601923 50.8557455, -0.5605713 50.8559737, -0.5614156 50.8564822, -0.5619108 50.8568723, -0.5622745 50.8571587)",,,,London Road
"[626635509, 4825647]",False,,tertiary,,False,285.06700000000006,"LINESTRING (-0.5645532 50.8590191, -0.564359 50.8590886, -0.5642 50.859107, -0.5640487 50.8590588, -0.5637962 50.8588653, -0.5631688 50.858061, -0.562519 50.8573513, -0.5622745 50.8571587)",,,,London Road
54683462,False,A284,primary,30 mph,False,690.613,"LINESTRING (-0.5645532 50.8590191, -0.5641118 50.8582034, -0.5635249 50.8566917, -0.563009 50.8556799, -0.5618975 50.8540351, -0.5617417 50.8536891, -0.5616909 50.853586, -0.5615983 50.8533981, -0.5614962 50.8531289)",,2,,Arundel Bypass
4412889,False,,tertiary,30 mph,True,2.798,"LINESTRING (-0.5597861 50.8532699, -0.5598105 50.85325)",,,,Maltravers Street
4831746,True,,residential,20 mph,False,69.057,"LINESTRING (-0.5597861 50.8532699, -0.5592646 50.8527433)",,,,School Lane
4412889,False,,tertiary,30 mph,False,30.902,"LINESTRING (-0.5597861 50.8532699, -0.5596918 50.8533271, -0.5594385 50.8534393)",,,,Maltravers Street
4831787,True,,tertiary,,False,25.05,"LINESTRING (-0.561019 50.8528753, -0.5608091 50.8528847, -0.5606651 50.8529014)",,,,Maltravers Street
965981854,True,,trunk,40 mph,False,22.503,"LINESTRING (-0.561019 50.8528753, -0.5609056 50.8528038, -0.5608342 50.8527132)",roundabout,,,
4412889,False,,tertiary,30 mph,False,2.798,"LINESTRING (-0.5598105 50.85325, -0.5597861 50.8532699)",,,,Maltravers Street
4412889,False,,tertiary,30 mph,True,50.036,"LINESTRING (-0.5598105 50.85325, -0.5603992 50.8529963)",,,,Maltravers Street
"[4850786, 28584426]",False,,residential,30 mph,False,224.281,"LINESTRING (-0.5598105 50.85325, -0.5599829 50.8533588, -0.5601644 50.8534528, -0.560357 50.853539, -0.5604526 50.8535981, -0.5608551 50.8539803, -0.5610926 50.8542643, -0.5611244 50.8543437, -0.5611385 50.854383, -0.5611292 50.8544502, -0.5610645 50.8546584, -0.5609653 50.8547963, -0.5608599 50.8549285)",,,,"['Park Place', 'Mount Pleasant']"
4857017,False,,residential,30 mph,False,98.472,"LINESTRING (-0.5595173 50.85553, -0.5595712 50.8552066, -0.5596453 50.8549571, -0.5596647 50.8548151, -0.5596608 50.8546511)",,,,King Street
76025288,False,,tertiary,30 mph,False,85.468,"LINESTRING (-0.5595173 50.85553, -0.5586877 50.8553887, -0.5583444 50.8553239)",,,,London Road
76025288,False,,tertiary,30 mph,True,53.657,"LINESTRING (-0.5595173 50.85553, -0.5598333 50.8555958, -0.5598797 50.8556076, -0.5599593 50.8556409, -0.5601408 50.8557186, -0.5601923 50.8557455)",,,,London Road
4857017,False,,residential,30 mph,True,71.869,"LINESTRING (-0.5596281 50.8540051, -0.5596608 50.8546511)",,,,King Street
4857020,False,,residential,,False,80.39,"LINESTRING (-0.5596281 50.8540051, -0.5591672 50.8540573, -0.559119 50.854068, -0.559105 50.8540934, -0.5591357 50.8544611)",,,,Orchard Place
4412889,False,,tertiary,30 mph,False,111.469,"LINESTRING (-0.5594385 50.8534393, -0.5581108 50.8539892)",,,,Maltravers Street
4412889,False,,tertiary,30 mph,True,30.902,"LINESTRING (-0.5594385 50.8534393, -0.5596918 50.8533271, -0.5597861 50.8532699)",,,,Maltravers Street
4857018,True,,residential,30 mph,False,65.195,"LINESTRING (-0.5594385 50.8534393, -0.5596047 50.8537024, -0.5596281 50.8540051)",,,,King Street
4980593,False,,residential,,False,89.646,"LINESTRING (-0.5608599 50.8549285, -0.5596608 50.8546511)",,,,Bond Street
28584426,False,,residential,30 mph,False,102.221,"LINESTRING (-0.5608599 50.8549285, -0.5601923 50.8557455)",,,,Mount Pleasant
"[28584426, 4850786]",False,,residential,30 mph,True,224.28099999999998,"LINESTRING (-0.5608599 50.8549285, -0.5609653 50.8547963, -0.5610645 50.8546584, -0.5611292 50.8544502, -0.5611385 50.854383, -0.5611244 50.8543437, -0.5610926 50.8542643, -0.5608551 50.8539803, -0.5604526 50.8535981, -0.560357 50.853539, -0.5601644 50.8534528, -0.5599829 50.8533588, -0.5598105 50.85325)",,,,"['Park Place', 'Mount Pleasant']"
4857017,False,,residential,30 mph,False,71.869,"LINESTRING (-0.5596608 50.8546511, -0.5596281 50.8540051)",,,,King Street
4980593,False,,residential,,True,89.646,"LINESTRING (-0.5596608 50.8546511, -0.5608599 50.8549285)",,,,Bond Street
4857017,False,,residential,30 mph,True,98.47200000000001,"LINESTRING (-0.5596608 50.8546511, -0.5596647 50.8548151, -0.5596453 50.8549571, -0.5595712 50.8552066, -0.5595173 50.85553)",,,,King Street
4980594,False,,residential,,False,124.312,"LINESTRING (-0.5622745 50.8571587, -0.5627527 50.856799, -0.5628099 50.8567289, -0.5627898 50.8566437, -0.5624652 50.8562703, -0.5623924 50.8563048)",,,,Anne Howard Gardens
"[76025288, 626635509]",False,,tertiary,30 mph,False,215.07799999999997,"LINESTRING (-0.5622745 50.8571587, -0.5619108 50.8568723, -0.5614156 50.8564822, -0.5605713 50.8559737, -0.5601923 50.8557455)",,,,London Road
"[626635509, 4825647]",False,,tertiary,,True,285.067,"LINESTRING (-0.5622745 50.8571587, -0.562519 50.8573513, -0.5631688 50.858061, -0.5637962 50.8588653, -0.5640487 50.8590588, -0.5642 50.859107, -0.564359 50.8590886, -0.5645532 50.8590191)",,,,London Road
4980594,False,,residential,,True,124.312,"LINESTRING (-0.5623924 50.8563048, -0.5624652 50.8562703, -0.5627898 50.8566437, -0.5628099 50.8567289, -0.5627527 50.856799, -0.5622745 50.8571587)",,,,Anne Howard Gardens
4980606,False,,residential,,False,13.579,"LINESTRING (-0.5596495 50.8509993, -0.5597298 50.8508882)",,,,Fitzalan Road
"[1171014888, 764181643]",False,,residential,,True,167.37099999999998,"LINESTRING (-0.5596495 50.8509993, -0.5592755 50.8506889, -0.5589136 50.8503617, -0.5587977 50.8503287, -0.5586742 50.850312, -0.5585645 50.8503268, -0.5584724 50.8503679, -0.5581469 50.8505665, -0.5580212 50.8506673)",,,,Fitzalan Road
18812073,False,,residential,,False,103.8,"LINESTRING (-0.5671967 50.8514223, -0.5658951 50.8518652)",,,,Torton Hill Road
965965534,False,,residential,,True,135.111,"LINESTRING (-0.5671967 50.8514223, -0.568902 50.850859)",,,,Torton Hill Road
965965534,False,,residential,,False,135.111,"LINESTRING (-0.568902 50.850859, -0.5671967 50.8514223)",,,,Torton Hill Road
965965534,False,,residential,,True,143.561,"LINESTRING (-0.568902 50.850859, -0.5706604 50.8501999)",,,,Torton Hill Road
4981159,False,,tertiary,30 mph,True,30.523,"LINESTRING (-0.5642226 50.8503879, -0.5639049 50.8505753)",,2,,Ford Road
5199882,False,,residential,10 mph,True,48.136,"LINESTRING (-0.5585174 50.8525505, -0.5590113 50.8526696, -0.5590976 50.8527524)",,,,Surrey Wharf
"[163890986, 28449339]",False,,residential,20 mph,True,142.12900000000005,"LINESTRING (-0.560453 50.852719, -0.5600786 50.8523827, -0.5600077 50.8523374, -0.5599531 50.8523069, -0.5597826 50.8522669, -0.5597274 50.8522637, -0.5596791 50.8522603, -0.5596188 50.8522781, -0.5595274 50.8523328, -0.5593712 50.8524482, -0.5593199 50.8525438, -0.5592997 50.85262, -0.5592723 50.8527021, -0.5592646 50.8527433)",,,,"[""Wheelwright's Close"", 'The Slipe']"
4694652,False,,residential,,True,74.549,"LINESTRING (-0.5646516 50.851052, -0.5639049 50.8505753)",,,,Kirdford Road
5234616,False,,residential,,True,64.826,"LINESTRING (-0.5646516 50.851052, -0.5653519 50.850672)",,,,Woodview
4694652,False,,residential,,False,125.731,"LINESTRING (-0.5646516 50.851052, -0.5653956 50.851517, -0.5658951 50.8518652)",,,,Kirdford Road
7248997,False,,residential,,False,19.292,"LINESTRING (-0.5577653 50.8550042, -0.557757 50.8549128, -0.5577929 50.8548695, -0.5578172 50.8548402)",,,,Tower House Gardens
7248997,False,,residential,,True,34.955,"LINESTRING (-0.5577653 50.8550042, -0.5578068 50.8550643, -0.5578192 50.8551431, -0.5578057 50.8553125)",,,,Tower House Gardens
7248997,False,,residential,,True,19.292,"LINESTRING (-0.5578172 50.8548402, -0.5577929 50.8548695, -0.557757 50.8549128, -0.5577653 50.8550042)",,,,Tower House Gardens
5234617,False,,residential,,False,226.307,"LINESTRING (-0.5642991 50.8527592, -0.5655021 50.8529925, -0.5657371 50.8530475, -0.5664741 50.8532199, -0.5673682 50.8533785)",,,,Canada Road
5234617,False,,residential,,True,54.36,"LINESTRING (-0.5642991 50.8527592, -0.5640392 50.8527294, -0.5635383 50.8526681)",,,,Canada Road
18812060,False,,residential,,True,29.783,"LINESTRING (-0.5642991 50.8527592, -0.5642792 50.8525674, -0.5642756 50.8524918)",,,,Canada Road
5234616,False,,residential,,False,64.826,"LINESTRING (-0.5653519 50.850672, -0.5646516 50.851052)",,,,Woodview
5234617,False,,residential,,False,137.975,"LINESTRING (-0.5673682 50.8533785, -0.5674721 50.8534041, -0.5681184 50.8535542, -0.5692331 50.8537687)",,,,Canada Road
5234617,False,,residential,,True,226.307,"LINESTRING (-0.5673682 50.8533785, -0.5664741 50.8532199, -0.5657371 50.8530475, -0.5655021 50.8529925, -0.5642991 50.8527592)",,,,Canada Road
18812079,False,,residential,,False,161.278,"LINESTRING (-0.5673682 50.8533785, -0.5676375 50.8532298, -0.5677829 50.8531819, -0.5678929 50.853131, -0.5679709 50.8530335, -0.5680227 50.8529379, -0.5680195 50.8528763, -0.567984 50.8528293, -0.567902 50.8527815, -0.5677991 50.8527475, -0.5672272 50.8526211, -0.5669576 50.8525496)",,,,Green Lane Close
18812079,False,,residential,,True,161.278,"LINESTRING (-0.5669576 50.8525496, -0.5672272 50.8526211, -0.5677991 50.8527475, -0.567902 50.8527815, -0.567984 50.8528293, -0.5680195 50.8528763, -0.5680227 50.8529379, -0.5679709 50.8530335, -0.5678929 50.853131, -0.5677829 50.8531819, -0.5676375 50.8532298, -0.5673682 50.8533785)",,,,Green Lane Close
5234617,False,,residential,,True,137.97500000000002,"LINESTRING (-0.5692331 50.8537687, -0.5681184 50.8535542, -0.5674721 50.8534041, -0.5673682 50.8533785)",,,,Canada Road
18812083,False,,residential,,False,34.339999999999996,"LINESTRING (-0.5692331 50.8537687, -0.569333 50.8535504, -0.5693417 50.8535107, -0.5693265 50.8534703)",,,,Ellis Close
18812083,False,,residential,,False,47.662000000000006,"LINESTRING (-0.5693265 50.8534703, -0.5694488 50.8534492, -0.5696424 50.8534782, -0.5698439 50.8535247, -0.5699797 50.8535424)",,,,Ellis Close
18812083,False,,residential,,True,34.34,"LINESTRING (-0.5693265 50.8534703, -0.5693417 50.8535107, -0.569333 50.8535504, -0.5692331 50.8537687)",,,,Ellis Close
18812085,False,,residential,,False,22.076999999999998,"LINESTRING (-0.5693265 50.8534703, -0.5692975 50.8534536, -0.5692282 50.8534343, -0.56904 50.8533925)",,,,Ellis Close
18812083,False,,residential,,True,47.662,"LINESTRING (-0.5699797 50.8535424, -0.5698439 50.8535247, -0.5696424 50.8534782, -0.5694488 50.8534492, -0.5693265 50.8534703)",,,,Ellis Close
18812085,False,,residential,,True,22.077,"LINESTRING (-0.56904 50.8533925, -0.5692282 50.8534343, -0.5692975 50.8534536, -0.5693265 50.8534703)",,,,Ellis Close
28449353,False,,residential,,True,59.175000000000004,"LINESTRING (-0.5588381 50.8537476, -0.5582248 50.8539958, -0.5581108 50.8539892)",,,,Maltravers Street
4857020,False,,residential,,True,80.39,"LINESTRING (-0.5591357 50.8544611, -0.559105 50.8540934, -0.559119 50.854068, -0.5591672 50.8540573, -0.5596281 50.8540051)",,,,Orchard Place
965965534,False,,residential,,False,143.561,"LINESTRING (-0.5706604 50.8501999, -0.568902 50.850859)",,,,Torton Hill Road
4980606,False,,residential,,True,13.579,"LINESTRING (-0.5597298 50.8508882, -0.5596495 50.8509993)",,,,Fitzalan Road
163890982,False,,residential,,True,42.132,"LINESTRING (-0.5597298 50.8508882, -0.560292 50.8510208)",,,,Daltons Place
163890982,False,,residential,,False,42.132,"LINESTRING (-0.560292 50.8510208, -0.5597298 50.8508882)",,,,Daltons Place
169423571,False,,residential,,True,54.904,"LINESTRING (-0.5632819 50.8523151, -0.5624998 50.8523129)",,,,
