osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,junction,maxspeed,bridge
25115375,Cardiff Grove,residential,False,True,30.924,,,"LINESTRING (-2.1768832 53.0203134, -2.1771409 53.0205443)",,,
49590016,Tin Court,residential,False,True,34.648,,,"LINESTRING (-2.1768832 53.0203134, -2.177293 53.0201228)",,,
49590021,Lower Bethesda Street,unclassified,True,False,43.073,1,,"LINESTRING (-2.1752387 53.0204865, -2.1749274 53.0201474)",,30 mph,
26571526,Etruria Vale Road,secondary,False,True,21.949,,B5046,"LINESTRING (-2.1882368 53.0190631, -2.1879701 53.0189481)",,,
26571526,Etruria Vale Road,secondary,False,False,31.979,,B5046,"LINESTRING (-2.1882368 53.0190631, -2.1883949 53.0191352, -2.1886081 53.0192441)",,,
49906122,Bradford Street,residential,False,True,108.65999999999998,,,"LINESTRING (-2.1881465 53.0184696, -2.187775 53.0182319, -2.1876459 53.0181165, -2.1875843 53.0181043, -2.187512 53.01809, -2.1873357 53.0180595, -2.1869991 53.0181008, -2.1868619 53.0181251, -2.1868346 53.0181426)",,,
49906134,Whitmore Street,residential,False,False,52.81,,,"LINESTRING (-2.1885988 53.0197904, -2.1879274 53.0200403)",,,
49906134,Whitmore Street,residential,False,True,54.148,,,"LINESTRING (-2.1863311 53.0206477, -2.1870137 53.0203859)",,,
49906158,Garfield Street,residential,False,False,44.795,,,"LINESTRING (-2.1860521 53.0192071, -2.1854572 53.0193921)",,,
49906158,Garfield Street,residential,False,True,44.795,,,"LINESTRING (-2.1854572 53.0193921, -2.1860521 53.0192071)",,,
49906169,Argyle Street,residential,False,False,52.978,,,"LINESTRING (-2.1854572 53.0193921, -2.1852873 53.0191943, -2.1850937 53.0189688)",,,
49906169,Argyle Street,residential,False,True,48.618,,,"LINESTRING (-2.1854572 53.0193921, -2.1854824 53.0194231, -2.1856262 53.0196014, -2.1857788 53.0197842)",,,
59101841,Rectory Road,residential,False,False,25.759,,,"LINESTRING (-2.185983 53.0184012, -2.1857117 53.0185656)",,,
59101841,Rectory Road,residential,False,True,20.237,,,"LINESTRING (-2.185983 53.0184012, -2.1862078 53.0182794)",,,
256959718,Bromford Place,residential,False,True,74.852,,,"LINESTRING (-2.185983 53.0184012, -2.1864254 53.0186233, -2.1866071 53.0186943, -2.1868255 53.01884)",,,
49906163,Jordan Street,residential,False,True,39.382,,,"LINESTRING (-2.1864431 53.0195952, -2.1867323 53.0199037)",,,
49906162,Stanhope Street,residential,False,False,49.155,,,"LINESTRING (-2.1864431 53.0195952, -2.1861248 53.0196841, -2.1857788 53.0197842)",,,
49906164,Joanhurst Crescent,residential,False,True,77.718,,,"LINESTRING (-2.1864431 53.0195952, -2.1866672 53.0195142, -2.1868176 53.0192293, -2.1870769 53.0190433)",,,
49906169,Argyle Street,residential,False,True,48.366,,,"LINESTRING (-2.1857788 53.0197842, -2.1861066 53.0201719)",,,
49906162,Stanhope Street,residential,False,True,49.155,,,"LINESTRING (-2.1857788 53.0197842, -2.1861248 53.0196841, -2.1864431 53.0195952)",,,
49906169,Argyle Street,residential,False,False,48.61800000000001,,,"LINESTRING (-2.1857788 53.0197842, -2.1856262 53.0196014, -2.1854824 53.0194231, -2.1854572 53.0193921)",,,
49906164,Joanhurst Crescent,residential,False,False,77.718,,,"LINESTRING (-2.1870769 53.0190433, -2.1868176 53.0192293, -2.1866672 53.0195142, -2.1864431 53.0195952)",,,
33506614,Sun Street,unclassified,False,True,8.26,,,"LINESTRING (-2.187397 53.0196698, -2.1875053 53.0196341)",,,
33506614,Sun Street,unclassified,False,False,51.509,,,"LINESTRING (-2.187397 53.0196698, -2.1871609 53.0197529, -2.1867323 53.0199037)",,,
49906165,Rectory Street,residential,False,True,104.20899999999999,,,"LINESTRING (-2.187397 53.0196698, -2.1872036 53.0195031, -2.1872039 53.0194538, -2.187571 53.0192066, -2.1877544 53.0190988, -2.1879701 53.0189481)",,,
49906173,Yates Street,residential,False,True,61.219,,,"LINESTRING (-2.1813449 53.0198635, -2.1819934 53.020252)",,,
229252153,Broad Street,primary,False,True,31.808,,A5006,"LINESTRING (-2.1813449 53.0198635, -2.1816323 53.0196356)",,30 mph,
229252153,Broad Street,primary,False,False,35.537,,A5006,"LINESTRING (-2.1813449 53.0198635, -2.1811942 53.0200411, -2.1811728 53.0201606)",,30 mph,
49906167,Sheaf Street,residential,False,False,53.017,,,"LINESTRING (-2.1819934 53.020252, -2.1825671 53.019923)",,,
49906173,Yates Street,residential,False,False,61.219,,,"LINESTRING (-2.1819934 53.020252, -2.1813449 53.0198635)",,,
49906173,Yates Street,residential,False,True,23.154,,,"LINESTRING (-2.1819934 53.020252, -2.1822307 53.0204036)",,,
49991413,Cauldon Place,unclassified,False,False,47.72,,,"LINESTRING (-2.1837296 53.0152946, -2.1838781 53.0153094, -2.1840397 53.0153078, -2.1844352 53.0152672)",,,
151538600,Stoke Road,primary,False,False,12.719,2,A5006,"LINESTRING (-2.1844352 53.0152672, -2.1843974 53.0151551)",,,
49991413,Cauldon Place,unclassified,False,True,47.72,,,"LINESTRING (-2.1844352 53.0152672, -2.1840397 53.0153078, -2.1838781 53.0153094, -2.1837296 53.0152946)",,,
"[151538600, 26571832, 26996180]","['Howard Place', 'Chatterley Bridge', 'Stoke Road']",primary,False,True,81.499,2,A5006,"LINESTRING (-2.1844352 53.0152672, -2.1844845 53.015479, -2.1845174 53.0155929, -2.1845867 53.0159942)",,,yes
49991418,Wellesley Street,residential,False,False,51.252,,,"LINESTRING (-2.1810231 53.0165189, -2.180261 53.0164714)",,,
49991418,Wellesley Street,residential,False,True,52.662,,,"LINESTRING (-2.1810231 53.0165189, -2.1818052 53.016573)",,,
49991421,Harcourt Street,residential,False,True,118.489,,,"LINESTRING (-2.1810231 53.0165189, -2.1810725 53.0162446, -2.181149 53.0158202, -2.1811521 53.0158026, -2.1812139 53.0154595)",,,
49991418,Wellesley Street,residential,False,False,65.243,,,"LINESTRING (-2.1794448 53.0164209, -2.178476 53.0163531)",,,
49991418,Wellesley Street,residential,False,True,54.886,,,"LINESTRING (-2.1794448 53.0164209, -2.180261 53.0164714)",,,
49991422,Salisbury Avenue,residential,False,True,80.547,,,"LINESTRING (-2.1794448 53.0164209, -2.179495 53.0161401, -2.179557 53.015819, -2.1795798 53.0157011)",,,
49991418,Wellesley Street,residential,False,False,52.662,,,"LINESTRING (-2.1818052 53.016573, -2.1810231 53.0165189)",,,
49991418,Wellesley Street,residential,False,True,26.739,,,"LINESTRING (-2.1818052 53.016573, -2.1822023 53.0166005)",,,
49991419,Croston Street,residential,True,False,45.609,,,"LINESTRING (-2.1818052 53.016573, -2.1818588 53.0161641)",,,
303875807,Croston Street,residential,False,False,36.99,,,"LINESTRING (-2.1818588 53.0161641, -2.1819049 53.0158326)",,,
49991420,Chatham Street,residential,False,True,181.57799999999997,,,"LINESTRING (-2.1818588 53.0161641, -2.1844726 53.0163366, -2.1845573 53.0163404)",,,
39018148,Norfolk Street,unclassified,False,True,11.626,,,"LINESTRING (-2.1819049 53.0158326, -2.1817322 53.0158209)",,,
303875807,Croston Street,residential,False,True,36.99,,,"LINESTRING (-2.1819049 53.0158326, -2.1818588 53.0161641)",,,
39018148,Norfolk Street,unclassified,False,False,180.358,,,"LINESTRING (-2.1819049 53.0158326, -2.182127 53.0158466, -2.1829851 53.0159009, -2.1830396 53.0159043, -2.1831268 53.0159099, -2.1839317 53.0159608, -2.1844973 53.0159965, -2.1845867 53.0159942)",,,
26571832,Howard Place,primary,False,False,38.546,,A5006,"LINESTRING (-2.1845573 53.0163404, -2.1845867 53.0159942)",,,
26571832,Howard Place,primary,False,True,22.94,,A5006,"LINESTRING (-2.1845573 53.0163404, -2.1845498 53.0164721, -2.1845594 53.0165464)",,,
49991420,Chatham Street,residential,False,False,181.57799999999997,,,"LINESTRING (-2.1845573 53.0163404, -2.1844726 53.0163366, -2.1818588 53.0161641)",,,
49991421,Harcourt Street,residential,False,False,118.489,,,"LINESTRING (-2.1812139 53.0154595, -2.1811521 53.0158026, -2.181149 53.0158202, -2.1810725 53.0162446, -2.1810231 53.0165189)",,,
49991422,Salisbury Avenue,residential,False,False,80.547,,,"LINESTRING (-2.1795798 53.0157011, -2.179557 53.015819, -2.179495 53.0161401, -2.1794448 53.0164209)",,,
49906169,Argyle Street,residential,False,False,48.366,,,"LINESTRING (-2.1861066 53.0201719, -2.1857788 53.0197842)",,,
33506614,Sun Street,unclassified,False,False,51.80199999999999,,,"LINESTRING (-2.1861066 53.0201719, -2.1858932 53.0202851, -2.1858091 53.0203297, -2.1855251 53.0204796)",,,
33506614,Sun Street,unclassified,False,True,38.013999999999996,,,"LINESTRING (-2.1861066 53.0201719, -2.1864065 53.0200319, -2.1865628 53.0199683)",,,
33506614,Sun Street,unclassified,False,False,8.26,,,"LINESTRING (-2.1875053 53.0196341, -2.187397 53.0196698)",,,
33506614,Sun Street,unclassified,False,True,85.56899999999999,,,"LINESTRING (-2.1875053 53.0196341, -2.1883364 53.0193416, -2.1886081 53.0192441)",,,
49906154,Timmis Street,residential,False,False,53.265,,,"LINESTRING (-2.1875053 53.0196341, -2.1877344 53.0198546, -2.1879274 53.0200403)",,,
49906134,Whitmore Street,residential,False,False,72.193,,,"LINESTRING (-2.1879274 53.0200403, -2.1870137 53.0203859)",,,
49906134,Whitmore Street,residential,False,True,52.81,,,"LINESTRING (-2.1879274 53.0200403, -2.1885988 53.0197904)",,,
49906154,Timmis Street,residential,False,False,49.748999999999995,,,"LINESTRING (-2.1879274 53.0200403, -2.1881265 53.0202318, -2.1883216 53.0204197)",,,
49906154,Timmis Street,residential,False,True,53.265,,,"LINESTRING (-2.1879274 53.0200403, -2.1877344 53.0198546, -2.1875053 53.0196341)",,,
"[49906132, 49906133]","['Warwick Street', 'Compton Street']",residential,False,"[False, True]",122.681,,,"LINESTRING (-2.1883216 53.0204197, -2.1876103 53.0206946, -2.187566 53.0207117, -2.1874131 53.0207708, -2.1872115 53.0205799, -2.1870137 53.0203859)",,,
49906154,Timmis Street,residential,False,True,49.748999999999995,,,"LINESTRING (-2.1883216 53.0204197, -2.1881265 53.0202318, -2.1879274 53.0200403)",,,
49906134,Whitmore Street,residential,False,False,54.148,,,"LINESTRING (-2.1870137 53.0203859, -2.1863311 53.0206477)",,,
49906134,Whitmore Street,residential,False,True,72.193,,,"LINESTRING (-2.1870137 53.0203859, -2.1879274 53.0200403)",,,
"[49906132, 49906133]","['Warwick Street', 'Compton Street']",residential,False,"[False, True]",122.681,,,"LINESTRING (-2.1870137 53.0203859, -2.1872115 53.0205799, -2.1874131 53.0207708, -2.187566 53.0207117, -2.1876103 53.0206946, -2.1883216 53.0204197)",,,
49906133,Compton Street,residential,False,True,55.37,,,"LINESTRING (-2.1870137 53.0203859, -2.1868191 53.0202056, -2.1865628 53.0199683)",,,
59101841,Rectory Road,residential,False,False,20.237,,,"LINESTRING (-2.1862078 53.0182794, -2.185983 53.0184012)",,,
59101841,Rectory Road,residential,False,True,43.954,,,"LINESTRING (-2.1862078 53.0182794, -2.1867303 53.0180397)",,,
49906161,Thorndyke Street,residential,False,False,108.67500000000001,,,"LINESTRING (-2.1862078 53.0182794, -2.1859797 53.0180861, -2.185276 53.0174788)",,,
26571526,Etruria Vale Road,secondary,False,True,13.401,,B5046,"LINESTRING (-2.1868346 53.0181426, -2.1867303 53.0180397)",,,
26571526,Etruria Vale Road,secondary,False,False,118.334,,B5046,"LINESTRING (-2.1868346 53.0181426, -2.1870286 53.0183344, -2.1871928 53.0184841, -2.1873523 53.0186006, -2.1875776 53.018744, -2.1879701 53.0189481)",,,
49906122,Bradford Street,residential,False,False,108.66,,,"LINESTRING (-2.1868346 53.0181426, -2.1868619 53.0181251, -2.1869991 53.0181008, -2.1873357 53.0180595, -2.187512 53.01809, -2.1875843 53.0181043, -2.1876459 53.0181165, -2.187775 53.0182319, -2.1881465 53.0184696)",,,
26571526,Etruria Vale Road,secondary,False,False,21.949,,B5046,"LINESTRING (-2.1879701 53.0189481, -2.1882368 53.0190631)",,,
26571526,Etruria Vale Road,secondary,False,True,118.334,,B5046,"LINESTRING (-2.1879701 53.0189481, -2.1875776 53.018744, -2.1873523 53.0186006, -2.1871928 53.0184841, -2.1870286 53.0183344, -2.1868346 53.0181426)",,,
49906165,Rectory Street,residential,False,False,104.20899999999999,,,"LINESTRING (-2.1879701 53.0189481, -2.1877544 53.0190988, -2.187571 53.0192066, -2.1872039 53.0194538, -2.1872036 53.0195031, -2.187397 53.0196698)",,,
33506614,Sun Street,unclassified,False,False,13.422,,,"LINESTRING (-2.1867323 53.0199037, -2.1865628 53.0199683)",,,
49906163,Jordan Street,residential,False,False,39.382,,,"LINESTRING (-2.1867323 53.0199037, -2.1864431 53.0195952)",,,
33506614,Sun Street,unclassified,False,True,51.509,,,"LINESTRING (-2.1867323 53.0199037, -2.1871609 53.0197529, -2.187397 53.0196698)",,,
59101841,Rectory Road,residential,False,False,44.525,,,"LINESTRING (-2.1857117 53.0185656, -2.1852729 53.0188667)",,,
59101841,Rectory Road,residential,False,True,25.759,,,"LINESTRING (-2.1857117 53.0185656, -2.185983 53.0184012)",,,
49906166,Clarke Street,residential,False,False,113.725,,,"LINESTRING (-2.1857117 53.0185656, -2.1849761 53.017931, -2.1847279 53.0177316)",,,
609254192,Havelock Place,residential,False,False,46.199,,,"LINESTRING (-2.185276 53.0174788, -2.1847279 53.0177316)",,,
609254192,Havelock Place,residential,False,True,44.752,,,"LINESTRING (-2.185276 53.0174788, -2.1858348 53.0172575)",,,
49906161,Thorndyke Street,residential,False,True,108.67500000000001,,,"LINESTRING (-2.185276 53.0174788, -2.1859797 53.0180861, -2.1862078 53.0182794)",,,
609254192,Havelock Place,residential,False,False,48.094,,,"LINESTRING (-2.1847279 53.0177316, -2.1841371 53.0179781)",,,
609254192,Havelock Place,residential,False,True,46.199,,,"LINESTRING (-2.1847279 53.0177316, -2.185276 53.0174788)",,,
49906166,Clarke Street,residential,False,True,113.725,,,"LINESTRING (-2.1847279 53.0177316, -2.1849761 53.017931, -2.1857117 53.0185656)",,,
609254192,Havelock Place,residential,False,False,44.282,,,"LINESTRING (-2.1841371 53.0179781, -2.1836116 53.0182203)",,,
609254192,Havelock Place,residential,False,True,48.094,,,"LINESTRING (-2.1841371 53.0179781, -2.1847279 53.0177316)",,,
49906172,Parkhouse Street,residential,False,True,124.64,,,"LINESTRING (-2.1841371 53.0179781, -2.1844061 53.0181885, -2.1850987 53.0187304, -2.1852729 53.0188667)",,,
59101841,Rectory Road,residential,False,False,19.042,,,"LINESTRING (-2.1846919 53.0191185, -2.1844359 53.0191934)",,,
59101841,Rectory Road,residential,False,True,31.613,,,"LINESTRING (-2.1846919 53.0191185, -2.1850937 53.0189688)",,,
49906171,Grove Place,residential,False,False,123.28,,,"LINESTRING (-2.1846919 53.0191185, -2.1843339 53.0188168, -2.1838471 53.0184202, -2.1836116 53.0182203)",,,
59101841,Rectory Road,residential,False,False,16.51,,,"LINESTRING (-2.1852729 53.0188667, -2.1850937 53.0189688)",,,
59101841,Rectory Road,residential,False,True,44.525,,,"LINESTRING (-2.1852729 53.0188667, -2.1857117 53.0185656)",,,
49906172,Parkhouse Street,residential,False,False,124.64,,,"LINESTRING (-2.1852729 53.0188667, -2.1850987 53.0187304, -2.1844061 53.0181885, -2.1841371 53.0179781)",,,
59101841,Rectory Road,residential,False,False,31.613,,,"LINESTRING (-2.1850937 53.0189688, -2.1846919 53.0191185)",,,
59101841,Rectory Road,residential,False,True,16.51,,,"LINESTRING (-2.1850937 53.0189688, -2.1852729 53.0188667)",,,
49906169,Argyle Street,residential,False,True,52.978,,,"LINESTRING (-2.1850937 53.0189688, -2.1852873 53.0191943, -2.1854572 53.0193921)",,,
609254192,Havelock Place,residential,False,True,27.536,,,"LINESTRING (-2.1832486 53.0183371, -2.1836116 53.0182203)",,,
"[117088427, 26996179]","['Broad Street', 'Snow Hill']",primary,False,False,88.684,2,A5006,"LINESTRING (-2.1832486 53.0183371, -2.1832102 53.0186463, -2.1831769 53.0187394, -2.1831387 53.0188006, -2.1830473 53.0189187, -2.1829961 53.0189502, -2.1829623 53.018971, -2.1828183 53.019059)",,,
117088427,Snow Hill,primary,False,True,58.271,2,A5006,"LINESTRING (-2.1832486 53.0183371, -2.1832702 53.0179669, -2.1833349 53.0178183)",,,
609254192,Havelock Place,residential,False,False,27.536,,,"LINESTRING (-2.1836116 53.0182203, -2.1832486 53.0183371)",,,
609254192,Havelock Place,residential,False,True,44.282,,,"LINESTRING (-2.1836116 53.0182203, -2.1841371 53.0179781)",,,
49906171,Grove Place,residential,False,True,123.28,,,"LINESTRING (-2.1836116 53.0182203, -2.1838471 53.0184202, -2.1843339 53.0188168, -2.1846919 53.0191185)",,,
59101841,Rectory Road,residential,False,True,19.042,,,"LINESTRING (-2.1844359 53.0191934, -2.1846919 53.0191185)",,,
49906168,Milton Street,residential,False,True,160.507,,,"LINESTRING (-2.1844359 53.0191934, -2.1847963 53.0196145, -2.1855251 53.0204796)",,,
59101841,Rectory Road,residential,False,False,49.464999999999996,,,"LINESTRING (-2.1844359 53.0191934, -2.184249 53.019236, -2.1838345 53.0193296, -2.1837438 53.0193501)",,,
49906167,Sheaf Street,residential,False,True,41.503,,,"LINESTRING (-2.1837438 53.0193501, -2.1832265 53.0195562)",,,
59101841,Rectory Road,residential,False,True,49.464999999999996,,,"LINESTRING (-2.1837438 53.0193501, -2.1838345 53.0193296, -2.184249 53.019236, -2.1844359 53.0191934)",,,
33506614,Sun Street,unclassified,False,True,51.802,,,"LINESTRING (-2.1855251 53.0204796, -2.1858091 53.0203297, -2.1858932 53.0202851, -2.1861066 53.0201719)",,,
49906168,Milton Street,residential,False,False,160.507,,,"LINESTRING (-2.1855251 53.0204796, -2.1847963 53.0196145, -2.1844359 53.0191934)",,,
49906173,Yates Street,residential,False,False,23.154,,,"LINESTRING (-2.1822307 53.0204036, -2.1819934 53.020252)",,,
59101840,Red Lion Passage,unclassified,False,True,70.226,,,"LINESTRING (-2.1822307 53.0204036, -2.1811819 53.0204328)",,,
69774973,Regent Road,tertiary,False,False,21.81,,,"LINESTRING (-2.1751373 53.0199973, -2.1749274 53.0201474)",,,
49590026,Lower Bethesda Street,unclassified,True,False,55.314,,,"LINESTRING (-2.1751373 53.0199973, -2.1751205 53.0201551, -2.1751395 53.020242, -2.1752387 53.0204865)",,30 mph,
379630204,Regent Road,tertiary,False,True,63.186,,,"LINESTRING (-2.1751373 53.0199973, -2.1753851 53.0197828, -2.1756755 53.0195303)",,30 mph,
49991418,Wellesley Street,residential,False,True,65.243,,,"LINESTRING (-2.178476 53.0163531, -2.1794448 53.0164209)",,,
26570527,College Road,tertiary,False,False,120.69999999999999,,,"LINESTRING (-2.178476 53.0163531, -2.1784938 53.0165051, -2.1785411 53.0166693, -2.1786101 53.0168517, -2.1786926 53.0170034, -2.1788367 53.0172641, -2.1788728 53.0173181, -2.1788701 53.0173506, -2.178856 53.0173732, -2.1788254 53.0173971)",,,
"[23799925, 26570526, 26570527]","['College Road', 'College Road Bridge']",tertiary,False,True,403.18499999999995,,,"LINESTRING (-2.178476 53.0163531, -2.1784706 53.0163326, -2.1784587 53.0160967, -2.1784854 53.0157806, -2.1785326 53.0156483, -2.1785782 53.0155366, -2.1786357 53.0154249, -2.1787275 53.0152663, -2.1788257 53.0150593, -2.1792 53.0143506, -2.1795359 53.0136995, -2.1795876 53.0135993, -2.1796028 53.0135692, -2.179622 53.013531, -2.1799594 53.0128605)",,,yes
59101834,Chamberlain Street,residential,False,False,105.841,,,"LINESTRING (-2.1804347 53.0155253, -2.180393 53.0157526, -2.180312 53.0161932, -2.180261 53.0164714)",,,
59101848,Saint Mark's Close,unclassified,False,False,108.98299999999999,,,"LINESTRING (-2.1839996 53.0198105, -2.1831145 53.0200749, -2.1830122 53.0200859, -2.1829115 53.0200793, -2.1828235 53.0200586, -2.1825671 53.019923)",,,
49906167,Sheaf Street,residential,False,False,41.503,,,"LINESTRING (-2.1832265 53.0195562, -2.1837438 53.0193501)",,,
59101846,Saint Mark's Street,unclassified,False,True,24.901,,,"LINESTRING (-2.1832265 53.0195562, -2.1834358 53.0197414)",,,
49906167,Sheaf Street,residential,False,True,60.271,,,"LINESTRING (-2.1832265 53.0195562, -2.1829485 53.0196818, -2.1825671 53.019923)",,,
59101846,Saint Mark's Street,unclassified,False,False,60.411,,,"LINESTRING (-2.1832265 53.0195562, -2.1829814 53.0193408, -2.1827163 53.0191079)",,,
26996179,Broad Street,primary,False,False,93.276,2,A5006,"LINESTRING (-2.1827163 53.0191079, -2.1816323 53.0196356)",,,
26996179,Broad Street,primary,False,True,8.724,2,A5006,"LINESTRING (-2.1827163 53.0191079, -2.1828183 53.019059)",,,
59101846,Saint Mark's Street,unclassified,False,True,60.411,,,"LINESTRING (-2.1827163 53.0191079, -2.1829814 53.0193408, -2.1832265 53.0195562)",,,
49991418,Wellesley Street,residential,False,False,54.886,,,"LINESTRING (-2.180261 53.0164714, -2.1794448 53.0164209)",,,
49991418,Wellesley Street,residential,False,True,51.252,,,"LINESTRING (-2.180261 53.0164714, -2.1810231 53.0165189)",,,
59101834,Chamberlain Street,residential,False,True,105.841,,,"LINESTRING (-2.180261 53.0164714, -2.180312 53.0161932, -2.180393 53.0157526, -2.1804347 53.0155253)",,,
59101840,Red Lion Passage,unclassified,False,False,70.226,,,"LINESTRING (-2.1811819 53.0204328, -2.1822307 53.0204036)",,,
229252153,Broad Street,primary,False,False,16.056,,A5006,"LINESTRING (-2.1811819 53.0204328, -2.1811945 53.020577)",,30 mph,
229252153,Broad Street,primary,False,True,30.407,,A5006,"LINESTRING (-2.1811819 53.0204328, -2.1811557 53.0202562, -2.1811728 53.0201606)",,30 mph,
59101846,Saint Mark's Street,unclassified,False,False,11.577,,,"LINESTRING (-2.1835331 53.0198275, -2.1834358 53.0197414)",,,
49906159,Bromford Place,residential,False,False,6.735,,,"LINESTRING (-2.1868255 53.01884, -2.1867572 53.0188845)",,,
49906159,Bromford Place,residential,False,True,6.53,,,"LINESTRING (-2.1868255 53.01884, -2.1868962 53.0187995)",,,
256959718,Bromford Place,residential,False,False,74.852,,,"LINESTRING (-2.1868255 53.01884, -2.1866071 53.0186943, -2.1864254 53.0186233, -2.185983 53.0184012)",,,
49906167,Sheaf Street,residential,False,True,53.017,,,"LINESTRING (-2.1825671 53.019923, -2.1819934 53.020252)",,,
49906167,Sheaf Street,residential,False,False,60.271,,,"LINESTRING (-2.1825671 53.019923, -2.1829485 53.0196818, -2.1832265 53.0195562)",,,
59101848,Saint Mark's Close,unclassified,False,True,108.983,,,"LINESTRING (-2.1825671 53.019923, -2.1828235 53.0200586, -2.1829115 53.0200793, -2.1830122 53.0200859, -2.1831145 53.0200749, -2.1839996 53.0198105)",,,
"[26566467, 25115357]","['Lawrence Street', 'Fletcher Street']",residential,False,False,174.506,,,"LINESTRING (-2.1802248 53.0177291, -2.1803603 53.0178314, -2.1813319 53.0186456, -2.1806922 53.0188512)",,,
25115357,Lawrence Street,residential,False,True,53.169,,,"LINESTRING (-2.1802248 53.0177291, -2.1800867 53.017714, -2.1799532 53.0177275, -2.1798399 53.0177562, -2.1794879 53.0178656)",,,
61799712,Shelton Farm Road,residential,False,False,27.244,,,"LINESTRING (-2.1802248 53.0177291, -2.1802791 53.0176764, -2.1803837 53.0176107, -2.1805232 53.0175729)",,,
61799712,Shelton Farm Road,residential,False,False,46.137,,,"LINESTRING (-2.1805232 53.0175729, -2.1806627 53.0175491, -2.1808129 53.0175278, -2.1810355 53.0175165, -2.1812025 53.0175152)",,,
61799712,Shelton Farm Road,residential,False,True,27.244,,,"LINESTRING (-2.1805232 53.0175729, -2.1803837 53.0176107, -2.1802791 53.0176764, -2.1802248 53.0177291)",,,
61799718,Shackson Close,residential,False,True,81.681,,,"LINESTRING (-2.1805232 53.0175729, -2.1804508 53.0174858, -2.1803945 53.0174132, -2.1803086 53.0173422, -2.1802282 53.0173067, -2.1801101 53.0172793, -2.1799573 53.0172844, -2.1797722 53.0173278, -2.1795939 53.017385)",,,
61799712,Shelton Farm Road,residential,False,True,46.137,,,"LINESTRING (-2.1812025 53.0175152, -2.1810355 53.0175165, -2.1808129 53.0175278, -2.1806627 53.0175491, -2.1805232 53.0175729)",,,
61799718,Shackson Close,residential,False,False,81.681,,,"LINESTRING (-2.1795939 53.017385, -2.1797722 53.0173278, -2.1799573 53.0172844, -2.1801101 53.0172793, -2.1802282 53.0173067, -2.1803086 53.0173422, -2.1803945 53.0174132, -2.1804508 53.0174858, -2.1805232 53.0175729)",,,
97537632,Simon Place,residential,False,True,48.136,,,"LINESTRING (-2.1842017 53.0146736, -2.1849004 53.0145701)",,,
151538600,Stoke Road,primary,False,True,55.118,2,A5006,"LINESTRING (-2.1842017 53.0146736, -2.1843974 53.0151551)",,,
151538600,Stoke Road,primary,False,False,54.577999999999996,2,A5006,"LINESTRING (-2.1842017 53.0146736, -2.1840589 53.014358, -2.1839874 53.0142)",,,
28822482,Cemetery Road,unclassified,False,True,260.508,,,"LINESTRING (-2.1869483 53.0151907, -2.1868678 53.0151483, -2.1866722 53.0150406, -2.1864801 53.0148706, -2.1862957 53.0146014, -2.1861978 53.0144707, -2.1861489 53.0144055, -2.1859866 53.0143019, -2.1857028 53.0141918, -2.1855428 53.0141534, -2.1852236 53.0140972, -2.1848634 53.0140814, -2.1845952 53.0141066, -2.1842154 53.0141682, -2.1839874 53.0142)",,,
97537633,Caledonia Road,residential,False,False,119.09000000000002,,,"LINESTRING (-2.1869483 53.0151907, -2.1867882 53.0152481, -2.1865092 53.0153062, -2.1861654 53.0153581, -2.1860389 53.0153576, -2.1857747 53.0153565, -2.1855031 53.015301, -2.1853926 53.0152239, -2.1853331 53.0151775)",,,
151538600,Stoke Road,primary,False,False,55.118,2,A5006,"LINESTRING (-2.1843974 53.0151551, -2.1842017 53.0146736)",,,
151538600,Stoke Road,primary,False,True,12.719,2,A5006,"LINESTRING (-2.1843974 53.0151551, -2.1844352 53.0152672)",,,
97537633,Caledonia Road,residential,False,True,67.098,,,"LINESTRING (-2.1843974 53.0151551, -2.1849352 53.0150977, -2.1850623 53.0150877, -2.1851555 53.0150898, -2.185264 53.0151235, -2.1853331 53.0151775)",,,
97537632,Simon Place,residential,False,False,48.136,,,"LINESTRING (-2.1849004 53.0145701, -2.1842017 53.0146736)",,,
564476396,Bedford Road,secondary,False,True,13.957,,B5046,"LINESTRING (-2.1852227 53.0168191, -2.1850554 53.0167441)",,,
98775422,Shelton New Road,secondary,True,False,25.389,,B5045,"LINESTRING (-2.1852227 53.0168191, -2.1852115 53.016783, -2.1852209 53.0167519, -2.1852421 53.0167192, -2.1852811 53.0166965, -2.1854308 53.0166765)",,,
564476396,Bedford Road,secondary,False,False,64.779,,B5046,"LINESTRING (-2.1852227 53.0168191, -2.1855232 53.0169943, -2.1856019 53.0170402, -2.185918 53.0172246)",,,
26571830,Shelton New Road,secondary,True,False,36.119,,B5045,"LINESTRING (-2.1871253 53.0166528, -2.1872134 53.0166383, -2.1874426 53.0166285, -2.1875458 53.0166146, -2.1876586 53.0166098)",,30 mph,
98775411,Shelton New Road,secondary,True,False,19.299,,B5045,"LINESTRING (-2.1871253 53.0166528, -2.1871744 53.0166664, -2.1872059 53.0166805, -2.1872209 53.0166964, -2.1872312 53.0167187, -2.1872192 53.0167468, -2.1871726 53.0167845)",,30 mph,
10044626,Shearer Street,secondary,True,False,97.26400000000001,,B5045,"LINESTRING (-2.1871726 53.0167845, -2.186965 53.0168396, -2.1865946 53.0169783, -2.185918 53.0172246)",,30 mph,
