osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
25863997,2,A2,Newry Road,primary,30 mph,False,True,49.260999999999996,"LINESTRING (-6.0114059 54.0657865, -6.011121 54.0656015, -6.0108981 54.0654587)",,
1238979048,2,,Maghery Way,residential,,False,False,45.376999999999995,"LINESTRING (-6.0114059 54.0657865, -6.0113826 54.0658084, -6.0112876 54.0658755, -6.0111526 54.0659768, -6.0110184 54.0661234)",,
"[1176591282, 550324238]",2,A2,Newcastle Road,primary,,False,False,133.489,"LINESTRING (-5.9984553 54.0667411, -5.998573 54.0666176, -5.9987644 54.0664062, -5.9989463 54.0662294, -5.9991074 54.0660834, -5.9991826 54.0660256, -5.9992558 54.0659693, -5.9994649 54.0658417, -5.999608 54.065758)",,
61482886,2,,Greencastle Street,tertiary,30 mph,False,True,20.483,"LINESTRING (-6.0110692 54.0604148, -6.0108615 54.0605529)",,
61482886,2,,Greencastle Street,tertiary,30 mph,False,False,76.503,"LINESTRING (-6.0110692 54.0604148, -6.0113913 54.0601992, -6.0115691 54.0600768, -6.0118165 54.0598852)",,
542917852,2,,Manse Road,residential,30 mph,False,True,130.662,"LINESTRING (-6.0110692 54.0604148, -6.0110104 54.0603826, -6.010971 54.0603602, -6.0104504 54.0600638, -6.0096311 54.0595973)",,
151617561,2,,,residential,,False,False,65.819,"LINESTRING (-5.9997902 54.0631425, -5.9998255 54.0631276, -5.9999302 54.0630835, -6.0002099 54.0629657, -6.0006095 54.0627973)",,
971149372,2,,Rooney Road,unclassified,,False,False,121.14,"LINESTRING (-5.9997902 54.0631425, -6.0003319 54.0635824, -6.0004235 54.0636617, -6.0005118 54.0637289, -6.0008036 54.0639647, -6.0008745 54.0640266)",,
60238620,2,A2,Newcastle Street,primary,,False,False,135.478,"LINESTRING (-6.0016656 54.0646781, -6.0018845 54.0645676, -6.0019372 54.064541, -6.0019846 54.0645178, -6.0021801 54.0644224, -6.0023366 54.0643467, -6.0025656 54.064225, -6.0026293 54.0641912, -6.0030151 54.0639865, -6.0032317 54.0638786)",,
60238620,2,A2,Newcastle Street,primary,,False,True,134.125,"LINESTRING (-6.0016656 54.0646781, -6.0014846 54.0648254, -6.001359 54.0648553, -6.0012387 54.0649157, -6.0010411 54.0650187, -6.0009422 54.0650703, -6.0009211 54.0650813, -6.0008082 54.0651394, -6.0006579 54.0652155, -6.0005398 54.0652782, -6.0003863 54.0653569, -6.0003773 54.0653615, -6.0002251 54.06544, -6.0001479 54.0654781)",,
971149372,2,,Rooney Road,unclassified,,False,True,88.963,"LINESTRING (-6.0016656 54.0646781, -6.0016419 54.0646582, -6.0011827 54.0642725, -6.0008745 54.0640266)",,
60238620,2,A2,Newcastle Street,primary,,False,False,47.028,"LINESTRING (-5.999608 54.065758, -5.9999107 54.0656025, -6.0000267 54.0655429, -6.0000813 54.0655149, -6.0001159 54.0654983, -6.0001479 54.0654781)",,
