osmid,lanes,name,highway,oneway,reversed,length,width,geometry,ref,maxspeed,access
8031729,2,West Street,secondary,False,True,180.865,,"LINESTRING (-0.6788832 50.7824686, -0.678918 50.7823951, -0.6789619 50.7821567, -0.6789902 50.7818784, -0.6789962 50.7818066, -0.679032 50.7812588, -0.6790502 50.7809717, -0.679081 50.7808498)",B2166,30 mph,
67218766,,Scott Street,residential,False,True,33.242000000000004,,"LINESTRING (-0.6788832 50.7824686, -0.6789918 50.7824862, -0.6791148 50.7824868, -0.6793525 50.7824881)",,,
8031729,2,West Street,secondary,False,True,13.341,,"LINESTRING (-0.6787673 50.7825636, -0.6788832 50.7824686)",B2166,30 mph,
4732051,2,Argyle Road,secondary,False,False,53.353,,"LINESTRING (-0.6787673 50.7825636, -0.6787824 50.7826323, -0.6787889 50.7826918, -0.6787929 50.7830426)",B2166,30 mph,
4910862,2,West Street,tertiary,False,False,20.834,,"LINESTRING (-0.6787673 50.7825636, -0.6786361 50.7825796, -0.6784734 50.7825782)",,30 mph,
4732051,2,Argyle Road,secondary,False,False,50.394,,"LINESTRING (-0.6787929 50.7830426, -0.6787665 50.7834955)",B2166,30 mph,
4732051,2,Argyle Road,secondary,False,True,53.353,,"LINESTRING (-0.6787929 50.7830426, -0.6787889 50.7826918, -0.6787824 50.7826323, -0.6787673 50.7825636)",B2166,30 mph,
4732051,2,Argyle Road,secondary,False,False,45.495000000000005,,"LINESTRING (-0.6786507 50.7839676, -0.6785118 50.7841192, -0.6783791 50.7842679, -0.6783126 50.7843151)",B2166,30 mph,
4732051,2,Argyle Road,secondary,False,True,53.275000000000006,,"LINESTRING (-0.6786507 50.7839676, -0.6787264 50.783775, -0.6787665 50.7834955)",B2166,30 mph,
66964436,,Sutherland Close,unclassified,False,True,75.005,,"LINESTRING (-0.6786507 50.7839676, -0.679262 50.7839968, -0.6793514 50.784002, -0.6794004 50.7840245, -0.6794089 50.7840752, -0.6793941 50.7842158)",,,
4732051,2,Argyle Road,secondary,False,True,45.495000000000005,,"LINESTRING (-0.6783126 50.7843151, -0.6783791 50.7842679, -0.6785118 50.7841192, -0.6786507 50.7839676)",B2166,30 mph,
32621542,,Ockley Road,residential,False,True,96.346,,"LINESTRING (-0.6783126 50.7843151, -0.6784274 50.7843783, -0.6786083 50.7844393, -0.678722 50.7845126, -0.6787742 50.7845607, -0.6788513 50.7846448, -0.6788279 50.7848021, -0.6787322 50.7850182)",,,
"[4732055, 213438599]",2,"['Argyle Circus', 'Canada Grove']",secondary,False,False,44.045,,"LINESTRING (-0.6783126 50.7843151, -0.6780932 50.784344, -0.6780221 50.7843906, -0.6780034 50.7844593, -0.6779956 50.7845339, -0.6779909 50.784579)",B2166,30 mph,
"[213438599, 4732055]",2,"['Canada Grove', 'Argyle Circus']",secondary,False,True,44.045,,"LINESTRING (-0.6779909 50.784579, -0.6779956 50.7845339, -0.6780034 50.7844593, -0.6780221 50.7843906, -0.6780932 50.784344, -0.6783126 50.7843151)",B2166,30 mph,
4911007,2,Canada Grove,secondary,False,False,215.599,,"LINESTRING (-0.6779909 50.784579, -0.677963 50.7847523, -0.6779096 50.7848922, -0.6779034 50.7849009, -0.6778238 50.7850131, -0.6776925 50.7851731, -0.6773483 50.7855793, -0.6768168 50.7862136, -0.6767593 50.7863378)",B2166,30 mph,
32621493,2,Queensway,tertiary,False,False,106.44300000000001,,"LINESTRING (-0.6779909 50.784579, -0.6777802 50.7845829, -0.6775439 50.7845963, -0.6773602 50.7846153, -0.6771622 50.784635, -0.6770413 50.7846388, -0.6767632 50.7846264, -0.6764857 50.7846046)",,30 mph,
4911041,,Crescent Road,residential,False,True,83.083,,"LINESTRING (-0.6764857 50.7846046, -0.6764551 50.7846533, -0.6763981 50.7847441, -0.6762733 50.7849152, -0.6761076 50.7850563, -0.6758458 50.7852202)",,,
32621493,2,Queensway,tertiary,False,False,203.92600000000002,,"LINESTRING (-0.6764857 50.7846046, -0.6764077 50.7845894, -0.6763367 50.7845666, -0.6762206 50.7845115, -0.6760373 50.7844115, -0.6757962 50.7842633, -0.6757295 50.7842062, -0.6756452 50.7841075, -0.6755906 50.7840186, -0.6755215 50.7839063, -0.6754736 50.783749, -0.6754559 50.783669, -0.6754194 50.7834889, -0.6754207 50.7832815, -0.6754489 50.7831476, -0.675495 50.783041)",,30 mph,
32621493,2,Queensway,tertiary,False,True,106.443,,"LINESTRING (-0.6764857 50.7846046, -0.6767632 50.7846264, -0.6770413 50.7846388, -0.6771622 50.784635, -0.6773602 50.7846153, -0.6775439 50.7845963, -0.6777802 50.7845829, -0.6779909 50.784579)",,30 mph,
4910862,2,West Street,tertiary,False,True,52.193,,"LINESTRING (-0.675495 50.783041, -0.6757081 50.7830722, -0.6759192 50.7830967, -0.6762282 50.7830994)",,30 mph,
32621493,2,Queensway,tertiary,False,True,203.92600000000002,,"LINESTRING (-0.675495 50.783041, -0.6754489 50.7831476, -0.6754207 50.7832815, -0.6754194 50.7834889, -0.6754559 50.783669, -0.6754736 50.783749, -0.6755215 50.7839063, -0.6755906 50.7840186, -0.6756452 50.7841075, -0.6757295 50.7842062, -0.6757962 50.7842633, -0.6760373 50.7844115, -0.6762206 50.7845115, -0.6763367 50.7845666, -0.6764077 50.7845894, -0.6764857 50.7846046)",,30 mph,
200988808,,High Street,tertiary,False,False,26.743,,"LINESTRING (-0.675495 50.783041, -0.6753989 50.7829841, -0.6751719 50.7829198)",,,
200988808,,High Street,tertiary,False,False,11.603,,"LINESTRING (-0.6751719 50.7829198, -0.6750069 50.7829219)",,,
67218761,,Norfolk Street,residential,True,False,37.902,,"LINESTRING (-0.6751719 50.7829198, -0.6751908 50.782817, -0.6753808 50.7827525, -0.6754126 50.7826535)",,,
200988808,,High Street,tertiary,False,True,26.743,,"LINESTRING (-0.6751719 50.7829198, -0.6753989 50.7829841, -0.675495 50.783041)",,,
32144773,,Lennox Street,residential,True,False,58.525,,"LINESTRING (-0.6750069 50.7829219, -0.6747284 50.7824259)",,,
200988808,,High Street,tertiary,False,True,11.603,,"LINESTRING (-0.6750069 50.7829219, -0.6751719 50.7829198)",,,
200988808,,High Street,tertiary,False,False,78.559,,"LINESTRING (-0.6750069 50.7829219, -0.6747783 50.7829576, -0.6744806 50.7830198, -0.6739459 50.7831417)",,,
549724797,,High Street,tertiary,False,True,24.459,,"LINESTRING (-0.6736206 50.7832197, -0.6737887 50.7831795, -0.6739459 50.7831417)",,,
144901102,2,High Street,tertiary,False,False,57.29,,"LINESTRING (-0.6713986 50.7841239, -0.671023 50.784261, -0.6706862 50.7843739)",,30 mph,
144901102,2,High Street,tertiary,False,False,83.831,,"LINESTRING (-0.6706862 50.7843739, -0.669653 50.7847503)",,30 mph,
4732092,,Clarence Road,tertiary,False,False,99.364,,"LINESTRING (-0.6706862 50.7843739, -0.6704774 50.7840758, -0.670114 50.7835568)",,,
4910863,,Lyon Street,tertiary,True,False,121.97900000000001,,"LINESTRING (-0.6706862 50.7843739, -0.6708683 50.784586, -0.6709218 50.7846746, -0.6709734 50.7848243, -0.6709822 50.7848882, -0.6710568 50.7849867, -0.6711204 50.7850266, -0.6716262 50.7852274)",,,
144901102,2,High Street,tertiary,False,True,57.29,,"LINESTRING (-0.6706862 50.7843739, -0.671023 50.784261, -0.6713986 50.7841239)",,30 mph,
4732080,,Belmont Street,residential,False,False,78.652,,"LINESTRING (-0.670114 50.7835568, -0.6696904 50.7836766, -0.6693315 50.7837716, -0.6690824 50.7838299)",,,
4732080,,Belmont Street,residential,False,True,73.038,,"LINESTRING (-0.670114 50.7835568, -0.6704709 50.7834599, -0.6708495 50.7833571, -0.6710674 50.7832959)",,,
4732092,,Clarence Road,tertiary,False,False,115.827,,"LINESTRING (-0.670114 50.7835568, -0.6699963 50.7833717, -0.6697377 50.782965, -0.6695194 50.7825855)",,,
4732092,,Clarence Road,tertiary,False,True,99.364,,"LINESTRING (-0.670114 50.7835568, -0.6704774 50.7840758, -0.6706862 50.7843739)",,,
4732080,,Belmont Street,residential,False,False,167.559,,"LINESTRING (-0.6747284 50.7824259, -0.6740087 50.7825825, -0.6734956 50.7826942, -0.6728037 50.7828208, -0.6724586 50.7828839)",,,
"[4732075, 1237304988, 1237304989]",2,Lennox Street,residential,False,True,67.378,,"LINESTRING (-0.6747284 50.7824259, -0.6746825 50.7823404, -0.6744648 50.7819348, -0.6744204 50.7818521)",,,
4911033,,Lyon Street West,tertiary,True,False,46.061,,"LINESTRING (-0.6749068 50.7864829, -0.674341 50.786274)",,,
4910953,,Walton Road,residential,False,True,68.713,,"LINESTRING (-0.6689728 50.7836616, -0.6680585 50.78388)",,,
32144338,,Albert Road,residential,False,False,105.358,,"LINESTRING (-0.6689728 50.7836616, -0.6684289 50.7827787)",,,
32144338,,Albert Road,residential,False,True,20.238,,"LINESTRING (-0.6689728 50.7836616, -0.6690824 50.7838299)",,,
32144338,,Albert Road,residential,False,False,20.238,,"LINESTRING (-0.6690824 50.7838299, -0.6689728 50.7836616)",,,
4732080,,Belmont Street,residential,False,True,78.652,,"LINESTRING (-0.6690824 50.7838299, -0.6693315 50.7837716, -0.6696904 50.7836766, -0.670114 50.7835568)",,,
32144338,,Albert Road,residential,False,True,109.925,,"LINESTRING (-0.6690824 50.7838299, -0.6692447 50.7840925, -0.6693647 50.7842859, -0.669653 50.7847503)",,,
4911041,,Crescent Road,residential,False,False,73.919,,"LINESTRING (-0.6753102 50.785792, -0.6755733 50.7855283, -0.6758458 50.7852202)",,,
1189502622,,Station Road,tertiary,True,False,47.147,,"LINESTRING (-0.6753102 50.785792, -0.6756702 50.7859126, -0.6758903 50.7860039)",,,
66964427,,Merchant Street,residential,False,True,73.971,,"LINESTRING (-0.6758458 50.7852202, -0.67678 50.7855263)",,,
4911041,,Crescent Road,residential,False,False,83.083,,"LINESTRING (-0.6758458 50.7852202, -0.6761076 50.7850563, -0.6762733 50.7849152, -0.6763981 50.7847441, -0.6764551 50.7846533, -0.6764857 50.7846046)",,,
4911041,,Crescent Road,residential,False,True,73.919,,"LINESTRING (-0.6758458 50.7852202, -0.6755733 50.7855283, -0.6753102 50.785792)",,,
4910862,2,West Street,tertiary,False,False,20.727,,"LINESTRING (-0.6784734 50.7825782, -0.6781786 50.7825762)",,30 mph,
4910862,2,West Street,tertiary,False,True,20.834,,"LINESTRING (-0.6784734 50.7825782, -0.6786361 50.7825796, -0.6787673 50.7825636)",,30 mph,
67218630,,Sadler Street,residential,False,True,116.326,,"LINESTRING (-0.6784734 50.7825782, -0.6785402 50.7819183, -0.6785564 50.7817567, -0.678565 50.7815338)",,,
157749421,2,The Esplanade,tertiary,False,True,35.133,,"LINESTRING (-0.6744204 50.7818521, -0.6749069 50.7817799)",,30 mph,
"[4732075, 1237304988, 1237304989]",2,Lennox Street,residential,False,False,67.378,,"LINESTRING (-0.6744204 50.7818521, -0.6744648 50.7819348, -0.6746825 50.7823404, -0.6747284 50.7824259)",,,
157749421,2,The Esplanade,tertiary,False,False,354.53200000000004,,"LINESTRING (-0.6744204 50.7818521, -0.6737627 50.7819389, -0.6736067 50.7819581, -0.6728535 50.7820464, -0.6717725 50.7821914, -0.6711224 50.7822723, -0.6710879 50.7822786, -0.6705486 50.7823768, -0.6703924 50.7824053, -0.6698915 50.7825024, -0.6695194 50.7825855)",,30 mph,
4732092,,Clarence Road,tertiary,False,True,115.827,,"LINESTRING (-0.6695194 50.7825855, -0.6697377 50.782965, -0.6699963 50.7833717, -0.670114 50.7835568)",,,
157749421,2,The Esplanade,tertiary,False,False,79.627,,"LINESTRING (-0.6695194 50.7825855, -0.6694119 50.7826068, -0.6685431 50.7827569, -0.6684289 50.7827787)",,30 mph,
157749421,2,The Esplanade,tertiary,False,True,354.532,,"LINESTRING (-0.6695194 50.7825855, -0.6698915 50.7825024, -0.6703924 50.7824053, -0.6705486 50.7823768, -0.6710879 50.7822786, -0.6711224 50.7822723, -0.6717725 50.7821914, -0.6728535 50.7820464, -0.6736067 50.7819581, -0.6737627 50.7819389, -0.6744204 50.7818521)",,30 mph,
4910863,,Lyon Street,tertiary,True,False,223.534,,"LINESTRING (-0.6716262 50.7852274, -0.6719285 50.785345, -0.6719696 50.7853607, -0.6721545 50.7854312, -0.6722108 50.7854529, -0.672743 50.7856584, -0.674341 50.786274)",,,
32143997,,Glamis Street,residential,True,False,66.178,,"LINESTRING (-0.6715191 50.7865342, -0.6715033 50.7860993, -0.6714975 50.7859392)",,,
67235752,,Glamis Court,residential,False,True,50.321,,"LINESTRING (-0.6715191 50.7865342, -0.6714392 50.7865538, -0.671033 50.7865716, -0.6710382 50.7867125)",,,
4910920,,London Road,tertiary,False,True,39.673,,"LINESTRING (-0.6738756 50.7869256, -0.673992 50.7867572, -0.6739967 50.78675, -0.6740969 50.7865974)",,30 mph,
32143997,,Glamis Street,residential,True,False,171.298,,"LINESTRING (-0.6738756 50.7869256, -0.6727331 50.7867301, -0.6718248 50.7865896, -0.6715191 50.7865342)",,,
"[32144154, 32144076, 722273838, 32144127]",,"['Bedford Street', 'London Road', 'John Street']",unclassified,True,False,338.0640000000001,,"LINESTRING (-0.6739459 50.7831417, -0.6741646 50.7835293, -0.674308 50.783811, -0.6741138 50.7838885, -0.674489 50.7843559, -0.6745365 50.7844127, -0.6750402 50.7850353, -0.6745989 50.7852411, -0.6745639 50.7852662, -0.6745438 50.7852871, -0.6746736 50.7854349, -0.6749249 50.7856545, -0.6749865 50.7856936)",,,no
200988808,,High Street,tertiary,False,True,78.559,,"LINESTRING (-0.6739459 50.7831417, -0.6744806 50.7830198, -0.6747783 50.7829576, -0.6750069 50.7829219)",,,
549724797,,High Street,tertiary,False,False,24.459,,"LINESTRING (-0.6739459 50.7831417, -0.6737887 50.7831795, -0.6736206 50.7832197)",,,
1189502622,,Station Road,tertiary,True,False,25.252,,"LINESTRING (-0.6749865 50.7856936, -0.6751422 50.7857397, -0.6753102 50.785792)",,,
144901102,2,High Street,tertiary,False,False,33.606,,"LINESTRING (-0.669653 50.7847503, -0.6693047 50.7849573)",,30 mph,
144901102,2,High Street,tertiary,False,True,83.831,,"LINESTRING (-0.669653 50.7847503, -0.6706862 50.7843739)",,30 mph,
32144338,,Albert Road,residential,False,False,109.92499999999998,,"LINESTRING (-0.669653 50.7847503, -0.6693647 50.7842859, -0.6692447 50.7840925, -0.6690824 50.7838299)",,,
32621542,,Ockley Road,residential,False,False,112.574,,"LINESTRING (-0.6776376 50.7868611, -0.6782113 50.7859159)",,,
4693413,,Linden Road,tertiary,False,False,18.812,9,"LINESTRING (-0.6776376 50.7868611, -0.6777811 50.7869525, -0.6778292 50.7869791)",,,
4693413,,Linden Road,tertiary,False,True,84.845,9,"LINESTRING (-0.6776376 50.7868611, -0.6772056 50.7866081, -0.6770664 50.7865238, -0.6767593 50.7863378)",,,
4732051,2,Argyle Road,secondary,False,True,50.394,,"LINESTRING (-0.6787665 50.7834955, -0.6787929 50.7830426)",B2166,30 mph,
4732051,2,Argyle Road,secondary,False,False,53.275000000000006,,"LINESTRING (-0.6787665 50.7834955, -0.6787264 50.783775, -0.6786507 50.7839676)",B2166,30 mph,
1064400564,,Chapel Street,residential,False,False,8.778,,"LINESTRING (-0.6775109 50.7831686, -0.6775012 50.7830899)",,,
34303569,,Chapel Street,residential,False,False,90.97899999999998,,"LINESTRING (-0.6775109 50.7831686, -0.6775838 50.7831655, -0.677812 50.7831559, -0.6778651 50.7831493, -0.6778969 50.7831454, -0.6779438 50.7831107, -0.6779644 50.7830628, -0.6779443 50.782667, -0.6779464 50.7825856)",,,
34303569,,Chapel Street,residential,False,True,9.245000000000001,,"LINESTRING (-0.6775109 50.7831686, -0.6775143 50.7832416, -0.6775148 50.7832517)",,,
4910862,2,West Street,tertiary,False,True,16.358,,"LINESTRING (-0.6779464 50.7825856, -0.6781786 50.7825762)",,30 mph,
67218777,,The Steyne,residential,True,False,148.016,,"LINESTRING (-0.6779464 50.7825856, -0.6777908 50.7812581)",,,
4910862,2,West Street,tertiary,False,False,38.37,,"LINESTRING (-0.6779464 50.7825856, -0.6777291 50.7826264, -0.6774325 50.7827008)",,30 mph,
34303569,,Chapel Street,residential,False,True,90.97900000000001,,"LINESTRING (-0.6779464 50.7825856, -0.6779443 50.782667, -0.6779644 50.7830628, -0.6779438 50.7831107, -0.6778969 50.7831454, -0.6778651 50.7831493, -0.677812 50.7831559, -0.6775838 50.7831655, -0.6775109 50.7831686)",,,
66964451,,Southover Road,residential,False,True,71.86,,"LINESTRING (-0.6784945 50.785413, -0.6794491 50.7856441)",,,
32621542,,Ockley Road,residential,False,False,46.972,,"LINESTRING (-0.6784945 50.785413, -0.6785319 50.7853508, -0.6787322 50.7850182)",,,
32621542,,Ockley Road,residential,False,True,59.472,,"LINESTRING (-0.6784945 50.785413, -0.678347 50.7856353, -0.6783115 50.7856888, -0.6782113 50.7859159)",,,
213438608,,Longford Road,secondary,False,False,133.034,,"LINESTRING (-0.6765688 50.7875042, -0.6767474 50.7871815, -0.6768353 50.7869824, -0.6768095 50.7868316, -0.6767988 50.7867891, -0.6767764 50.7866426, -0.6767599 50.7865329, -0.6767474 50.7864492, -0.6767593 50.7863378)",B2166,30 mph,
66964436,,Sutherland Close,unclassified,False,False,75.005,,"LINESTRING (-0.6793941 50.7842158, -0.6794089 50.7840752, -0.6794004 50.7840245, -0.6793514 50.784002, -0.679262 50.7839968, -0.6786507 50.7839676)",,,
66964416,,Gainsboro Road,residential,False,True,73.184,,"LINESTRING (-0.6787322 50.7850182, -0.6797074 50.7852485)",,,
32621542,,Ockley Road,residential,False,False,96.346,,"LINESTRING (-0.6787322 50.7850182, -0.6788279 50.7848021, -0.6788513 50.7846448, -0.6787742 50.7845607, -0.678722 50.7845126, -0.6786083 50.7844393, -0.6784274 50.7843783, -0.6783126 50.7843151)",,,
32621542,,Ockley Road,residential,False,True,46.972,,"LINESTRING (-0.6787322 50.7850182, -0.6785319 50.7853508, -0.6784945 50.785413)",,,
66964451,,Southover Road,residential,False,False,71.86,,"LINESTRING (-0.6794491 50.7856441, -0.6784945 50.785413)",,,
4693413,,Linden Road,tertiary,False,True,132.219,9,"LINESTRING (-0.6791959 50.787796, -0.6788073 50.7875666, -0.6786195 50.7874543, -0.6785989 50.787442, -0.6784086 50.7873282, -0.6782635 50.7872414, -0.6778292 50.7869791)",,,
66964416,,Gainsboro Road,residential,False,False,73.184,,"LINESTRING (-0.6797074 50.7852485, -0.6787322 50.7850182)",,,
67218862,,Burnham Avenue,residential,False,False,15.356,,"LINESTRING (-0.6801811 50.7865353, -0.679986 50.7864732)",,,
66964427,,Merchant Street,residential,False,False,73.971,,"LINESTRING (-0.67678 50.7855263, -0.6758458 50.7852202)",,,
8031728,,Waterloo Square,residential,False,False,97.30799999999999,,"LINESTRING (-0.675899 50.7825478, -0.675717 50.7822489, -0.6754899 50.7818381, -0.6754955 50.7817185)",,,
8031728,,Waterloo Square,residential,False,True,65.562,,"LINESTRING (-0.675899 50.7825478, -0.6761432 50.7829481, -0.6762282 50.7830994)",,,
4693413,,Linden Road,tertiary,False,False,132.219,9,"LINESTRING (-0.6778292 50.7869791, -0.6782635 50.7872414, -0.6784086 50.7873282, -0.6785989 50.787442, -0.6786195 50.7874543, -0.6788073 50.7875666, -0.6791959 50.787796)",,,
4693413,,Linden Road,tertiary,False,True,18.812,9,"LINESTRING (-0.6778292 50.7869791, -0.6777811 50.7869525, -0.6776376 50.7868611)",,,
67218773,,Sturges Road,residential,False,False,161.81,,"LINESTRING (-0.6778292 50.7869791, -0.6787929 50.7867509, -0.6792066 50.7866529, -0.679316 50.786627, -0.6798349 50.7864961, -0.679986 50.7864732)",,,
67218654,,Market Street,residential,False,True,9.174,,"LINESTRING (-0.6773512 50.7814527, -0.6773446 50.7815351)",,,
67218634,,Manor Place,residential,True,False,37.897999999999996,,"LINESTRING (-0.6773512 50.7814527, -0.677735 50.7812706, -0.6777908 50.7812581)",,,
67218644,,Bakery Lane,residential,False,False,31.28,,"LINESTRING (-0.6793818 50.7822074, -0.6793525 50.7824881)",,,
67218654,,Market Street,residential,False,False,9.174,,"LINESTRING (-0.6773446 50.7815351, -0.6773512 50.7814527)",,,
67218654,,Market Street,residential,False,True,129.767,,"LINESTRING (-0.6773446 50.7815351, -0.6774325 50.7827008)",,,
67218866,,The Steyne,residential,True,False,179.22899999999998,,"LINESTRING (-0.6777908 50.7812581, -0.6778036 50.7812223, -0.6778473 50.7811859, -0.6779021 50.7811693, -0.6779565 50.7811668, -0.678006 50.7811747, -0.6780495 50.7811953, -0.6780824 50.7812244, -0.6780994 50.7812663, -0.6781786 50.7825762)",,,
67218654,,Market Street,residential,False,False,129.767,,"LINESTRING (-0.6774325 50.7827008, -0.6773446 50.7815351)",,,
4910862,2,West Street,tertiary,False,False,25.21,,"LINESTRING (-0.6774325 50.7827008, -0.6773335 50.7827411, -0.6771354 50.7828277)",,30 mph,
4910862,2,West Street,tertiary,False,True,38.37,,"LINESTRING (-0.6774325 50.7827008, -0.6777291 50.7826264, -0.6779464 50.7825856)",,30 mph,
32621542,,Ockley Road,residential,False,True,112.574,,"LINESTRING (-0.6782113 50.7859159, -0.6776376 50.7868611)",,,
32621542,,Ockley Road,residential,False,False,59.472,,"LINESTRING (-0.6782113 50.7859159, -0.6783115 50.7856888, -0.678347 50.7856353, -0.6784945 50.785413)",,,
67218862,,Burnham Avenue,residential,False,True,140.763,,"LINESTRING (-0.6782113 50.7859159, -0.6791542 50.7861255, -0.6792151 50.7861431, -0.6792957 50.7861663, -0.6799574 50.7864467, -0.679986 50.7864732)",,,
67218630,,Sadler Street,residential,False,False,116.32600000000001,,"LINESTRING (-0.678565 50.7815338, -0.6785564 50.7817567, -0.6785402 50.7819183, -0.6784734 50.7825782)",,,
67218644,,Bakery Lane,residential,False,True,31.28,,"LINESTRING (-0.6793525 50.7824881, -0.6793818 50.7822074)",,,
67218766,,Scott Street,residential,False,False,33.242,,"LINESTRING (-0.6793525 50.7824881, -0.6791148 50.7824868, -0.6789918 50.7824862, -0.6788832 50.7824686)",,,
67218780,1,High Street,residential,True,False,36.16,,"LINESTRING (-0.6754126 50.7826535, -0.675899 50.7825478)",,,
"[1237303393, 1057699219, 171472676]",,Norfolk Street,residential,True,False,103.601,,"LINESTRING (-0.6754126 50.7826535, -0.6752611 50.7824452, -0.6752145 50.782369, -0.6751008 50.7821828, -0.6749811 50.781934, -0.6749069 50.7817799)",,,
157749421,2,The Esplanade,tertiary,False,False,35.133,,"LINESTRING (-0.6749069 50.7817799, -0.6744204 50.7818521)",,30 mph,
157749421,2,The Esplanade,tertiary,False,True,41.958,,"LINESTRING (-0.6749069 50.7817799, -0.6751888 50.7817451, -0.6754955 50.7817185)",,30 mph,
4910862,2,West Street,tertiary,False,False,16.358,,"LINESTRING (-0.6781786 50.7825762, -0.6779464 50.7825856)",,30 mph,
4910862,2,West Street,tertiary,False,True,20.727,,"LINESTRING (-0.6781786 50.7825762, -0.6784734 50.7825782)",,30 mph,
