osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge
26206206,2,A92,primary,30 mph,roundabout,True,False,11.667,"LINESTRING (-2.585783 56.556211, -2.5857231 56.5562226, -2.5856598 56.5562246, -2.5855979 56.5562168)",,
40761879,,,residential,,,False,True,99.491,"LINESTRING (-2.585783 56.556211, -2.5858634 56.5562737, -2.5858728 56.556281, -2.5860364 56.5564108, -2.5862239 56.5564674, -2.5864192 56.5564816, -2.5866966 56.5564872, -2.5868975 56.5565099, -2.5871437 56.556592)",East Mary Street,
26206746,,,tertiary,20 mph,,True,False,8.04,"LINESTRING (-2.5826249 56.5567901, -2.5825099 56.5568249)",Ladybridge Street,
578269972,,,residential,,,True,False,17.276,"LINESTRING (-2.5826249 56.5567901, -2.5827285 56.5569346)",Marketgate,
"[406992849, 25696403, 406992847]",,,tertiary,20 mph,,False,True,75.999,"LINESTRING (-2.5826249 56.5567901, -2.5833142 56.5566075, -2.5834709 56.5565654, -2.5835759 56.5565368, -2.5836264 56.5565231, -2.583689 56.5565118, -2.5837499 56.5565175)",Ladybridge Street,yes
25696406,,,tertiary,20 mph,,False,True,9.125,"LINESTRING (-2.584586 56.5570751, -2.5844444 56.5570497)",East Grimsby,
26206205,2,A92,primary,30 mph,,True,False,126.72100000000002,"LINESTRING (-2.584586 56.5570751, -2.5845117 56.557334, -2.5844877 56.5575291, -2.5845137 56.5577376, -2.5845164 56.557759, -2.5845667 56.5579173, -2.5846136 56.5580222, -2.5847087 56.5581973)",Burnside Drive,
32396918,,,residential,20 mph,,False,False,106.421,"LINESTRING (-2.5837499 56.5565175, -2.5852427 56.5560285)",Shore,
"[406992849, 25696403, 406992847]",,,tertiary,20 mph,,False,False,75.999,"LINESTRING (-2.5837499 56.5565175, -2.583689 56.5565118, -2.5836264 56.5565231, -2.5835759 56.5565368, -2.5834709 56.5565654, -2.5833142 56.5566075, -2.5826249 56.5567901)",Ladybridge Street,yes
25696406,,,tertiary,20 mph,,False,False,78.72899999999998,"LINESTRING (-2.5837499 56.5565175, -2.5837944 56.5565426, -2.5838677 56.5566098, -2.583941 56.5567079, -2.5840142 56.5568445, -2.5841126 56.5569683, -2.5841591 56.5570019, -2.5842118 56.5570238, -2.5842753 56.5570398, -2.5844444 56.5570497)",East Grimsby,
"[25718520, 40761881]",,,unclassified,,,False,False,72.536,"LINESTRING (-2.5848326 56.55549, -2.5851826 56.555819, -2.5852443 56.5558649, -2.5853212 56.5559159, -2.5853513 56.5559338, -2.58539 56.5559567, -2.5855196 56.5560144)",Fishmarket Quay,
26206206,2,A92,primary,30 mph,roundabout,True,False,17.495,"LINESTRING (-2.585901 56.5560785, -2.5859024 56.5561178, -2.5858815 56.5561554, -2.5858403 56.5561876, -2.585783 56.556211)",,
26206206,2,A92,primary,30 mph,roundabout,True,False,10.357,"LINESTRING (-2.5854531 56.5560975, -2.5854636 56.5560631, -2.585491 56.5560316, -2.5855196 56.5560144)",,
26206206,2,A92,primary,30 mph,roundabout,True,False,15.864,"LINESTRING (-2.5857328 56.5559798, -2.5857927 56.5559932, -2.5858433 56.5560154, -2.5858804 56.5560446, -2.585901 56.5560785)",,
26206260,,,residential,,,True,False,134.145,"LINESTRING (-2.57517 56.5579799, -2.5753216 56.5582534, -2.5757336 56.5583224, -2.5769393 56.558481)",Hill Road,
40759866,,,residential,20 mph,,True,False,127.86099999999999,"LINESTRING (-2.57517 56.5579799, -2.5750328 56.5578253, -2.5750235 56.5577641, -2.5750384 56.5577075, -2.5750755 56.5576574, -2.5751673 56.5576092, -2.5753546 56.5575647, -2.5763832 56.5573068)",South Street,
32396908,,,tertiary,,,True,False,133.43,"LINESTRING (-2.5787568 56.5586705, -2.5787027 56.558628, -2.578536 56.5580741, -2.5781131 56.5575358)",West Newgate Street,
32924583,1,,tertiary,,,True,False,162.8,"LINESTRING (-2.5787568 56.5586705, -2.5796652 56.558564, -2.5813555 56.5583661)",Hill Street,
"[56316318, 40759870]",,,unclassified,20 mph,,True,False,207.936,"LINESTRING (-2.5813555 56.5583661, -2.5815384 56.5586451, -2.5815788 56.558743, -2.5815868 56.5587942, -2.5816406 56.5590391, -2.5816328 56.5591421, -2.5815157 56.5594711, -2.58152 56.5596978, -2.5814922 56.5597457, -2.5813699 56.5597692, -2.5812391 56.5597735, -2.5810744 56.5597713, -2.5809472 56.5597779, -2.5806713 56.5598067)","['High Street', 'Kirk Square']",
126773941,1,,tertiary,,,True,False,125.41,"LINESTRING (-2.5813555 56.5583661, -2.5820039 56.5582947, -2.5832403 56.5581654, -2.5832985 56.5581613, -2.5833667 56.558162)",Commerce Street,
353164891,,,residential,20 mph,,False,False,142.369,"LINESTRING (-2.5813555 56.5583661, -2.5807249 56.5574693, -2.580495 56.557177)",High Street,
26206789,,,residential,,,False,True,51.17,"LINESTRING (-2.5833667 56.558162, -2.5832062 56.5577104)",Marketgate,
26206791,2,,tertiary,,,True,False,23.391000000000002,"LINESTRING (-2.5833667 56.558162, -2.5834055 56.5581839, -2.5834919 56.5582792, -2.5835354 56.5583153, -2.5835752 56.5583356)",Brothock Bridge,
26206820,2,A92,primary,30 mph,,True,False,69.367,"LINESTRING (-2.5847087 56.5581973, -2.5848773 56.5584101, -2.5849903 56.5585259, -2.5852183 56.5587537)",Burnside Drive,
26206205,2,A92,primary,30 mph,,True,False,116.016,"LINESTRING (-2.5855979 56.5562168, -2.5853533 56.5563396, -2.5850838 56.5565348, -2.5848854 56.5566507, -2.5846861 56.5568914, -2.584586 56.5570751)",Burnside Drive,
26206206,2,A92,primary,30 mph,roundabout,True,False,16.941,"LINESTRING (-2.5855979 56.5562168, -2.5855379 56.5561978, -2.5854912 56.5561698, -2.585462 56.5561353, -2.5854531 56.5560975)",,
26206791,2,,tertiary,,,True,False,10.093,"LINESTRING (-2.584548 56.5582172, -2.5847087 56.5581973)",Brothock Bridge,
40761874,2,A92,primary,30 mph,,True,False,132.042,"LINESTRING (-2.584548 56.5582172, -2.5844558 56.5580505, -2.5843756 56.5578362, -2.5843373 56.5576738, -2.5843249 56.5574587, -2.5843521 56.5572684, -2.5844444 56.5570497)",Burnside Drive,
25696406,,,tertiary,20 mph,,False,False,9.125,"LINESTRING (-2.5844444 56.5570497, -2.584586 56.5570751)",East Grimsby,
25696406,,,tertiary,20 mph,,False,True,78.729,"LINESTRING (-2.5844444 56.5570497, -2.5842753 56.5570398, -2.5842118 56.5570238, -2.5841591 56.5570019, -2.5841126 56.5569683, -2.5840142 56.5568445, -2.583941 56.5567079, -2.5838677 56.5566098, -2.5837944 56.5565426, -2.5837499 56.5565175)",East Grimsby,
40761874,2,A92,primary,30 mph,,True,False,123.48100000000001,"LINESTRING (-2.5844444 56.5570497, -2.584529 56.5568922, -2.5848379 56.5565683, -2.5852447 56.5562677, -2.5854531 56.5560975)",Burnside Drive,
126352499,,,tertiary,,,False,False,58.377,"LINESTRING (-2.580285 56.5598609, -2.5794686 56.5601315)",Academy Street,
