osmid,bridge,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,lanes
4417715,,Regent Street,residential,,,False,False,129.987,"LINESTRING (-4.75684 55.9455947, -4.7558956 55.9453132, -4.7550011 55.9450414)",,
4417715,,Regent Street,residential,,,False,True,35.809,"LINESTRING (-4.75684 55.9455947, -4.7569963 55.9456391, -4.7571372 55.9456719, -4.7573751 55.9457096)",,
4848675,,Roxburgh Street,residential,,,False,True,58.745,"LINESTRING (-4.75684 55.9455947, -4.7572245 55.9454026, -4.7575222 55.9452303)",,
4417717,,Bank Street,residential,,,False,False,41.11,"LINESTRING (-4.7575222 55.9452303, -4.7574086 55.9455945)",,
4848675,,Roxburgh Street,residential,,,False,True,76.341,"LINESTRING (-4.7575222 55.9452303, -4.758724 55.9453661)",,
4417717,,Bank Street,residential,,,False,True,46.275,"LINESTRING (-4.7575222 55.9452303, -4.7575502 55.945162, -4.7576886 55.9448247)",,
4848675,,Roxburgh Street,residential,,,False,False,58.745,"LINESTRING (-4.7575222 55.9452303, -4.7572245 55.9454026, -4.75684 55.9455947)",,
4417717,,Bank Street,residential,,,False,False,46.065,"LINESTRING (-4.758289 55.9430719, -4.7581293 55.9434764)",,
"[4417720, 4417717]",,"['Bank Street', 'Dempster Street']",residential,,,False,True,152.149,"LINESTRING (-4.758289 55.9430719, -4.7584281 55.9427201, -4.760146 55.9430209)",,
4417717,,Bank Street,residential,,,False,False,51.154,"LINESTRING (-4.7579839 55.9438451, -4.7578448 55.9442985)",,
4417717,,Bank Street,residential,,,False,True,41.985,"LINESTRING (-4.7579839 55.9438451, -4.7581293 55.9434764)",,
4852626,,Hope Street,residential,,,False,False,107.578,"LINESTRING (-4.7579839 55.9438451, -4.7572792 55.9436384, -4.7564205 55.9434354)",,
4417720,,Dempster Street,residential,,,False,False,113.65,"LINESTRING (-4.7633342 55.9435868, -4.7615961 55.943275)",,
4417724,,Ann Street,residential,,,False,False,83.094,"LINESTRING (-4.7633342 55.9435868, -4.7632039 55.9438093, -4.7629268 55.9442984)",,
4417717,,Bank Street,residential,,,False,False,41.985,"LINESTRING (-4.7581293 55.9434764, -4.7579839 55.9438451)",,
4417717,,Bank Street,residential,,,False,True,46.065,"LINESTRING (-4.7581293 55.9434764, -4.758289 55.9430719)",,
111647051,,Wellington Street,residential,,,False,True,103.691,"LINESTRING (-4.7581293 55.9434764, -4.7597285 55.9437363)",,
111647051,,Wellington Street,residential,,,False,False,71.993,"LINESTRING (-4.7640295 55.944493, -4.7629268 55.9442984)",,
111647051,,Wellington Street,residential,,,False,True,71.993,"LINESTRING (-4.7629268 55.9442984, -4.7640295 55.944493)",,
4417724,,Ann Street,residential,,,False,True,83.094,"LINESTRING (-4.7629268 55.9442984, -4.7632039 55.9438093, -4.7633342 55.9435868)",,
111647051,,Wellington Street,residential,,,False,False,115.908,"LINESTRING (-4.7629268 55.9442984, -4.7621147 55.9441563, -4.7616294 55.9440621, -4.7615901 55.9440548, -4.7615375 55.9440443, -4.7614904 55.9440349, -4.7611578 55.9439744)",,
32003699,,West Stewart Street,residential,,,False,False,95.149,"LINESTRING (-4.7621441 55.9496405, -4.7622171 55.9497307, -4.7627749 55.9504199)",,
32003699,,West Stewart Street,residential,,,False,True,109.732,"LINESTRING (-4.7621441 55.9496405, -4.7616133 55.9490098, -4.7613994 55.9487461)",,
4439449,,Dalrymple Street,primary,30 mph,,False,False,49.195,"LINESTRING (-4.7605381 55.9510342, -4.7608926 55.9514296)",A770,2
4439449,,Dalrymple Street,primary,30 mph,,False,True,24.534,"LINESTRING (-4.7605381 55.9510342, -4.7603494 55.9508405)",A770,2
4417740,,Laird Street,unclassified,,,False,False,98.10600000000001,"LINESTRING (-4.7605381 55.9510342, -4.760472 55.9510632, -4.7599409 55.9512963, -4.7598513 55.9513312, -4.7597408 55.9513742, -4.7592384 55.9515288)",,
"[4417736, 4417735]",,"['West Blackhall Street', 'Argyle Street']",unclassified,,,True,False,188.872,"LINESTRING (-4.7623914 55.9515985, -4.7616259 55.9506975, -4.7616775 55.9506818, -4.7627749 55.9504199)",,
"[4427963, 4417743]",,"['Nicolson Street', 'West Blackhall Street']",unclassified,,,True,False,159.881,"LINESTRING (-4.7604262 55.9492605, -4.7609625 55.9499051, -4.7609949 55.9499196, -4.7610468 55.9499186, -4.7620315 55.9496711, -4.7621441 55.9496405)",,
477245812,,Westburn Street,unclassified,,,False,False,71.929,"LINESTRING (-4.7604262 55.9492605, -4.7610673 55.9490997, -4.7614805 55.948996)",,
4417745,,Jamaica Street,residential,,,True,False,77.576,"LINESTRING (-4.7635167 55.9512989, -4.7623914 55.9515985)",,
1222621725,,East Shaw Street,residential,,,False,True,61.908,"LINESTRING (-4.7621464 55.947127, -4.7630509 55.9473582)",,
477191986,,Sir Michael Street,residential,,,False,False,60.361,"LINESTRING (-4.7621464 55.947127, -4.7619472 55.947376, -4.7619109 55.9474456, -4.7618944 55.9475072, -4.7618992 55.9475581, -4.761926 55.9476119, -4.761941 55.947639)",,
477191986,,Sir Michael Street,residential,,,False,True,146.885,"LINESTRING (-4.7621464 55.947127, -4.7629087 55.9462236, -4.7629258 55.9461899, -4.7629854 55.9460327, -4.7630322 55.9459094)",,
4417715,,Regent Street,residential,,,False,False,35.809,"LINESTRING (-4.7573751 55.9457096, -4.7571372 55.9456719, -4.7569963 55.9456391, -4.75684 55.9455947)",,
4417715,,Regent Street,residential,,,False,True,151.51,"LINESTRING (-4.7573751 55.9457096, -4.7585606 55.9458497, -4.7597569 55.9459883)",,
4814573,,Bank Street,residential,,,True,False,191.137,"LINESTRING (-4.7573751 55.9457096, -4.7571077 55.9463149, -4.75699 55.9463908, -4.7566412 55.9466016, -4.7564853 55.9466958, -4.7559695 55.9470085, -4.7557837 55.9471212)",,
4814575,,Cathcart Square,unclassified,,,True,False,70.79299999999999,"LINESTRING (-4.7557837 55.9471212, -4.7561788 55.9473238, -4.75598 55.9474508, -4.7557542 55.9473405)",,
4814579,,William Street,residential,,,False,False,77.514,"LINESTRING (-4.7557542 55.9473405, -4.7548798 55.9478367)",,
4814575,,Cathcart Square,unclassified,,,True,False,25.084,"LINESTRING (-4.7557542 55.9473405, -4.7556988 55.9472857, -4.7557098 55.9471232)",,
4814575,,Cathcart Square,unclassified,,,True,False,4.607,"LINESTRING (-4.7557098 55.9471232, -4.7557837 55.9471212)",,
4814576,,Cathcart Street,residential,,,False,False,51.4,"LINESTRING (-4.7557098 55.9471232, -4.755648 55.9470922, -4.7553336 55.9470049, -4.754956 55.9469468)",,
4417717,,Bank Street,residential,,,False,True,41.11,"LINESTRING (-4.7574086 55.9455945, -4.7575222 55.9452303)",,
4814579,,William Street,residential,,,False,True,77.514,"LINESTRING (-4.7548798 55.9478367, -4.7557542 55.9473405)",,
4848675,,Roxburgh Street,residential,,,False,False,108.56,"LINESTRING (-4.7620419 55.945733, -4.7614974 55.9456646, -4.7603305 55.9455477)",,
4852627,,Hope Street,residential,,,False,False,95.41,"LINESTRING (-4.7564205 55.9434354, -4.7550297 55.9430754)",,
4417718,,Lynedoch Street,residential,,,False,False,100.37499999999999,"LINESTRING (-4.7564205 55.9434354, -4.7559189 55.9440134, -4.7558969 55.9440388, -4.7558324 55.9441131, -4.755796 55.9441614, -4.755721 55.9442486)",,
4852626,,Hope Street,residential,,,False,True,107.578,"LINESTRING (-4.7564205 55.9434354, -4.7572792 55.9436384, -4.7579839 55.9438451)",,
4417715,,Regent Street,residential,,,False,True,187.07,"LINESTRING (-4.7506714 55.9438247, -4.7533713 55.9445625)",,
4417715,,Regent Street,residential,,,False,False,29.696,"LINESTRING (-4.7506714 55.9438247, -4.7503558 55.9437381, -4.7502436 55.9437067)",,
4852628,,Dellingburn Street,residential,,,False,True,128.399,"LINESTRING (-4.7506714 55.9438247, -4.7507749 55.9437586, -4.7514665 55.9435748, -4.7514958 55.943567, -4.7524731 55.9432758)",,
4417717,,Bank Street,residential,,,False,True,59.314,"LINESTRING (-4.7576886 55.9448247, -4.7578448 55.9442985)",,
4917379,,Lyle Street,residential,,,False,False,138.256,"LINESTRING (-4.7576886 55.9448247, -4.755721 55.9442486)",,
4417717,,Bank Street,residential,,,False,False,46.275,"LINESTRING (-4.7576886 55.9448247, -4.7575502 55.945162, -4.7575222 55.9452303)",,
4917379,,Lyle Street,residential,,,False,True,138.256,"LINESTRING (-4.755721 55.9442486, -4.7576886 55.9448247)",,
4417718,,Lynedoch Street,residential,,,False,False,98.898,"LINESTRING (-4.755721 55.9442486, -4.755514 55.9444746, -4.7550011 55.9450414)",,
4417718,,Lynedoch Street,residential,,,False,True,100.375,"LINESTRING (-4.755721 55.9442486, -4.755796 55.9441614, -4.7558324 55.9441131, -4.7558969 55.9440388, -4.7559189 55.9440134, -4.7564205 55.9434354)",,
477265429,,Roxburgh Street,residential,,,False,False,68.158,"LINESTRING (-4.7640784 55.9460897, -4.7630322 55.9459094)",,
"[4935256, 415631936, 415631934]",yes,Bearhope Street,residential,,,True,False,69.201,"LINESTRING (-4.7640784 55.9460897, -4.7638405 55.9463697, -4.7637174 55.9465263, -4.7636142 55.9466551)",,
752915562,,Bearhope Street,residential,,,False,True,85.688,"LINESTRING (-4.7630509 55.9473582, -4.7636142 55.9466551)",,
1222621725,,East Shaw Street,residential,,,False,False,61.908,"LINESTRING (-4.7630509 55.9473582, -4.7621464 55.947127)",,
1222621725,,East Shaw Street,residential,,,False,True,55.251,"LINESTRING (-4.7630509 55.9473582, -4.7638552 55.9475681)",,
752915562,,Bearhope Street,residential,,,False,False,60.239,"LINESTRING (-4.7630509 55.9473582, -4.7628619 55.9476028, -4.7627933 55.9476621, -4.7626891 55.9477133, -4.7624949 55.9477788)",,
39657540,,,trunk,signals,roundabout,True,False,2.124,"LINESTRING (-4.7643492 55.9478632, -4.7643606 55.9478452)",A78,
4852627,,Hope Street,residential,,,False,True,95.41,"LINESTRING (-4.7550297 55.9430754, -4.7564205 55.9434354)",,
4935547,,Antigua Street,residential,,,False,False,93.158,"LINESTRING (-4.7550297 55.9430754, -4.7544378 55.9437821, -4.7543944 55.9438339)",,
4852628,,Dellingburn Street,residential,,,False,False,128.399,"LINESTRING (-4.7524731 55.9432758, -4.7514958 55.943567, -4.7514665 55.9435748, -4.7507749 55.9437586, -4.7506714 55.9438247)",,
845658581,,Lyle Street,residential,,,False,True,47.31,"LINESTRING (-4.7524731 55.9432758, -4.7526799 55.9433519, -4.7531373 55.9434811)",,
4935545,,Lyle Street,residential,,,False,True,27.543,"LINESTRING (-4.7543944 55.9438339, -4.7544121 55.9440814)",,
"[4935545, 124872097]",,"['Lyle Street', 'Hill Street']",residential,,,False,"[False, True]",119.37599999999999,"LINESTRING (-4.7543944 55.9438339, -4.7538242 55.9436614, -4.7534471 55.9435529, -4.7533545 55.9435486, -4.7532469 55.9435859, -4.7531202 55.9437448, -4.7530622 55.9438443, -4.7530726 55.9439157)",,
4935547,,Antigua Street,residential,,,False,True,93.158,"LINESTRING (-4.7543944 55.9438339, -4.7544378 55.9437821, -4.7550297 55.9430754)",,
4935545,,Lyle Street,residential,,,False,False,27.543,"LINESTRING (-4.7544121 55.9440814, -4.7543944 55.9438339)",,
"[4955472, 4955474]",,Custom House Way,unclassified,,,False,False,549.2139999999999,"LINESTRING (-4.7577519 55.9503595, -4.7571122 55.9508402, -4.7570452 55.9508896, -4.756943 55.9509488, -4.7568317 55.9509719, -4.7566884 55.9509769, -4.7565428 55.9509557, -4.7564502 55.9509159, -4.7562812 55.9507886, -4.755954 55.950542, -4.7555135 55.9502231, -4.7549212 55.9497639, -4.7537538 55.9489052, -4.7534976 55.9487167, -4.7534067 55.9486498, -4.7532292 55.9485484, -4.7530476 55.9484646, -4.7528755 55.9483862, -4.7527145 55.9483128, -4.7520844 55.9480744, -4.7520214 55.9480439, -4.7519747 55.9480111, -4.7519531 55.9479785)",,
23366964,,Container Way,unclassified,,,False,False,143.654,"LINESTRING (-4.7577519 55.9503595, -4.7573464 55.950092, -4.7565296 55.9494845, -4.7563654 55.949329)",,
26202151,,Container Way,unclassified,,,False,True,162.24399999999997,"LINESTRING (-4.7577519 55.9503595, -4.7582774 55.9506972, -4.7588802 55.9510727, -4.7589643 55.9511251, -4.7590441 55.9511864, -4.7590862 55.9512373, -4.7591508 55.9513419, -4.7592384 55.9515288)",,
23361695,,Terrace Road,residential,,,False,False,34.903,"LINESTRING (-4.7531728 55.9452303, -4.7532969 55.9449242)",,
23361695,,Terrace Road,residential,,,False,False,40.485,"LINESTRING (-4.7532969 55.9449242, -4.7533713 55.9445625)",,
23361695,,Terrace Road,residential,,,False,True,34.903,"LINESTRING (-4.7532969 55.9449242, -4.7531728 55.9452303)",,
124872076,,Bogle Street,residential,,,False,True,53.845,"LINESTRING (-4.7532969 55.9449242, -4.7525119 55.9451273)",,
4417715,,Regent Street,residential,,,False,False,187.07,"LINESTRING (-4.7533713 55.9445625, -4.7506714 55.9438247)",,
23361695,,Terrace Road,residential,,,False,True,40.485,"LINESTRING (-4.7533713 55.9445625, -4.7532969 55.9449242)",,
4417715,,Regent Street,residential,,,False,True,109.981,"LINESTRING (-4.7533713 55.9445625, -4.7543061 55.9448375, -4.7549349 55.9450225)",,
4417715,,Regent Street,residential,,,False,True,4.627,"LINESTRING (-4.7549349 55.9450225, -4.7550011 55.9450414)",,
4417715,,Regent Street,residential,,,False,False,109.981,"LINESTRING (-4.7549349 55.9450225, -4.7543061 55.9448375, -4.7533713 55.9445625)",,
23361696,,Lynedoch Street,residential,,,False,False,145.63,"LINESTRING (-4.7549349 55.9450225, -4.754097 55.9459616, -4.7539064 55.9461752, -4.7538867 55.9461932)",,
23361696,,Lynedoch Street,residential,,,False,True,145.63,"LINESTRING (-4.7538867 55.9461932, -4.7539064 55.9461752, -4.754097 55.9459616, -4.7549349 55.9450225)",,
23362314,,Trafalgar Street,residential,,,False,True,78.915,"LINESTRING (-4.7611578 55.9439744, -4.760762 55.9446486)",,
111647051,,Wellington Street,residential,,,False,False,92.863,"LINESTRING (-4.7611578 55.9439744, -4.7606477 55.9438845, -4.7605256 55.9438648, -4.7597285 55.9437363)",,
111647051,,Wellington Street,residential,,,False,True,115.90799999999999,"LINESTRING (-4.7611578 55.9439744, -4.7614904 55.9440349, -4.7615375 55.9440443, -4.7615901 55.9440548, -4.7616294 55.9440621, -4.7621147 55.9441563, -4.7629268 55.9442984)",,
4417715,,Regent Street,residential,,,False,True,23.605,"LINESTRING (-4.7597569 55.9459883, -4.7601324 55.9460175)",,
23362468,,Trafalgar Street,residential,,,False,True,64.962,"LINESTRING (-4.7597569 55.9459883, -4.7595234 55.9465577)",,
4417715,,Regent Street,residential,,,False,False,151.51,"LINESTRING (-4.7597569 55.9459883, -4.7585606 55.9458497, -4.7573751 55.9457096)",,
4417715,,Regent Street,residential,,,False,False,23.605,"LINESTRING (-4.7601324 55.9460175, -4.7597569 55.9459883)",,
23362314,,Trafalgar Street,residential,,,False,False,53.676,"LINESTRING (-4.7601324 55.9460175, -4.7603305 55.9455477)",,
4417715,,Regent Street,residential,,,False,True,183.27799999999996,"LINESTRING (-4.7601324 55.9460175, -4.7603447 55.946035, -4.7605897 55.9460418, -4.7607804 55.9460413, -4.7609042 55.946037, -4.7610953 55.9460206, -4.7616201 55.9459582, -4.7620998 55.9459011, -4.7624935 55.9458675, -4.7626665 55.945862, -4.7628347 55.9458736, -4.7630322 55.9459094)",,
4848675,,Roxburgh Street,residential,,,False,False,102.05,"LINESTRING (-4.7603305 55.9455477, -4.758724 55.9453661)",,
23362314,,Trafalgar Street,residential,,,False,True,53.676,"LINESTRING (-4.7603305 55.9455477, -4.7601324 55.9460175)",,
4848675,,Roxburgh Street,residential,,,False,True,108.56,"LINESTRING (-4.7603305 55.9455477, -4.7614974 55.9456646, -4.7620419 55.945733)",,
23362314,,Trafalgar Street,residential,,,False,False,103.524,"LINESTRING (-4.7603305 55.9455477, -4.7606444 55.9448937, -4.760762 55.9446486)",,
752915562,,Bearhope Street,residential,,,False,True,60.239000000000004,"LINESTRING (-4.7624949 55.9477788, -4.7626891 55.9477133, -4.7627933 55.9476621, -4.7628619 55.9476028, -4.7630509 55.9473582)",,
23362319,,Crown Street,residential,,,False,False,57.198,"LINESTRING (-4.7594531 55.9476728, -4.7597602 55.947188)",,
23362319,,Crown Street,residential,,,False,True,57.198,"LINESTRING (-4.7597602 55.947188, -4.7594531 55.9476728)",,
"[23362320, 72500973]",,"['Smith Street', 'King Street']",residential,,,False,True,153.136,"LINESTRING (-4.7597602 55.947188, -4.7595391 55.9471745, -4.7582721 55.9472246, -4.7582777 55.9473485, -4.7582966 55.9475042, -4.7585325 55.9477298)",,
484253205,,Tobago Street,residential,,,False,False,34.275,"LINESTRING (-4.7597602 55.947188, -4.7599273 55.9472088, -4.7602756 55.9472929)",,
484253205,,Tobago Street,residential,,,False,False,39.636,"LINESTRING (-4.7602756 55.9472929, -4.7608419 55.9474557)",,
23362321,,Ann Street,residential,,,False,False,146.74300000000002,"LINESTRING (-4.7602756 55.9472929, -4.7606259 55.9469619, -4.7607268 55.9468666, -4.7612242 55.9465825, -4.7611313 55.9461594)",,
484253205,,Tobago Street,residential,,,False,True,34.275,"LINESTRING (-4.7602756 55.9472929, -4.7599273 55.9472088, -4.7597602 55.947188)",,
484253205,,Tobago Street,residential,,,False,False,16.873,"LINESTRING (-4.7616792 55.9476782, -4.761941 55.947639)",,
72500968,,Sir Michael Place,residential,,,False,True,66.137,"LINESTRING (-4.7616792 55.9476782, -4.76144 55.9479713, -4.7612225 55.9482151)",,
484253205,,Tobago Street,residential,,,False,True,57.866,"LINESTRING (-4.7616792 55.9476782, -4.7614934 55.9476462, -4.7608419 55.9474557)",,
23362468,,Trafalgar Street,residential,,,False,False,64.962,"LINESTRING (-4.7595234 55.9465577, -4.7597569 55.9459883)",,
23362323,,Shaw Place,residential,,,False,False,141.837,"LINESTRING (-4.7595234 55.9465577, -4.7591841 55.9465963, -4.7583519 55.9464885, -4.7573021 55.9463525)",,
23362323,,Shaw Place,residential,,,False,True,54.796,"LINESTRING (-4.7595234 55.9465577, -4.7601955 55.9466115, -4.7603946 55.9466274)",,
23362323,,Shaw Place,residential,,,False,True,141.837,"LINESTRING (-4.7573021 55.9463525, -4.7583519 55.9464885, -4.7591841 55.9465963, -4.7595234 55.9465577)",,
4417720,,Dempster Street,residential,,,False,False,94.616,"LINESTRING (-4.7615961 55.943275, -4.760146 55.9430209)",,
4417720,,Dempster Street,residential,,,False,True,113.65,"LINESTRING (-4.7615961 55.943275, -4.7633342 55.9435868)",,
23362469,,Trafalgar Street,residential,,,False,False,36.225,"LINESTRING (-4.7615961 55.943275, -4.7617727 55.9429646)",,
23362469,,Trafalgar Street,residential,,,False,True,36.225,"LINESTRING (-4.7617727 55.9429646, -4.7615961 55.943275)",,
23362474,,Mearns Street,residential,,,False,False,49.336,"LINESTRING (-4.7585771 55.9458021, -4.7586446 55.9456017, -4.758724 55.9453661)",,
4848675,,Roxburgh Street,residential,,,False,False,76.341,"LINESTRING (-4.758724 55.9453661, -4.7575222 55.9452303)",,
4848675,,Roxburgh Street,residential,,,False,True,102.05,"LINESTRING (-4.758724 55.9453661, -4.7603305 55.9455477)",,
23362474,,Mearns Street,residential,,,False,False,85.656,"LINESTRING (-4.758724 55.9453661, -4.7589621 55.9449546, -4.7591481 55.9446333)",,
23362474,,Mearns Street,residential,,,False,True,49.336,"LINESTRING (-4.758724 55.9453661, -4.7586446 55.9456017, -4.7585771 55.9458021)",,
23362474,,Mearns Street,residential,,,False,False,25.127,"LINESTRING (-4.7591481 55.9446333, -4.7592916 55.9444221)",,
23362475,,Armadale Place,residential,,,False,False,89.286,"LINESTRING (-4.7591481 55.9446333, -4.7578448 55.9442985)",,
23362474,,Mearns Street,residential,,,False,True,85.656,"LINESTRING (-4.7591481 55.9446333, -4.7589621 55.9449546, -4.758724 55.9453661)",,
23362474,,Mearns Street,residential,,,False,False,83.689,"LINESTRING (-4.7597285 55.9437363, -4.760146 55.9430209)",,
23362474,,Mearns Street,residential,,,False,True,80.965,"LINESTRING (-4.7597285 55.9437363, -4.7592916 55.9444221)",,
111647051,,Wellington Street,residential,,,False,False,103.691,"LINESTRING (-4.7597285 55.9437363, -4.7581293 55.9434764)",,
111647051,,Wellington Street,residential,,,False,True,92.863,"LINESTRING (-4.7597285 55.9437363, -4.7605256 55.9438648, -4.7606477 55.9438845, -4.7611578 55.9439744)",,
4417720,,Dempster Street,residential,,,False,True,94.616,"LINESTRING (-4.760146 55.9430209, -4.7615961 55.943275)",,
23362474,,Mearns Street,residential,,,False,True,83.689,"LINESTRING (-4.760146 55.9430209, -4.7597285 55.9437363)",,
"[4417720, 4417717]",,"['Bank Street', 'Dempster Street']",residential,,,False,False,152.149,"LINESTRING (-4.760146 55.9430209, -4.7584281 55.9427201, -4.758289 55.9430719)",,
4417717,,Bank Street,residential,,,False,False,59.314,"LINESTRING (-4.7578448 55.9442985, -4.7576886 55.9448247)",,
4417717,,Bank Street,residential,,,False,True,51.154,"LINESTRING (-4.7578448 55.9442985, -4.7579839 55.9438451)",,
23362475,,Armadale Place,residential,,,False,True,89.286,"LINESTRING (-4.7578448 55.9442985, -4.7591481 55.9446333)",,
4417740,,Laird Street,unclassified,,,False,True,98.10600000000001,"LINESTRING (-4.7592384 55.9515288, -4.7597408 55.9513742, -4.7598513 55.9513312, -4.7599409 55.9512963, -4.760472 55.9510632, -4.7605381 55.9510342)",,
26202151,,Container Way,unclassified,,,False,False,162.244,"LINESTRING (-4.7592384 55.9515288, -4.7591508 55.9513419, -4.7590862 55.9512373, -4.7590441 55.9511864, -4.7589643 55.9511251, -4.7588802 55.9510727, -4.7582774 55.9506972, -4.7577519 55.9503595)",,
26202150,,Container Way,unclassified,,,True,False,36.037,"LINESTRING (-4.7563654 55.949329, -4.7560485 55.9490578)",,
23366964,,Container Way,unclassified,,,False,True,143.654,"LINESTRING (-4.7563654 55.949329, -4.7565296 55.9494845, -4.7573464 55.950092, -4.7577519 55.9503595)",,
4814576,,Cathcart Street,residential,,,False,False,12.926,"LINESTRING (-4.7512916 55.9465637, -4.7511312 55.9466375)",,
4814576,,Cathcart Street,residential,,,False,True,29.308,"LINESTRING (-4.7512916 55.9465637, -4.7515022 55.9464716, -4.7515692 55.9464447, -4.7516233 55.9464299, -4.7516841 55.9464288)",,
26202148,,Dalrymple Street,trunk,30 mph,,True,False,81.155,"LINESTRING (-4.7512916 55.9465637, -4.7517477 55.9467877, -4.7521088 55.9469196, -4.7523313 55.9470008)",A8,2
206875789,yes,Bullring Roundabout,trunk,30 mph,roundabout,True,False,33.437,"LINESTRING (-4.7562771 55.948435, -4.7564599 55.9484314, -4.7566895 55.948432, -4.756814 55.9484314)",,
26202144,,Brymner Street,unclassified,,,False,False,42.302,"LINESTRING (-4.7510604 55.9487204, -4.7513972 55.94839)",,
4439449,,Dalrymple Street,primary,30 mph,,False,True,49.195,"LINESTRING (-4.7608926 55.9514296, -4.7605381 55.9510342)",A770,2
32003697,,West Stewart Street,residential,,,True,False,17.673,"LINESTRING (-4.7613994 55.9487461, -4.7612712 55.9486043)",,
32003699,,West Stewart Street,residential,,,False,False,109.732,"LINESTRING (-4.7613994 55.9487461, -4.7616133 55.9490098, -4.7621441 55.9496405)",,
477265429,,Roxburgh Street,residential,,,False,True,68.158,"LINESTRING (-4.7630322 55.9459094, -4.7640784 55.9460897)",,
4417715,,Regent Street,residential,,,False,False,183.27800000000002,"LINESTRING (-4.7630322 55.9459094, -4.7628347 55.9458736, -4.7626665 55.945862, -4.7624935 55.9458675, -4.7620998 55.9459011, -4.7616201 55.9459582, -4.7610953 55.9460206, -4.7609042 55.946037, -4.7607804 55.9460413, -4.7605897 55.9460418, -4.7603447 55.946035, -4.7601324 55.9460175)",,
