osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge
17929053,,unclassified,,,False,False,89.68900000000001,"LINESTRING (-1.3178672 54.5190001, -1.3178417 54.5190569, -1.3177881 54.5191036, -1.3177197 54.5191394, -1.3176553 54.5191643, -1.3175668 54.5191845, -1.3174421 54.5191993, -1.3173281 54.5192017, -1.3171457 54.5191923, -1.3169539 54.5191768, -1.3168386 54.5191565, -1.3167581 54.519116, -1.316722 54.5190732)",,
681433901,1,unclassified,,,True,False,36.846000000000004,"LINESTRING (-1.3178672 54.5190001, -1.3178792 54.5188771, -1.3178981 54.5188421, -1.3179329 54.5188039, -1.3179718 54.5187697, -1.3180807 54.5187095)",,
17929053,,unclassified,,,False,True,89.68900000000001,"LINESTRING (-1.316722 54.5190732, -1.3167581 54.519116, -1.3168386 54.5191565, -1.3169539 54.5191768, -1.3171457 54.5191923, -1.3173281 54.5192017, -1.3174421 54.5191993, -1.3175668 54.5191845, -1.3176553 54.5191643, -1.3177197 54.5191394, -1.3177881 54.5191036, -1.3178417 54.5190569, -1.3178672 54.5190001)",,
18668003,2,tertiary,,roundabout,True,False,23.891,"LINESTRING (-1.3124917 54.5142497, -1.3124513 54.5142959, -1.3123859 54.5143331, -1.3122885 54.5143581, -1.3122059 54.5143616)",,
18668223,1,tertiary,,,True,False,36.175,"LINESTRING (-1.3124917 54.5142497, -1.312573 54.514433, -1.312602 54.514568)",Barwick Way,
18668003,2,tertiary,,roundabout,True,False,6.148,"LINESTRING (-1.3122059 54.5143616, -1.3121558 54.5143567, -1.3121139 54.5143481)",,
18668003,2,tertiary,,roundabout,True,False,18.338,"LINESTRING (-1.3121139 54.5143481, -1.3120407 54.5143204, -1.3119726 54.5142654, -1.3119514 54.5142206)",,
18668245,1,unclassified,,,True,False,40.073,"LINESTRING (-1.3121139 54.5143481, -1.3118505 54.514399, -1.3117783 54.5144132, -1.3115179 54.5144474)",Beckfields Avenue,
18668003,2,tertiary,,roundabout,True,False,6.821,"LINESTRING (-1.3119514 54.5142206, -1.3119587 54.5141594)",,
18668003,2,tertiary,,roundabout,True,False,22.987000000000002,"LINESTRING (-1.3119587 54.5141594, -1.3119885 54.5141183, -1.3120395 54.514082, -1.3121062 54.5140557, -1.3122209 54.5140397)",,
18668283,1,tertiary,,,True,False,30.206000000000003,"LINESTRING (-1.3119587 54.5141594, -1.3118551 54.51403, -1.3118019 54.5139048)",Barwick Way,
18668003,2,tertiary,,roundabout,True,False,3.966,"LINESTRING (-1.3122209 54.5140397, -1.3122821 54.5140429)",,
18668003,2,tertiary,,roundabout,True,False,25.976,"LINESTRING (-1.3122821 54.5140429, -1.3123523 54.514057, -1.3124283 54.5140898, -1.312485 54.5141413, -1.3125036 54.5142149)",,
18668133,1,tertiary,,,True,False,38.986999999999995,"LINESTRING (-1.3122821 54.5140429, -1.3124708 54.5140278, -1.3126017 54.5140152, -1.3128825 54.5140143)",Blair Avenue,
18668003,2,tertiary,,roundabout,True,False,3.945,"LINESTRING (-1.3125036 54.5142149, -1.3124917 54.5142497)",,
18668128,2,tertiary,,,True,False,33.428,"LINESTRING (-1.3128825 54.5140143, -1.3126589 54.5141054, -1.3125921 54.5141465, -1.3125036 54.5142149)",Blair Avenue,
222764890,2,tertiary,30 mph,,False,True,21.997999999999998,"LINESTRING (-1.3128825 54.5140143, -1.3130973 54.5140034, -1.3132224 54.5140008)",Blair Avenue,
18764298,,unclassified,,,False,False,97.83699999999999,"LINESTRING (-1.3135574 54.5157725, -1.3138118 54.515731, -1.3143441 54.5157307, -1.3147196 54.5157304, -1.3150633 54.5157302)",Barwick Way,
"[34372832, 34372835, 16426692]",2,tertiary,40 mph,,False,True,368.644,"LINESTRING (-1.3135574 54.5157725, -1.3137192 54.516031, -1.3138613 54.5163035, -1.313974 54.5165464, -1.3140768 54.5168205, -1.3142357 54.5172766, -1.3143225 54.5175256, -1.3145502 54.5181091, -1.314766 54.5187399, -1.314803 54.518919, -1.314806 54.5190013)",Barwick Way,yes
681384511,2,tertiary,40 mph,,False,False,147.631,"LINESTRING (-1.3135574 54.5157725, -1.3132624 54.5153252, -1.312602 54.514568)",Barwick Way,
18764298,,unclassified,,,False,True,97.837,"LINESTRING (-1.3150633 54.5157302, -1.3147196 54.5157304, -1.3143441 54.5157307, -1.3138118 54.515731, -1.3135574 54.5157725)",Barwick Way,
18764540,,residential,,,False,False,19.42,"LINESTRING (-1.3121677 54.5153458, -1.3118679 54.5153605)",Ickworth Court,
18764544,,residential,,,False,False,23.658,"LINESTRING (-1.3121677 54.5153458, -1.3125342 54.5153436)",Ickworth Court,
18764540,,residential,,,False,True,128.655,"LINESTRING (-1.3121677 54.5153458, -1.3121677 54.5152076, -1.3121608 54.5150579, -1.3121281 54.5149628, -1.3120294 54.5149085, -1.3119227 54.5148722, -1.3117102 54.51484, -1.3115203 54.5148233, -1.3114098 54.5148026, -1.3113213 54.5147528, -1.3112885 54.514687, -1.3112625 54.5146211, -1.3112226 54.5145163)",Ickworth Court,
18764544,,residential,,,False,True,23.658,"LINESTRING (-1.3125342 54.5153436, -1.3121677 54.5153458)",Ickworth Court,
18764540,,residential,,,False,False,12.019,"LINESTRING (-1.3118679 54.5153605, -1.3116817 54.5153602)",Ickworth Court,
18764540,,residential,,,False,True,19.42,"LINESTRING (-1.3118679 54.5153605, -1.3121677 54.5153458)",Ickworth Court,
18764583,,residential,,,False,False,13.963,"LINESTRING (-1.3118679 54.5153605, -1.3118792 54.5154859)",Ickworth Court,
18764540,,residential,,,False,True,12.019,"LINESTRING (-1.3116817 54.5153602, -1.3118679 54.5153605)",Ickworth Court,
18764583,,residential,,,False,True,13.963,"LINESTRING (-1.3118792 54.5154859, -1.3118679 54.5153605)",Ickworth Court,
16803958,,residential,,,False,False,72.286,"LINESTRING (-1.3123515 54.5206069, -1.3122461 54.5212541)",Middle Road,
20434932,,residential,,,False,False,51.44,"LINESTRING (-1.3123515 54.5206069, -1.3131485 54.5206117)",Wheatear Lane,
16803958,,residential,,,False,True,63.047,"LINESTRING (-1.3123515 54.5206069, -1.3123291 54.5203395, -1.3123209 54.5202496, -1.3122384 54.5200459)",Middle Road,
20434932,,residential,,,False,True,51.44,"LINESTRING (-1.3131485 54.5206117, -1.3123515 54.5206069)",Wheatear Lane,
20434932,,residential,,,False,False,43.945,"LINESTRING (-1.3131485 54.5206117, -1.3135605 54.5206067, -1.313818 54.5206515)",Wheatear Lane,
20435210,,residential,,,False,False,76.25,"LINESTRING (-1.3131485 54.5206117, -1.313097 54.5208807, -1.3129854 54.5210849, -1.3129425 54.5212842)",Bunting Close,
20434932,,residential,,,False,False,49.573,"LINESTRING (-1.313818 54.5206515, -1.3141098 54.5207811, -1.3143845 54.5209504)",Wheatear Lane,
20434932,,residential,,,False,True,43.945,"LINESTRING (-1.313818 54.5206515, -1.3135605 54.5206067, -1.3131485 54.5206117)",Wheatear Lane,
20438885,,residential,,,False,False,46.747,"LINESTRING (-1.313818 54.5206515, -1.3139811 54.5204573, -1.3139897 54.520253)",Whinchat Close,
20434932,,residential,,,False,False,92.18400000000001,"LINESTRING (-1.3143845 54.5209504, -1.3146334 54.5212195, -1.3147278 54.5215333, -1.3147135 54.5216854, -1.314702 54.5217377)",Wheatear Lane,
20434932,,residential,,,False,True,49.573,"LINESTRING (-1.3143845 54.5209504, -1.3141098 54.5207811, -1.313818 54.5206515)",Wheatear Lane,
20438927,,residential,,,False,False,82.497,"LINESTRING (-1.3143845 54.5209504, -1.3146763 54.5208159, -1.3149424 54.5205669, -1.315011 54.5203377)",Stonechat Close,
20434932,,residential,,,False,True,92.184,"LINESTRING (-1.314702 54.5217377, -1.3147135 54.5216854, -1.3147278 54.5215333, -1.3146334 54.5212195, -1.3143845 54.5209504)",Wheatear Lane,
20438471,,residential,,,False,False,50.638,"LINESTRING (-1.314702 54.5217377, -1.3144102 54.5217176, -1.3141871 54.5217326, -1.3139382 54.5216778)",Pipit Close,
20435243,,residential,,,False,False,23.272,"LINESTRING (-1.3129425 54.5212842, -1.313303 54.5212892)",Bunting Close,
20435210,,residential,,,False,False,45.205999999999996,"LINESTRING (-1.3129425 54.5212842, -1.3129168 54.5214785, -1.3128395 54.5215333, -1.3127022 54.5215482, -1.3125992 54.5215482)",Bunting Close,
20435210,,residential,,,False,True,76.25,"LINESTRING (-1.3129425 54.5212842, -1.3129854 54.5210849, -1.313097 54.5208807, -1.3131485 54.5206117)",Bunting Close,
20435210,,residential,,,False,False,8.306,"LINESTRING (-1.3125992 54.5215482, -1.3124705 54.5215482)",Bunting Close,
20435226,,residential,,,False,False,8.88,"LINESTRING (-1.3125992 54.5215482, -1.3126078 54.5214685)",Bunting Close,
20435210,,residential,,,False,True,45.206,"LINESTRING (-1.3125992 54.5215482, -1.3127022 54.5215482, -1.3128395 54.5215333, -1.3129168 54.5214785, -1.3129425 54.5212842)",Bunting Close,
20435210,,residential,,,False,True,8.306,"LINESTRING (-1.3124705 54.5215482, -1.3125992 54.5215482)",Bunting Close,
20435226,,residential,,,False,True,8.88,"LINESTRING (-1.3126078 54.5214685, -1.3125992 54.5215482)",Bunting Close,
20435243,,residential,,,False,False,12.185,"LINESTRING (-1.313303 54.5212892, -1.3134918 54.5212892)",Bunting Close,
20435243,,residential,,,False,True,23.272,"LINESTRING (-1.313303 54.5212892, -1.3129425 54.5212842)",Bunting Close,
20435275,,residential,,,False,False,11.075,"LINESTRING (-1.313303 54.5212892, -1.313303 54.5211896)",Bunting Close,
20435243,,residential,,,False,True,12.185,"LINESTRING (-1.3134918 54.5212892, -1.313303 54.5212892)",Bunting Close,
20435275,,residential,,,False,True,11.075,"LINESTRING (-1.313303 54.5211896, -1.313303 54.5212892)",Bunting Close,
20438471,,residential,,,False,False,11.423,"LINESTRING (-1.3139382 54.5216778, -1.3137751 54.5216379)",Pipit Close,
20438477,,residential,,,False,False,9.671,"LINESTRING (-1.3139382 54.5216778, -1.3139982 54.5215981)",Pipit Close,
20438471,,residential,,,False,True,50.638,"LINESTRING (-1.3139382 54.5216778, -1.3141871 54.5217326, -1.3144102 54.5217176, -1.314702 54.5217377)",Pipit Close,
20438471,,residential,,,False,True,11.423,"LINESTRING (-1.3137751 54.5216379, -1.3139382 54.5216778)",Pipit Close,
20438477,,residential,,,False,True,9.671,"LINESTRING (-1.3139982 54.5215981, -1.3139382 54.5216778)",Pipit Close,
20438885,,residential,,,False,False,11.075,"LINESTRING (-1.3139897 54.520253, -1.3139897 54.5201534)",Whinchat Close,
20438895,,residential,,,False,False,11.636,"LINESTRING (-1.3139897 54.520253, -1.3138094 54.520253)",Whinchat Close,
20438885,,residential,,,False,True,46.747,"LINESTRING (-1.3139897 54.520253, -1.3139811 54.5204573, -1.313818 54.5206515)",Whinchat Close,
20438885,,residential,,,False,True,11.075,"LINESTRING (-1.3139897 54.5201534, -1.3139897 54.520253)",Whinchat Close,
20438895,,residential,,,False,True,11.636,"LINESTRING (-1.3138094 54.520253, -1.3139897 54.520253)",Whinchat Close,
20438927,,residential,,,False,False,13.888,"LINESTRING (-1.315011 54.5203377, -1.3150282 54.5202132)",Stonechat Close,
20438935,,residential,,,False,False,11.839,"LINESTRING (-1.315011 54.5203377, -1.3148308 54.5203178)",Stonechat Close,
20438927,,residential,,,False,True,82.497,"LINESTRING (-1.315011 54.5203377, -1.3149424 54.5205669, -1.3146763 54.5208159, -1.3143845 54.5209504)",Stonechat Close,
20438927,,residential,,,False,True,13.888,"LINESTRING (-1.3150282 54.5202132, -1.315011 54.5203377)",Stonechat Close,
20438935,,residential,,,False,True,11.839,"LINESTRING (-1.3148308 54.5203178, -1.315011 54.5203377)",Stonechat Close,
16415166,2,tertiary,30 mph,roundabout,True,False,21.797,"LINESTRING (-1.3186138 54.5195135, -1.3185519 54.5194912, -1.318502 54.51946, -1.3184678 54.5194214, -1.3184529 54.5193785, -1.3184536 54.5193545)",,
"[681415276, 17092718, 478511943]",2,tertiary,30 mph,,True,False,232.10500000000002,"LINESTRING (-1.3186138 54.5195135, -1.3182735 54.5195372, -1.3179101 54.5195543, -1.31767 54.519559, -1.3173753 54.5195512, -1.3171068 54.5195255, -1.3165033 54.5194725, -1.3159427 54.5194196, -1.315818 54.5194103, -1.3157161 54.5194048, -1.3155855 54.5194117, -1.3153954 54.519446, -1.3152498 54.5194916, -1.3151109 54.5195576)",Ingleby Way,
17449008,1,unclassified,,roundabout,True,False,47.042,"LINESTRING (-1.3174802 54.5170062, -1.31742 54.516998, -1.3173708 54.5169762, -1.3173415 54.5169446, -1.3173365 54.5169113, -1.3173539 54.5168795, -1.317391 54.516854, -1.317442 54.5168387, -1.3174993 54.5168358, -1.3175541 54.516846, -1.317598 54.5168675, -1.3176244 54.5168972, -1.3176292 54.5169304, -1.317624 54.5169451)",,
222764890,2,tertiary,30 mph,,False,False,21.997999999999998,"LINESTRING (-1.3132224 54.5140008, -1.3130973 54.5140034, -1.3128825 54.5140143)",Blair Avenue,
222764890,2,tertiary,30 mph,,False,True,91.495,"LINESTRING (-1.3132224 54.5140008, -1.313732 54.5140218, -1.3142742 54.5140342, -1.3146338 54.5140017)",Blair Avenue,
222764890,2,tertiary,30 mph,,False,True,47.32,"LINESTRING (-1.3146338 54.5140017, -1.3153487 54.5139075)",Blair Avenue,
222764890,2,tertiary,30 mph,,False,False,91.495,"LINESTRING (-1.3146338 54.5140017, -1.3142742 54.5140342, -1.313732 54.5140218, -1.3132224 54.5140008)",Blair Avenue,
222764890,2,tertiary,30 mph,,False,False,40.582,"LINESTRING (-1.3159621 54.5138275, -1.3153487 54.5139075)",Blair Avenue,
222764890,2,tertiary,30 mph,,False,True,110.088,"LINESTRING (-1.3159621 54.5138275, -1.3165364 54.5137935, -1.3172587 54.5137848, -1.3176643 54.5137783)",Blair Avenue,
38480333,,unclassified,,,False,False,8.3,"LINESTRING (-1.3161464 54.5157767, -1.3160562 54.5158299)",,
17449184,,unclassified,,roundabout,True,False,17.214,"LINESTRING (-1.3161464 54.5157767, -1.316121 54.5157525, -1.3161137 54.5157373, -1.3161135 54.515709, -1.3161401 54.5156735, -1.3161759 54.5156543, -1.3161994 54.5156472)",,
38480333,,unclassified,,,False,True,8.3,"LINESTRING (-1.3160562 54.5158299, -1.3161464 54.5157767)",,
17449184,,unclassified,,roundabout,True,False,23.419,"LINESTRING (-1.3163903 54.5157082, -1.3163906 54.5157366, -1.3163618 54.5157738, -1.3163252 54.5157926, -1.3162623 54.5158043, -1.3161949 54.5157975, -1.3161464 54.5157767)",,
38480344,,unclassified,,,False,False,19.688,"LINESTRING (-1.3163903 54.5157082, -1.3164619 54.5157042, -1.3166939 54.5156911)",Lamb Lane,
158032906,1,unclassified,,roundabout,True,False,3.06,"LINESTRING (-1.3181629 54.5188421, -1.3181235 54.5188268)",,
16415166,2,tertiary,30 mph,roundabout,True,False,25.412999999999997,"LINESTRING (-1.3184592 54.5193339, -1.3184867 54.5192921, -1.3185341 54.519256, -1.318598 54.519229, -1.3186731 54.5192136, -1.3187528 54.5192115)",,
"[681433914, 681433899]","['1', '2']",unclassified,,,True,False,58.04,"LINESTRING (-1.3184592 54.5193339, -1.3184063 54.5192328, -1.3183522 54.5191217, -1.3183272 54.5190779, -1.3182762 54.5189876, -1.3182078 54.5188981, -1.3181629 54.5188421)",Myton Road,
38909530,,residential,,,False,False,10.653,"LINESTRING (-1.3106711 54.5209851, -1.310817 54.5209403)",Pheasant Close,
38909538,,residential,,,False,False,15.235,"LINESTRING (-1.3106711 54.5209851, -1.3106003 54.5208544)",Pheasant Close,
38909538,,residential,,,False,True,43.13100000000001,"LINESTRING (-1.3106711 54.5209851, -1.3107569 54.5211196, -1.3108771 54.5212242, -1.3109114 54.521284, -1.3109286 54.5213388)",Pheasant Close,
38909530,,residential,,,False,True,10.653,"LINESTRING (-1.310817 54.5209403, -1.3106711 54.5209851)",Pheasant Close,
38909531,,residential,,,False,False,60.47,"LINESTRING (-1.3117697 54.5212641, -1.3117182 54.5207211)",Eider Close,
38909544,,residential,,,False,True,30.766,"LINESTRING (-1.3117697 54.5212641, -1.3122461 54.5212541)",Keepers Lane,
38909544,,residential,,,False,False,55.911,"LINESTRING (-1.3117697 54.5212641, -1.311229 54.5212691, -1.3110316 54.5213039, -1.3109286 54.5213388)",Keepers Lane,
38909531,,residential,,,False,False,11.198,"LINESTRING (-1.3117182 54.5207211, -1.3115466 54.520736)",Eider Close,
38909531,,residential,,,False,True,60.47,"LINESTRING (-1.3117182 54.5207211, -1.3117697 54.5212641)",Eider Close,
38909532,,residential,,,False,False,13.48,"LINESTRING (-1.3117182 54.5207211, -1.3119242 54.5207011)",Eider Close,
38909531,,residential,,,False,True,11.198,"LINESTRING (-1.3115466 54.520736, -1.3117182 54.5207211)",Eider Close,
38909532,,residential,,,False,True,13.48,"LINESTRING (-1.3119242 54.5207011, -1.3117182 54.5207211)",Eider Close,
38909538,,residential,,,False,True,15.235,"LINESTRING (-1.3106003 54.5208544, -1.3106711 54.5209851)",Pheasant Close,
38909535,,residential,,,False,False,11.642,"LINESTRING (-1.3116753 54.5217274, -1.3116753 54.5216227)",Fallow Close,
38909666,,residential,,,False,False,11.799,"LINESTRING (-1.3116753 54.5217274, -1.3118581 54.5217256)",Fallow Close,
38909666,,residential,,,False,True,66.064,"LINESTRING (-1.3116753 54.5217274, -1.3114204 54.5217306, -1.3111114 54.5217754, -1.3108883 54.5217804, -1.3106625 54.5217672)",Fallow Close,
38909535,,residential,,,False,True,11.642,"LINESTRING (-1.3116753 54.5216227, -1.3116753 54.5217274)",Fallow Close,
38909544,,residential,,,False,False,20.685,"LINESTRING (-1.3107054 54.5215829, -1.3106797 54.5216775, -1.3106625 54.5217672)",Keepers Lane,
38909544,,residential,,,False,True,31.079,"LINESTRING (-1.3107054 54.5215829, -1.3107655 54.5214733, -1.3108943 54.5213687, -1.3109286 54.5213388)",Keepers Lane,
38909538,,residential,,,False,False,43.131,"LINESTRING (-1.3109286 54.5213388, -1.3109114 54.521284, -1.3108771 54.5212242, -1.3107569 54.5211196, -1.3106711 54.5209851)",Pheasant Close,
38909544,,residential,,,False,False,31.079,"LINESTRING (-1.3109286 54.5213388, -1.3108943 54.5213687, -1.3107655 54.5214733, -1.3107054 54.5215829)",Keepers Lane,
38909544,,residential,,,False,True,55.911,"LINESTRING (-1.3109286 54.5213388, -1.3110316 54.5213039, -1.311229 54.5212691, -1.3117697 54.5212641)",Keepers Lane,
16803958,,residential,,,False,True,72.286,"LINESTRING (-1.3122461 54.5212541, -1.3123515 54.5206069)",Middle Road,
