osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
885124763,,,St Andrew's Cross,tertiary,30 mph,True,False,23.077,"LINESTRING (-4.1384537 50.3706087, -4.1383754 50.3705608, -4.1383204 50.3705012, -4.1382928 50.3704343)",roundabout,
9876529,2,,Kinterbury Street,unclassified,,False,True,38.739999999999995,"LINESTRING (-4.1381262 50.3700985, -4.1378504 50.369974, -4.1377643 50.3699408, -4.1376595 50.3699249)",,
862182990,1,,Kinterbury Street,unclassified,,True,False,26.949,"LINESTRING (-4.1381262 50.3700985, -4.1383 50.3701471, -4.1384113 50.3701705, -4.1384783 50.370189)",,
9636883,2,,St Andrew's Cross,tertiary,30 mph,True,False,17.738999999999997,"LINESTRING (-4.1388384 50.3701708, -4.1389116 50.3701963, -4.1389748 50.3702309, -4.1390252 50.3702733)",roundabout,
393229517,,,Derry's Cross,tertiary,,True,False,20.753,"LINESTRING (-4.145528 50.3703667, -4.1454918 50.3703327, -4.1454641 50.3702792, -4.1454445 50.3702203, -4.1454381 50.3701916)",roundabout,
"[874124018, 874124020]",2,,Royal Parade,tertiary,30 mph,True,False,70.412,"LINESTRING (-4.145528 50.3703667, -4.1452938 50.3703374, -4.1452067 50.370334, -4.1448705 50.370341, -4.1445402 50.3703481)",,
874124016,3,,Derry's Cross,tertiary,30 mph,True,False,17.814,"LINESTRING (-4.1457262 50.3704646, -4.1456135 50.3704153, -4.145528 50.3703667)",roundabout,
24693714,1,,Mayflower Street,unclassified,20 mph,True,False,29.039,"LINESTRING (-4.1404636 50.3737122, -4.1404714 50.3738435, -4.1405124 50.3739706)",,
1101813245,2,,Mayflower Street,unclassified,20 mph,False,False,24.84,"LINESTRING (-4.1404636 50.3737122, -4.140504 50.3735938, -4.1405331 50.3735605, -4.140582 50.3735045)",,
"[34758178, 1101813266]",,,,unclassified,,False,False,70.224,"LINESTRING (-4.140582 50.3735045, -4.14032 50.3733068, -4.1401783 50.3731999, -4.1400537 50.3730878, -4.1401807 50.3730376)",,
117700340,2,,Mayflower Street,unclassified,20 mph,False,False,66.00999999999999,"LINESTRING (-4.140582 50.3735045, -4.1406522 50.3734577, -4.1407476 50.3734125, -4.1408356 50.3733894, -4.1409578 50.3733808, -4.141183 50.3733771, -4.1414498 50.3733704)",,
1101813245,2,,Mayflower Street,unclassified,20 mph,False,True,24.84,"LINESTRING (-4.140582 50.3735045, -4.1405331 50.3735605, -4.140504 50.3735938, -4.1404636 50.3737122)",,
9637901,2,,Mayflower Street,unclassified,20 mph,True,False,29.695,"LINESTRING (-4.1448538 50.3733095, -4.1450865 50.3733067, -4.1452723 50.3733016)",,
"[640840712, 640840713, 1191309386, 640840711]","['1', '2']",,Mayflower Street,unclassified,20 mph,False,"[False, True]",142.87,"LINESTRING (-4.1448538 50.3733095, -4.1444428 50.3733161, -4.1444105 50.3733169, -4.1442212 50.3733214, -4.1430794 50.373351, -4.1428897 50.373357, -4.1428407 50.3733563)",,
"[718083896, 1163988027, 1094633910, 638006030]",3,A374,Western Approach,primary,30 mph,True,False,474.4580000000001,"LINESTRING (-4.1459681 50.3732695, -4.1460193 50.3732604, -4.146373 50.3731973, -4.1466147 50.3731582, -4.1467852 50.3731306, -4.1471281 50.373059, -4.1473664 50.3729725, -4.1474166 50.3729543, -4.1476608 50.3728407, -4.1479329 50.3726503, -4.1482101 50.3724012, -4.1483813 50.372158, -4.1484269 50.3720132, -4.1484541 50.3718832, -4.1484614 50.3717982, -4.1484591 50.371676, -4.1484494 50.3714139, -4.1484361 50.371054, -4.1484245 50.3708047, -4.1484191 50.3706814, -4.1484257 50.3705655, -4.1484339 50.3704481, -4.1484447 50.3703519, -4.1484468 50.3701442, -4.1484563 50.3700091, -4.1484548 50.3699461, -4.1484584 50.3698999)",,
718083944,2,,North Cross,primary,,True,False,52.690000000000005,"LINESTRING (-4.1427295 50.3749941, -4.1428492 50.3750143, -4.1429616 50.3750475, -4.1430631 50.3750927, -4.1431507 50.3751486, -4.1432217 50.3752133, -4.1432738 50.3752849)",roundabout,
"[1094633971, 9637671]",3,A374,Western Approach,primary,30 mph,True,False,207.78099999999998,"LINESTRING (-4.1427295 50.3749941, -4.1429064 50.3749486, -4.1430407 50.3749141, -4.1433297 50.3747765, -4.1434565 50.3746788, -4.1437497 50.3744733, -4.1440081 50.3742988, -4.1440594 50.3742617, -4.1443248 50.3740882, -4.1444079 50.3740428, -4.1446639 50.3738678, -4.144874 50.3737492)",,
718083947,2,,North Cross,primary,,True,False,26.765,"LINESTRING (-4.1432738 50.3752849, -4.1433059 50.3753625, -4.143316 50.3754425, -4.1433036 50.3755223)",roundabout,
718083946,4,,North Cross,primary,,True,False,53.837,"LINESTRING (-4.1433036 50.3755223, -4.143269 50.3755999, -4.1432132 50.3756723, -4.1431381 50.3757373, -4.143046 50.3757926, -4.1429399 50.3758366, -4.1428232 50.3758678)",roundabout,
"[912585062, 886067583]",3,,North Cross,primary,,True,False,16.536,"LINESTRING (-4.1428232 50.3758678, -4.1427621 50.3758783, -4.1426997 50.3758853, -4.1425933 50.3758889)",roundabout,
"[718083945, 997782779]",2,,North Cross,primary,,True,False,54.821999999999996,"LINESTRING (-4.1419236 50.375329, -4.1419661 50.3752514, -4.1420299 50.3751801, -4.1421131 50.3751173, -4.1422127 50.3750652, -4.1423255 50.3750254, -4.1424477 50.3749994)",roundabout,
885124796,2,A374,Cobourg Street,primary,30 mph,True,False,137.016,"LINESTRING (-4.1419236 50.375329, -4.1419142 50.3751738, -4.1418839 50.3750467, -4.1418557 50.3749832, -4.1417711 50.374907, -4.1416836 50.3748453, -4.1414875 50.374742, -4.1413332 50.3746543, -4.1411985 50.3745797, -4.1410823 50.3745018, -4.1408726 50.3743662)",,
997782779,2,,North Cross,primary,,True,False,20.114,"LINESTRING (-4.1424477 50.3749994, -4.142541 50.3749896, -4.1426355 50.3749878, -4.1427295 50.3749941)",roundabout,
291762133,2,A374,Western Approach,primary,30 mph,True,False,12.671,"LINESTRING (-4.1484584 50.3698999, -4.148453 50.369786)",,
"[872232516, 35295109, 874124006, 874124007]","['2', '3']",,Union Street,tertiary,30 mph,True,False,151.79399999999998,"LINESTRING (-4.1484584 50.3698999, -4.1482906 50.3699026, -4.1481416 50.3699055, -4.147833 50.369906, -4.1476173 50.3699082, -4.1469698 50.3699244, -4.1467018 50.3699351, -4.1465665 50.3699467, -4.1465113 50.3699515, -4.1464208 50.3699723, -4.1463369 50.3699994)",,
291762135,2,A374,Western Approach,primary,30 mph,True,False,76.80199999999999,"LINESTRING (-4.1486533 50.3717811, -4.1486223 50.3719657, -4.1485466 50.3721965, -4.1484645 50.3723362, -4.1483856 50.3724452)",,
1094633970,3,A374,Western Approach,primary,30 mph,True,False,23.805,"LINESTRING (-4.1444345 50.3743496, -4.1442063 50.3745066)",,
39863307,1,,Oxford Place,residential,,True,False,20.225,"LINESTRING (-4.1444345 50.3743496, -4.1444659 50.3744507, -4.14453 50.3745181)",,
9637882,2,,Mayflower Street,unclassified,,True,False,21.515,"LINESTRING (-4.1452723 50.3733016, -4.1453649 50.373339, -4.1454185 50.3733774, -4.1454699 50.3734417)",,
9637886,1,,Mayflower Street,unclassified,,True,False,49.59,"LINESTRING (-4.1452723 50.3733016, -4.1453642 50.3732912, -4.1454656 50.3732798, -4.1455598 50.3732806, -4.1456562 50.3732757, -4.1459681 50.3732695)",,
"[638006032, 1094633970]",3,A374,Western Approach,primary,30 mph,True,False,115.084,"LINESTRING (-4.1455431 50.3735958, -4.1453331 50.3737154, -4.1448919 50.3740037, -4.1448408 50.3740418, -4.1444831 50.3743088, -4.1444345 50.3743496)",,
"[640840712, 640840713, 1191309386, 640840711]","['1', '2']",,Mayflower Street,unclassified,20 mph,False,"[False, True]",142.87,"LINESTRING (-4.1428407 50.3733563, -4.1428897 50.373357, -4.1430794 50.373351, -4.1442212 50.3733214, -4.1444105 50.3733169, -4.1444428 50.3733161, -4.1448538 50.3733095)",,
"[34758016, 1098930924, 1098930885]",2,,Armada Way,unclassified,,False,True,133.39,"LINESTRING (-4.1428407 50.3733563, -4.1428405 50.3733956, -4.1428407 50.3734021, -4.1428454 50.373568, -4.1428538 50.3737339, -4.1428551 50.3737635, -4.142861 50.3739036, -4.1428718 50.3741889, -4.1428716 50.3742697, -4.1428715 50.374315, -4.1428056 50.3743458, -4.14251 50.3743472)",,
9638011,2,,Mayflower Street,unclassified,,True,False,39.377,"LINESTRING (-4.144874 50.3737492, -4.1450457 50.3735701, -4.1450902 50.3735201, -4.1450995 50.3734336)",,
656257100,3,A374,Western Approach,primary,30 mph,True,False,54.361,"LINESTRING (-4.144874 50.3737492, -4.1453344 50.3735127, -4.1454699 50.3734417)",,
9638025,1,,Mayflower Street,unclassified,,True,False,19.402,"LINESTRING (-4.1450995 50.3734336, -4.1451543 50.3733699, -4.1452132 50.3733315, -4.1452723 50.3733016)",,
638006033,1,,Mayflower Street,unclassified,,True,False,22.234,"LINESTRING (-4.1450995 50.3734336, -4.1450075 50.3733841, -4.1448538 50.3733095)",,
"[910040425, 9638923]","['2', '3']",A374,Cobourg Street,primary,30 mph,True,False,142.23000000000002,"LINESTRING (-4.1408726 50.3743662, -4.140236 50.3739997, -4.1402062 50.3739826, -4.1400968 50.3739284, -4.1399702 50.3738727, -4.1398206 50.3738204, -4.139661 50.3737743, -4.1394779 50.3737525, -4.139402 50.3737513, -4.1392325 50.3737475, -4.1391947 50.3737497)",,
373891772,1,,Cobourg Street,unclassified,30 mph,True,False,68.839,"LINESTRING (-4.1408726 50.3743662, -4.140356 50.3739986, -4.1403253 50.3738747)",,
"[24640738, 891463890, 891463891, 1098930871]",,,James Street,unclassified,,False,False,89.36400000000002,"LINESTRING (-4.1408726 50.3743662, -4.1407441 50.3744589, -4.1406488 50.374688, -4.1406485 50.3746886, -4.1406263 50.3747415, -4.1405975 50.3747973, -4.1404827 50.3750595, -4.1404756 50.3750784, -4.1404651 50.3751054, -4.1404621 50.3751145)",,
9638970,2,A374,Cobourg Street,primary,,True,False,62.599000000000004,"LINESTRING (-4.139545 50.3736125, -4.1398675 50.3737083, -4.1401973 50.3738282, -4.1403253 50.3738747)",,
"[9876394, 495040412, 120341071]",,,"['Eastlake Street', 'Cornwall Street']",living_street,,False,"[False, True]",236.60000000000002,"LINESTRING (-4.139545 50.3736125, -4.1395327 50.3735421, -4.139512 50.3734965, -4.1394913 50.3734501, -4.1394639 50.3733935, -4.1394305 50.3733435, -4.1394047 50.3732854, -4.1393896 50.3732648, -4.1393569 50.3732204, -4.1393217 50.373146, -4.1393163 50.3730387, -4.1393139 50.3729921, -4.1393151 50.3729389, -4.1393163 50.3728834, -4.139324 50.3727769, -4.139403 50.37267, -4.139538 50.3726012, -4.1397545 50.37248, -4.1399242 50.3724329, -4.1400326 50.3724304, -4.140597 50.3724171, -4.1408994 50.3724141, -4.140898 50.3723306, -4.1408975 50.3722981)",,
9639022,1,,Mayflower Street,unclassified,20 mph,True,False,20.559,"LINESTRING (-4.1403253 50.3738747, -4.1404636 50.3737122)",,
1156817654,2,A374,Cobourg Street,primary,30 mph,True,False,17.023,"LINESTRING (-4.1403253 50.3738747, -4.1405124 50.3739706)",,
"[1115794922, 373891773, 1164837870, 1156817655]",2,A374,Cobourg Street,primary,30 mph,True,False,181.621,"LINESTRING (-4.1405124 50.3739706, -4.1405929 50.3740135, -4.1406981 50.3740809, -4.1411942 50.3743989, -4.141389 50.3745211, -4.1416554 50.3746906, -4.1417866 50.3747741, -4.1418523 50.3748139, -4.1419424 50.3748685, -4.142079 50.3749333, -4.1422175 50.3749652, -4.1424477 50.3749994)",,
"[9876394, 495040412, 120341071]",,,"['Eastlake Street', 'Cornwall Street']",living_street,,False,"[False, True]",236.6,"LINESTRING (-4.1408975 50.3722981, -4.140898 50.3723306, -4.1408994 50.3724141, -4.140597 50.3724171, -4.1400326 50.3724304, -4.1399242 50.3724329, -4.1397545 50.37248, -4.139538 50.3726012, -4.139403 50.37267, -4.139324 50.3727769, -4.1393163 50.3728834, -4.1393151 50.3729389, -4.1393139 50.3729921, -4.1393163 50.3730387, -4.1393217 50.373146, -4.1393569 50.3732204, -4.1393896 50.3732648, -4.1394047 50.3732854, -4.1394305 50.3733435, -4.1394639 50.3733935, -4.1394913 50.3734501, -4.139512 50.3734965, -4.1395327 50.3735421, -4.139545 50.3736125)",,
9876420,2,,Cornwall Street,unclassified,,False,False,174.462,"LINESTRING (-4.1436382 50.3722464, -4.1436458 50.3723567, -4.1437001 50.3723734, -4.1437372 50.3723745, -4.1445814 50.3723542, -4.1455597 50.3723377, -4.1456214 50.3723381, -4.1459257 50.3723404)",,
"[26718929, 1262291196]",1,,"['Raleigh Street', 'New George Street']","['unclassified', 'living_street']","['20 mph', '30 mph']",True,False,95.82600000000001,"LINESTRING (-4.1460279 50.3704641, -4.1459733 50.3705535, -4.1459737 50.3706152, -4.1459765 50.3711112, -4.1459777 50.371213, -4.1459862 50.3713192)",,
874124017,2,,Derry's Cross,tertiary,30 mph,True,False,21.692,"LINESTRING (-4.1460279 50.3704641, -4.1459053 50.3704771, -4.1458172 50.3704782, -4.1457262 50.3704646)",roundabout,
9636725,3,A374,Charles Cross,primary,,True,False,43.576,"LINESTRING (-4.1354217 50.3715883, -4.1354781 50.3715492, -4.1356077 50.3714973, -4.1357056 50.3714684, -4.1357862 50.3714585, -4.1358982 50.3714663, -4.1359383 50.3714738, -4.1359706 50.3714799)",roundabout,
"[1113048939, 1113049027, 1113048940, 1113048991]",2,,Citadel Road,residential,,False,True,94.98,"LINESTRING (-4.1480043 50.3669405, -4.1481172 50.3669722, -4.1485556 50.3670952, -4.1486736 50.3671283, -4.1490991 50.3672573, -4.1492227 50.3672947)",,
"[1192181385, 1113049034, 1113049033]",2,,Citadel Road,residential,,False,False,64.06599999999999,"LINESTRING (-4.1480043 50.3669405, -4.1478694 50.3669365, -4.1475814 50.3669396, -4.1473134 50.3669389, -4.1472259 50.3669412, -4.1471014 50.3669444)",,
26718375,,,St James Place,residential,,False,True,39.008,"LINESTRING (-4.1471014 50.3669444, -4.1471042 50.3672952)",,
"[1113049034, 1113049035]",2,,Citadel Road,residential,,False,False,25.404,"LINESTRING (-4.1471014 50.3669444, -4.1469609 50.3669426, -4.1467433 50.3669397)",,
"[1113049033, 1113049034, 1192181385]",2,,Citadel Road,residential,,False,True,64.066,"LINESTRING (-4.1471014 50.3669444, -4.1472259 50.3669412, -4.1473134 50.3669389, -4.1475814 50.3669396, -4.1478694 50.3669365, -4.1480043 50.3669405)",,
"[1113049034, 1113049035]",2,,Citadel Road,residential,,False,True,25.404,"LINESTRING (-4.1467433 50.3669397, -4.1469609 50.3669426, -4.1471014 50.3669444)",,
"[1117489652, 1117489653, 1117489655]",,,Athenaeum Street,residential,,False,False,51.279999999999994,"LINESTRING (-4.1457531 50.3673617, -4.1457554 50.3674065, -4.1457603 50.3675023, -4.145753 50.3676953, -4.1457481 50.3678227)",,
"[26718917, 1124506714, 1124506715, 1124506716, 1124506717, 1124506718, 1124506719]",,,Alfred Street,residential,,False,False,149.506,"LINESTRING (-4.1457531 50.3673617, -4.1455991 50.3673667, -4.1455133 50.3673695, -4.1451655 50.3673808, -4.1451004 50.3673831, -4.1443264 50.3674108, -4.144221 50.3674161, -4.1440995 50.3674227, -4.1439205 50.3674325, -4.1436497 50.3674472)",,
"[26718374, 1117489654]",,,Crescent Avenue,residential,,False,False,71.57400000000001,"LINESTRING (-4.1457481 50.3678227, -4.1462569 50.3677752, -4.1464455 50.3677415, -4.1467436 50.3677264)",,
"[1117489652, 1117489653, 1117489655]",,,Athenaeum Street,residential,,False,True,51.28,"LINESTRING (-4.1457481 50.3678227, -4.145753 50.3676953, -4.1457603 50.3675023, -4.1457554 50.3674065, -4.1457531 50.3673617)",,
"[1124506713, 34519503]",,,Athenaeum Street,residential,,False,False,28.063000000000002,"LINESTRING (-4.1457481 50.3678227, -4.145777 50.3680125, -4.1457863 50.3680739)",,
34519503,,,Athenaeum Street,residential,,False,False,36.262,"LINESTRING (-4.1457863 50.3680739, -4.1458214 50.368176, -4.1458084 50.3682655, -4.1457532 50.3683924)",,
"[1124506713, 34519503]",,,Athenaeum Street,residential,,False,True,28.063000000000002,"LINESTRING (-4.1457863 50.3680739, -4.145777 50.3680125, -4.1457481 50.3678227)",,
"[1117489656, 26718916, 1094634068]",,,Mulgrave Street,residential,,False,False,225.985,"LINESTRING (-4.1457863 50.3680739, -4.1451616 50.3680978, -4.1451604 50.3677573, -4.1444039 50.3677731, -4.1443651 50.3678109, -4.1443675 50.3678669, -4.1444125 50.368136, -4.1437274 50.368166)",,
34519503,,,Athenaeum Street,residential,,False,True,36.262,"LINESTRING (-4.1457532 50.3683924, -4.1458084 50.3682655, -4.1458214 50.368176, -4.1457863 50.3680739)",,
"[120341147, 183077797, 1089562311]","['2', '3']",B3240,The Crescent,secondary,30 mph,False,True,130.80100000000002,"LINESTRING (-4.1457532 50.3683924, -4.1459328 50.3684006, -4.1462314 50.3683993, -4.1463019 50.3683978, -4.1468544 50.3683918, -4.1469162 50.3683911, -4.1470862 50.3683932, -4.1472413 50.368406, -4.1475007 50.368446, -4.1475827 50.3684651)",,
"[1094634072, 1094634070]","['2', '3']",B3240,Notte Street,secondary,30 mph,False,False,76.36500000000001,"LINESTRING (-4.1457532 50.3683924, -4.1453208 50.3683541, -4.1450289 50.3682988, -4.1446975 50.3682649)",,
35289444,4,B3240,Notte Street,secondary,30 mph,False,False,67.089,"LINESTRING (-4.1446975 50.3682649, -4.1443467 50.3682475, -4.1443435 50.3682485, -4.1441526 50.3682478, -4.1437613 50.3682994)",,
"[1094634072, 1094634070]","['2', '3']",B3240,Notte Street,secondary,30 mph,False,True,76.36500000000001,"LINESTRING (-4.1446975 50.3682649, -4.1450289 50.3682988, -4.1453208 50.3683541, -4.1457532 50.3683924)",,
1094634071,2,,Princess Way,unclassified,,False,False,43.349000000000004,"LINESTRING (-4.1446975 50.3682649, -4.1446435 50.3684596, -4.1446327 50.3686516)",,
26718373,,,Princess Way,unclassified,,False,False,68.223,"LINESTRING (-4.1446327 50.3686516, -4.1446516 50.3686886, -4.1446871 50.3687344, -4.1447735 50.3688261, -4.1449904 50.3690628, -4.1451042 50.3691853)",,
598285126,2,,Princess Street,unclassified,,False,True,50.17,"LINESTRING (-4.1446327 50.3686516, -4.1445744 50.3686709, -4.1443973 50.3687338, -4.1443102 50.3687674, -4.1442858 50.3687775, -4.1441955 50.3688075, -4.1441239 50.3688266, -4.1440369 50.3688444, -4.1440003 50.368849)",,
1094634071,2,,Princess Way,unclassified,,False,True,43.349000000000004,"LINESTRING (-4.1446327 50.3686516, -4.1446435 50.3684596, -4.1446975 50.3682649)",,
598285126,2,,Princess Street,unclassified,,False,True,9.285,"LINESTRING (-4.1440003 50.368849, -4.1438701 50.3688577)",,
34522517,,,Lockyer Street,unclassified,,False,False,53.342,"LINESTRING (-4.1440003 50.368849, -4.1439895 50.3687382, -4.1438328 50.3683833)",,
598285126,2,,Princess Street,unclassified,,False,False,50.169999999999995,"LINESTRING (-4.1440003 50.368849, -4.1440369 50.3688444, -4.1441239 50.3688266, -4.1441955 50.3688075, -4.1442858 50.3687775, -4.1443102 50.3687674, -4.1443973 50.3687338, -4.1445744 50.3686709, -4.1446327 50.3686516)",,
34522704,,,,unclassified,,False,True,13.261,"LINESTRING (-4.1439039 50.368975, -4.1438902 50.3689275, -4.1438701 50.3688577)",,
1113049123,2,B3240,Notte Street,secondary,30 mph,False,True,8.832,"LINESTRING (-4.139189 50.3683299, -4.1393123 50.368341)",,
"[1098931197, 1119486797]",2,B3240,Vauxhall Street,secondary,30 mph,False,False,42.338,"LINESTRING (-4.139189 50.3683299, -4.1389439 50.3683123, -4.1385958 50.3682874)",,
"[598278125, 8310814]",2,,Buckwell Street,unclassified,30 mph,False,False,73.66999999999999,"LINESTRING (-4.1375316 50.3683436, -4.137551 50.3684204, -4.1375807 50.3684677, -4.1376848 50.3685818, -4.1378533 50.3687513, -4.1379495 50.368858, -4.1379904 50.3689315)",,
"[1124506792, 1098931198]",2,B3240,Vauxhall Street,secondary,30 mph,False,False,43.069,"LINESTRING (-4.1375316 50.3683436, -4.1373046 50.3683755, -4.1369396 50.3684298)",,
"[1098931198, 1098931199]",2,B3240,Vauxhall Street,secondary,30 mph,False,True,30.553,"LINESTRING (-4.1375316 50.3683436, -4.1377053 50.3683241, -4.1377492 50.36832, -4.137957 50.3683005)",,
24640741,2,B3250,Drake Circus,secondary,30 mph,True,False,29.57,"LINESTRING (-4.137108 50.3753925, -4.1371904 50.3752282, -4.1372396 50.3751402)",,
641314779,4,A374,The Crescent,primary,30 mph,True,False,30.389000000000003,"LINESTRING (-4.1486837 50.3694143, -4.1488031 50.369419, -4.1488906 50.3694402, -4.1489747 50.3694781, -4.1490266 50.3695416)",,
26718921,3,A374,The Crescent,primary,30 mph,True,False,27.936999999999998,"LINESTRING (-4.1490266 50.3695416, -4.1490125 50.3696297, -4.1489573 50.369715, -4.1489215 50.3697816)",,
26718997,1,A374,,primary,30 mph,True,False,31.339,"LINESTRING (-4.1490266 50.3695416, -4.1491055 50.369629, -4.1491604 50.3696918, -4.1492644 50.3697784)",,
"[1163988026, 1094633894]",2,A374,Western Approach,primary,30 mph,True,False,184.74400000000003,"LINESTRING (-4.1486498 50.3701299, -4.1486009 50.3702234, -4.1485691 50.3703075, -4.1485544 50.3704105, -4.1485505 50.3705299, -4.1485556 50.370641, -4.1485562 50.3707348, -4.1485682 50.370912, -4.1485964 50.3711011, -4.148604 50.371238, -4.1486084 50.37129, -4.1486177 50.3713996, -4.1486361 50.3715628, -4.1486488 50.3716324, -4.1486533 50.3717811)",,
"[9637216, 874124017]",2,,Derry's Cross,tertiary,30 mph,True,False,60.94800000000001,"LINESTRING (-4.1463369 50.3699994, -4.1463281 50.3701795, -4.1463152 50.3702538, -4.146283 50.3703191, -4.1462329 50.3703726, -4.1461775 50.3704132, -4.1461145 50.3704401, -4.1460279 50.3704641)",roundabout,
35295234,2,A374,Union Street,primary,30 mph,True,False,33.231,"LINESTRING (-4.148453 50.369786, -4.1485276 50.3697853, -4.1489215 50.3697816)",,
35296486,2,A374,The Crescent,primary,30 mph,True,False,23.171,"LINESTRING (-4.148453 50.369786, -4.1484457 50.3697323, -4.1484312 50.3696738, -4.1484229 50.3695787)",,
"[879486851, 1157076042, 23012202, 876557741, 874124021, 874124022]","['1', '2', '3']",,Royal Parade,tertiary,30 mph,True,False,456.22099999999995,"LINESTRING (-4.1390252 50.3702733, -4.1391844 50.370308, -4.1393389 50.3703178, -4.1394916 50.3703202, -4.1399902 50.3703282, -4.1406346 50.3703219, -4.1411619 50.3703141, -4.1413341 50.370312, -4.1419292 50.3703108, -4.1420785 50.3703086, -4.1424077 50.3703056, -4.1427713 50.3702981, -4.143233 50.3702818, -4.1440435 50.370269, -4.1445804 50.3702583, -4.1450677 50.3702337, -4.1453043 50.3702136, -4.1454381 50.3701916)",,
885124765,1,,St Andrew's Cross,tertiary,30 mph,True,False,21.326,"LINESTRING (-4.1390252 50.3702733, -4.1390658 50.3703318, -4.1390821 50.3703948, -4.1390731 50.3704585)",roundabout,
1157076043,2,,Derry's Cross,tertiary,30 mph,True,False,31.359,"LINESTRING (-4.1454381 50.3701916, -4.1454336 50.3699096)",roundabout,
