osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,bridge,junction
"[182668945, 182668955, 368806237]",False,Bridge Street,secondary,30 mph,True,136.39000000000001,,"LINESTRING (-7.4631118 54.8251959, -7.4635225 54.8248918, -7.4639543 54.8245607, -7.4643345 54.8242821, -7.4643546 54.8242693, -7.464419 54.824228)",2,yes,
143925672,False,Castle Street,unclassified,30 mph,True,42.992,,"LINESTRING (-7.464608 54.8259776, -7.4645125 54.8260511, -7.46439 54.8261032, -7.4642565 54.8261459, -7.4640687 54.8261958)",,,
143926309,True,Main Street,unclassified,30 mph,False,129.726,,"LINESTRING (-7.464608 54.8259776, -7.4643683 54.8258639, -7.4641783 54.8257547, -7.4637933 54.8255685, -7.4636042 54.8254748, -7.4633259 54.8253459, -7.4631118 54.8251959)",,,
178568255,False,Main Street,unclassified,30 mph,False,89.632,,"LINESTRING (-7.464608 54.8259776, -7.4648292 54.8260705, -7.4653161 54.8262677, -7.465765 54.8264304)",,,
143925672,False,Castle Street,unclassified,30 mph,False,42.992000000000004,,"LINESTRING (-7.4640687 54.8261958, -7.4642565 54.8261459, -7.46439 54.8261032, -7.4645125 54.8260511, -7.464608 54.8259776)",,,
143925678,False,,unclassified,30 mph,False,157.525,,"LINESTRING (-7.465765 54.8264304, -7.4657326 54.8264595, -7.465617 54.8265663, -7.4655161 54.8266638, -7.4654377 54.8267762, -7.4653868 54.8268756, -7.465355 54.8269576, -7.4652936 54.827075, -7.4651922 54.8271853, -7.4650579 54.8273295, -7.464908 54.8274649, -7.4647501 54.8276154, -7.464687 54.8276938)",,,
178568255,False,Main Street,unclassified,30 mph,True,89.632,,"LINESTRING (-7.465765 54.8264304, -7.4653161 54.8262677, -7.4648292 54.8260705, -7.464608 54.8259776)",,,
208780275,False,Main Street,unclassified,30 mph,False,84.216,,"LINESTRING (-7.465765 54.8264304, -7.4659531 54.8265054, -7.4660494 54.8265466, -7.4665242 54.8267478, -7.4668552 54.8268513)",,,
143925676,False,Alexander Place,residential,,False,87.01700000000001,,"LINESTRING (-7.4668552 54.8268513, -7.4668296 54.8269381, -7.4667731 54.8270267, -7.4666741 54.8271413, -7.4666082 54.8272396, -7.4666043 54.8273099, -7.4666436 54.8273483, -7.4667711 54.8274046, -7.4668993 54.827449, -7.4670116 54.8274831)",,,
208780275,False,Main Street,unclassified,30 mph,False,102.01900000000002,,"LINESTRING (-7.4668552 54.8268513, -7.4674359 54.8270205, -7.4676356 54.8270819, -7.4678312 54.8271421, -7.4680578 54.8272119, -7.4681973 54.8272687, -7.4682519 54.8272901)",,,
208780275,False,Main Street,unclassified,30 mph,True,84.21600000000001,,"LINESTRING (-7.4668552 54.8268513, -7.4665242 54.8267478, -7.4660494 54.8265466, -7.4659531 54.8265054, -7.465765 54.8264304)",,,
"[143925673, 368810930, 368810931]",False,Eden Terrace,residential,30 mph,False,176.12200000000004,,"LINESTRING (-7.4681557 54.827318, -7.4680731 54.8274104, -7.4679851 54.8275494, -7.4679251 54.8276579, -7.467858 54.8277873, -7.4677904 54.8279514, -7.4677319 54.8280909, -7.4677094 54.8282126, -7.4677002 54.8284123, -7.4676988 54.8285856, -7.4676828 54.8286917, -7.4676663 54.8288604)",1,,
143925676,False,Alexander Place,residential,,True,87.017,,"LINESTRING (-7.4670116 54.8274831, -7.4668993 54.827449, -7.4667711 54.8274046, -7.4666436 54.8273483, -7.4666043 54.8273099, -7.4666082 54.8272396, -7.4666741 54.8271413, -7.4667731 54.8270267, -7.4668296 54.8269381, -7.4668552 54.8268513)",,,
71747901,False,Railway Street,secondary,30 mph,False,106.63900000000001,,"LINESTRING (-7.464687 54.8276938, -7.464207 54.82749, -7.463899 54.827367, -7.4636891 54.8273359, -7.4636564 54.8273311, -7.4634762 54.8273256, -7.4633255 54.8273425, -7.4632182 54.8273546)",,,
143925678,False,,unclassified,30 mph,True,157.52499999999998,,"LINESTRING (-7.464687 54.8276938, -7.4647501 54.8276154, -7.464908 54.8274649, -7.4650579 54.8273295, -7.4651922 54.8271853, -7.4652936 54.827075, -7.465355 54.8269576, -7.4653868 54.8268756, -7.4654377 54.8267762, -7.4655161 54.8266638, -7.465617 54.8265663, -7.4657326 54.8264595, -7.465765 54.8264304)",,,
201198887,False,Railway Street,secondary,30 mph,True,30.515,,"LINESTRING (-7.464687 54.8276938, -7.4649201 54.8277844, -7.4650819 54.8278473)",2,,
143925664,False,Abercorn Cottages,residential,,False,73.543,,"LINESTRING (-7.4691569 54.82779, -7.4685316 54.8283447)",,,
"[208780275, 208780279]",False,"['Branch Road', 'Main Street']",unclassified,30 mph,False,318.26899999999995,,"LINESTRING (-7.4691569 54.82779, -7.4693125 54.8278715, -7.4697034 54.8280801, -7.4700878 54.8282628, -7.4704562 54.8284215, -7.4707286 54.8285285, -7.4711098 54.8286632, -7.4712315 54.8287131, -7.4712988 54.8287666, -7.4713341 54.8288385, -7.4712966 54.8289125, -7.4711995 54.828964, -7.4710457 54.8290342, -7.4708317 54.82913, -7.4707318 54.8291763, -7.4704483 54.8293079, -7.4701583 54.8294309, -7.4701015 54.8294597, -7.4698924 54.8295656, -7.4697912 54.8296348)",2,,
208780275,False,Main Street,unclassified,30 mph,True,80.43499999999999,,"LINESTRING (-7.4691569 54.82779, -7.4688672 54.8276113, -7.4684411 54.8273788, -7.4683423 54.8273271, -7.4682519 54.8272901)",,,
143925667,False,Canal Street,unclassified,30 mph,False,41.092,,"LINESTRING (-7.4650819 54.8278473, -7.4650554 54.8278845, -7.4650486 54.8278963, -7.4650238 54.8279397, -7.4650216 54.8280034, -7.4650155 54.8281633, -7.4650221 54.8282107)",,,
201198887,False,Railway Street,secondary,30 mph,False,30.515,,"LINESTRING (-7.4650819 54.8278473, -7.4649201 54.8277844, -7.464687 54.8276938)",2,,
201198887,False,Railway Street,secondary,30 mph,True,200.237,,"LINESTRING (-7.4650819 54.8278473, -7.4656998 54.8280933, -7.4660203 54.8282157, -7.4670396 54.8286139, -7.4674103 54.8287627, -7.4676663 54.8288604)",2,,
143925667,False,Canal Street,unclassified,30 mph,False,219.27700000000002,,"LINESTRING (-7.4650221 54.8282107, -7.4650325 54.8283227, -7.4650025 54.8284051, -7.4650027 54.828699, -7.4650058 54.8289401, -7.4649968 54.8290591, -7.4649732 54.8293693, -7.4649575 54.8296208, -7.4648951 54.830179)",,,
143925667,False,Canal Street,unclassified,30 mph,True,41.092,,"LINESTRING (-7.4650221 54.8282107, -7.4650155 54.8281633, -7.4650216 54.8280034, -7.4650238 54.8279397, -7.4650486 54.8278963, -7.4650554 54.8278845, -7.4650819 54.8278473)",,,
143925680,False,,unclassified,30 mph,True,274.868,,"LINESTRING (-7.4650221 54.8282107, -7.4649558 54.8282061, -7.4647859 54.8281983, -7.464736 54.8281965, -7.4645582 54.8281981, -7.4643588 54.828197, -7.4641565 54.8282015, -7.4639711 54.828205, -7.4639307 54.8282058, -7.4639259 54.8282681, -7.4639152 54.8283824, -7.4639048 54.8285409, -7.4638973 54.8287101, -7.4638934 54.8288256, -7.4638934 54.8289387, -7.4638885 54.8290387, -7.463877 54.8291682, -7.4638428 54.8293871, -7.4638123 54.8295192, -7.4637868 54.8296233, -7.4637367 54.8299163, -7.4637235 54.829994, -7.463719 54.8300427)",,,
143925664,False,Abercorn Cottages,residential,,True,73.543,,"LINESTRING (-7.4685316 54.8283447, -7.4691569 54.82779)",,,
201198887,False,Railway Street,secondary,30 mph,True,5.42,,"LINESTRING (-7.4676663 54.8288604, -7.467733 54.8288904)",2,,
201198887,False,Railway Street,secondary,30 mph,False,200.237,,"LINESTRING (-7.4676663 54.8288604, -7.4674103 54.8287627, -7.4670396 54.8286139, -7.4660203 54.8282157, -7.4656998 54.8280933, -7.4650819 54.8278473)",2,,
"[143925673, 368810930, 368810931]",False,Eden Terrace,residential,30 mph,True,176.12199999999999,,"LINESTRING (-7.4676663 54.8288604, -7.4676828 54.8286917, -7.4676988 54.8285856, -7.4677002 54.8284123, -7.4677094 54.8282126, -7.4677319 54.8280909, -7.4677904 54.8279514, -7.467858 54.8277873, -7.4679251 54.8276579, -7.4679851 54.8275494, -7.4680731 54.8274104, -7.4681557 54.827318)",1,,
201198888,True,,secondary,30 mph,False,15.176,,"LINESTRING (-7.4697912 54.8296348, -7.4698426 54.8296693, -7.4698716 54.8297116, -7.4698751 54.8297571)",2,,roundabout
"[208780275, 208780279]",False,"['Branch Road', 'Main Street']",unclassified,30 mph,True,318.269,,"LINESTRING (-7.4697912 54.8296348, -7.4698924 54.8295656, -7.4701015 54.8294597, -7.4701583 54.8294309, -7.4704483 54.8293079, -7.4707318 54.8291763, -7.4708317 54.82913, -7.4710457 54.8290342, -7.4711995 54.828964, -7.4712966 54.8289125, -7.4713341 54.8288385, -7.4712988 54.8287666, -7.4712315 54.8287131, -7.4711098 54.8286632, -7.4707286 54.8285285, -7.4704562 54.8284215, -7.4700878 54.8282628, -7.4697034 54.8280801, -7.4693125 54.8278715, -7.4691569 54.82779)",2,,
368814839,False,Derry Road,secondary,30 mph,True,34.005,B72,"LINESTRING (-7.4630701 54.8299378, -7.4629289 54.8302326)",2,,
143925666,False,Canal Street,unclassified,30 mph,False,43.179,,"LINESTRING (-7.4630701 54.8299378, -7.4631428 54.8299518, -7.4634744 54.8300067, -7.463719 54.8300427)",,,
368814839,False,Derry Road,secondary,30 mph,False,97.835,B72,"LINESTRING (-7.4630701 54.8299378, -7.4632269 54.8295197, -7.4632303 54.8294989, -7.4632474 54.8292633, -7.4632482 54.8291184, -7.4632503 54.8290679)",2,,
143925666,False,Canal Street,unclassified,30 mph,False,77.003,,"LINESTRING (-7.463719 54.8300427, -7.4638886 54.8300619, -7.4640703 54.8300906, -7.4642452 54.830116, -7.4643534 54.8301323, -7.4646145 54.8301632, -7.4647884 54.8301757, -7.4648268 54.8301785, -7.4648951 54.830179)",,,
143925666,False,Canal Street,unclassified,30 mph,True,43.179,,"LINESTRING (-7.463719 54.8300427, -7.4634744 54.8300067, -7.4631428 54.8299518, -7.4630701 54.8299378)",,,
143925680,False,,unclassified,30 mph,False,274.86799999999994,,"LINESTRING (-7.463719 54.8300427, -7.4637235 54.829994, -7.4637367 54.8299163, -7.4637868 54.8296233, -7.4638123 54.8295192, -7.4638428 54.8293871, -7.463877 54.8291682, -7.4638885 54.8290387, -7.4638934 54.8289387, -7.4638934 54.8288256, -7.4638973 54.8287101, -7.4639048 54.8285409, -7.4639152 54.8283824, -7.4639259 54.8282681, -7.4639307 54.8282058, -7.4639711 54.828205, -7.4641565 54.8282015, -7.4643588 54.828197, -7.4645582 54.8281981, -7.464736 54.8281965, -7.4647859 54.8281983, -7.4649558 54.8282061, -7.4650221 54.8282107)",,,
143925666,False,Canal Street,unclassified,30 mph,True,77.00299999999999,,"LINESTRING (-7.4648951 54.830179, -7.4648268 54.8301785, -7.4647884 54.8301757, -7.4646145 54.8301632, -7.4643534 54.8301323, -7.4642452 54.830116, -7.4640703 54.8300906, -7.4638886 54.8300619, -7.463719 54.8300427)",,,
143925667,False,Canal Street,unclassified,30 mph,True,219.27700000000002,,"LINESTRING (-7.4648951 54.830179, -7.4649575 54.8296208, -7.4649732 54.8293693, -7.4649968 54.8290591, -7.4650058 54.8289401, -7.4650027 54.828699, -7.4650025 54.8284051, -7.4650325 54.8283227, -7.4650221 54.8282107)",,,
183276757,False,,residential,,True,57.734,,"LINESTRING (-7.4653925 54.8242157, -7.4655551 54.8242688, -7.4657949 54.8242342, -7.4662508 54.8241755)",,,
183276749,False,,residential,,True,55.515,,"LINESTRING (-7.4662508 54.8241755, -7.4660892 54.823685)",,,
183276749,False,,residential,,False,73.688,,"LINESTRING (-7.4662508 54.8241755, -7.4663544 54.8243955, -7.4664493 54.8244567, -7.4664976 54.8245494, -7.4664708 54.8246174, -7.466283 54.8247689)",,,
183276757,False,,residential,,False,57.734,,"LINESTRING (-7.4662508 54.8241755, -7.4657949 54.8242342, -7.4655551 54.8242688, -7.4653925 54.8242157)",,,
183276748,False,,residential,,True,194.99800000000002,,"LINESTRING (-7.4667621 54.8251156, -7.4669552 54.8252238, -7.4672915 54.8249759, -7.4676134 54.824741, -7.4677153 54.8246174, -7.4677475 54.8244753, -7.4677099 54.8242064, -7.4677006 54.8239267, -7.4676264 54.8238821, -7.4674665 54.8238959)",,,
183276748,False,,residential,,True,40.272,,"LINESTRING (-7.4674665 54.8238959, -7.4673473 54.8235403)",,,
183276759,False,,residential,,False,37.949,,"LINESTRING (-7.4674665 54.8238959, -7.4668846 54.8239599)",,,
183276748,False,,residential,,False,194.99800000000002,,"LINESTRING (-7.4674665 54.8238959, -7.4676264 54.8238821, -7.4677006 54.8239267, -7.4677099 54.8242064, -7.4677475 54.8244753, -7.4677153 54.8246174, -7.4676134 54.824741, -7.4672915 54.8249759, -7.4669552 54.8252238, -7.4667621 54.8251156)",,,
183276749,False,,residential,,True,73.688,,"LINESTRING (-7.466283 54.8247689, -7.4664708 54.8246174, -7.4664976 54.8245494, -7.4664493 54.8244567, -7.4663544 54.8243955, -7.4662508 54.8241755)",,,
183276759,False,,residential,,True,37.949,,"LINESTRING (-7.4668846 54.8239599, -7.4674665 54.8238959)",,,
183276749,False,,residential,,False,55.515,,"LINESTRING (-7.4660892 54.823685, -7.4662508 54.8241755)",,,
368806237,False,Bridge Street,secondary,30 mph,True,64.695,,"LINESTRING (-7.4660892 54.823685, -7.467079 54.8235694)",2,,
368806237,False,Bridge Street,secondary,30 mph,False,125.39500000000001,,"LINESTRING (-7.4660892 54.823685, -7.4657161 54.8237408, -7.4653782 54.823809, -7.4651859 54.8238606, -7.4649843 54.8239287, -7.4646684 54.8240886, -7.4644561 54.8242043, -7.464419 54.824228)",2,,
1020969020,False,Chestnut Park,residential,,False,39.704,,"LINESTRING (-7.4660892 54.823685, -7.4660563 54.8236051, -7.4659835 54.8234373, -7.4660126 54.8233367)",,,
183276748,False,,residential,,False,40.272,,"LINESTRING (-7.4673473 54.8235403, -7.4674665 54.8238959)",,,
368806237,False,Bridge Street,secondary,30 mph,False,17.489,,"LINESTRING (-7.4673473 54.8235403, -7.467079 54.8235694)",2,,
"[93713308, 368806237]",False,Bridge Street,secondary,30 mph,True,72.57600000000001,,"LINESTRING (-7.4673473 54.8235403, -7.4683424 54.8234206, -7.468458 54.8234128)",2,,
180578833,False,Ballycolman Road,unclassified,30 mph,False,119.49900000000001,,"LINESTRING (-7.4672266 54.8226415, -7.4676884 54.8228063, -7.4679926 54.8229566, -7.468083 54.823016, -7.4682579 54.8231941, -7.468458 54.8234128)",,,
183400230,False,Lansdown Park,residential,,True,104.74700000000001,,"LINESTRING (-7.4672266 54.8226415, -7.4673112 54.8225252, -7.4673345 54.8223768, -7.4673165 54.8222161, -7.4672379 54.8219689, -7.4671575 54.8217186)",,,
183400230,False,Lansdown Park,residential,,False,104.74700000000001,,"LINESTRING (-7.4671575 54.8217186, -7.4672379 54.8219689, -7.4673165 54.8222161, -7.4673345 54.8223768, -7.4673112 54.8225252, -7.4672266 54.8226415)",,,
201198887,False,Railway Street,secondary,30 mph,False,139.062,,"LINESTRING (-7.4694505 54.8296554, -7.4690783 54.8294928, -7.4689804 54.8294501, -7.4688042 54.8293731, -7.4687189 54.8293346, -7.467733 54.8288904)",2,,
201198888,True,,secondary,30 mph,False,24.371,,"LINESTRING (-7.4694505 54.8296554, -7.4695065 54.8296257, -7.4695758 54.8296076, -7.4696514 54.829603, -7.4697258 54.8296124, -7.4697912 54.8296348)",2,,roundabout
201198888,True,,secondary,30 mph,False,35.892,,"LINESTRING (-7.4696669 54.8298767, -7.4696 54.8298759, -7.4695361 54.8298645, -7.4694771 54.8298417, -7.4694324 54.8298098, -7.4694059 54.8297718, -7.4694001 54.829731, -7.4694154 54.829691, -7.4694505 54.8296554)",2,,roundabout
201199601,False,,residential,,True,384.63199999999995,,"LINESTRING (-7.4639046 54.8250313, -7.4642085 54.8251478, -7.46443 54.8252398, -7.4650804 54.8255499, -7.4661817 54.8260773, -7.4664269 54.8262027, -7.4674063 54.8267033, -7.4682553 54.8270909, -7.4683033 54.827137, -7.4683062 54.8271652, -7.4683098 54.8271998, -7.4682777 54.8272515, -7.4682519 54.8272901)",1,,
201199601,False,,residential,,False,384.63200000000006,,"LINESTRING (-7.4682519 54.8272901, -7.4682777 54.8272515, -7.4683098 54.8271998, -7.4683062 54.8271652, -7.4683033 54.827137, -7.4682553 54.8270909, -7.4674063 54.8267033, -7.4664269 54.8262027, -7.4661817 54.8260773, -7.4650804 54.8255499, -7.46443 54.8252398, -7.4642085 54.8251478, -7.4639046 54.8250313)",1,,
208780275,False,Main Street,unclassified,30 mph,False,80.435,,"LINESTRING (-7.4682519 54.8272901, -7.4683423 54.8273271, -7.4684411 54.8273788, -7.4688672 54.8276113, -7.4691569 54.82779)",,,
208780275,False,Main Street,unclassified,30 mph,True,102.019,,"LINESTRING (-7.4682519 54.8272901, -7.4681973 54.8272687, -7.4680578 54.8272119, -7.4678312 54.8271421, -7.4676356 54.8270819, -7.4674359 54.8270205, -7.4668552 54.8268513)",,,
368814839,False,Derry Road,secondary,30 mph,True,11.311,B72,"LINESTRING (-7.4632309 54.828423, -7.4632342 54.8285247)",2,,
201199600,False,Patrick Street,unclassified,30 mph,False,117.28300000000002,,"LINESTRING (-7.4632309 54.828423, -7.463178 54.8283497, -7.4630696 54.8281996, -7.4627684 54.8278384, -7.4624022 54.8274844)",2,,
368814839,False,Derry Road,secondary,30 mph,False,119.974,B72,"LINESTRING (-7.4632309 54.828423, -7.4633283 54.827977, -7.4633509 54.8278063, -7.4633036 54.8276145, -7.4632182 54.8273546)",2,,
261825891,False,Orchard Street,residential,,True,28.057,,"LINESTRING (-7.4579485 54.8230638, -7.4581731 54.8231847, -7.458177 54.8232599)",,,
142060906,False,Barrack Street,unclassified,30 mph,False,72.923,,"LINESTRING (-7.4600443 54.8246507, -7.4597527 54.8244772, -7.4596937 54.8244466, -7.4593789 54.8242678, -7.4593141 54.824212, -7.4592945 54.8241666)",,,
142060906,False,Barrack Street,unclassified,30 mph,True,19.483,,"LINESTRING (-7.4600443 54.8246507, -7.4602014 54.8247479, -7.4602529 54.8247782)",,,
262149487,False,Kennedy Street,unclassified,30 mph,False,83.095,,"LINESTRING (-7.4600443 54.8246507, -7.4600969 54.8245872, -7.4605856 54.8239975, -7.4606031 54.8239763)",,,
142060897,False,Milltown Road,secondary,30 mph,False,99.111,B72,"LINESTRING (-7.4600896 54.8237151, -7.4589356 54.8231214)",2,,
142060897,False,Milltown Road,secondary,30 mph,True,43.886,B72,"LINESTRING (-7.4600896 54.8237151, -7.4604975 54.8239197, -7.4606031 54.8239763)",2,,
262149552,False,Mill Street,residential,,False,110.95800000000001,,"LINESTRING (-7.4600896 54.8237151, -7.4597059 54.8239592, -7.4599123 54.8240945, -7.4596618 54.8242159, -7.4594596 54.8240855, -7.4592945 54.8241666)",,,
142060906,False,Barrack Street,unclassified,30 mph,False,111.91199999999999,,"LINESTRING (-7.4592945 54.8241666, -7.4591992 54.824095, -7.4590486 54.8239342, -7.4589976 54.8238807, -7.4588939 54.8237901, -7.4587573 54.8236835, -7.4585546 54.8235297, -7.4584392 54.8234165, -7.4584108 54.8233107)",,,
142060906,False,Barrack Street,unclassified,30 mph,True,72.923,,"LINESTRING (-7.4592945 54.8241666, -7.4593141 54.824212, -7.4593789 54.8242678, -7.4596937 54.8244466, -7.4597527 54.8244772, -7.4600443 54.8246507)",,,
