osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width,bridge,access
149864139,True,Albert Street,tertiary,,False,24.597,"LINESTRING (-5.5335515 50.1210523, -5.5336454 50.1210737, -5.5337176 50.1211042, -5.5337489 50.1211496, -5.5337567 50.1212016)",1,,,
8010751,True,,tertiary,,False,30.523000000000003,"LINESTRING (-5.5329153 50.1208921, -5.5329495 50.1210028, -5.5330275 50.1210629, -5.5331466 50.1210966)",,,,
"[30664420, 1058376487, 1058376533, 8010743, 891435256, 43577055]",False,Wharf Road,tertiary,"['20 mph', '30 mph']","[False, True]",259.572,"LINESTRING (-5.5329153 50.1208921, -5.532958 50.1207122, -5.5329756 50.1206137, -5.5330471 50.1203437, -5.5331242 50.11994, -5.5331763 50.1197779, -5.533289 50.1194806, -5.5333042 50.1194374, -5.5333263 50.1193747, -5.5333613 50.1192756, -5.5333923 50.1190454, -5.5333771 50.1188511, -5.5333496 50.1187095, -5.5333121 50.1185891)","['2', '3']",,,
54441596,False,The Quay,tertiary,30 mph,True,21.159,"LINESTRING (-5.530963 50.1161822, -5.531146 50.116332)",,,,
70259117,False,Quay Street,residential,20 mph,True,15.278,"LINESTRING (-5.530963 50.1161822, -5.5311454 50.1161101)",,,,
"[1058192049, 1058192050, 172134186]",False,Battery Road,tertiary,30 mph,False,69.44099999999999,"LINESTRING (-5.530963 50.1161822, -5.530834 50.1160745, -5.5307955 50.1160114, -5.5307884 50.115973, -5.5308007 50.1159249, -5.5308259 50.1158646, -5.5308681 50.1157958, -5.531015 50.1156277, -5.5310184 50.1156238)",2,,,
149862145,True,Market Jew Street,tertiary,,False,51.019999999999996,"LINESTRING (-5.5337567 50.1212016, -5.5335475 50.1214241, -5.533376 50.12159)",2,,,
8010744,True,,tertiary,,False,36.487,"LINESTRING (-5.5330177 50.121947, -5.533051 50.1218801, -5.533143 50.121795, -5.5331659 50.121755, -5.5331686 50.1217235, -5.5331565 50.1217025, -5.533092 50.1216621)",,,,
156454535,False,Chyandour Cliff,tertiary,30 mph,False,87.64699999999999,"LINESTRING (-5.5330177 50.121947, -5.5327537 50.1222096, -5.5323449 50.1226067)",2,,,
8010745,True,,tertiary,,False,23.740000000000002,"LINESTRING (-5.533376 50.12159, -5.5332765 50.1216545, -5.5331968 50.1216737, -5.533092 50.1216621)",,,,
149864138,True,,tertiary,,False,32.838,"LINESTRING (-5.533376 50.12159, -5.5333195 50.1216862, -5.5332762 50.1217308, -5.5331597 50.1218492)",,,,
605865422,False,Alverton Street,tertiary,,True,18.554,"LINESTRING (-5.5392862 50.1184528, -5.5395443 50.1184315)",2,,,
31665374,True,Morrab Road,unclassified,,False,37.634,"LINESTRING (-5.5392862 50.1184528, -5.5394187 50.1183278, -5.5394717 50.1181436)",,,,
156454525,False,Alverton Street,tertiary,,False,84.568,"LINESTRING (-5.5392862 50.1184528, -5.5388606 50.118494, -5.5384332 50.1185384, -5.5381194 50.1185867)",2,,,
156454534,True,Chapel Street,unclassified,,False,2.647,"LINESTRING (-5.5368393 50.1180424, -5.5368048 50.1180336)",,4.2,,
357002579,False,Parade Street,residential,,True,58.446999999999996,"LINESTRING (-5.5368393 50.1180424, -5.5370678 50.1179021, -5.5372743 50.1177774, -5.5373072 50.1177589, -5.5374325 50.1176797)",,,,
68287340,False,Princes Street,residential,,False,78.48100000000001,"LINESTRING (-5.5364228 50.1179577, -5.5363715 50.1180431, -5.5357075 50.1184859)",,,,
156454534,True,Chapel Street,unclassified,,False,51.745999999999995,"LINESTRING (-5.5364228 50.1179577, -5.5362229 50.1178883, -5.5358159 50.1177038)",,4.2,,
156454534,True,Chapel Street,unclassified,,False,32.971,"LINESTRING (-5.5358159 50.1177038, -5.5354564 50.1175173)",,4.2,,
68286883,False,Chancery Lane,residential,,True,63.943999999999996,"LINESTRING (-5.5358159 50.1177038, -5.5359175 50.1176435, -5.5359275 50.1176061, -5.5359011 50.117436, -5.5359206 50.1174183, -5.5362935 50.1173276)",,,,
1058376353,False,Voundervour Lane,residential,20 mph,True,43.449,"LINESTRING (-5.5343105 50.1169802, -5.5347414 50.1167039)",,,,
156454534,True,Chapel Street,unclassified,,False,132.346,"LINESTRING (-5.5343105 50.1169802, -5.5337144 50.1167612, -5.533551 50.1167292, -5.5333055 50.116698, -5.5330458 50.116665, -5.5328353 50.1166199, -5.5327576 50.1165959, -5.532706 50.1165664, -5.5326821 50.1165322, -5.532668 50.1165031)",,4.2,,
"[54110578, 309914413, 1058376358]",False,"['New Street', 'Abbey Street']",residential,20 mph,False,126.065,"LINESTRING (-5.5343105 50.1169802, -5.5340221 50.1172924, -5.5337718 50.1175805, -5.533995 50.1176735, -5.5343338 50.1178345)",,"['4', '3', '4.3']",,
31665385,False,Quay Street,unclassified,20 mph,False,30.043,"LINESTRING (-5.5326716 50.1164435, -5.5322822 50.1163403)",,,,
54112125,False,Under Chapel Yard,unclassified,,False,37.376999999999995,"LINESTRING (-5.5326716 50.1164435, -5.5327117 50.1163312, -5.5327641 50.1161846, -5.5328003 50.116118)",,,,
31665385,False,Quay Street,unclassified,20 mph,True,61.301,"LINESTRING (-5.5314867 50.1161312, -5.5322822 50.1163403)",,,,
31665385,False,Quay Street,unclassified,20 mph,False,33.039,"LINESTRING (-5.5314867 50.1161312, -5.531318 50.1162203, -5.531146 50.116332)",,,,
70259117,False,Quay Street,residential,20 mph,False,25.009,"LINESTRING (-5.5314867 50.1161312, -5.5312957 50.1160988, -5.5312179 50.116097, -5.5311454 50.1161101)",,,,
54441596,False,The Quay,tertiary,30 mph,False,21.159,"LINESTRING (-5.531146 50.116332, -5.530963 50.1161822)",,,,
31665385,False,Quay Street,unclassified,20 mph,True,33.039,"LINESTRING (-5.531146 50.116332, -5.531318 50.1162203, -5.5314867 50.1161312)",,,,
"[31665378, 31665379, 236573347, 1058376488, 54441596]",False,"['The Quay', 'Wharf Road']",tertiary,"['20 mph', '30 mph']",True,296.822,"LINESTRING (-5.531146 50.116332, -5.5313721 50.1165261, -5.5315398 50.1167323, -5.5315632 50.1167647, -5.5316034 50.1168204, -5.5318016 50.1170796, -5.5320142 50.117303, -5.5323579 50.1175458, -5.5326014 50.1177445, -5.5328669 50.1179731, -5.5330336 50.1181525, -5.5332125 50.1183947, -5.5332927 50.1185519, -5.5333121 50.1185891)",2,,"['yes', 'movable']",
54112125,False,Under Chapel Yard,unclassified,,False,70.92,"LINESTRING (-5.5328003 50.116118, -5.5329715 50.1159846, -5.5330781 50.1158582, -5.533101 50.1155372)",,,,
54112125,False,Under Chapel Yard,unclassified,,True,37.377,"LINESTRING (-5.5328003 50.116118, -5.5327641 50.1161846, -5.5327117 50.1163312, -5.5326716 50.1164435)",,,,
70259116,False,Coinagehall Street,residential,,False,67.178,"LINESTRING (-5.5328003 50.116118, -5.5325553 50.1160365, -5.5325102 50.1160215, -5.5324308 50.1159741, -5.5322105 50.1158424, -5.5321014 50.1157306)",,,,
54112125,False,Under Chapel Yard,unclassified,,True,26.56,"LINESTRING (-5.5330755 50.1152989, -5.533101 50.1155372)",,,,
30664418,False,Marine Terrace,tertiary,30 mph,False,36.234,"LINESTRING (-5.5330755 50.1152989, -5.5332381 50.11527, -5.5335557 50.1151932)",2,,,
"[30664418, 172134186]",False,"['Marine Terrace', 'Battery Road']",tertiary,30 mph,True,160.87199999999999,"LINESTRING (-5.5330755 50.1152989, -5.5328577 50.1153115, -5.5326292 50.1152985, -5.5324159 50.1152718, -5.5322729 50.1152618, -5.5320845 50.1152632, -5.5318182 50.115293, -5.5316414 50.1153198, -5.5316028 50.1153256, -5.5314134 50.1153708, -5.5313144 50.1154091, -5.5312277 50.1154545, -5.5311861 50.1154854, -5.5311186 50.1155355, -5.5310184 50.1156238)",2,,,
68286883,False,Chancery Lane,residential,,False,63.944,"LINESTRING (-5.5362935 50.1173276, -5.5359206 50.1174183, -5.5359011 50.117436, -5.5359275 50.1176061, -5.5359175 50.1176435, -5.5358159 50.1177038)",,,,
750251023,True,Queen Street,unclassified,,False,86.646,"LINESTRING (-5.5362935 50.1173276, -5.5366109 50.1177942, -5.5366754 50.1178896, -5.5368048 50.1180336)",,,,
31665381,False,Queen Street,unclassified,20 mph,False,6.322,"LINESTRING (-5.5356169 50.1161406, -5.5355933 50.1160858)",,,,
750251023,True,Queen Street,unclassified,,False,140.547,"LINESTRING (-5.5356169 50.1161406, -5.5357814 50.11642, -5.5361058 50.1169705, -5.5362935 50.1173276)",,,,
"[43581104, 1058376333]",False,Voundervour Lane,residential,20 mph,False,103.32199999999999,"LINESTRING (-5.5356169 50.1161406, -5.5355284 50.1161631, -5.5354937 50.1161851, -5.5354557 50.1163459, -5.5354227 50.1164291, -5.5353032 50.1165744, -5.5352351 50.1166562, -5.5351882 50.1166796, -5.5351221 50.116702, -5.5350375 50.1167126, -5.5347414 50.1167039)",,,,
1058376287,False,Queen Street,unclassified,20 mph,True,5.316,"LINESTRING (-5.5357792 50.1152539, -5.5357742 50.1153016)",,,,
858633391,False,Tolver Place,residential,30 mph,False,30.096,"LINESTRING (-5.5399815 50.123647, -5.5399729 50.1239176)",,,,
858633391,False,Tolver Place,residential,30 mph,True,8.303,"LINESTRING (-5.5399815 50.123647, -5.5399685 50.1235728)",,,,
156485045,False,Tremenheere Road,residential,,False,121.011,"LINESTRING (-5.5399815 50.123647, -5.5403657 50.1236392, -5.540787 50.1236665, -5.5411919 50.1237319, -5.541635 50.1238362)",,,,
55833307,True,Market Jew Street,tertiary,20 mph,False,29.326,"LINESTRING (-5.5339596 50.1209752, -5.5338817 50.1210993, -5.5337567 50.1212016)",1,,,yes
156454550,True,Market Jew Street,tertiary,20 mph,False,362.008,"LINESTRING (-5.5339596 50.1209752, -5.5342526 50.1206761, -5.534323 50.1206062, -5.534417 50.1204958, -5.5345114 50.1203849, -5.5347456 50.1200781, -5.5349383 50.1198378, -5.5350538 50.1196916, -5.5352266 50.1195557, -5.5354703 50.1193885, -5.5359139 50.1190964, -5.5361834 50.1189601, -5.5364291 50.1188287, -5.5366662 50.1187336, -5.5369814 50.1186052, -5.5371712 50.1185456)",,,,
156454547,False,Leskinnick Place,residential,,True,95.818,"LINESTRING (-5.5344502 50.1211686, -5.5338938 50.121953)",,,,
156454520,True,Adelaide Street,residential,,False,41.066,"LINESTRING (-5.5344502 50.1211686, -5.534019 50.120996, -5.5339596 50.1209752)",,,,
156454527,False,Bread Street,residential,,False,175.66799999999998,"LINESTRING (-5.5344502 50.1211686, -5.5345584 50.1210416, -5.53458 50.1210023, -5.5346115 50.1209448, -5.5346457 50.1209051, -5.5346862 50.120858, -5.5348102 50.1207138, -5.534995 50.120456, -5.5351891 50.1202013, -5.5353646 50.1200265, -5.5355217 50.119902, -5.5356597 50.1198021)",,,,
39528294,False,Jennings Street,residential,,False,172.436,"LINESTRING (-5.5356158 50.1189877, -5.5352983 50.1189145, -5.5342021 50.1186785, -5.5337473 50.1185734, -5.5336383 50.1185592, -5.5334486 50.1185702, -5.5333587 50.1185826, -5.5333121 50.1185891)",,,,
46243648,False,Clarence Place,residential,,True,122.181,"LINESTRING (-5.5396565 50.1206829, -5.5413675 50.120745)",,,,
156454537,True,Clarence Street,residential,,False,128.095,"LINESTRING (-5.5396565 50.1206829, -5.5397394 50.1206274, -5.5398036 50.1205718, -5.5398656 50.1204713, -5.5398885 50.120333, -5.5398597 50.1201927, -5.5398558 50.1201738, -5.5397447 50.1198135, -5.5396775 50.1195866)",,,,
156454586,False,Taroveor Street,residential,,False,13.238999999999999,"LINESTRING (-5.5396565 50.1206829, -5.5395989 50.1207405, -5.5395908 50.1207596, -5.5395935 50.1207904)",,,,
"[30664420, 1058376487, 1058376533, 8010743, 891435256, 43577055]",False,Wharf Road,tertiary,"['20 mph', '30 mph']","[False, True]",259.57199999999995,"LINESTRING (-5.5333121 50.1185891, -5.5333496 50.1187095, -5.5333771 50.1188511, -5.5333923 50.1190454, -5.5333613 50.1192756, -5.5333263 50.1193747, -5.5333042 50.1194374, -5.533289 50.1194806, -5.5331763 50.1197779, -5.5331242 50.11994, -5.5330471 50.1203437, -5.5329756 50.1206137, -5.532958 50.1207122, -5.5329153 50.1208921)","['2', '3']",,,
39528294,False,Jennings Street,residential,,True,172.436,"LINESTRING (-5.5333121 50.1185891, -5.5333587 50.1185826, -5.5334486 50.1185702, -5.5336383 50.1185592, -5.5337473 50.1185734, -5.5342021 50.1186785, -5.5352983 50.1189145, -5.5356158 50.1189877)",,,,
"[31665378, 236573347, 31665379, 1058376488, 54441596]",False,"['The Quay', 'Wharf Road']",tertiary,"['20 mph', '30 mph']",False,296.822,"LINESTRING (-5.5333121 50.1185891, -5.5332927 50.1185519, -5.5332125 50.1183947, -5.5330336 50.1181525, -5.5328669 50.1179731, -5.5326014 50.1177445, -5.5323579 50.1175458, -5.5320142 50.117303, -5.5318016 50.1170796, -5.5316034 50.1168204, -5.5315632 50.1167647, -5.5315398 50.1167323, -5.5313721 50.1165261, -5.531146 50.116332)",2,,"['yes', 'movable']",
1058376353,False,Voundervour Lane,residential,20 mph,False,43.449,"LINESTRING (-5.5347414 50.1167039, -5.5343105 50.1169802)",,,,
"[43581104, 1058376333]",False,Voundervour Lane,residential,20 mph,True,103.322,"LINESTRING (-5.5347414 50.1167039, -5.5350375 50.1167126, -5.5351221 50.116702, -5.5351882 50.1166796, -5.5352351 50.1166562, -5.5353032 50.1165744, -5.5354227 50.1164291, -5.5354557 50.1163459, -5.5354937 50.1161851, -5.5355284 50.1161631, -5.5356169 50.1161406)",,,,
50759413,False,Regent Square,residential,,False,108.703,"LINESTRING (-5.5347414 50.1167039, -5.5347789 50.1165566, -5.534791 50.1165089, -5.5348741 50.1162956, -5.5351084 50.1162125, -5.5352467 50.1160724, -5.5355933 50.1160858)",,,,
46243646,False,Tencreek Avenue,residential,,False,92.479,"LINESTRING (-5.54094 50.1193958, -5.5396775 50.1195866)",,,,
46243646,False,Tencreek Avenue,residential,,True,92.479,"LINESTRING (-5.5396775 50.1195866, -5.54094 50.1193958)",,,,
"[154830744, 156454537]",True,Clarence Street,residential,,False,129.126,"LINESTRING (-5.5396775 50.1195866, -5.539478 50.1190158, -5.5394153 50.1188365, -5.5393316 50.1185982, -5.5392862 50.1184528)",,,,
46243648,False,Clarence Place,residential,,False,122.181,"LINESTRING (-5.5413675 50.120745, -5.5396565 50.1206829)",,,,
50759448,False,St Mary's Terrace,residential,,False,264.264,"LINESTRING (-5.5374325 50.1176797, -5.5371259 50.117362, -5.5370503 50.1172837, -5.5368149 50.1170102, -5.5367919 50.1167101, -5.5365022 50.1163042, -5.5362501 50.1160101, -5.5361106 50.1157806, -5.53569 50.1157764)",,,,
357002579,False,Parade Street,residential,,False,58.447,"LINESTRING (-5.5374325 50.1176797, -5.5373072 50.1177589, -5.5372743 50.1177774, -5.5370678 50.1179021, -5.5368393 50.1180424)",,,,
357002579,False,Parade Street,residential,,True,25.564,"LINESTRING (-5.5374325 50.1176797, -5.537652 50.1175336, -5.5376812 50.1175141)",,,,
67231986,False,Coulsens Place,residential,,False,2.688,"LINESTRING (-5.5363175 50.1159543, -5.5362968 50.1159341)",,,,
31665381,False,Queen Street,unclassified,20 mph,False,53.136,"LINESTRING (-5.53569 50.1157764, -5.5357742 50.1153016)",,,,
31665381,False,Queen Street,unclassified,20 mph,True,35.586,"LINESTRING (-5.53569 50.1157764, -5.5356404 50.1158634, -5.5355806 50.1160268, -5.5355933 50.1160858)",,,,
50759448,False,St Mary's Terrace,residential,,True,264.264,"LINESTRING (-5.53569 50.1157764, -5.5361106 50.1157806, -5.5362501 50.1160101, -5.5365022 50.1163042, -5.5367919 50.1167101, -5.5368149 50.1170102, -5.5370503 50.1172837, -5.5371259 50.117362, -5.5374325 50.1176797)",,,,
"[1058376290, 54893927]",False,Regent Terrace,residential,,True,194.09900000000002,"LINESTRING (-5.53569 50.1157764, -5.5353479 50.1157306, -5.5348329 50.1156893, -5.5336742 50.1156183, -5.5336894 50.1154034, -5.533643 50.1153203, -5.5335557 50.1151932)",,,,
54112125,False,Under Chapel Yard,unclassified,,False,26.56,"LINESTRING (-5.533101 50.1155372, -5.5330755 50.1152989)",,,,
50759486,False,Green Street,residential,,False,74.70100000000001,"LINESTRING (-5.533101 50.1155372, -5.5329024 50.1155863, -5.5325126 50.1156756, -5.5323136 50.1157109, -5.5321014 50.1157306)",,,,
54112125,False,Under Chapel Yard,unclassified,,True,70.92,"LINESTRING (-5.533101 50.1155372, -5.5330781 50.1158582, -5.5329715 50.1159846, -5.5328003 50.116118)",,,,
50759486,False,Green Street,residential,,True,74.701,"LINESTRING (-5.5321014 50.1157306, -5.5323136 50.1157109, -5.5325126 50.1156756, -5.5329024 50.1155863, -5.533101 50.1155372)",,,,
70259116,False,Coinagehall Street,residential,,False,60.781,"LINESTRING (-5.5321014 50.1157306, -5.5320954 50.1157295, -5.5317605 50.1156705, -5.5314548 50.1156482, -5.5312638 50.115654)",,,,
70259116,False,Coinagehall Street,residential,,True,67.178,"LINESTRING (-5.5321014 50.1157306, -5.5322105 50.1158424, -5.5324308 50.1159741, -5.5325102 50.1160215, -5.5325553 50.1160365, -5.5328003 50.116118)",,,,
70259116,False,Coinagehall Street,residential,,True,17.817,"LINESTRING (-5.5310184 50.1156238, -5.5312638 50.115654)",,,,
"[172134186, 30664418]",False,"['Marine Terrace', 'Battery Road']",tertiary,30 mph,False,160.872,"LINESTRING (-5.5310184 50.1156238, -5.5311186 50.1155355, -5.5311861 50.1154854, -5.5312277 50.1154545, -5.5313144 50.1154091, -5.5314134 50.1153708, -5.5316028 50.1153256, -5.5316414 50.1153198, -5.5318182 50.115293, -5.5320845 50.1152632, -5.5322729 50.1152618, -5.5324159 50.1152718, -5.5326292 50.1152985, -5.5328577 50.1153115, -5.5330755 50.1152989)",2,,,
"[1058192050, 1058192049, 172134186]",False,Battery Road,tertiary,30 mph,True,69.441,"LINESTRING (-5.5310184 50.1156238, -5.531015 50.1156277, -5.5308681 50.1157958, -5.5308259 50.1158646, -5.5308007 50.1159249, -5.5307884 50.115973, -5.5307955 50.1160114, -5.530834 50.1160745, -5.530963 50.1161822)",2,,,
54110578,False,New Street,residential,20 mph,False,29.861,"LINESTRING (-5.5343338 50.1178345, -5.5346485 50.1180117)",,4,,
54112132,False,Foster Place,residential,,False,20.676,"LINESTRING (-5.5343338 50.1178345, -5.5341477 50.1179771)",,,,
"[54110578, 309914413, 1058376358]",False,"['New Street', 'Abbey Street']",residential,20 mph,True,126.065,"LINESTRING (-5.5343338 50.1178345, -5.533995 50.1176735, -5.5337718 50.1175805, -5.5340221 50.1172924, -5.5343105 50.1169802)",,"['4', '4.3', '3']",,
54112132,False,Foster Place,residential,,True,20.676,"LINESTRING (-5.5341477 50.1179771, -5.5343338 50.1178345)",,,,
30664418,False,Marine Terrace,tertiary,30 mph,True,36.234,"LINESTRING (-5.5335557 50.1151932, -5.5332381 50.11527, -5.5330755 50.1152989)",2,,,
"[1058376290, 54893927]",False,Regent Terrace,residential,,False,194.09900000000002,"LINESTRING (-5.5335557 50.1151932, -5.533643 50.1153203, -5.5336894 50.1154034, -5.5336742 50.1156183, -5.5348329 50.1156893, -5.5353479 50.1157306, -5.53569 50.1157764)",,,,
186505332,False,North Parade,residential,,False,68.991,"LINESTRING (-5.5394077 50.1178794, -5.5403509 50.1177409)",,,,
605645450,False,Morrab Road,unclassified,,True,29.73,"LINESTRING (-5.5394077 50.1178794, -5.5394717 50.1181436)",,,,
"[186505332, 77058839]",False,"['Union Street', 'North Parade']",residential,,True,165.182,"LINESTRING (-5.5394077 50.1178794, -5.5380404 50.1180775, -5.5378978 50.1181257, -5.5379092 50.1181678, -5.5379306 50.1182043, -5.5380224 50.1183609, -5.5380888 50.118503, -5.5381194 50.1185867)",,,,
156454585,False,Taroveor Road,tertiary,30 mph,False,15.027,"LINESTRING (-5.5381846 50.1210588, -5.5379809 50.1210935)",,,,
156454585,False,Taroveor Road,tertiary,30 mph,True,22.66,"LINESTRING (-5.5381846 50.1210588, -5.5384936 50.1210111)",,,,
62067711,False,Caldwells Road,residential,,False,255.24200000000002,"LINESTRING (-5.5381846 50.1210588, -5.5383684 50.1214403, -5.5383517 50.1214647, -5.5383214 50.1214879, -5.5382459 50.1215028, -5.5382226 50.121527, -5.5382218 50.1215602, -5.5385547 50.1224318, -5.5388412 50.1231368, -5.5388751 50.1232355)",,,,
67222406,False,,residential,,False,27.869,"LINESTRING (-5.5375241 50.1172846, -5.5376812 50.1175141)",,,,
67222406,False,,residential,,True,28.472,"LINESTRING (-5.5375241 50.1172846, -5.5373203 50.1170644)",,,,
67219209,False,Morrab Terrace,residential,,False,89.007,"LINESTRING (-5.5375241 50.1172846, -5.5380498 50.1168718, -5.5383853 50.1167128)",,,,
67222406,False,,residential,,False,28.472,"LINESTRING (-5.5373203 50.1170644, -5.5375241 50.1172846)",,,,
67222406,False,,residential,,True,27.869,"LINESTRING (-5.5376812 50.1175141, -5.5375241 50.1172846)",,,,
357002581,False,South Parade Mews,residential,,True,63.402,"LINESTRING (-5.5376812 50.1175141, -5.5384794 50.1172628)",,,,
357002579,False,Parade Street,residential,,False,25.564,"LINESTRING (-5.5376812 50.1175141, -5.537652 50.1175336, -5.5374325 50.1176797)",,,,
31665381,False,Queen Street,unclassified,20 mph,True,53.136,"LINESTRING (-5.5357742 50.1153016, -5.53569 50.1157764)",,,,
1058376287,False,Queen Street,unclassified,20 mph,False,5.316,"LINESTRING (-5.5357742 50.1153016, -5.5357792 50.1152539)",,,,
186505326,False,Coulson's Place,residential,,True,81.173,"LINESTRING (-5.5357742 50.1153016, -5.5358773 50.1153411, -5.5360489 50.1155406, -5.5361642 50.1157573, -5.5362968 50.1159341)",,,,
31665381,False,Queen Street,unclassified,20 mph,True,6.322,"LINESTRING (-5.5355933 50.1160858, -5.5356169 50.1161406)",,,,
31665381,False,Queen Street,unclassified,20 mph,False,35.586,"LINESTRING (-5.5355933 50.1160858, -5.5355806 50.1160268, -5.5356404 50.1158634, -5.53569 50.1157764)",,,,
50759413,False,Regent Square,residential,,True,108.703,"LINESTRING (-5.5355933 50.1160858, -5.5352467 50.1160724, -5.5351084 50.1162125, -5.5348741 50.1162956, -5.534791 50.1165089, -5.5347789 50.1165566, -5.5347414 50.1167039)",,,,
54110578,False,New Street,residential,20 mph,False,29.68,"LINESTRING (-5.5357075 50.1184859, -5.5360474 50.11864)",,4,,
54110578,False,New Street,residential,20 mph,True,92.369,"LINESTRING (-5.5357075 50.1184859, -5.5349669 50.1181909, -5.5346485 50.1180117)",,4,,
68287340,False,Princes Street,residential,,True,78.48100000000001,"LINESTRING (-5.5357075 50.1184859, -5.5363715 50.1180431, -5.5364228 50.1179577)",,,,
70259116,False,Coinagehall Street,residential,,False,17.817,"LINESTRING (-5.5312638 50.115654, -5.5310184 50.1156238)",,,,
70259116,False,Coinagehall Street,residential,,True,60.781,"LINESTRING (-5.5312638 50.115654, -5.5314548 50.1156482, -5.5317605 50.1156705, -5.5320954 50.1157295, -5.5321014 50.1157306)",,,,
70259118,False,Barbican Lane,residential,,True,52.752,"LINESTRING (-5.5312638 50.115654, -5.5311044 50.1159788, -5.5311454 50.1161101)",,,,
70259117,False,Quay Street,residential,20 mph,False,15.278,"LINESTRING (-5.5311454 50.1161101, -5.530963 50.1161822)",,,,
70259117,False,Quay Street,residential,20 mph,True,25.009,"LINESTRING (-5.5311454 50.1161101, -5.5312179 50.116097, -5.5312957 50.1160988, -5.5314867 50.1161312)",,,,
70259118,False,Barbican Lane,residential,,False,52.752,"LINESTRING (-5.5311454 50.1161101, -5.5311044 50.1159788, -5.5312638 50.115654)",,,,
77059027,False,Custom House Lane,residential,,True,79.626,"LINESTRING (-5.5354564 50.1175173, -5.5346485 50.1180117)",,,,
