osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,junction
1076934980,2,Queensway,tertiary,30 mph,False,True,70.044,"LINESTRING (-1.7026079 53.8750839, -1.7028219 53.875204, -1.7030324 53.875321, -1.7031256 53.8753705, -1.7032074 53.8754116, -1.7033127 53.8754586, -1.7034093 53.8754993)",,,,
"[1076935848, 906578458, 905955971]",2,Ruskin Crescent,residential,"['20 mph', '30 mph']",False,True,51.358000000000004,"LINESTRING (-1.7016618 53.8746984, -1.7016894 53.8746682, -1.7017089 53.8746479, -1.701742 53.8746125, -1.701797 53.8745543, -1.7020424 53.8742947)",,,,
"[1025370979, 1076934980]",2,Queensway,tertiary,30 mph,False,True,75.837,"LINESTRING (-1.7016618 53.8746984, -1.7019964 53.8748044, -1.7020997 53.8748401, -1.7022009 53.8748751, -1.7022293 53.8748884, -1.7023813 53.8749597, -1.7026079 53.8750839)",,,,
4596790,,Ruskin Crescent,residential,20 mph,False,False,88.95,"LINESTRING (-1.7024353 53.8735333, -1.7024095 53.8735967, -1.702245 53.8740269, -1.7022009 53.8741043, -1.7020424 53.8742947)",,4.8,,
4596790,,Ruskin Crescent,residential,20 mph,False,True,164.781,"LINESTRING (-1.7024353 53.8735333, -1.7024556 53.8734836, -1.7026702 53.8729481, -1.702732 53.8727783, -1.7027407 53.8727219, -1.7027393 53.8726147, -1.7027309 53.8725626, -1.7027146 53.8725035, -1.7026925 53.8724596, -1.7026589 53.8724114, -1.7026207 53.8723715, -1.7024229 53.872177, -1.7023707 53.8721251)",,4.8,,
183934328,,Eliot Grove,residential,20 mph,False,False,62.44099999999999,"LINESTRING (-1.7024353 53.8735333, -1.7025442 53.873548, -1.7028612 53.8735887, -1.7030002 53.8736065, -1.7031376 53.8736083, -1.7032651 53.8735927, -1.7033609 53.8735654)",,,,
4596790,,Ruskin Crescent,residential,20 mph,False,False,19.922,"LINESTRING (-1.7022123 53.8719722, -1.7023707 53.8721251)",,4.8,,
183934340,,Spenser Road,residential,20 mph,False,True,50.438,"LINESTRING (-1.7022123 53.8719722, -1.7015396 53.8721923)",,,,
4596795,,Nunroyd Avenue,residential,20 mph,False,True,76.503,"LINESTRING (-1.7022123 53.8719722, -1.7022717 53.871947, -1.7023344 53.8718733, -1.702508 53.8715136, -1.7025545 53.8713868, -1.7025553 53.8713281)",,,,
920553293,,Victor Drive,residential,,False,False,11.18,"LINESTRING (-1.7057478 53.8708722, -1.7058625 53.8707978)",,,,
"[384879828, 385026005]","['2', '3']",Leeds Road,primary,30 mph,False,False,57.56,"LINESTRING (-1.7057478 53.8708722, -1.7056012 53.8707979, -1.705454 53.8707234, -1.7053887 53.8706918, -1.7052286 53.8706142, -1.7050728 53.8705413)",A65,,,
"[261510816, 920553294, 920553295, 922814418, 922814419]","['2', '3']",Leeds Road,primary,30 mph,False,True,125.76199999999999,"LINESTRING (-1.7057478 53.8708722, -1.7058462 53.8709188, -1.7061144 53.8710459, -1.7061339 53.8710535, -1.7062335 53.8710968, -1.7064117 53.8711615, -1.7067007 53.8712477, -1.7069979 53.8713279, -1.7073219 53.8714343, -1.7073826 53.8714548)",A65,,,
385026005,3,Leeds Road,primary,30 mph,False,True,28.93,"LINESTRING (-1.704707 53.8703958, -1.7050728 53.8705413)",A65,,,
4596796,1,Nunroyd Avenue,residential,20 mph,True,False,50.37799999999999,"LINESTRING (-1.7027754 53.870878, -1.7028689 53.8709213, -1.7029132 53.8709681, -1.7029392 53.8710055, -1.702952 53.871047, -1.7029452 53.871089, -1.702925 53.8711265, -1.7028894 53.8711728, -1.7028251 53.8712161, -1.7027477 53.87125)",,,,roundabout
183934323,,Nunroyd Avenue,residential,20 mph,False,True,29.401,"LINESTRING (-1.7027477 53.87125, -1.7029745 53.8714781)",,,,
4596796,1,Nunroyd Avenue,residential,20 mph,True,False,12.943999999999999,"LINESTRING (-1.7027477 53.87125, -1.7026978 53.8712685, -1.7026301 53.8712779, -1.7025613 53.8712753)",,,,roundabout
4596797,,Nunroyd Avenue,residential,20 mph,False,True,34.932,"LINESTRING (-1.7020549 53.871436, -1.7025553 53.8713281)",,,,
23166797,2,Park Road,secondary,30 mph,False,False,30.622,"LINESTRING (-1.7148905 53.8704979, -1.7146544 53.8706385, -1.7145619 53.8706936)",B6153,8,,
"[922814450, 922814451, 384879838]","['2', '3']",Park Road,secondary,30 mph,False,True,38.651,"LINESTRING (-1.7095494 53.871892, -1.7096917 53.8718832, -1.7098432 53.871884, -1.710137 53.8718995)",B6153,8,,
"[23240874, 907013260]",2,Park Road,secondary,30 mph,True,False,39.659,"LINESTRING (-1.7095494 53.871892, -1.7094694 53.8719374, -1.7093008 53.8719998, -1.709262 53.8720175, -1.7090647 53.8721039)",B6153,7.5,,
907013264,2,Otley Road,primary,30 mph,True,False,10.48,"LINESTRING (-1.7086674 53.8721277, -1.7085485 53.8720647)",A65,,,
910271071,,Cavendish Road,residential,20 mph,False,False,16.127,"LINESTRING (-1.7143507 53.8724876, -1.7145851 53.8724436)",,,,
"[23311314, 910271071]",,Cavendish Road,residential,20 mph,False,True,39.077,"LINESTRING (-1.7143507 53.8724876, -1.7140692 53.8725453, -1.7138546 53.8725998, -1.7137957 53.8726151)",,,,
907140495,3,,primary,30 mph,True,False,0.928,"LINESTRING (-1.7089837 53.871851, -1.7089914 53.871858)",A65,,,circular
"[23240875, 907013259, 907013262, 907140494]",1,Park Road,secondary,30 mph,True,False,37.833999999999996,"LINESTRING (-1.7089837 53.871851, -1.7091348 53.8718684, -1.7092018 53.871884, -1.7092843 53.8718958, -1.709335 53.8718988, -1.7094315 53.8719002, -1.7095494 53.871892)",B6153,"['4', '5', '4.5']",,
"[384879832, 907173690]",2,Otley Road,primary,30 mph,True,False,34.043000000000006,"LINESTRING (-1.7090699 53.8723196, -1.708949 53.8722758, -1.7089095 53.8722545, -1.7088756 53.8722362, -1.7088368 53.8722152, -1.7086674 53.8721277)",A65,,,
"[313261752, 922814383, 834788567, 834788568, 907173689, 907173691, 922814460]","['2', '4', '3']",Otley Road,primary,30 mph,False,True,205.726,"LINESTRING (-1.7090699 53.8723196, -1.709144 53.8723607, -1.7093082 53.8724477, -1.7093698 53.8724817, -1.7094827 53.8725411, -1.7096179 53.8726188, -1.7096322 53.8726265, -1.7099221 53.8727646, -1.7100722 53.8728345, -1.7101252 53.8728581, -1.7102623 53.872916, -1.7104093 53.8729827, -1.7106309 53.8730739, -1.7108385 53.8731617, -1.7112719 53.8733249, -1.711323 53.8733445, -1.7115629 53.8734365)",A65,,,
23298530,2,,primary,30 mph,True,False,26.52,"LINESTRING (-1.7090647 53.8721039, -1.7089829 53.8721192, -1.708931 53.8721271, -1.7088768 53.8721335, -1.7088031 53.872134, -1.7086674 53.8721277)",A65,,,
"[907173692, 384879837]",2,Otley Road,primary,30 mph,True,False,24.26,"LINESTRING (-1.7090647 53.8721039, -1.7090458 53.8721493, -1.7090422 53.8721852, -1.7090459 53.8722141, -1.7090529 53.8722364, -1.7090699 53.8723196)",A65,8.5,,
23306881,,Hawkhill Avenue,residential,20 mph,False,False,32.954,"LINESTRING (-1.7132798 53.8707639, -1.7128064 53.8708635)",,,,
23331532,,Hawkhill Avenue,residential,20 mph,False,False,63.184,"LINESTRING (-1.7132798 53.8707639, -1.7131919 53.8708675, -1.7131276 53.8709869, -1.7130887 53.8711194, -1.7130706 53.8711858, -1.7130625 53.8713111)",,,,
23331532,,Hawkhill Avenue,residential,20 mph,False,True,27.695,"LINESTRING (-1.7132798 53.8707639, -1.7132965 53.8707473, -1.7133938 53.8706548, -1.7135071 53.870554)",,,,
23306882,,Hawkhill Avenue,residential,20 mph,False,True,52.527,"LINESTRING (-1.7130625 53.8713111, -1.7128064 53.8708635)",,,,
23331532,,Hawkhill Avenue,residential,20 mph,False,False,17.34,"LINESTRING (-1.7130625 53.8713111, -1.7130672 53.8713491, -1.7130826 53.8714028, -1.7131007 53.8714293, -1.7131336 53.8714582)",,,,
23331532,,Hawkhill Avenue,residential,20 mph,False,True,63.184,"LINESTRING (-1.7130625 53.8713111, -1.7130706 53.8711858, -1.7130887 53.8711194, -1.7131276 53.8709869, -1.7131919 53.8708675, -1.7132798 53.8707639)",,,,
23306881,,Hawkhill Avenue,residential,20 mph,False,True,32.954,"LINESTRING (-1.7128064 53.8708635, -1.7132798 53.8707639)",,,,
23306882,,Hawkhill Avenue,residential,20 mph,False,False,52.527,"LINESTRING (-1.7128064 53.8708635, -1.7130625 53.8713111)",,,,
1161718527,,Hawkhill Avenue,residential,20 mph,False,False,20.304,"LINESTRING (-1.7128064 53.8708635, -1.7126883 53.8706947)",,,,
1161718527,,Hawkhill Avenue,residential,20 mph,False,True,20.304,"LINESTRING (-1.7126883 53.8706947, -1.7128064 53.8708635)",,,,
23331532,,Hawkhill Avenue,residential,20 mph,False,False,31.311999999999998,"LINESTRING (-1.7138089 53.8703358, -1.7136667 53.8704421, -1.7135071 53.870554)",,,,
53563551,,Hawkhill Avenue,residential,20 mph,False,False,63.14999999999999,"LINESTRING (-1.7138089 53.8703358, -1.7134775 53.8702673, -1.7134218 53.8702647, -1.7133762 53.8702765, -1.7133545 53.870299, -1.7133522 53.8703264, -1.7135071 53.870554)",,,,
23166797,2,Park Road,secondary,30 mph,False,True,7.54,"LINESTRING (-1.7130341 53.8714922, -1.7131336 53.8714582)",B6153,8,,
23166797,2,Park Road,secondary,30 mph,False,False,45.582,"LINESTRING (-1.7130341 53.8714922, -1.7127016 53.8715818, -1.7125656 53.871616, -1.7123983 53.871658)",B6153,8,,
"[972695133, 910271069, 910271070, 972695132]",2,Victoria Road,unclassified,"['20 mph', '30 mph']",False,True,135.255,"LINESTRING (-1.7130341 53.8714922, -1.7130922 53.8715587, -1.7131585 53.8716429, -1.7132574 53.8717724, -1.7135149 53.8721136, -1.7137018 53.8723659, -1.7137738 53.872483, -1.7137935 53.8725349, -1.7137957 53.8726151)",,,,
910271071,,Cavendish Road,residential,20 mph,False,True,16.127,"LINESTRING (-1.7145851 53.8724436, -1.7143507 53.8724876)",,,,
"[910641473, 23307182]",2,Carrington Terrace,residential,"['20 mph', '30 mph']",False,False,149.678,"LINESTRING (-1.7145851 53.8724436, -1.714429 53.8722279, -1.7143355 53.8721, -1.7138968 53.8715197, -1.7137311 53.8712878, -1.7136721 53.8712099)",,,,
745706317,,Hallam Street,residential,,False,True,11.196,"LINESTRING (-1.7126965 53.8738386, -1.7127819 53.8737514)",,,,
"[970716586, 970716587]",2,Otley Road,primary,30 mph,False,False,50.211999999999996,"LINESTRING (-1.7126965 53.8738386, -1.7126494 53.8738216, -1.7122896 53.8736927, -1.7121566 53.8736493, -1.7120387 53.8736074)",A65,,,
"[970716586, 973136535]",2,Otley Road,primary,30 mph,False,True,19.921,"LINESTRING (-1.7126965 53.8738386, -1.7127579 53.8738596, -1.7128049 53.8738776, -1.7128563 53.8738955, -1.7129571 53.8739307)",A65,,,
23166797,2,Park Road,secondary,30 mph,False,True,24.558,"LINESTRING (-1.7136721 53.8712099, -1.7139445 53.8710583)",B6153,8,,
23166797,2,Park Road,secondary,30 mph,False,False,44.927,"LINESTRING (-1.7136721 53.8712099, -1.7134715 53.8713178, -1.7132778 53.8714044, -1.7131336 53.8714582)",B6153,8,,
"[910641473, 23307182]",2,Carrington Terrace,residential,"['20 mph', '30 mph']",False,True,149.678,"LINESTRING (-1.7136721 53.8712099, -1.7137311 53.8712878, -1.7138968 53.8715197, -1.7143355 53.8721, -1.714429 53.8722279, -1.7145851 53.8724436)",,,,
"[23311314, 910271071]",,Cavendish Road,residential,20 mph,False,False,39.077,"LINESTRING (-1.7137957 53.8726151, -1.7138546 53.8725998, -1.7140692 53.8725453, -1.7143507 53.8724876)",,,,
"[910271069, 972695132, 972695133, 910271070]",2,Victoria Road,unclassified,"['20 mph', '30 mph']",False,False,135.25500000000002,"LINESTRING (-1.7137957 53.8726151, -1.7137935 53.8725349, -1.7137738 53.872483, -1.7137018 53.8723659, -1.7135149 53.8721136, -1.7132574 53.8717724, -1.7131585 53.8716429, -1.7130922 53.8715587, -1.7130341 53.8714922)",,,,
