osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,ref,geometry,bridge
"[396998567, 1189859893, 1189859895]",2,Causewayside,tertiary,20 mph,,False,True,250.12599999999998,,"LINESTRING (-3.1805219 55.9369476, -3.1804056 55.9367073, -3.1803655 55.9366268, -3.1803208 55.9365372, -3.1802768 55.9364489, -3.1801053 55.9361562, -3.1800641 55.9360859, -3.1799621 55.935932, -3.1798936 55.9358287, -3.1798226 55.9357181, -3.1797731 55.935641, -3.1797447 55.9355969, -3.1795789 55.9353647, -3.1795681 55.9353495, -3.1794628 55.9352046, -3.1793473 55.9350733, -3.1793453 55.935071, -3.1792203 55.9349242, -3.1791473 55.9348385)",
4242259,,Findhorn Place,residential,20 mph,,False,False,72.196,,"LINESTRING (-3.1804382 55.9340501, -3.1798538 55.9335303, -3.1798205 55.9335007)",
4242259,,Findhorn Place,residential,20 mph,,False,True,88.03399999999999,,"LINESTRING (-3.1804382 55.9340501, -3.18072 55.9343011, -3.1810274 55.934571, -3.1810815 55.9346299, -3.1811314 55.9346887, -3.1811629 55.9347287)",
4242259,,Findhorn Place,residential,20 mph,,False,True,72.196,,"LINESTRING (-3.1798205 55.9335007, -3.1798538 55.9335303, -3.1804382 55.9340501)",
4389713,,Grange Loan,residential,20 mph,,False,True,105.64,,"LINESTRING (-3.1798205 55.9335007, -3.1789978 55.9338234, -3.1784314 55.9340458)",
41924457,2,Findhorn Place,residential,20 mph,,False,False,105.299,,"LINESTRING (-3.1798205 55.9335007, -3.1797902 55.9334607, -3.1795382 55.9330466, -3.1792972 55.9326506, -3.1792698 55.9326055)",
41924457,2,Findhorn Place,residential,20 mph,,False,False,122.705,,"LINESTRING (-3.1792698 55.9326055, -3.1786829 55.9315521)",
41924457,2,Findhorn Place,residential,20 mph,,False,True,105.29899999999999,,"LINESTRING (-3.1792698 55.9326055, -3.1792972 55.9326506, -3.1795382 55.9330466, -3.1797902 55.9334607, -3.1798205 55.9335007)",
200228907,2,Fountainhall Road,residential,20 mph,,False,False,115.55799999999999,,"LINESTRING (-3.1792698 55.9326055, -3.1787464 55.9327997, -3.1782523 55.9329831, -3.177966 55.9330954, -3.1778467 55.9331413, -3.1777246 55.9331802)",
41924457,2,Findhorn Place,residential,20 mph,,False,True,102.65,,"LINESTRING (-3.17817 55.9306748, -3.1783845 55.9310418, -3.1786829 55.9315521)",
200228905,,Relugas Road,residential,20 mph,,False,False,110.136,,"LINESTRING (-3.17817 55.9306748, -3.1773333 55.9309088, -3.1771537 55.930959, -3.1767553 55.9310702, -3.1765879 55.931117)",
200228905,,Relugas Road,residential,20 mph,,False,True,50.581,,"LINESTRING (-3.17817 55.9306748, -3.178504 55.9305741, -3.1788851 55.9304593)",
41924457,2,Findhorn Place,residential,20 mph,,False,True,122.705,,"LINESTRING (-3.1786829 55.9315521, -3.1792698 55.9326055)",
4389347,2,St Alban's Road,residential,20 mph,,False,False,208.286,,"LINESTRING (-3.1786829 55.9315521, -3.1790372 55.9314468, -3.179223 55.9313915, -3.1798948 55.9311784, -3.1816053 55.930642)",
4389347,2,St Alban's Road,residential,20 mph,,False,True,109.532,,"LINESTRING (-3.1786829 55.9315521, -3.1780732 55.9317181, -3.1776029 55.9318462, -3.1771033 55.9319849)",
41924457,2,Findhorn Place,residential,20 mph,,False,False,102.65,,"LINESTRING (-3.1786829 55.9315521, -3.1783845 55.9310418, -3.17817 55.9306748)",
3017254,2,Ratcliffe Terrace,tertiary,20 mph,,False,False,105.933,,"LINESTRING (-3.1784314 55.9340458, -3.1782579 55.9338544, -3.1781357 55.9337195, -3.1779995 55.9335607, -3.177959 55.9335054, -3.1778866 55.9334122, -3.1778303 55.9333371, -3.1778008 55.933295, -3.1777808 55.9332655, -3.1777246 55.9331802)",
4389713,,Grange Loan,residential,20 mph,,False,False,105.64,,"LINESTRING (-3.1784314 55.9340458, -3.1789978 55.9338234, -3.1798205 55.9335007)",
157774373,2,Ratcliffe Terrace,tertiary,20 mph,,False,False,98.787,,"LINESTRING (-3.1784314 55.9340458, -3.1784961 55.9341129, -3.1785443 55.9341655, -3.178687 55.9343239, -3.1787547 55.9344015, -3.1788982 55.9345658, -3.1790415 55.9347224, -3.1791473 55.9348385)",
3993996,2,West Newington Place,residential,20 mph,10,False,False,22.456,,"LINESTRING (-3.1803298 55.9377963, -3.1799985 55.937876)",
5016074,2,East Newington Place,residential,20 mph,,False,False,92.9,,"LINESTRING (-3.1789001 55.9383823, -3.1787971 55.9384044, -3.1775072 55.9386813)",
840547941,,Newington Road,primary,20 mph,,False,True,21.698999999999998,A701,"LINESTRING (-3.1789001 55.9383823, -3.1787972 55.9382618, -3.1787523 55.9382056)",
5016074,2,East Newington Place,residential,20 mph,,False,True,92.9,,"LINESTRING (-3.1775072 55.9386813, -3.1787971 55.9384044, -3.1789001 55.9383823)",
3993998,3,Mayfield Gardens,primary,30 mph,,False,False,127.467,A701,"LINESTRING (-3.174352 55.9338482, -3.1733317 55.9328545)",
1059193311,,Minto Street,primary,30 mph,,False,True,61.005,A701,"LINESTRING (-3.174352 55.9338482, -3.1748324 55.9343263)",
3994000,,West Mayfield,residential,20 mph,,False,False,101.465,,"LINESTRING (-3.174352 55.9338482, -3.174437 55.9338231, -3.1745262 55.9337996, -3.1746048 55.9337841, -3.1749612 55.9337114, -3.1758761 55.933528)",
5184638,2,East Mayfield,residential,20 mph,,False,False,382.04200000000003,,"LINESTRING (-3.174352 55.9338482, -3.1743045 55.9338631, -3.1742495 55.9338768, -3.1733953 55.9340318, -3.1733409 55.9340417, -3.1712732 55.9344057, -3.1702424 55.9345779, -3.1693531 55.934779, -3.1687716 55.9349227, -3.1685864 55.9349956)",
4048648,,Mayfield Terrace,residential,20 mph,,False,False,127.391,,"LINESTRING (-3.1692447 55.9354867, -3.169494 55.9354212, -3.1695607 55.9354057, -3.1696285 55.9353923, -3.1697126 55.9353767, -3.1697926 55.9353601, -3.1707258 55.9351549, -3.1711483 55.9350691)",
810055484,2,Dalkeith Road,primary,30 mph,,False,False,78.498,A7,"LINESTRING (-3.1692447 55.9354867, -3.1696211 55.9357986, -3.1699199 55.9360824)",
810055484,2,Dalkeith Road,primary,30 mph,,False,True,68.313,A7,"LINESTRING (-3.1692447 55.9354867, -3.1689384 55.9352448, -3.1687705 55.9351233, -3.1685864 55.9349956)",
4048646,2,Alfred Place,residential,20 mph,,False,True,79.765,,"LINESTRING (-3.1711483 55.9350691, -3.1717498 55.9357024)",
4048648,,Mayfield Terrace,residential,20 mph,,False,False,119.01400000000001,,"LINESTRING (-3.1711483 55.9350691, -3.1714274 55.935017, -3.1717057 55.9349724, -3.1719877 55.934924, -3.1722682 55.9348809, -3.1729827 55.9347701)",
4048648,,Mayfield Terrace,residential,20 mph,,False,True,127.391,,"LINESTRING (-3.1711483 55.9350691, -3.1707258 55.9351549, -3.1697926 55.9353601, -3.1697126 55.9353767, -3.1696285 55.9353923, -3.1695607 55.9354057, -3.169494 55.9354212, -3.1692447 55.9354867)",
4048648,,Mayfield Terrace,residential,20 mph,,False,False,85.56,,"LINESTRING (-3.1729827 55.9347701, -3.1732618 55.9347319, -3.1735436 55.9346971, -3.1736619 55.9346851, -3.1737738 55.9346711, -3.1738156 55.9346632, -3.1738537 55.9346541, -3.173904 55.934639, -3.1739416 55.9346251, -3.1739754 55.9346103, -3.1740297 55.9345863, -3.1740749 55.9345674, -3.1741234 55.9345497, -3.174183 55.9345297, -3.1742505 55.9345062)",
4048648,,Mayfield Terrace,residential,20 mph,,False,True,119.01400000000001,,"LINESTRING (-3.1729827 55.9347701, -3.1722682 55.9348809, -3.1719877 55.934924, -3.1717057 55.9349724, -3.1714274 55.935017, -3.1711483 55.9350691)",
27992340,2,Blacket Place,residential,20 mph,,False,False,178.171,,"LINESTRING (-3.1729827 55.9347701, -3.1736997 55.9354847, -3.1741761 55.9359422, -3.1744037 55.9361607)",
222523061,,Mayfield Terrace,residential,20 mph,,True,False,41.398,,"LINESTRING (-3.1742505 55.9345062, -3.1748324 55.9343263)",
4048648,,Mayfield Terrace,residential,20 mph,,False,True,85.55999999999999,,"LINESTRING (-3.1742505 55.9345062, -3.174183 55.9345297, -3.1741234 55.9345497, -3.1740749 55.9345674, -3.1740297 55.9345863, -3.1739754 55.9346103, -3.1739416 55.9346251, -3.173904 55.934639, -3.1738537 55.9346541, -3.1738156 55.9346632, -3.1737738 55.9346711, -3.1736619 55.9346851, -3.1735436 55.9346971, -3.1732618 55.9347319, -3.1729827 55.9347701)",
1059193311,,Minto Street,primary,30 mph,,False,False,61.005,A701,"LINESTRING (-3.1748324 55.9343263, -3.174352 55.9338482)",
1059193311,,Minto Street,primary,30 mph,,False,True,67.928,A701,"LINESTRING (-3.1748324 55.9343263, -3.1751858 55.9346754, -3.1753768 55.9348556)",
27992340,2,Blacket Place,residential,20 mph,,False,True,77.219,,"LINESTRING (-3.1723496 55.9377504, -3.1724961 55.9376943, -3.1725701 55.9376664, -3.1726544 55.937639, -3.1734254 55.9374064)",
4048680,2,Dryden Place,residential,20 mph,,False,True,91.631,,"LINESTRING (-3.1734254 55.9374064, -3.1727162 55.9366844)",
27992340,2,Blacket Place,residential,20 mph,,False,False,77.219,,"LINESTRING (-3.1734254 55.9374064, -3.1726544 55.937639, -3.1725701 55.9376664, -3.1724961 55.9376943, -3.1723496 55.9377504)",
27992340,2,Blacket Place,residential,20 mph,,False,True,209.558,,"LINESTRING (-3.1734254 55.9374064, -3.1748573 55.9369781, -3.1749846 55.9369401, -3.1750314 55.936915, -3.1750603 55.9368861, -3.1750727 55.9368587, -3.1750739 55.9368362, -3.175067 55.9368129, -3.1750424 55.9367816, -3.1747544 55.9365027, -3.1744037 55.9361607)",
27992340,2,Blacket Place,residential,20 mph,,False,False,209.558,,"LINESTRING (-3.1744037 55.9361607, -3.1747544 55.9365027, -3.1750424 55.9367816, -3.175067 55.9368129, -3.1750739 55.9368362, -3.1750727 55.9368587, -3.1750603 55.9368861, -3.1750314 55.936915, -3.1749846 55.9369401, -3.1748573 55.9369781, -3.1734254 55.9374064)",
27992340,2,Blacket Place,residential,20 mph,,False,True,178.171,,"LINESTRING (-3.1744037 55.9361607, -3.1741761 55.9359422, -3.1736997 55.9354847, -3.1729827 55.9347701)",
38825295,2,Blacket Avenue,residential,20 mph,,False,False,120.156,,"LINESTRING (-3.1744037 55.9361607, -3.1733174 55.9364996, -3.1727162 55.9366844)",
38825295,2,Blacket Avenue,residential,20 mph,,False,True,126.53900000000002,,"LINESTRING (-3.1744037 55.9361607, -3.1750372 55.9359648, -3.1751125 55.9359437, -3.175183 55.9359284, -3.1752421 55.9359205, -3.1753904 55.9359082, -3.1754683 55.9358996, -3.1755144 55.9358915, -3.175553 55.9358814, -3.1755951 55.9358663, -3.1756259 55.9358518, -3.1757021 55.9358094, -3.1757837 55.9357649, -3.1758201 55.9357473, -3.1758611 55.9357296, -3.1759198 55.9357092, -3.1759936 55.9356848, -3.1761684 55.9356291)",
4048646,2,Alfred Place,residential,20 mph,,False,False,79.765,,"LINESTRING (-3.1717498 55.9357024, -3.1711483 55.9350691)",
242853247,2,Alfred Place,residential,20 mph,,False,False,20.193,,"LINESTRING (-3.1717498 55.9357024, -3.1714633 55.9357874)",
242853247,2,Alfred Place,residential,20 mph,,False,True,23.204,,"LINESTRING (-3.1717498 55.9357024, -3.1720791 55.9356048)",
3993999,3,Minto Street,primary,30 mph,,False,True,1.928,A701,"LINESTRING (-3.1761684 55.9356291, -3.1761836 55.9356442)",
38825165,,Minto Street,primary,30 mph,,False,False,99.13900000000001,A701,"LINESTRING (-3.1761684 55.9356291, -3.175546 55.9350211, -3.1753768 55.9348556)",
38825295,2,Blacket Avenue,residential,20 mph,,False,False,126.53900000000002,,"LINESTRING (-3.1761684 55.9356291, -3.1759936 55.9356848, -3.1759198 55.9357092, -3.1758611 55.9357296, -3.1758201 55.9357473, -3.1757837 55.9357649, -3.1757021 55.9358094, -3.1756259 55.9358518, -3.1755951 55.9358663, -3.175553 55.9358814, -3.1755144 55.9358915, -3.1754683 55.9358996, -3.1753904 55.9359082, -3.1752421 55.9359205, -3.175183 55.9359284, -3.1751125 55.9359437, -3.1750372 55.9359648, -3.1744037 55.9361607)",
4048680,2,Dryden Place,residential,20 mph,,False,False,91.631,,"LINESTRING (-3.1727162 55.9366844, -3.1734254 55.9374064)",
38825295,2,Blacket Avenue,residential,20 mph,,False,False,109.568,,"LINESTRING (-3.1727162 55.9366844, -3.1718951 55.9369448, -3.1712878 55.937124, -3.1711734 55.9371577)",
38825295,2,Blacket Avenue,residential,20 mph,,False,True,120.156,,"LINESTRING (-3.1727162 55.9366844, -3.1733174 55.9364996, -3.1744037 55.9361607)",
38825295,2,Blacket Avenue,residential,20 mph,,False,True,109.56800000000001,,"LINESTRING (-3.1711734 55.9371577, -3.1712878 55.937124, -3.1718951 55.9369448, -3.1727162 55.9366844)",
810055484,2,Dalkeith Road,primary,30 mph,,False,False,95.53,A7,"LINESTRING (-3.1711734 55.9371577, -3.1713099 55.937287, -3.1718251 55.9376563, -3.1719938 55.9377638, -3.1721167 55.9378323)",
810055484,2,Dalkeith Road,primary,30 mph,,False,True,108.611,A7,"LINESTRING (-3.1711734 55.9371577, -3.1702733 55.9363822, -3.1702257 55.9363378)",
4242254,,Upper Gray Street,residential,20 mph,,False,True,240.787,,"LINESTRING (-3.1776031 55.9352013, -3.1776313 55.9352281, -3.1785052 55.9360618, -3.178837 55.9363836, -3.1795341 55.9370772)",
4242255,,South Gray Street,residential,20 mph,,False,False,101.682,,"LINESTRING (-3.1776031 55.9352013, -3.1773037 55.9348989, -3.1772427 55.9348403, -3.1771455 55.934747, -3.1770031 55.9346103, -3.1769763 55.9345845, -3.1767922 55.9344077)",
405921987,,Duncan Street,unclassified,20 mph,,True,False,101.214,,"LINESTRING (-3.1776031 55.9352013, -3.1764533 55.9355661, -3.1761836 55.9356442)",
4242255,,South Gray Street,residential,20 mph,,False,False,113.244,,"LINESTRING (-3.1767922 55.9344077, -3.1758761 55.933528)",
4242255,,South Gray Street,residential,20 mph,,False,True,101.682,,"LINESTRING (-3.1767922 55.9344077, -3.1769763 55.9345845, -3.1770031 55.9346103, -3.1771455 55.934747, -3.1772427 55.9348403, -3.1773037 55.9348989, -3.1776031 55.9352013)",
4242256,2,Middleby Street,residential,20 mph,,False,True,101.25299999999999,,"LINESTRING (-3.1767922 55.9344077, -3.1756718 55.9347615, -3.1753768 55.9348556)",
4242255,,South Gray Street,residential,20 mph,,False,True,113.244,,"LINESTRING (-3.1758761 55.933528, -3.1767922 55.9344077)",
3994000,,West Mayfield,residential,20 mph,,False,False,121.458,,"LINESTRING (-3.1758761 55.933528, -3.1768678 55.933342, -3.1777246 55.9331802)",
3994000,,West Mayfield,residential,20 mph,,False,True,101.465,,"LINESTRING (-3.1758761 55.933528, -3.1749612 55.9337114, -3.1746048 55.9337841, -3.1745262 55.9337996, -3.174437 55.9338231, -3.174352 55.9338482)",
4242259,,Findhorn Place,residential,20 mph,,False,False,88.03399999999999,,"LINESTRING (-3.1811629 55.9347287, -3.1811314 55.9346887, -3.1810815 55.9346299, -3.1810274 55.934571, -3.18072 55.9343011, -3.1804382 55.9340501)",
4389347,2,St Alban's Road,residential,20 mph,,False,True,208.286,,"LINESTRING (-3.1816053 55.930642, -3.1798948 55.9311784, -3.179223 55.9313915, -3.1790372 55.9314468, -3.1786829 55.9315521)",
200228903,2,South Lauder Road,residential,20 mph,,False,False,99.813,,"LINESTRING (-3.1816053 55.930642, -3.1815767 55.9306124, -3.181282 55.9303082, -3.1808412 55.929853)",
200228903,2,South Lauder Road,residential,20 mph,,False,True,99.81299999999999,,"LINESTRING (-3.1808412 55.929853, -3.181282 55.9303082, -3.1815767 55.9306124, -3.1816053 55.930642)",
200228905,,Relugas Road,residential,20 mph,,False,False,139.256,,"LINESTRING (-3.1808412 55.929853, -3.1806308 55.9299182, -3.1793732 55.9303081, -3.1788851 55.9304593)",
4389350,,Relugas Gardens,residential,20 mph,,False,False,16.313,,"LINESTRING (-3.1788851 55.9304593, -3.1787394 55.9303374)",
200228905,,Relugas Road,residential,20 mph,,False,False,50.581,,"LINESTRING (-3.1788851 55.9304593, -3.178504 55.9305741, -3.17817 55.9306748)",
200228905,,Relugas Road,residential,20 mph,,False,True,139.256,,"LINESTRING (-3.1788851 55.9304593, -3.1793732 55.9303081, -3.1806308 55.9299182, -3.1808412 55.929853)",
4389350,,Relugas Gardens,residential,20 mph,,False,True,16.313,,"LINESTRING (-3.1787394 55.9303374, -3.1788851 55.9304593)",
4389350,,Relugas Gardens,residential,20 mph,,False,False,67.977,,"LINESTRING (-3.1787394 55.9303374, -3.1787483 55.9303198, -3.1787581 55.9303078, -3.1787721 55.9302953, -3.1787886 55.9302844, -3.1788096 55.930274, -3.1788318 55.930266, -3.1788463 55.9302619, -3.1788666 55.9302577, -3.1790652 55.930219, -3.1790828 55.9302131, -3.1790953 55.9302081, -3.1791113 55.9302007, -3.1791259 55.9301928, -3.179141 55.9301829, -3.1791599 55.930167, -3.1791669 55.9301597, -3.1791789 55.9301436, -3.1791852 55.9301317, -3.1791899 55.9301179, -3.1791917 55.9301081, -3.1791922 55.9300961, -3.1791911 55.9300856, -3.1790794 55.9298731)",
4627015,,Relugas Gardens,residential,20 mph,,False,False,40.702,,"LINESTRING (-3.1787394 55.9303374, -3.1787102 55.9303308, -3.178654 55.9303194, -3.1786185 55.9303129, -3.1785866 55.9303075, -3.1785542 55.9303024, -3.1785204 55.9302976, -3.1784865 55.9302933, -3.1784547 55.9302896, -3.1784114 55.9302852, -3.178377 55.9302823, -3.1783488 55.9302802, -3.1783189 55.9302783, -3.178281 55.9302766, -3.1781054 55.9302998)",
4627015,,Relugas Gardens,residential,20 mph,,False,True,40.70199999999999,,"LINESTRING (-3.1781054 55.9302998, -3.178281 55.9302766, -3.1783189 55.9302783, -3.1783488 55.9302802, -3.178377 55.9302823, -3.1784114 55.9302852, -3.1784547 55.9302896, -3.1784865 55.9302933, -3.1785204 55.9302976, -3.1785542 55.9303024, -3.1785866 55.9303075, -3.1786185 55.9303129, -3.178654 55.9303194, -3.1787102 55.9303308, -3.1787394 55.9303374)",
