osmid,highway,oneway,reversed,length,ref,name,geometry,maxspeed
8281543,tertiary,False,False,33.004,,,"LINESTRING (-4.634519 50.3397539, -4.6340586 50.3397958)",
1190414235,secondary,False,True,11.486,B3415,New Road Hill,"LINESTRING (-4.6384593 50.3363911, -4.6386189 50.336374)",
50800495,tertiary,False,False,83.50399999999999,,Place Road,"LINESTRING (-4.6384593 50.3363911, -4.6383939 50.3364592, -4.6382916 50.3365116, -4.6381832 50.3365408, -4.6379093 50.3365893, -4.6374049 50.3366655)",
58947187,tertiary,False,False,41.7,,Lostwithiel Street,"LINESTRING (-4.6384593 50.3363911, -4.6383282 50.3363619, -4.6382234 50.3363146, -4.6381832 50.3362848, -4.638132 50.3362469, -4.6380614 50.336141)",
1190414235,secondary,False,False,11.486,B3415,New Road Hill,"LINESTRING (-4.6386189 50.336374, -4.6384593 50.3363911)",
92352184,secondary,False,True,343.657,B3415,New Road Hill,"LINESTRING (-4.6386189 50.336374, -4.639526 50.3363056, -4.6398446 50.3362995, -4.6401686 50.3363281, -4.6406954 50.3364538, -4.6417292 50.3367554, -4.6428057 50.3370976, -4.6429668 50.3371225, -4.642977 50.3371231, -4.6430769 50.3371295, -4.6431806 50.3371389)",
1233274465,unclassified,False,True,182.303,,Hanson Drive,"LINESTRING (-4.6386189 50.336374, -4.6385663 50.3362427, -4.6384541 50.335963, -4.6382889 50.3356621, -4.6382683 50.335493, -4.638293 50.3353392, -4.6383255 50.3352404, -4.6383501 50.3351654, -4.6384258 50.3350241, -4.6385193 50.3349138, -4.6386354 50.3348196)",
178560369,tertiary,True,False,65.773,,Lostwithiel Street,"LINESTRING (-4.635926 50.3349544, -4.6356957 50.3349352, -4.6354488 50.3349145, -4.635418 50.3349147, -4.6353399 50.3349354, -4.6351288 50.3349942, -4.6350658 50.3350129, -4.6350566 50.3350313)",
8281543,tertiary,False,True,33.004,,,"LINESTRING (-4.6340586 50.3397958, -4.634519 50.3397539)",
"[164356650, 1018569084]",residential,False,True,45.650000000000006,,,"LINESTRING (-4.6372072 50.3350154, -4.637308 50.3350194, -4.6374153 50.335011, -4.6378447 50.3349704)",
58947188,tertiary,True,False,20.898,,South Street,"LINESTRING (-4.6350566 50.3350313, -4.6350774 50.335127, -4.6351481 50.3352064)",
161571063,tertiary,True,False,59.522,,Town Quay,"LINESTRING (-4.6350566 50.3350313, -4.6348787 50.3350478, -4.6346292 50.3350292, -4.6345756 50.3350266, -4.6344857 50.3351897, -4.6345647 50.335206)",
"[29285959, 58947176, 58947175, 58947189, 164364892]",tertiary,True,False,633.439,,"['Station Road', 'Custom House Hill', 'Fore Street', 'North Street', 'Passage Street']","LINESTRING (-4.6349981 50.3353735, -4.6349915 50.3354505, -4.6349688 50.3355172, -4.6348521 50.3356246, -4.634514 50.335862, -4.6342099 50.3360881, -4.6341033 50.3361721, -4.6338747 50.3363134, -4.6336338 50.3364489, -4.633585 50.3365049, -4.6336145 50.336566, -4.6336883 50.3366432, -4.6337012 50.3366827, -4.6336944 50.3367098, -4.6336631 50.3367533, -4.6334087 50.3370069, -4.6331537 50.3373294, -4.6330216 50.3375023, -4.6328836 50.33774, -4.6328158 50.3378637, -4.6327918 50.3378946, -4.6327653 50.337927, -4.6326567 50.3380188, -4.6325852 50.3381005, -4.6325626 50.338144, -4.6325394 50.3381871, -4.6324451 50.3383503, -4.632274 50.338714, -4.6322744 50.3387261, -4.6322623 50.3387631, -4.6322617 50.3388356, -4.6322749 50.3388831, -4.6323095 50.3389658, -4.6324976 50.3392758, -4.6326204 50.3394188, -4.6327781 50.33953, -4.6329846 50.3396322, -4.633116 50.3396883, -4.6332646 50.3397353, -4.6334608 50.3397675, -4.6338644 50.3397941, -4.6340586 50.3397958)",
58947188,tertiary,True,False,29.861,,South Street,"LINESTRING (-4.6351481 50.3352064, -4.6351677 50.3352334, -4.6351496 50.3353738, -4.6351075 50.3353806, -4.6349981 50.3353735)",
186701540,unclassified,True,False,41.605999999999995,,Market Street,"LINESTRING (-4.6351481 50.3352064, -4.6350976 50.3352167, -4.6348203 50.3352094, -4.6345647 50.335206)",
"[1086911057, 91817795]",residential,False,False,150.262,,Saffron Close,"LINESTRING (-4.6386354 50.3348196, -4.6389318 50.3348412, -4.6390276 50.3348705, -4.6390774 50.334973, -4.6392222 50.3352331, -4.6392947 50.3353613, -4.6393693 50.3354621, -4.6394527 50.3355393, -4.6394851 50.3355873, -4.6395563 50.3357007, -4.6395629 50.3357234, -4.6395764 50.3357731, -4.6396044 50.335892)",
"[1233274464, 1233274463]",unclassified,False,True,117.32000000000001,,Hanson Drive,"LINESTRING (-4.6386354 50.3348196, -4.6389209 50.3346124, -4.6390474 50.334534, -4.639751 50.3340414)",
1233274465,unclassified,False,False,182.30299999999997,,Hanson Drive,"LINESTRING (-4.6386354 50.3348196, -4.6385193 50.3349138, -4.6384258 50.3350241, -4.6383501 50.3351654, -4.6383255 50.3352404, -4.638293 50.3353392, -4.6382683 50.335493, -4.6382889 50.3356621, -4.6384541 50.335963, -4.6385663 50.3362427, -4.6386189 50.336374)",
415362512,residential,False,False,19.73,,St Fimbarrus Road,"LINESTRING (-4.6381654 50.3341297, -4.6379129 50.3342039)",
91817799,residential,False,False,116.19200000000001,,Pikes Hill,"LINESTRING (-4.6381654 50.3341297, -4.6383806 50.3340684, -4.6384185 50.3340576, -4.6385296 50.334031, -4.6385992 50.3340163, -4.6386474 50.3340111, -4.6388099 50.3339969, -4.6390701 50.3339985, -4.6392036 50.3339993, -4.6394916 50.3340033, -4.6396881 50.3340149, -4.6397123 50.3340219, -4.63972 50.3340258, -4.639751 50.3340414)",
415362512,residential,False,True,146.378,,St Fimbarrus Road,"LINESTRING (-4.6381654 50.3341297, -4.6383989 50.334018, -4.6386348 50.3339051, -4.6395342 50.3334748, -4.639796 50.3333249)",
