osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,width
143061712,,A9,Olrig Street,trunk,False,True,20.041,"LINESTRING (-3.5257344 58.5965185, -3.5254446 58.5964201)",,,
305761662,1,,Seaview Lane,residential,False,False,44.467,"LINESTRING (-3.5257344 58.5965185, -3.526201 58.596201)",,,
42952679,,,High Street,residential,False,False,50.62,"LINESTRING (-3.5187048 58.5955306, -3.5181328 58.5958747)",,,
36868127,,A836,Castletown Road,primary,False,False,44.615,"LINESTRING (-3.512649 58.5929615, -3.5131797 58.5926708)",,,
1269801947,,,Mount Pleasant Road,tertiary,False,True,29.738,"LINESTRING (-3.512649 58.5929615, -3.5122184 58.592816)",,20 mph,
38385572,,B874,Princes Street,secondary,False,True,32.114,"LINESTRING (-3.5229555 58.5936975, -3.5226296 58.5939311)",,,
41067503,,B874,Princes Street,secondary,False,False,80.298,"LINESTRING (-3.5229555 58.5936975, -3.5237875 58.59312)",,,
42951126,,,West Church Street,residential,False,True,56.448,"LINESTRING (-3.5229555 58.5936975, -3.5237387 58.5939994)",,,
36868122,2,,Sir John's Square,unclassified,True,False,58.559,"LINESTRING (-3.5226296 58.5939311, -3.5218075 58.5936248)",,,
36868124,,B874,Princes Street,secondary,False,True,77.398,"LINESTRING (-3.5226296 58.5939311, -3.5218342 58.5944903)",,,
38385572,,B874,Princes Street,secondary,False,False,32.114,"LINESTRING (-3.5226296 58.5939311, -3.5229555 58.5936975)",,,
42950998,,,East Church Street,residential,False,True,56.346,"LINESTRING (-3.5226296 58.5939311, -3.5234133 58.5942311)",,20 mph,
39383313,,A9,Sir Georges Street,trunk,False,False,19.727,"LINESTRING (-3.5218075 58.5936248, -3.5220069 58.593481)",,,
502492804,3,A9,Traill Street,trunk,False,False,76.266,"LINESTRING (-3.5218075 58.5936248, -3.5210059 58.5941688)",,,
4839611,,,Cowie Lane,unclassified,False,False,59.845,"LINESTRING (-3.5218342 58.5944903, -3.5210059 58.5941688)",,20 mph,
36868124,,B874,Princes Street,secondary,False,False,77.398,"LINESTRING (-3.5218342 58.5944903, -3.5226296 58.5939311)",,,
36868124,,B874,Princes Street,secondary,False,True,71.786,"LINESTRING (-3.5218342 58.5944903, -3.521094 58.595008)",,,
4839611,,,Cowie Lane,unclassified,False,True,56.604,"LINESTRING (-3.5218342 58.5944903, -3.5222154 58.5946516, -3.5226154 58.5947953)",,20 mph,
36868124,,B874,Princes Street,secondary,False,False,71.786,"LINESTRING (-3.521094 58.595008, -3.5218342 58.5944903)",,,
143061712,,A9,Olrig Street,trunk,False,False,13.291,"LINESTRING (-3.521094 58.595008, -3.5212781 58.5950793)",,,
"[41860248, 41696898]","['2', '3']",A9,"['Olrig Street', 'Traill Street']",trunk,False,True,126.935,"LINESTRING (-3.521094 58.595008, -3.5204069 58.5947409, -3.5203443 58.5946885, -3.5203443 58.5946402, -3.5205663 58.5944567, -3.5210059 58.5941688)",,,
36868121,,,Sir John's Square,unclassified,False,True,14.729,"LINESTRING (-3.5221679 58.5933785, -3.5220069 58.593481)",,,
38385485,2,,Sir John's Square,unclassified,True,False,57.801,"LINESTRING (-3.5221679 58.5933785, -3.5229555 58.5936975)",,,
502492805,3,,Sinclair Street,residential,False,True,80.608,"LINESTRING (-3.5221679 58.5933785, -3.5222464 58.5933223, -3.522985 58.5927918)",,20 mph,
39380971,,,Robertson's Lane,residential,False,True,62.258,"LINESTRING (-3.5277515 58.5937921, -3.5276859 58.5937555, -3.5269092 58.5934455)",,,
42949018,,,Castle Street,residential,False,False,79.229,"LINESTRING (-3.5277515 58.5937921, -3.5276147 58.5938201, -3.5275281 58.5938704, -3.5268732 58.5943249)",,20 mph,
42951034,,,Granville Crescent,residential,False,True,82.063,"LINESTRING (-3.5277515 58.5937921, -3.5279768 58.5937915, -3.5282397 58.5938099, -3.5284751 58.5938459, -3.5288385 58.5939269, -3.5291026 58.5939829)",,,
42949018,,,Castle Street,residential,False,False,79.501,"LINESTRING (-3.5268732 58.5943249, -3.5260399 58.5948929)",,20 mph,
42949021,,,Paterson's Lane,residential,False,False,57.305,"LINESTRING (-3.5268732 58.5943249, -3.5260817 58.5940159)",,20 mph,
42949021,,,Paterson's Lane,residential,False,True,55.01,"LINESTRING (-3.5268732 58.5943249, -3.5276329 58.5946216)",,20 mph,
42949018,,,Castle Street,residential,False,True,79.229,"LINESTRING (-3.5268732 58.5943249, -3.5275281 58.5938704, -3.5276147 58.5938201, -3.5277515 58.5937921)",,20 mph,
39380982,,,Davidson's Lane,residential,False,False,86.01,"LINESTRING (-3.5276404 58.5929275, -3.528819 58.5933977)",,,
39380982,,,Davidson's Lane,residential,False,True,53.666,"LINESTRING (-3.5276404 58.5929275, -3.5269134 58.5926285)",,,
534594683,,,Duncan Street,residential,False,False,71.504,"LINESTRING (-3.5276404 58.5929275, -3.5269092 58.5934455)",,,
143061712,,A9,Olrig Street,trunk,False,True,54.493,"LINESTRING (-3.5235671 58.5957716, -3.5227302 58.595548)",,,
534594683,,,Duncan Street,residential,False,True,51.878,"LINESTRING (-3.5235671 58.5957716, -3.5241021 58.5953975)",,,
143061712,,A9,Olrig Street,trunk,False,False,56.915000000000006,"LINESTRING (-3.5235671 58.5957716, -3.5242544 58.5960056, -3.5243894 58.5960516)",,,
42952497,,,Durness Street,tertiary,True,False,94.339,"LINESTRING (-3.5217368 58.5963288, -3.5201274 58.5962002)",,,
42231299,,,Gerry Square,residential,False,False,58.45,"LINESTRING (-3.5217368 58.5963288, -3.5217962 58.5962722, -3.5218366 58.5961423, -3.5219705 58.5961536, -3.5222689 58.5961406, -3.5224562 58.5961082)",,,
42952263,,,Pentland Crescent,residential,False,True,160.885,"LINESTRING (-3.5217368 58.5963288, -3.5216857 58.5963871, -3.5216304 58.5965791, -3.5215568 58.5968057, -3.5212852 58.5968594, -3.5209852 58.5968743, -3.5207819 58.5968844, -3.5202265 58.596834, -3.5197544 58.596788)",,,
42952263,,,Pentland Crescent,residential,False,True,53.314,"LINESTRING (-3.5197544 58.596788, -3.5188485 58.5967039)",,,
42952253,,,Beach Road,tertiary,False,False,69.078,"LINESTRING (-3.5197544 58.596788, -3.5198065 58.596635, -3.5201274 58.5962002)",,,
42952263,,,Pentland Crescent,residential,False,False,160.88500000000002,"LINESTRING (-3.5197544 58.596788, -3.5202265 58.596834, -3.5207819 58.5968844, -3.5209852 58.5968743, -3.5212852 58.5968594, -3.5215568 58.5968057, -3.5216304 58.5965791, -3.5216857 58.5963871, -3.5217368 58.5963288)",,,
39381084,,,Cowie Lane,residential,False,True,56.56,"LINESTRING (-3.5256552 58.5959983, -3.5248737 58.5956935)",,,
42951907,,,George Street,residential,False,False,0.849,"LINESTRING (-3.5256552 58.5959983, -3.525664 58.5959922)",,20 mph,
42951907,,,George Street,residential,False,True,45.917,"LINESTRING (-3.5256552 58.5959983, -3.5251788 58.5963283)",,20 mph,
42949249,,,West Church Street,residential,False,False,53.636,"LINESTRING (-3.5275452 58.595487, -3.5268097 58.5951941)",,,
42949249,,,West Church Street,residential,False,True,57.187,"LINESTRING (-3.5275452 58.595487, -3.5283224 58.595804)",,,
42951294,,,Clarence Street,residential,False,True,32.279,"LINESTRING (-3.5275452 58.595487, -3.5278614 58.595248)",,,
42951294,,,Clarence Street,residential,False,False,32.827999999999996,"LINESTRING (-3.5275452 58.595487, -3.5274085 58.5955828, -3.527211 58.5957254)",,,
39381091,,,Granville Street,residential,False,False,33.015,"LINESTRING (-3.5283224 58.595804, -3.5286704 58.5955689)",,,
39381091,,,Granville Street,residential,False,True,31.282,"LINESTRING (-3.5283224 58.595804, -3.5279802 58.5960216)",,,
42949249,,,West Church Street,residential,False,False,57.187,"LINESTRING (-3.5283224 58.595804, -3.5275452 58.595487)",,,
42951034,,,Granville Crescent,residential,False,False,82.06300000000002,"LINESTRING (-3.5291026 58.5939829, -3.5288385 58.5939269, -3.5284751 58.5938459, -3.5282397 58.5938099, -3.5279768 58.5937915, -3.5277515 58.5937921)",,,
42231299,,,Gerry Square,residential,False,False,64.556,"LINESTRING (-3.5224562 58.5961082, -3.5226122 58.5956933, -3.5227302 58.595548)",,,
42231299,,,Gerry Square,residential,False,True,58.45,"LINESTRING (-3.5224562 58.5961082, -3.5222689 58.5961406, -3.5219705 58.5961536, -3.5218366 58.5961423, -3.5217962 58.5962722, -3.5217368 58.5963288)",,,
61318088,,,Gerry Square,residential,False,False,81.667,"LINESTRING (-3.5224562 58.5961082, -3.5233444 58.5961514, -3.5233373 58.596421)",,,
42949249,,,West Church Street,residential,False,True,53.636,"LINESTRING (-3.5268097 58.5951941, -3.5275452 58.595487)",,,
42951126,,,West Church Street,residential,False,False,55.778,"LINESTRING (-3.5268097 58.5951941, -3.5260399 58.5948929)",,,
42951907,,,George Street,residential,False,False,79.546,"LINESTRING (-3.5268097 58.5951941, -3.5276329 58.5946216)",,20 mph,
42951907,,,George Street,residential,False,True,32.339,"LINESTRING (-3.5268097 58.5951941, -3.5264711 58.5954253)",,20 mph,
42952263,,,Pentland Crescent,residential,False,False,53.314,"LINESTRING (-3.5188485 58.5967039, -3.5197544 58.596788)",,,
42952623,,,Market Street,residential,False,False,43.348,"LINESTRING (-3.5188485 58.5967039, -3.5190915 58.5963352)",,,
42952623,,,Market Street,residential,False,True,41.318,"LINESTRING (-3.5188485 58.5967039, -3.5188204 58.5967763, -3.5187523 58.5969337, -3.51878 58.5970693)",,,
42952307,,,Beach Court,residential,False,False,65.018,"LINESTRING (-3.5203963 58.5951173, -3.5202017 58.5953816, -3.5207077 58.5955281)",,,
550497482,,,Beach Road,tertiary,False,False,59.856,"LINESTRING (-3.5207077 58.5955281, -3.5212781 58.5950793)",,,
550497482,,,Beach Road,tertiary,False,True,49.606,"LINESTRING (-3.5207077 58.5955281, -3.5203458 58.5959324)",,,
42952307,,,Beach Court,residential,False,True,65.018,"LINESTRING (-3.5207077 58.5955281, -3.5202017 58.5953816, -3.5203963 58.5951173)",,,
550497482,,,Beach Road,tertiary,False,False,32.355,"LINESTRING (-3.5201274 58.5962002, -3.5203458 58.5959324)",,,
42952253,,,Beach Road,tertiary,False,True,69.078,"LINESTRING (-3.5201274 58.5962002, -3.5198065 58.596635, -3.5197544 58.596788)",,,
550497483,,,Durness Street,tertiary,False,False,44.86,"LINESTRING (-3.5201274 58.5962002, -3.5196764 58.5961597, -3.5193634 58.5961349)",,,
550497483,,,Durness Street,tertiary,False,True,5.107,"LINESTRING (-3.5192824 58.5961168, -3.5193634 58.5961349)",,,
42952510,,,Bank Place,residential,False,False,39.746,"LINESTRING (-3.5196247 58.5958044, -3.5193634 58.5961349)",,,
42952511,,,Bank Street,residential,False,False,44.251,"LINESTRING (-3.5196247 58.5958044, -3.5202037 58.5959189, -3.5203458 58.5959324)",,,
42952511,,,Bank Street,residential,False,True,38.878,"LINESTRING (-3.5196247 58.5958044, -3.5193065 58.5957125, -3.5190401 58.5956328)",,,
42952510,,,Bank Place,residential,False,True,39.746,"LINESTRING (-3.5193634 58.5961349, -3.5196247 58.5958044)",,,
550497483,,,Durness Street,tertiary,False,False,5.107,"LINESTRING (-3.5193634 58.5961349, -3.5192824 58.5961168)",,,
550497481,,,Market Street,tertiary,False,True,27.879,"LINESTRING (-3.5193634 58.5961349, -3.519273 58.5961714, -3.5191692 58.5962906, -3.5190915 58.5963352)",,,
550497483,,,Durness Street,tertiary,False,True,44.86,"LINESTRING (-3.5193634 58.5961349, -3.5196764 58.5961597, -3.5201274 58.5962002)",,,
550497482,,,Beach Road,tertiary,False,False,49.606,"LINESTRING (-3.5203458 58.5959324, -3.5207077 58.5955281)",,,
550497482,,,Beach Road,tertiary,False,True,32.355,"LINESTRING (-3.5203458 58.5959324, -3.5201274 58.5962002)",,,
42952511,,,Bank Street,residential,False,True,44.251,"LINESTRING (-3.5203458 58.5959324, -3.5202037 58.5959189, -3.5196247 58.5958044)",,,
301823922,1,,Bank Street,residential,False,False,46.162,"LINESTRING (-3.5203458 58.5959324, -3.5209481 58.5960399, -3.521105 58.5960564)",,,
42952511,,,Bank Street,residential,False,False,38.878,"LINESTRING (-3.5190401 58.5956328, -3.5193065 58.5957125, -3.5196247 58.5958044)",,,
301823922,1,,Bank Street,residential,False,True,46.162,"LINESTRING (-3.521105 58.5960564, -3.5209481 58.5960399, -3.5203458 58.5959324)",,,
42952521,,,Couper Street,residential,False,False,19.057,"LINESTRING (-3.5169319 58.5955693, -3.5172316 58.5956399)",,,
42954068,,,,residential,False,False,31.728,"LINESTRING (-3.5169319 58.5955693, -3.5166307 58.5958076)",,,
61333501,,,Couper Terrace,residential,False,True,18.216,"LINESTRING (-3.5169319 58.5955693, -3.5168777 58.5955483, -3.5169073 58.5954206)",,,
42952623,,,Market Street,residential,False,False,41.318,"LINESTRING (-3.51878 58.5970693, -3.5187523 58.5969337, -3.5188204 58.5967763, -3.5188485 58.5967039)",,,
42952679,,,High Street,residential,False,True,50.62,"LINESTRING (-3.5181328 58.5958747, -3.5187048 58.5955306)",,,
138260110,,,Swanson Street,tertiary,True,False,71.843,"LINESTRING (-3.5181328 58.5958747, -3.5192824 58.5961168)",,,
42952521,,,Couper Street,residential,False,True,58.379999999999995,"LINESTRING (-3.5181328 58.5958747, -3.5175851 58.595732, -3.5172316 58.5956399)",,,
741655643,,,High Street,tertiary,False,False,42.181,"LINESTRING (-3.5181328 58.5958747, -3.5180359 58.5959673, -3.5179074 58.5962102, -3.5178993 58.5962317)",,,
305714110,,,Riverside Road,unclassified,False,False,6.517,"LINESTRING (-3.5137664 58.5978366, -3.5138705 58.5978588)",,20 mph,
305714110,,,Riverside Road,unclassified,False,True,68.869,"LINESTRING (-3.5137664 58.5978366, -3.513812 58.5977206, -3.5138008 58.5976177, -3.5139965 58.5972331)",,20 mph,
305714110,,,Riverside Road,unclassified,False,True,104.85699999999999,"LINESTRING (-3.5137664 58.5978366, -3.5136328 58.5981277, -3.5137757 58.5982445, -3.5137572 58.5983137, -3.5137083 58.598432, -3.5136841 58.5985504, -3.5137283 58.5985872, -3.5137909 58.5986047, -3.5139595 58.5985308)",,20 mph,
42952710,,,Shore Street,tertiary,False,False,6.716,"LINESTRING (-3.5139965 58.5972331, -3.5140798 58.5972751)",,20 mph,
4839614,,,Riverside Road,unclassified,False,True,110.251,"LINESTRING (-3.5139965 58.5972331, -3.5140555 58.5970599, -3.5140732 58.5970237, -3.5141872 58.5967372, -3.5143012 58.5964833, -3.5144002 58.5962644)",,,
305714110,,,Riverside Road,unclassified,False,False,68.869,"LINESTRING (-3.5139965 58.5972331, -3.5138008 58.5976177, -3.513812 58.5977206, -3.5137664 58.5978366)",,20 mph,
42952710,,,Shore Street,tertiary,False,False,25.742,"LINESTRING (-3.5152044 58.5971651, -3.5154725 58.5969805)",,20 mph,
42952710,,,Shore Street,tertiary,False,True,46.556,"LINESTRING (-3.5152044 58.5971651, -3.5151352 58.5972165, -3.5150929 58.597209, -3.5147691 58.597137, -3.5144992 58.5970872)",,20 mph,
42953048,1,,Marine Terrace,residential,False,True,102.903,"LINESTRING (-3.5152044 58.5971651, -3.5156779 58.597297, -3.5165589 58.5972416, -3.5169024 58.5972021)",,,
42953267,2,,Kirk View,residential,False,False,37.96,"LINESTRING (-3.5146392 58.5967537, -3.5144992 58.5970872)",,20 mph,
42953267,2,,Kirk View,residential,False,True,37.96,"LINESTRING (-3.5144992 58.5970872, -3.5146392 58.5967537)",,20 mph,
42952710,,,Shore Street,tertiary,False,False,46.556,"LINESTRING (-3.5144992 58.5970872, -3.5147691 58.597137, -3.5150929 58.597209, -3.5151352 58.5972165, -3.5152044 58.5971651)",,20 mph,
42952710,,,Shore Street,tertiary,False,True,34.58,"LINESTRING (-3.5144992 58.5970872, -3.5141846 58.5972835, -3.5140798 58.5972751)",,20 mph,
42953920,,,Wilson Lane,residential,False,True,1.923,"LINESTRING (-3.5157499 58.5963718, -3.5157278 58.5963589)",,,
42953902,1,,Back Shore Street,residential,False,False,55.906,"LINESTRING (-3.5157499 58.5963718, -3.5157576 58.5966098, -3.5153119 58.5967369)",,,
"[42953920, 604402135]",,,"['Wilson Lane', 'Carnaby Place']",residential,False,False,51.449999999999996,"LINESTRING (-3.5157499 58.5963718, -3.5159987 58.5964994, -3.5161249 58.5965534, -3.5162226 58.5965723, -3.5162951 58.5965787, -3.516491 58.5965932)",,20 mph,
42953902,1,,Back Shore Street,residential,False,False,28.641,"LINESTRING (-3.5153119 58.5967369, -3.5154725 58.5969805)",,,
42953902,1,,Back Shore Street,residential,False,True,55.906,"LINESTRING (-3.5153119 58.5967369, -3.5157576 58.5966098, -3.5157499 58.5963718)",,,
61333617,,,,residential,False,False,17.051000000000002,"LINESTRING (-3.5153119 58.5967369, -3.5152242 58.5967285, -3.5150221 58.5967102)",,,
42952710,,,Shore Street,tertiary,False,False,53.82,"LINESTRING (-3.5154725 58.5969805, -3.5163958 58.5969274)",,20 mph,
42952710,,,Shore Street,tertiary,False,True,25.742,"LINESTRING (-3.5154725 58.5969805, -3.5152044 58.5971651)",,20 mph,
42953902,1,,Back Shore Street,residential,False,True,28.641,"LINESTRING (-3.5154725 58.5969805, -3.5153119 58.5967369)",,,
604402135,,,Carnaby Place,residential,False,True,68.638,"LINESTRING (-3.5176607 58.5966909, -3.5166156 58.5966024, -3.516491 58.5965932)",,20 mph,
"[741655643, 42952710]",,,"['High Street', 'Shore Street']",tertiary,False,"[False, True]",87.056,"LINESTRING (-3.5176607 58.5966909, -3.5175718 58.5968379, -3.5175213 58.596867, -3.5169258 58.596899, -3.5163958 58.5969274)",,20 mph,
741655643,,,High Street,tertiary,False,True,53.036,"LINESTRING (-3.5176607 58.5966909, -3.5178109 58.5964673, -3.5178993 58.5962317)",,,
4839614,,,Riverside Road,unclassified,False,False,110.251,"LINESTRING (-3.5144002 58.5962644, -3.5143012 58.5964833, -3.5141872 58.5967372, -3.5140732 58.5970237, -3.5140555 58.5970599, -3.5139965 58.5972331)",,,
4839614,,,Riverside Road,unclassified,False,True,55.926,"LINESTRING (-3.5144002 58.5962644, -3.5145285 58.5960605, -3.5147909 58.5958066)",,,
42953920,,,Wilson Lane,residential,False,False,47.667,"LINESTRING (-3.5144002 58.5962644, -3.5148927 58.5963778, -3.5150145 58.5963485, -3.5151646 58.5963488)",,,
42953924,,,Harbour Court,residential,False,False,35.629000000000005,"LINESTRING (-3.5153218 58.5959679, -3.5152008 58.5959256, -3.5147909 58.5958066)",,,
4839614,,,Riverside Road,unclassified,False,False,55.926,"LINESTRING (-3.5147909 58.5958066, -3.5145285 58.5960605, -3.5144002 58.5962644)",,,
4839614,,,Riverside Road,unclassified,False,True,94.90100000000001,"LINESTRING (-3.5147909 58.5958066, -3.5149374 58.5956891, -3.514957 58.5956734, -3.5151716 58.5955169, -3.5154899 58.5952901, -3.5156567 58.5950866)",,,
42953924,,,Harbour Court,residential,False,True,35.629000000000005,"LINESTRING (-3.5147909 58.5958066, -3.5152008 58.5959256, -3.5153218 58.5959679)",,,
42954017,,,Couper Street,residential,False,False,53.433,"LINESTRING (-3.5174622 58.5960355, -3.5173483 58.5961668, -3.5172349 58.5961528, -3.5170451 58.5961207, -3.5167847 58.5960699, -3.5167528 58.5960488)",,,
42954027,,,Couper Square,residential,False,False,19.614,"LINESTRING (-3.5167528 58.5960488, -3.5169182 58.5958949)",,,
42954017,,,Couper Street,residential,False,True,53.433,"LINESTRING (-3.5167528 58.5960488, -3.5167847 58.5960699, -3.5170451 58.5961207, -3.5172349 58.5961528, -3.5173483 58.5961668, -3.5174622 58.5960355)",,,
"[42954051, 61333645]",,,Millers Lane,residential,False,True,78.284,"LINESTRING (-3.5167528 58.5960488, -3.5163276 58.5960662, -3.5159522 58.5959705, -3.5161587 58.5957294)",,,
42952521,,,Couper Street,residential,False,True,19.057,"LINESTRING (-3.5172316 58.5956399, -3.5169319 58.5955693)",,,
42954027,,,Couper Square,residential,False,True,33.671,"LINESTRING (-3.5172316 58.5956399, -3.5169182 58.5958949)",,,
42952521,,,Couper Street,residential,False,False,58.379999999999995,"LINESTRING (-3.5172316 58.5956399, -3.5175851 58.595732, -3.5181328 58.5958747)",,,
42954068,,,,residential,False,True,31.728,"LINESTRING (-3.5166307 58.5958076, -3.5169319 58.5955693)",,,
61333637,,,,residential,False,True,19.28,"LINESTRING (-3.5166307 58.5958076, -3.5169182 58.5958949)",,,
61333637,,,,residential,False,False,28.853,"LINESTRING (-3.5166307 58.5958076, -3.5163629 58.5957773, -3.5161587 58.5957294)",,,
42954027,,,Couper Square,residential,False,False,33.671,"LINESTRING (-3.5169182 58.5958949, -3.5172316 58.5956399)",,,
42954027,,,Couper Square,residential,False,True,19.614,"LINESTRING (-3.5169182 58.5958949, -3.5167528 58.5960488)",,,
61333637,,,,residential,False,False,19.28,"LINESTRING (-3.5169182 58.5958949, -3.5166307 58.5958076)",,,
4839607,,,Riverside Place,unclassified,False,True,24.789,"LINESTRING (-3.5178207 58.5943371, -3.518071 58.5941563)",,,
42954125,,,Grove Lane,residential,False,False,84.574,"LINESTRING (-3.5178207 58.5943371, -3.5187845 58.5949083)",,,
61333494,,,Robert Dick Place,residential,False,False,22.982,"LINESTRING (-3.5178207 58.5943371, -3.5175105 58.5944659)",,,
303994713,,,Mansons Lane,unclassified,False,True,51.945,"LINESTRING (-3.5202822 58.5938931, -3.5210059 58.5941688)",,,
42954133,2,,Meadow Lane,residential,False,False,142.97299999999998,"LINESTRING (-3.5202822 58.5938931, -3.5199132 58.5941455, -3.5197841 58.5942844, -3.5191725 58.5946783, -3.5188655 58.594876, -3.5187845 58.5949083)",,,
303994713,,,Mansons Lane,unclassified,False,False,94.78399999999999,"LINESTRING (-3.5202822 58.5938931, -3.520091 58.5938196, -3.5199433 58.5937591, -3.5197831 58.5936971, -3.519614 58.5936351, -3.5194393 58.5935774, -3.5189138 58.5934296)",,,
