osmid,oneway,highway,reversed,length,geometry,name,lanes,junction,access,ref,maxspeed,width
218967432,True,trunk,False,22.964000000000002,"LINESTRING (-2.6351481 50.9437996, -2.6350902 50.943819, -2.6350269 50.9438297, -2.6349614 50.9438309, -2.6348971 50.9438228, -2.6348375 50.9438056)",Kingston Roundabout,3,roundabout,,A30;A3088,30 mph,
1101013109,True,trunk,False,37.478,"LINESTRING (-2.6351481 50.9437996, -2.6351617 50.9439593, -2.6351787 50.9440219, -2.6352164 50.944133)",Kingston,2,,,A37,30 mph,
218967434,True,trunk,False,5.417,"LINESTRING (-2.6351274 50.9434944, -2.6351888 50.943524)",Kingston Roundabout,3,roundabout,,A30;A3088,30 mph,
218967434,True,trunk,False,3.988,"LINESTRING (-2.6351915 50.9437764, -2.6351481 50.9437996)",Kingston Roundabout,3,roundabout,,A30;A3088,30 mph,
30277078,False,unclassified,False,109.38999999999999,"LINESTRING (-2.6264708 50.940299, -2.6270058 50.9404532, -2.6274993 50.9405208, -2.6275829 50.9405518, -2.6277229 50.9406017, -2.6278921 50.9406801)",Stars Lane,,,,,,
57037881,False,tertiary,True,81.96199999999999,"LINESTRING (-2.6264708 50.940299, -2.6259718 50.9405368, -2.6255379 50.9407437)",Old Station Road,,,,,,
93233824,False,tertiary,False,268.342,"LINESTRING (-2.6264708 50.940299, -2.6268399 50.9400984, -2.6275766 50.9396476, -2.6275871 50.9396425, -2.6276198 50.9396265, -2.6280046 50.9394386, -2.628158 50.9393896, -2.6283174 50.9393551, -2.6285067 50.9393336, -2.6286982 50.9393406, -2.6288864 50.9393702, -2.6291936 50.939428, -2.6293553 50.9394434, -2.6295355 50.939428, -2.6297162 50.9393925)",Summer House Terrace,,,,,,
"[180853730, 525346023]",False,tertiary,True,113.97800000000002,"LINESTRING (-2.6264708 50.940299, -2.6262773 50.9402373, -2.6261495 50.940189, -2.6259737 50.9401209, -2.625841 50.9400794, -2.6256821 50.940055, -2.6255673 50.9400454, -2.6254445 50.9400463, -2.6252609 50.9400601, -2.6249465 50.9400949)",Old Station Way,2,,,,,
30277078,False,unclassified,True,36.114,"LINESTRING (-2.6282582 50.9409085, -2.6280257 50.9407568, -2.6278921 50.9406801)",Stars Lane,,,,,,
30277083,True,unclassified,False,131.03500000000003,"LINESTRING (-2.6282582 50.9409085, -2.6283259 50.940883, -2.6287998 50.940705, -2.6289868 50.9406167, -2.6291567 50.940523, -2.6293041 50.9404416, -2.6294391 50.9403905, -2.6296424 50.9403502, -2.6298495 50.9403175)",South Street,,,,,,
1057561957,False,unclassified,False,9.422,"LINESTRING (-2.63014 50.9403, -2.6300352 50.9402469)",Addlewell Lane,,,,,,
56433602,True,unclassified,False,14.996,"LINESTRING (-2.63014 50.9403, -2.6301196 50.9403477, -2.6300398 50.9404168)",Bond Street,,,,,,
91979782,False,residential,False,96.895,"LINESTRING (-2.63014 50.9403, -2.6302572 50.9403399, -2.6303759 50.940362, -2.6305152 50.9403756, -2.6305492 50.9403756, -2.6306656 50.9403756, -2.6310519 50.9403485, -2.6313139 50.940343, -2.6314953 50.9403613)",South Street,2,,,,,
93676139,False,unclassified,True,69.17,"LINESTRING (-2.63014 50.9403, -2.6301488 50.9402536, -2.6301421 50.9401633, -2.630097 50.9396792)",Park Street,,,,,,
91979782,False,residential,False,52.007999999999996,"LINESTRING (-2.6314953 50.9403613, -2.6317822 50.9403984, -2.632215 50.9404746)",South Street,2,,,,,
91979782,False,residential,True,96.89500000000001,"LINESTRING (-2.6314953 50.9403613, -2.6313139 50.940343, -2.6310519 50.9403485, -2.6306656 50.9403756, -2.6305492 50.9403756, -2.6305152 50.9403756, -2.6303759 50.940362, -2.6302572 50.9403399, -2.63014 50.9403)",South Street,2,,,,,
91979782,False,residential,False,96.43199999999999,"LINESTRING (-2.632215 50.9404746, -2.6323126 50.9404928, -2.632474 50.9405256, -2.6326287 50.9405571, -2.6327645 50.9405866, -2.6330489 50.9406473, -2.6333372 50.9407087, -2.6335225 50.9407451)",South Street,2,,,,,
91979782,False,residential,True,52.007999999999996,"LINESTRING (-2.632215 50.9404746, -2.6317822 50.9403984, -2.6314953 50.9403613)",South Street,2,,,,,
56433581,False,unclassified,True,116.947,"LINESTRING (-2.6269953 50.9422442, -2.6263503 50.9425303, -2.6257549 50.9429389)",Earle Street,,,,,,
57037945,False,unclassified,False,26.183,"LINESTRING (-2.6269953 50.9422442, -2.6272084 50.9423426, -2.6272967 50.9423834)",Central Road,,,,,,
"[37185270, 218967431]",False,unclassified,True,97.897,"LINESTRING (-2.6269953 50.9422442, -2.6268792 50.9421418, -2.6268034 50.9420344, -2.6267466 50.9419542, -2.6266709 50.9418891, -2.6260835 50.9416019)",Central Road,,,,,,
"[37185270, 218967431]",False,unclassified,False,97.89700000000002,"LINESTRING (-2.6260835 50.9416019, -2.6266709 50.9418891, -2.6267466 50.9419542, -2.6268034 50.9420344, -2.6268792 50.9421418, -2.6269953 50.9422442)",Central Road,,,,,,
56448321,True,tertiary,False,73.951,"LINESTRING (-2.6260835 50.9416019, -2.6257433 50.9418745, -2.6256022 50.9419876, -2.6254224 50.9421202)",Middle Street,2,,,,,
56432192,True,unclassified,False,12.053,"LINESTRING (-2.6338912 50.9415209, -2.633797 50.9414302)",High Street,,,,,,
"[224884965, 218967436, 56434965, 93233839]",True,unclassified,False,239.829,"LINESTRING (-2.6338912 50.9415209, -2.63403 50.9414944, -2.6344832 50.9415777, -2.6346494 50.9415962, -2.6347655 50.9416119, -2.6348639 50.9416101, -2.6349948 50.9415953, -2.6350537 50.9415918, -2.6351109 50.9416022, -2.6351395 50.9416247, -2.6350893 50.9418798, -2.634988 50.9423732, -2.6349644 50.9425862, -2.6349369 50.9428348, -2.6349237 50.9429546)","['Westminster Street', 'Clarence Street']",,,,,,
"[56432192, 4287483, 690469111]",True,unclassified,False,255.79500000000004,"LINESTRING (-2.633797 50.9414302, -2.6327797 50.9413749, -2.6327512 50.941377, -2.6324393 50.9414002, -2.6322974 50.9414235, -2.6321928 50.9414619, -2.6321269 50.9415008, -2.632083 50.9415508, -2.632052 50.9415995, -2.631998 50.9416903, -2.6318977 50.941859, -2.6318778 50.9418925, -2.6317843 50.9420431, -2.6316353 50.9424362, -2.6315618 50.9425917, -2.6315282 50.942653)","['Silver Street', 'High Street']",,,,,,
56433581,False,unclassified,False,116.947,"LINESTRING (-2.6257549 50.9429389, -2.6263503 50.9425303, -2.6269953 50.9422442)",Earle Street,,,,,,
"[56433602, 57038916]",True,unclassified,False,154.463,"LINESTRING (-2.6299632 50.9407177, -2.6297672 50.9411729, -2.6297546 50.9412278, -2.6293312 50.9411893, -2.6291416 50.9411714, -2.6289144 50.9411681, -2.6285912 50.9411813, -2.6283942 50.941174)","['Bond Street', 'Middle Street']",,,permissive,,,
56433604,True,unclassified,False,107.332,"LINESTRING (-2.6299632 50.9407177, -2.6300396 50.9407303, -2.6303376 50.9408136, -2.630775 50.9409318, -2.6313931 50.9410605)",Peter Street,,,,,,
"[180853730, 525346023]",False,tertiary,False,113.97800000000001,"LINESTRING (-2.6249465 50.9400949, -2.6252609 50.9400601, -2.6254445 50.9400463, -2.6255673 50.9400454, -2.6256821 50.940055, -2.625841 50.9400794, -2.6259737 50.9401209, -2.6261495 50.940189, -2.6262773 50.9402373, -2.6264708 50.940299)",Old Station Way,2,,,,,
56434363,False,unclassified,True,58.273,"LINESTRING (-2.6297162 50.9393925, -2.6299236 50.9399)",Addlewell Lane,,,,,,
93233824,False,tertiary,True,268.342,"LINESTRING (-2.6297162 50.9393925, -2.6295355 50.939428, -2.6293553 50.9394434, -2.6291936 50.939428, -2.6288864 50.9393702, -2.6286982 50.9393406, -2.6285067 50.9393336, -2.6283174 50.9393551, -2.628158 50.9393896, -2.6280046 50.9394386, -2.6276198 50.9396265, -2.6275871 50.9396425, -2.6275766 50.9396476, -2.6268399 50.9400984, -2.6264708 50.940299)",Summer House Terrace,,,,,,
93676138,False,tertiary,False,32.99,"LINESTRING (-2.6297162 50.9393925, -2.6299461 50.9392972, -2.6300648 50.9391992)",Taunusstein Way,,,,,,
56434364,False,unclassified,True,198.01299999999998,"LINESTRING (-2.6335225 50.9407451, -2.6336568 50.9404107, -2.6339052 50.9397921, -2.6341552 50.9392172, -2.6341525 50.9390978, -2.634174 50.9390167)",Petters Way,,,,,,
91979782,False,residential,False,60.827999999999996,"LINESTRING (-2.6335225 50.9407451, -2.6339458 50.9408091, -2.6342544 50.9408589, -2.6343681 50.9408661)",South Street,2,,,,,
91979782,False,residential,True,96.43200000000002,"LINESTRING (-2.6335225 50.9407451, -2.6333372 50.9407087, -2.6330489 50.9406473, -2.6327645 50.9405866, -2.6326287 50.9405571, -2.632474 50.9405256, -2.6323126 50.9404928, -2.632215 50.9404746)",South Street,2,,,,,
56434363,False,unclassified,False,58.273,"LINESTRING (-2.6299236 50.9399, -2.6297162 50.9393925)",Addlewell Lane,,,,,,
56434363,False,unclassified,True,39.983000000000004,"LINESTRING (-2.6299236 50.9399, -2.6299439 50.9400299, -2.629958 50.9401477, -2.6299866 50.9401954, -2.6300352 50.9402469)",Addlewell Lane,,,,,,
93233850,False,residential,True,38.481,"LINESTRING (-2.6299236 50.9399, -2.6298321 50.9399081, -2.6297373 50.9399036, -2.629399 50.9398229)",Mill Lane,,,,,,
56434969,False,unclassified,True,61.034000000000006,"LINESTRING (-2.6349237 50.9429546, -2.6351151 50.9429577, -2.6351571 50.9429762, -2.6356991 50.9431766)",The Park,,,,,,
93233839,True,unclassified,False,63.04299999999999,"LINESTRING (-2.6349237 50.9429546, -2.6349036 50.9430952, -2.6349239 50.9431726, -2.6349599 50.9432493, -2.635091 50.9434225, -2.6351274 50.9434944)",Clarence Street,,,,,,
56434969,False,unclassified,False,21.718,"LINESTRING (-2.6359751 50.9432655, -2.6356991 50.9431766)",The Park,,,,,,
56434969,False,unclassified,True,21.718,"LINESTRING (-2.6356991 50.9431766, -2.6359751 50.9432655)",The Park,,,,,,
56434969,False,unclassified,False,61.034,"LINESTRING (-2.6356991 50.9431766, -2.6351571 50.9429762, -2.6351151 50.9429577, -2.6349237 50.9429546)",The Park,,,,,,
56435059,False,unclassified,True,149.806,"LINESTRING (-2.6356991 50.9431766, -2.6359291 50.9429157, -2.635987 50.9428846, -2.6360602 50.9428687, -2.6375519 50.9430203)",Park Gardens,,,,,,
56435059,False,unclassified,False,149.806,"LINESTRING (-2.6375519 50.9430203, -2.6360602 50.9428687, -2.635987 50.9428846, -2.6359291 50.9429157, -2.6356991 50.9431766)",Park Gardens,,,,,,
56435210,False,unclassified,False,43.188,"LINESTRING (-2.6288309 50.9414481, -2.6283942 50.941174)",Vicarage Street,,,,,,
56435260,False,unclassified,True,22.477,"LINESTRING (-2.6300648 50.9391992, -2.6298489 50.9390497)",Addlewell Lane,1,,,,,2
93676138,False,tertiary,True,32.99,"LINESTRING (-2.6300648 50.9391992, -2.6299461 50.9392972, -2.6297162 50.9393925)",Taunusstein Way,,,,,,
56435260,False,unclassified,False,77.101,"LINESTRING (-2.6302489 50.938409, -2.6300278 50.9387148, -2.6298476 50.9389909, -2.6298489 50.9390497)",Addlewell Lane,1,,,,,2
"[525346026, 525346027, 57039597]",False,unclassified,True,249.24300000000002,"LINESTRING (-2.6302489 50.938409, -2.629837 50.9382316, -2.6297902 50.9382114, -2.6293519 50.9380086, -2.629224 50.9379494, -2.6294386 50.937639, -2.6294587 50.9375654, -2.6293758 50.9375051, -2.6291798 50.9375519, -2.6289437 50.9376871, -2.6286862 50.9380252, -2.628448 50.938222)",Addlewell Lane,1,,,,,
56435260,False,unclassified,False,22.477,"LINESTRING (-2.6298489 50.9390497, -2.6300648 50.9391992)",Addlewell Lane,1,,,,,2
56435260,False,unclassified,True,77.101,"LINESTRING (-2.6298489 50.9390497, -2.6298476 50.9389909, -2.6300278 50.9387148, -2.6302489 50.938409)",Addlewell Lane,1,,,,,2
56435261,False,residential,False,51.76,"LINESTRING (-2.6298489 50.9390497, -2.6297534 50.9390814, -2.6296494 50.9390986, -2.629433 50.939072, -2.6292456 50.9390393, -2.6291516 50.9390054)",Central Acre,,,,,,
56435261,False,residential,False,14.972,"LINESTRING (-2.6291516 50.9390054, -2.6290013 50.9391011)",Central Acre,,,,,,
56435262,False,unclassified,True,15.605,"LINESTRING (-2.6291516 50.9390054, -2.629294 50.9388975)",Central Acre,,,,,,
56435261,False,residential,True,51.76,"LINESTRING (-2.6291516 50.9390054, -2.6292456 50.9390393, -2.629433 50.939072, -2.6296494 50.9390986, -2.6297534 50.9390814, -2.6298489 50.9390497)",Central Acre,,,,,,
56435261,False,residential,True,14.972,"LINESTRING (-2.6290013 50.9391011, -2.6291516 50.9390054)",Central Acre,,,,,,
56435262,False,unclassified,False,15.605,"LINESTRING (-2.629294 50.9388975, -2.6291516 50.9390054)",Central Acre,,,,,,
56435328,False,tertiary,False,152.05700000000002,"LINESTRING (-2.6288082 50.9437502, -2.6287848 50.9437851, -2.6286749 50.9440108, -2.6286746 50.9442365, -2.6286742 50.9446125, -2.6286758 50.9447641, -2.6286773 50.9449004, -2.6286795 50.9451043)",Goldcroft,,,,,,
218967441,True,primary,False,147.868,"LINESTRING (-2.6288082 50.9437502, -2.6282479 50.9436034, -2.6278907 50.9435098, -2.6273995 50.9433824, -2.6268403 50.9432727)",Reckleford,,,,A30,,
61386812,False,residential,True,70.346,"LINESTRING (-2.6286795 50.9451043, -2.6296792 50.9451633)",Crofton Park,,,,,,
56435328,False,tertiary,False,70.333,"LINESTRING (-2.6286795 50.9451043, -2.6286797 50.9453211, -2.6286826 50.9456309, -2.628701 50.9456745, -2.6287491 50.9457272)",Goldcroft,,,,,,
56435328,False,tertiary,True,152.057,"LINESTRING (-2.6286795 50.9451043, -2.6286773 50.9449004, -2.6286758 50.9447641, -2.6286742 50.9446125, -2.6286746 50.9442365, -2.6286749 50.9440108, -2.6287848 50.9437851, -2.6288082 50.9437502)",Goldcroft,,,,,,
218967014,False,tertiary,True,41.196,"LINESTRING (-2.6300099 50.9465373, -2.6297953 50.9462399, -2.6297519 50.9462057)",Goldcroft,,,,,,
"[30277017, 218967438]",False,residential,"[False, True]",118.84600000000002,"LINESTRING (-2.6353861 50.9400177, -2.6353627 50.9400567, -2.6350962 50.940323, -2.6350716 50.9403462, -2.6344589 50.9407769, -2.6343681 50.9408661)",Hendford,,,,,,
30277017,False,residential,True,97.817,"LINESTRING (-2.6353861 50.9400177, -2.6355748 50.9397292, -2.6357552 50.9394689, -2.6359492 50.939213)",Hendford,,,,,,
56446041,False,unclassified,True,182.72899999999998,"LINESTRING (-2.6353861 50.9400177, -2.6358737 50.9401655, -2.6359382 50.9401701, -2.6359849 50.9401581, -2.6360288 50.9401327, -2.6362728 50.9397841, -2.6363137 50.9397544, -2.6363966 50.9397372, -2.6364794 50.9397346, -2.6366049 50.9397465, -2.6367088 50.9397716, -2.636802 50.9398132, -2.6372693 50.9401435)",Hendford Grove,,,,,,
971387272,False,unclassified,True,39.645,"LINESTRING (-2.6372693 50.9401435, -2.6377064 50.9399171)",West Hendford,,,,,,
56446041,False,unclassified,False,182.72899999999998,"LINESTRING (-2.6372693 50.9401435, -2.636802 50.9398132, -2.6367088 50.9397716, -2.6366049 50.9397465, -2.6364794 50.9397346, -2.6363966 50.9397372, -2.6363137 50.9397544, -2.6362728 50.9397841, -2.6360288 50.9401327, -2.6359849 50.9401581, -2.6359382 50.9401701, -2.6358737 50.9401655, -2.6353861 50.9400177)",Hendford Grove,,,,,,
971387272,False,unclassified,False,89.838,"LINESTRING (-2.6372693 50.9401435, -2.6366901 50.9404362, -2.6362429 50.9406266)",West Hendford,,,,,,
56446042,False,residential,False,31.705,"LINESTRING (-2.6384503 50.9394862, -2.6381165 50.9396787)",West Hendford,,,,,,
971387272,False,unclassified,False,39.645,"LINESTRING (-2.6377064 50.9399171, -2.6372693 50.9401435)",West Hendford,,,,,,
971387272,False,unclassified,True,27.971,"LINESTRING (-2.6377064 50.9399171, -2.6379913 50.9397409)",West Hendford,,,,,,
56446064,False,residential,True,66.93799999999999,"LINESTRING (-2.6377064 50.9399171, -2.6381708 50.9401469, -2.6381778 50.9401913, -2.6381234 50.9403734)",Salthouse Lane,,,,,,
56446064,False,residential,False,9.021,"LINESTRING (-2.6378655 50.9411983, -2.6378904 50.9411187)",Salthouse Lane,,,,,,
56448320,True,tertiary,False,49.772000000000006,"LINESTRING (-2.6255379 50.9407437, -2.6253936 50.9408904, -2.6253543 50.9410106, -2.6253394 50.9411626)",Old Station Road,,,,,,
57037881,False,tertiary,False,81.96199999999999,"LINESTRING (-2.6255379 50.9407437, -2.6259718 50.9405368, -2.6264708 50.940299)",Old Station Road,,,,,,
8375696,False,unclassified,True,37.188,"LINESTRING (-2.6295513 50.9436593, -2.6297242 50.9433431)",Market Street,2,,,,,
56633569,False,unclassified,True,102.479,"LINESTRING (-2.6295513 50.9436593, -2.6281791 50.9433402)",Cecil Street,,,,,,
93233834,False,unclassified,False,6.183,"LINESTRING (-2.6295513 50.9436593, -2.6295251 50.9437124)",Market Street,,,,,,
56633569,False,unclassified,False,102.479,"LINESTRING (-2.6281791 50.9433402, -2.6295513 50.9436593)",Cecil Street,,,,,,
218966324,True,trunk,False,21.298000000000002,"LINESTRING (-2.6376672 50.9463679, -2.6375653 50.946439, -2.6374316 50.9464845)",Fiveways roundabout,2,roundabout,,A37,30 mph,
218966326,True,trunk,False,10.146,"LINESTRING (-2.6374316 50.9464845, -2.6372887 50.9464993)",Fiveways roundabout,2,roundabout,,A37,30 mph,
218966341,True,trunk,False,23.175,"LINESTRING (-2.637332 50.9459358, -2.6374396 50.9459511, -2.637538 50.9459823, -2.6376214 50.9460278)",Fiveways roundabout,2,roundabout,,A37,30 mph,
"[92534489, 57037630]",True,tertiary,False,72.382,"LINESTRING (-2.6252934 50.9424404, -2.6255357 50.9429544, -2.6255677 50.9430028, -2.6255777 50.9430648)",Wyndham Street,1,,,,,
57037632,True,tertiary,False,15.995999999999999,"LINESTRING (-2.6250806 50.942407, -2.6251504 50.9424012, -2.6252158 50.9424107, -2.6252934 50.9424404)",Sherborne Road,,,,,,
"[196787691, 196787707]",True,tertiary,False,37.900999999999996,"LINESTRING (-2.6250806 50.942407, -2.6251995 50.9422758, -2.6252581 50.9422044, -2.6252737 50.9421559, -2.62525 50.9420979)",Sherborne Road,,,,,,
57039614,False,unclassified,True,117.172,"LINESTRING (-2.6323733 50.9375829, -2.6327577 50.9375969, -2.6337341 50.9375834, -2.6340025 50.9376818)",Penn Hill Park,,,,,,
1057222143,True,residential,False,269.447,"LINESTRING (-2.6323733 50.9375829, -2.6317066 50.9379486, -2.631535 50.938055, -2.6314602 50.9381196, -2.6313806 50.9382108, -2.6312349 50.9384626, -2.6310366 50.9389012, -2.6310029 50.9390322, -2.631035 50.9391997, -2.631141 50.9393619, -2.6312123 50.9394604, -2.6312856 50.9395331, -2.6314077 50.9396442)",Penn Hill,,,,,,
57039873,True,unclassified,False,13.448,"LINESTRING (-2.6339711 50.9413793, -2.633797 50.9414302)",,,,,,,
218967430,True,trunk,False,5.569,"LINESTRING (-2.6348375 50.9438056, -2.6347757 50.9437741)",Kingston Roundabout,3,roundabout,,A30;A3088,30 mph,
56446042,False,residential,True,11.171,"LINESTRING (-2.6379913 50.9397409, -2.6381165 50.9396787)",West Hendford,,,,,,
60446683,False,unclassified,False,63.041,"LINESTRING (-2.6379913 50.9397409, -2.6373704 50.9393306)",Manor Road,,,,,,
971387272,False,unclassified,False,27.971,"LINESTRING (-2.6379913 50.9397409, -2.6377064 50.9399171)",West Hendford,,,,,,
60446683,False,unclassified,True,63.041,"LINESTRING (-2.6373704 50.9393306, -2.6379913 50.9397409)",Manor Road,,,,,,
60446685,False,residential,True,72.896,"LINESTRING (-2.6373704 50.9393306, -2.6379084 50.9387695)",Everton Road,,,,,,
60446683,False,unclassified,False,101.802,"LINESTRING (-2.6373704 50.9393306, -2.6368114 50.9393422, -2.6365709 50.9393327, -2.636354 50.9393088, -2.6359492 50.939213)",Manor Road,,,,,,
30277017,False,residential,False,97.81700000000001,"LINESTRING (-2.6359492 50.939213, -2.6357552 50.9394689, -2.6355748 50.9397292, -2.6353861 50.9400177)",Hendford,,,,,,
30277017,False,residential,True,119.799,"LINESTRING (-2.6359492 50.939213, -2.6362694 50.9387248, -2.6363244 50.9386013, -2.6363385 50.9385696, -2.6364165 50.9381848)",Hendford,,,,,,
60446683,False,unclassified,True,101.80199999999999,"LINESTRING (-2.6359492 50.939213, -2.636354 50.9393088, -2.6365709 50.9393327, -2.6368114 50.9393422, -2.6373704 50.9393306)",Manor Road,,,,,,
60446685,False,residential,False,32.024,"LINESTRING (-2.6383053 50.9389123, -2.6379084 50.9387695)",Everton Road,,,,,,
60446685,False,residential,False,72.896,"LINESTRING (-2.6379084 50.9387695, -2.6373704 50.9393306)",Everton Road,,,,,,
60446685,False,residential,True,32.024,"LINESTRING (-2.6379084 50.9387695, -2.6383053 50.9389123)",Everton Road,,,,,,
60446686,False,residential,True,33.687,"LINESTRING (-2.6379084 50.9387695, -2.6375917 50.9386579, -2.6374859 50.9386251)",Everton Road,,,,,,
60446686,False,residential,False,33.687,"LINESTRING (-2.6374859 50.9386251, -2.6375917 50.9386579, -2.6379084 50.9387695)",Everton Road,,,,,,
60446688,False,residential,False,59.668,"LINESTRING (-2.6328935 50.9396488, -2.6329041 50.9393891, -2.6328204 50.9393279, -2.6326463 50.9393131, -2.6325239 50.9392766)",St Nicholas Close,,,,,,
60446688,False,residential,False,88.78299999999999,"LINESTRING (-2.6325239 50.9392766, -2.6319719 50.9394651, -2.631663 50.9395311, -2.6315811 50.9395586, -2.6314077 50.9396442)",St Nicholas Close,,,,,,
60446688,False,residential,True,59.668,"LINESTRING (-2.6325239 50.9392766, -2.6326463 50.9393131, -2.6328204 50.9393279, -2.6329041 50.9393891, -2.6328935 50.9396488)",St Nicholas Close,,,,,,
93676151,False,residential,True,20.294,"LINESTRING (-2.6325239 50.9392766, -2.6325625 50.939157, -2.6326027 50.9391021)",St Nicholas Park,,,,,,
60446688,False,residential,True,88.78299999999999,"LINESTRING (-2.6314077 50.9396442, -2.6315811 50.9395586, -2.631663 50.9395311, -2.6319719 50.9394651, -2.6325239 50.9392766)",St Nicholas Close,,,,,,
1057222143,True,residential,False,31.607999999999997,"LINESTRING (-2.6314077 50.9396442, -2.6315721 50.9397728, -2.6316874 50.9398672)",Penn Hill,,,,,,
180862261,True,tertiary,False,30.505000000000003,"LINESTRING (-2.6376214 50.9460278, -2.6378242 50.9460485, -2.6379839 50.9460672, -2.6380478 50.946081)",Preston Road,1,,,,,
"[18493708, 218966319]",True,trunk,False,22.892999999999997,"LINESTRING (-2.6376214 50.9460278, -2.6376988 50.9461034, -2.637727 50.9461586, -2.6377367 50.9462162)",Fiveways roundabout,2,roundabout,,A37,30 mph,
61383139,False,residential,True,82.974,"LINESTRING (-2.6258693 50.9454443, -2.6258698 50.9446981)",Eastland Road,,,,,,
61383144,False,residential,True,122.046,"LINESTRING (-2.6275463 50.9446815, -2.6269127 50.9447032, -2.6265065 50.9447736, -2.6262791 50.9446923, -2.6260625 50.9446598, -2.6258698 50.9446981)",Kiddles,,,,,,
61383139,False,residential,False,82.974,"LINESTRING (-2.6258698 50.9446981, -2.6258693 50.9454443)",Eastland Road,,,,,,
