osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref
22912261,Church Road,residential,False,False,98.47,"LINESTRING (0.4726075 51.5774548, 0.4726157 51.5773916, 0.4726359 51.5772333, 0.4726543 51.5770793, 0.4726703 51.576945, 0.4726828 51.5767794, 0.4727008 51.5765712)",,
50300280,Whitmore Way,tertiary,False,False,133.53,"LINESTRING (0.4726075 51.5774548, 0.4724547 51.5774553, 0.4721264 51.5774402, 0.4718798 51.5774291, 0.4716647 51.5774099, 0.4715225 51.5773955, 0.4713468 51.5773654, 0.4711913 51.5773372, 0.4710376 51.5772997, 0.4708397 51.5772414, 0.4707408 51.577207)",30 mph,
50300280,Whitmore Way,tertiary,False,True,34.737,"LINESTRING (0.4726075 51.5774548, 0.4727137 51.5774659, 0.4729405 51.5774812, 0.4731053 51.5774974)",30 mph,
50296239,Whitmore Way,tertiary,False,False,79.366,"LINESTRING (0.4779309 51.5795048, 0.4774694 51.5788512)",30 mph,
22912252,Great Spenders,residential,True,False,60.046,"LINESTRING (0.4779309 51.5795048, 0.4777724 51.5795483, 0.4773819 51.579659, 0.4771452 51.5797351)",,
25476007,Church Road,residential,False,False,172.403,"LINESTRING (0.4731053 51.5774974, 0.4731007 51.5775642, 0.4730885 51.5776423, 0.4730753 51.5776841, 0.4730387 51.5777506, 0.4729797 51.5778058, 0.4728868 51.5778688, 0.4727751 51.5779288, 0.4726521 51.5779951, 0.4726106 51.5780291, 0.4725715 51.5780676, 0.4725325 51.5781199, 0.4725005 51.5781751, 0.4724937 51.5782331, 0.4725008 51.578291, 0.4724983 51.5784181, 0.4724991 51.578659, 0.4725129 51.5789177)",,
50296231,Whitmore Way,tertiary,False,True,33.104,"LINESTRING (0.4731053 51.5774974, 0.4732253 51.577493, 0.4733591 51.5774996, 0.4734664 51.5775042, 0.4735829 51.5775114)",30 mph,
50300280,Whitmore Way,tertiary,False,False,34.737,"LINESTRING (0.4731053 51.5774974, 0.4729405 51.5774812, 0.4727137 51.5774659, 0.4726075 51.5774548)",30 mph,
41670218,The Upway,residential,False,True,62.323,"LINESTRING (0.4707408 51.577207, 0.4706825 51.577282, 0.4705061 51.5774718, 0.4704346 51.5775474, 0.470346 51.5776178, 0.4702466 51.5776701)",,
50300280,Whitmore Way,tertiary,False,False,221.72199999999998,"LINESTRING (0.4707408 51.577207, 0.4706124 51.5771535, 0.4704673 51.5770913, 0.4703201 51.577019, 0.4701937 51.576952, 0.4700214 51.576839, 0.4697228 51.5766299, 0.4693634 51.5763721, 0.46899 51.5761047, 0.4685208 51.5757777)",30 mph,
50300280,Whitmore Way,tertiary,False,True,133.53,"LINESTRING (0.4707408 51.577207, 0.4708397 51.5772414, 0.4710376 51.5772997, 0.4711913 51.5773372, 0.4713468 51.5773654, 0.4715225 51.5773955, 0.4716647 51.5774099, 0.4718798 51.5774291, 0.4721264 51.5774402, 0.4724547 51.5774553, 0.4726075 51.5774548)",30 mph,
50300280,Whitmore Way,tertiary,False,True,221.722,"LINESTRING (0.4685208 51.5757777, 0.46899 51.5761047, 0.4693634 51.5763721, 0.4697228 51.5766299, 0.4700214 51.576839, 0.4701937 51.576952, 0.4703201 51.577019, 0.4704673 51.5770913, 0.4706124 51.5771535, 0.4707408 51.577207)",30 mph,
22912261,Church Road,residential,False,False,42.414,"LINESTRING (0.4728615 51.5742705, 0.4728234 51.5740207, 0.4727875 51.5738921)",,
22912261,Church Road,residential,False,True,97.22800000000001,"LINESTRING (0.4728615 51.5742705, 0.4728353 51.5745836, 0.4727752 51.5748952, 0.4727353 51.575141)",,
41667457,Methersgate,residential,False,False,152.883,"LINESTRING (0.4728615 51.5742705, 0.4726111 51.5742771, 0.4724779 51.5742875, 0.4723567 51.5743017, 0.4722345 51.5743258, 0.4716515 51.5744544, 0.4714743 51.5744928, 0.4713556 51.5745124, 0.4712312 51.5745232, 0.4710787 51.5745274, 0.470951 51.5745299, 0.4707104 51.574525)",,
22912261,Church Road,residential,False,True,42.414,"LINESTRING (0.4727875 51.5738921, 0.4728234 51.5740207, 0.4728615 51.5742705)",,
41663451,Church Road,tertiary,True,False,41.256,"LINESTRING (0.4727875 51.5738921, 0.472821 51.5738514, 0.4728475 51.5738274, 0.4728883 51.5738048, 0.4729516 51.5737854, 0.473021 51.5737745, 0.473294 51.5737365)",,
168165948,Broadmayne,primary,True,False,538.0029999999999,"LINESTRING (0.473294 51.5737365, 0.4757725 51.5738875, 0.4790921 51.5740929, 0.4810419 51.5742079)",50 mph,A1321
168165948,Broadmayne,primary,True,False,57.031,"LINESTRING (0.4724723 51.5736891, 0.473294 51.5737365)",50 mph,A1321
41663450,Church Road,tertiary,True,False,31.932,"LINESTRING (0.4724723 51.5736891, 0.4726582 51.573776, 0.4726957 51.5737971, 0.4727308 51.5738255, 0.4727875 51.5738921)",,
