osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,access
27676539,False,,,Baydons Lane,residential,,,True,24.417,"LINESTRING (-2.1104524 51.4558587, -2.1107033 51.4560129)",,
34992522,False,,,The Butts,residential,,,True,95.53599999999999,"LINESTRING (-2.1104524 51.4558587, -2.1106347 51.4557348, -2.1108089 51.4556419, -2.1109096 51.455582, -2.1109289 51.455554, -2.1109411 51.4555179, -2.110939 51.4554815, -2.1109303 51.4554459, -2.1109075 51.4554077, -2.1107884 51.4552467, -2.1107723 51.4552144, -2.1107673 51.4551881, -2.1107746 51.4551644, -2.1107865 51.4551467)",,
"[32786464, 73085994]",False,,,Ivy Cottages,unclassified,,,True,77.701,"LINESTRING (-2.120059 51.4596271, -2.1201019 51.4596357, -2.1201461 51.4596437, -2.120191 51.4596473, -2.1202313 51.4596474, -2.1202715 51.4596427, -2.1202833 51.4596406, -2.1209183 51.4594882, -2.1211288 51.4594774)",,
292293474,True,,A420,Ivy Lane,primary,,,False,33.872,"LINESTRING (-2.120059 51.4596271, -2.1199889 51.4597289, -2.1198531 51.4599033)",,
35602853,True,,A420,Marshfield Road,primary,30 mph,,False,14.293,"LINESTRING (-2.1199063 51.4618125, -2.1200626 51.4618964)",,
"[32723637, 32876630]",False,,,Dallas Road,residential,,,True,124.93299999999999,"LINESTRING (-2.1200626 51.4618964, -2.1208311 51.4614697, -2.1209157 51.4614283, -2.121437 51.4611697)",,
"[108242768, 32723698]",False,,,"['Spanbourne Avenue', 'Spanbourn Avenue']",residential,,,True,145.467,"LINESTRING (-2.1230075 51.4603014, -2.1215943 51.4610818, -2.121437 51.4611697)",,
"[32723637, 32876630]",False,,,Dallas Road,residential,,,False,124.93299999999999,"LINESTRING (-2.121437 51.4611697, -2.1209157 51.4614283, -2.1208311 51.4614697, -2.1200626 51.4618964)",,
"[108242768, 32723698]",False,,,"['Spanbourne Avenue', 'Spanbourn Avenue']",residential,,,False,145.467,"LINESTRING (-2.121437 51.4611697, -2.1215943 51.4610818, -2.1230075 51.4603014)",,
32728032,True,2,A4,Bath Road,primary,,,False,38.444,"LINESTRING (-2.1203364 51.4583988, -2.1202476 51.4584184, -2.1201958 51.458439, -2.1201473 51.4584653, -2.1201263 51.4584798, -2.1200857 51.4585149, -2.1200607 51.4585476, -2.1200437 51.4585858, -2.1200415 51.4586558)",,
57017598,False,,A4,Bath Road,primary,30 mph,,True,128.685,"LINESTRING (-2.1203364 51.4583988, -2.1203902 51.4583948, -2.1207169 51.4583703, -2.1210327 51.4583455, -2.1211533 51.4583338, -2.121298 51.4583155, -2.1213789 51.458302, -2.1214695 51.4582812, -2.1215671 51.4582527, -2.1216513 51.4582209, -2.1217358 51.4581862, -2.1218114 51.4581503, -2.1218412 51.4581358, -2.1218714 51.4581187, -2.1218999 51.4580989, -2.1219299 51.4580757, -2.122004 51.458006)",,
32786485,False,,,Monkton Hill,unclassified,,,True,141.985,"LINESTRING (-2.1161331 51.460779, -2.1162307 51.4607368, -2.1163268 51.4606978, -2.116699 51.4605469, -2.1171694 51.4603266, -2.117528 51.4601587, -2.1178104 51.4600466)",,
32786507,True,,,St Mary's Place,residential,,,False,168.603,"LINESTRING (-2.1162077 51.4613564, -2.1168782 51.4610186, -2.1178812 51.4605339, -2.1181575 51.4604579)",,
32812318,True,,,Monkton Hill,unclassified,,,False,66.115,"LINESTRING (-2.1162077 51.4613564, -2.1161067 51.4611832, -2.1160635 51.4610129, -2.1161068 51.4608675, -2.1161331 51.460779)",,
32812318,True,,,Monkton Hill,unclassified,,,False,25.704,"LINESTRING (-2.1164018 51.4615534, -2.1162077 51.4613564)",,
27676404,False,,,Station Hill,tertiary,,,True,165.256,"LINESTRING (-2.1164018 51.4615534, -2.1164578 51.4615461, -2.1164806 51.4615432, -2.1165459 51.4615339, -2.1166177 51.4615174, -2.1166801 51.4614969, -2.1167359 51.4614743, -2.1167882 51.4614505, -2.1182152 51.4607744, -2.1183479 51.4607115)",,
"[27676440, 42491161, 42491162]",False,2,,Cocklebury Road,tertiary,,,"[False, True]",217.70700000000005,"LINESTRING (-2.1164018 51.4615534, -2.1162753 51.4615717, -2.11615 51.4615914, -2.1160626 51.4616089, -2.1159764 51.4616286, -2.11543 51.4617912, -2.1152532 51.4618451, -2.1150814 51.4618974, -2.1147804 51.4619967, -2.1145613 51.4620882, -2.1143609 51.4621862, -2.1140992 51.4623227, -2.1138961 51.4624329, -2.1137159 51.4625283)",,
42491157,True,,A420,New Road,primary,30 mph,,False,107.44,"LINESTRING (-2.1180788 51.462544, -2.1182863 51.4622274, -2.118568 51.461827, -2.1186912 51.4616564)",,
32786951,False,,,Foghamshire,unclassified,,,False,10.648,"LINESTRING (-2.1194882 51.4601584, -2.1194936 51.4601489, -2.1194959 51.4601399, -2.1194967 51.4601297, -2.119494 51.4601207, -2.1194912 51.4601117, -2.1194819 51.4601037, -2.1194559 51.4600934, -2.1194287 51.4600849)",,
32786474,False,,,Foghamshire,unclassified,,,False,9.209999999999999,"LINESTRING (-2.1194287 51.4600849, -2.1194575 51.460084, -2.1194816 51.4600804, -2.1195057 51.4600752, -2.119529 51.4600691, -2.1195544 51.460061)",,
32786474,False,,,Foghamshire,unclassified,,,True,114.689,"LINESTRING (-2.1194287 51.4600849, -2.1192555 51.4600558, -2.1190287 51.4600181, -2.1188608 51.4599989, -2.118693 51.4599884, -2.1184731 51.4599776, -2.1182724 51.4599735, -2.1181232 51.4599831, -2.1179798 51.4600026, -2.117898 51.4600206, -2.1178104 51.4600466)",,
32786951,False,,,Foghamshire,unclassified,,,True,10.648,"LINESTRING (-2.1194287 51.4600849, -2.1194559 51.4600934, -2.1194819 51.4601037, -2.1194912 51.4601117, -2.119494 51.4601207, -2.1194967 51.4601297, -2.1194959 51.4601399, -2.1194936 51.4601489, -2.1194882 51.4601584)",,
"[32923673, 32929814]",False,,,Emery Lane,unclassified,,,False,87.34400000000001,"LINESTRING (-2.1129565 51.4586419, -2.1131708 51.4588753, -2.1133321 51.4590323, -2.1133824 51.4590742, -2.1134127 51.4590897, -2.113456 51.4591017, -2.113497 51.4591085, -2.1135427 51.4591118, -2.1135945 51.4591076, -2.1136544 51.4591005, -2.1137254 51.4590908, -2.1138104 51.4590888)",,
116532916,False,,,Saint Mary Street,residential,,,True,272.216,"LINESTRING (-2.1129565 51.4586419, -2.1128604 51.4586668, -2.1127651 51.4586819, -2.1126662 51.4586878, -2.1125851 51.4586812, -2.1125192 51.4586682, -2.1124543 51.4586423, -2.1123819 51.4585855, -2.1123004 51.4584728, -2.112229 51.4583651, -2.1121581 51.458251, -2.1121227 51.4581798, -2.1118413 51.4575867, -2.1117908 51.4575031, -2.1117293 51.4574211, -2.1116695 51.457355, -2.1114321 51.4571339, -2.1113458 51.4570599, -2.1112911 51.4570039, -2.1112456 51.4569513, -2.1112131 51.4568995, -2.1111844 51.4568419, -2.1111526 51.4567599, -2.1111388 51.4567358, -2.1111151 51.4567149)",,
823268754,False,,,Saint Mary Street,unclassified,,,True,82.259,"LINESTRING (-2.1129565 51.4586419, -2.1137218 51.4583417, -2.1139527 51.4582398)",,
"[34998274, 32923548, 35214862]",False,2,,Gladstone Road,tertiary,30 mph,,False,119.29499999999999,"LINESTRING (-2.118521 51.4573039, -2.1183135 51.4573386, -2.1172392 51.4575442, -2.1171235 51.4575636, -2.116996 51.4575764, -2.1168623 51.4575834)",yes,
35584283,False,4,A4,Avenue La Fleche,primary,30 mph,,True,69.409,"LINESTRING (-2.118521 51.4573039, -2.1185676 51.4574248, -2.1186215 51.457522, -2.1186926 51.4576249, -2.1188036 51.4577777, -2.1188912 51.4578815)",,
32923545,False,,,Wood Lane,residential,30 mph,,False,37.516,"LINESTRING (-2.1150759 51.4568264, -2.1146472 51.4566203)",,
35214862,False,2,,Gladstone Road,tertiary,30 mph,,True,28.035,"LINESTRING (-2.1150759 51.4568264, -2.1153964 51.4569803)",,
32923506,False,,,Timber Street,tertiary,,,False,21.901999999999997,"LINESTRING (-2.1150759 51.4568264, -2.1150032 51.456827, -2.1149323 51.4568376, -2.114857 51.4568606, -2.114787 51.4568924)",,
32923545,False,,,Wood Lane,residential,30 mph,,False,78.78800000000001,"LINESTRING (-2.1133794 51.455288, -2.1130957 51.4551181, -2.1129578 51.4550347, -2.1128853 51.4549832, -2.1128058 51.4549134, -2.1127088 51.4548279, -2.1126817 51.4548053, -2.1126691 51.4547959, -2.1126543 51.4547884, -2.1126362 51.4547824, -2.1126209 51.45478, -2.1126051 51.4547797)",,
32923545,False,,,Wood Lane,residential,30 mph,,True,156.964,"LINESTRING (-2.1133794 51.455288, -2.1135 51.4554476, -2.113542 51.4555173, -2.1136087 51.4557263, -2.1136795 51.4558821, -2.1137357 51.4559581, -2.1138511 51.4560654, -2.1140641 51.4562525, -2.1141866 51.4563483, -2.1143172 51.4564392, -2.114434 51.4565063)",,
35046208,False,,,The Paddocks,residential,,,True,263.40600000000006,"LINESTRING (-2.1133794 51.455288, -2.1134715 51.4552422, -2.1134904 51.455233, -2.1136521 51.4551544, -2.1137089 51.4551179, -2.1137446 51.4550846, -2.1137629 51.4550444, -2.1137597 51.4550009, -2.1137336 51.4549442, -2.11366 51.4548153, -2.113416 51.4544444, -2.1134046 51.4544185, -2.1134001 51.4543867, -2.1134015 51.4543586, -2.1134099 51.4543319, -2.1134221 51.4543113, -2.1134529 51.4542842, -2.1134834 51.454268, -2.1135189 51.4542491, -2.1136095 51.4542079, -2.1136811 51.4541851, -2.1137363 51.4541761, -2.1138001 51.4541723, -2.1138545 51.4541766, -2.1139044 51.4541894, -2.1139622 51.4542076, -2.114018 51.4542406, -2.1143938 51.4545576, -2.1144579 51.4546127, -2.1145043 51.4546555, -2.1145502 51.4547095, -2.1145993 51.4547765, -2.1147021 51.4549191)",,
32923545,False,,,Wood Lane,residential,30 mph,,False,19.465,"LINESTRING (-2.1146472 51.4566203, -2.114434 51.4565063)",,
32923545,False,,,Wood Lane,residential,30 mph,,True,37.516,"LINESTRING (-2.1146472 51.4566203, -2.1150759 51.4568264)",,
64801587,False,,,,residential,,,False,32.592,"LINESTRING (-2.1146472 51.4566203, -2.1146414 51.4566418, -2.1146417 51.4566605, -2.1146482 51.4566773, -2.1147821 51.4568435, -2.1147879 51.4568612, -2.1147893 51.4568767, -2.114787 51.4568924)",,
"[37743478, 32929814]",False,,,"['Chapel Lane', 'Emery Lane']","['unclassified', 'residential']",,,False,90.35799999999999,"LINESTRING (-2.1138104 51.4590888, -2.114296 51.4589097, -2.1144137 51.4588701, -2.1146096 51.4588108, -2.1147039 51.4587706, -2.114769 51.4587355, -2.1148034 51.458703, -2.114822 51.4586608, -2.1148267 51.4586265)",,
"[32923673, 32929814]",False,,,Emery Lane,unclassified,,,True,87.344,"LINESTRING (-2.1138104 51.4590888, -2.1137254 51.4590908, -2.1136544 51.4591005, -2.1135945 51.4591076, -2.1135427 51.4591118, -2.113497 51.4591085, -2.113456 51.4591017, -2.1134127 51.4590897, -2.1133824 51.4590742, -2.1133321 51.4590323, -2.1131708 51.4588753, -2.1129565 51.4586419)",,
32929915,False,,,Emery Lane,unclassified,,,False,47.400000000000006,"LINESTRING (-2.1138104 51.4590888, -2.1138411 51.4590944, -2.1139063 51.4591062, -2.1139764 51.4591214, -2.1140406 51.4591377, -2.114085 51.4591541, -2.1143568 51.4593276)",,
"[37743478, 32929814]",False,,,"['Chapel Lane', 'Emery Lane']","['residential', 'unclassified']",,,True,90.358,"LINESTRING (-2.1148267 51.4586265, -2.114822 51.4586608, -2.1148034 51.458703, -2.114769 51.4587355, -2.1147039 51.4587706, -2.1146096 51.4588108, -2.1144137 51.4588701, -2.114296 51.4589097, -2.1138104 51.4590888)",,
32929915,False,,,Emery Lane,unclassified,,,True,47.400000000000006,"LINESTRING (-2.1143568 51.4593276, -2.114085 51.4591541, -2.1140406 51.4591377, -2.1139764 51.4591214, -2.1139063 51.4591062, -2.1138411 51.4590944, -2.1138104 51.4590888)",,
78719614,True,,,New Road,tertiary,30 mph,,False,36.295,"LINESTRING (-2.1186912 51.4616564, -2.1187455 51.4615864, -2.1187746 51.4615426, -2.1187869 51.4615179, -2.1187973 51.4614901, -2.1188026 51.4614728, -2.1188044 51.461458, -2.118802 51.4614301, -2.1187934 51.4613889, -2.1187782 51.461345)",,
232265866,True,,A420,New Road,primary,30 mph,,False,20.442,"LINESTRING (-2.1186912 51.4616564, -2.1187328 51.461619, -2.1187724 51.461588, -2.1188064 51.4615627, -2.1188473 51.4615416, -2.1188901 51.4615228)",,
37668030,False,,,London Road,residential,,,False,4.281,"LINESTRING (-2.1105691 51.4549262, -2.1105914 51.4549621)",,
27676617,False,,,The Butts,residential,,,True,9.532,"LINESTRING (-2.110946 51.4561541, -2.1108424 51.4560977)",,
34992544,False,,,The Butts,residential,,,True,43.985,"LINESTRING (-2.110946 51.4561541, -2.111525 51.4559919)",,
27676617,False,,,The Butts,residential,,,False,47.822,"LINESTRING (-2.110946 51.4561541, -2.110978 51.4561776, -2.1110059 51.4562086, -2.1110413 51.456253, -2.111089 51.4563477, -2.1111215 51.4564411, -2.1111308 51.4565066, -2.1111345 51.4565601)",,
34992544,False,,,The Butts,residential,,,False,43.985,"LINESTRING (-2.111525 51.4559919, -2.110946 51.4561541)",,
35214862,False,2,,Gladstone Road,tertiary,30 mph,,False,124.28099999999999,"LINESTRING (-2.1168623 51.4575834, -2.116797 51.4575837, -2.1167192 51.4575778, -2.116661 51.4575699, -2.1166095 51.4575587, -2.116543 51.4575433, -2.1164751 51.4575237, -2.116335 51.4574722, -2.1161581 51.4573934, -2.1160321 51.4573309, -2.1158875 51.4572497, -2.11563 51.4571039, -2.1153964 51.4569803)",,
"[34998274, 32923548, 35214862]",False,2,,Gladstone Road,tertiary,30 mph,,True,119.295,"LINESTRING (-2.1168623 51.4575834, -2.116996 51.4575764, -2.1171235 51.4575636, -2.1172392 51.4575442, -2.1183135 51.4573386, -2.118521 51.4573039)",yes,
36852291,False,,,Westmead Lane,unclassified,,,True,134.9,"LINESTRING (-2.1168623 51.4575834, -2.1168864 51.4574381, -2.1168996 51.4573566, -2.1169344 51.4570332, -2.1169784 51.4566239, -2.1170053 51.4563736)",,
35039793,False,,,Common Slip,residential,,,False,58.458,"LINESTRING (-2.1104541 51.4570179, -2.1109774 51.4567297, -2.1110139 51.456716, -2.111066 51.45671, -2.1111151 51.4567149)",,
35046208,False,,,The Paddocks,residential,,,False,263.40600000000006,"LINESTRING (-2.1147021 51.4549191, -2.1145993 51.4547765, -2.1145502 51.4547095, -2.1145043 51.4546555, -2.1144579 51.4546127, -2.1143938 51.4545576, -2.114018 51.4542406, -2.1139622 51.4542076, -2.1139044 51.4541894, -2.1138545 51.4541766, -2.1138001 51.4541723, -2.1137363 51.4541761, -2.1136811 51.4541851, -2.1136095 51.4542079, -2.1135189 51.4542491, -2.1134834 51.454268, -2.1134529 51.4542842, -2.1134221 51.4543113, -2.1134099 51.4543319, -2.1134015 51.4543586, -2.1134001 51.4543867, -2.1134046 51.4544185, -2.113416 51.4544444, -2.11366 51.4548153, -2.1137336 51.4549442, -2.1137597 51.4550009, -2.1137629 51.4550444, -2.1137446 51.4550846, -2.1137089 51.4551179, -2.1136521 51.4551544, -2.1134904 51.455233, -2.1134715 51.4552422, -2.1133794 51.455288)",,
35102823,False,,,Sadlers Mead,residential,,,True,331.02500000000003,"LINESTRING (-2.1137159 51.4625283, -2.113678 51.4625013, -2.1134506 51.462342, -2.1131328 51.462111, -2.113094 51.4620788, -2.1130563 51.4620397, -2.1130209 51.4619917, -2.1129824 51.4619274, -2.1129316 51.4618541, -2.1128994 51.4618105, -2.1128587 51.4617751, -2.1127996 51.4617384, -2.1127456 51.461715, -2.1126869 51.4616955, -2.1126276 51.4616821, -2.1125775 51.461675, -2.112531 51.4616721, -2.1124754 51.4616752, -2.1124071 51.4616808, -2.1122559 51.4617056, -2.1122272 51.4617093, -2.1121959 51.4617116, -2.1121548 51.4617123, -2.1119874 51.4617149, -2.1119223 51.4617135, -2.1118632 51.46171, -2.111808 51.4617055, -2.1117592 51.4617, -2.1117179 51.4616939, -2.1116643 51.4616834, -2.1115961 51.4616691, -2.111523 51.461651, -2.1114464 51.4616284, -2.1113886 51.4616099, -2.1113261 51.461588, -2.1112594 51.4615622, -2.1111759 51.4615253, -2.1111025 51.4614885, -2.1110215 51.4614448, -2.1108844 51.4613619, -2.1107559 51.46128, -2.1105211 51.461126, -2.1104986 51.4611111, -2.11014 51.4608735)",,
"[27676440, 42491161, 42491162]",False,2,,Cocklebury Road,tertiary,,,"[False, True]",217.707,"LINESTRING (-2.1137159 51.4625283, -2.1138961 51.4624329, -2.1140992 51.4623227, -2.1143609 51.4621862, -2.1145613 51.4620882, -2.1147804 51.4619967, -2.1150814 51.4618974, -2.1152532 51.4618451, -2.11543 51.4617912, -2.1159764 51.4616286, -2.1160626 51.4616089, -2.11615 51.4615914, -2.1162753 51.4615717, -2.1164018 51.4615534)",,
