osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access
119675359,,Attlee Way,residential,,False,True,129.135,"LINESTRING (-3.2499225 51.7704979, -3.2501753 51.7703905, -3.2502811 51.7703594, -3.2503977 51.7703316, -3.2505274 51.7703154, -3.2505412 51.7703143, -3.2506797 51.7703084, -3.2508459 51.7703098, -3.2510201 51.7703304, -3.2511641 51.7703593, -3.2513168 51.7704094, -3.2513267 51.7704138, -3.2514683 51.7704757, -3.2515566 51.7705089, -3.2516359 51.7705299)",,,
119676762,,Cefn Rhos,residential,,False,True,87.129,"LINESTRING (-3.2499225 51.7704979, -3.249885 51.7703584, -3.2498781 51.770323, -3.2498548 51.7702024, -3.2498107 51.770144, -3.2497466 51.7700861, -3.249688 51.7700596, -3.2496569 51.7700456, -3.249203 51.7700667)",,,
119676772,,Park View,residential,,False,False,13.305,"LINESTRING (-3.249173 51.7688796, -3.2490797 51.7689844)",,,
119676770,,Pencoed,residential,,False,False,75.72300000000001,"LINESTRING (-3.249173 51.7688796, -3.2487387 51.7689015, -3.2485831 51.7689094, -3.2480762 51.7689349)",,,
119676769,,,residential,,False,False,39.95,"LINESTRING (-3.2490797 51.7689844, -3.2496586 51.7689572)",,,
119676772,,Park View,residential,,False,False,120.645,"LINESTRING (-3.2490797 51.7689844, -3.249203 51.7700667)",,,
119676772,,Park View,residential,,False,True,13.305,"LINESTRING (-3.2490797 51.7689844, -3.249173 51.7688796)",,,
119676770,,Pencoed,residential,,False,True,75.72300000000001,"LINESTRING (-3.2480762 51.7689349, -3.2485831 51.7689094, -3.2487387 51.7689015, -3.249173 51.7688796)",,,
119679359,,Earl Street,residential,,False,True,92.954,"LINESTRING (-3.2481421 51.7752035, -3.2482391 51.7743697)",,,
119679359,,Earl Street,residential,,False,False,46.578,"LINESTRING (-3.2481421 51.7752035, -3.2481335 51.7752614, -3.2481295 51.7752878, -3.2481347 51.7753405, -3.2481371 51.7753645, -3.2481607 51.7754514, -3.2482203 51.7756166)",,,
123406485,,Rhiw Aneurin,residential,,False,False,52.559,"LINESTRING (-3.2481421 51.7752035, -3.2477983 51.7751895, -3.2473804 51.7751677)",,,
119678147,,Tŷ Bryn,residential,,False,True,39.757000000000005,"LINESTRING (-3.2475709 51.7738876, -3.2475431 51.7741388, -3.2475314 51.7742443)",,,
119678147,,Tŷ Bryn,residential,,False,False,69.539,"LINESTRING (-3.2474668 51.7748684, -3.2475314 51.7742443)",,,
1001513068,,,residential,,False,False,10.994,"LINESTRING (-3.2474668 51.7748684, -3.2473075 51.7748606)",,,
1001513068,,,residential,,False,True,10.296,"LINESTRING (-3.2474668 51.7748684, -3.247616 51.7748756)",,,
119678147,,Tŷ Bryn,residential,,False,True,69.539,"LINESTRING (-3.2475314 51.7742443, -3.2474668 51.7748684)",,,
119678147,,Tŷ Bryn,residential,,False,False,39.757000000000005,"LINESTRING (-3.2475314 51.7742443, -3.2475431 51.7741388, -3.2475709 51.7738876)",,,
119678150,,Tŷ Bryn,residential,,False,False,51.918,"LINESTRING (-3.2475314 51.7742443, -3.2476955 51.7742499, -3.2477989 51.7742631, -3.2478812 51.7742969, -3.2479877 51.7743431, -3.2481161 51.7743629, -3.2482391 51.7743697)",,,
119679359,,Earl Street,residential,,False,False,92.954,"LINESTRING (-3.2482391 51.7743697, -3.2481421 51.7752035)",,,
119679359,,Earl Street,residential,,False,True,21.163,"LINESTRING (-3.2482391 51.7743697, -3.2482618 51.7741799)",,,
119678150,,Tŷ Bryn,residential,,False,True,51.918,"LINESTRING (-3.2482391 51.7743697, -3.2481161 51.7743629, -3.2479877 51.7743431, -3.2478812 51.7742969, -3.2477989 51.7742631, -3.2476955 51.7742499, -3.2475314 51.7742443)",,,
119678151,,Union Street,residential,,False,True,120.475,"LINESTRING (-3.248713 51.7734532, -3.24874 51.7733703, -3.2487454 51.7732708, -3.2483499 51.7724054)",,,
119679359,,Earl Street,residential,,False,False,92.611,"LINESTRING (-3.248713 51.7734532, -3.2486113 51.7735264, -3.2484611 51.7735828, -3.2483838 51.7736354, -3.2483276 51.7736916, -3.2483048 51.7737683, -3.2482618 51.7741799)",,,
"[1001513066, 123406332]",,Oliver Jones Crescent,residential,,False,False,98.04899999999999,"LINESTRING (-3.248713 51.7734532, -3.2489061 51.7735166, -3.2494562 51.7736474, -3.249676 51.7733935, -3.2497565 51.7733337, -3.2497774 51.7733243)",,,
119679359,,Earl Street,residential,,False,False,63.924,"LINESTRING (-3.2482203 51.7756166, -3.2483598 51.7760315, -3.2483777 51.7760866, -3.2483752 51.7761327, -3.2483588 51.7761804)",,,
119679359,,Earl Street,residential,,False,True,46.578,"LINESTRING (-3.2482203 51.7756166, -3.2481607 51.7754514, -3.2481371 51.7753645, -3.2481347 51.7753405, -3.2481295 51.7752878, -3.2481335 51.7752614, -3.2481421 51.7752035)",,,
119679761,,West Hill,residential,,False,False,239.174,"LINESTRING (-3.2482203 51.7756166, -3.2493032 51.7756673, -3.2495563 51.775417, -3.2498504 51.7751395, -3.2499766 51.7742912)",,,
126393267,,Western Crescent,residential,,False,False,291.5729999999999,"LINESTRING (-3.2508589 51.7745919, -3.251043 51.7747108, -3.251105 51.7747375, -3.251163 51.7747563, -3.251271 51.7747971, -3.2513381 51.7748359, -3.2514158 51.7748983, -3.2515026 51.774977, -3.2516528 51.7751473, -3.2516957 51.7752242, -3.2517215 51.7752932, -3.2517261 51.7753669, -3.2517192 51.775445, -3.2516313 51.775737, -3.2516235 51.7758127, -3.2516398 51.7758693, -3.2516744 51.7759119, -3.2517348 51.7759568, -3.2518298 51.7760009, -3.2519722 51.7760514, -3.2521221 51.7760955, -3.2524465 51.7761991, -3.2525223 51.7762148, -3.2525537 51.776218, -3.2525888 51.7762216, -3.2527024 51.7762239, -3.252959 51.7762194, -3.2530663 51.7762283, -3.2531909 51.7762497, -3.2532704 51.7762755)",,,
282881336,,,residential,,False,True,72.196,"LINESTRING (-3.2508589 51.7745919, -3.2505343 51.7743977, -3.2504992 51.7743822, -3.250403 51.7743396, -3.2502502 51.7743071, -3.2499766 51.7742912)",,,
"[671800928, 1001513066]",,Oliver Jones Crescent,residential,,False,"[False, True]",228.23000000000002,"LINESTRING (-3.2508589 51.7745919, -3.2507838 51.7744912, -3.2506842 51.7743541, -3.2506009 51.7742233, -3.2506233 51.774168, -3.2507655 51.7741214, -3.2508089 51.7741036, -3.2509419 51.774031, -3.2509876 51.7739545, -3.2510198 51.7738665, -3.2510197 51.7738087, -3.2508265 51.7734883, -3.2507194 51.7733769, -3.2506094 51.7733122, -3.250368 51.7732408, -3.250191 51.7732225, -3.2500676 51.7732308, -3.2498744 51.7732809, -3.2497774 51.7733243)",,,
282881335,,Glandovey Terrace,residential,,False,True,37.399,"LINESTRING (-3.2499766 51.7742912, -3.249436 51.7742561)",,,
119679761,,West Hill,residential,,False,True,239.17400000000004,"LINESTRING (-3.2499766 51.7742912, -3.2498504 51.7751395, -3.2495563 51.775417, -3.2493032 51.7756673, -3.2482203 51.7756166)",,,
282881336,,,residential,,False,False,72.196,"LINESTRING (-3.2499766 51.7742912, -3.2502502 51.7743071, -3.250403 51.7743396, -3.2504992 51.7743822, -3.2505343 51.7743977, -3.2508589 51.7745919)",,,
119679359,,Earl Street,residential,,False,False,21.163,"LINESTRING (-3.2482618 51.7741799, -3.2482391 51.7743697)",,,
119679359,,Earl Street,residential,,False,True,92.61099999999999,"LINESTRING (-3.2482618 51.7741799, -3.2483048 51.7737683, -3.2483276 51.7736916, -3.2483838 51.7736354, -3.2484611 51.7735828, -3.2486113 51.7735264, -3.248713 51.7734532)",,,
"[119679762, 282881335]",,"['Glandovey Terrace', 'Sunny View']",residential,,False,False,81.232,"LINESTRING (-3.2482618 51.7741799, -3.2491685 51.7742387, -3.249436 51.7742561)",,,
71391296,,Gwent Way,residential,,False,False,109.95100000000001,"LINESTRING (-3.2483648 51.7771058, -3.2484165 51.7771018, -3.2487632 51.7770753, -3.249269 51.7770366, -3.2494752 51.7770172, -3.2498961 51.7769886, -3.2499511 51.7769873)",,,
71391296,,Gwent Way,residential,,False,True,85.62100000000001,"LINESTRING (-3.2483648 51.7771058, -3.2481339 51.7771011, -3.2480347 51.7770705, -3.247944 51.7770426, -3.2477342 51.7769135, -3.2475208 51.77663)",,,
126393263,,Stocktonville,residential,,False,False,32.662,"LINESTRING (-3.2483648 51.7771058, -3.2483668 51.777163, -3.2483867 51.7772257, -3.248427 51.7772827, -3.248478 51.777317, -3.2485595 51.7773561)",,,
322456721,,,residential,,False,True,11.064,"LINESTRING (-3.2501514 51.7770385, -3.2501103 51.7769423)",,,
71391296,,Gwent Way,residential,,False,False,57.422000000000004,"LINESTRING (-3.2501514 51.7770385, -3.2501565 51.7770526, -3.2501807 51.7771203, -3.250288 51.7774737, -3.2503078 51.7775457)",,,
71391296,,Gwent Way,residential,,False,True,15.486,"LINESTRING (-3.2501514 51.7770385, -3.2500974 51.7770079, -3.2500356 51.7769918, -3.2499511 51.7769873)",,,
119680965,,Gelli Close,residential,,False,False,8.912,"LINESTRING (-3.2476222 51.7759028, -3.2476638 51.7759787)",,,
119680965,,Gelli Close,residential,,False,True,8.912,"LINESTRING (-3.2476638 51.7759787, -3.2476222 51.7759028)",,,
119680967,,Gelli Close,residential,,False,True,14.7,"LINESTRING (-3.2476638 51.7759787, -3.2474626 51.7760232)",,,
119680965,,Gelli Close,residential,,False,False,53.262,"LINESTRING (-3.2476638 51.7759787, -3.2477525 51.7761715, -3.2480424 51.7763846)",,,
119680967,,Gelli Close,residential,,False,False,14.7,"LINESTRING (-3.2474626 51.7760232, -3.2476638 51.7759787)",,,
123406340,,Oliver Jones Crescent,residential,,False,False,8.271,"LINESTRING (-3.2493572 51.7723976, -3.2493776 51.7724709)",,,
119675359,,Attlee Way,residential,,False,True,201.743,"LINESTRING (-3.2476521 51.7715847, -3.2478225 51.7715946, -3.247908 51.7715773, -3.2486059 51.7711397, -3.2489278 51.7709604, -3.2499225 51.7704979)",,,
119677405,B4256,Harcourt Terrace,secondary,20 mph,False,False,124.10600000000001,"LINESTRING (-3.2476521 51.7715847, -3.2477297 51.7712041, -3.2478073 51.7708235, -3.2477909 51.7707179, -3.2477117 51.7704801)",,,
119677405,B4256,Harcourt Terrace,secondary,20 mph,False,True,15.228,"LINESTRING (-3.2476521 51.7715847, -3.2476302 51.7717144, -3.2476291 51.7717209)",,,
23609945,B4256,Castle Street,secondary,20 mph,False,False,125.82900000000001,"LINESTRING (-3.2466105 51.7725372, -3.2465734 51.772494, -3.2460965 51.7720666, -3.2455808 51.7716024)",,,
23609945,B4256,Castle Street,secondary,20 mph,False,True,21.479,"LINESTRING (-3.2466105 51.7725372, -3.2466863 51.7726251, -3.2467422 51.772712)",,,
123406335,,Duke Street,residential,,False,False,52.547,"LINESTRING (-3.2466105 51.7725372, -3.2461596 51.772713, -3.2460631 51.7727379, -3.245937 51.7727346)",,,
123406327,,Lower Salisbury Street,residential,,False,True,97.929,"LINESTRING (-3.2452557 51.7704856, -3.2460844 51.7712016)",,,
123591707,B4256,Morgan Street,secondary,20 mph,False,True,19.294,"LINESTRING (-3.2426643 51.769891, -3.2424282 51.7697974)",,,
123591707,B4256,Morgan Street,secondary,20 mph,False,False,209.36200000000002,"LINESTRING (-3.2426643 51.769891, -3.2440399 51.7704668, -3.2441916 51.7705294, -3.2442833 51.7705672, -3.2443458 51.7706037, -3.2443815 51.7706246, -3.2449432 51.771102)",,,
22764443,B4256,Queen Victoria Street,secondary,20 mph,False,True,10.546,"LINESTRING (-3.2473056 51.7721876, -3.2472396 51.7722732)",,,
22764443,B4256,Queen Victoria Street,secondary,20 mph,False,False,56.691,"LINESTRING (-3.2473056 51.7721876, -3.2474899 51.7719313, -3.2475921 51.7718159, -3.2476291 51.7717209)",,,
123406341,,Upper Salisbury Street,residential,,False,False,139.06400000000002,"LINESTRING (-3.2473056 51.7721876, -3.247144 51.7721255, -3.2469824 51.7719846, -3.2466333 51.7716802, -3.246575 51.7716294, -3.2464691 51.771537, -3.2460844 51.7712016)",,,
23598686,,Iron Row,residential,,False,False,180.62900000000002,"LINESTRING (-3.245937 51.7727346, -3.245902 51.772783, -3.2458218 51.7728225, -3.2456984 51.7728457, -3.2447218 51.7727996, -3.2445987 51.772766, -3.2445572 51.7727334, -3.2438598 51.7721856)",,,
123406335,,Duke Street,residential,,False,True,52.547,"LINESTRING (-3.245937 51.7727346, -3.2460631 51.7727379, -3.2461596 51.772713, -3.2466105 51.7725372)",,,
123406336,,Coronation Street,residential,,False,False,132.612,"LINESTRING (-3.245937 51.7727346, -3.2458512 51.7726948, -3.2454181 51.7723218, -3.2447893 51.7717801)",,,
119678151,,Union Street,residential,,False,False,120.47500000000001,"LINESTRING (-3.2483499 51.7724054, -3.2487454 51.7732708, -3.24874 51.7733703, -3.248713 51.7734532)",,,
119678151,,Union Street,residential,,False,True,95.856,"LINESTRING (-3.2483499 51.7724054, -3.248204 51.7721143, -3.2481184 51.7719937, -3.2480675 51.7719388, -3.248026 51.771894, -3.2479462 51.7718334, -3.2478377 51.7717693, -3.247758 51.7717392, -3.2476291 51.7717209)",,,
123406338,,,residential,,False,True,23.457,"LINESTRING (-3.2483499 51.7724054, -3.2482249 51.7724375, -3.2481765 51.7724776, -3.2481569 51.7725538)",,,
23598685,,Iron Street,residential,,False,True,38.423,"LINESTRING (-3.2447893 51.7717801, -3.2452457 51.771581)",,,
23598685,,Iron Street,residential,,False,False,78.252,"LINESTRING (-3.2447893 51.7717801, -3.2443111 51.7719887, -3.2441381 51.7720642, -3.244067 51.7720952, -3.2438598 51.7721856)",,,
123406334,,Lower Coronation Street,residential,,False,False,86.12,"LINESTRING (-3.2447893 51.7717801, -3.244508 51.7715321, -3.2442203 51.7712785, -3.2440702 51.7711462)",,,
123406336,,Coronation Street,residential,,False,True,132.612,"LINESTRING (-3.2447893 51.7717801, -3.2454181 51.7723218, -3.2458512 51.7726948, -3.245937 51.7727346)",,,
