osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
112325695,The Causeway,residential,30 mph,False,False,45.089,"LINESTRING (1.1101461 52.3735285, 1.110154 52.3735861, 1.1101763 52.3737503, 1.110186 52.373821, 1.1102012 52.3739326)",,,
"[496699872, 182351249]",Victoria Road,trunk,30 mph,True,False,39.869,"LINESTRING (1.1101461 52.3735285, 1.1100174 52.3735196, 1.1098592 52.3735237, 1.1097231 52.3735121, 1.1095671 52.3734854)","['1', '2']",A1066,
"[177583600, 182351251]",Victoria Road,trunk,30 mph,False,False,119.05100000000002,"LINESTRING (1.1101461 52.3735285, 1.1102195 52.3735202, 1.1103728 52.3735028, 1.1111242 52.3734224, 1.1113044 52.3733954, 1.1114334 52.3733624, 1.1114723 52.3733525, 1.1115953 52.373316, 1.1117118 52.3733131, 1.1118511 52.3733107)",2,A1066,
860110853,Denmark Street,secondary,30 mph,False,True,10.435,"LINESTRING (1.1063663 52.3776305, 1.1063483 52.3775373)",,B1077,
62230275,Shelfanger Road,secondary,30 mph,False,False,95.996,"LINESTRING (1.1063663 52.3776305, 1.1063965 52.3778877, 1.1064257 52.3780339, 1.1064545 52.3781272, 1.1064711 52.3781902, 1.1065492 52.3784858)",,B1077,
83916384,Market Place,tertiary,20 mph,True,False,43.652,"LINESTRING (1.1087956 52.3773784, 1.1087919 52.3772755, 1.1087907 52.3772533, 1.1087891 52.3771957, 1.1088065 52.3770848, 1.1088087 52.3769864)",,,
"[803624344, 487428061, 26302038]",Mount Street,tertiary,"['20 mph', '30 mph']",False,False,74.7,"LINESTRING (1.1087956 52.3773784, 1.1089153 52.37761, 1.1089777 52.3777064, 1.1090639 52.3778092, 1.1091785 52.377926, 1.1092402 52.3779893)",,,
62267962,Heywood Road,tertiary,30 mph,False,True,58.043,"LINESTRING (1.1113018 52.3812363, 1.1112593 52.3811575, 1.1111812 52.3810822, 1.1109535 52.3809304, 1.1108221 52.3808107)",,,
201931220,Walcot Road,residential,30 mph,False,True,119.163,"LINESTRING (1.1113018 52.3812363, 1.1116231 52.3812828, 1.1118402 52.3812975, 1.1125726 52.3812598, 1.1130436 52.3812408)",,,
62267962,Heywood Road,tertiary,30 mph,False,False,58.043,"LINESTRING (1.1108221 52.3808107, 1.1109535 52.3809304, 1.1111812 52.3810822, 1.1112593 52.3811575, 1.1113018 52.3812363)",,,
"[860110856, 26302049]",Sunnyside,residential,30 mph,False,False,258.977,"LINESTRING (1.1108221 52.3808107, 1.1107183 52.3808476, 1.1106175 52.3808721, 1.110484 52.3808918, 1.1097812 52.3809737, 1.1092448 52.3810361, 1.1086352 52.3811071, 1.1085675 52.381115, 1.108379 52.3811369, 1.1078865 52.3811943, 1.1072599 52.381253, 1.1070898 52.3812653)",,,
"[860110857, 26302038]",Mount Street,tertiary,30 mph,False,True,335.675,"LINESTRING (1.1108221 52.3808107, 1.1107146 52.3806541, 1.1106562 52.3805428, 1.1106188 52.380435, 1.110518 52.3800066, 1.1104533 52.3797443, 1.1104174 52.3795644, 1.1104077 52.3795156, 1.1103473 52.3793709, 1.1103142 52.3792877, 1.1102424 52.3791556, 1.1101868 52.3790534, 1.1099301 52.3787261, 1.1096192 52.3783776, 1.1093248 52.378076, 1.1092402 52.3779893)",,,
"[860110856, 26302049]",Sunnyside,residential,30 mph,False,True,258.97700000000003,"LINESTRING (1.1070898 52.3812653, 1.1072599 52.381253, 1.1078865 52.3811943, 1.108379 52.3811369, 1.1085675 52.381115, 1.1086352 52.3811071, 1.1092448 52.3810361, 1.1097812 52.3809737, 1.110484 52.3808918, 1.1106175 52.3808721, 1.1107183 52.3808476, 1.1108221 52.3808107)",,,
