osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge
583629770,True,3,شارع القائد محمد صادق الغزي,primary,False,138.608,"LINESTRING (46.4646077 30.8933036, 46.4651547 30.8926597, 46.4654836 30.8923096)",,
583627023,True,3,شارع الشهيد القائد ابو مهدي المهندس,primary,False,16.158,"LINESTRING (46.4612824 30.89765, 46.4611839 30.8977682)",80,
583629770,True,3,شارع القائد محمد صادق الغزي,primary,False,13.496,"LINESTRING (46.4642513 30.8937574, 46.4643357 30.89366)",,
583633989,True,3,شارع القادسية,secondary,False,122.307,"LINESTRING (46.4642513 30.8937574, 46.4639509 30.8926881)",60,
583627023,True,3,شارع الشهيد القائد ابو مهدي المهندس,primary,False,60.218,"LINESTRING (46.4619055 30.8968874, 46.4615387 30.8973281)",80,
583633537,True,,,primary_link,False,63.38199999999999,"LINESTRING (46.4619055 30.8968874, 46.4619124 30.8969768, 46.4619492 30.8970606, 46.4620128 30.8971316, 46.4620977 30.8971837, 46.4623188 30.8972777)",,
448346266,False,,,tertiary,False,74.644,"LINESTRING (46.4623188 30.8972777, 46.4615387 30.8973281)",,
448346266,False,,,tertiary,True,57.894,"LINESTRING (46.4623188 30.8972777, 46.4629238 30.8972381)",,
656339168,True,,,primary_link,False,107.338,"LINESTRING (46.4623188 30.8972777, 46.4620526 30.8973558, 46.4617908 30.8974439, 46.4615339 30.8975421, 46.4612824 30.89765)",,
448346266,False,,,tertiary,False,14.262,"LINESTRING (46.4615387 30.8973281, 46.4613898 30.8973393)",,
448346266,False,,,tertiary,True,74.644,"LINESTRING (46.4615387 30.8973281, 46.4623188 30.8972777)",,
583627023,True,3,شارع الشهيد القائد ابو مهدي المهندس,primary,False,43.35,"LINESTRING (46.4615387 30.8973281, 46.4612824 30.89765)",80,
583633989,True,3,شارع القادسية,secondary,False,208.159,"LINESTRING (46.4638059 30.8921258, 46.4633372 30.8902975)",60,
583636095,False,,,residential,False,13.79,"LINESTRING (46.4638059 30.8921258, 46.4639453 30.8920931)",,
585831016,False,,,residential,True,212.565,"LINESTRING (46.4638059 30.8921258, 46.4616434 30.8925848)",,
443077309,True,3,شارع القادسية,secondary,False,114.638,"LINESTRING (46.4639453 30.8920931, 46.4641996 30.8931007)",,
583636095,False,,,residential,True,13.79,"LINESTRING (46.4639453 30.8920931, 46.4638059 30.8921258)",,
583639180,False,,,residential,False,62.764,"LINESTRING (46.4639453 30.8920931, 46.464554 30.8918792)",,
583633989,True,3,شارع القادسية,secondary,False,101.622,"LINESTRING (46.4633372 30.8902975, 46.4631091 30.8894048)",60,
583636096,False,,,residential,False,16.33,"LINESTRING (46.4633372 30.8902975, 46.4635044 30.8902662)",,
443077309,True,3,شارع القادسية,secondary,False,66.576,"LINESTRING (46.4638102 30.8915057, 46.4639453 30.8920931)",,
583639154,False,,,residential,False,60.53,"LINESTRING (46.4638102 30.8915057, 46.4644325 30.8914001)",,
583639154,False,,,residential,True,59.483,"LINESTRING (46.4662891 30.891088, 46.4656773 30.8911906)",,
583639156,False,,,residential,False,60.989,"LINESTRING (46.4662891 30.891088, 46.4661562 30.8905515)",,
583639156,False,,,residential,True,68.781,"LINESTRING (46.4662891 30.891088, 46.4664381 30.8916932)",,
583639154,False,,,residential,False,87.26,"LINESTRING (46.4647798 30.8913411, 46.4656773 30.8911906)",,
583639154,False,,,residential,True,33.783,"LINESTRING (46.4647798 30.8913411, 46.4644325 30.8914001)",,
583639155,False,2,شارع جعفر كلايف,residential,False,61.729,"LINESTRING (46.4647798 30.8913411, 46.4646327 30.8908005)",40,
583639156,False,,,residential,False,68.781,"LINESTRING (46.4664381 30.8916932, 46.4662891 30.891088)",,
583629770,True,3,شارع القائد محمد صادق الغزي,primary,False,60.612,"LINESTRING (46.4664381 30.8916932, 46.4665906 30.8916507, 46.4669041 30.8915676, 46.4670471 30.8915393)",,
583639156,False,,,residential,True,60.989,"LINESTRING (46.4661562 30.8905515, 46.4662891 30.891088)",,
583639158,False,,,residential,False,60.751,"LINESTRING (46.4661562 30.8905515, 46.4667802 30.8904431)",,
583639158,False,,,residential,True,147.988,"LINESTRING (46.4661562 30.8905515, 46.4646327 30.8908005)",,
