osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,access,ref,junction,tunnel
46891490,True,شەقامی ئەیوبی,primary,False,81.482,,,"LINESTRING (44.0117361 36.1944294, 44.0108289 36.1944604)",,,,
197956626,False,107-70,residential,False,38.101,2,40,"LINESTRING (44.0117361 36.1944294, 44.0117237 36.1947719)",,,,
46891490,True,شەقامی ئەیوبی,primary,False,31.011,,,"LINESTRING (44.0099371 36.1944403, 44.0095932 36.1944128)",,,,
46891663,True,شەقامی ئاراس,primary,False,50.153999999999996,,,"LINESTRING (44.0099371 36.1944403, 44.0098777 36.1944572, 44.0098544 36.1944694, 44.0098348 36.1944814, 44.0098182 36.1944946, 44.009808 36.1945107, 44.0098053 36.1945524, 44.0098052 36.1948317)",,,,
46891490,True,شەقامی ئەیوبی,primary,False,49.525,,,"LINESTRING (44.0076748 36.1942127, 44.0073299 36.1941359, 44.0071507 36.1940757)",,,,
1012101926,False,شه‌قامی ته‌یراوه‌ 40-107,residential,False,31.64,2,50,"LINESTRING (44.0076748 36.1942127, 44.0076708 36.1942481, 44.0076624 36.194497)",,,,
1106940917,True,شەقامی سوڵتان موزەفەر,primary,False,42.003,2,60,"LINESTRING (44.0049142 36.1924901, 44.0047699 36.192249, 44.0047113 36.1921497)",,,,
197978479,True,107-1,residential,False,76.451,2,40,"LINESTRING (44.0076585 36.1941181, 44.0072436 36.1935176)",,,,
46891486,True,شەقامی ئەیوبی,primary,False,240.924,,,"LINESTRING (44.0076585 36.1941181, 44.0087527 36.1943061, 44.009417 36.1943458, 44.0098413 36.1943625, 44.0103162 36.1943751)",,,,
198176155,False,شەقامی شێخەڵڵا,tertiary,True,49.699,2,50,"LINESTRING (44.0122813 36.188027, 44.0123848 36.1878984, 44.0124506 36.187817, 44.012544 36.1877485, 44.0126307 36.1876849)",no,,,
235605986,True,شەقامی شێخەڵڵا,secondary,False,43.586,2,,"LINESTRING (44.0122813 36.188027, 44.0124067 36.1880361, 44.012765 36.1880623)",,,,
443477251,True,Khanaqa Street,primary,False,80.26,,,"LINESTRING (44.0122813 36.188027, 44.011484 36.1878916, 44.0114045 36.1878891)",,,,
664449398,False,,residential,False,60.457,,,"LINESTRING (44.0144456 36.1934314, 44.0148002 36.1938937)",,,,
443476544,True,شەقامی شێخی چۆلی,primary,False,52.744,2,,"LINESTRING (44.0144456 36.1934314, 44.014694 36.1932546, 44.0147472 36.1932078, 44.0147931 36.1931655, 44.0148197 36.1931229, 44.0148407 36.1930871)",,,,
194565439,True,شەقامی قەڵات,secondary,False,41.834,3,30,"LINESTRING (44.0063492 36.1909188, 44.0061928 36.1910786, 44.0060695 36.1912196)",,,,
1217231717,True,شەقامی قەڵات,secondary,False,45.307,,,"LINESTRING (44.0063492 36.1909188, 44.0063845 36.191142, 44.00641 36.1912177, 44.0064266 36.1912685, 44.0064453 36.1913177)",,,,
1217231717,True,شەقامی قەڵات,secondary,False,81.412,,,"LINESTRING (44.0064453 36.1913177, 44.0067662 36.1917624, 44.0068246 36.1918282, 44.0069295 36.1919354)",,,,
11305378,True,شەقامی پزیشکان,secondary,False,79.87100000000001,2,,"LINESTRING (44.007147 36.1921603, 44.0071099 36.1922242, 44.0070644 36.1923168, 44.0069725 36.192447, 44.0068959 36.1925527, 44.0068153 36.1926708, 44.0068034 36.1926864, 44.0067236 36.1927908)",,,,
"[46891505, 1217231717]",True,شەقامی قەڵات,secondary,False,325.36199999999997,2,,"LINESTRING (44.007147 36.1921603, 44.0073532 36.1923197, 44.0074596 36.1923896, 44.0078922 36.1926739, 44.0086045 36.1930459, 44.0089848 36.1931925, 44.0093691 36.1932892, 44.0096677 36.1933092, 44.0096946 36.1933078, 44.0100249 36.1932909, 44.0103337 36.1932404)",,,,
46891505,True,شەقامی قەڵات,secondary,False,7.475,2,,"LINESTRING (44.0117627 36.192319, 44.0117891 36.1923132, 44.0118189 36.1923085, 44.0118442 36.1923055)",,,,
1185154308,False,شەقامی قەڵات,secondary,False,9.614,,,"LINESTRING (44.0117627 36.192319, 44.0117972 36.1922854, 44.0118283 36.1922507)",no,,,
443244893,True,شەقامی شێخی چۆلی,primary,False,32.856,2,,"LINESTRING (44.0045906 36.1873605, 44.0042255 36.1873386)",,,,
198190927,False,,residential,False,109.239,2,40,"LINESTRING (44.0045906 36.1873605, 44.0045752 36.1874484, 44.0044938 36.1878743, 44.0043819 36.1883281)",,,,
1067119082,False,,secondary_link,True,9.545,2,40,"LINESTRING (44.0060695 36.1912196, 44.005979 36.1911745)",,,,
107216464,True,,secondary_link,False,38.145,2,40,"LINESTRING (44.0060695 36.1912196, 44.0061661 36.1912064, 44.0062145 36.1912056, 44.0062628 36.1912104, 44.0063037 36.1912218, 44.0063393 36.1912367, 44.0063731 36.1912556, 44.0063998 36.1912795, 44.0064453 36.1913177)",,,,
194565439,True,شەقامی قەڵات,secondary,False,37.058,3,30,"LINESTRING (44.0060695 36.1912196, 44.0060051 36.1912755, 44.0057688 36.1914477)",,,,
1062586282,False,,living_street,True,46.308,2,40,"LINESTRING (44.0083781 36.1868564, 44.0078644 36.1868956)",,,,
1079451610,False,شەقامی شارەوانی,primary,True,8.771,2,30,"LINESTRING (44.0107266 36.1877104, 44.0107494 36.1876337)",,,,
1025090963,True,شەقامی شێخی چۆلی,primary,False,28.171,,,"LINESTRING (44.0107266 36.1877104, 44.0106681 36.1876897, 44.0106022 36.1876687, 44.0105153 36.1876447, 44.0104313 36.1876254)",,,,
1066037590,True,شەقامی حوسێن ئاغای سورچی,secondary,False,35.101,2,30,"LINESTRING (44.0107266 36.1877104, 44.0106265 36.1879469, 44.0105961 36.1880079)",,,,
537926469,True,شەقامی شارەوانی,primary,False,8.038,2,30,"LINESTRING (44.0108166 36.1872411, 44.0108034 36.1873126)",,,,
343862847,True,,primary_link,False,87.265,1,,"LINESTRING (44.0108166 36.1872411, 44.0108699 36.1873167, 44.0109465 36.1874458, 44.0110343 36.1875575, 44.0111383 36.1876618, 44.0112694 36.1877583, 44.0114239 36.1878329)",,,,
444784916,True,شەقامی قەڵات,secondary,False,15.354,2,30,"LINESTRING (44.011899 36.190837, 44.0119782 36.1909594)",,,,
550174987,False,شارع مصطفى عزيري,secondary,True,17.42,2,,"LINESTRING (44.011899 36.190837, 44.0119355 36.1908228, 44.012074 36.1907692)",,,,
444478783,False,,residential,False,84.116,2,40,"LINESTRING (44.0124035 36.1927361, 44.0124837 36.1919824)",,,,
443813415,True,شارع عوني يوسف,secondary,False,106.481,2,60,"LINESTRING (44.0124035 36.1927361, 44.0124475 36.1927781, 44.0125258 36.192853, 44.0127924 36.193108, 44.0128612 36.1931738, 44.0130576 36.1933518, 44.0131784 36.1934612)",yes,3,,
127980568,True,شەقامی فوئاد عارف,secondary,False,26.533,2,40,"LINESTRING (44.0125597 36.1912687, 44.0128093 36.1913966)",,,,
444478783,False,,residential,True,49.954,2,40,"LINESTRING (44.0125597 36.1912687, 44.0125121 36.1917163)",,,,
127980568,True,شەقامی فوئاد عارف,secondary,False,39.729,2,40,"LINESTRING (44.0119782 36.1909594, 44.0121943 36.1910805, 44.0123419 36.1911631)",,,,
444784916,True,شەقامی قەڵات,secondary,False,74.06700000000001,2,30,"LINESTRING (44.0119782 36.1909594, 44.0120176 36.1912678, 44.0120089 36.1916238)",,,,
444784916,True,شەقامی قەڵات,secondary,False,30.049,2,30,"LINESTRING (44.0120089 36.1916238, 44.0120119 36.1917811, 44.0119898 36.1918926)",,,,
1083187023,False,,residential,False,46.313,,,"LINESTRING (44.0120089 36.1916238, 44.0120888 36.1916385, 44.0124542 36.1917057, 44.0125121 36.1917163)",,,,
127980568,True,شەقامی فوئاد عارف,secondary,False,38.91,2,40,"LINESTRING (44.0147405 36.1925824, 44.0149414 36.1928925)",,,,
197979995,False,,residential,False,137.662,2,30,"LINESTRING (44.0147405 36.1925824, 44.014755 36.1924601, 44.0148132 36.1920784, 44.0148351 36.1917738, 44.0147659 36.191352)",,,,
46891505,True,شەقامی قەڵات,secondary,False,76.00099999999999,2,,"LINESTRING (44.0103337 36.1932404, 44.0105738 36.1931727, 44.0108664 36.1930347, 44.0108997 36.1930104, 44.0110547 36.1928975)",,,,
197978469,False,,residential,False,94.90299999999999,2,40,"LINESTRING (44.0103337 36.1932404, 44.0103351 36.1933176, 44.0103341 36.1937709, 44.0103258 36.1940938)",,,,
46891486,True,شەقامی ئەیوبی,primary,False,26.275,,,"LINESTRING (44.010812 36.1943722, 44.0111048 36.1943723)",,,,
691711455,False,,residential,True,30.978,,,"LINESTRING (44.010812 36.1943722, 44.0108303 36.194094)",,,,
46891490,True,شەقامی ئەیوبی,primary,False,48.099,,,"LINESTRING (44.0108289 36.1944604, 44.0102929 36.1944597)",,,,
1003355762,False,Alti Barmakh Street,residential,False,35.332,2,50,"LINESTRING (44.0108289 36.1944604, 44.0108222 36.1947781)",,,,
550514834,True,شەقامی سوڵتان موزەفەر,primary,False,55.928000000000004,2,60,"LINESTRING (44.0038765 36.1900667, 44.0040708 36.1905026, 44.0040884 36.1905397)",,,,
1060952458,False,105-19,residential,True,40.789,,,"LINESTRING (44.0038765 36.1900667, 44.0038982 36.1900582, 44.0042858 36.1899072)",,,,
46891489,True,شەقامی شێخی چۆلی,primary,False,11.864,2,,"LINESTRING (44.0143658 36.1898871, 44.014301 36.1897941)",,,,
197980003,True,,residential,False,116.969,4,40,"LINESTRING (44.0143658 36.1898871, 44.014637 36.1888582)",,,,
1062586279,False,,living_street,False,13.542,2,40,"LINESTRING (44.0064716 36.1869721, 44.0066221 36.1869633)",,,,
195240072,True,شەقامی شەوکەت سەعید (مشکۆ),secondary,False,59.818999999999996,2,60,"LINESTRING (44.0066848 36.1874573, 44.0066242 36.1874215, 44.006575 36.1873827, 44.0065566 36.1873573, 44.0065433 36.187333, 44.0065306 36.1872897, 44.0065006 36.1871655, 44.0064716 36.1869721)",,,,
198187501,False,,living_street,True,57.189,2,,"LINESTRING (44.0066848 36.1874573, 44.0066465 36.187422, 44.0066225 36.1873665, 44.0065929 36.1872171, 44.006589 36.187071, 44.006597 36.187031, 44.0066221 36.1869633)",,,,
198190930,False,,residential,True,104.57499999999999,2,40,"LINESTRING (44.0066848 36.1874573, 44.0067184 36.1875306, 44.0067391 36.1875575, 44.0070074 36.1876846, 44.0070891 36.1877145, 44.0072554 36.1877632, 44.0073761 36.1877966, 44.0076683 36.1879093)",,,,
443244893,True,شەقامی شێخی چۆلی,primary,False,97.233,2,,"LINESTRING (44.0066848 36.1874573, 44.0064856 36.1874444, 44.0056032 36.1874073)",,,,
197938989,False,105-9,residential,True,42.094,,,"LINESTRING (44.0039141 36.188319, 44.004021 36.1883101, 44.0043819 36.1883281)",,,,
1065841684,False,105-12,residential,False,57.683,,,"LINESTRING (44.0039141 36.188319, 44.0039413 36.1884079, 44.0040865 36.1888187)",,,,
197938989,False,105-9,residential,True,2.747,,,"LINESTRING (44.0043819 36.1883281, 44.0044124 36.1883302)",,,,
197938989,False,105-9,residential,False,42.094,,,"LINESTRING (44.0043819 36.1883281, 44.004021 36.1883101, 44.0039141 36.188319)",,,,
198190927,False,,residential,True,109.23899999999999,2,40,"LINESTRING (44.0043819 36.1883281, 44.0044938 36.1878743, 44.0045752 36.1874484, 44.0045906 36.1873605)",,,,
197938989,False,105-9,residential,False,2.747,,,"LINESTRING (44.0044124 36.1883302, 44.0043819 36.1883281)",,,,
197938989,False,105-9,residential,True,43.787,,,"LINESTRING (44.0044124 36.1883302, 44.0048975 36.1883724)",,,,
198198414,False,105-34,residential,False,55.914,2,40,"LINESTRING (44.0044124 36.1883302, 44.0044272 36.1888329)",,,,
197938989,False,105-9,residential,False,43.787,,,"LINESTRING (44.0048975 36.1883724, 44.0044124 36.1883302)",,,,
197938989,False,105-9,residential,True,6.791,,,"LINESTRING (44.0048975 36.1883724, 44.0049725 36.1883805)",,,,
198190929,False,,residential,True,113.148,2,40,"LINESTRING (44.0048975 36.1883724, 44.0051939 36.1874655, 44.0052191 36.1873885)",,,,
198190928,False,105-26,residential,False,38.666,2,40,"LINESTRING (44.0061823 36.188635, 44.0060659 36.1889698)",,,,
197938989,False,105-9,residential,False,112.814,,,"LINESTRING (44.0061823 36.188635, 44.0059358 36.1885566, 44.0056633 36.1884716, 44.0054008 36.1884381, 44.0051247 36.1883992, 44.0049725 36.1883805)",,,,
197938989,False,105-9,residential,True,23.915,,,"LINESTRING (44.0061823 36.188635, 44.0063918 36.1886675, 44.0064434 36.1886778)",,,,
1071549473,False,105-46,residential,True,85.86099999999999,2,40,"LINESTRING (44.0061823 36.188635, 44.006262 36.1884071, 44.0063172 36.1883022, 44.0065777 36.187937)",,,,
197938989,False,105-9,residential,False,23.915,,,"LINESTRING (44.0064434 36.1886778, 44.0063918 36.1886675, 44.0061823 36.188635)",,,,
197938989,False,105-9,residential,True,42.65,,,"LINESTRING (44.0064434 36.1886778, 44.0067598 36.1887194, 44.0069107 36.1887468)",,,,
198198425,False,105-24,residential,False,80.427,2,40,"LINESTRING (44.0064434 36.1886778, 44.0064372 36.1887413, 44.0064063 36.1890607, 44.0063885 36.1893893, 44.0063882 36.1893996)",,,,
198198442,False,105-31,residential,False,30.616,2,40,"LINESTRING (44.0040865 36.1888187, 44.0044272 36.1888329)",,,,
835234657,False,105-12,residential,True,74.758,,,"LINESTRING (44.0040865 36.1888187, 44.0043199 36.1894273, 44.0043313 36.1894613)",,,,
1065841684,False,105-12,residential,True,57.683,,,"LINESTRING (44.0040865 36.1888187, 44.0039413 36.1884079, 44.0039141 36.188319)",,,,
510825864,True,شەقامی باتە,secondary,False,28.133,1,,"LINESTRING (44.0078573 36.1890194, 44.0078699 36.1887666)",,,,
197938989,False,105-9,residential,False,91.00399999999999,,,"LINESTRING (44.0078573 36.1890194, 44.0078249 36.1890043, 44.0077641 36.1889822, 44.0073244 36.1888946, 44.0072321 36.1888508, 44.0071201 36.1887996, 44.0070692 36.1887763, 44.0069804 36.1887576, 44.0069107 36.1887468)",,,,
197938987,False,105-19,residential,False,20.55,,,"LINESTRING (44.0063882 36.1893996, 44.0062736 36.1894272, 44.0062059 36.1894472, 44.0061709 36.1894576)",,,,
197938987,False,105-19,residential,True,94.098,,,"LINESTRING (44.0063882 36.1893996, 44.0065188 36.1893756, 44.0066512 36.189359, 44.0067 36.1893554, 44.0070692 36.1893283, 44.0073467 36.189321, 44.0073801 36.1893219, 44.0074133 36.189326, 44.0074289 36.1893296)",,,,
198198425,False,105-24,residential,True,80.42699999999999,2,40,"LINESTRING (44.0063882 36.1893996, 44.0063885 36.1893893, 44.0064063 36.1890607, 44.0064372 36.1887413, 44.0064434 36.1886778)",,,,
1223320096,False,,secondary_link,True,12.432,,,"LINESTRING (44.007812 36.1894519, 44.0079387 36.1894971)",,,,
197938987,False,105-19,residential,False,36.981,,,"LINESTRING (44.007812 36.1894519, 44.0077611 36.1894347, 44.0074764 36.1893439, 44.0074455 36.1893334, 44.0074289 36.1893296)",,,,
510825864,True,شەقامی باتە,secondary,False,48.29,1,,"LINESTRING (44.007812 36.1894519, 44.0078226 36.1893966, 44.0078385 36.1892757, 44.0078527 36.189082, 44.0078573 36.1890194)",,,,
835234657,False,105-12,residential,False,74.758,,,"LINESTRING (44.0043313 36.1894613, 44.0043199 36.1894273, 44.0040865 36.1888187)",,,,
835234657,False,105-12,residential,True,8.163,,,"LINESTRING (44.0043313 36.1894613, 44.0043433 36.1895132, 44.0043443 36.1895338)",,,,
197938987,False,105-19,residential,False,26.43,,,"LINESTRING (44.0059752 36.1895186, 44.0059316 36.1895323, 44.0058641 36.1895534, 44.0057006 36.1896045)",,,,
197938987,False,105-19,residential,True,18.827,,,"LINESTRING (44.0059752 36.1895186, 44.0061614 36.1894604, 44.0061709 36.1894576)",,,,
198190928,False,105-26,residential,True,61.806,2,40,"LINESTRING (44.0059752 36.1895186, 44.0059815 36.1894998, 44.0060156 36.189121, 44.0060659 36.1889698)",,,,
197938987,False,105-19,residential,False,8.68,,,"LINESTRING (44.0057006 36.1896045, 44.0056067 36.1896232)",,,,
197938987,False,105-19,residential,True,26.43,,,"LINESTRING (44.0057006 36.1896045, 44.0058641 36.1895534, 44.0059316 36.1895323, 44.0059752 36.1895186)",,,,
197956663,False,105-8,residential,False,69.823,2,40,"LINESTRING (44.0057006 36.1896045, 44.0057033 36.189636, 44.0057301 36.1898857, 44.005734 36.189991, 44.0057084 36.1901171, 44.0056827 36.190165, 44.0056529 36.1902204)",,,,
197938987,False,105-19,residential,False,31.771,,,"LINESTRING (44.0056067 36.1896232, 44.0052656 36.1896997)",,,,
197938987,False,105-19,residential,True,8.68,,,"LINESTRING (44.0056067 36.1896232, 44.0057006 36.1896045)",,,,
198198442,False,105-31,residential,True,67.90100000000001,2,40,"LINESTRING (44.0056067 36.1896232, 44.0055988 36.189588, 44.0055495 36.1894022, 44.0055509 36.1892299, 44.0055371 36.1891833, 44.0054822 36.1891161, 44.0054422 36.1890795, 44.0054132 36.189053)",,,,
197938987,False,105-19,residential,True,31.771,,,"LINESTRING (44.0052656 36.1896997, 44.0056067 36.1896232)",,,,
197938987,False,105-19,residential,False,29.006,,,"LINESTRING (44.0052656 36.1896997, 44.0050815 36.18973, 44.0049489 36.1897518)",,,,
198198402,False,105-14,living_street,False,63.472,1,30,"LINESTRING (44.0052656 36.1896997, 44.0052684 36.1897128, 44.0053852 36.1902623)",,,,
197938987,False,105-19,residential,False,13.491,,,"LINESTRING (44.0049489 36.1897518, 44.0048022 36.1897783)",,,,
197938987,False,105-19,residential,True,29.006,,,"LINESTRING (44.0049489 36.1897518, 44.0050815 36.18973, 44.0052656 36.1896997)",,,,
198198411,False,105-16,living_street,False,64.308,1,30,"LINESTRING (44.0049489 36.1897518, 44.0049536 36.1897688, 44.005103 36.1903166)",,,,
