osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,ref,width
223775803,,residential,False,False,41.569,,"LINESTRING (43.4875507 37.0906978, 43.4880033 37.0906008)",,,
231952505,,residential,False,True,77.756,,"LINESTRING (43.4875507 37.0906978, 43.4866741 37.090692)",,,
588171156,,residential,False,True,75.616,,"LINESTRING (43.4875507 37.0906978, 43.4876657 37.0912029, 43.4876943 37.091368)",,,
588171148,,residential,False,True,35.572,,"LINESTRING (43.4860216 37.0907155, 43.486032 37.0903957)",,,
223775809,,residential,False,False,94.69300000000001,,"LINESTRING (43.4860216 37.0907155, 43.4857472 37.0907639, 43.4856189 37.090833, 43.4855096 37.0909346, 43.4850948 37.0911003)",,,
231952505,,residential,False,False,57.934,,"LINESTRING (43.4860216 37.0907155, 43.4861328 37.0907115, 43.4866741 37.090692)",,,
223775807,,residential,False,True,35.127,,"LINESTRING (43.4887336 37.0906956, 43.4885625 37.0904107)",,,
1219298101,,residential,True,False,56.541000000000004,,"LINESTRING (43.4887336 37.0906956, 43.4887734 37.0907199, 43.4888056 37.0907505, 43.4888287 37.090786, 43.4888416 37.0908246, 43.4889075 37.0910803, 43.4889125 37.0911018, 43.4889191 37.091123, 43.4889272 37.0911439, 43.4889368 37.0911645)",,,
223775801,,residential,False,False,43.631,,"LINESTRING (43.4850948 37.0911003, 43.4852794 37.091464)",,,
223775801,,residential,False,True,52.894,,"LINESTRING (43.4850948 37.0911003, 43.4850415 37.0909169, 43.4850246 37.0908183, 43.4850237 37.0906304)",,,
223775809,,residential,False,True,94.69300000000001,,"LINESTRING (43.4850948 37.0911003, 43.4855096 37.0909346, 43.4856189 37.090833, 43.4857472 37.0907639, 43.4860216 37.0907155)",,,
625173530,,residential,False,False,77.898,,"LINESTRING (43.4850948 37.0911003, 43.4849486 37.09115, 43.4848683 37.0911856, 43.4847944 37.0912317, 43.484781 37.0913066, 43.4847976 37.0913608, 43.4848406 37.0914383, 43.4848836 37.0915118, 43.4849331 37.0915527, 43.4850227 37.0915549)",,,
223775799,,residential,True,False,8.776,roundabout,"LINESTRING (43.4889834 37.0912656, 43.4889664 37.0912881, 43.4889411 37.0913051, 43.4889104 37.0913146)",,,
223775802,,residential,False,False,56.44,,"LINESTRING (43.4888406 37.0913061, 43.4882182 37.0914117)",,,
223775799,,residential,True,False,16.335,roundabout,"LINESTRING (43.4888406 37.0913061, 43.4888194 37.0912936, 43.4888031 37.0912772, 43.4887926 37.0912579, 43.4887887 37.0912372, 43.4887917 37.0912163, 43.4888013 37.0911968, 43.4888169 37.0911799)",,,
223775802,,residential,False,True,56.44,,"LINESTRING (43.4882182 37.0914117, 43.4888406 37.0913061)",,,
588171155,,residential,False,False,92.161,,"LINESTRING (43.4882182 37.0914117, 43.4880033 37.0906008)",,,
840953635,,residential,False,True,38.24,,"LINESTRING (43.4882182 37.0914117, 43.4878664 37.0916105)",,,
223775801,,residential,False,True,43.631,,"LINESTRING (43.4852794 37.091464, 43.4850948 37.0911003)",,,
223775801,,residential,False,False,176.842,,"LINESTRING (43.4852794 37.091464, 43.4853422 37.0916044, 43.4853736 37.0916478, 43.4855238 37.0919248, 43.4855528 37.092063, 43.4855987 37.0921927, 43.4856662 37.092302, 43.4858748 37.0926398, 43.4860536 37.0929219)",,,
231952482,,residential,False,True,18.274,,"LINESTRING (43.4852794 37.091464, 43.4853864 37.0914321, 43.4854746 37.0914118)",,,
625173530,,residential,False,True,24.912,,"LINESTRING (43.4852794 37.091464, 43.4851725 37.0915022, 43.4850227 37.0915549)",,,
223775801,,residential,False,False,31.484,,"LINESTRING (43.4864885 37.0934977, 43.4865596 37.0937751)",,,
223775801,,residential,False,True,75.072,,"LINESTRING (43.4864885 37.0934977, 43.4864315 37.0934266, 43.4862751 37.0932714, 43.4860536 37.0929219)",,,
478701731,,residential,False,True,16.282,,"LINESTRING (43.4864885 37.0934977, 43.48649 37.0934542, 43.4864729 37.0933522)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,False,61.816,,"LINESTRING (43.4892069 37.0945732, 43.4892037 37.0943963, 43.4892044 37.0943833, 43.4892043 37.0940173)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,True,49.488,,"LINESTRING (43.4892069 37.0945732, 43.489078 37.0946985, 43.4888956 37.0949412)",,,
231952503,,residential,False,False,102.0,,"LINESTRING (43.4892069 37.0945732, 43.4893058 37.0949974, 43.4893549 37.0951458, 43.4894239 37.0953008, 43.4895184 37.0954508)",,,
231952508,,residential,False,False,47.579,,"LINESTRING (43.4870661 37.0951355, 43.4871061 37.0947088)",,,
"[223775801, 222850779]",,residential,False,"[False, True]",151.346,,"LINESTRING (43.4870661 37.0951355, 43.4873284 37.095209, 43.4878266 37.0952784, 43.4882358 37.0953119, 43.4883819 37.095307, 43.4884833 37.0952909, 43.4885914 37.0952649, 43.4887074 37.0951906)",,,
223775801,,residential,False,True,63.578,,"LINESTRING (43.4870661 37.0951355, 43.4869688 37.0950834, 43.4868973 37.0950293, 43.4868531 37.0949746, 43.4868189 37.0949369, 43.4867962 37.0948901, 43.4867717 37.0948091, 43.4867386 37.0946568)",,,
231952505,,residential,False,False,77.756,,"LINESTRING (43.4866741 37.090692, 43.4875507 37.0906978)",,,
231952482,,residential,False,False,77.839,,"LINESTRING (43.4866741 37.090692, 43.4867167 37.0908667, 43.4867039 37.0909538, 43.4866447 37.0910364, 43.4865709 37.0910956, 43.4864412 37.0911725, 43.4862942 37.0912208)",,,
231952505,,residential,False,True,57.934,,"LINESTRING (43.4866741 37.090692, 43.4861328 37.0907115, 43.4860216 37.0907155)",,,
588171154,,residential,False,True,70.118,,"LINESTRING (43.4869404 37.0909159, 43.4869059 37.0910421, 43.4869124 37.0911974, 43.4869442 37.0915425)",,,
231952482,,residential,False,False,75.779,,"LINESTRING (43.4862942 37.0912208, 43.4862131 37.0912381, 43.486203 37.0912403, 43.4859247 37.0912973, 43.4857203 37.091344, 43.4854746 37.0914118)",,,
231952482,,residential,False,True,77.839,,"LINESTRING (43.4862942 37.0912208, 43.4864412 37.0911725, 43.4865709 37.0910956, 43.4866447 37.0910364, 43.4867039 37.0909538, 43.4867167 37.0908667, 43.4866741 37.090692)",,,
231952512,,residential,False,False,50.54900000000001,,"LINESTRING (43.4862942 37.0912208, 43.4863151 37.0913182, 43.4863961 37.0915026, 43.4864964 37.0916416)",,,
231952482,,residential,False,False,18.274,,"LINESTRING (43.4854746 37.0914118, 43.4853864 37.0914321, 43.4852794 37.091464)",,,
231952482,,residential,False,True,75.779,,"LINESTRING (43.4854746 37.0914118, 43.4857203 37.091344, 43.4859247 37.0912973, 43.486203 37.0912403, 43.4862131 37.0912381, 43.4862942 37.0912208)",,,
231952483,,residential,False,False,136.007,,"LINESTRING (43.4854746 37.0914118, 43.4855979 37.0914017, 43.4856592 37.0914035, 43.4856998 37.0914155, 43.4857276 37.0914309, 43.4858643 37.0915028, 43.485986 37.0916276, 43.4861512 37.0918, 43.4862103 37.0918587, 43.4862504 37.0918898, 43.4862885 37.0919055, 43.4865318 37.0919853, 43.486687 37.0920591)",,,
588171156,,residential,False,True,30.986,,"LINESTRING (43.4876943 37.091368, 43.4878664 37.0916105)",,,
231952510,,residential,False,True,72.8,,"LINESTRING (43.4876943 37.091368, 43.4875882 37.0913833, 43.487482 37.0914225, 43.4874208 37.0914894, 43.4874119 37.0914991, 43.4873234 37.0916169, 43.4870722 37.0917547)",,,
588171156,,residential,False,False,75.616,,"LINESTRING (43.4876943 37.091368, 43.4876657 37.0912029, 43.4875507 37.0906978)",,,
588171153,,residential,False,True,26.999999999999996,,"LINESTRING (43.4869442 37.0915425, 43.4869596 37.0916099, 43.4869767 37.0916629, 43.4870054 37.0916967, 43.4870722 37.0917547)",,,
588171154,,residential,False,False,70.118,,"LINESTRING (43.4869442 37.0915425, 43.4869124 37.0911974, 43.4869059 37.0910421, 43.4869404 37.0909159)",,,
588171154,,residential,False,True,41.57,,"LINESTRING (43.4869442 37.0915425, 43.4867332 37.0915695, 43.4866369 37.0915873, 43.4864964 37.0916416)",,,
231952500,,residential,False,False,43.7,,"LINESTRING (43.4864964 37.0916416, 43.4866882 37.0918534, 43.4867954 37.0919536)",,,
231952512,,residential,False,True,50.549,,"LINESTRING (43.4864964 37.0916416, 43.4863961 37.0915026, 43.4863151 37.0913182, 43.4862942 37.0912208)",,,
588171154,,residential,False,False,41.57,,"LINESTRING (43.4864964 37.0916416, 43.4866369 37.0915873, 43.4867332 37.0915695, 43.4869442 37.0915425)",,,
231952510,,residential,False,True,33.044,,"LINESTRING (43.4870722 37.0917547, 43.4867954 37.0919536)",,,
231952510,,residential,False,False,72.8,,"LINESTRING (43.4870722 37.0917547, 43.4873234 37.0916169, 43.4874119 37.0914991, 43.4874208 37.0914894, 43.487482 37.0914225, 43.4875882 37.0913833, 43.4876943 37.091368)",,,
588171153,,residential,False,False,27.0,,"LINESTRING (43.4870722 37.0917547, 43.4870054 37.0916967, 43.4869767 37.0916629, 43.4869596 37.0916099, 43.4869442 37.0915425)",,,
588171153,,residential,False,True,44.508,,"LINESTRING (43.4870722 37.0917547, 43.4872318 37.0919185, 43.4873802 37.0920707)",,,
231952510,,residential,False,False,33.044,,"LINESTRING (43.4867954 37.0919536, 43.4870722 37.0917547)",,,
231952510,,residential,False,True,15.168,,"LINESTRING (43.4867954 37.0919536, 43.486687 37.0920591)",,,
231952500,,residential,False,True,43.7,,"LINESTRING (43.4867954 37.0919536, 43.4866882 37.0918534, 43.4864964 37.0916416)",,,
231952510,,residential,False,False,15.168,,"LINESTRING (43.486687 37.0920591, 43.4867954 37.0919536)",,,
231952483,,residential,False,False,36.55,,"LINESTRING (43.486687 37.0920591, 43.4867311 37.0920848, 43.4867647 37.0921045, 43.4870255 37.0922465)",,,
231952483,,residential,False,True,136.007,,"LINESTRING (43.486687 37.0920591, 43.4865318 37.0919853, 43.4862885 37.0919055, 43.4862504 37.0918898, 43.4862103 37.0918587, 43.4861512 37.0918, 43.485986 37.0916276, 43.4858643 37.0915028, 43.4857276 37.0914309, 43.4856998 37.0914155, 43.4856592 37.0914035, 43.4855979 37.0914017, 43.4854746 37.0914118)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,False,101.558,,"LINESTRING (43.4890429 37.0922218, 43.4889104 37.0913146)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,True,18.81,,"LINESTRING (43.4890429 37.0922218, 43.4890782 37.0923886)",,,
231952490,,residential,False,False,62.717999999999996,,"LINESTRING (43.4890429 37.0922218, 43.4885162 37.0922788, 43.4883422 37.0922976)",,,
588171157,,residential,False,True,3.205,,"LINESTRING (43.4883422 37.0922976, 43.4883068 37.0923034)",,,
231952490,,residential,False,True,62.717999999999996,,"LINESTRING (43.4883422 37.0922976, 43.4885162 37.0922788, 43.4890429 37.0922218)",,,
588171156,,residential,False,False,45.916,,"LINESTRING (43.4883422 37.0922976, 43.4881981 37.0920659, 43.488104 37.0919311)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,True,70.655,,"LINESTRING (43.4891301 37.092661, 43.4891752 37.0932954)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,False,30.643,,"LINESTRING (43.4891301 37.092661, 43.4891103 37.0925398, 43.4890782 37.0923886)",,,
231952507,,residential,False,False,56.95,,"LINESTRING (43.4891301 37.092661, 43.4889067 37.0926707, 43.4886706 37.092708, 43.4884968 37.0927374)",,,
223775801,,residential,False,True,31.484,,"LINESTRING (43.4865596 37.0937751, 43.4864885 37.0934977)",,,
223775801,,residential,False,False,99.37299999999999,,"LINESTRING (43.4865596 37.0937751, 43.4865845 37.0939288, 43.4866298 37.0942137, 43.4867386 37.0946568)",,,
231952494,,residential,False,False,70.76,,"LINESTRING (43.4865596 37.0937751, 43.487176 37.0936798, 43.4873448 37.0936643)",,,
223775801,,residential,False,False,63.577999999999996,,"LINESTRING (43.4867386 37.0946568, 43.4867717 37.0948091, 43.4867962 37.0948901, 43.4868189 37.0949369, 43.4868531 37.0949746, 43.4868973 37.0950293, 43.4869688 37.0950834, 43.4870661 37.0951355)",,,
223775801,,residential,False,True,99.373,,"LINESTRING (43.4867386 37.0946568, 43.4866298 37.0942137, 43.4865845 37.0939288, 43.4865596 37.0937751)",,,
231952508,,residential,False,True,38.214,,"LINESTRING (43.4867386 37.0946568, 43.487024 37.0946486, 43.4870795 37.0946462, 43.4871089 37.0946728, 43.4871061 37.0947088)",,,
231952508,,residential,False,True,47.579,,"LINESTRING (43.4871061 37.0947088, 43.4870661 37.0951355)",,,
231952508,,residential,False,False,38.214,,"LINESTRING (43.4871061 37.0947088, 43.4871089 37.0946728, 43.4870795 37.0946462, 43.487024 37.0946486, 43.4867386 37.0946568)",,,
246436336,,residential,False,False,36.535000000000004,,"LINESTRING (43.4871061 37.0947088, 43.4873809 37.0947056, 43.4874816 37.094693, 43.4875154 37.0946853)",,,
246436334,,residential,False,True,32.659,,"LINESTRING (43.4873802 37.0920707, 43.4871364 37.0922908)",,,
588171152,,residential,False,False,28.226,,"LINESTRING (43.4873802 37.0920707, 43.4876399 37.0922174)",,,
588171153,,residential,False,False,44.508,,"LINESTRING (43.4873802 37.0920707, 43.4872318 37.0919185, 43.4870722 37.0917547)",,,
231952483,,residential,False,False,39.661,,"LINESTRING (43.4871364 37.0922908, 43.4874992 37.0924993)",,,
231952483,,residential,False,True,11.001,,"LINESTRING (43.4871364 37.0922908, 43.4870255 37.0922465)",,,
246436334,,residential,False,False,32.659,,"LINESTRING (43.4871364 37.0922908, 43.4873802 37.0920707)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,False,70.655,,"LINESTRING (43.4891752 37.0932954, 43.4891301 37.092661)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,True,47.161,,"LINESTRING (43.4891752 37.0932954, 43.4891929 37.0936239, 43.4891899 37.0937192)",,,
246436327,,residential,False,True,91.51,,"LINESTRING (43.4891752 37.0932954, 43.4889895 37.0932999, 43.4888112 37.0932525, 43.4884867 37.0931752, 43.488185 37.0930917)",,,
231952494,,residential,False,False,33.58,,"LINESTRING (43.4873448 37.0936643, 43.4873887 37.0937332, 43.4874302 37.0937589, 43.4875087 37.0937767, 43.487588 37.0937995, 43.4876249 37.0938405)",,,
231952494,,residential,False,True,70.76,,"LINESTRING (43.4873448 37.0936643, 43.487176 37.0936798, 43.4865596 37.0937751)",,,
478701732,,residential,False,False,33.298,,"LINESTRING (43.4873448 37.0936643, 43.4874017 37.0935615, 43.4874283 37.0935057, 43.4874603 37.0934598, 43.4875149 37.0933989)",,,
95855211,,residential,False,False,22.651,,"LINESTRING (43.4883252 37.0937255, 43.4884772 37.0938892)",,,
95855211,,residential,False,True,23.805,,"LINESTRING (43.4883252 37.0937255, 43.4881975 37.0935372)",,,
231952494,,residential,False,True,63.980999999999995,,"LINESTRING (43.4883252 37.0937255, 43.4880333 37.0937595, 43.487942 37.0937737, 43.4878913 37.093802, 43.487838 37.0938162, 43.4876249 37.0938405)",,,
231952494,,residential,False,False,63.981,,"LINESTRING (43.4876249 37.0938405, 43.487838 37.0938162, 43.4878913 37.093802, 43.487942 37.0937737, 43.4880333 37.0937595, 43.4883252 37.0937255)",,,
231952494,,residential,False,True,33.58,,"LINESTRING (43.4876249 37.0938405, 43.487588 37.0937995, 43.4875087 37.0937767, 43.4874302 37.0937589, 43.4873887 37.0937332, 43.4873448 37.0936643)",,,
246436336,,residential,False,True,48.354,,"LINESTRING (43.4876249 37.0938405, 43.48766 37.094, 43.487717 37.0942691)",,,
95855211,,residential,False,False,11.839,,"LINESTRING (43.4884772 37.0938892, 43.4886101 37.0938991)",,,
95855211,,residential,False,True,22.651,,"LINESTRING (43.4884772 37.0938892, 43.4883252 37.0937255)",,,
246436332,,residential,False,True,79.926,,"LINESTRING (43.4884772 37.0938892, 43.4880725 37.0940512, 43.487717 37.0942691)",,,
246436338,,residential,False,False,28.31,,"LINESTRING (43.4887081 37.0941414, 43.4886101 37.0938991)",,,
246436338,,residential,False,True,1.348,,"LINESTRING (43.4887081 37.0941414, 43.4887125 37.094153)",,,
588171150,,residential,False,False,46.123,,"LINESTRING (43.4887081 37.0941414, 43.4892043 37.0940173)",,,
246436332,,residential,False,False,79.926,,"LINESTRING (43.487717 37.0942691, 43.4880725 37.0940512, 43.4884772 37.0938892)",,,
246436336,,residential,False,False,48.354,,"LINESTRING (43.487717 37.0942691, 43.48766 37.094, 43.4876249 37.0938405)",,,
246436336,,residential,False,True,44.598,,"LINESTRING (43.487717 37.0942691, 43.4876601 37.0944629, 43.48758 37.0946304, 43.4875616 37.0946478)",,,
246436338,,residential,False,True,16.305,,"LINESTRING (43.4887139 37.0949189, 43.4888956 37.0949412)",,,
886763718,,residential,False,True,29.079,,"LINESTRING (43.4887139 37.0949189, 43.4883865 37.0949327)",,,
246436338,,residential,False,False,86.283,,"LINESTRING (43.4887139 37.0949189, 43.488767 37.0946275, 43.4887854 37.0944704, 43.4887791 37.0943786, 43.4887125 37.094153)",,,
246436338,,residential,False,False,16.305,,"LINESTRING (43.4888956 37.0949412, 43.4887139 37.0949189)",,,
223775808,جادا نەخوش خانا ئامێدیێ,residential,False,False,49.488,,"LINESTRING (43.4888956 37.0949412, 43.489078 37.0946985, 43.4892069 37.0945732)",,,
"[223775808, 222850779]",جادا نەخوش خانا ئامێدیێ,residential,False,"[False, True]",32.370000000000005,,"LINESTRING (43.4888956 37.0949412, 43.4887648 37.0951173, 43.4887074 37.0951906)",,,
231952503,,residential,False,False,24.538,,"LINESTRING (43.4895184 37.0954508, 43.4897756 37.0955321)",,,
231952503,,residential,False,True,102.0,,"LINESTRING (43.4895184 37.0954508, 43.4894239 37.0953008, 43.4893549 37.0951458, 43.4893058 37.0949974, 43.4892069 37.0945732)",,,
246436337,,residential,False,True,85.35199999999999,,"LINESTRING (43.4895184 37.0954508, 43.4894048 37.095434, 43.489365 37.0954348, 43.4892656 37.0954369, 43.489122 37.0954327, 43.4889409 37.0954092, 43.4888698 37.0953925, 43.4888063 37.0953512, 43.4887074 37.0951906)",,,
231952503,,residential,False,True,24.538,,"LINESTRING (43.4897756 37.0955321, 43.4895184 37.0954508)",,,
903139163,,residential,False,True,83.61,,"LINESTRING (43.4843833 37.0903112, 43.4843833 37.0903868, 43.4843851 37.0904586, 43.4844027 37.0905076, 43.4844396 37.0905552, 43.4845114 37.0906071, 43.4846238 37.0906502, 43.4847119 37.0906573, 43.4849276 37.0906397, 43.4850237 37.0906304)",,,
903139162,,residential,False,False,45.435,,"LINESTRING (43.4850255 37.0901737, 43.4850235 37.0905823)",,,
478701729,,residential,False,False,91.185,,"LINESTRING (43.4850255 37.0901737, 43.4852669 37.0901416, 43.4856186 37.0900875, 43.4858041 37.0900602, 43.4860289 37.0900016)",,,
