osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,bridge
137201738,204-11,residential,False,False,38.252,"LINESTRING (45.4452631 35.5544872, 45.4450311 35.5541996)",,,,
224107401,204-38,residential,False,False,16.309,"LINESTRING (45.4452631 35.5544872, 45.445429 35.5545446)",,,,
302800409,204-20,residential,True,False,43.969,"LINESTRING (45.4452631 35.5544872, 45.4450039 35.5548217)",,,,
302798103,203-21,residential,True,False,20.953,"LINESTRING (45.4435631 35.5606162, 45.443497 35.5606487, 45.4434297 35.5606795, 45.4433613 35.5607086)",,,,
1024463064,203-38,unclassified,True,False,19.468,"LINESTRING (45.4435631 35.5606162, 45.4435589 35.560651, 45.4435622 35.5606859, 45.4435732 35.5607198, 45.4435912 35.5607516, 45.4436159 35.5607803)",,,,
224107405,204-47,residential,False,True,61.003,"LINESTRING (45.4473635 35.5526484, 45.4469968 35.5531088)",,,,
318357349,204-52,residential,False,True,108.886,"LINESTRING (45.4473635 35.5526484, 45.4473892 35.5526833, 45.4476772 35.5530743, 45.4479817 35.5534886)",,,,
224107391,,residential,False,False,58.599,"LINESTRING (45.4418114 35.5556087, 45.4419607 35.5550959)",2,,,
224107392,شەقامی کاوە,tertiary,True,False,23.47,"LINESTRING (45.4418114 35.5556087, 45.4416956 35.5554813, 45.4416546 35.5554406)",2,40,,
224107391,,residential,False,True,8.543,"LINESTRING (45.4419812 35.5550209, 45.4419607 35.5550959)",2,,,
590818207,,residential,False,True,55.235,"LINESTRING (45.4419812 35.5550209, 45.4416546 35.5554406)",,,,
224107391,,residential,False,False,86.149,"LINESTRING (45.4419812 35.5550209, 45.4420017 35.5549507, 45.4421627 35.5545411, 45.4422648 35.5542815)",2,,,
137201738,204-11,residential,False,True,73.001,"LINESTRING (45.442855 35.5527581, 45.443487 35.5531663)",,,,
224107391,,residential,False,True,60.095,"LINESTRING (45.442855 35.5527581, 45.4426559 35.5532737)",2,,,
590818207,,residential,False,False,55.235,"LINESTRING (45.4416546 35.5554406, 45.4419812 35.5550209)",,,,
224107392,شەقامی کاوە,tertiary,True,False,186.17000000000002,"LINESTRING (45.4416546 35.5554406, 45.4410859 35.5548971, 45.4408257 35.5546236, 45.4403506 35.5541457)",2,40,,
224107392,شەقامی کاوە,tertiary,True,False,48.168,"LINESTRING (45.4403506 35.5541457, 45.440055 35.5538596, 45.4400106 35.5538124)",2,40,,
997719789,202-5,residential,False,True,104.51599999999999,"LINESTRING (45.4403506 35.5541457, 45.4406038 35.5540564, 45.4408059 35.553949, 45.4411277 35.5537376, 45.4413071 35.553628)",,,,
998239288,Karim Alaka Street,residential,False,False,56.552,"LINESTRING (45.447946 35.5544233, 45.4476211 35.5539888)",,,,
224107399,204-35,residential,False,True,51.891,"LINESTRING (45.447946 35.5544233, 45.4475916 35.5545177, 45.4473925 35.5545383)",,,,
302800405,204-44,residential,False,False,43.146,"LINESTRING (45.4473925 35.5545383, 45.447427 35.5549253)",,,,
224107399,204-35,residential,False,False,51.891,"LINESTRING (45.4473925 35.5545383, 45.4475916 35.5545177, 45.447946 35.5544233)",,,,
224107399,204-35,residential,False,True,34.453,"LINESTRING (45.4473925 35.5545383, 45.4472047 35.5545134, 45.4470143 35.5545199)",,,,
224107399,204-35,residential,False,False,34.453,"LINESTRING (45.4470143 35.5545199, 45.4472047 35.5545134, 45.4473925 35.5545383)",,,,
224107399,204-35,residential,False,True,44.661,"LINESTRING (45.4470143 35.5545199, 45.446687 35.5545636, 45.4465425 35.5546232)",,,,
318357334,204-42,residential,False,True,59.538,"LINESTRING (45.4470143 35.5545199, 45.4469429 35.5542489, 45.4469113 35.5539919)",,,,
224107401,204-38,residential,False,True,43.409,"LINESTRING (45.4458437 35.5543482, 45.445429 35.5545446)",,,,
"[224107400, 224107399]",204-35,residential,False,False,79.904,"LINESTRING (45.4458437 35.5543482, 45.4461106 35.5546297, 45.4461452 35.5546487, 45.4463464 35.5546596, 45.446502 35.5546399, 45.4465425 35.5546232)",,,,
590818664,204-38,residential,False,True,52.480000000000004,"LINESTRING (45.4458437 35.5543482, 45.4459446 35.5541448, 45.4460884 35.5539209)",,,,
224107401,204-38,residential,False,False,43.409,"LINESTRING (45.445429 35.5545446, 45.4458437 35.5543482)",,,,
224107401,204-38,residential,False,True,16.309,"LINESTRING (45.445429 35.5545446, 45.4452631 35.5544872)",,,,
302800399,204-31,residential,False,False,32.153999999999996,"LINESTRING (45.445429 35.5545446, 45.4455949 35.554635, 45.4457224 35.5547078)",,,,
137201738,204-11,residential,False,True,38.252,"LINESTRING (45.4450311 35.5541996, 45.4452631 35.5544872)",,,,
137201738,204-11,residential,False,False,85.827,"LINESTRING (45.4450311 35.5541996, 45.4447099 35.5540165, 45.4444238 35.5537099, 45.4443691 35.5536587)",,,,
224107402,,residential,True,False,42.379000000000005,"LINESTRING (45.4453003 35.5530846, 45.4452283 35.5532477, 45.4451871 35.5534528)",,,,
