osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
523973798,53,Sarmaydan Street,primary,30,False,False,178.958,"LINESTRING (44.3334429 36.3962131, 44.3318095 36.3971413)",
1079701062,,,living_street,,False,True,112.55399999999999,"LINESTRING (44.3334429 36.3962131, 44.3338026 36.3962192, 44.3340011 36.3962667, 44.3341137 36.3963962, 44.3341996 36.396556, 44.3342053 36.3967797)",
46890960,,,tertiary,30,False,False,42.1,"LINESTRING (44.3352011 36.3980511, 44.3352091 36.3980797, 44.3352033 36.3981122, 44.3351906 36.3981435, 44.3351715 36.3981726, 44.3351302 36.3982257, 44.3350928 36.3982806, 44.3350594 36.3983372, 44.3350301 36.3983953)",
1062204373,,,residential,,False,False,375.1550000000001,"LINESTRING (44.3352011 36.3980511, 44.3352503 36.3980176, 44.3352953 36.3979804, 44.3354385 36.3978613, 44.3356159 36.3977212, 44.3356693 36.3976881, 44.3357268 36.3976596, 44.3357876 36.3976362, 44.3360295 36.3975499, 44.3364078 36.3974012, 44.3364835 36.3973772, 44.3365616 36.3973586, 44.3366414 36.3973457, 44.3367223 36.3973384, 44.3368037 36.3973369, 44.3368787 36.3973436, 44.3369541 36.3973452, 44.3370295 36.3973417, 44.3371042 36.3973331, 44.3371777 36.3973195, 44.3372496 36.3973009, 44.3376274 36.3971576, 44.3376857 36.397138, 44.3377471 36.3971258, 44.3378101 36.3971216, 44.3378364 36.3971231, 44.3378732 36.3971252, 44.3379348 36.3971367, 44.3379934 36.3971557, 44.3380477 36.3971819, 44.338515 36.3974412, 44.3385582 36.3974623, 44.3386054 36.3974769, 44.3386551 36.3974844, 44.3387057 36.3974847, 44.3387556 36.3974778, 44.3389278 36.3974366)",
1065781707,,,tertiary,,False,True,201.124,"LINESTRING (44.3352011 36.3980511, 44.3351544 36.3980775, 44.3350958 36.398106, 44.3350343 36.3981482, 44.3349683 36.3982001, 44.3349074 36.3982559, 44.3348522 36.3983154, 44.3348064 36.398354, 44.3347545 36.3983873, 44.3346975 36.3984146, 44.3346364 36.3984353, 44.3345723 36.3984491, 44.3345065 36.3984558, 44.3340654 36.3985007, 44.3340034 36.3985155, 44.3339445 36.3985369, 44.3338897 36.3985644, 44.3338398 36.3985975, 44.3333819 36.3989833)",
"[1047733166, 495757559]",,Omer Khoshnaw,tertiary,"['30', '10']",False,True,403.458,"LINESTRING (44.3368368 36.3999596, 44.3368561 36.4000686, 44.3369406 36.4003916, 44.3370824 36.4006077, 44.3371902 36.4006924, 44.3373441 36.4007629, 44.3374235 36.400798, 44.3374969 36.4008405, 44.3375634 36.40089, 44.3376219 36.4009455, 44.3377712 36.4011521, 44.3378164 36.4012145, 44.3378517 36.4012613, 44.3378913 36.4013058, 44.337935 36.4013477, 44.3379826 36.4013868, 44.3381252 36.4015006, 44.338169 36.401535, 44.3382075 36.4015734, 44.33824 36.4016151, 44.3382662 36.4016597, 44.3382849 36.4017045, 44.3382972 36.4017506, 44.3383782 36.4020032, 44.3384081 36.4020958, 44.3384462 36.4021864, 44.3384924 36.4022745, 44.3385464 36.4023597, 44.3386079 36.4024416, 44.3386766 36.4025196, 44.3387561 36.4025999, 44.3388315 36.4026985, 44.3389031 36.4028072, 44.3389664 36.4029191, 44.3390176 36.4030168)",
1047737972,,Omer Khoshnaw,tertiary,30,False,False,224.21299999999997,"LINESTRING (44.3368368 36.3999596, 44.3367241 36.3999946, 44.3366281 36.4000285, 44.3365341 36.4000657, 44.3364422 36.4001061, 44.3362794 36.4001865, 44.336217 36.4002147, 44.3361531 36.4002403, 44.3360876 36.4002633, 44.3359554 36.4003132, 44.3359081 36.4003351, 44.3358647 36.4003616, 44.3358257 36.4003923, 44.3357919 36.4004267, 44.3357636 36.4004642, 44.3357415 36.4005043, 44.3356404 36.4007018, 44.3356147 36.4007377, 44.335578 36.4007668, 44.335533 36.400787, 44.3354829 36.4007968, 44.3354314 36.4007955, 44.3353788 36.4007848, 44.3353014 36.4007606, 44.3352267 36.4007315, 44.3351551 36.4006977, 44.335087 36.4006595, 44.335023 36.400617, 44.3349633 36.4005706, 44.3348935 36.4004957)",
1047737972,,Omer Khoshnaw,tertiary,30,False,True,39.087999999999994,"LINESTRING (44.3368368 36.3999596, 44.336928 36.3999326, 44.3370368 36.3999075, 44.3371475 36.3998884, 44.3372595 36.3998754)",
"[1088079299, 46890964]",,shaqrawa bazar,tertiary,30,False,False,232.26899999999998,"LINESTRING (44.3365154 36.4034118, 44.3368138 36.4032836, 44.3371305 36.4031975, 44.3372568 36.4031631, 44.3373849 36.4031332, 44.3375145 36.4031079, 44.3376453 36.4030872, 44.3377621 36.4030796, 44.3378792 36.403078, 44.3379962 36.4030825, 44.3381126 36.4030931, 44.3382346 36.4031053, 44.3383929 36.4031145, 44.3385071 36.4031093, 44.3386206 36.4030987, 44.3387332 36.4030828, 44.3388444 36.4030615, 44.3390176 36.4030168)",2
"[1088079298, 653625436]",,,secondary,30,False,False,287.083,"LINESTRING (44.3365154 36.4034118, 44.336402 36.4034656, 44.3362936 36.4035258, 44.3361908 36.403592, 44.3360936 36.4036643, 44.3360031 36.4037421, 44.3356557 36.4041242, 44.3355563 36.4041903, 44.3353996 36.4042419, 44.3348443 36.4043358, 44.3346553 36.404366, 44.3344232 36.404407, 44.3340303 36.4044599, 44.3338111 36.4044854, 44.3337672 36.4044869)",
