osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction,access
24671302,Namoli Avenue,residential,False,False,61.299,,,"LINESTRING (177.4560527 -17.6037045, 177.4561905 -17.6042399)",,
24671302,Namoli Avenue,residential,False,True,77.902,,,"LINESTRING (177.4560527 -17.6037045, 177.4558733 -17.6030251)",,
24671715,,residential,False,True,145.422,,,"LINESTRING (177.4560527 -17.6037045, 177.4569957 -17.6034309, 177.4571218 -17.6033545, 177.4572029 -17.6032659, 177.4572259 -17.6031599)",,
24671715,,residential,False,False,283.199,,,"LINESTRING (177.4565248 -17.6011682, 177.4567997 -17.6011044, 177.4568648 -17.6010991, 177.456923 -17.6011085, 177.4569614 -17.6011229, 177.4571051 -17.6012403, 177.4571425 -17.6012894, 177.4571657 -17.6013344, 177.4571789 -17.6013727, 177.4572259 -17.6031599)",,
"[24671715, 24671302]",Namoli Avenue,residential,False,"[False, True]",186.979,,,"LINESTRING (177.4565248 -17.6011682, 177.4555008 -17.6015337, 177.4554836 -17.6015474, 177.4554719 -17.6015693, 177.4554649 -17.6015932, 177.4554636 -17.6016105, 177.4556253 -17.6021397)",,
24671718,,residential,False,True,221.76799999999997,,,"LINESTRING (177.4565248 -17.6011682, 177.4565802 -17.6016767, 177.4565995 -17.6021906, 177.4565881 -17.6022214, 177.4565739 -17.602239, 177.4565584 -17.6022466, 177.4565383 -17.6022522, 177.4556253 -17.6021397)",,
24671719,,residential,False,False,89.889,,,"LINESTRING (177.4567023 -17.6028545, 177.4558733 -17.6030251)",,
24671302,Namoli Avenue,residential,False,False,77.902,,,"LINESTRING (177.4558733 -17.6030251, 177.4560527 -17.6037045)",,
24671302,Namoli Avenue,residential,False,True,54.974,,,"LINESTRING (177.4558733 -17.6030251, 177.4557354 -17.6025485)",,
24671719,,residential,False,True,89.889,,,"LINESTRING (177.4558733 -17.6030251, 177.4567023 -17.6028545)",,
24671302,Namoli Avenue,residential,False,False,137.507,,,"LINESTRING (177.4562417 -17.6043998, 177.4565547 -17.6055999)",,
24671302,Namoli Avenue,residential,False,True,18.59,,,"LINESTRING (177.4562417 -17.6043998, 177.4561905 -17.6042399)",,
24671733,Ravouvou Street,tertiary,False,False,118.604,,,"LINESTRING (177.4562417 -17.6043998, 177.4573222 -17.6041223)",,
24671733,Ravouvou Street,tertiary,False,True,118.604,,,"LINESTRING (177.4573222 -17.6041223, 177.4562417 -17.6043998)",,
24671302,Namoli Avenue,residential,False,False,54.974,,,"LINESTRING (177.4557354 -17.6025485, 177.4558733 -17.6030251)",,
24671302,Namoli Avenue,residential,False,True,46.931,,,"LINESTRING (177.4557354 -17.6025485, 177.4556253 -17.6021397)",,
24671706,Tukani Street,residential,False,False,112.084,2,,"LINESTRING (177.4557354 -17.6025485, 177.4552338 -17.6027021, 177.4547313 -17.6028647)",,
24671302,Namoli Avenue,residential,False,False,108.322,,,"LINESTRING (177.4569106 -17.6070222, 177.457175 -17.6079632)",,
24671302,Namoli Avenue,residential,False,True,46.722,,,"LINESTRING (177.4569106 -17.6070222, 177.4568123 -17.6066126)",,
24671753,Valetia Street,residential,False,True,222.556,,,"LINESTRING (177.455679 -17.6064415, 177.4561897 -17.6083829)",,
36959167,Mana Street,residential,False,False,121.612,,,"LINESTRING (177.455679 -17.6064415, 177.4568123 -17.6066126)",,
36959167,Mana Street,residential,False,True,112.651,,,"LINESTRING (177.455679 -17.6064415, 177.4546206 -17.6065344)",,
24671754,Jinnu Street,residential,False,True,158.693,,,"LINESTRING (177.4547785 -17.6079536, 177.4546206 -17.6065344)",,
24671754,Jinnu Street,residential,False,False,106.032,,,"LINESTRING (177.4547785 -17.6079536, 177.454837 -17.6085148, 177.454868 -17.6086354, 177.4549592 -17.6088862)",,
30776240,Verona Street,residential,False,False,149.429,,,"LINESTRING (177.4547785 -17.6079536, 177.4540663 -17.6080347, 177.4539523 -17.6080444, 177.4533791 -17.6079722)",,
24671754,Jinnu Street,residential,False,False,158.693,,,"LINESTRING (177.4546206 -17.6065344, 177.4547785 -17.6079536)",,
36959167,Mana Street,residential,False,False,112.651,,,"LINESTRING (177.4546206 -17.6065344, 177.455679 -17.6064415)",,
"[24671754, 24671756]","['Jinnu Street', 'Narara Parade']",residential,False,True,107.11099999999999,,,"LINESTRING (177.4546206 -17.6065344, 177.4545719 -17.6061221, 177.4545446 -17.6060375, 177.454488 -17.6059727, 177.4544186 -17.6059302, 177.4541183 -17.6058513)",,
24671302,Namoli Avenue,residential,False,False,46.722,,,"LINESTRING (177.4568123 -17.6066126, 177.4569106 -17.6070222)",,
36959167,Mana Street,residential,False,True,121.612,,,"LINESTRING (177.4568123 -17.6066126, 177.455679 -17.6064415)",,
24671302,Namoli Avenue,residential,False,True,63.199,,,"LINESTRING (177.4568123 -17.6066126, 177.4566992 -17.6061569, 177.4566746 -17.6060596)",,
241114894,Drasa Avenue,primary,False,False,30.757,2,50,"LINESTRING (177.4574442 -17.6078599, 177.457175 -17.6079632)",,
241114894,Drasa Avenue,primary,False,True,35.607,2,50,"LINESTRING (177.4549592 -17.6088862, 177.4552711 -17.6087672)",,
24671754,Jinnu Street,residential,False,True,106.03200000000001,,,"LINESTRING (177.4549592 -17.6088862, 177.454868 -17.6086354, 177.454837 -17.6085148, 177.4547785 -17.6079536)",,
30776225,Tavewa Avenue,residential,False,False,9.465,,,"LINESTRING (177.4506918 -17.6077829, 177.4507223 -17.6078629)",,
30776225,Tavewa Avenue,residential,False,True,64.928,,,"LINESTRING (177.4506918 -17.6077829, 177.4504783 -17.6072356)",,
30776240,Verona Street,residential,False,True,174.627,,,"LINESTRING (177.4506918 -17.6077829, 177.4514329 -17.6076211, 177.4519136 -17.6077007, 177.4523045 -17.6077791)",,
30776240,Verona Street,residential,False,True,115.898,,,"LINESTRING (177.4523045 -17.6077791, 177.4533791 -17.6079722)",,
30776240,Verona Street,residential,False,False,174.627,,,"LINESTRING (177.4523045 -17.6077791, 177.4519136 -17.6077007, 177.4514329 -17.6076211, 177.4506918 -17.6077829)",,
30776240,Verona Street,residential,False,False,115.898,,,"LINESTRING (177.4533791 -17.6079722, 177.4523045 -17.6077791)",,
30776240,Verona Street,residential,False,True,149.429,,,"LINESTRING (177.4533791 -17.6079722, 177.4539523 -17.6080444, 177.4540663 -17.6080347, 177.4547785 -17.6079536)",,
24671756,Narara Parade,residential,False,False,450.929,,,"LINESTRING (177.4495672 -17.6051313, 177.4516501 -17.6054726, 177.4530742 -17.605708, 177.4537628 -17.6058029)",,
182632755,,residential,True,False,29.461999999999996,,,"LINESTRING (177.4495672 -17.6051313, 177.4495903 -17.6051696, 177.4496034 -17.605212, 177.4496058 -17.6052561, 177.4495975 -17.6052995, 177.4495789 -17.6053399, 177.449551 -17.6053752)",roundabout,
24671302,Namoli Avenue,residential,False,False,18.59,,,"LINESTRING (177.4561905 -17.6042399, 177.4562417 -17.6043998)",,
24671302,Namoli Avenue,residential,False,True,61.299,,,"LINESTRING (177.4561905 -17.6042399, 177.4560527 -17.6037045)",,
24671706,Tukani Street,residential,False,False,29.96,2,,"LINESTRING (177.4526698 -17.6035469, 177.4525677 -17.6035835, 177.4524708 -17.6036181, 177.4524047 -17.6036404)",,
24671706,Tukani Street,residential,False,True,130.817,2,,"LINESTRING (177.4526698 -17.6035469, 177.4536372 -17.6032283, 177.4538371 -17.6031647)",,
241114894,Drasa Avenue,primary,False,False,35.607,2,50,"LINESTRING (177.4552711 -17.6087672, 177.4549592 -17.6088862)",,
241114894,Drasa Avenue,primary,False,True,106.361,2,50,"LINESTRING (177.4552711 -17.6087672, 177.4553367 -17.6087325, 177.4561897 -17.6083829)",,
24671753,Valetia Street,residential,False,False,222.556,,,"LINESTRING (177.4561897 -17.6083829, 177.455679 -17.6064415)",,
241114894,Drasa Avenue,primary,False,False,106.361,2,50,"LINESTRING (177.4561897 -17.6083829, 177.4553367 -17.6087325, 177.4552711 -17.6087672)",,
241114894,Drasa Avenue,primary,False,True,114.404,2,50,"LINESTRING (177.4561897 -17.6083829, 177.4568654 -17.6081055, 177.457175 -17.6079632)",,
182623680,Yasawa Street,secondary,True,False,45.771,2,,"LINESTRING (177.4552907 -17.6049833, 177.45539 -17.6053839)",,
182623705,Yasawa Street,residential,False,True,18.154,,,"LINESTRING (177.4552907 -17.6049833, 177.4552488 -17.604825)",,
24671710,Vakabale Street,residential,True,False,47.83,,,"LINESTRING (177.453493 -17.6050565, 177.4535584 -17.6046309)",,
98865235,,residential,False,False,204.327,,,"LINESTRING (177.453493 -17.6050565, 177.45539 -17.6053839)",,
98865235,,residential,False,True,141.876,,,"LINESTRING (177.453493 -17.6050565, 177.4521683 -17.604873)",,
90557512,Loma Lane,unclassified,False,True,148.138,,,"LINESTRING (177.4508728 -17.6046464, 177.4494998 -17.6043971)",,
98865235,,residential,False,False,139.599,,,"LINESTRING (177.4508728 -17.6046464, 177.4521683 -17.604873)",,
182624120,Nede Street,residential,False,False,30.329,,,"LINESTRING (177.4508728 -17.6046464, 177.4508207 -17.6049146)",,
182624120,Nede Street,residential,False,True,49.572,,,"LINESTRING (177.4508728 -17.6046464, 177.450956 -17.6042077)",,
182624120,Nede Street,residential,False,True,30.329,,,"LINESTRING (177.4508207 -17.6049146, 177.4508728 -17.6046464)",,
182632755,,residential,True,False,19.517,,,"LINESTRING (177.4493257 -17.6050713, 177.4493849 -17.6050557, 177.4494462 -17.6050581, 177.4495038 -17.6050783)",roundabout,
182633126,,residential,True,False,31.585,,,"LINESTRING (177.4493257 -17.6050713, 177.4493779 -17.6048901, 177.4494054 -17.6047976)",,
182632755,,residential,True,False,28.086,,,"LINESTRING (177.449551 -17.6053752, 177.4495095 -17.6054067, 177.4494608 -17.6054266, 177.4494083 -17.6054336, 177.4493558 -17.6054271, 177.4493069 -17.6054076)",roundabout,
689712465,Tavewa Avenue,residential,True,False,46.788,,,"LINESTRING (177.449551 -17.6053752, 177.4495693 -17.6054755, 177.4495813 -17.6055445, 177.4496014 -17.6056225, 177.4496283 -17.6056915, 177.4496792 -17.6057733)",,
182632755,,residential,True,False,8.99,,,"LINESTRING (177.4495038 -17.6050783, 177.4495385 -17.6051015, 177.4495672 -17.6051313)",roundabout,
182633373,Narara Parade,residential,False,False,50.857,,,"LINESTRING (177.4490193 -17.6049724, 177.4486602 -17.6049475, 177.4485433 -17.6049724)",,
689712459,Narara Parade,residential,True,False,34.084,,,"LINESTRING (177.4490193 -17.6049724, 177.4491264 -17.6049872, 177.4491723 -17.6049971, 177.4492125 -17.6050108, 177.4492313 -17.6050175, 177.4492514 -17.6050262, 177.4492843 -17.6050505, 177.449312 -17.6050778)",,
24671700,Naviti Street,secondary,True,False,130.757,2,,"LINESTRING (177.4497423 -17.6039968, 177.450956 -17.6042077)",,
182787419,,residential,False,True,89.956,,,"LINESTRING (177.4544442 -17.6021034, 177.4547313 -17.6028647)",,
24671700,Naviti Street,secondary,True,False,29.167,2,,"LINESTRING (177.4510995 -17.6042218, 177.4513688 -17.6042758)",,
182787441,Tukani Street,residential,True,False,43.763,,,"LINESTRING (177.4510995 -17.6042218, 177.4512306 -17.6041336, 177.4514368 -17.6039948)",,
24671700,Naviti Street,secondary,True,False,94.728,2,,"LINESTRING (177.4513688 -17.6042758, 177.4522534 -17.6043975)",,
182627028,Tui Street,secondary,True,False,45.644000000000005,2,,"LINESTRING (177.4494054 -17.6047976, 177.4494407 -17.6046469, 177.4494998 -17.6043971)",,
182786761,Vitogo Parade,secondary,False,False,106.695,,,"LINESTRING (177.4494054 -17.6047976, 177.4490634 -17.6047608, 177.4488623 -17.6047457, 177.4487282 -17.6047444, 177.4485728 -17.6047686, 177.4484098 -17.6048119)",,
182633221,,residential,True,False,29.227,,,"LINESTRING (177.4495972 -17.6048316, 177.4495715 -17.6049241, 177.4495038 -17.6050783)",,
182786266,Vitogo Parade,secondary,True,False,20.677,2,,"LINESTRING (177.4495972 -17.6048316, 177.4495008 -17.6048142, 177.4494054 -17.6047976)",,
"[182797113, 477645230, 477645231]",Northern Club Road,unclassified,False,False,89.2,,30,"LINESTRING (177.4499901 -17.6077614, 177.4497353 -17.6077512, 177.4496736 -17.6077282, 177.4496549 -17.6076745, 177.4496669 -17.6075939, 177.4497353 -17.6076131, 177.449785 -17.6076412, 177.4498453 -17.6076745, 177.4499016 -17.6077333, 177.4499901 -17.6077614)",,designated
"[182797113, 477645230, 477645231]",Northern Club Road,unclassified,False,True,89.2,,30,"LINESTRING (177.4499901 -17.6077614, 177.4499016 -17.6077333, 177.4498453 -17.6076745, 177.449785 -17.6076412, 177.4497353 -17.6076131, 177.4496669 -17.6075939, 177.4496549 -17.6076745, 177.4496736 -17.6077282, 177.4497353 -17.6077512, 177.4499901 -17.6077614)",,designated
182797113,Northern Club Road,unclassified,False,True,98.916,,30,"LINESTRING (177.4499901 -17.6077614, 177.4501296 -17.6077716, 177.4501725 -17.6077461, 177.450194 -17.6076464, 177.4501699 -17.6074035, 177.4501913 -17.6073472, 177.4502289 -17.6073063, 177.4504783 -17.6072356)",,designated
30776225,Tavewa Avenue,residential,False,False,64.928,,,"LINESTRING (177.4504783 -17.6072356, 177.4506918 -17.6077829)",,
30776225,Tavewa Avenue,residential,False,True,187.549,,,"LINESTRING (177.4504783 -17.6072356, 177.4503293 -17.6067141, 177.4502317 -17.6064555, 177.4501745 -17.6063038, 177.4497619 -17.60586, 177.4497187 -17.6058147, 177.4496792 -17.6057733)",,
182797113,Northern Club Road,unclassified,False,False,98.91600000000001,,30,"LINESTRING (177.4504783 -17.6072356, 177.4502289 -17.6073063, 177.4501913 -17.6073472, 177.4501699 -17.6074035, 177.450194 -17.6076464, 177.4501725 -17.6077461, 177.4501296 -17.6077716, 177.4499901 -17.6077614)",,designated
30776225,Tavewa Avenue,residential,False,True,9.465,,,"LINESTRING (177.4507223 -17.6078629, 177.4506918 -17.6077829)",,
182797127,,unclassified,False,False,206.937,,,"LINESTRING (177.4507223 -17.6078629, 177.4498292 -17.608081, 177.4495288 -17.6081357, 177.4493252 -17.6081923, 177.4493236 -17.6083298, 177.4494118 -17.6086707)",,
45472543,Vitogo Parade,secondary,False,False,124.93,2,,"LINESTRING (177.4555146 -17.6058601, 177.4566746 -17.6060596)",,
182786266,Vitogo Parade,secondary,True,False,150.049,2,,"LINESTRING (177.4555146 -17.6058601, 177.4541224 -17.6056151)",,
24671710,Vakabale Street,residential,True,False,48.981,,,"LINESTRING (177.453417 -17.605491, 177.453493 -17.6050565)",,
182786266,Vitogo Parade,secondary,True,False,142.752,2,,"LINESTRING (177.453417 -17.605491, 177.4520928 -17.6052564)",,
182786266,Vitogo Parade,secondary,True,False,268.689,2,,"LINESTRING (177.4520928 -17.6052564, 177.4507983 -17.6050312, 177.4495972 -17.6048316)",,
90557512,Loma Lane,unclassified,False,False,148.138,,,"LINESTRING (177.4494998 -17.6043971, 177.4508728 -17.6046464)",,
182627028,Tui Street,secondary,True,False,46.652,2,,"LINESTRING (177.4494998 -17.6043971, 177.4495951 -17.6039875)",,
98865235,,residential,False,True,204.327,,,"LINESTRING (177.45539 -17.6053839, 177.453493 -17.6050565)",,
182623680,Yasawa Street,secondary,True,False,54.573,2,,"LINESTRING (177.45539 -17.6053839, 177.4555146 -17.6058601)",,
98865235,,residential,False,False,125.758,,,"LINESTRING (177.45539 -17.6053839, 177.4553951 -17.605385, 177.4565547 -17.6055999)",,
98865235,,residential,False,False,141.876,,,"LINESTRING (177.4521683 -17.604873, 177.453493 -17.6050565)",,
98865235,,residential,False,True,139.599,,,"LINESTRING (177.4521683 -17.604873, 177.4508728 -17.6046464)",,
182623083,Vidilo Street,residential,True,False,43.377,,,"LINESTRING (177.4521683 -17.604873, 177.4520928 -17.6052564)",,
182623705,Yasawa Street,residential,False,True,173.286,,,"LINESTRING (177.4551302 -17.604376, 177.4547313 -17.6028647)",,
30776248,,residential,True,False,114.45400000000001,1,,"LINESTRING (177.4551302 -17.604376, 177.4555371 -17.6042963, 177.4556739 -17.6043056, 177.4558532 -17.6043177, 177.4560397 -17.6042653, 177.4561905 -17.6042399)",,
182623705,Yasawa Street,residential,False,False,51.483999999999995,,,"LINESTRING (177.4551302 -17.604376, 177.4552092 -17.604675, 177.4552488 -17.604825)",,
182623100,Vidilo Street,residential,False,False,85.699,,,"LINESTRING (177.4524047 -17.6036404, 177.4522534 -17.6043975)",,
24671706,Tukani Street,residential,False,False,110.41600000000001,2,,"LINESTRING (177.4524047 -17.6036404, 177.4516007 -17.6039004, 177.4515659 -17.6039146, 177.4515258 -17.6039324, 177.4514819 -17.6039592, 177.4514368 -17.6039948)",,
24671706,Tukani Street,residential,False,True,29.96,2,,"LINESTRING (177.4524047 -17.6036404, 177.4524708 -17.6036181, 177.4525677 -17.6035835, 177.4526698 -17.6035469)",,
273644719,,residential,False,False,22.775,,,"LINESTRING (177.4485433 -17.6049724, 177.4484098 -17.6048119)",,
182633373,Narara Parade,residential,False,True,50.857,,,"LINESTRING (177.4485433 -17.6049724, 177.4486602 -17.6049475, 177.4490193 -17.6049724)",,
273644719,,residential,False,True,22.775,,,"LINESTRING (177.4484098 -17.6048119, 177.4485433 -17.6049724)",,
182786761,Vitogo Parade,secondary,False,True,106.695,,,"LINESTRING (177.4484098 -17.6048119, 177.4485728 -17.6047686, 177.4487282 -17.6047444, 177.4488623 -17.6047457, 177.4490634 -17.6047608, 177.4494054 -17.6047976)",,
182797127,,unclassified,False,True,206.937,,,"LINESTRING (177.4494118 -17.6086707, 177.4493236 -17.6083298, 177.4493252 -17.6081923, 177.4495288 -17.6081357, 177.4498292 -17.608081, 177.4507223 -17.6078629)",,
24671302,Namoli Avenue,residential,False,False,46.931,,,"LINESTRING (177.4556253 -17.6021397, 177.4557354 -17.6025485)",,
"[24671715, 24671302]",Namoli Avenue,residential,False,"[False, True]",186.979,,,"LINESTRING (177.4556253 -17.6021397, 177.4554636 -17.6016105, 177.4554649 -17.6015932, 177.4554719 -17.6015693, 177.4554836 -17.6015474, 177.4555008 -17.6015337, 177.4565248 -17.6011682)",,
24671718,,residential,False,False,221.768,,,"LINESTRING (177.4556253 -17.6021397, 177.4565383 -17.6022522, 177.4565584 -17.6022466, 177.4565739 -17.602239, 177.4565881 -17.6022214, 177.4565995 -17.6021906, 177.4565802 -17.6016767, 177.4565248 -17.6011682)",,
182632755,,residential,True,False,1.622,,,"LINESTRING (177.449312 -17.6050778, 177.4493257 -17.6050713)",roundabout,
182632755,,residential,True,False,12.767,,,"LINESTRING (177.4492295 -17.6051593, 177.449251 -17.605127, 177.4492789 -17.6050994, 177.449312 -17.6050778)",roundabout,
689712460,Narara Parade,residential,True,False,32.18,,,"LINESTRING (177.4492295 -17.6051593, 177.4492045 -17.6051022, 177.4491891 -17.6050715, 177.4491676 -17.6050473, 177.4491502 -17.605031, 177.449126 -17.605014, 177.4490193 -17.6049724)",,
182632755,,residential,True,False,31.645,,,"LINESTRING (177.4493069 -17.6054076, 177.4492726 -17.6053834, 177.4492445 -17.6053528, 177.449224 -17.6053172, 177.4492118 -17.6052782, 177.4492087 -17.6052377, 177.4492147 -17.6051974, 177.4492295 -17.6051593)",roundabout,
30776225,Tavewa Avenue,residential,False,False,187.549,,,"LINESTRING (177.4496792 -17.6057733, 177.4497187 -17.6058147, 177.4497619 -17.60586, 177.4501745 -17.6063038, 177.4502317 -17.6064555, 177.4503293 -17.6067141, 177.4504783 -17.6072356)",,
689712462,Tavewa Avenue,residential,True,False,57.735,,,"LINESTRING (177.4496792 -17.6057733, 177.4494687 -17.6056033, 177.4493721 -17.6055215, 177.4493419 -17.6054927, 177.4493211 -17.605457, 177.4493124 -17.6054371, 177.4493069 -17.6054076)",,
182786266,Vitogo Parade,secondary,True,False,25.92,2,,"LINESTRING (177.4541224 -17.6056151, 177.4538819 -17.6055728)",,
728122815,,secondary_link,True,False,31.706999999999997,,,"LINESTRING (177.4541224 -17.6056151, 177.4540666 -17.6056589, 177.4540485 -17.6056951, 177.4540512 -17.605758, 177.4540807 -17.6058027, 177.4541183 -17.6058513)",,
24671756,Narara Parade,residential,False,True,38.061,,,"LINESTRING (177.4541183 -17.6058513, 177.4537628 -17.6058029)",,
"[24671754, 24671756]","['Jinnu Street', 'Narara Parade']",residential,False,False,107.11099999999999,,,"LINESTRING (177.4541183 -17.6058513, 177.4544186 -17.6059302, 177.454488 -17.6059727, 177.4545446 -17.6060375, 177.4545719 -17.6061221, 177.4546206 -17.6065344)",,
182786266,Vitogo Parade,secondary,True,False,50.106,2,,"LINESTRING (177.4538819 -17.6055728, 177.453417 -17.605491)",,
24671756,Narara Parade,residential,False,False,38.061,,,"LINESTRING (177.4537628 -17.6058029, 177.4541183 -17.6058513)",,
24671756,Narara Parade,residential,False,True,450.929,,,"LINESTRING (177.4537628 -17.6058029, 177.4530742 -17.605708, 177.4516501 -17.6054726, 177.4495672 -17.6051313)",,
728122816,,secondary_link,True,False,33.402,,,"LINESTRING (177.4537628 -17.6058029, 177.4538299 -17.6057765, 177.4538688 -17.6057497, 177.4538883 -17.6057177, 177.4539001 -17.60567, 177.4538983 -17.605627, 177.4538819 -17.6055728)",,
182623705,Yasawa Street,residential,False,False,18.154,,,"LINESTRING (177.4552488 -17.604825, 177.4552907 -17.6049833)",,
182623705,Yasawa Street,residential,False,True,51.483999999999995,,,"LINESTRING (177.4552488 -17.604825, 177.4552092 -17.604675, 177.4551302 -17.604376)",,
728123693,Naviti Street,secondary,True,False,17.414,2,,"LINESTRING (177.45513 -17.6049507, 177.4552907 -17.6049833)",,
728123694,,secondary_link,True,False,19.213,2,,"LINESTRING (177.45513 -17.6049507, 177.4552006 -17.6049022, 177.4552488 -17.604825)",,
24671302,Namoli Avenue,residential,False,False,52.672,,,"LINESTRING (177.4565547 -17.6055999, 177.4566746 -17.6060596)",,
24671302,Namoli Avenue,residential,False,True,137.507,,,"LINESTRING (177.4565547 -17.6055999, 177.4562417 -17.6043998)",,
98865235,,residential,False,True,125.758,,,"LINESTRING (177.4565547 -17.6055999, 177.4553951 -17.605385, 177.45539 -17.6053839)",,
182627043,Tui Street,residential,False,True,6.848,2,,"LINESTRING (177.4496612 -17.603687, 177.4496662 -17.6037484)",,
